company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q2,,2011-07-30,2012-09-05 06:02:24+00:00,709143000.0,57943000.0,270636000.0,1230071000.0,571000.0,512716000.0,0.0,769065000.0,15363000.0,,184952000.0,2272750000.0,150000000.0,6243000.0,1189523000.0,1042679000.0,116381000.0,93358000.0,,136491000.0,198234000.0,716858000.0,,959000.0,3055275000.0,1425929000.0,1869862000.0,1164731000.0,1425929000.0,1425929000.0,1629346000.0,3055275000.0,142734000.0,464615000.0,-60565000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q1,,2011-04-30,2012-06-06 08:01:52+00:00,742600000.0,61683000.0,265586000.0,1198071000.0,485000.0,671005000.0,0.0,760219000.0,15662000.0,89340000.0,141268000.0,2203745000.0,150000000.0,12191000.0,1172716000.0,1005674000.0,106519000.0,72900000.0,,86888000.0,200575000.0,704647000.0,,3275000.0,3101994000.0,1406106000.0,1997241000.0,1238794000.0,1406106000.0,1406106000.0,1695888000.0,3101994000.0,99079000.0,457094000.0,-59245000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,FY,,2013-02-02,2014-03-31 17:54:08+00:00,807534000.0,59617000.0,320415000.0,1422327000.0,585000.0,646761000.0,0.0,868726000.0,20407000.0,53504000.0,241129000.0,2915611000.0,150000000.0,4374000.0,1209237000.0,1493284000.0,84301000.0,94318000.0,,141476000.0,246815000.0,989260000.0,,1087000.0,3670561000.0,1766863000.0,2031427000.0,1422582000.0,1766863000.0,1766863000.0,1903698000.0,3670561000.0,145850000.0,481116000.0,-91708000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q3,,2012-10-27,2013-12-10 17:37:05+00:00,886629000.0,68493000.0,352484000.0,1405702000.0,644000.0,623822000.0,0.0,856929000.0,11509000.0,0.0,227475000.0,2757868000.0,150000000.0,4397000.0,1342904000.0,1352166000.0,110137000.0,102609000.0,,140504000.0,223477000.0,931151000.0,,1533000.0,3647937000.0,1697735000.0,2150870000.0,1466588000.0,1697735000.0,1697735000.0,1950202000.0,3647937000.0,144901000.0,483614000.0,-90989000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q2,,2012-07-28,2013-09-10 19:13:04+00:00,885892000.0,65731000.0,315748000.0,1361877000.0,652000.0,721046000.0,0.0,841500000.0,11949000.0,13559000.0,199937000.0,2656974000.0,150000000.0,4540000.0,1219092000.0,1295097000.0,114964000.0,98718000.0,,142534000.0,215910000.0,908866000.0,,1456000.0,3560163000.0,1664153000.0,2117992000.0,1415136000.0,1664153000.0,1664153000.0,1896010000.0,3560163000.0,147074000.0,480874000.0,-86865000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q1,,2012-04-28,2013-06-11 18:33:10+00:00,830044000.0,66632000.0,284108000.0,1326313000.0,626000.0,741117000.0,0.0,828646000.0,11854000.0,107715000.0,148770000.0,2572914000.0,150000000.0,5614000.0,1134703000.0,1246601000.0,114437000.0,104216000.0,,146286000.0,211777000.0,866748000.0,,463000.0,3457486000.0,1610635000.0,2058985000.0,1370637000.0,1610635000.0,1610635000.0,1846851000.0,3457486000.0,151900000.0,476214000.0,-85385000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,FY,,2014-02-01,2015-03-30 18:54:36+00:00,779455000.0,62612000.0,359929000.0,1606264000.0,389000.0,423168000.0,0.0,937725000.0,10227000.0,18349000.0,235324000.0,3481563000.0,150000000.0,3710000.0,1257155000.0,1875299000.0,58871000.0,101991000.0,,150629000.0,287567000.0,1190747000.0,,12006000.0,3896797000.0,2007302000.0,1867159000.0,1393057000.0,2007302000.0,2007302000.0,1889495000.0,3896797000.0,154339000.0,496438000.0,-121559000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q3,,2013-11-02,2014-12-09 19:01:13+00:00,908797000.0,72819000.0,349894000.0,1557389000.0,436000.0,372270000.0,0.0,928975000.0,16871000.0,0.0,238006000.0,3298268000.0,150000000.0,4212000.0,1430467000.0,1740879000.0,79245000.0,145646000.0,,151543000.0,279654000.0,1132538000.0,,12016000.0,3946723000.0,1941127000.0,2050089000.0,1496697000.0,1941127000.0,1941127000.0,2005596000.0,3946723000.0,155755000.0,508899000.0,-120822000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q2,,2013-08-03,2014-09-09 17:43:57+00:00,938059000.0,79202000.0,342851000.0,1509004000.0,439000.0,550565000.0,0.0,912692000.0,23136000.0,0.0,190904000.0,3155461000.0,150000000.0,4215000.0,1330536000.0,1646457000.0,84925000.0,115025000.0,,159336000.0,270776000.0,1136299000.0,,13000.0,3908485000.0,1930970000.0,2098477000.0,1471814000.0,1930970000.0,1930970000.0,1977515000.0,3908485000.0,163551000.0,505701000.0,-118460000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q1,,2013-05-04,2014-06-10 20:12:54+00:00,859595000.0,77284000.0,328690000.0,1461730000.0,586000.0,714174000.0,0.0,899978000.0,22846000.0,110829000.0,168088000.0,2988294000.0,150000000.0,4302000.0,1226449000.0,1526564000.0,88997000.0,111405000.0,,158699000.0,261301000.0,1092253000.0,,1038000.0,3842761000.0,1875261000.0,2153196000.0,1467202000.0,1875261000.0,1875261000.0,1967500000.0,3842761000.0,163001000.0,500298000.0,-117556000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,FY,,2015-01-31,2016-03-28 19:29:45+00:00,1000700000.0,73278000.0,385325000.0,1760346000.0,330000.0,696608000.0,0.0,1017756000.0,,17202000.0,256141000.0,4034098000.0,395562000.0,3110000.0,1372675000.0,2273752000.0,73730000.0,106778000.0,,160669000.0,279500000.0,1421724000.0,,500000.0,4687370000.0,2279210000.0,2249839000.0,1659368000.0,2279210000.0,2279210000.0,2408160000.0,4687370000.0,163779000.0,748792000.0,-160600000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q3,,2014-11-01,2015-12-08 19:28:21+00:00,1131717000.0,75895000.0,395126000.0,1705500000.0,324000.0,571578000.0,0.0,1005864000.0,16342000.0,0.0,240081000.0,3907120000.0,395971000.0,3634000.0,1495013000.0,2201620000.0,38429000.0,143665000.0,,159127000.0,278254000.0,1341345000.0,,0.0,4666874000.0,2187296000.0,2302493000.0,1766924000.0,2187296000.0,2187296000.0,2479578000.0,4666874000.0,162761000.0,712654000.0,-160237000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q2,,2014-08-02,2015-09-09 12:55:46+00:00,967915000.0,85218000.0,367451000.0,1651720000.0,342000.0,549784000.0,0.0,982952000.0,14090000.0,7170000.0,189585000.0,3631008000.0,149708000.0,3660000.0,1258820000.0,1979288000.0,52800000.0,115953000.0,,160727000.0,283584000.0,1325197000.0,,0.0,4167540000.0,2149327000.0,2023865000.0,1532121000.0,2149327000.0,2149327000.0,2018213000.0,4167540000.0,164387000.0,486092000.0,-159164000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q1,,2014-05-03,2015-06-09 18:29:39+00:00,930576000.0,84492000.0,352559000.0,1605861000.0,356000.0,595950000.0,0.0,972306000.0,13070000.0,121683000.0,171535000.0,3529899000.0,149694000.0,3670000.0,1250759000.0,1924038000.0,63291000.0,118751000.0,,160558000.0,286672000.0,1259646000.0,,0.0,4151288000.0,2075278000.0,2063022000.0,1576353000.0,2075278000.0,2075278000.0,2076010000.0,4151288000.0,164228000.0,499657000.0,-157030000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,FY,,2016-01-30,2017-03-27 18:50:48+00:00,945559000.0,73627000.0,376522000.0,1997003000.0,182000.0,761602000.0,0.0,1126352000.0,,0.0,280766000.0,4339909000.0,396025000.0,1331000.0,1419104000.0,2342906000.0,130088000.0,116125000.0,,152687000.0,268168000.0,1574982000.0,,1737000.0,4869119000.0,2471991000.0,2372195000.0,1602847000.0,2471991000.0,2471991000.0,2397128000.0,4869119000.0,154018000.0,794281000.0,-229525000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q3,,2015-10-31,2016-12-06 20:07:33+00:00,1053013000.0,81324000.0,417156000.0,1932448000.0,213000.0,485703000.0,0.0,1099621000.0,,,279310000.0,4240113000.0,395909000.0,2190000.0,1700834000.0,2307665000.0,70316000.0,156130000.0,,159326000.0,284799000.0,1521924000.0,,1413000.0,4894585000.0,2394082000.0,2425404000.0,1749479000.0,2394082000.0,2394082000.0,2500503000.0,4894585000.0,161516000.0,751024000.0,-227676000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q2,,2015-08-01,2016-09-06 18:29:05+00:00,1044875000.0,88443000.0,405629000.0,1870339000.0,223000.0,630288000.0,0.0,1084195000.0,,,225153000.0,4159817000.0,395793000.0,2613000.0,1509752000.0,2289478000.0,68202000.0,129819000.0,,162180000.0,287406000.0,1526290000.0,,999000.0,4813572000.0,2386514000.0,2359301000.0,1675657000.0,2386514000.0,2386514000.0,2427058000.0,4813572000.0,164793000.0,751401000.0,-224194000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q1,,2015-05-02,2016-07-07 12:55:49+00:00,1128808000.0,88258000.0,389804000.0,1812385000.0,248000.0,761356000.0,0.0,1070614000.0,,108314000.0,198081000.0,4089132000.0,395677000.0,3141000.0,1504281000.0,2276747000.0,72786000.0,119381000.0,,169795000.0,296490000.0,1485208000.0,,500000.0,4923459000.0,2333499000.0,2473776000.0,1825007000.0,2333499000.0,2333499000.0,2589960000.0,4923459000.0,172936000.0,764953000.0,-222571000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,FY,,2017-01-28,2018-04-02 20:28:09+00:00,1021735000.0,75154000.0,398126000.0,2263206000.0,91000.0,1111599000.0,0.0,1219634000.0,,16153000.0,316492000.0,4591254000.0,396493000.0,1288000.0,1512886000.0,2328048000.0,121385000.0,113410000.0,,166966000.0,290950000.0,1801138000.0,0.0,0.0,5309351000.0,2748017000.0,2813049000.0,1752506000.0,2748017000.0,2748017000.0,2561334000.0,5309351000.0,168254000.0,808828000.0,-272846000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q3,,2016-10-29,2016-12-06 20:07:33+00:00,1149136000.0,91355000.0,439570000.0,2192166000.0,124000.0,878811000.0,0.0,1203866000.0,,,299238000.0,4502836000.0,396376000.0,1316000.0,1763745000.0,2310670000.0,122048000.0,140662000.0,,162525000.0,293997000.0,1717920000.0,,803000.0,5349887000.0,2649522000.0,2875376000.0,1887944000.0,2649522000.0,2649522000.0,2700365000.0,5349887000.0,163841000.0,812421000.0,-272388000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q2,,2016-07-30,2016-09-06 18:29:05+00:00,1125836000.0,97139000.0,397150000.0,2121845000.0,159000.0,927718000.0,0.0,1183344000.0,,,228195000.0,4432326000.0,396259000.0,1325000.0,1560209000.0,2310481000.0,135597000.0,127401000.0,,168748000.0,296867000.0,1699674000.0,,1213000.0,5194234000.0,2614330000.0,2713680000.0,1751181000.0,2614330000.0,2614330000.0,2579904000.0,5194234000.0,170073000.0,828723000.0,-268847000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q1,,2016-04-30,2016-07-07 12:55:49+00:00,1056257000.0,96244000.0,382107000.0,2051120000.0,170000.0,910025000.0,0.0,1163934000.0,,110702000.0,201830000.0,4369576000.0,396142000.0,1333000.0,1498449000.0,2318456000.0,140801000.0,122678000.0,,165265000.0,286897000.0,1641789000.0,,1727000.0,5114177000.0,2539441000.0,2629123000.0,1750896000.0,2539441000.0,2539441000.0,2574736000.0,5114177000.0,166598000.0,823840000.0,-266452000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,FY,,2018-02-03,2019-04-01 18:02:54+00:00,1059844000.0,87868000.0,431706000.0,2525715000.0,27000.0,1290294000.0,0.0,1296160000.0,,0.0,349879000.0,4908179000.0,660535000.0,712000.0,1641735000.0,2382464000.0,85806000.0,130748000.0,,187718000.0,,2071400000.0,84973000.0,512000.0,5722051000.0,3049308000.0,3151157000.0,1926402000.0,3049308000.0,3049308000.0,2672743000.0,5722051000.0,188430000.0,746341000.0,-318279000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q3,,2017-10-28,2017-12-05 19:22:21+00:00,1289620000.0,103071000.0,445728000.0,2460549000.0,40000.0,1144169000.0,0.0,1275880000.0,,0.0,320894000.0,4808735000.0,396848000.0,715000.0,1840225000.0,2348186000.0,129782000.0,147962000.0,,182132000.0,325587000.0,1900878000.0,,518000.0,5766978000.0,2858519000.0,3235945000.0,2056242000.0,2858519000.0,2858519000.0,2908459000.0,5766978000.0,182847000.0,852217000.0,-318279000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q2,,2017-07-29,2017-09-05 19:02:49+00:00,1172847000.0,103359000.0,411083000.0,2388063000.0,59000.0,1150932000.0,0.0,1257583000.0,,0.0,245031000.0,4715176000.0,396729000.0,1259000.0,1608333000.0,2327113000.0,129135000.0,141793000.0,,181690000.0,319770000.0,1898244000.0,,0.0,5514479000.0,2839884000.0,3004417000.0,1828961000.0,2839884000.0,2839884000.0,2674595000.0,5514479000.0,182949000.0,845634000.0,-316002000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q1,,2017-04-29,2017-06-06 17:51:07+00:00,1178029000.0,100840000.0,418846000.0,2330666000.0,75000.0,1244219000.0,0.0,1238722000.0,,131710000.0,209138000.0,4639355000.0,396611000.0,1267000.0,1594760000.0,2308689000.0,131556000.0,124916000.0,,178284000.0,309339000.0,1850543000.0,,0.0,5552975000.0,2777746000.0,3064735000.0,1937723000.0,2777746000.0,2777746000.0,2775229000.0,5552975000.0,179551000.0,837506000.0,-311594000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,FY,,2019-02-02,2020-03-30 17:56:18+00:00,1177104000.0,96711000.0,431596000.0,2781507000.0,,1412912000.0,0.0,1379647000.0,,37749000.0,363035000.0,5256708000.0,634153000.0,,1750442000.0,2475201000.0,124308000.0,143954000.0,,194471000.0,,2298762000.0,,,6073691000.0,3305746000.0,3404019000.0,2009484000.0,3305746000.0,3305746000.0,2767945000.0,6073691000.0,194471000.0,758461000.0,-372663000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q3,,2018-11-03,2018-12-11 17:44:50+00:00,1394029000.0,117825000.0,455743000.0,2715585000.0,0.0,1349196000.0,0.0,1358380000.0,,,317525000.0,5133811000.0,312328000.0,475000.0,1979080000.0,2418226000.0,112138000.0,177206000.0,,193759000.0,371844000.0,2200742000.0,84997000.0,0.0,6235767000.0,3187163000.0,3623307000.0,2252294000.0,3187163000.0,3187163000.0,3048604000.0,6235767000.0,194234000.0,796310000.0,-371959000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q2,,2018-08-04,2018-09-11 18:17:39+00:00,1184422000.0,121508000.0,427875000.0,2654338000.0,4000.0,1386935000.0,0.0,1337068000.0,,,280861000.0,5038639000.0,312217000.0,709000.0,1698390000.0,2384301000.0,114195000.0,172822000.0,,199091000.0,374587000.0,2216878000.0,84989000.0,0.0,5963756000.0,3184610000.0,3379655000.0,1978147000.0,3184610000.0,3184610000.0,2779146000.0,5963756000.0,199800000.0,800999000.0,-369340000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q1,,2018-05-05,2018-06-12 20:29:39+00:00,1299145000.0,109425000.0,435606000.0,2582481000.0,7000.0,1302836000.0,0.0,1316476000.0,,77323000.0,209570000.0,4951696000.0,312105000.0,709000.0,1895456000.0,2369215000.0,109373000.0,146362000.0,,196833000.0,362445000.0,2176882000.0,84981000.0,0.0,6020836000.0,3130288000.0,3454079000.0,2106625000.0,3130288000.0,3130288000.0,2890548000.0,6020836000.0,197542000.0,783923000.0,-363077000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,FY,,2020-02-01,2020-06-09 21:25:48+00:00,1296482000.0,102236000.0,462111000.0,3048101000.0,,1351205000.0,0.0,1461875000.0,,14425000.0,364435000.0,5701537000.0,312891000.0,,1832339000.0,2653436000.0,149679000.0,147048000.0,564481000.0,3262103000.0,2824614000.0,2330702000.0,0.0,,9348367000.0,3359249000.0,3432828000.0,2701934000.0,3359249000.0,3359249000.0,5989118000.0,9348367000.0,3262103000.0,3287184000.0,-433328000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q3,,2019-11-02,2019-12-10 17:49:46+00:00,1480205000.0,124853000.0,496623000.0,2984747000.0,,1142709000.0,0.0,1439307000.0,,0.0,321977000.0,5550629000.0,312778000.0,,2168796000.0,2565882000.0,140740000.0,170304000.0,559433000.0,3243297000.0,2827306000.0,2267055000.0,0.0,,9415841000.0,3276779000.0,3606662000.0,2858238000.0,3276779000.0,3276779000.0,6139062000.0,9415841000.0,3243297000.0,3280824000.0,-429583000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q2,,2019-08-03,2019-09-10 17:50:17+00:00,1359829000.0,130439000.0,474273000.0,2906451000.0,0.0,1382025000.0,0.0,1416598000.0,,0.0,295465000.0,5411491000.0,312665000.0,,1835869000.0,2505040000.0,139538000.0,167585000.0,549841000.0,3130989000.0,2724072000.0,2304678000.0,0.0,,9151947000.0,3296264000.0,3515918000.0,2679408000.0,3296264000.0,3296264000.0,5855683000.0,9151947000.0,3130989000.0,3176275000.0,-425012000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q1,,2019-05-04,2019-06-11 19:21:46+00:00,1296183000.0,121607000.0,450762000.0,2824433000.0,0.0,1366592000.0,0.0,1395211000.0,,89290000.0,220376000.0,5260805000.0,312552000.0,,1813773000.0,2436372000.0,134213000.0,160733000.0,536900000.0,3150043000.0,2741318000.0,2295858000.0,0.0,,9049120000.0,3267526000.0,3462705000.0,2593511000.0,3267526000.0,3267526000.0,5781594000.0,9049120000.0,3150043000.0,3188083000.0,-423543000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2020.0,Q1,,2020-05-02,2020-06-09 21:25:48+00:00,706267000.0,49624000.0,374811000.0,3126467000.0,,2669535000.0,0.0,1488470000.0,,0.0,166707000.0,5823185000.0,2285614000.0,,1757263000.0,2696718000.0,163150000.0,111493000.0,570832000.0,3443413000.0,2838273000.0,1794567000.0,805000000.0,,10728046000.0,2817392000.0,4587915000.0,2623617000.0,2817392000.0,2817392000.0,7910654000.0,10728046000.0,3443413000.0,5287037000.0,-465645000.0
