company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2010.0,Q2,2010-05-02,2010-07-31,,178378000.0,4834000.0,40317000.0,-63156000.0,5362000.0,,-111364000.0,-55273000.0,115656000.0,-111364000.0,-55273000.0,115656000.0,-50981000.0,129276000.0,129276000.0,9219000.0,2115000.0,-19491000.0,-6842000.0,-52603000.0,,-99350000.0,4172000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-09-07 06:01:20+00:00,225628000.0,4834000.0,80161000.0,-65404000.0,20366000.0,,-210565000.0,-89944000.0,304837000.0,-210565000.0,-89944000.0,304837000.0,4328000.0,271623000.0,271623000.0,18457000.0,8597000.0,-39104000.0,-6842000.0,-88122000.0,,-200424000.0,5020000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2010.0,Q1TTM,2009-05-03,2010-05-01,,238616000.0,9668000.0,161331000.0,152764000.0,44708000.0,,-330306000.0,-142177000.0,836833000.0,-330306000.0,-142177000.0,836833000.0,364350000.0,493717000.0,493717000.0,29021000.0,11709000.0,-60848000.0,-1423000.0,-160092000.0,,-325875000.0,19338000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2010.0,Q1,2010-01-31,2010-05-01,2011-06-08 06:01:11+00:00,47250000.0,0.0,39844000.0,-2248000.0,15004000.0,,-99201000.0,-34671000.0,189181000.0,-99201000.0,-34671000.0,189181000.0,55309000.0,142347000.0,142347000.0,9238000.0,6482000.0,-19613000.0,,-35519000.0,,-101074000.0,848000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q4,2011-10-30,2012-01-28,,69250000.0,4834000.0,42555000.0,180805000.0,3230000.0,,-124624000.0,-184879000.0,406414000.0,-124624000.0,-184879000.0,406414000.0,96911000.0,191952000.0,191952000.0,-8898000.0,4818000.0,-25053000.0,6419000.0,-184922000.0,,-107619000.0,-6376000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,FY,2011-01-30,2012-01-28,2014-03-31 17:54:08+00:00,370074000.0,9668000.0,159892000.0,-19181000.0,17290000.0,,-532426000.0,-471768000.0,820105000.0,-532426000.0,-471768000.0,820105000.0,-184089000.0,657170000.0,657170000.0,22224000.0,18180000.0,-102042000.0,-60086000.0,-416271000.0,,-465854000.0,4589000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q3TTM,2010-10-31,2011-10-29,,348996000.0,9668000.0,157907000.0,-165460000.0,20550000.0,,-505176000.0,-334694000.0,659996000.0,-505176000.0,-334694000.0,659996000.0,-179874000.0,627014000.0,627014000.0,40535000.0,16642000.0,-95995000.0,-66505000.0,-280341000.0,,-446373000.0,12152000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q3,2011-07-31,2011-10-29,,75559000.0,,39921000.0,56801000.0,3738000.0,,-133946000.0,-77872000.0,252026000.0,-133946000.0,-77872000.0,252026000.0,40208000.0,143969000.0,143969000.0,11335000.0,1533000.0,-25366000.0,6960000.0,-85629000.0,,-113851000.0,797000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-12-05 09:23:47+00:00,300824000.0,4834000.0,117337000.0,-199986000.0,14060000.0,,-407802000.0,-286889000.0,413691000.0,-407802000.0,-286889000.0,413691000.0,-281000000.0,465218000.0,465218000.0,31122000.0,13362000.0,-76989000.0,-66505000.0,-231349000.0,,-358235000.0,10965000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q2TTM,2010-08-01,2011-07-30,,330226000.0,9668000.0,157948000.0,-271024000.0,26435000.0,,-473931000.0,-315918000.0,529894000.0,-473931000.0,-315918000.0,529894000.0,-259955000.0,604423000.0,604423000.0,38547000.0,17978000.0,-89840000.0,-73465000.0,-256249000.0,,-428504000.0,13796000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q2,2011-05-01,2011-07-30,,170560000.0,4834000.0,37482000.0,-74743000.0,4495000.0,,-138168000.0,-140735000.0,120614000.0,-138168000.0,-140735000.0,120614000.0,-158289000.0,148276000.0,148276000.0,9599000.0,2102000.0,-25718000.0,-73465000.0,-75624000.0,,-119047000.0,8354000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-09-05 06:02:24+00:00,225265000.0,4834000.0,77416000.0,-256787000.0,10322000.0,,-273856000.0,-209017000.0,161665000.0,-273856000.0,-209017000.0,161665000.0,-321208000.0,321249000.0,321249000.0,19787000.0,11829000.0,-51623000.0,-73465000.0,-145720000.0,,-244384000.0,10168000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q1TTM,2010-05-02,2011-04-30,,338044000.0,9668000.0,160783000.0,-259437000.0,27302000.0,,-447127000.0,-230456000.0,524936000.0,-447127000.0,-230456000.0,524936000.0,-152647000.0,585423000.0,585423000.0,38167000.0,17991000.0,-83613000.0,-6842000.0,-233228000.0,,-408807000.0,9614000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2011.0,Q1,2011-01-30,2011-04-30,2012-06-06 08:01:52+00:00,54705000.0,0.0,39934000.0,-182044000.0,5827000.0,,-135688000.0,-68282000.0,41051000.0,-135688000.0,-68282000.0,41051000.0,-162919000.0,172973000.0,172973000.0,10188000.0,9727000.0,-25905000.0,0.0,-70096000.0,,-125337000.0,1814000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q4,2012-10-28,2013-02-02,,91122000.0,4834000.0,51667000.0,63353000.0,3726000.0,,-141670000.0,-168765000.0,333374000.0,-141670000.0,-168765000.0,333374000.0,22939000.0,236602000.0,236602000.0,-18248000.0,2106000.0,-31140000.0,-5101000.0,-169102000.0,,-116362000.0,5438000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,FY,2012-01-29,2013-02-02,2015-03-30 18:54:36+00:00,435808000.0,9668000.0,185491000.0,-12459000.0,19043000.0,0.0,-556994000.0,-425724000.0,979644000.0,-556994000.0,-425724000.0,979644000.0,-3074000.0,786763000.0,786763000.0,19849000.0,29103000.0,-125694000.0,-7537000.0,-424434000.0,,-479446000.0,6247000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q3TTM,2011-10-30,2012-10-27,,413936000.0,9668000.0,176379000.0,104993000.0,18547000.0,,-539948000.0,-441838000.0,1052684000.0,-539948000.0,-441838000.0,1052684000.0,70898000.0,742113000.0,742113000.0,29199000.0,31815000.0,-119607000.0,3983000.0,-440254000.0,,-470703000.0,-5567000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q3,2012-07-29,2012-10-27,,109426000.0,,46140000.0,-76820000.0,3850000.0,,-139167000.0,-100164000.0,142107000.0,-139167000.0,-100164000.0,142107000.0,-97224000.0,159524000.0,159524000.0,13263000.0,3013000.0,-31292000.0,2958000.0,-103227000.0,,-114738000.0,105000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-12-10 17:37:05+00:00,344686000.0,4834000.0,133824000.0,-75812000.0,15317000.0,,-415324000.0,-256959000.0,646270000.0,-415324000.0,-256959000.0,646270000.0,-26013000.0,550161000.0,550161000.0,38097000.0,26997000.0,-94554000.0,-2436000.0,-255332000.0,,-363084000.0,809000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q2TTM,2011-07-31,2012-07-28,,380069000.0,9668000.0,170160000.0,238614000.0,18435000.0,,-534727000.0,-419546000.0,1162603000.0,-534727000.0,-419546000.0,1162603000.0,208330000.0,726558000.0,726558000.0,27271000.0,30335000.0,-113681000.0,7985000.0,-422656000.0,,-469816000.0,-4875000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q2,2012-04-29,2012-07-28,,205002000.0,4834000.0,44548000.0,-32525000.0,3512000.0,,-141318000.0,-85586000.0,206833000.0,-141318000.0,-85586000.0,206833000.0,-20071000.0,182024000.0,182024000.0,12786000.0,1322000.0,-31543000.0,8440000.0,-94112000.0,,-114609000.0,86000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-09-10 19:13:04+00:00,235260000.0,4834000.0,87684000.0,1008000.0,11467000.0,,-276157000.0,-156795000.0,504163000.0,-276157000.0,-156795000.0,504163000.0,71211000.0,390637000.0,390637000.0,24834000.0,23984000.0,-63262000.0,-5394000.0,-152105000.0,,-248346000.0,704000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q1TTM,2011-05-01,2012-04-28,,345627000.0,9668000.0,163094000.0,196396000.0,19418000.0,,-531577000.0,-474695000.0,1076384000.0,-531577000.0,-474695000.0,1076384000.0,70112000.0,692810000.0,692810000.0,24084000.0,31115000.0,-107856000.0,-73920000.0,-404168000.0,,-474254000.0,3393000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2012.0,Q1,2012-01-29,2012-04-28,2013-06-11 18:33:10+00:00,30258000.0,0.0,43136000.0,33533000.0,7955000.0,,-134839000.0,-71209000.0,297330000.0,-134839000.0,-71209000.0,297330000.0,91282000.0,208613000.0,208613000.0,12048000.0,22662000.0,-31719000.0,-13834000.0,-57993000.0,,-133737000.0,618000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,FY,2013-02-03,2014-02-01,2016-03-28 19:29:45+00:00,506182000.0,9668000.0,206111000.0,-41353000.0,19074000.0,,-681788000.0,-563808000.0,1022003000.0,-681788000.0,-563808000.0,1022003000.0,-223593000.0,837304000.0,837304000.0,19941000.0,26906000.0,-147917000.0,-14907000.0,-550515000.0,0.0,-579851000.0,1614000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q4,2013-11-03,2014-02-01,,81922000.0,4834000.0,56700000.0,54862000.0,3005000.0,,-162981000.0,-126903000.0,340782000.0,-162981000.0,-126903000.0,340782000.0,50898000.0,217953000.0,217953000.0,11267000.0,-92000.0,-36502000.0,-63000.0,-127304000.0,,-129392000.0,464000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q3TTM,2012-10-28,2013-11-02,,515382000.0,9668000.0,201078000.0,-32862000.0,19795000.0,,-660477000.0,-605670000.0,1014595000.0,-660477000.0,-605670000.0,1014595000.0,-251552000.0,855953000.0,855953000.0,-9574000.0,29104000.0,-142555000.0,-19945000.0,-592313000.0,,-566821000.0,6588000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q3,2013-08-04,2013-11-02,,119220000.0,,50558000.0,-79869000.0,5856000.0,,-173179000.0,-154009000.0,148893000.0,-173179000.0,-154009000.0,148893000.0,-178295000.0,171618000.0,171618000.0,6586000.0,4875000.0,-36811000.0,-2499000.0,-151521000.0,,-147099000.0,11000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-12-09 19:01:13+00:00,424260000.0,4834000.0,149411000.0,-96215000.0,16069000.0,0.0,-518807000.0,-436905000.0,681221000.0,-518807000.0,-436905000.0,681221000.0,-274491000.0,619351000.0,619351000.0,8674000.0,26998000.0,-111415000.0,-14844000.0,-423211000.0,,-450459000.0,1150000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q2TTM,2012-07-29,2013-08-03,,505588000.0,9668000.0,196660000.0,-29813000.0,17789000.0,,-626465000.0,-551825000.0,1007809000.0,-626465000.0,-551825000.0,1007809000.0,-170481000.0,843859000.0,843859000.0,-2897000.0,27242000.0,-137036000.0,-14488000.0,-544019000.0,,-534460000.0,6682000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q2,2013-05-05,2013-08-03,,245808000.0,4834000.0,50127000.0,-94193000.0,4447000.0,,-169881000.0,-173197000.0,179469000.0,-169881000.0,-173197000.0,179469000.0,-163609000.0,213121000.0,213121000.0,10414000.0,2009000.0,-37129000.0,-91000.0,-174138000.0,,-139208000.0,1032000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-09-09 17:43:57+00:00,305040000.0,4834000.0,98853000.0,-16346000.0,10213000.0,,-345628000.0,-282896000.0,532328000.0,-345628000.0,-282896000.0,532328000.0,-96196000.0,447733000.0,447733000.0,2088000.0,22123000.0,-74604000.0,-12345000.0,-271690000.0,,-303360000.0,1139000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q1TTM,2012-04-29,2013-05-04,,464782000.0,9668000.0,191081000.0,31855000.0,16854000.0,,-597902000.0,-464214000.0,1035173000.0,-597902000.0,-464214000.0,1035173000.0,-26943000.0,812762000.0,812762000.0,-525000.0,26555000.0,-131450000.0,-5957000.0,-463993000.0,,-509861000.0,5736000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2013.0,Q1,2013-02-03,2013-05-04,2014-06-10 20:12:54+00:00,59232000.0,0.0,48726000.0,77847000.0,5766000.0,,-175747000.0,-109699000.0,352859000.0,-175747000.0,-109699000.0,352859000.0,67413000.0,234612000.0,234612000.0,-8326000.0,20114000.0,-37475000.0,-12254000.0,-97552000.0,,-164152000.0,107000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,FY,2014-02-02,2015-01-31,2017-03-27 18:50:48+00:00,510145000.0,9668000.0,232959000.0,161837000.0,21978000.0,245676000.0,-460426000.0,-638999000.0,1372865000.0,-460426000.0,-638999000.0,1372865000.0,273440000.0,924724000.0,924724000.0,53345000.0,29415000.0,-168454000.0,-4329000.0,-646691000.0,,-589041000.0,12021000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q4,2014-11-02,2015-01-31,,49037000.0,4834000.0,62638000.0,35073000.0,3573000.0,-524000.0,-171141000.0,-94712000.0,390883000.0,-171141000.0,-94712000.0,390883000.0,125030000.0,248530000.0,248530000.0,44642000.0,-658000.0,-41647000.0,435000.0,-95146000.0,,-131885000.0,-1000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-08 19:28:21+00:00,461108000.0,4834000.0,170321000.0,126764000.0,18405000.0,246200000.0,-289285000.0,-544287000.0,981982000.0,-289285000.0,-544287000.0,981982000.0,148410000.0,676194000.0,676194000.0,8703000.0,30073000.0,-126807000.0,-4764000.0,-551545000.0,,-457156000.0,12022000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q3TTM,2013-11-03,2014-11-01,,543030000.0,9668000.0,227021000.0,181626000.0,21410000.0,246200000.0,-452266000.0,-671190000.0,1322764000.0,-452266000.0,-671190000.0,1322764000.0,199308000.0,894147000.0,894147000.0,19970000.0,29981000.0,-163309000.0,-4827000.0,-678849000.0,,-586548000.0,12486000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q3,2014-08-03,2014-11-01,,161346000.0,,59651000.0,-19543000.0,9087000.0,246200000.0,77519000.0,-295916000.0,240191000.0,77519000.0,-295916000.0,240191000.0,21794000.0,192720000.0,192720000.0,7363000.0,6318000.0,-41926000.0,2279000.0,-298195000.0,,-142160000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q2TTM,2013-08-04,2014-08-02,,500904000.0,9668000.0,217928000.0,121300000.0,18179000.0,,-702964000.0,-529283000.0,1231466000.0,-702964000.0,-529283000.0,1231466000.0,-781000.0,873045000.0,873045000.0,19193000.0,28538000.0,-158194000.0,-9605000.0,-532175000.0,,-591487000.0,12497000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q2,2014-05-04,2014-08-02,,270826000.0,4834000.0,54205000.0,-68800000.0,3650000.0,,-178667000.0,-104713000.0,237214000.0,-178667000.0,-104713000.0,237214000.0,-46166000.0,239561000.0,239561000.0,12248000.0,812000.0,-42300000.0,-63000.0,-104650000.0,,-140829000.0,,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-09-09 12:55:46+00:00,299762000.0,4834000.0,110670000.0,146307000.0,9318000.0,,-366804000.0,-248371000.0,741791000.0,-366804000.0,-248371000.0,741791000.0,126616000.0,483474000.0,483474000.0,1340000.0,23755000.0,-84881000.0,-7043000.0,-253350000.0,,-314996000.0,12022000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q1TTM,2013-05-05,2014-05-03,,475886000.0,9668000.0,213850000.0,95907000.0,18976000.0,,-694178000.0,-597767000.0,1173721000.0,-694178000.0,-597767000.0,1173721000.0,-118224000.0,846605000.0,846605000.0,17359000.0,29735000.0,-153023000.0,-9633000.0,-601663000.0,,-589866000.0,13529000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2014.0,Q1,2014-02-02,2014-05-03,2015-06-09 18:29:39+00:00,28936000.0,0.0,56465000.0,215107000.0,5668000.0,,-188137000.0,-143658000.0,504577000.0,-188137000.0,-143658000.0,504577000.0,172782000.0,243913000.0,243913000.0,-10908000.0,22943000.0,-42581000.0,-6980000.0,-148700000.0,,-174167000.0,12022000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,FY,2015-02-01,2016-01-30,2018-04-02 20:28:09+00:00,523597000.0,18035000.0,274828000.0,-40174000.0,20186000.0,,-898749000.0,-362509000.0,1326252000.0,-898749000.0,-362509000.0,1326252000.0,64994000.0,1020661000.0,1020661000.0,70937000.0,42302000.0,-192312000.0,-718000.0,-366960000.0,,-768925000.0,5169000.0,0.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q4,2015-11-01,2016-01-30,,58049000.0,4834000.0,72654000.0,202126000.0,4539000.0,,-211583000.0,-76743000.0,564225000.0,-211583000.0,-76743000.0,564225000.0,275899000.0,264161000.0,264161000.0,25284000.0,2896000.0,-47479000.0,91000.0,-81400000.0,,-171539000.0,4566000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-06 20:07:33+00:00,465548000.0,13201000.0,202174000.0,-242300000.0,15647000.0,,-687166000.0,-285766000.0,762027000.0,-687166000.0,-285766000.0,762027000.0,-210905000.0,756500000.0,756500000.0,45653000.0,39406000.0,-144833000.0,-809000.0,-285560000.0,,-597386000.0,603000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q3TTM,2014-11-02,2015-10-31,,514585000.0,18035000.0,264812000.0,-207227000.0,19220000.0,-524000.0,-858307000.0,-380478000.0,1152910000.0,-858307000.0,-380478000.0,1152910000.0,-85875000.0,1005030000.0,1005030000.0,90295000.0,38748000.0,-186480000.0,-374000.0,-380706000.0,,-729271000.0,602000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q3,2015-08-02,2015-10-31,,143254000.0,4219000.0,73445000.0,-133138000.0,4335000.0,,-223772000.0,-92469000.0,171656000.0,-223772000.0,-92469000.0,171656000.0,-144585000.0,215656000.0,215656000.0,15693000.0,2054000.0,-47891000.0,-18000.0,-92452000.0,,-182270000.0,1000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-09-06 18:29:05+00:00,322294000.0,8982000.0,128729000.0,-109162000.0,11312000.0,,-463394000.0,-193297000.0,590371000.0,-463394000.0,-193297000.0,590371000.0,-66320000.0,540844000.0,540844000.0,29960000.0,37352000.0,-96942000.0,-791000.0,-193108000.0,,-415116000.0,602000.0,
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2015.0,Q2TTM,2014-08-03,2015-08-01,,532677000.0,13816000.0,251018000.0,-93632000.0,23972000.0,245676000.0,-557016000.0,-583925000.0,1221445000.0,-557016000.0,-583925000.0,1221445000.0,80504000.0,982094000.0,982094000.0,81965000.0,43012000.0,-180515000.0,1923000.0,-586449000.0,,-689161000.0,601000.0,
