company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2009.0,FY,2008-06-28,2009-07-03,2011-08-17 16:58:12+00:00,,10000000.0,118000000.0,931000000.0,,606000000.0,54000000.0,749000000.0,232000000.0,-618000000.0,823000000.0,232000000.0,-618000000.0,823000000.0,437000000.0,-3125000000.0,-3125000000.0,2411000000.0,-380000000.0,99000000.0,,-132000000.0,-283000000.0,-633000000.0,-59000000.0,,192000000.0,7000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2010.0,Q4,2010-04-03,2010-07-02,,,-14000000.0,138000000.0,196000000.0,,-275000000.0,5000000.0,587000000.0,182000000.0,-305000000.0,324000000.0,182000000.0,-305000000.0,324000000.0,201000000.0,379000000.0,379000000.0,24000000.0,,-36000000.0,,,-95000000.0,-267000000.0,-77000000.0,-333000000.0,72000000.0,21000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2010.0,FY,2009-07-04,2010-07-02,2012-08-08 19:42:05+00:00,0.0,-14000000.0,138000000.0,780000000.0,,-605000000.0,86000000.0,602000000.0,-344000000.0,-752000000.0,1932000000.0,-344000000.0,-752000000.0,1932000000.0,836000000.0,1609000000.0,1609000000.0,148000000.0,379000000.0,-9000000.0,,0.0,-373000000.0,-639000000.0,-827000000.0,-584000000.0,248000000.0,21000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2010.0,Q3,2010-01-02,2010-04-02,,,,,188000000.0,,-142000000.0,39000000.0,,-232000000.0,-174000000.0,577000000.0,-232000000.0,-174000000.0,577000000.0,171000000.0,518000000.0,518000000.0,13000000.0,,19000000.0,,,-88000000.0,-180000000.0,-20000000.0,-251000000.0,75000000.0,
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2010.0,Q3YTD,2009-07-04,2010-04-02,2011-05-03 16:55:34+00:00,,,,584000000.0,,-330000000.0,81000000.0,15000000.0,-526000000.0,-447000000.0,1608000000.0,-526000000.0,-447000000.0,1608000000.0,635000000.0,1230000000.0,1230000000.0,124000000.0,379000000.0,27000000.0,,,-278000000.0,-372000000.0,-750000000.0,-251000000.0,176000000.0,
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2010.0,Q2,2009-10-03,2010-01-01,,,,,192000000.0,,-5000000.0,16000000.0,,-183000000.0,-209000000.0,753000000.0,-183000000.0,-209000000.0,753000000.0,361000000.0,533000000.0,533000000.0,33000000.0,47000000.0,,,,-149000000.0,-103000000.0,-246000000.0,,43000000.0,
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2010.0,Q2YTD,2009-07-04,2010-01-01,2011-02-03 17:22:31+00:00,,,,396000000.0,,-188000000.0,42000000.0,15000000.0,-294000000.0,-273000000.0,1031000000.0,-294000000.0,-273000000.0,1031000000.0,464000000.0,712000000.0,712000000.0,111000000.0,379000000.0,8000000.0,,,-190000000.0,-192000000.0,-730000000.0,,101000000.0,
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2010.0,Q1,2009-07-04,2009-10-02,2010-11-03 16:28:47+00:00,,,,204000000.0,,-183000000.0,26000000.0,15000000.0,-111000000.0,-64000000.0,278000000.0,-111000000.0,-64000000.0,278000000.0,103000000.0,179000000.0,179000000.0,78000000.0,332000000.0,8000000.0,,,-41000000.0,-89000000.0,-484000000.0,,58000000.0,
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2011.0,Q4,2011-04-02,2011-07-01,,,18000000.0,193000000.0,187000000.0,,1000000.0,35000000.0,588000000.0,437000000.0,-278000000.0,317000000.0,437000000.0,-278000000.0,317000000.0,476000000.0,119000000.0,119000000.0,10000000.0,,14000000.0,,-74000000.0,-279000000.0,-158000000.0,,-112000000.0,70000000.0,75000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2011.0,FY,2010-07-03,2011-07-01,2013-08-07 21:35:25+00:00,0.0,18000000.0,193000000.0,754000000.0,0.0,-70000000.0,83000000.0,1324000000.0,131000000.0,-981000000.0,1264000000.0,131000000.0,-981000000.0,1264000000.0,414000000.0,511000000.0,511000000.0,69000000.0,0.0,12000000.0,,-74000000.0,-487000000.0,-843000000.0,-380000000.0,-822000000.0,260000000.0,77000000.0
