company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q3YTD,2011-07-02,2012-03-30,,20000000.0,4.22,4.22,0.61,4.08,,20000000.0,1849000000.0,1849000000.0,1849000000.0,,7256000000.0,10456000000.0,-1000000.0,,737000000.0,4000000.0,388000000.0,7256000000.0,3200000000.0,186000000.0,5000000.0,1149000000.0,2051000000.0,-182000000.0,1869000000.0,10456000000.0,445900000.0,446000000.0,463000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q3TTM,2011-04-02,2012-03-30,,20000000.0,4.5,4.5,0.79,4.34,,30000000.0,1968000000.0,1968000000.0,1968000000.0,,9565000000.0,13316000000.0,,,966000000.0,8000000.0,516000000.0,9565000000.0,3751000000.0,249000000.0,6000000.0,1510000000.0,2241000000.0,-243000000.0,1998000000.0,13316000000.0,445900000.0,446000000.0,463000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q3,2011-12-31,2012-03-30,2013-05-01 18:16:16+00:00,18000000.0,2.57,2.57,0.25,2.48,,13000000.0,1146000000.0,1146000000.0,1146000000.0,0.0,2809000000.0,4450000000.0,6000000.0,,270000000.0,1000000.0,142000000.0,2809000000.0,1641000000.0,59000000.0,2000000.0,431000000.0,1210000000.0,-51000000.0,1159000000.0,4450000000.0,445900000.0,446000000.0,463000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q2YTD,2011-07-02,2011-12-30,,2000000.0,1.65,1.65,0.36,1.6,,7000000.0,703000000.0,703000000.0,703000000.0,,4447000000.0,6006000000.0,-7000000.0,,467000000.0,3000000.0,246000000.0,4447000000.0,1559000000.0,127000000.0,3000000.0,718000000.0,841000000.0,-131000000.0,710000000.0,6006000000.0,426500000.0,427000000.0,439000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q2TTM,2011-01-01,2011-12-30,,2000000.0,2.14,2.14,0.54,2.07,,46000000.0,915000000.0,915000000.0,915000000.0,,8935000000.0,11561000000.0,-6000000.0,,920000000.0,10000000.0,484000000.0,8935000000.0,2626000000.0,249000000.0,6000000.0,1416000000.0,1210000000.0,-249000000.0,961000000.0,11561000000.0,426500000.0,427000000.0,439000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q2,2011-10-01,2011-12-30,2013-01-31 17:16:00+00:00,2000000.0,1.32,1.32,0.18,1.28,,-5000000.0,563000000.0,563000000.0,563000000.0,0.0,2185000000.0,3195000000.0,9000000.0,,259000000.0,3000000.0,141000000.0,2185000000.0,1010000000.0,58000000.0,2000000.0,405000000.0,605000000.0,-47000000.0,558000000.0,3195000000.0,426500000.0,427000000.0,439000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q1TTM,2010-10-02,2011-09-30,,1000000.0,1.14,1.14,0.36,1.1,,76000000.0,502000000.0,502000000.0,502000000.0,,8940000000.0,11085000000.0,-2000000.0,,874000000.0,14000000.0,445000000.0,8940000000.0,2145000000.0,237000000.0,6000000.0,1334000000.0,811000000.0,-233000000.0,578000000.0,11085000000.0,424200000.0,421000000.0,433000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2012.0,Q1,2011-07-02,2011-09-30,2012-10-31 17:01:07+00:00,0.0,0.33,0.33,0.18,0.32,,12000000.0,140000000.0,140000000.0,140000000.0,0.0,2262000000.0,2811000000.0,-16000000.0,,208000000.0,0.0,105000000.0,2262000000.0,549000000.0,69000000.0,1000000.0,313000000.0,236000000.0,-84000000.0,152000000.0,2811000000.0,424200000.0,421000000.0,433000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,FY,2012-06-30,2013-06-28,2015-08-11 19:34:36+00:00,79000000.0,4.97,4.97,1.4,4.81,,-7000000.0,1838000000.0,1838000000.0,1838000000.0,0.0,10411000000.0,14351000000.0,-54000000.0,0.0,1133000000.0,2000000.0,635000000.0,10411000000.0,3940000000.0,214000000.0,8000000.0,1849000000.0,2091000000.0,-260000000.0,1831000000.0,14351000000.0,369800000.0,370000000.0,382000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q4,2013-03-30,2013-06-28,,20000000.0,1.0,1.0,0.38,0.96,,-46000000.0,348000000.0,348000000.0,348000000.0,,2486000000.0,3425000000.0,-96000000.0,,294000000.0,,178000000.0,2486000000.0,939000000.0,51000000.0,2000000.0,492000000.0,447000000.0,-145000000.0,302000000.0,3425000000.0,369800000.0,370000000.0,382000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q3YTD,2012-06-30,2013-03-29,,59000000.0,3.97,3.97,1.02,3.85,,39000000.0,1490000000.0,1490000000.0,1490000000.0,,7925000000.0,10926000000.0,42000000.0,,839000000.0,2000000.0,457000000.0,7925000000.0,3001000000.0,163000000.0,6000000.0,1357000000.0,1644000000.0,-115000000.0,1529000000.0,10926000000.0,358600000.0,358000000.0,369000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q3TTM,2012-03-31,2013-03-29,,77000000.0,6.47,6.47,1.27,6.26,,39000000.0,2503000000.0,2503000000.0,2503000000.0,,10924000000.0,15409000000.0,50000000.0,,1108000000.0,2000000.0,597000000.0,10924000000.0,4485000000.0,218000000.0,9000000.0,1784000000.0,2701000000.0,-159000000.0,2542000000.0,15409000000.0,358600000.0,358000000.0,369000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q3,2012-12-29,2013-03-29,2014-04-30 16:25:13+00:00,20000000.0,1.16,1.16,0.0,1.13,,14000000.0,416000000.0,416000000.0,416000000.0,0.0,2578000000.0,3526000000.0,16000000.0,,294000000.0,1000000.0,168000000.0,2578000000.0,948000000.0,53000000.0,2000000.0,483000000.0,465000000.0,-35000000.0,430000000.0,3526000000.0,358600000.0,358000000.0,369000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q2YTD,2012-06-30,2012-12-28,,39000000.0,2.81,2.81,1.02,2.72,,25000000.0,1074000000.0,1074000000.0,1074000000.0,,5347000000.0,7400000000.0,26000000.0,,545000000.0,1000000.0,289000000.0,5347000000.0,2053000000.0,110000000.0,4000000.0,874000000.0,1179000000.0,-80000000.0,1099000000.0,7400000000.0,369900000.0,369000000.0,379000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q2TTM,2011-12-31,2012-12-28,,75000000.0,7.88,7.88,1.52,7.61,,38000000.0,3233000000.0,3233000000.0,3233000000.0,,11155000000.0,16333000000.0,40000000.0,,1084000000.0,2000000.0,571000000.0,11155000000.0,5178000000.0,224000000.0,9000000.0,1732000000.0,3446000000.0,-175000000.0,3271000000.0,16333000000.0,369900000.0,369000000.0,379000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q2,2012-09-29,2012-12-28,2014-01-28 17:16:27+00:00,20000000.0,1.33,1.33,0.7,1.3,,7000000.0,492000000.0,492000000.0,492000000.0,0.0,2676000000.0,3668000000.0,-3000000.0,,277000000.0,1000000.0,139000000.0,2676000000.0,992000000.0,55000000.0,2000000.0,437000000.0,555000000.0,-56000000.0,499000000.0,3668000000.0,369900000.0,369000000.0,379000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q1TTM,2011-10-01,2012-09-28,,57000000.0,7.87,7.87,1.0,7.59,,26000000.0,3304000000.0,3304000000.0,3304000000.0,,10664000000.0,15860000000.0,52000000.0,,1066000000.0,4000000.0,573000000.0,10664000000.0,5196000000.0,227000000.0,9000000.0,1700000000.0,3496000000.0,-166000000.0,3330000000.0,15860000000.0,393200000.0,394000000.0,409000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2013.0,Q1,2012-06-30,2012-09-28,2013-10-29 17:28:59+00:00,19000000.0,1.48,1.48,0.32,1.42,,18000000.0,582000000.0,582000000.0,582000000.0,0.0,2671000000.0,3732000000.0,29000000.0,,268000000.0,0.0,150000000.0,2671000000.0,1061000000.0,55000000.0,2000000.0,437000000.0,624000000.0,-24000000.0,600000000.0,3732000000.0,393200000.0,394000000.0,409000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,FY,2013-06-29,2014-06-27,2016-08-05 16:37:53+00:00,98000000.0,4.66,4.66,1.67,4.52,,-14000000.0,1570000000.0,1570000000.0,1570000000.0,0.0,9878000000.0,13724000000.0,-33000000.0,0.0,1226000000.0,24000000.0,722000000.0,9878000000.0,3846000000.0,195000000.0,8000000.0,2070000000.0,1776000000.0,-220000000.0,1556000000.0,13724000000.0,336900000.0,337000000.0,347000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q4,2014-03-29,2014-06-27,,27000000.0,0.98,0.98,0.43,0.95,,-36000000.0,320000000.0,320000000.0,320000000.0,,2376000000.0,3301000000.0,-77000000.0,,323000000.0,4000000.0,161000000.0,2376000000.0,925000000.0,50000000.0,1000000.0,515000000.0,410000000.0,-126000000.0,284000000.0,3301000000.0,336900000.0,337000000.0,347000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q3YTD,2013-06-29,2014-03-28,,71000000.0,3.68,3.68,1.24,3.57,,22000000.0,1250000000.0,1250000000.0,1250000000.0,,7502000000.0,10423000000.0,44000000.0,,903000000.0,20000000.0,561000000.0,7502000000.0,2921000000.0,145000000.0,7000000.0,1555000000.0,1366000000.0,-94000000.0,1272000000.0,10423000000.0,326400000.0,327000000.0,338000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q3TTM,2013-03-30,2014-03-28,,91000000.0,4.68,4.68,1.62,4.53,,-24000000.0,1598000000.0,1598000000.0,1598000000.0,,9988000000.0,13848000000.0,-52000000.0,,1197000000.0,20000000.0,739000000.0,9988000000.0,3860000000.0,196000000.0,9000000.0,2047000000.0,1813000000.0,-239000000.0,1574000000.0,13848000000.0,326400000.0,327000000.0,338000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q3,2013-12-28,2014-03-28,2015-04-30 16:57:17+00:00,26000000.0,1.21,1.21,0.43,1.17,,-5000000.0,395000000.0,395000000.0,395000000.0,0.0,2447000000.0,3406000000.0,-3000000.0,0.0,297000000.0,2000000.0,190000000.0,2447000000.0,959000000.0,52000000.0,1000000.0,515000000.0,444000000.0,-54000000.0,390000000.0,3406000000.0,326400000.0,327000000.0,338000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q2YTD,2013-06-29,2013-12-27,,45000000.0,2.47,2.47,0.81,2.4,,27000000.0,855000000.0,855000000.0,855000000.0,,5055000000.0,7017000000.0,47000000.0,,606000000.0,18000000.0,371000000.0,5055000000.0,1962000000.0,93000000.0,6000000.0,1040000000.0,922000000.0,-40000000.0,882000000.0,7017000000.0,337000000.0,336000000.0,346000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q2TTM,2012-12-29,2013-12-27,,85000000.0,4.63,4.63,1.19,4.49,,-5000000.0,1619000000.0,1619000000.0,1619000000.0,,10119000000.0,13968000000.0,-33000000.0,,1194000000.0,19000000.0,717000000.0,10119000000.0,3849000000.0,197000000.0,10000000.0,2015000000.0,1834000000.0,-220000000.0,1614000000.0,13968000000.0,337000000.0,336000000.0,346000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q2,2013-09-28,2013-12-27,2015-01-30 16:40:39+00:00,25000000.0,1.27,1.27,0.43,1.24,,14000000.0,428000000.0,428000000.0,428000000.0,0.0,2541000000.0,3528000000.0,46000000.0,0.0,312000000.0,16000000.0,190000000.0,2541000000.0,987000000.0,49000000.0,1000000.0,543000000.0,444000000.0,-2000000.0,442000000.0,3528000000.0,337000000.0,336000000.0,346000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q1TTM,2012-09-29,2013-09-27,,80000000.0,4.69,4.69,1.46,4.55,,-12000000.0,1683000000.0,1683000000.0,1683000000.0,,10254000000.0,14108000000.0,-82000000.0,,1159000000.0,4000000.0,666000000.0,10254000000.0,3854000000.0,203000000.0,11000000.0,1909000000.0,1945000000.0,-274000000.0,1671000000.0,14108000000.0,355800000.0,357000000.0,368000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2014.0,Q1,2013-06-29,2013-09-27,2014-10-31 19:31:39+00:00,20000000.0,1.2,1.2,0.38,1.16,,13000000.0,427000000.0,427000000.0,427000000.0,0.0,2514000000.0,3489000000.0,1000000.0,,294000000.0,2000000.0,181000000.0,2514000000.0,975000000.0,44000000.0,5000000.0,497000000.0,478000000.0,-38000000.0,440000000.0,3489000000.0,355800000.0,357000000.0,368000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,FY,2014-06-28,2015-07-03,2017-08-04 16:37:26+00:00,129000000.0,5.38,5.38,2.05,5.26,,228000000.0,1742000000.0,1742000000.0,1742000000.0,,9930000000.0,13739000000.0,113000000.0,-620000000.0,1353000000.0,32000000.0,857000000.0,9930000000.0,3809000000.0,207000000.0,6000000.0,1751000000.0,2058000000.0,-88000000.0,1970000000.0,13739000000.0,323800000.0,324000000.0,331000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q4,2015-04-04,2015-07-03,,33000000.0,0.47,0.47,0.54,0.47,,11000000.0,137000000.0,137000000.0,137000000.0,,2152000000.0,2928000000.0,-6000000.0,,324000000.0,9000000.0,204000000.0,2152000000.0,776000000.0,55000000.0,3000000.0,570000000.0,206000000.0,-58000000.0,148000000.0,2928000000.0,323800000.0,324000000.0,331000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q3,2015-01-03,2015-04-03,2016-04-29 16:17:51+00:00,33000000.0,0.9,0.9,0.54,0.88,,13000000.0,291000000.0,291000000.0,291000000.0,,2375000000.0,3330000000.0,8000000.0,0.0,346000000.0,14000000.0,219000000.0,2375000000.0,955000000.0,48000000.0,1000000.0,612000000.0,343000000.0,-39000000.0,304000000.0,3330000000.0,323300000.0,323000000.0,330000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q3YTD,2014-06-28,2015-04-03,,96000000.0,4.91,4.91,1.51,4.79,,217000000.0,1605000000.0,1605000000.0,1605000000.0,,7778000000.0,10811000000.0,119000000.0,-620000000.0,1029000000.0,23000000.0,653000000.0,7778000000.0,3033000000.0,152000000.0,3000000.0,1181000000.0,1852000000.0,-30000000.0,1822000000.0,10811000000.0,323300000.0,323000000.0,330000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q3TTM,2014-03-29,2015-04-03,,123000000.0,5.89,5.89,1.94,5.74,,181000000.0,1925000000.0,1925000000.0,1925000000.0,,10154000000.0,14112000000.0,42000000.0,-620000000.0,1352000000.0,27000000.0,814000000.0,10154000000.0,3958000000.0,202000000.0,4000000.0,1696000000.0,2262000000.0,-156000000.0,2106000000.0,14112000000.0,323300000.0,323000000.0,330000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q2,2014-10-04,2015-01-02,2016-01-29 16:10:34+00:00,32000000.0,2.84,2.84,0.54,2.78,,193000000.0,933000000.0,933000000.0,933000000.0,,2669000000.0,3696000000.0,122000000.0,-620000000.0,341000000.0,3000000.0,218000000.0,2669000000.0,1027000000.0,50000000.0,1000000.0,-26000000.0,1053000000.0,73000000.0,1126000000.0,3696000000.0,328500000.0,328000000.0,336000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q2YTD,2014-06-28,2015-01-02,,63000000.0,4.01,4.01,0.97,3.91,,204000000.0,1314000000.0,1314000000.0,1314000000.0,,5403000000.0,7481000000.0,111000000.0,-620000000.0,683000000.0,9000000.0,434000000.0,5403000000.0,2078000000.0,104000000.0,2000000.0,569000000.0,1509000000.0,9000000.0,1518000000.0,7481000000.0,328500000.0,328000000.0,336000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q2TTM,2013-12-28,2015-01-02,,116000000.0,6.2,6.2,1.83,6.03,,163000000.0,2029000000.0,2029000000.0,2029000000.0,,10226000000.0,14188000000.0,31000000.0,-620000000.0,1303000000.0,15000000.0,785000000.0,10226000000.0,3962000000.0,206000000.0,4000000.0,1599000000.0,2363000000.0,-171000000.0,2192000000.0,14188000000.0,328500000.0,328000000.0,336000000.0
Seagate Technology PLC,STX,396PBGKP6TE3O062MS44,1137789,2015.0,Q1,2014-06-28,2014-10-03,2015-10-30 16:17:44+00:00,31000000.0,1.17,1.17,0.43,1.13,,11000000.0,381000000.0,381000000.0,381000000.0,,2734000000.0,3785000000.0,-11000000.0,,342000000.0,6000000.0,216000000.0,2734000000.0,1051000000.0,54000000.0,1000000.0,595000000.0,456000000.0,-64000000.0,392000000.0,3785000000.0,325600000.0,327000000.0,337000000.0
