company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2010.0,Q2TTM,2009-07-01,2010-06-30,,-62800000.0,,413600000.0,193200000.0,,-9000000.0,-132200000.0,-433100000.0,1284800000.0,,1200000.0,-9700000.0,-132200000.0,-431900000.0,1275100000.0,711000000.0,556700000.0,563800000.0,-7100000.0,114200000.0,501800000.0,116500000.0,-72300000.0,-22400000.0,-489000000.0,-550400000.0,-2300000.0,,24600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2010.0,Q2,2010-04-01,2010-06-30,,-18300000.0,,105100000.0,-101300000.0,,-4700000.0,-39800000.0,-121000000.0,295700000.0,,,-3300000.0,-39800000.0,-121000000.0,292400000.0,131600000.0,214200000.0,214700000.0,-500000.0,77200000.0,500400000.0,12100000.0,-18800000.0,-17400000.0,-99100000.0,-516700000.0,,,1700000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2010.0,Q1,2010-01-01,2010-03-31,2010-05-07 17:27:48+00:00,-12200000.0,,105500000.0,1600000.0,,4700000.0,-14700000.0,-112700000.0,170600000.0,,,-6600000.0,-14700000.0,-112700000.0,164000000.0,36600000.0,136700000.0,137100000.0,-400000.0,-73600000.0,2000000.0,-16500000.0,-18800000.0,,-88400000.0,-2600000.0,,,4400000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2010.0,Q1TTM,2009-04-01,2010-03-31,,-54000000.0,-1900000.0,409700000.0,93400000.0,,-4200000.0,-110800000.0,-414100000.0,995300000.0,,900000.0,27400000.0,-110800000.0,-413200000.0,1022700000.0,498700000.0,424500000.0,439100000.0,-14600000.0,55000000.0,2000000.0,37200000.0,-69600000.0,-15000000.0,-436100000.0,-36700000.0,-2300000.0,,53800000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q4,2011-10-01,2011-12-31,,-2717600000.0,,146500000.0,3500000.0,,4100000000.0,2005800000.0,-2980400000.0,458000000.0,,-70600000.0,-15300000.0,2005800000.0,-3051000000.0,442700000.0,-602500000.0,193900000.0,256700000.0,-62800000.0,51300000.0,-1997300000.0,-58600000.0,-23000000.0,-103500000.0,-231200000.0,-71300000.0,-2600000.0,51300000.0,79200000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 15:32:17+00:00,-2792900000.0,,474300000.0,6500000.0,,4101400000.0,1678500000.0,-3737200000.0,1652100000.0,,-70600000.0,-18900000.0,1678500000.0,-3807800000.0,1633200000.0,-496100000.0,946300000.0,1012800000.0,-66500000.0,158500000.0,-1986700000.0,-105400000.0,-92100000.0,-287400000.0,-847400000.0,-325400000.0,-18700000.0,204600000.0,91300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-04 15:56:53+00:00,-75300000.0,,327800000.0,3000000.0,,1400000.0,-327300000.0,-756800000.0,1194100000.0,,,-3600000.0,-327300000.0,-756800000.0,1190500000.0,106400000.0,752400000.0,756100000.0,-3700000.0,107200000.0,10600000.0,-46800000.0,-69100000.0,-183900000.0,-616200000.0,-254100000.0,-16100000.0,153300000.0,12100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q3TTM,2010-10-01,2011-09-30,,-98800000.0,,430000000.0,-782600000.0,,1165700000.0,-322600000.0,-1026200000.0,1403500000.0,,-10900000.0,-9700000.0,-322600000.0,-1037100000.0,1393800000.0,34100000.0,967400000.0,991700000.0,-24300000.0,764400000.0,-1094300000.0,-48200000.0,-92000000.0,-184900000.0,-870900000.0,-272400000.0,-29600000.0,155100000.0,21500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q3,2011-07-01,2011-09-30,,-53800000.0,,113700000.0,49900000.0,,,-33200000.0,-317000000.0,575900000.0,,,-1000000.0,-33200000.0,-317000000.0,574900000.0,224700000.0,281500000.0,1228700000.0,-2000000.0,-816400000.0,400000.0,23900000.0,-22300000.0,-181500000.0,-261400000.0,-10600000.0,-700000.0,153300000.0,2500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-05 14:53:46+00:00,-21500000.0,,214100000.0,-46900000.0,,1400000.0,-294100000.0,-439800000.0,618200000.0,,,-2600000.0,-294100000.0,-439800000.0,615600000.0,-118300000.0,470900000.0,-472600000.0,-1700000.0,923600000.0,10200000.0,-70700000.0,-46800000.0,-2400000.0,-354800000.0,-243500000.0,-15400000.0,,9600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q2,2011-04-01,2011-06-30,,-12600000.0,,105300000.0,-42200000.0,-15100000.0,-6400000.0,-262700000.0,-228600000.0,397400000.0,,,-2400000.0,-262700000.0,-228600000.0,395000000.0,-96300000.0,292200000.0,-652200000.0,-800000.0,986500000.0,31500000.0,28800000.0,-23800000.0,-1300000.0,-247600000.0,-233500000.0,-15400000.0,,4100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 17:15:49+00:00,-8900000.0,,108800000.0,-4700000.0,15100000.0,7800000.0,-31400000.0,-211200000.0,220800000.0,,,-200000.0,-31400000.0,-211200000.0,220600000.0,-22000000.0,178700000.0,179600000.0,-900000.0,-62900000.0,-21300000.0,-99500000.0,-23000000.0,-1100000.0,-107200000.0,-10000000.0,,,5500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2011.0,Q1TTM,2010-04-01,2011-03-31,,-72700000.0,,432800000.0,-95700000.0,15100000.0,1167400000.0,-93800000.0,-791200000.0,1154700000.0,,-10900000.0,-11000000.0,-93800000.0,-802100000.0,1143700000.0,247800000.0,844200000.0,867500000.0,-23300000.0,-49900000.0,27700000.0,-91800000.0,-83600000.0,-94500000.0,-564800000.0,-1206900000.0,-13500000.0,12400000.0,20200000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q4,2012-10-01,2012-12-31,,-1300000.0,,192700000.0,-74500000.0,,-7600000.0,-142500000.0,-159500000.0,226100000.0,,-10800000.0,-2500000.0,-142500000.0,-170300000.0,223600000.0,-89200000.0,-1002800000.0,-991300000.0,-11500000.0,1099200000.0,4700000.0,-43100000.0,-22800000.0,-27700000.0,-253900000.0,-125100000.0,8300000.0,7400000.0,159100000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 16:29:09+00:00,-10700000.0,,663400000.0,58700000.0,,800000.0,-663300000.0,-1070100000.0,1599800000.0,,-22000000.0,-84700000.0,-663300000.0,-1092100000.0,1515100000.0,-240300000.0,-575100000.0,-470900000.0,-104200000.0,1348600000.0,-41500000.0,-320900000.0,-91900000.0,-51500000.0,-986000000.0,-430800000.0,-99900000.0,46400000.0,252600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-07 12:37:45+00:00,-9400000.0,,470700000.0,133200000.0,,8400000.0,-520800000.0,-910600000.0,1373700000.0,,-11200000.0,-82200000.0,-520800000.0,-921800000.0,1291500000.0,-151100000.0,427700000.0,520400000.0,-92700000.0,249400000.0,-46200000.0,-277800000.0,-69100000.0,-23800000.0,-732100000.0,-305700000.0,-108200000.0,39000000.0,93500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q3TTM,2011-10-01,2012-09-30,,-2727000000.0,,617200000.0,136700000.0,,4108400000.0,1485000000.0,-3891000000.0,1831700000.0,,-81800000.0,-97500000.0,1485000000.0,-3972800000.0,1734200000.0,-753600000.0,621600000.0,777100000.0,-155500000.0,300700000.0,-2043500000.0,-336400000.0,-92100000.0,-127300000.0,-963300000.0,-377000000.0,-110800000.0,90300000.0,172700000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q3,2012-07-01,2012-09-30,,-2700000.0,,168500000.0,335600000.0,,-2400000.0,-51300000.0,-401200000.0,644000000.0,,-4700000.0,-28000000.0,-51300000.0,-405900000.0,616000000.0,158800000.0,41600000.0,122800000.0,-81200000.0,17100000.0,-100000.0,-178100000.0,-22800000.0,376100000.0,-304500000.0,-25700000.0,-300000.0,-372900000.0,80900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-03 10:32:15+00:00,-6700000.0,,302200000.0,-202400000.0,,10800000.0,-469500000.0,-509400000.0,729700000.0,,-6500000.0,-54200000.0,-469500000.0,-515900000.0,675500000.0,-309900000.0,386100000.0,397600000.0,-11500000.0,232300000.0,-46100000.0,-99700000.0,-46300000.0,-399900000.0,-427600000.0,-280000000.0,-107900000.0,411900000.0,12600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2778100000.0,,562400000.0,-149000000.0,,4110800000.0,1503100000.0,-3806800000.0,1763600000.0,,-77100000.0,-70500000.0,1503100000.0,-3883900000.0,1693100000.0,-687700000.0,861500000.0,1883000000.0,-76300000.0,-532800000.0,-2043000000.0,-134400000.0,-91600000.0,-684900000.0,-920200000.0,-361900000.0,-111200000.0,616500000.0,94300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q2,2012-04-01,2012-06-30,,-3400000.0,,157300000.0,-230900000.0,,10300000.0,-430400000.0,-307200000.0,298300000.0,,-5600000.0,-18300000.0,-430400000.0,-312800000.0,280000000.0,-463200000.0,207800000.0,215300000.0,-7500000.0,156600000.0,-51000000.0,-128400000.0,-23100000.0,-399900000.0,-192300000.0,-266600000.0,-100000000.0,408800000.0,8000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q1,2012-01-01,2012-03-31,2012-05-04 15:12:11+00:00,-3300000.0,,144900000.0,28500000.0,,500000.0,-39100000.0,-202200000.0,431400000.0,,-900000.0,-35900000.0,-39100000.0,-203100000.0,395500000.0,153300000.0,178300000.0,182300000.0,-4000000.0,75700000.0,4900000.0,28700000.0,-23200000.0,0.0,-235300000.0,-13400000.0,-7900000.0,3100000.0,4600000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2012.0,Q1TTM,2011-04-01,2012-03-31,,-2787300000.0,,510400000.0,39700000.0,-15100000.0,4094100000.0,1670800000.0,-3728200000.0,1862700000.0,,-71500000.0,-54600000.0,1670800000.0,-3799700000.0,1808100000.0,-320800000.0,945900000.0,1015500000.0,-69600000.0,297100000.0,-1960500000.0,22800000.0,-92300000.0,-286300000.0,-975500000.0,-328800000.0,-26600000.0,207700000.0,90400000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q4,2013-10-01,2013-12-31,,,,197500000.0,-158400000.0,,1188000000.0,-30100000.0,-255100000.0,202500000.0,,-500000.0,-24100000.0,-30100000.0,-255600000.0,178400000.0,-107300000.0,-561200000.0,-401100000.0,-160100000.0,564500000.0,-1188000000.0,-72000000.0,-22900000.0,-12900000.0,-220400000.0,-10100000.0,2900000.0,5200000.0,45000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 16:29:09+00:00,0.0,,740300000.0,-271700000.0,,1188000000.0,-321500000.0,-514200000.0,780100000.0,,-1500000.0,-57700000.0,-321500000.0,-515700000.0,722400000.0,-114800000.0,-512600000.0,-286000000.0,-226600000.0,597500000.0,0.0,-248300000.0,-91700000.0,-22800000.0,-449100000.0,-1417800000.0,0.0,27700000.0,178300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-08 10:43:44+00:00,0.0,,542800000.0,-113300000.0,,,-291400000.0,-259100000.0,577600000.0,,-1000000.0,-33600000.0,-291400000.0,-260100000.0,544000000.0,-7500000.0,48600000.0,115100000.0,-66500000.0,33000000.0,1188000000.0,-176300000.0,-68800000.0,-9900000.0,-228700000.0,-1407700000.0,-2900000.0,22500000.0,133300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1300000.0,,735500000.0,-187800000.0,,-7600000.0,-433900000.0,-418600000.0,803700000.0,,-11800000.0,-36100000.0,-433900000.0,-430400000.0,767600000.0,-96700000.0,-954200000.0,-876200000.0,-78000000.0,1132200000.0,1192700000.0,-219400000.0,-91600000.0,-37600000.0,-482600000.0,-1532800000.0,5400000.0,29900000.0,292400000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q3,2013-07-01,2013-09-30,,,,186400000.0,47700000.0,,,-25300000.0,-153200000.0,211700000.0,,-700000.0,900000.0,-25300000.0,-153900000.0,212600000.0,33400000.0,-19100000.0,24000000.0,-43100000.0,-46400000.0,1188000000.0,-203500000.0,-22900000.0,-200000.0,40400000.0,-1187500000.0,-2900000.0,700000.0,9400000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 10:37:02+00:00,,,356400000.0,-161000000.0,,,-266100000.0,-105900000.0,365900000.0,,-300000.0,-34500000.0,-266100000.0,-106200000.0,331400000.0,-40900000.0,67700000.0,91100000.0,-23400000.0,79400000.0,,27200000.0,-45900000.0,-9700000.0,-269100000.0,-220200000.0,,21800000.0,123900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q2TTM,2012-07-01,2013-06-30,,-4000000.0,,717600000.0,100100000.0,,-10000000.0,-459900000.0,-666600000.0,1236000000.0,,-15800000.0,-65000000.0,-459900000.0,-682400000.0,1171000000.0,28700000.0,-893500000.0,-777400000.0,-116100000.0,1195700000.0,4600000.0,-194000000.0,-91500000.0,338700000.0,-827500000.0,-371000000.0,8000000.0,-343700000.0,363900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q2,2013-04-01,2013-06-30,,,,185700000.0,-217500000.0,,-1300000.0,-133400000.0,-37700000.0,78400000.0,,-200000.0,-18700000.0,-133400000.0,-37900000.0,59700000.0,-111600000.0,87100000.0,101400000.0,-14300000.0,8800000.0,,82700000.0,-23000000.0,-5100000.0,-195100000.0,-111700000.0,2600000.0,8900000.0,70900000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q1,2013-01-01,2013-03-31,2013-05-08 12:24:49+00:00,0.0,,170700000.0,56500000.0,,1300000.0,-132700000.0,-68200000.0,287500000.0,,-100000.0,-15800000.0,-132700000.0,-68300000.0,271700000.0,70700000.0,-19400000.0,-10300000.0,-9100000.0,70600000.0,0.0,-55500000.0,-22900000.0,-4600000.0,-74000000.0,-108500000.0,-2600000.0,12900000.0,53000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2013.0,Q1TTM,2012-04-01,2013-03-31,,-7400000.0,,689200000.0,86700000.0,,1600000.0,-756900000.0,-936100000.0,1455900000.0,,-21200000.0,-64600000.0,-756900000.0,-957300000.0,1391300000.0,-322900000.0,-772800000.0,-663500000.0,-109300000.0,1343500000.0,-46400000.0,-405100000.0,-91600000.0,-56100000.0,-824700000.0,-525900000.0,-94600000.0,56200000.0,301000000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,FY,2014-01-01,2014-12-31,2017-08-14 07:03:31+00:00,,,655700000.0,308300000.0,,1100000.0,-168100000.0,-314500000.0,441000000.0,,,-104400000.0,-168100000.0,-314500000.0,336600000.0,-146000000.0,-723500000.0,-695300000.0,-28200000.0,172300000.0,-42500000.0,-305600000.0,-92300000.0,-15100000.0,-211000000.0,-34400000.0,,13500000.0,203700000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q4,2014-10-01,2014-12-31,,,,171800000.0,141000000.0,,,-30100000.0,-224900000.0,95200000.0,,,-8700000.0,-30100000.0,-224900000.0,86500000.0,-168500000.0,-459200000.0,-425000000.0,-34200000.0,207400000.0,-42500000.0,-192100000.0,-23100000.0,-9100000.0,-80700000.0,35500000.0,,5800000.0,51200000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q3YTD,2014-01-01,2014-09-30,2016-03-08 17:37:53+00:00,,,483900000.0,167300000.0,,1100000.0,-138000000.0,-89600000.0,345800000.0,,,-95700000.0,-138000000.0,-89600000.0,250100000.0,22500000.0,-264300000.0,-270300000.0,6000000.0,-35100000.0,,-113500000.0,-69200000.0,-6000000.0,-130300000.0,-69900000.0,,7700000.0,152500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,681400000.0,8900000.0,,1189100000.0,-168100000.0,-344700000.0,548300000.0,,-500000.0,-119800000.0,-168100000.0,-345200000.0,428500000.0,-84800000.0,-825500000.0,-671400000.0,-154100000.0,529400000.0,-1188000000.0,-185500000.0,-92100000.0,-18900000.0,-350700000.0,-80000000.0,2900000.0,12900000.0,197500000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q3,2014-07-01,2014-09-30,,,,163600000.0,182100000.0,,1100000.0,-68700000.0,-133000000.0,188700000.0,,,-18900000.0,-68700000.0,-133000000.0,169800000.0,-31900000.0,-149000000.0,-154000000.0,5000000.0,-3000000.0,,-99100000.0,-23100000.0,-1800000.0,-48100000.0,-46700000.0,,2700000.0,13300000.0
Peabody Energy Corp,BTU,EJCO258LNNVSKAR2JX59,1064728,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,704200000.0,-125500000.0,,1188000000.0,-124700000.0,-364900000.0,571300000.0,,-1200000.0,-100000000.0,-124700000.0,-366100000.0,471300000.0,-19500000.0,-695600000.0,-493400000.0,-202200000.0,486000000.0,,-289900000.0,-91900000.0,-17300000.0,-262200000.0,-1220800000.0,,10900000.0,193600000.0
