company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cognizant Technology Solutions Corp,CTSH,,1058290,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:02:36+00:00,0.39,0.39,,21152000.0,0.38,22357000.0,113132000.0,113132000.0,113132000.0,419708000.0,745862000.0,,-5111000.0,,166872000.0,419708000.0,326154000.0,,2470000.0,188024000.0,138130000.0,-2641000.0,135489000.0,745862000.0,290100000.0,291613000.0,297993000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q4,2010-10-01,2010-12-31,,0.68,0.68,,28037000.0,0.66,42378000.0,206166000.0,206166000.0,206166000.0,758023000.0,1310602000.0,,-2216000.0,,279921000.0,758023000.0,552579000.0,,6139000.0,307958000.0,244621000.0,3923000.0,248544000.0,1310602000.0,300600000.0,300781000.0,309137000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 17:26:02+00:00,2.44,2.44,,103875000.0,2.37,145040000.0,733540000.0,733540000.0,733540000.0,2654569000.0,4592389000.0,,-9065000.0,,972093000.0,2654569000.0,1937820000.0,,25793000.0,1075968000.0,861852000.0,16728000.0,878580000.0,4592389000.0,300600000.0,300781000.0,309137000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.76,1.76,,75838000.0,1.71,102662000.0,527374000.0,527374000.0,527374000.0,1896546000.0,3281787000.0,,-6849000.0,,692172000.0,1896546000.0,1385241000.0,,19654000.0,768010000.0,617231000.0,12805000.0,630036000.0,3281787000.0,299600000.0,301717000.0,309619000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.23,2.23,,100177000.0,2.23,127255000.0,671378000.0,671378000.0,671378000.0,2417342000.0,4184508000.0,,-11299000.0,,882850000.0,2417342000.0,1767166000.0,,25793000.0,983027000.0,784139000.0,14494000.0,798633000.0,4184508000.0,299600000.0,301717000.0,309619000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 17:12:47+00:00,0.68,0.68,,26359000.0,0.66,39577000.0,203699000.0,203699000.0,203699000.0,699623000.0,1216913000.0,,7924000.0,,262632000.0,699623000.0,517290000.0,,7053000.0,288991000.0,228299000.0,14977000.0,243276000.0,1216913000.0,299600000.0,301717000.0,309619000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.08,1.08,,49479000.0,1.05,63085000.0,323675000.0,323675000.0,323675000.0,1196923000.0,2064874000.0,,-14773000.0,,429540000.0,1196923000.0,867951000.0,,12601000.0,479019000.0,388932000.0,-2172000.0,386760000.0,2064874000.0,302100000.0,299889000.0,308487000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.01,2.01,,96119000.0,2.01,114805000.0,604251000.0,604251000.0,604251000.0,2193318000.0,3821083000.0,,-21970000.0,,814024000.0,2193318000.0,1627765000.0,,23404000.0,910143000.0,717622000.0,1434000.0,719056000.0,3821083000.0,302100000.0,299889000.0,308487000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 16:09:04+00:00,0.57,0.57,,23673000.0,0.56,35833000.0,172175000.0,172175000.0,172175000.0,641019000.0,1105154000.0,,-4454000.0,,234547000.0,641019000.0,464135000.0,,6547000.0,258220000.0,205915000.0,2093000.0,208008000.0,1105154000.0,302100000.0,299889000.0,308487000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.92,1.92,,94025000.0,1.92,106883000.0,573331000.0,573331000.0,573331000.0,1985639000.0,3492521000.0,,-2642000.0,,749480000.0,1985639000.0,1506882000.0,,19479000.0,843505000.0,663377000.0,16837000.0,680214000.0,3492521000.0,297100000.0,297885000.0,306664000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:02:22+00:00,0.51,0.51,,25806000.0,0.49,27252000.0,151500000.0,151500000.0,151500000.0,555904000.0,959720000.0,,-10319000.0,,194993000.0,555904000.0,403816000.0,,6054000.0,220799000.0,183017000.0,-4265000.0,178752000.0,959720000.0,297100000.0,297885000.0,306664000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q4,2011-10-01,2011-12-31,,0.79,0.79,,32419000.0,0.79,82953000.0,240127000.0,240127000.0,240127000.0,970689000.0,1663707000.0,,4069000.0,,352456000.0,970689000.0,693018000.0,,10868000.0,384875000.0,308143000.0,14937000.0,323080000.0,1663707000.0,303600000.0,303277000.0,310351000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 17:16:33+00:00,2.91,2.91,,117401000.0,2.85,285531000.0,883618000.0,883618000.0,883618000.0,3538622000.0,6121156000.0,,-6568000.0,,1328665000.0,3538622000.0,2582534000.0,,39249000.0,1446066000.0,1136468000.0,32681000.0,1169149000.0,6121156000.0,303600000.0,303277000.0,310351000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.13,2.13,,84982000.0,2.13,202578000.0,643491000.0,643491000.0,643491000.0,2567933000.0,4457449000.0,,-10637000.0,,976209000.0,2567933000.0,1889516000.0,,28381000.0,1061191000.0,828325000.0,17744000.0,846069000.0,4457449000.0,302800000.0,302723000.0,309297000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.81,2.81,,113019000.0,2.81,244956000.0,849657000.0,849657000.0,849657000.0,3325956000.0,5768051000.0,,-12853000.0,,1256130000.0,3325956000.0,2442095000.0,,34520000.0,1369149000.0,1072946000.0,21667000.0,1094613000.0,5768051000.0,302800000.0,302723000.0,309297000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:57:39+00:00,0.75,0.75,,29905000.0,0.73,60845000.0,227119000.0,227119000.0,227119000.0,924886000.0,1600954000.0,,-15008000.0,,353161000.0,924886000.0,676068000.0,,9970000.0,383066000.0,293002000.0,-5038000.0,287964000.0,1600954000.0,302800000.0,302723000.0,309297000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.37,1.37,,55077000.0,1.37,141733000.0,416372000.0,416372000.0,416372000.0,1643047000.0,2856495000.0,,4371000.0,,623048000.0,1643047000.0,1213448000.0,,18411000.0,678125000.0,535323000.0,22782000.0,558105000.0,2856495000.0,305900000.0,303989000.0,311477000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.72,2.72,,109473000.0,2.72,223688000.0,826237000.0,826237000.0,826237000.0,3100693000.0,5384010000.0,,10079000.0,,1165601000.0,3100693000.0,2283317000.0,,31603000.0,1275074000.0,1008243000.0,41682000.0,1049925000.0,5384010000.0,305900000.0,303989000.0,311477000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 17:05:44+00:00,0.68,0.68,,27695000.0,0.67,69560000.0,208045000.0,208045000.0,208045000.0,860871000.0,1485242000.0,,-1827000.0,,326718000.0,860871000.0,624371000.0,,9474000.0,354413000.0,269958000.0,7647000.0,277605000.0,1485242000.0,305900000.0,303989000.0,311477000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.6,2.6,,105451000.0,2.6,189961000.0,790367000.0,790367000.0,790367000.0,2880841000.0,5003922000.0,,7452000.0,,1073430000.0,2880841000.0,2123081000.0,,28676000.0,1178881000.0,944200000.0,36128000.0,980328000.0,5003922000.0,301900000.0,304041000.0,311803000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 16:36:44+00:00,0.69,0.69,,27382000.0,0.67,72173000.0,208327000.0,208327000.0,208327000.0,782176000.0,1371253000.0,,6198000.0,,296330000.0,782176000.0,589077000.0,,8937000.0,323712000.0,265365000.0,15135000.0,280500000.0,1371253000.0,301900000.0,304041000.0,311803000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q4,2012-10-01,2012-12-31,,0.46,0.46,,39282000.0,0.46,87065000.0,278779000.0,278779000.0,278779000.0,1150934000.0,1948215000.0,,-1826000.0,,401746000.0,1150934000.0,797281000.0,,11417000.0,441028000.0,356253000.0,9591000.0,365844000.0,1948215000.0,604200000.0,602582000.0,611722000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:33:53+00:00,1.74,1.74,,149089000.0,1.72,336333000.0,1051263000.0,1051263000.0,1051263000.0,4278241000.0,7346472000.0,,-18414000.0,,1557646000.0,4278241000.0,3068231000.0,0.0,44514000.0,1706735000.0,1361496000.0,26100000.0,1387596000.0,7346472000.0,604200000.0,602582000.0,611722000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.58,2.58,,109807000.0,2.58,249268000.0,772484000.0,772484000.0,772484000.0,3127307000.0,5398257000.0,,-16588000.0,,1155900000.0,3127307000.0,2270950000.0,,33097000.0,1265707000.0,1005243000.0,16509000.0,1021752000.0,5398257000.0,297700000.0,299058000.0,303132000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.39,3.39,,142226000.0,3.39,332221000.0,1012611000.0,1012611000.0,1012611000.0,4097996000.0,7061964000.0,,-12519000.0,,1508356000.0,4097996000.0,2963968000.0,,43965000.0,1650582000.0,1313386000.0,31446000.0,1344832000.0,7061964000.0,297700000.0,299058000.0,303132000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 16:47:00+00:00,0.93,0.93,,39453000.0,0.91,87482000.0,276901000.0,276901000.0,276901000.0,1111898000.0,1891688000.0,,-3044000.0,,384951000.0,1111898000.0,779790000.0,,12041000.0,424404000.0,355386000.0,8997000.0,364383000.0,1891688000.0,297700000.0,299058000.0,303132000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.64,1.64,,70354000.0,1.64,161786000.0,495583000.0,495583000.0,495583000.0,2015409000.0,3506569000.0,,-13544000.0,,770949000.0,2015409000.0,1491160000.0,,21056000.0,841303000.0,649857000.0,7512000.0,657369000.0,3506569000.0,303500000.0,302225000.0,307326000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.19,3.19,,132678000.0,3.19,305584000.0,962829000.0,962829000.0,962829000.0,3910984000.0,6771230000.0,,-24483000.0,,1476566000.0,3910984000.0,2860246000.0,,41894000.0,1609244000.0,1251002000.0,17411000.0,1268413000.0,6771230000.0,303500000.0,302225000.0,307326000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 17:11:56+00:00,0.83,0.83,,35602000.0,0.82,83160000.0,251932000.0,251932000.0,251932000.0,1030889000.0,1795220000.0,,-6850000.0,,396771000.0,1030889000.0,764331000.0,,9984000.0,432373000.0,331958000.0,3134000.0,335092000.0,1795220000.0,303500000.0,302225000.0,307326000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.03,3.03,,124771000.0,3.03,291984000.0,918942000.0,918942000.0,918942000.0,3740966000.0,6461252000.0,,-19460000.0,,1406513000.0,3740966000.0,2720286000.0,,41384000.0,1531284000.0,1189002000.0,21924000.0,1210926000.0,6461252000.0,304600000.0,303428000.0,309208000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:44:47+00:00,0.8,0.8,,34752000.0,0.79,78626000.0,243651000.0,243651000.0,243651000.0,984520000.0,1711349000.0,,-6694000.0,,374178000.0,984520000.0,726829000.0,,11072000.0,408930000.0,317899000.0,4378000.0,322277000.0,1711349000.0,304600000.0,303428000.0,309208000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:03:59+00:00,2.03,2.03,,172200000.0,2.02,459300000.0,1228600000.0,1228600000.0,1228600000.0,5265500000.0,8843200000.0,,-38900000.0,,1727600000.0,5265500000.0,3577700000.0,0.0,48900000.0,1899800000.0,1677900000.0,10000000.0,1687900000.0,8843200000.0,605200000.0,604000000.0,609700000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q4,2013-10-01,2013-12-31,,0.54,0.54,,45988000.0,0.54,126768000.0,324354000.0,324354000.0,324354000.0,1411186000.0,2355499000.0,,-8586000.0,,450494000.0,1411186000.0,944313000.0,,11877000.0,496482000.0,447831000.0,3291000.0,451122000.0,2355499000.0,605200000.0,604000000.0,609700000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.5,1.5,,126212000.0,1.5,332532000.0,904246000.0,904246000.0,904246000.0,3854314000.0,6487701000.0,,-30314000.0,,1277106000.0,3854314000.0,2633387000.0,,37023000.0,1403318000.0,1230069000.0,6709000.0,1236778000.0,6487701000.0,603100000.0,603265000.0,608549000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.96,1.96,,165494000.0,1.96,419597000.0,1183025000.0,1183025000.0,1183025000.0,5005248000.0,8435916000.0,,-32140000.0,,1678852000.0,5005248000.0,3430668000.0,,48440000.0,1844346000.0,1586322000.0,16300000.0,1602622000.0,8435916000.0,603100000.0,603265000.0,608549000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 16:07:01+00:00,0.53,0.53,,42652000.0,0.53,119571000.0,319627000.0,319627000.0,319627000.0,1382336000.0,2305723000.0,,-8857000.0,,443376000.0,1382336000.0,923387000.0,,10696000.0,486028000.0,437359000.0,1839000.0,439198000.0,2305723000.0,603100000.0,603265000.0,608549000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.97,0.97,,83560000.0,0.97,212961000.0,584619000.0,584619000.0,584619000.0,2471978000.0,4181978000.0,,-21457000.0,,833730000.0,2471978000.0,1710000000.0,,26327000.0,917290000.0,792710000.0,4870000.0,797580000.0,4181978000.0,600800000.0,603340000.0,608892000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.89,1.89,,162295000.0,1.89,387508000.0,1140299000.0,1140299000.0,1140299000.0,4734810000.0,8021881000.0,,-26327000.0,,1620427000.0,4734810000.0,3287071000.0,,49785000.0,1782722000.0,1504349000.0,23458000.0,1527807000.0,8021881000.0,600800000.0,603340000.0,608892000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:50:21+00:00,0.5,0.5,,41898000.0,0.49,119987000.0,300410000.0,300410000.0,300410000.0,1272013000.0,2161240000.0,,-19486000.0,,420526000.0,1272013000.0,889227000.0,,13080000.0,462424000.0,426803000.0,-6406000.0,420397000.0,2161240000.0,600800000.0,603340000.0,608892000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.81,1.81,,155999000.0,1.81,350681000.0,1091821000.0,1091821000.0,1091821000.0,4493686000.0,7655861000.0,,-13691000.0,,1596672000.0,4493686000.0,3162175000.0,,46689000.0,1752671000.0,1409504000.0,32998000.0,1442502000.0,7655861000.0,604700000.0,603708000.0,610353000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:40:28+00:00,0.47,0.47,,41662000.0,0.47,92974000.0,284209000.0,284209000.0,284209000.0,1199965000.0,2020738000.0,,-1971000.0,,413204000.0,1199965000.0,820773000.0,,13247000.0,454866000.0,365907000.0,11276000.0,377183000.0,2020738000.0,604700000.0,603708000.0,610353000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 07:31:55+00:00,2.37,2.37,,200000000.0,2.35,485000000.0,1439000000.0,1439000000.0,1439000000.0,6141000000.0,10263000000.0,0.0,-20000000.0,,2037000000.0,6141000000.0,4122000000.0,3000000.0,62000000.0,2237000000.0,1885000000.0,39000000.0,1924000000.0,10263000000.0,607200000.0,608000000.0,613000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q4,2014-10-01,2014-12-31,,0.6,0.6,,61100000.0,0.6,122700000.0,362600000.0,362600000.0,362600000.0,1639300000.0,2742600000.0,,-8700000.0,,562700000.0,1639300000.0,1103300000.0,2700000.0,17200000.0,623800000.0,479500000.0,5800000.0,485300000.0,2742600000.0,607200000.0,608000000.0,613000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 18:12:15+00:00,0.58,0.58,,47700000.0,0.58,108100000.0,355600000.0,355600000.0,355600000.0,1569800000.0,2581000000.0,,-10700000.0,,506000000.0,1569800000.0,1011200000.0,300000.0,17200000.0,553700000.0,457500000.0,6200000.0,463700000.0,2581000000.0,613100000.0,608100000.0,612100000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.77,1.77,,138900000.0,1.77,362300000.0,1076400000.0,1076400000.0,1076400000.0,4501700000.0,7520400000.0,,-11300000.0,,1474300000.0,4501700000.0,3018700000.0,300000.0,44800000.0,1613200000.0,1405500000.0,33200000.0,1438700000.0,7520400000.0,613100000.0,608100000.0,612100000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.3,2.3,,184888000.0,2.3,489068000.0,1400754000.0,1400754000.0,1400754000.0,5912886000.0,9875899000.0,,-19886000.0,,1924794000.0,5912886000.0,3963013000.0,300000.0,56677000.0,2109682000.0,1853331000.0,36491000.0,1889822000.0,9875899000.0,613100000.0,608100000.0,612100000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.19,1.19,,91200000.0,1.19,254200000.0,720800000.0,720800000.0,720800000.0,2931900000.0,4939400000.0,,-600000.0,,968300000.0,2931900000.0,2007500000.0,,27600000.0,1059500000.0,948000000.0,27000000.0,975000000.0,4939400000.0,609700000.0,607900000.0,612200000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.25,2.25,,179840000.0,2.25,500539000.0,1364781000.0,1364781000.0,1364781000.0,5725422000.0,9600622000.0,,-18043000.0,,1862170000.0,5725422000.0,3875200000.0,,50173000.0,2042010000.0,1833190000.0,32130000.0,1865320000.0,9600622000.0,609700000.0,607900000.0,612200000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:31:44+00:00,0.61,0.61,,46700000.0,0.61,129900000.0,371900000.0,371900000.0,371900000.0,1499500000.0,2517100000.0,,-300000.0,,482900000.0,1499500000.0,1017600000.0,0.0,14100000.0,529600000.0,488000000.0,13800000.0,501800000.0,2517100000.0,609700000.0,607900000.0,612200000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.13,2.13,,175038000.0,2.13,490626000.0,1293291000.0,1293291000.0,1293291000.0,5497935000.0,9244762000.0,,-37229000.0,,1799796000.0,5497935000.0,3746827000.0,,49153000.0,1974834000.0,1771993000.0,11924000.0,1783917000.0,9244762000.0,612100000.0,607700000.0,612900000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:47:07+00:00,0.57,0.57,,44500000.0,0.57,124300000.0,348900000.0,348900000.0,348900000.0,1432400000.0,2422300000.0,,-300000.0,,485400000.0,1432400000.0,989900000.0,0.0,13500000.0,529900000.0,460000000.0,13200000.0,473200000.0,2422300000.0,612100000.0,607700000.0,612900000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:38:47+00:00,2.67,2.67,0.0,325000000.0,2.65,540000000.0,1624000000.0,1624000000.0,1624000000.0,7440000000.0,12416000000.0,0.0,-44000000.0,,2509000000.0,7440000000.0,4976000000.0,18000000.0,84000000.0,2834000000.0,2142000000.0,22000000.0,2164000000.0,12416000000.0,608200000.0,609000000.0,613000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q4,2015-10-01,2015-12-31,,0.7,0.7,,86600000.0,0.7,137800000.0,423800000.0,423800000.0,423800000.0,1933400000.0,3232500000.0,,-14900000.0,,659100000.0,1933400000.0,1299100000.0,4600000.0,27700000.0,745700000.0,553400000.0,8200000.0,561600000.0,3232500000.0,608200000.0,609000000.0,613000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 06:04:58+00:00,0.65,0.65,,82500000.0,0.65,145800000.0,397200000.0,397200000.0,397200000.0,1934600000.0,3187000000.0,0.0,-16200000.0,,627100000.0,1934600000.0,1252400000.0,4300000.0,20700000.0,709600000.0,542800000.0,200000.0,543000000.0,3187000000.0,611100000.0,608800000.0,612700000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.97,1.97,,238400000.0,1.97,402200000.0,1200200000.0,1200200000.0,1200200000.0,5506600000.0,9183500000.0,,-29100000.0,,1849900000.0,5506600000.0,3676900000.0,13400000.0,56300000.0,2088300000.0,1588600000.0,13800000.0,1602400000.0,9183500000.0,611100000.0,608800000.0,612700000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.57,2.57,,299500000.0,2.57,524900000.0,1562800000.0,1562800000.0,1562800000.0,7145900000.0,11926100000.0,,-37800000.0,,2412600000.0,7145900000.0,4780200000.0,16100000.0,73500000.0,2712100000.0,2068100000.0,19600000.0,2087700000.0,11926100000.0,611100000.0,608800000.0,612700000.0
