company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Cognizant Technology Solutions Corp,CTSH,,1058290,2009.0,Q2TTM,2008-07-01,2009-06-30,,-1304000.0,82802000.0,,83458000.0,-17431000.0,-45855000.0,33031000.0,,-1282000.0,-201130000.0,559027000.0,-1282000.0,-201130000.0,559027000.0,339184000.0,479503000.0,479503000.0,41921000.0,6987000.0,,-155985000.0,-114225000.0,,-41300000.0,70384000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2009.0,Q2,2009-04-01,2009-06-30,,,,,21579000.0,15008000.0,-17352000.0,9683000.0,,12432000.0,-76889000.0,151258000.0,12432000.0,-76889000.0,151258000.0,101809000.0,141255000.0,141255000.0,5776000.0,3332000.0,,-88152000.0,-9553000.0,,-583000.0,20816000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 16:16:36+00:00,-1304000.0,,,42731000.0,9264000.0,-87179000.0,18447000.0,,10133000.0,-120434000.0,226348000.0,10133000.0,-120434000.0,226348000.0,125311000.0,254387000.0,254387000.0,16409000.0,5151000.0,,-128895000.0,-30025000.0,,-13465000.0,39790000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:02:36+00:00,-1304000.0,,,21152000.0,-5744000.0,-69827000.0,8764000.0,,-2299000.0,-43545000.0,75090000.0,-2299000.0,-43545000.0,75090000.0,23502000.0,113132000.0,113132000.0,10633000.0,1819000.0,,-40743000.0,-20472000.0,,-12882000.0,18974000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q4,2010-10-01,2010-12-31,,-2158000.0,127129000.0,,29614000.0,371000.0,154208000.0,20014000.0,,-14468000.0,-154305000.0,392294000.0,-14468000.0,-154305000.0,392294000.0,223892000.0,206166000.0,206166000.0,2306000.0,12422000.0,,-268236000.0,-74551000.0,,-46904000.0,190640000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 17:26:02+00:00,-33863000.0,127129000.0,,110172000.0,2272000.0,-62475000.0,107084000.0,,120003000.0,-446890000.0,764654000.0,120003000.0,-446890000.0,764654000.0,440039000.0,733540000.0,733540000.0,-16583000.0,71919000.0,,-934185000.0,-185512000.0,,-59000000.0,706670000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q3TTM,2009-10-01,2010-09-30,,-94542000.0,120544000.0,,104897000.0,2117000.0,-136604000.0,114961000.0,,179822000.0,-467670000.0,609882000.0,179822000.0,-467670000.0,609882000.0,324151000.0,671378000.0,671378000.0,-29789000.0,78652000.0,,-785331000.0,-125587000.0,,-13791000.0,537790000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q3,2010-07-01,2010-09-30,,-2670000.0,,,27929000.0,16227000.0,26239000.0,37135000.0,,61026000.0,-34600000.0,234738000.0,61026000.0,-34600000.0,234738000.0,277391000.0,203699000.0,203699000.0,-23129000.0,31086000.0,,-252031000.0,-44796000.0,,-7195000.0,264897000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 17:12:47+00:00,-31705000.0,,,80558000.0,1901000.0,-216683000.0,87070000.0,,134471000.0,-292585000.0,372360000.0,134471000.0,-292585000.0,372360000.0,216147000.0,527374000.0,527374000.0,-18889000.0,59497000.0,,-665949000.0,-110961000.0,,-12096000.0,516030000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q2TTM,2009-07-01,2010-06-30,,-96344000.0,120544000.0,,99269000.0,-12235000.0,-118258000.0,93139000.0,,140260000.0,-532315000.0,583599000.0,140260000.0,-532315000.0,583599000.0,179309000.0,604251000.0,604251000.0,-1663000.0,54816000.0,,-633232000.0,-112779000.0,,-7695000.0,310040000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q2,2010-04-01,2010-06-30,,-29035000.0,,,25248000.0,-5610000.0,-75681000.0,19832000.0,,29904000.0,-200844000.0,135294000.0,29904000.0,-200844000.0,135294000.0,-41256000.0,172175000.0,172175000.0,13552000.0,12658000.0,,-367120000.0,-41946000.0,,-2586000.0,237257000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 16:09:04+00:00,-29035000.0,,,52629000.0,-14326000.0,-242922000.0,49935000.0,,73445000.0,-257985000.0,137622000.0,73445000.0,-257985000.0,137622000.0,-61244000.0,323675000.0,323675000.0,4240000.0,28411000.0,,-413918000.0,-66165000.0,,-4901000.0,251133000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q1TTM,2009-04-01,2010-03-31,,-67309000.0,120544000.0,,95600000.0,8383000.0,-59929000.0,82990000.0,,122788000.0,-408360000.0,599563000.0,122788000.0,-408360000.0,599563000.0,322374000.0,573331000.0,573331000.0,-9439000.0,45490000.0,,-354264000.0,-80386000.0,,-5692000.0,93599000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:02:22+00:00,0.0,,,27381000.0,-8716000.0,-167241000.0,30103000.0,,43541000.0,-57141000.0,2328000.0,43541000.0,-57141000.0,2328000.0,-19988000.0,151500000.0,151500000.0,-9312000.0,15753000.0,,-46798000.0,-24219000.0,,-2315000.0,13876000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q4,2011-10-01,2011-12-31,,-7760000.0,248229000.0,,34299000.0,-3423000.0,-30239000.0,22274000.0,,21276000.0,-173232000.0,285066000.0,21276000.0,-173232000.0,285066000.0,129687000.0,240127000.0,240127000.0,40879000.0,8175000.0,,-157204000.0,-124561000.0,,-9173000.0,116293000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 17:16:33+00:00,-82800000.0,248229000.0,,124175000.0,521000.0,-234350000.0,79551000.0,,-255455000.0,-850281000.0,875152000.0,-255455000.0,-850281000.0,875152000.0,-230063000.0,883618000.0,883618000.0,101709000.0,39141000.0,,-1338664000.0,-288221000.0,,-374147000.0,859404000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q3TTM,2010-10-01,2011-09-30,,-77198000.0,127129000.0,,119490000.0,4315000.0,-49903000.0,77291000.0,,-291199000.0,-831354000.0,982380000.0,-291199000.0,-831354000.0,982380000.0,-135858000.0,849657000.0,849657000.0,63136000.0,43388000.0,,-1449696000.0,-238211000.0,,-411878000.0,933751000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q3,2011-07-01,2011-09-30,,-55719000.0,,,31639000.0,-13595000.0,30140000.0,16995000.0,,-146924000.0,-180646000.0,329344000.0,-146924000.0,-180646000.0,329344000.0,-11821000.0,227119000.0,227119000.0,40446000.0,8925000.0,,-410442000.0,-74110000.0,,-172844000.0,359625000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:57:39+00:00,-75040000.0,,,89876000.0,3944000.0,-204111000.0,57277000.0,,-276731000.0,-677049000.0,590086000.0,-276731000.0,-677049000.0,590086000.0,-359750000.0,643491000.0,643491000.0,60830000.0,30966000.0,,-1181460000.0,-163660000.0,,-364974000.0,743111000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q2TTM,2010-07-01,2011-06-30,,-24149000.0,127129000.0,,115780000.0,34137000.0,-53804000.0,97431000.0,,-83249000.0,-685308000.0,887774000.0,-83249000.0,-685308000.0,887774000.0,153354000.0,826237000.0,826237000.0,-439000.0,65549000.0,,-1291285000.0,-208897000.0,,-246229000.0,839023000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q2,2011-04-01,2011-06-30,,-11426000.0,,,29273000.0,8937000.0,-42895000.0,16852000.0,,-80763000.0,-243746000.0,215113000.0,-80763000.0,-243746000.0,215113000.0,-100459000.0,208045000.0,208045000.0,20690000.0,6249000.0,,-453235000.0,-33735000.0,,-103864000.0,254650000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 17:05:44+00:00,-19321000.0,,,58237000.0,17539000.0,-234251000.0,40282000.0,,-129807000.0,-496403000.0,260742000.0,-129807000.0,-496403000.0,260742000.0,-347929000.0,416372000.0,416372000.0,20384000.0,22041000.0,,-771018000.0,-89550000.0,,-192130000.0,383486000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q1TTM,2010-04-01,2011-03-31,,-41758000.0,127129000.0,,111755000.0,19590000.0,-86590000.0,100411000.0,,27418000.0,-642406000.0,807955000.0,27418000.0,-642406000.0,807955000.0,212557000.0,790367000.0,790367000.0,-7577000.0,71958000.0,,-1205170000.0,-217108000.0,,-144951000.0,821630000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 16:36:44+00:00,-7895000.0,,,28964000.0,8602000.0,-191356000.0,23430000.0,,-49044000.0,-252657000.0,45629000.0,-49044000.0,-252657000.0,45629000.0,-247470000.0,208327000.0,208327000.0,-306000.0,15792000.0,,-317783000.0,-55815000.0,,-88266000.0,128836000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q4,2012-10-01,2012-12-31,,-15998000.0,402098000.0,,41164000.0,126000.0,30277000.0,37601000.0,,24064000.0,-140712000.0,361860000.0,24064000.0,-140712000.0,361860000.0,245338000.0,278779000.0,278779000.0,11640000.0,23413000.0,,-248834000.0,-125749000.0,,-36950000.0,249869000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:33:53+00:00,-59894000.0,402098000.0,0.0,156588000.0,-378000.0,-101825000.0,129484000.0,0.0,-342988000.0,-570046000.0,1172583000.0,-342988000.0,-570046000.0,1172583000.0,259171000.0,1051263000.0,1051263000.0,66557000.0,48373000.0,,-1428508000.0,-334465000.0,0.0,-520845000.0,1252821000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q3TTM,2011-10-01,2012-09-30,,-51656000.0,248229000.0,,149723000.0,-3927000.0,-162341000.0,114157000.0,,-345776000.0,-602566000.0,1095789000.0,-345776000.0,-602566000.0,1095789000.0,143520000.0,1012611000.0,1012611000.0,95796000.0,33135000.0,,-1336878000.0,-333277000.0,,-493068000.0,1119245000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q3,2012-07-01,2012-09-30,,-19019000.0,,,41366000.0,1814000.0,54382000.0,30356000.0,,-25649000.0,-86531000.0,384860000.0,-25649000.0,-86531000.0,384860000.0,274494000.0,276901000.0,276901000.0,12211000.0,9107000.0,,-362245000.0,-69944000.0,,-65112000.0,364677000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 16:47:00+00:00,-43896000.0,,,115424000.0,-504000.0,-132102000.0,91883000.0,,-367052000.0,-429334000.0,810723000.0,-367052000.0,-429334000.0,810723000.0,13833000.0,772484000.0,772484000.0,54917000.0,24960000.0,,-1179674000.0,-208716000.0,,-483895000.0,1002952000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q2TTM,2011-07-01,2012-06-30,,-88356000.0,248229000.0,,139996000.0,-19336000.0,-186583000.0,100796000.0,,-467051000.0,-696681000.0,1040273000.0,-467051000.0,-696681000.0,1040273000.0,-142795000.0,962829000.0,962829000.0,124031000.0,32953000.0,,-1385075000.0,-337443000.0,,-600800000.0,1114193000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q2,2012-04-01,2012-06-30,,-17003000.0,,,37433000.0,-6554000.0,-1614000.0,18174000.0,,-348520000.0,-247316000.0,324100000.0,-348520000.0,-247316000.0,324100000.0,-278290000.0,251932000.0,251932000.0,36349000.0,3107000.0,,-382597000.0,-78321000.0,,-369801000.0,230605000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 17:11:56+00:00,-24877000.0,,,74058000.0,-2318000.0,-186484000.0,61527000.0,,-341403000.0,-342803000.0,425863000.0,-341403000.0,-342803000.0,425863000.0,-260661000.0,495583000.0,495583000.0,42706000.0,15853000.0,,-817429000.0,-138772000.0,,-418783000.0,638275000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q1TTM,2011-04-01,2012-03-31,,-82779000.0,248229000.0,,131836000.0,-3845000.0,-227864000.0,99474000.0,,-199294000.0,-693111000.0,931286000.0,-199294000.0,-693111000.0,931286000.0,35036000.0,918942000.0,918942000.0,108372000.0,36095000.0,,-1455713000.0,-292857000.0,,-334863000.0,1138238000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:44:47+00:00,-7874000.0,,,36625000.0,4236000.0,-184870000.0,43353000.0,,7117000.0,-95487000.0,101763000.0,7117000.0,-95487000.0,101763000.0,17629000.0,243651000.0,243651000.0,6357000.0,12746000.0,,-434832000.0,-60451000.0,,-48982000.0,407670000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:03:59+00:00,-193800000.0,481000000.0,0.0,179900000.0,-19200000.0,-129100000.0,117500000.0,0.0,-30900000.0,-730800000.0,1423800000.0,-30900000.0,-730800000.0,1423800000.0,642900000.0,1228600000.0,1228600000.0,144400000.0,30600000.0,,-1848800000.0,-261600000.0,0.0,-179000000.0,1573400000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q4,2013-10-01,2013-12-31,,-41324000.0,481000000.0,,47887000.0,-1764000.0,117315000.0,40663000.0,,30149000.0,-352424000.0,505897000.0,30149000.0,-352424000.0,505897000.0,181858000.0,324354000.0,324354000.0,16341000.0,14150000.0,,-479988000.0,-107254000.0,,-24664000.0,276142000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q3TTM,2012-10-01,2013-09-30,,-168474000.0,402098000.0,,173177000.0,-17310000.0,-216138000.0,114438000.0,,-36985000.0,-519088000.0,1279763000.0,-36985000.0,-519088000.0,1279763000.0,706380000.0,1183025000.0,1183025000.0,139699000.0,39863000.0,,-1617646000.0,-280095000.0,,-191286000.0,1547127000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q3,2013-07-01,2013-09-30,,-1339000.0,,,44578000.0,-1694000.0,71280000.0,28291000.0,,28332000.0,-152602000.0,478878000.0,28332000.0,-152602000.0,478878000.0,352914000.0,319627000.0,319627000.0,43393000.0,6968000.0,,-445501000.0,-31836000.0,,-6927000.0,326074000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:07:01+00:00,-152476000.0,,,132013000.0,-17436000.0,-246415000.0,76837000.0,0.0,-61049000.0,-378376000.0,917903000.0,-61049000.0,-378376000.0,917903000.0,461042000.0,904246000.0,904246000.0,128059000.0,16450000.0,,-1368812000.0,-154346000.0,,-154336000.0,1297258000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q2TTM,2012-07-01,2013-06-30,,-186154000.0,402098000.0,,169965000.0,-13802000.0,-233036000.0,116503000.0,,-90966000.0,-453017000.0,1185745000.0,-90966000.0,-453017000.0,1185745000.0,627960000.0,1140299000.0,1140299000.0,108517000.0,42002000.0,,-1534390000.0,-318203000.0,,-249471000.0,1585730000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q2,2013-04-01,2013-06-30,,-11861000.0,,,43834000.0,-15999000.0,-38365000.0,16550000.0,,-106313000.0,-39900000.0,365557000.0,-106313000.0,-39900000.0,365557000.0,203345000.0,300410000.0,300410000.0,59678000.0,1992000.0,,-574619000.0,-50325000.0,,-124855000.0,596905000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:50:21+00:00,-151137000.0,,,87435000.0,-15742000.0,-317695000.0,48546000.0,,-89381000.0,-225774000.0,439025000.0,-89381000.0,-225774000.0,439025000.0,108128000.0,584619000.0,584619000.0,84666000.0,9482000.0,,-923311000.0,-122510000.0,,-147409000.0,971184000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q1TTM,2012-04-01,2013-03-31,,-191296000.0,402098000.0,,163564000.0,-4357000.0,-196285000.0,118127000.0,,-333173000.0,-660433000.0,1144288000.0,-333173000.0,-660433000.0,1144288000.0,146325000.0,1091821000.0,1091821000.0,85188000.0,43117000.0,,-1342368000.0,-346199000.0,,-494417000.0,1219430000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:40:28+00:00,-139276000.0,,,43601000.0,257000.0,-279330000.0,31996000.0,,16932000.0,-185874000.0,73468000.0,16932000.0,-185874000.0,73468000.0,-95217000.0,284209000.0,284209000.0,24988000.0,7490000.0,,-348692000.0,-72185000.0,,-22554000.0,374279000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 07:31:55+00:00,-2691000000.0,559000000.0,0.0,208000000.0,-18000000.0,-321000000.0,101000000.0,1650000000.0,1503000000.0,-3161000000.0,1473000000.0,1503000000.0,-3161000000.0,1473000000.0,-203000000.0,1439000000.0,1439000000.0,147000000.0,24000000.0,,-2498000000.0,-212000000.0,-24000000.0,-248000000.0,2240000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q4,2014-10-01,2014-12-31,,-2679500000.0,559000000.0,,62800000.0,-8800000.0,-146400000.0,51100000.0,1650000000.0,1611400000.0,-2534400000.0,324200000.0,1611400000.0,-2534400000.0,324200000.0,-607600000.0,362600000.0,362600000.0,45200000.0,9500000.0,,-317700000.0,-74500000.0,-22500000.0,-76700000.0,537300000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 18:12:15+00:00,-11500000.0,,,145200000.0,-9200000.0,-174600000.0,49900000.0,0.0,-108400000.0,-626600000.0,1148800000.0,-108400000.0,-626600000.0,1148800000.0,404600000.0,1076400000.0,1076400000.0,101800000.0,14500000.0,,-2180300000.0,-137500000.0,-1500000.0,-171300000.0,1702700000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q3TTM,2013-10-01,2014-09-30,,-52824000.0,481000000.0,,193087000.0,-10964000.0,-57285000.0,90563000.0,,-78251000.0,-979024000.0,1654697000.0,-78251000.0,-979024000.0,1654697000.0,586458000.0,1400754000.0,1400754000.0,118141000.0,28650000.0,,-2660288000.0,-244754000.0,-1500000.0,-195964000.0,1978842000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q3,2014-07-01,2014-09-30,,,,,49700000.0,-14200000.0,136400000.0,100000.0,,-8400000.0,64600000.0,583200000.0,-8400000.0,64600000.0,583200000.0,625200000.0,355600000.0,355600000.0,41500000.0,2500000.0,,-772700000.0,-55500000.0,-1500000.0,-9500000.0,892800000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q2TTM,2013-07-01,2014-06-30,,-54163000.0,481000000.0,,187965000.0,1542000.0,-122405000.0,118754000.0,,-41519000.0,-1196226000.0,1550375000.0,-41519000.0,-1196226000.0,1550375000.0,314172000.0,1364781000.0,1364781000.0,120034000.0,33118000.0,,-2333089000.0,-221090000.0,,-193391000.0,1412116000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q2,2014-04-01,2014-06-30,,-9900000.0,,,48800000.0,-900000.0,-50900000.0,23100000.0,,-93500000.0,-257500000.0,408300000.0,-93500000.0,-257500000.0,408300000.0,56400000.0,371900000.0,371900000.0,38500000.0,6100000.0,,-628300000.0,-38700000.0,,-122700000.0,419400000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 16:31:44+00:00,-11500000.0,,,95500000.0,5000000.0,-311000000.0,49800000.0,0.0,-100000000.0,-691200000.0,565600000.0,-100000000.0,-691200000.0,565600000.0,-220600000.0,720800000.0,720800000.0,60300000.0,12000000.0,,-1407600000.0,-82000000.0,0.0,-161800000.0,809900000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q1TTM,2013-04-01,2014-03-31,,-56124000.0,481000000.0,,182999000.0,-13557000.0,-109870000.0,112204000.0,,-54332000.0,-978626000.0,1507632000.0,-54332000.0,-978626000.0,1507632000.0,461117000.0,1293291000.0,1293291000.0,141212000.0,29010000.0,,-2279408000.0,-232715000.0,,-195546000.0,1589621000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:47:07+00:00,-1600000.0,,,46700000.0,5900000.0,-260100000.0,26700000.0,,-6500000.0,-433700000.0,157300000.0,-6500000.0,-433700000.0,157300000.0,-277000000.0,348900000.0,348900000.0,21800000.0,5900000.0,,-779300000.0,-43300000.0,0.0,-39100000.0,390500000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:38:47+00:00,-2000000.0,579000000.0,14000000.0,330000000.0,-19000000.0,-18000000.0,131000000.0,,-682000000.0,-1371000000.0,2187000000.0,-682000000.0,-1371000000.0,2187000000.0,115000000.0,1624000000.0,1624000000.0,251000000.0,,0.0,-3004000000.0,-273000000.0,-353000000.0,-460000000.0,1908000000.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q4,2015-10-01,2015-12-31,,-2000000.0,579000000.0,14000000.0,88000000.0,-7600000.0,119800000.0,32100000.0,,272900000.0,-340600000.0,723700000.0,272900000.0,-340600000.0,723700000.0,648400000.0,423800000.0,423800000.0,92100000.0,-19000000.0,,-910100000.0,-74300000.0,336600000.0,-76800000.0,645800000.0
