company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q2,,2013-06-30,2013-08-07 17:11:56+00:00,94069000.0,1785227000.0,1129036000.0,-324602000.0,,1678205000.0,0.0,429942000.0,134192000.0,228131000.0,412647000.0,121991000.0,,,1017705000.0,,165942000.0,14548000.0,220034000.0,,160074000.0,316727000.0,,5218408000.0,,1222364000.0,7012320000.0,5323748000.0,5133961000.0,1357297000.0,5323748000.0,5323748000.0,1688572000.0,7012320000.0,860654000.0,331275000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2013.0,Q1,,2013-03-31,2013-05-09 16:44:47+00:00,132501000.0,1702334000.0,955138000.0,-208431000.0,,1474860000.0,0.0,506367000.0,138204000.0,183496000.0,407349000.0,122501000.0,,,1008198000.0,,164967000.0,14841000.0,206364000.0,,169647000.0,252684000.0,,4917998000.0,,1269586000.0,6709302000.0,5215934000.0,4836640000.0,1225843000.0,5215934000.0,5215934000.0,1493368000.0,6709302000.0,864464000.0,267525000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,FY,,2014-12-31,2016-02-25 17:03:59+00:00,145700000.0,2293300000.0,1522300000.0,-123100000.0,,2010100000.0,0.0,561700000.0,224100000.0,,2413600000.0,953700000.0,937500000.0,,1247200000.0,81000000.0,234200000.0,11800000.0,352600000.0,,209700000.0,116400000.0,,7301600000.0,700000000.0,1764600000.0,11479000000.0,7740200000.0,6420600000.0,2592100000.0,7740200000.0,7740200000.0,3738800000.0,11479000000.0,3811200000.0,1146700000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q3,,2014-09-30,2014-11-06 16:07:01+00:00,130040000.0,2147131000.0,1442039000.0,-123658000.0,,2617619000.0,0.0,566591000.0,169385000.0,259474000.0,437776000.0,109692000.0,,,1101468000.0,,142733000.0,18041000.0,234942000.0,,175348000.0,85828000.0,,6938777000.0,,2000860000.0,9227043000.0,7381710000.0,7260026000.0,1741464000.0,7381710000.0,7381710000.0,1845333000.0,9227043000.0,865549000.0,103869000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q2,,2014-06-30,2014-08-07 16:50:21+00:00,119145000.0,2120580000.0,1268857000.0,-111460000.0,,1992442000.0,0.0,519136000.0,179660000.0,233841000.0,449541000.0,120952000.0,,,1086116000.0,,123295000.0,19862000.0,257048000.0,,166700000.0,108941000.0,,6583153000.0,,2136779000.0,8687294000.0,6990829000.0,6740690000.0,1567662000.0,6990829000.0,6990829000.0,1696465000.0,8687294000.0,860488000.0,128803000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2014.0,Q1,,2014-03-31,2014-05-08 16:40:28+00:00,176374000.0,1970954000.0,1159988000.0,-167285000.0,,1935991000.0,0.0,578997000.0,166504000.0,200430000.0,445182000.0,124735000.0,,,1090885000.0,,140568000.0,20275000.0,254372000.0,,187189000.0,133201000.0,,6211245000.0,,1928993000.0,8279299000.0,6622957000.0,6290740000.0,1502866000.0,6622957000.0,6622957000.0,1656342000.0,8279299000.0,897674000.0,153476000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,FY,,2015-12-31,2017-03-01 07:31:55+00:00,165000000.0,2622000000.0,1819000000.0,-106000000.0,,2125000000.0,0.0,459000000.0,324000000.0,,2405000000.0,864000000.0,877000000.0,0.0,1271000000.0,49000000.0,348000000.0,3000000.0,338000000.0,,264000000.0,140000000.0,,8925000000.0,406000000.0,2824000000.0,13061000000.0,9278000000.0,7909000000.0,2714000000.0,9278000000.0,9278000000.0,3783000000.0,13061000000.0,3881000000.0,1069000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q3,,2015-09-30,2015-11-04 18:12:15+00:00,160100000.0,2556600000.0,1655600000.0,-113300000.0,,1476700000.0,0.0,438500000.0,262700000.0,365900000.0,2403600000.0,881400000.0,900000000.0,,1278900000.0,53000000.0,203700000.0,230000000.0,264700000.0,,262100000.0,129200000.0,,8501800000.0,50000000.0,2574000000.0,12267600000.0,8827000000.0,7237900000.0,2128400000.0,8827000000.0,8827000000.0,3440600000.0,12267600000.0,3750800000.0,1312200000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q2,,2015-06-30,2015-08-06 16:31:44+00:00,169000000.0,2548700000.0,1348700000.0,-90500000.0,,1089300000.0,0.0,526700000.0,288800000.0,333500000.0,2405300000.0,906100000.0,912500000.0,,1277300000.0,50300000.0,159800000.0,233600000.0,322700000.0,,277700000.0,103900000.0,,8104600000.0,150000000.0,2477200000.0,11797600000.0,8540800000.0,6771400000.0,1956500000.0,8540800000.0,8540800000.0,3256800000.0,11797600000.0,3748900000.0,1300300000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2015.0,Q1,,2015-03-31,2015-05-04 16:47:07+00:00,181400000.0,2448100000.0,1221800000.0,-119300000.0,,1271400000.0,0.0,613300000.0,330900000.0,271700000.0,2403600000.0,928400000.0,925000000.0,,1268000000.0,47300000.0,153300000.0,237300000.0,336900000.0,,223600000.0,111200000.0,,7684500000.0,150000000.0,2078400000.0,11383400000.0,8178500000.0,6406500000.0,1884100000.0,8178500000.0,8178500000.0,3204900000.0,11383400000.0,3708900000.0,1320800000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,FY,,2016-12-31,2018-02-27 16:38:47+00:00,175000000.0,2905000000.0,1856000000.0,-114000000.0,,2034000000.0,0.0,364000000.0,306000000.0,,2554000000.0,951000000.0,797000000.0,62000000.0,1311000000.0,151000000.0,425000000.0,6000000.0,526000000.0,,359000000.0,162000000.0,,10478000000.0,81000000.0,3135000000.0,14262000000.0,10728000000.0,8600000000.0,2418000000.0,10728000000.0,10728000000.0,3534000000.0,14262000000.0,4351000000.0,1116000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q3,,2016-09-30,2016-11-07 06:04:58+00:00,171500000.0,2915700000.0,1772500000.0,-56200000.0,,1550300000.0,0.0,285300000.0,281700000.0,,2482000000.0,936900000.0,821600000.0,60600000.0,1323300000.0,158300000.0,385300000.0,3700000.0,425500000.0,,328800000.0,140100000.0,,10063200000.0,75000000.0,3308300000.0,13716700000.0,10292300000.0,8199800000.0,2300700000.0,10292300000.0,10292300000.0,3424400000.0,13716700000.0,4193600000.0,1123700000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q2,,2016-06-30,2016-08-05 16:46:56+00:00,164500000.0,2878500000.0,1565000000.0,-95700000.0,,1684500000.0,0.0,339800000.0,321700000.0,,2457900000.0,961400000.0,840000000.0,59600000.0,1287400000.0,175600000.0,328700000.0,3000000.0,399200000.0,,286200000.0,138600000.0,,9618800000.0,68800000.0,2796700000.0,13140100000.0,9862900000.0,7758900000.0,2120000000.0,9862900000.0,9862900000.0,3277200000.0,13140100000.0,4093800000.0,1157200000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2016.0,Q1,,2016-03-31,2016-05-06 13:35:02+00:00,213200000.0,2751300000.0,1325100000.0,-61600000.0,,1523800000.0,0.0,307500000.0,349600000.0,,2461800000.0,862300000.0,858400000.0,,1270000000.0,67600000.0,295000000.0,9100000.0,367900000.0,,275900000.0,138100000.0,,9366400000.0,162500000.0,2927900000.0,12735900000.0,9612300000.0,7570900000.0,2050400000.0,9612300000.0,9612300000.0,3123600000.0,12735900000.0,3895000000.0,1073200000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,FY,,2017-12-31,2019-02-19 13:47:51+00:00,210000000.0,3222000000.0,2071000000.0,70000000.0,,1925000000.0,0.0,55000000.0,383000000.0,,2704000000.0,981000000.0,698000000.0,235000000.0,1324000000.0,688000000.0,418000000.0,146000000.0,833000000.0,,448000000.0,181000000.0,,10544000000.0,175000000.0,3131000000.0,15221000000.0,10669000000.0,9111000000.0,2839000000.0,10669000000.0,10669000000.0,4552000000.0,15221000000.0,4786000000.0,1713000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q3,,2017-09-30,2017-11-01 16:51:15+00:00,186000000.0,3292000000.0,1981000000.0,44000000.0,,1577000000.0,0.0,214000000.0,333000000.0,,2608000000.0,957000000.0,723000000.0,262000000.0,1304000000.0,114000000.0,464000000.0,5000000.0,552000000.0,,428000000.0,159000000.0,,10721000000.0,100000000.0,3136000000.0,14580000000.0,10979000000.0,8557000000.0,2600000000.0,10979000000.0,10979000000.0,3601000000.0,14580000000.0,4719000000.0,1001000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q2,,2017-06-30,2017-08-03 16:58:00+00:00,179000000.0,3089000000.0,1655000000.0,33000000.0,,1157000000.0,0.0,134000000.0,337000000.0,,2576000000.0,894000000.0,747000000.0,198000000.0,1284000000.0,133000000.0,457000000.0,5000000.0,632000000.0,,430000000.0,155000000.0,,10316000000.0,244000000.0,3221000000.0,13938000000.0,10483000000.0,8099000000.0,2415000000.0,10483000000.0,10483000000.0,3455000000.0,13938000000.0,4555000000.0,1040000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2017.0,Q1,,2017-03-31,2017-05-05 16:35:37+00:00,189000000.0,3039000000.0,1562000000.0,-17000000.0,,1308000000.0,0.0,65000000.0,397000000.0,,2563000000.0,923000000.0,772000000.0,110000000.0,1306000000.0,128000000.0,458000000.0,6000000.0,529000000.0,,427000000.0,155000000.0,,9935000000.0,437000000.0,2966000000.0,13629000000.0,9983000000.0,7842000000.0,2585000000.0,9983000000.0,9983000000.0,3646000000.0,13629000000.0,4481000000.0,1061000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,FY,,2018-12-31,2020-02-14 09:28:06+00:00,215000000.0,3190000000.0,2200000000.0,-114000000.0,,1161000000.0,0.0,53000000.0,286000000.0,,3481000000.0,1150000000.0,736000000.0,80000000.0,1394000000.0,540000000.0,442000000.0,183000000.0,909000000.0,,689000000.0,253000000.0,,11485000000.0,9000000.0,3350000000.0,15846000000.0,11424000000.0,8610000000.0,2710000000.0,11424000000.0,11424000000.0,4422000000.0,15846000000.0,5842000000.0,1712000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q3,,2018-09-30,2018-10-30 16:25:26+00:00,223000000.0,3187000000.0,2126000000.0,-188000000.0,,1339000000.0,0.0,125000000.0,244000000.0,,3037000000.0,1021000000.0,624000000.0,93000000.0,1362000000.0,562000000.0,391000000.0,157000000.0,777000000.0,,643000000.0,260000000.0,,11041000000.0,100000000.0,3424000000.0,15274000000.0,10978000000.0,8727000000.0,2693000000.0,10978000000.0,10978000000.0,4296000000.0,15274000000.0,5185000000.0,1603000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q2,,2018-06-30,2018-08-02 16:59:53+00:00,217000000.0,3204000000.0,1912000000.0,-94000000.0,,901000000.0,0.0,61000000.0,308000000.0,,3036000000.0,1060000000.0,649000000.0,80000000.0,1345000000.0,585000000.0,367000000.0,145000000.0,852000000.0,,615000000.0,242000000.0,,10681000000.0,100000000.0,3346000000.0,14806000000.0,10648000000.0,8303000000.0,2537000000.0,10648000000.0,10648000000.0,4158000000.0,14806000000.0,5158000000.0,1621000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2018.0,Q1,,2018-03-31,2018-05-07 16:47:41+00:00,293000000.0,3145000000.0,1716000000.0,63000000.0,,1440000000.0,0.0,69000000.0,360000000.0,,2713000000.0,955000000.0,673000000.0,83000000.0,1333000000.0,603000000.0,394000000.0,113000000.0,856000000.0,,577000000.0,199000000.0,159000000.0,10856000000.0,100000000.0,3390000000.0,15045000000.0,10988000000.0,8990000000.0,2469000000.0,10988000000.0,10988000000.0,4057000000.0,15045000000.0,4722000000.0,1588000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,FY,,2019-12-31,2020-05-08 08:26:34+00:00,239000000.0,3256000000.0,2191000000.0,-38000000.0,745000000.0,2645000000.0,0.0,38000000.0,313000000.0,,3979000000.0,1041000000.0,700000000.0,17000000.0,1309000000.0,501000000.0,585000000.0,35000000.0,931000000.0,202000000.0,1662000000.0,218000000.0,,11022000000.0,38000000.0,779000000.0,16204000000.0,11022000000.0,7611000000.0,2983000000.0,11022000000.0,11022000000.0,5182000000.0,16204000000.0,7284000000.0,2199000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q3,,2019-09-30,2019-10-31 16:04:31+00:00,246000000.0,3438000000.0,2175000000.0,-159000000.0,734000000.0,2343000000.0,0.0,41000000.0,265000000.0,,3694000000.0,1192000000.0,709000000.0,79000000.0,1318000000.0,542000000.0,492000000.0,57000000.0,876000000.0,195000000.0,1678000000.0,181000000.0,,10820000000.0,38000000.0,734000000.0,15844000000.0,10702000000.0,7391000000.0,2919000000.0,10702000000.0,10702000000.0,5142000000.0,15844000000.0,7135000000.0,2223000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q2,,2019-06-30,2019-08-01 16:03:58+00:00,254000000.0,3386000000.0,2056000000.0,-70000000.0,679000000.0,1660000000.0,0.0,44000000.0,285000000.0,,3651000000.0,1161000000.0,718000000.0,80000000.0,1337000000.0,534000000.0,468000000.0,44000000.0,817000000.0,201000000.0,1614000000.0,161000000.0,,10583000000.0,28000000.0,1343000000.0,15517000000.0,10557000000.0,7206000000.0,2824000000.0,10557000000.0,10557000000.0,4960000000.0,15517000000.0,6974000000.0,2136000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2019.0,Q1,,2019-03-31,2019-05-03 16:17:07+00:00,262000000.0,3377000000.0,1915000000.0,-74000000.0,651000000.0,950000000.0,0.0,70000000.0,340000000.0,,3638000000.0,1185000000.0,727000000.0,79000000.0,1314000000.0,535000000.0,464000000.0,177000000.0,838000000.0,184000000.0,1533000000.0,150000000.0,,11140000000.0,19000000.0,2718000000.0,16096000000.0,11136000000.0,7883000000.0,2720000000.0,11136000000.0,11136000000.0,4960000000.0,16096000000.0,6899000000.0,2240000000.0,0.0
Cognizant Technology Solutions Corp,CTSH,,1058290,2020.0,Q1,,2020-03-31,2020-05-08 08:26:34+00:00,289000000.0,3220000000.0,1994000000.0,-264000000.0,734000000.0,3886000000.0,0.0,46000000.0,354000000.0,,4014000000.0,1005000000.0,2430000000.0,433000000.0,1322000000.0,520000000.0,594000000.0,31000000.0,823000000.0,197000000.0,1736000000.0,229000000.0,,10831000000.0,38000000.0,396000000.0,17429000000.0,10613000000.0,8325000000.0,2872000000.0,10613000000.0,10613000000.0,6816000000.0,17429000000.0,7782000000.0,3944000000.0,0.0
