company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
C.H. Robinson Worldwide Inc,CHRW,,1043277,2009.0,Q3,2009-07-01,2009-09-30,,-31125000.0,,,7541000.0,,847000.0,43795000.0,1175000.0,,-86261000.0,-51217000.0,156034000.0,-86261000.0,-51217000.0,156034000.0,19403000.0,95460000.0,95460000.0,9238000.0,3826000.0,174000.0,,-41175000.0,-11915000.0,-8968000.0,,-50087000.0,617000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 11:35:58+00:00,-12412000.0,,,14654000.0,,-3524000.0,-127528000.0,13073000.0,,-190433000.0,-30252000.0,86337000.0,-190433000.0,-30252000.0,86337000.0,-137872000.0,177636000.0,177636000.0,21575000.0,4226000.0,39000.0,,-80848000.0,0.0,-20025000.0,,-126884000.0,2146000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2009.0,Q2TTM,2008-07-01,2009-06-30,,-62158000.0,202246000.0,426000.0,30448000.0,,-5830000.0,47056000.0,19280000.0,8888000.0,-370828000.0,-55915000.0,470731000.0,-370828000.0,-55915000.0,470731000.0,38158000.0,360077000.0,360077000.0,33150000.0,7777000.0,157000.0,,-156240000.0,-26637000.0,-32720000.0,-18271000.0,-232262000.0,65443000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2009.0,Q2,2009-04-01,2009-06-30,,-12412000.0,,,7173000.0,,2471000.0,-83862000.0,6974000.0,,-103565000.0,-19389000.0,27654000.0,-103565000.0,-19389000.0,27654000.0,-92829000.0,92253000.0,92253000.0,12090000.0,2243000.0,39000.0,,-41275000.0,,-8412000.0,,-71507000.0,1396000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 10:39:39+00:00,,,,7481000.0,,-5995000.0,-43666000.0,6099000.0,,-86868000.0,-10863000.0,58683000.0,-86868000.0,-10863000.0,58683000.0,-45043000.0,85383000.0,85383000.0,9485000.0,1983000.0,0.0,,-39573000.0,0.0,-11613000.0,,-55377000.0,750000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q4,2010-10-01,2010-12-31,,,203398000.0,21000.0,7256000.0,,-1216000.0,82061000.0,10825000.0,,-75100000.0,17847000.0,207643000.0,-75100000.0,17847000.0,207643000.0,149174000.0,103161000.0,103161000.0,15165000.0,-2729000.0,-72000.0,,-42193000.0,,-6962000.0,,-41003000.0,24881000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 14:15:36+00:00,0.0,203398000.0,21000.0,29369000.0,,-2944000.0,-125630000.0,24057000.0,0.0,-289134000.0,8598000.0,344779000.0,-289134000.0,8598000.0,344779000.0,61299000.0,387026000.0,387026000.0,54014000.0,6768000.0,-5084000.0,,-168902000.0,-10752000.0,-28677000.0,0.0,-151057000.0,53111000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 11:35:47+00:00,,,,22113000.0,,-1728000.0,-207691000.0,13232000.0,,-214034000.0,-9249000.0,137136000.0,-214034000.0,-9249000.0,137136000.0,-87875000.0,283865000.0,283865000.0,38849000.0,9497000.0,-5012000.0,,-126709000.0,-10752000.0,-21715000.0,,-110054000.0,28230000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q3TTM,2009-10-01,2010-09-30,,2392000.0,224750000.0,189000.0,30432000.0,,-3105000.0,-181580000.0,16725000.0,1341000.0,-339404000.0,-51668000.0,267336000.0,-339404000.0,-51668000.0,267336000.0,-126841000.0,371599000.0,371599000.0,46885000.0,11411000.0,-5040000.0,,-167551000.0,-51274000.0,-27188000.0,-1341000.0,-199989000.0,29442000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q3,2010-07-01,2010-09-30,,,,,7412000.0,,3223000.0,4105000.0,4323000.0,,-53463000.0,6285000.0,127263000.0,-53463000.0,6285000.0,127263000.0,83308000.0,102627000.0,102627000.0,13119000.0,5200000.0,15000.0,,-42073000.0,,-8970000.0,,-20913000.0,15240000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 13:37:46+00:00,,,,14701000.0,,-4951000.0,-211796000.0,8909000.0,,-160571000.0,-15534000.0,9873000.0,-160571000.0,-15534000.0,9873000.0,-171183000.0,181238000.0,181238000.0,25730000.0,4297000.0,-5027000.0,,-84636000.0,-10752000.0,-12745000.0,,-89141000.0,12990000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q2TTM,2009-07-01,2010-06-30,,-28733000.0,224750000.0,189000.0,30561000.0,,-5481000.0,-141890000.0,13577000.0,1341000.0,-372202000.0,-109170000.0,296107000.0,-372202000.0,-109170000.0,296107000.0,-190746000.0,364432000.0,364432000.0,43004000.0,10037000.0,-4881000.0,,-166653000.0,-63189000.0,-27186000.0,-1341000.0,-229163000.0,14819000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q2,2010-04-01,2010-06-30,,,,,7142000.0,,-2681000.0,-116849000.0,3555000.0,,-57706000.0,-9081000.0,5948000.0,-57706000.0,-9081000.0,5948000.0,-63520000.0,97226000.0,97226000.0,18429000.0,1906000.0,-5002000.0,,-42227000.0,-2211000.0,-8377000.0,,-20940000.0,6509000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 11:24:42+00:00,,,,7559000.0,,-2270000.0,-94947000.0,5354000.0,,-102865000.0,-6453000.0,3925000.0,-102865000.0,-6453000.0,3925000.0,-107663000.0,84012000.0,84012000.0,7301000.0,2391000.0,-25000.0,,-42409000.0,-8541000.0,-4368000.0,,-68201000.0,6481000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q1TTM,2009-04-01,2010-03-31,,-41145000.0,224750000.0,189000.0,30592000.0,,-329000.0,-108903000.0,16996000.0,1341000.0,-418061000.0,-119478000.0,317813000.0,-418061000.0,-119478000.0,317813000.0,-220055000.0,359459000.0,359459000.0,36665000.0,10374000.0,160000.0,,-165701000.0,-60978000.0,-27221000.0,-1341000.0,-279730000.0,9706000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q4,2011-10-01,2011-12-31,,,256437000.0,1274000.0,0.0,,926000.0,0.0,3809000.0,,-122447000.0,-23704000.0,136157000.0,-122447000.0,-23704000.0,136157000.0,-9068000.0,109214000.0,109214000.0,26943000.0,1559000.0,21000.0,,-48379000.0,,-23725000.0,,-79436000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 14:31:49+00:00,0.0,256437000.0,1274000.0,32498000.0,,-1239000.0,-83664000.0,18936000.0,0.0,-415098000.0,-38313000.0,429712000.0,-415098000.0,-38313000.0,429712000.0,-24938000.0,431612000.0,431612000.0,49266000.0,1597000.0,5182000.0,,-194697000.0,,-52806000.0,0.0,-240934000.0,9311000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 13:46:05+00:00,,,,23714000.0,,-2165000.0,-92267000.0,15127000.0,,-292651000.0,-14609000.0,292835000.0,-292651000.0,-14609000.0,293555000.0,-15870000.0,322398000.0,322398000.0,38990000.0,38000.0,5161000.0,,-146318000.0,,-29081000.0,,-161498000.0,9311000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q3TTM,2010-10-01,2011-09-30,,,203398000.0,21000.0,30970000.0,,-3381000.0,-10206000.0,25952000.0,,-367751000.0,3238000.0,500478000.0,-367751000.0,3238000.0,501198000.0,133304000.0,425559000.0,425559000.0,54155000.0,-2691000.0,5089000.0,,-188511000.0,,-36043000.0,,-202501000.0,34192000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q3,2011-07-01,2011-09-30,,,,,8415000.0,,-1480000.0,84765000.0,3347000.0,,-142241000.0,-4140000.0,213981000.0,-142241000.0,-4140000.0,214701000.0,66840000.0,114347000.0,114347000.0,6454000.0,167000.0,5156000.0,,-48756000.0,,-9296000.0,,-96999000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 12:18:41+00:00,,,,15299000.0,,-685000.0,-177032000.0,11780000.0,,-150410000.0,-10469000.0,78854000.0,-150410000.0,-10469000.0,78854000.0,-82710000.0,208051000.0,208051000.0,32536000.0,-129000.0,5000.0,,-97562000.0,,-19785000.0,,-64499000.0,9311000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q2TTM,2010-07-01,2011-06-30,,,203398000.0,21000.0,29967000.0,,1322000.0,-90866000.0,26928000.0,,-278973000.0,13663000.0,413760000.0,-278973000.0,13663000.0,413760000.0,149772000.0,413839000.0,413839000.0,60820000.0,2342000.0,-52000.0,,-181828000.0,,-35717000.0,,-126415000.0,49432000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q2,2011-04-01,2011-06-30,,,,,8160000.0,,439000.0,-63327000.0,4587000.0,,-60934000.0,-9184000.0,26241000.0,-60934000.0,-9184000.0,26241000.0,-43438000.0,111023000.0,111023000.0,-29615000.0,2189000.0,-13000.0,,-48711000.0,,-10155000.0,,-18999000.0,984000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 13:27:25+00:00,,,,7139000.0,,-1124000.0,-113705000.0,7193000.0,,-89476000.0,-1285000.0,52613000.0,-89476000.0,-1285000.0,52613000.0,-39272000.0,97028000.0,97028000.0,62151000.0,-2318000.0,18000.0,,-48851000.0,,-9630000.0,,-45500000.0,8327000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q1TTM,2010-04-01,2011-03-31,,,203398000.0,21000.0,28949000.0,,-1798000.0,-144388000.0,25896000.0,,-275745000.0,13766000.0,393467000.0,-275745000.0,13766000.0,393467000.0,129690000.0,400042000.0,400042000.0,108864000.0,2059000.0,-5041000.0,,-175344000.0,-2211000.0,-33939000.0,,-128356000.0,54957000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q4,2012-10-01,2012-12-31,,-583631000.0,257580000.0,518000.0,12009000.0,,130000.0,164485000.0,5028000.0,324051000.0,64129000.0,-320381000.0,193186000.0,64129000.0,-320381000.0,193186000.0,-62936000.0,256392000.0,256392000.0,-239700000.0,781000.0,213000.0,,-112080000.0,,-11765000.0,-75688000.0,-77963000.0,,274802000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 12:14:06+00:00,-583631000.0,257580000.0,518000.0,38090000.0,,-588000.0,36438000.0,18868000.0,324051000.0,-264338000.0,-359066000.0,460342000.0,-264338000.0,-359066000.0,460342000.0,-163650000.0,593804000.0,593804000.0,-207990000.0,-11149000.0,419000.0,,-275353000.0,,-50656000.0,-75688000.0,-245067000.0,,274802000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 08:23:10+00:00,0.0,,,26081000.0,,-718000.0,-128047000.0,13840000.0,0.0,-328467000.0,-38685000.0,267156000.0,-328467000.0,-38685000.0,267156000.0,-100714000.0,337412000.0,337412000.0,31710000.0,-11930000.0,206000.0,,-163273000.0,,-38891000.0,0.0,-167104000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q3TTM,2011-10-01,2012-09-30,,,256437000.0,1274000.0,34865000.0,,208000.0,-119444000.0,17649000.0,,-450914000.0,-62389000.0,404033000.0,-450914000.0,-62389000.0,403313000.0,-109782000.0,446626000.0,446626000.0,41986000.0,-10371000.0,227000.0,,-211652000.0,,-62616000.0,,-246540000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q3,2012-07-01,2012-09-30,,,,,8873000.0,,1697000.0,22796000.0,3104000.0,,-112590000.0,-13907000.0,157128000.0,-112590000.0,-13907000.0,157128000.0,32328000.0,116330000.0,116330000.0,9129000.0,49000.0,14000.0,,-54122000.0,,-13921000.0,,-61621000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 15:10:31+00:00,0.0,,,17208000.0,,-2415000.0,-150843000.0,10736000.0,0.0,-215877000.0,-24778000.0,110028000.0,-215877000.0,-24778000.0,110028000.0,-133042000.0,221082000.0,221082000.0,22581000.0,-11979000.0,192000.0,,-109151000.0,,-24970000.0,0.0,-105483000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q2TTM,2011-07-01,2012-06-30,,,256437000.0,1274000.0,34407000.0,,-2969000.0,-57475000.0,17892000.0,,-480565000.0,-52622000.0,460886000.0,-480565000.0,-52622000.0,460886000.0,-75270000.0,444643000.0,444643000.0,39311000.0,-10253000.0,5369000.0,,-206286000.0,,-57991000.0,,-281918000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q2,2012-04-01,2012-06-30,,,,,8791000.0,,-2173000.0,-98188000.0,3108000.0,,-90547000.0,-10962000.0,32944000.0,-90547000.0,-10962000.0,32944000.0,-70738000.0,114582000.0,114582000.0,7759000.0,764000.0,188000.0,,-54426000.0,,-11150000.0,,-39993000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 17:15:56+00:00,,,,8417000.0,,-242000.0,-52655000.0,7628000.0,0.0,-125330000.0,-13816000.0,77084000.0,-125330000.0,-13816000.0,77084000.0,-62304000.0,106500000.0,106500000.0,14822000.0,-12743000.0,4000.0,,-54725000.0,,-13820000.0,0.0,-65490000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q1TTM,2011-04-01,2012-03-31,,,256437000.0,1274000.0,33776000.0,,-357000.0,-22614000.0,19371000.0,,-450952000.0,-50844000.0,454183000.0,-450952000.0,-50844000.0,454183000.0,-47970000.0,441084000.0,441084000.0,1937000.0,-8828000.0,5168000.0,,-200571000.0,,-56996000.0,,-260924000.0,984000.0,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 14:29:48+00:00,,313799000.0,3875000.0,56882000.0,19126000.0,-1986000.0,-150009000.0,15166000.0,4665023000.0,-364904000.0,-28859000.0,347777000.0,-364904000.0,-28859000.0,347777000.0,-47972000.0,415904000.0,415904000.0,25000000.0,-23862000.0,221000.0,,-220257000.0,,-48206000.0,-4043669000.0,-757305000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q4,2013-10-01,2013-12-31,,,313799000.0,3875000.0,14830000.0,,196000.0,53477000.0,2269000.0,1111000000.0,-118750000.0,-13970000.0,164848000.0,-118750000.0,-13970000.0,164848000.0,32324000.0,92952000.0,92952000.0,3589000.0,1043000.0,,,-53127000.0,,-13970000.0,-1086000000.0,-93935000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q3TTM,2012-10-01,2013-09-30,,-583631000.0,257580000.0,518000.0,54061000.0,19126000.0,-2052000.0,-39001000.0,17925000.0,3878074000.0,-182025000.0,-335270000.0,376115000.0,-182025000.0,-335270000.0,376115000.0,-143232000.0,579344000.0,579344000.0,-218289000.0,-24124000.0,434000.0,,-279210000.0,,-46001000.0,-3033357000.0,-741333000.0,,274802000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q3,2013-07-01,2013-09-30,,,,,14100000.0,,1507000.0,-2927000.0,2599000.0,1420000000.0,-134914000.0,-11545000.0,124658000.0,-134914000.0,-11545000.0,124658000.0,-20294000.0,107737000.0,107737000.0,5748000.0,-824000.0,114000.0,,-54099000.0,,-11659000.0,-935652000.0,-566938000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 12:12:16+00:00,,,,42052000.0,19126000.0,-2182000.0,-203486000.0,12897000.0,3554023000.0,-246154000.0,-14889000.0,182929000.0,-246154000.0,-14889000.0,182929000.0,-80296000.0,322952000.0,322952000.0,21411000.0,-24905000.0,221000.0,,-167130000.0,,-34236000.0,-2957669000.0,-663370000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q2TTM,2012-07-01,2013-06-30,,-583631000.0,257580000.0,518000.0,48834000.0,19126000.0,-1862000.0,-13278000.0,18430000.0,2458074000.0,-159701000.0,-337632000.0,408585000.0,-159701000.0,-337632000.0,408585000.0,-90610000.0,587937000.0,587937000.0,-214908000.0,-23251000.0,334000.0,,-279233000.0,,-48263000.0,-2097705000.0,-236016000.0,,274802000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q2,2013-04-01,2013-06-30,,,,,14145000.0,19126000.0,-3127000.0,-17911000.0,2895000.0,1126023000.0,-129867000.0,6790000.0,116321000.0,-129867000.0,6790000.0,116321000.0,-9883000.0,111872000.0,111872000.0,8215000.0,225000.0,64000.0,,-56558000.0,,-12400000.0,-1151000000.0,-51452000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 14:00:14+00:00,,,,27952000.0,19126000.0,-3689000.0,-200559000.0,10298000.0,2134023000.0,-111240000.0,-3344000.0,58271000.0,-111240000.0,-3344000.0,58271000.0,-60002000.0,215215000.0,215215000.0,15663000.0,-24081000.0,107000.0,,-113031000.0,,-22577000.0,-2022017000.0,-96432000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 13:02:20+00:00,,,,13807000.0,,-562000.0,-182648000.0,7403000.0,1008000000.0,18627000.0,-10134000.0,-58050000.0,18627000.0,-10134000.0,-58050000.0,-50119000.0,103343000.0,103343000.0,7448000.0,-24306000.0,43000.0,,-56473000.0,,-10177000.0,-871017000.0,-44980000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q1TTM,2012-04-01,2013-03-31,,-583631000.0,257580000.0,518000.0,43480000.0,,-908000.0,-93555000.0,18643000.0,1332051000.0,-120381000.0,-355384000.0,325208000.0,-120381000.0,-355384000.0,325208000.0,-151465000.0,590647000.0,590647000.0,-215364000.0,-22712000.0,458000.0,,-277101000.0,,-47013000.0,-946705000.0,-224557000.0,,274802000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 15:03:35+00:00,0.0,271979000.0,27066000.0,57009000.0,,-14000000.0,-55109000.0,11942000.0,4823000000.0,-143637000.0,-388896000.0,513426000.0,-143637000.0,-388896000.0,513426000.0,-33107000.0,449711000.0,449711000.0,61815000.0,-5046000.0,-359394000.0,,-215008000.0,,-29502000.0,-4594484000.0,-164041000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q4,2014-10-01,2014-12-31,,,271979000.0,27066000.0,13567000.0,,-7549000.0,67973000.0,2129000.0,1325000000.0,164857000.0,-364188000.0,208104000.0,164857000.0,-364188000.0,208104000.0,1224000.0,112947000.0,112947000.0,13617000.0,508000.0,-359822000.0,,-57418000.0,,-4366000.0,-1066484000.0,-38878000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 14:42:03+00:00,0.0,,,43442000.0,,-6451000.0,-123082000.0,9813000.0,3498000000.0,-308494000.0,-24708000.0,305322000.0,-308494000.0,-24708000.0,305322000.0,-34331000.0,336764000.0,336764000.0,48198000.0,-5554000.0,428000.0,,-157590000.0,,-25136000.0,-3528000000.0,-125163000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q3TTM,2013-10-01,2014-09-30,,,313799000.0,3875000.0,58272000.0,,-6255000.0,-69605000.0,12082000.0,4609000000.0,-427244000.0,-38678000.0,470170000.0,-427244000.0,-38678000.0,470170000.0,-2007000.0,429716000.0,429716000.0,51787000.0,-4511000.0,428000.0,,-210717000.0,,-39106000.0,-4614000000.0,-219098000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q3,2014-07-01,2014-09-30,,,,,14093000.0,,-6258000.0,15885000.0,2396000.0,1063000000.0,-181043000.0,-6152000.0,176954000.0,-181043000.0,-6152000.0,176954000.0,-16499000.0,124981000.0,124981000.0,21995000.0,536000.0,160000.0,,-52681000.0,,-6312000.0,-1118000000.0,-76294000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q2TTM,2013-07-01,2014-06-30,,,313799000.0,3875000.0,58279000.0,,1510000.0,-88417000.0,12285000.0,4966000000.0,-381115000.0,-44071000.0,417874000.0,-381115000.0,-44071000.0,417874000.0,-5802000.0,412472000.0,412472000.0,35540000.0,-5871000.0,382000.0,,-212135000.0,,-44453000.0,-4431652000.0,-709742000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q2,2014-04-01,2014-06-30,,,,,14800000.0,,-277000.0,-36084000.0,2731000.0,1210000000.0,-106020000.0,-6229000.0,113928000.0,-106020000.0,-6229000.0,113928000.0,1402000.0,118596000.0,118596000.0,16616000.0,607000.0,,,-52489000.0,,-6229000.0,-1220000000.0,-46869000.0,,
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 11:55:36+00:00,0.0,,,29349000.0,,-193000.0,-138967000.0,7417000.0,2435000000.0,-127451000.0,-18556000.0,128368000.0,-127451000.0,-18556000.0,128368000.0,-17832000.0,211783000.0,211783000.0,26203000.0,-6090000.0,268000.0,,-104909000.0,,-18824000.0,-2410000000.0,-48869000.0,,
