company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q2,,2011-06-30,2011-08-09 13:37:46+00:00,758023000.0,1311192000.0,,,-6890000.0,315897000.0,,210177000.0,7854000.0,54348000.0,77516000.0,358791000.0,,36557000.0,,114872000.0,,11588000.0,7496000.0,,,,,,,,3896000.0,41138000.0,,1724632000.0,,0.0,2193797000.0,1288426000.0,1676081000.0,889887000.0,1288426000.0,1288426000.0,905371000.0,2193797000.0,402844000.0,15484000.0,0.0,-639493000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q1,,2011-03-31,2011-05-10 11:24:42+00:00,709124000.0,1175775000.0,,,-7525000.0,359335000.0,,200101000.0,9386000.0,93537000.0,49098000.0,358660000.0,,34852000.0,,114779000.0,,10769000.0,5972000.0,,,,0.0,,,,6280000.0,36593000.0,,1662227000.0,,982000.0,2096334000.0,1227526000.0,1582071000.0,851759000.0,1227526000.0,1227526000.0,868808000.0,2096334000.0,399484000.0,17049000.0,0.0,-627277000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,FY,,2012-12-31,2014-03-03 14:31:49+00:00,639460000.0,1412136000.0,46171000.0,115156000.0,-9345000.0,210019000.0,,319612000.0,11780000.0,121581000.0,103343000.0,822215000.0,265007000.0,137411000.0,0.0,149851000.0,,20590000.0,,45113000.0,,,68016000.0,,,22458000.0,1933000.0,38355000.0,,2218229000.0,253646000.0,,2804225000.0,1504372000.0,1672290000.0,1232217000.0,1504372000.0,1504372000.0,1299853000.0,2804225000.0,982084000.0,67636000.0,0.0,-1024124000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q3,,2012-09-30,2012-11-08 13:46:05+00:00,729744000.0,1334577000.0,,,-9878000.0,272955000.0,,223330000.0,6639000.0,34514000.0,86473000.0,359606000.0,,23058000.0,,134437000.0,,13411000.0,,,,,,72235000.0,87324000.0,,926000.0,39760000.0,,2020112000.0,,,2243267000.0,1290875000.0,1726166000.0,938055000.0,1290875000.0,1290875000.0,952392000.0,2243267000.0,382664000.0,14337000.0,0.0,-942689000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q2,,2012-06-30,2012-08-09 12:18:41+00:00,834692000.0,1415390000.0,,,-11745000.0,240627000.0,,223063000.0,6743000.0,49384000.0,65265000.0,359372000.0,,40771000.0,,132255000.0,,11506000.0,,,,,,,,,962000.0,44841000.0,,1957462000.0,,,2239999000.0,1278190000.0,1707601000.0,949341000.0,1278190000.0,1278190000.0,961809000.0,2239999000.0,400143000.0,12468000.0,0.0,-890590000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q1,,2012-03-31,2012-05-10 13:27:25+00:00,747638000.0,1245379000.0,,,-8888000.0,311365000.0,,218251000.0,6134000.0,77481000.0,46748000.0,360042000.0,,42351000.0,,130761000.0,,13336000.0,,,,,,,,,969000.0,38253000.0,,1897041000.0,,,2134285000.0,1248113000.0,1601131000.0,871867000.0,1248113000.0,1248113000.0,886172000.0,2134285000.0,402393000.0,14305000.0,0.0,-858291000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,FY,,2013-12-31,2015-03-02 12:14:06+00:00,685890000.0,1449581000.0,43046000.0,140092000.0,-10620000.0,162047000.0,0.0,232914000.0,8286000.0,11681000.0,85247000.0,829073000.0,300795000.0,117467000.0,500000000.0,160703000.0,,21584000.0,,70618000.0,,,69117000.0,,,31090000.0,911000.0,44571000.0,0.0,2413833000.0,375000000.0,,2802818000.0,939724000.0,1664485000.0,1269981000.0,939724000.0,939724000.0,1863094000.0,2802818000.0,977630000.0,593113000.0,0.0,-1696403000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q3,,2013-09-30,2013-11-08 08:23:10+00:00,757558000.0,1564997000.0,41820000.0,,-11895000.0,129723000.0,0.0,160538000.0,8889000.0,23899000.0,79770000.0,828214000.0,,122340000.0,500000000.0,155693000.0,,21196000.0,,74691000.0,,,53184000.0,,,31880000.0,887000.0,49832000.0,,2374011000.0,350000000.0,,2891568000.0,988563000.0,1753441000.0,1306231000.0,988563000.0,988563000.0,1903005000.0,2891568000.0,982434000.0,596774000.0,0.0,-1534091000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q2,,2013-06-30,2013-08-08 15:10:31+00:00,747022000.0,1570886000.0,37926000.0,,-14979000.0,150017000.0,0.0,312888000.0,10602000.0,51919000.0,67518000.0,826288000.0,,127254000.0,,153327000.0,,20621000.0,,69928000.0,,,60950000.0,,,31708000.0,944000.0,51463000.0,,2320398000.0,365652000.0,,2921545000.0,1499065000.0,1782968000.0,1330987000.0,1499065000.0,1499065000.0,1422480000.0,2921545000.0,985250000.0,91493000.0,0.0,-1119242000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q1,,2013-03-31,2013-05-09 17:15:56+00:00,701770000.0,1469826000.0,37705000.0,,-11574000.0,159900000.0,0.0,308686000.0,9465000.0,9964000.0,52400000.0,825201000.0,,132248000.0,,150896000.0,,20402000.0,,70101000.0,,,56959000.0,,,31636000.0,945000.0,51388000.0,,2265084000.0,390629000.0,,2830560000.0,1489685000.0,1690579000.0,1249427000.0,1489685000.0,1489685000.0,1340875000.0,2830560000.0,989085000.0,91448000.0,0.0,-1072511000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,FY,,2014-12-31,2015-08-10 11:55:36+00:00,716654000.0,1571591000.0,45365000.0,,-28610000.0,128940000.0,,336614000.0,7746000.0,4616000.0,125624000.0,825038000.0,,98330000.0,500000000.0,152471000.0,,24279000.0,,66961000.0,,,78601000.0,,,33040000.0,223000.0,37794000.0,359388000.0,2648539000.0,605000000.0,,3214338000.0,1047015000.0,2105459000.0,1575860000.0,1047015000.0,1047015000.0,2167323000.0,3214338000.0,956408000.0,591463000.0,0.0,-1909528000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q3,,2014-09-30,2014-11-10 12:12:16+00:00,767164000.0,1640634000.0,39959000.0,,-20623000.0,127716000.0,,322248000.0,8301000.0,13961000.0,108153000.0,826550000.0,,102662000.0,500000000.0,156936000.0,,21994000.0,,71653000.0,,,54965000.0,,,30920000.0,218000.0,48065000.0,,2593010000.0,345000000.0,,2941784000.0,1018717000.0,1824716000.0,1329202000.0,1018717000.0,1018717000.0,1923067000.0,2941784000.0,960132000.0,593865000.0,0.0,-1875918000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q2,,2014-06-30,2014-08-11 14:00:14+00:00,815249000.0,1699787000.0,50286000.0,,-11699000.0,144215000.0,,304836000.0,7156000.0,25682000.0,78917000.0,828774000.0,,107611000.0,500000000.0,160268000.0,,20281000.0,,75502000.0,,,60864000.0,,,31252000.0,224000.0,58043000.0,,2520710000.0,400000000.0,,3037106000.0,1010101000.0,1909201000.0,1430998000.0,1010101000.0,1010101000.0,2027005000.0,3037106000.0,967637000.0,596007000.0,0.0,-1803746000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q1,,2014-03-31,2014-05-12 13:02:20+00:00,782913000.0,1612034000.0,35947000.0,,-10957000.0,142813000.0,0.0,293672000.0,7378000.0,44905000.0,46576000.0,829097000.0,,112584000.0,500000000.0,163957000.0,,20583000.0,,76587000.0,,,60148000.0,,,31448000.0,912000.0,60857000.0,,2454598000.0,410000000.0,,2960168000.0,981597000.0,1823082000.0,1380489000.0,981597000.0,981597000.0,1978571000.0,2960168000.0,973129000.0,598082000.0,0.0,-1755716000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,FY,,2015-12-31,2017-03-01 15:03:35+00:00,697585000.0,1505620000.0,55475000.0,188265000.0,-37946000.0,168229000.0,0.0,393789000.0,16788000.0,12573000.0,146666000.0,1108337000.0,379139000.0,120242000.0,500000000.0,190874000.0,,19634000.0,0.0,65460000.0,,,86298000.0,,,34207000.0,217000.0,40061000.0,,2922620000.0,450000000.0,,3184358000.0,1150450000.0,1730698000.0,1448597000.0,1150450000.0,1150450000.0,2033908000.0,3184358000.0,1262786000.0,585311000.0,0.0,-2128013000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q3,,2015-09-30,2015-11-09 14:42:03+00:00,799307000.0,1651794000.0,45841000.0,,-44073000.0,143087000.0,,379935000.0,16057000.0,21215000.0,124011000.0,1097740000.0,,126353000.0,500000000.0,190244000.0,,23588000.0,,76144000.0,,,60885000.0,,,42017000.0,211000.0,45273000.0,0.0,2860204000.0,530000000.0,,3312565000.0,1131363000.0,1856211000.0,1581259000.0,1131363000.0,1131363000.0,2181202000.0,3312565000.0,1266110000.0,599943000.0,0.0,-2064703000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q2,,2015-06-30,2015-08-10 11:55:36+00:00,832861000.0,1706429000.0,49708000.0,,-37678000.0,171451000.0,,367007000.0,7731000.0,25536000.0,95528000.0,1097579000.0,,132450000.0,500000000.0,190849000.0,,22723000.0,,74394000.0,,,61185000.0,,,38797000.0,228000.0,58728000.0,0.0,2777703000.0,630000000.0,,3404014000.0,1111851000.0,1944339000.0,1694818000.0,1111851000.0,1111851000.0,2292163000.0,3404014000.0,1268826000.0,597345000.0,0.0,-1995181000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q1,,2015-03-31,2015-05-11 13:45:29+00:00,791722000.0,1651427000.0,47479000.0,,-41808000.0,135783000.0,,351543000.0,8387000.0,52797000.0,62563000.0,1097267000.0,,138541000.0,500000000.0,191141000.0,,22622000.0,,77256000.0,,,66535000.0,,,35360000.0,230000.0,51318000.0,0.0,2697680000.0,630000000.0,,3309224000.0,1058020000.0,1846915000.0,1651096000.0,1058020000.0,1058020000.0,2251204000.0,3309224000.0,1271168000.0,600108000.0,0.0,-1949395000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,FY,,2016-12-31,2018-02-28 15:54:51+00:00,839736000.0,1711191000.0,70351000.0,217092000.0,-61400000.0,247666000.0,0.0,433406000.0,,15472000.0,98107000.0,1232796000.0,450045000.0,167525000.0,500000000.0,232953000.0,,18849000.0,2250000.0,65122000.0,,,82052000.0,,,44132000.0,222000.0,49245000.0,,3190578000.0,740000000.0,,3687758000.0,1257889000.0,2008102000.0,1845718000.0,1257847000.0,1257847000.0,2429911000.0,3687758000.0,1446703000.0,584193000.0,0.0,-2304695000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q3,,2016-09-30,2016-11-09 14:05:03+00:00,820299000.0,1682686000.0,70779000.0,,-37455000.0,224449000.0,,425434000.0,5755000.0,10753000.0,95572000.0,1275390000.0,,150027000.0,500000000.0,226470000.0,,18843000.0,,75531000.0,,,77394000.0,,,44626000.0,223000.0,54659000.0,,3122577000.0,725000000.0,,3664062000.0,1269668000.0,1967549000.0,1799797000.0,1269668000.0,1269668000.0,2394394000.0,3664062000.0,1470043000.0,594597000.0,0.0,-2240888000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q2,,2016-06-30,2016-08-08 13:25:06+00:00,757792000.0,1602631000.0,62994000.0,,-37973000.0,207083000.0,,419067000.0,10261000.0,42094000.0,84648000.0,1108761000.0,,108072000.0,500000000.0,211905000.0,,18615000.0,,75937000.0,,,78929000.0,,,41230000.0,221000.0,59127000.0,,3057158000.0,465000000.0,,3349070000.0,1262840000.0,1879102000.0,1491457000.0,1262840000.0,1262840000.0,2086230000.0,3349070000.0,1258063000.0,594773000.0,0.0,-2175412000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q1,,2016-03-31,2016-05-10 14:29:26+00:00,690692000.0,1463240000.0,47135000.0,,-34400000.0,179406000.0,,407957000.0,15631000.0,32589000.0,61246000.0,1109392000.0,,114182000.0,500000000.0,195920000.0,,18523000.0,,79653000.0,,,70393000.0,,,37035000.0,208000.0,47439000.0,,2977710000.0,470000000.0,,3162245000.0,1191802000.0,1705716000.0,1372055000.0,1191806000.0,1191806000.0,1970439000.0,3162245000.0,1260609000.0,598384000.0,0.0,-2159465000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,FY,,2017-12-31,2019-02-25 11:11:01+00:00,1000305000.0,2113930000.0,58229000.0,267583000.0,-18460000.0,333890000.0,0.0,458234000.0,,12240000.0,105316000.0,1275816000.0,497909000.0,151585000.0,750000000.0,230326000.0,,26684000.0,6870000.0,45355000.0,,0.0,96359000.0,,,60301000.0,601000.0,63116000.0,,3437093000.0,715000000.0,,4235834000.0,1425745000.0,2510936000.0,1987449000.0,1425745000.0,1425745000.0,2810089000.0,4235834000.0,1494572000.0,822640000.0,0.0,-2451122000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q3,,2017-09-30,2017-11-08 15:42:17+00:00,1033726000.0,2104314000.0,59760000.0,,-22880000.0,297307000.0,,441019000.0,,11477000.0,92005000.0,1275550000.0,,160595000.0,750000000.0,232905000.0,,17774000.0,5917000.0,66396000.0,,,70334000.0,,,45775000.0,241000.0,53225000.0,,3349994000.0,719000000.0,,4175588000.0,1354875000.0,2454846000.0,1986302000.0,1354875000.0,1354875000.0,2820713000.0,4175588000.0,1487837000.0,834411000.0,0.0,-2413258000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q2,,2017-06-30,2017-08-03 12:10:34+00:00,978431000.0,1948204000.0,59441000.0,,-37300000.0,273182000.0,,435201000.0,,16004000.0,74754000.0,1242918000.0,,154124000.0,750000000.0,234312000.0,,17278000.0,5142000.0,63667000.0,,,76864000.0,,,44371000.0,242000.0,63636000.0,,3294767000.0,592000000.0,,3965889000.0,1337214000.0,2285022000.0,1797494000.0,1337208000.0,1337208000.0,2628681000.0,3965889000.0,1446555000.0,831187000.0,0.0,-2355454000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2017.0,Q1,,2017-03-31,2017-05-09 15:25:45+00:00,893237000.0,1802777000.0,50860000.0,,-44037000.0,229794000.0,,431740000.0,,59007000.0,60243000.0,1240950000.0,,162945000.0,500000000.0,235059000.0,,17919000.0,3527000.0,64351000.0,,,74020000.0,,,40653000.0,233000.0,60039000.0,,3248014000.0,740000000.0,,3775744000.0,1315874000.0,2092610000.0,1877367000.0,1315874000.0,1315874000.0,2459870000.0,3775744000.0,1448075000.0,582503000.0,0.0,-2319843000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,FY,,2018-12-31,2020-02-19 15:44:34+00:00,971023000.0,2162438000.0,63410000.0,270546000.0,-71935000.0,378615000.0,0.0,535214000.0,,28360000.0,153626000.0,1258922000.0,498847000.0,108822000.0,1341352000.0,228301000.0,,21463000.0,9993000.0,35757000.0,,159635000.0,211904000.0,,,68300000.0,430000.0,52386000.0,,3845593000.0,5000000.0,,4427412000.0,1595087000.0,2753074000.0,1433323000.0,1595087000.0,1595087000.0,2832325000.0,4427412000.0,1446037000.0,1399002000.0,0.0,-2713785000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q3,,2018-09-30,2018-11-07 09:14:23+00:00,1077780000.0,2251944000.0,68863000.0,,-57414000.0,297801000.0,,516239000.0,,15213000.0,121813000.0,1265226000.0,,120216000.0,1341303000.0,231962000.0,,23903000.0,9270000.0,44555000.0,,201411000.0,231663000.0,,,60983000.0,1026000.0,53909000.0,,3728503000.0,0.0,,4492722000.0,1566603000.0,2805065000.0,1515332000.0,1566603000.0,1566603000.0,2926119000.0,4492722000.0,1455695000.0,1410787000.0,0.0,-2620725000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q2,,2018-06-30,2018-08-08 15:31:27+00:00,1059669000.0,2202460000.0,66987000.0,,-46537000.0,310575000.0,,492325000.0,,18393000.0,99279000.0,1265778000.0,,130254000.0,1341054000.0,228325000.0,,25364000.0,10714000.0,42779000.0,,182247000.0,214399000.0,,,59557000.0,1201000.0,63374000.0,,3617324000.0,66000000.0,,4453284000.0,1518159000.0,2758656000.0,1524727000.0,1518159000.0,1518159000.0,2935125000.0,4453284000.0,1466303000.0,1410398000.0,0.0,-2544953000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2018.0,Q1,,2018-03-31,2018-05-09 15:21:58+00:00,990065000.0,2019333000.0,54025000.0,,-19025000.0,349782000.0,,465901000.0,,42781000.0,69723000.0,1273850000.0,,140874000.0,750000000.0,230609000.0,,25215000.0,11126000.0,52883000.0,,161028000.0,186816000.0,,,60304000.0,596000.0,60870000.0,,3523245000.0,651000000.0,,4307776000.0,1484672000.0,2591013000.0,1994410000.0,1484672000.0,1484672000.0,2823104000.0,4307776000.0,1486154000.0,828694000.0,0.0,-2485449000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,FY,,2019-12-31,2020-05-01 14:06:37+00:00,984604000.0,1974381000.0,62706000.0,,-76149000.0,447858000.0,,560136000.0,,12354000.0,112784000.0,1291760000.0,,90931000.0,1092448000.0,208423000.0,,22354000.0,13485000.0,39776000.0,,132874000.0,240705000.0,,,396343000.0,259714000.0,85005000.0,,4144834000.0,142885000.0,,4641060000.0,1670730000.0,2640118000.0,1556038000.0,1670730000.0,1670730000.0,2970330000.0,4641060000.0,1792519000.0,1414292000.0,0.0,-2958091000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q3,,2019-09-30,2019-11-04 16:03:42+00:00,1019280000.0,2074449000.0,60069000.0,,-90902000.0,384424000.0,,562893000.0,,19470000.0,107659000.0,1285891000.0,,98683000.0,1253091000.0,209521000.0,,22149000.0,11563000.0,37206000.0,,150569000.0,227662000.0,,,347725000.0,216867000.0,73724000.0,,4115649000.0,0.0,,4636549000.0,1673096000.0,2683166000.0,1434140000.0,1673096000.0,1673096000.0,2963453000.0,4636549000.0,1743862000.0,1529313000.0,0.0,-2914544000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2019.0,Q1,,2019-03-31,2019-05-08 15:37:56+00:00,995971000.0,2057931000.0,54905000.0,,-66638000.0,445473000.0,,540778000.0,,68049000.0,66383000.0,1283981000.0,,116367000.0,1341605000.0,225669000.0,,21763000.0,13495000.0,40412000.0,,165556000.0,244356000.0,,,329578000.0,211439000.0,59394000.0,,3937698000.0,0.0,,4697444000.0,1652561000.0,2728354000.0,1429664000.0,1652561000.0,1652561000.0,3044883000.0,4697444000.0,1743421000.0,1615219000.0,0.0,-2759277000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2020.0,Q1,,2020-03-31,2020-05-01 14:06:37+00:00,1098905000.0,2092613000.0,65930000.0,,-108344000.0,294572000.0,,547278000.0,,14473000.0,88528000.0,1450999000.0,,132013000.0,1092660000.0,211799000.0,,21576000.0,14605000.0,55766000.0,,123558000.0,215972000.0,,,432265000.0,286475000.0,95896000.0,,4153109000.0,320917000.0,,4848320000.0,1587118000.0,2606639000.0,1804725000.0,1587118000.0,1587118000.0,3261202000.0,4848320000.0,2029882000.0,1456477000.0,0.0,-3004925000.0
