company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q4,2010-10-01,2010-12-31,,0.63,0.63,1.04,0.62,61160000.0,103161000.0,103161000.0,103161000.0,2106456000.0,2325349000.0,,54828000.0,2106456000.0,218893000.0,-256000.0,54828000.0,164065000.0,256000.0,164321000.0,2325349000.0,164700000.0,164909000.0,165972000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 14:15:36+00:00,2.35,2.35,1.04,2.33,237076000.0,387026000.0,387026000.0,387026000.0,8438391000.0,9274305000.0,,213054000.0,8438391000.0,835914000.0,-1242000.0,213054000.0,622860000.0,1242000.0,624102000.0,9274305000.0,164700000.0,164909000.0,165972000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q3,2010-07-01,2010-09-30,2011-11-09 11:35:47+00:00,0.62,0.62,,0.62,63855000.0,102627000.0,102627000.0,102627000.0,2199724000.0,2420357000.0,,54300000.0,2199724000.0,220633000.0,-149000.0,54300000.0,166333000.0,149000.0,166482000.0,2420357000.0,165500000.0,164691000.0,165576000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.72,1.72,,1.71,175916000.0,283865000.0,283865000.0,283865000.0,6331935000.0,6948956000.0,,158226000.0,6331935000.0,617021000.0,-986000.0,158226000.0,458795000.0,986000.0,459781000.0,6948956000.0,165500000.0,164691000.0,165576000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.25,2.25,0.97,2.23,231532000.0,371599000.0,371599000.0,371599000.0,8145067000.0,8957322000.0,,210702000.0,8145067000.0,812255000.0,-1578000.0,210702000.0,601553000.0,1578000.0,603131000.0,8957322000.0,165500000.0,164691000.0,165576000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 13:37:46+00:00,0.59,0.59,,0.59,59592000.0,97226000.0,97226000.0,97226000.0,2243440000.0,2453982000.0,,54087000.0,2243440000.0,210542000.0,-363000.0,54087000.0,156455000.0,363000.0,156818000.0,2453982000.0,164800000.0,164749000.0,165765000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.1,1.1,,1.09,112061000.0,181238000.0,181238000.0,181238000.0,4132211000.0,4528599000.0,,103926000.0,4132211000.0,396388000.0,-837000.0,103926000.0,292462000.0,837000.0,293299000.0,4528599000.0,164800000.0,164749000.0,165765000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.2,2.2,0.97,2.18,227457000.0,364432000.0,364432000.0,364432000.0,7696330000.0,8491768000.0,,205417000.0,7696330000.0,795438000.0,-1868000.0,205417000.0,590021000.0,1868000.0,591889000.0,8491768000.0,164800000.0,164749000.0,165765000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 11:24:42+00:00,0.51,0.51,,0.5,52469000.0,84012000.0,84012000.0,84012000.0,1888771000.0,2074617000.0,,49839000.0,1888771000.0,185846000.0,-474000.0,49839000.0,136007000.0,474000.0,136481000.0,2074617000.0,164700000.0,165440000.0,166575000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2010.0,Q1TTM,2009-04-01,2010-03-31,,2.16,2.16,0.97,2.13,226225000.0,359459000.0,359459000.0,359459000.0,7178949000.0,7963806000.0,,201407000.0,7178949000.0,784857000.0,-2234000.0,201407000.0,583450000.0,2234000.0,585684000.0,7963806000.0,164700000.0,165440000.0,166575000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q4,2011-10-01,2011-12-31,,0.67,0.67,1.2,0.66,64114000.0,109214000.0,109214000.0,109214000.0,2330961000.0,2568284000.0,,65368000.0,2330961000.0,237323000.0,-1373000.0,65368000.0,171955000.0,1373000.0,173328000.0,2568284000.0,164100000.0,164114000.0,164741000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 14:31:49+00:00,2.63,2.63,1.2,2.62,263092000.0,431612000.0,431612000.0,431612000.0,9399921000.0,10336346000.0,,243695000.0,9399921000.0,936425000.0,-1974000.0,243695000.0,692730000.0,1974000.0,694704000.0,10336346000.0,164100000.0,164114000.0,164741000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 13:46:05+00:00,0.7,0.7,,0.7,69668000.0,114347000.0,114347000.0,114347000.0,2449979000.0,2694928000.0,,60984000.0,2449979000.0,244949000.0,-50000.0,60984000.0,183965000.0,50000.0,184015000.0,2694928000.0,163400000.0,163948000.0,164471000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.96,1.96,,1.96,198978000.0,322398000.0,322398000.0,322398000.0,7068960000.0,7768062000.0,,178327000.0,7068960000.0,699102000.0,-601000.0,178327000.0,520775000.0,601000.0,521376000.0,7768062000.0,163400000.0,163948000.0,164471000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.59,2.59,1.04,2.58,260138000.0,425559000.0,425559000.0,425559000.0,9175416000.0,10093411000.0,,233155000.0,9175416000.0,917995000.0,-857000.0,233155000.0,684840000.0,857000.0,685697000.0,10093411000.0,163400000.0,163948000.0,164471000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 12:18:41+00:00,0.67,0.67,,0.67,69398000.0,111023000.0,111023000.0,111023000.0,2468741000.0,2707662000.0,,58826000.0,2468741000.0,238921000.0,-326000.0,58826000.0,180095000.0,326000.0,180421000.0,2707662000.0,165700000.0,164607000.0,165194000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.26,1.26,,1.26,129310000.0,208051000.0,208051000.0,208051000.0,4618981000.0,5073134000.0,,117343000.0,4618981000.0,454153000.0,-551000.0,117343000.0,336810000.0,551000.0,337361000.0,5073134000.0,165700000.0,164607000.0,165194000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.51,2.51,1.04,2.5,254325000.0,413839000.0,413839000.0,413839000.0,8925161000.0,9818840000.0,,226471000.0,8925161000.0,893679000.0,-956000.0,226471000.0,667208000.0,956000.0,668164000.0,9818840000.0,165700000.0,164607000.0,165194000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 13:27:25+00:00,0.59,0.59,,0.59,59912000.0,97028000.0,97028000.0,97028000.0,2150240000.0,2365472000.0,,58517000.0,2150240000.0,215232000.0,-225000.0,58517000.0,156715000.0,225000.0,156940000.0,2365472000.0,164500000.0,165124000.0,165764000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.43,2.43,1.04,2.42,244519000.0,400042000.0,400042000.0,400042000.0,8699860000.0,9565160000.0,,221732000.0,8699860000.0,865300000.0,-993000.0,221732000.0,643568000.0,993000.0,644561000.0,9565160000.0,164500000.0,165124000.0,165764000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q4,2012-10-01,2012-12-31,,1.6,1.6,1.34,1.59,159378000.0,256392000.0,256392000.0,256392000.0,2752286000.0,2970876000.0,,84986000.0,2752286000.0,218590000.0,-282166000.0,84986000.0,133604000.0,282166000.0,415770000.0,2970876000.0,161400000.0,161557000.0,161946000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 12:14:06+00:00,3.68,3.68,1.34,3.67,364658000.0,593804000.0,593804000.0,593804000.0,10407548000.0,11359113000.0,,276245000.0,10407548000.0,951565000.0,-283142000.0,276245000.0,675320000.0,283142000.0,958462000.0,11359113000.0,161400000.0,161557000.0,161946000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 08:23:10+00:00,0.72,0.72,,0.72,71003000.0,116330000.0,116330000.0,116330000.0,2627081000.0,2880409000.0,,66071000.0,2627081000.0,253328000.0,-76000.0,66071000.0,187257000.0,76000.0,187333000.0,2880409000.0,161600000.0,160782000.0,161003000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.08,2.08,,2.08,205280000.0,337412000.0,337412000.0,337412000.0,7655262000.0,8388237000.0,,191259000.0,7655262000.0,732975000.0,-976000.0,191259000.0,541716000.0,976000.0,542692000.0,8388237000.0,161600000.0,160782000.0,161003000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.75,2.75,1.2,2.74,269394000.0,446626000.0,446626000.0,446626000.0,9986223000.0,10956521000.0,,256627000.0,9986223000.0,970298000.0,-2349000.0,256627000.0,713671000.0,2349000.0,716020000.0,10956521000.0,161600000.0,160782000.0,161003000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 15:10:31+00:00,0.71,0.71,,0.71,71018000.0,114582000.0,114582000.0,114582000.0,2707375000.0,2955714000.0,,63425000.0,2707375000.0,248339000.0,-686000.0,63425000.0,184914000.0,686000.0,185600000.0,2955714000.0,161400000.0,161887000.0,162200000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.36,1.36,,1.36,134277000.0,221082000.0,221082000.0,221082000.0,5028181000.0,5507828000.0,,125188000.0,5028181000.0,479647000.0,-900000.0,125188000.0,354459000.0,900000.0,355359000.0,5507828000.0,161400000.0,161887000.0,162200000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.73,2.73,1.2,2.72,268059000.0,444643000.0,444643000.0,444643000.0,9809121000.0,10771040000.0,,251540000.0,9809121000.0,961919000.0,-2323000.0,251540000.0,710379000.0,2323000.0,712702000.0,10771040000.0,161400000.0,161887000.0,162200000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 17:15:56+00:00,0.65,0.65,,0.65,63259000.0,106500000.0,106500000.0,106500000.0,2320806000.0,2552114000.0,,61763000.0,2320806000.0,231308000.0,-214000.0,61763000.0,169545000.0,214000.0,169759000.0,2552114000.0,163800000.0,162693000.0,163023000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.69,2.69,1.2,2.68,266439000.0,441084000.0,441084000.0,441084000.0,9570487000.0,10522988000.0,,246941000.0,9570487000.0,952501000.0,-1963000.0,246941000.0,705560000.0,1963000.0,707523000.0,10522988000.0,163800000.0,162693000.0,163023000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 14:29:48+00:00,2.65,2.65,1.4,2.65,257457000.0,415904000.0,415904000.0,415904000.0,11742642000.0,12752076000.0,,326784000.0,11742642000.0,1009434000.0,9289000.0,326784000.0,682650000.0,-9289000.0,673361000.0,12752076000.0,156900000.0,156915000.0,157080000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q4,2013-10-01,2013-12-31,,0.62,0.62,1.4,0.62,56156000.0,92952000.0,92952000.0,92952000.0,2912036000.0,3152882000.0,,85733000.0,2912036000.0,240846000.0,6005000.0,85733000.0,155113000.0,-6005000.0,149108000.0,3152882000.0,156900000.0,156915000.0,157080000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.03,2.03,,2.03,201301000.0,322952000.0,322952000.0,322952000.0,8830606000.0,9599194000.0,,241051000.0,8830606000.0,768588000.0,3284000.0,241051000.0,527537000.0,-3284000.0,524253000.0,9599194000.0,156100000.0,156924000.0,157044000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.63,3.63,1.34,3.62,360679000.0,579344000.0,579344000.0,579344000.0,11582892000.0,12570070000.0,,326037000.0,11582892000.0,987178000.0,-278882000.0,326037000.0,661141000.0,278882000.0,940023000.0,12570070000.0,156100000.0,156924000.0,157044000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 12:12:16+00:00,0.69,0.69,,0.69,65983000.0,107737000.0,107737000.0,107737000.0,3057747000.0,3316665000.0,,82563000.0,3057747000.0,258918000.0,2635000.0,82563000.0,176355000.0,-2635000.0,173720000.0,3316665000.0,156100000.0,156924000.0,157044000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.34,1.34,,1.34,135318000.0,215215000.0,215215000.0,215215000.0,5772859000.0,6282529000.0,,158488000.0,5772859000.0,509670000.0,649000.0,158488000.0,351182000.0,-649000.0,350533000.0,6282529000.0,159800000.0,159818000.0,159917000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.66,3.66,1.34,3.65,365699000.0,587937000.0,587937000.0,587937000.0,11152226000.0,12133814000.0,,309545000.0,11152226000.0,981588000.0,-281593000.0,309545000.0,672043000.0,281593000.0,953636000.0,12133814000.0,159800000.0,159818000.0,159917000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 14:00:14+00:00,0.7,0.7,,0.7,70015000.0,111872000.0,111872000.0,111872000.0,3021669000.0,3288262000.0,,84117000.0,3021669000.0,266593000.0,589000.0,84117000.0,182476000.0,-589000.0,181887000.0,3288262000.0,159800000.0,159818000.0,159917000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 13:02:20+00:00,0.64,0.64,,0.64,65303000.0,103343000.0,103343000.0,103343000.0,2751190000.0,2994267000.0,,74371000.0,2751190000.0,243077000.0,60000.0,74371000.0,168706000.0,-60000.0,168646000.0,2994267000.0,161500000.0,160637000.0,160690000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.67,3.67,1.34,3.66,366702000.0,590647000.0,590647000.0,590647000.0,10837932000.0,11801266000.0,,288853000.0,10837932000.0,963334000.0,-282868000.0,288853000.0,674481000.0,282868000.0,957349000.0,11801266000.0,161500000.0,160637000.0,160690000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 15:03:35+00:00,3.06,3.06,1.43,3.05,273720000.0,449711000.0,449711000.0,449711000.0,12401436000.0,13470067000.0,,320213000.0,12401436000.0,1068631000.0,24987000.0,320213000.0,748418000.0,-24987000.0,723431000.0,13470067000.0,147000000.0,147202000.0,147542000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q4,2014-10-01,2014-12-31,,0.78,0.78,1.43,0.77,68381000.0,112947000.0,112947000.0,112947000.0,3090503000.0,3357202000.0,,78971000.0,3090503000.0,266699000.0,6400000.0,78971000.0,187728000.0,-6400000.0,181328000.0,3357202000.0,147000000.0,147202000.0,147542000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 14:42:03+00:00,0.85,0.85,,0.85,72152000.0,124981000.0,124981000.0,124981000.0,3184419000.0,3467362000.0,,79606000.0,3184419000.0,282943000.0,6204000.0,79606000.0,203337000.0,-6204000.0,197133000.0,3467362000.0,147000000.0,146646000.0,146856000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.28,2.28,,2.28,205339000.0,336764000.0,336764000.0,336764000.0,9310933000.0,10112865000.0,,241242000.0,9310933000.0,801932000.0,18587000.0,241242000.0,560690000.0,-18587000.0,542103000.0,10112865000.0,147000000.0,146646000.0,146856000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.9,2.9,1.4,2.9,261495000.0,429716000.0,429716000.0,429716000.0,12222969000.0,13265747000.0,,326975000.0,12222969000.0,1042778000.0,24592000.0,326975000.0,715803000.0,-24592000.0,691211000.0,13265747000.0,147000000.0,146646000.0,146856000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.43,1.43,,1.43,133187000.0,211783000.0,211783000.0,211783000.0,6126514000.0,6645503000.0,,161636000.0,6126514000.0,518989000.0,12383000.0,161636000.0,357353000.0,-12383000.0,344970000.0,6645503000.0,148200000.0,147826000.0,147974000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.74,2.74,1.4,2.74,255326000.0,412472000.0,412472000.0,412472000.0,12096297000.0,13115050000.0,,329932000.0,12096297000.0,1018753000.0,21023000.0,329932000.0,688821000.0,-21023000.0,667798000.0,13115050000.0,148200000.0,147826000.0,147974000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 11:55:36+00:00,0.8,0.8,,0.8,75534000.0,118596000.0,118596000.0,118596000.0,3220867000.0,3502918000.0,,81669000.0,3220867000.0,282051000.0,6252000.0,81669000.0,200382000.0,-6252000.0,194130000.0,3502918000.0,148200000.0,147826000.0,147974000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.64,2.64,1.4,2.64,249807000.0,405748000.0,405748000.0,405748000.0,11897099000.0,12900394000.0,,332380000.0,11897099000.0,1003295000.0,15360000.0,332380000.0,670915000.0,-15360000.0,655555000.0,12900394000.0,147900000.0,148517000.0,149008000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 13:45:29+00:00,0.63,0.63,,0.63,57653000.0,93187000.0,93187000.0,93187000.0,2905647000.0,3142585000.0,,79967000.0,2905647000.0,236938000.0,6131000.0,79967000.0,156971000.0,-6131000.0,150840000.0,3142585000.0,147900000.0,148517000.0,149008000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 15:54:51+00:00,3.52,3.52,1.57,3.51,313082000.0,509699000.0,509699000.0,509699000.0,12259014000.0,13476084000.0,,358760000.0,12259014000.0,1217070000.0,35529000.0,358760000.0,858310000.0,-35529000.0,822781000.0,13476084000.0,144800000.0,144967000.0,145349000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q4,2015-10-01,2015-12-31,,0.89,0.89,1.57,0.88,74525000.0,126583000.0,126583000.0,126583000.0,2908266000.0,3210853000.0,,88008000.0,2908266000.0,302587000.0,13471000.0,88008000.0,214579000.0,-13471000.0,201108000.0,3210853000.0,144800000.0,144967000.0,145349000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 14:05:03+00:00,0.96,0.96,,0.96,86720000.0,139432000.0,139432000.0,139432000.0,3094755000.0,3419253000.0,,91787000.0,3094755000.0,324498000.0,6559000.0,91787000.0,232711000.0,-6559000.0,226152000.0,3419253000.0,145200000.0,144578000.0,144782000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.63,2.63,,2.63,238557000.0,383116000.0,383116000.0,383116000.0,9350748000.0,10265231000.0,,270752000.0,9350748000.0,914483000.0,22058000.0,270752000.0,643731000.0,-22058000.0,621673000.0,10265231000.0,145200000.0,144578000.0,144782000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.41,3.41,1.43,3.4,306938000.0,496063000.0,496063000.0,496063000.0,12441251000.0,13622433000.0,,349723000.0,12441251000.0,1181182000.0,28458000.0,349723000.0,831459000.0,-28458000.0,803001000.0,13622433000.0,145200000.0,144578000.0,144782000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 13:25:06+00:00,0.94,0.94,,0.94,85993000.0,137208000.0,137208000.0,137208000.0,3225069000.0,3545088000.0,,90924000.0,3225069000.0,320019000.0,5894000.0,90924000.0,229095000.0,-5894000.0,223201000.0,3545088000.0,146000000.0,145515000.0,145679000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.67,1.67,,1.67,151837000.0,243684000.0,243684000.0,243684000.0,6255993000.0,6845978000.0,,178965000.0,6255993000.0,589985000.0,15499000.0,178965000.0,411020000.0,-15499000.0,395521000.0,6845978000.0,146000000.0,145515000.0,145679000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.3,3.3,1.43,3.29,292370000.0,481612000.0,481612000.0,481612000.0,12530915000.0,13670542000.0,,337542000.0,12530915000.0,1139627000.0,28103000.0,337542000.0,802085000.0,-28103000.0,773982000.0,13670542000.0,146000000.0,145515000.0,145679000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 14:29:26+00:00,0.73,0.73,,0.73,65844000.0,106476000.0,106476000.0,106476000.0,3030924000.0,3300890000.0,,88041000.0,3030924000.0,269966000.0,9605000.0,88041000.0,181925000.0,-9605000.0,172320000.0,3300890000.0,145900000.0,146204000.0,146383000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.16,3.16,1.43,3.15,281911000.0,463000000.0,463000000.0,463000000.0,12526713000.0,13628372000.0,,328287000.0,12526713000.0,1101659000.0,28461000.0,328287000.0,773372000.0,-28461000.0,744911000.0,13628372000.0,145900000.0,146204000.0,146383000.0
C.H. Robinson Worldwide Inc,CHRW,,1043277,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 15:42:17+00:00,0.9,0.9,0.43,0.9,74813000.0,129028000.0,129028000.0,129028000.0,3054175000.0,3355754000.0,,90312000.0,3054175000.0,301579000.0,7426000.0,90312000.0,211267000.0,-7426000.0,203841000.0,3355754000.0,143400000.0,142611000.0,142883000.0
