company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2011.0,Q2,,2011-06-30,2011-07-29 08:35:25+00:00,1125000000.0,1998000000.0,582000000.0,13512000000.0,-329000000.0,3054000000.0,,80000000.0,0.0,5344000000.0,,,,,,3141000000.0,41163000000.0,0.0,16500000000.0,853000000.0,1194000000.0,27651000000.0,,5081000000.0,,1690000000.0,,,1208000000.0,,6804000000.0,1325000000.0,,0.0,257000000.0,,6665000000.0,2599000000.0,,43411000000.0,11680000000.0,4962000000.0,5514000000.0,11680000000.0,11680000000.0,31474000000.0,43411000000.0,10798000000.0,25960000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2011.0,Q1,,2011-03-31,2011-04-29 08:55:09+00:00,1189000000.0,1953000000.0,720000000.0,13308000000.0,-327000000.0,3027000000.0,,188000000.0,0.0,5658000000.0,,,,,,3141000000.0,40390000000.0,,16798000000.0,1199000000.0,1044000000.0,27082000000.0,,4910000000.0,,1747000000.0,1247000000.0,,,,6423000000.0,1341000000.0,,,257000000.0,,6612000000.0,1345000000.0,,42777000000.0,11943000000.0,4932000000.0,4501000000.0,11943000000.0,11943000000.0,30577000000.0,42777000000.0,10763000000.0,26076000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2012.0,FY,,2012-12-31,2014-02-27 17:37:14+00:00,1137000000.0,1717000000.0,636000000.0,13548000000.0,-877000000.0,3155000000.0,,248000000.0,,5655000000.0,573000000.0,,,,702000000.0,3130000000.0,44321000000.0,536000000.0,16851000000.0,861000000.0,1259000000.0,30773000000.0,57000000.0,5800000000.0,1831000000.0,1017000000.0,1355000000.0,,,,5696000000.0,556000000.0,,326000000.0,257000000.0,,5790000000.0,4635000000.0,,46838000000.0,10568000000.0,5140000000.0,7763000000.0,10568000000.0,10625000000.0,35956000000.0,46838000000.0,10925000000.0,28193000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2012.0,Q3,,2012-09-30,2012-10-25 13:51:18+00:00,1020000000.0,1679000000.0,0.0,13831000000.0,-507000000.0,3118000000.0,,81000000.0,0.0,5572000000.0,,,,,,3141000000.0,45354000000.0,0.0,17144000000.0,807000000.0,1257000000.0,31523000000.0,60000000.0,6337000000.0,,1636000000.0,499000000.0,,1486000000.0,,6713000000.0,1590000000.0,49000000.0,0.0,257000000.0,,6753000000.0,3557000000.0,,46886000000.0,11818000000.0,4653000000.0,6562000000.0,11818000000.0,11878000000.0,34751000000.0,46886000000.0,10710000000.0,28189000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2012.0,Q2,,2012-06-30,2012-08-01 12:29:21+00:00,917000000.0,1678000000.0,0.0,13768000000.0,-455000000.0,2841000000.0,,162000000.0,0.0,5504000000.0,,,,,,3141000000.0,44689000000.0,0.0,17003000000.0,842000000.0,1251000000.0,30921000000.0,57000000.0,6026000000.0,,1621000000.0,752000000.0,,1466000000.0,,6730000000.0,1530000000.0,70000000.0,0.0,257000000.0,,6847000000.0,3671000000.0,,46416000000.0,11896000000.0,4712000000.0,6806000000.0,11896000000.0,11953000000.0,34206000000.0,46416000000.0,10783000000.0,27400000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2012.0,Q1,,2012-03-31,2012-04-26 14:38:12+00:00,935000000.0,1712000000.0,0.0,13564000000.0,-411000000.0,2819000000.0,,133000000.0,0.0,5429000000.0,,,,,,3141000000.0,43852000000.0,0.0,17079000000.0,848000000.0,1249000000.0,30288000000.0,60000000.0,5719000000.0,,1925000000.0,871000000.0,,1660000000.0,,6693000000.0,1596000000.0,104000000.0,0.0,257000000.0,,6891000000.0,3188000000.0,,46093000000.0,11909000000.0,5019000000.0,6654000000.0,11909000000.0,11969000000.0,33867000000.0,46093000000.0,10786000000.0,27213000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2013.0,Q3,,2013-09-30,2013-11-05 12:24:33+00:00,980000000.0,1602000000.0,0.0,14241000000.0,-536000000.0,3343000000.0,,287000000.0,,5699000000.0,,,,,,3087000000.0,46102000000.0,0.0,18548000000.0,1203000000.0,1210000000.0,31861000000.0,0.0,6735000000.0,1294000000.0,2111000000.0,659000000.0,,1537000000.0,,7127000000.0,616000000.0,,0.0,257000000.0,,6079000000.0,3277000000.0,,48488000000.0,11242000000.0,5210000000.0,6453000000.0,11242000000.0,11242000000.0,36989000000.0,48488000000.0,11417000000.0,30536000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2013.0,Q2,,2013-06-30,2013-08-06 13:03:27+00:00,909000000.0,1647000000.0,0.0,14013000000.0,-483000000.0,3208000000.0,,190000000.0,0.0,5650000000.0,,,,,,3125000000.0,45567000000.0,0.0,18043000000.0,836000000.0,1154000000.0,31554000000.0,57000000.0,6525000000.0,1299000000.0,2525000000.0,950000000.0,347000000.0,1479000000.0,,7048000000.0,657000000.0,,0.0,257000000.0,,5836000000.0,4039000000.0,,48426000000.0,11003000000.0,5863000000.0,7377000000.0,11003000000.0,11060000000.0,37109000000.0,48426000000.0,11009000000.0,29732000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2013.0,Q1,,2013-03-31,2013-04-25 12:07:51+00:00,950000000.0,1831000000.0,0.0,13753000000.0,-820000000.0,3257000000.0,,35000000.0,0.0,5727000000.0,,,,,,3128000000.0,44662000000.0,0.0,17277000000.0,853000000.0,1039000000.0,30909000000.0,60000000.0,6070000000.0,1834000000.0,1930000000.0,556000000.0,313000000.0,1418000000.0,,7078000000.0,521000000.0,,0.0,257000000.0,,5961000000.0,4048000000.0,,47116000000.0,10868000000.0,5148000000.0,6972000000.0,10868000000.0,10928000000.0,35931000000.0,47116000000.0,11059000000.0,28959000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2014.0,FY,,2014-12-31,2015-08-06 09:23:37+00:00,952000000.0,1633000000.0,566000000.0,15136000000.0,-416000000.0,3624000000.0,,318000000.0,0.0,5876000000.0,800000000.0,,,,956000000.0,3044000000.0,51406000000.0,,21805000000.0,1365000000.0,1410000000.0,36270000000.0,402000000.0,7444000000.0,,1287000000.0,,,1530000000.0,,7077000000.0,2299000000.0,,167000000.0,,,6095000000.0,4150000000.0,,54327000000.0,11555000000.0,5615000000.0,7198000000.0,11555000000.0,11957000000.0,42370000000.0,54327000000.0,12442000000.0,35172000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2014.0,Q3,,2014-09-30,2014-11-03 16:05:39+00:00,848000000.0,1464000000.0,,15048000000.0,-417000000.0,3571000000.0,,218000000.0,0.0,5788000000.0,,,,,,3044000000.0,49932000000.0,,20666000000.0,1352000000.0,1385000000.0,34884000000.0,,7226000000.0,,2203000000.0,2511000000.0,,,,7553000000.0,1530000000.0,,176000000.0,134000000.0,,6202000000.0,4220000000.0,,52279000000.0,11573000000.0,5446000000.0,7579000000.0,11573000000.0,11573000000.0,40572000000.0,52279000000.0,11949000000.0,32993000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2014.0,Q2,,2014-06-30,2014-07-30 16:55:06+00:00,852000000.0,1637000000.0,,14811000000.0,-317000000.0,3526000000.0,,419000000.0,0.0,5861000000.0,,,,,,3044000000.0,48698000000.0,,20473000000.0,1355000000.0,1261000000.0,33887000000.0,,7237000000.0,,2020000000.0,2446000000.0,,,,7652000000.0,1319000000.0,,224000000.0,134000000.0,,6023000000.0,3945000000.0,,51499000000.0,11567000000.0,5561000000.0,7243000000.0,11567000000.0,11567000000.0,39798000000.0,51499000000.0,12051000000.0,32555000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2014.0,Q1,,2014-03-31,2014-04-30 15:29:32+00:00,1143000000.0,1972000000.0,0.0,14596000000.0,-299000000.0,3442000000.0,,228000000.0,,5785000000.0,,,,,,3046000000.0,47723000000.0,0.0,20458000000.0,1348000000.0,1013000000.0,33127000000.0,,7293000000.0,,2049000000.0,802000000.0,,1518000000.0,,7587000000.0,1209000000.0,,216000000.0,134000000.0,,6213000000.0,2888000000.0,,50586000000.0,11699000000.0,5478000000.0,6351000000.0,11699000000.0,11699000000.0,38753000000.0,50586000000.0,11981000000.0,32402000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2015.0,FY,,2015-12-31,2017-02-28 08:30:57+00:00,726000000.0,1369000000.0,515000000.0,16222000000.0,-474000000.0,4172000000.0,,607000000.0,0.0,6680000000.0,,,,,943000000.0,3294000000.0,57776000000.0,570000000.0,23468000000.0,1591000000.0,1348000000.0,41554000000.0,938000000.0,7414000000.0,1199000000.0,667000000.0,100000000.0,,1444000000.0,,6507000000.0,674000000.0,,198000000.0,,,6458000000.0,5334000000.0,,58648000000.0,12664000000.0,4189000000.0,8119000000.0,12664000000.0,13602000000.0,45046000000.0,58648000000.0,12905000000.0,36927000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2015.0,Q3,,2015-09-30,2015-11-03 10:48:39+00:00,705000000.0,1433000000.0,553000000.0,16067000000.0,-501000000.0,3997000000.0,,238000000.0,0.0,6606000000.0,288000000.0,,,,1025000000.0,3294000000.0,55848000000.0,,23245000000.0,1591000000.0,1310000000.0,39781000000.0,684000000.0,7551000000.0,,712000000.0,,,1405000000.0,,6785000000.0,1784000000.0,,142000000.0,,,6487000000.0,4083000000.0,,56599000000.0,12592000000.0,4123000000.0,6746000000.0,12592000000.0,13276000000.0,43323000000.0,56599000000.0,12695000000.0,36577000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2015.0,Q2,,2015-06-30,2015-08-06 09:23:37+00:00,842000000.0,1440000000.0,527000000.0,15780000000.0,-386000000.0,3942000000.0,,271000000.0,0.0,6530000000.0,517000000.0,,,,1002000000.0,3294000000.0,54448000000.0,,23054000000.0,1377000000.0,1260000000.0,38668000000.0,433000000.0,7573000000.0,,844000000.0,1435000000.0,,,,7149000000.0,1782000000.0,,120000000.0,,,6278000000.0,3932000000.0,,55942000000.0,12422000000.0,4452000000.0,6736000000.0,12422000000.0,12855000000.0,43087000000.0,55942000000.0,12822000000.0,36351000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2015.0,Q1,,2015-03-31,2015-05-05 11:27:39+00:00,945000000.0,1702000000.0,,15494000000.0,-409000000.0,3764000000.0,,275000000.0,0.0,6170000000.0,673000000.0,,,,979000000.0,3294000000.0,52720000000.0,,21353000000.0,1373000000.0,1227000000.0,37226000000.0,405000000.0,7577000000.0,,1013000000.0,2054000000.0,,,,7231000000.0,2025000000.0,,163000000.0,,,6250000000.0,5022000000.0,,55156000000.0,12011000000.0,5053000000.0,8021000000.0,12011000000.0,12416000000.0,42740000000.0,55156000000.0,12877000000.0,34719000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2016.0,FY,,2016-12-31,2018-02-27 09:13:42+00:00,1000000000.0,1706000000.0,798000000.0,19592000000.0,-799000000.0,4858000000.0,,261000000.0,0.0,8550000000.0,,,,,1078000000.0,6399000000.0,69556000000.0,618000000.0,30231000000.0,1859000000.0,1524000000.0,49964000000.0,2235000000.0,8602000000.0,2112000000.0,563000000.0,,,1453000000.0,,7444000000.0,852000000.0,,194000000.0,,,6854000000.0,4864000000.0,,71610000000.0,14605000000.0,4248000000.0,8115000000.0,14605000000.0,16840000000.0,54770000000.0,71610000000.0,17398000000.0,46655000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2016.0,Q3,,2016-09-30,2016-11-09 11:56:36+00:00,,133000000.0,,19394000000.0,,4750000000.0,,,,,,,,,1095000000.0,6405000000.0,68282000000.0,,28707000000.0,1797000000.0,1516000000.0,48888000000.0,16192000000.0,,,250000000.0,124000000.0,,1514000000.0,,7615000000.0,,,147000000.0,,,,6028000000.0,,67846000000.0,,2046000000.0,7666000000.0,,16192000000.0,41123000000.0,57315000000.0,16912000000.0,33457000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2016.0,Q2,,2016-06-30,2016-08-03 11:00:15+00:00,589000000.0,1279000000.0,561000000.0,16808000000.0,-493000000.0,4259000000.0,,377000000.0,0.0,8160000000.0,,,,,1017000000.0,3294000000.0,60490000000.0,,24787000000.0,1649000000.0,1351000000.0,43682000000.0,1200000000.0,7666000000.0,,477000000.0,,,1331000000.0,,7584000000.0,1939000000.0,,143000000.0,,516000000.0,6585000000.0,4785000000.0,,61369000000.0,14252000000.0,4143000000.0,7266000000.0,14252000000.0,15452000000.0,45917000000.0,61369000000.0,13544000000.0,38651000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2016.0,Q1,,2016-03-31,2016-05-05 10:53:57+00:00,670000000.0,1328000000.0,583000000.0,16531000000.0,-463000000.0,4270000000.0,,218000000.0,0.0,6778000000.0,,,,,978000000.0,3294000000.0,59154000000.0,,24186000000.0,1614000000.0,1304000000.0,42623000000.0,1135000000.0,7536000000.0,,704000000.0,,,1463000000.0,,7285000000.0,1980000000.0,,157000000.0,,,6565000000.0,4802000000.0,,59505000000.0,12880000000.0,3711000000.0,7518000000.0,12880000000.0,14015000000.0,45490000000.0,59505000000.0,13171000000.0,37972000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,FY,,2017-12-31,2019-02-28 17:17:16+00:00,875000000.0,1786000000.0,848000000.0,21065000000.0,-659000000.0,9085000000.0,,120000000.0,0.0,9865000000.0,,,,,1378000000.0,6405000000.0,74823000000.0,685000000.0,30948000000.0,1871000000.0,1477000000.0,53758000000.0,2228000000.0,4523000000.0,2160000000.0,691000000.0,0.0,,1537000000.0,,8154000000.0,863000000.0,,260000000.0,,,7936000000.0,6376000000.0,,76585000000.0,17142000000.0,4334000000.0,9636000000.0,17142000000.0,19370000000.0,57215000000.0,76585000000.0,18493000000.0,47579000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,Q3,,2017-09-30,2017-11-01 08:02:52+00:00,757000000.0,1504000000.0,843000000.0,20799000000.0,-628000000.0,2906000000.0,,227000000.0,0.0,9789000000.0,,,,,,6405000000.0,73610000000.0,,30886000000.0,2215000000.0,1527000000.0,52811000000.0,2222000000.0,9379000000.0,,736000000.0,1111000000.0,,,,9966000000.0,5159000000.0,,,,,7119000000.0,5848000000.0,,75391000000.0,16280000000.0,3994000000.0,8559000000.0,16280000000.0,18502000000.0,56889000000.0,75391000000.0,18586000000.0,48330000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,Q2,,2017-06-30,2017-08-03 09:02:44+00:00,695000000.0,1395000000.0,725000000.0,20415000000.0,-682000000.0,2803000000.0,,260000000.0,0.0,8717000000.0,,,,,,6399000000.0,72163000000.0,,30155000000.0,2123000000.0,1469000000.0,51748000000.0,2232000000.0,9099000000.0,,787000000.0,1199000000.0,,,,9721000000.0,5138000000.0,,,,,6938000000.0,6883000000.0,,73902000000.0,14973000000.0,3911000000.0,9502000000.0,14973000000.0,17205000000.0,56697000000.0,73902000000.0,18243000000.0,47195000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2017.0,Q1,,2017-03-31,2017-05-04 12:16:08+00:00,,209000000.0,,20012000000.0,,2745000000.0,,,,,,,,,,6399000000.0,70728000000.0,,31096000000.0,2019000000.0,1453000000.0,50716000000.0,17181000000.0,,,,,,1321000000.0,,9433000000.0,,,,,,,5018000000.0,,70229000000.0,,1662000000.0,6339000000.0,,17181000000.0,40180000000.0,57361000000.0,17851000000.0,33841000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q3,,2018-09-30,2018-11-02 16:05:43+00:00,,1671000000.0,,22005000000.0,-1520000000.0,7146000000.0,,310000000.0,0.0,10862000000.0,,,,,,6410000000.0,76190000000.0,,32188000000.0,2203000000.0,1455000000.0,54185000000.0,1956000000.0,5079000000.0,,1237000000.0,587000000.0,1029000000.0,2589000000.0,,10582000000.0,5031000000.0,,,,,9128000000.0,6036000000.0,,79082000000.0,18470000000.0,5702000000.0,9212000000.0,18470000000.0,20426000000.0,58656000000.0,79082000000.0,19195000000.0,49444000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q2,,2018-06-30,2018-08-02 08:33:18+00:00,660000000.0,1643000000.0,,21854000000.0,-1538000000.0,7065000000.0,,190000000.0,0.0,10782000000.0,,,,,,6405000000.0,76458000000.0,,32115000000.0,2049000000.0,1429000000.0,54604000000.0,1972000000.0,4844000000.0,,1348000000.0,2563000000.0,,,,10407000000.0,5097000000.0,,,,,8820000000.0,5695000000.0,,78075000000.0,18064000000.0,4610000000.0,8918000000.0,18064000000.0,20036000000.0,58039000000.0,78075000000.0,18861000000.0,49121000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2018.0,Q1,,2018-03-31,2018-05-04 09:14:50+00:00,702000000.0,1751000000.0,,21503000000.0,-1551000000.0,6977000000.0,,189000000.0,0.0,10316000000.0,,,,,,6405000000.0,75632000000.0,,31120000000.0,1972000000.0,1367000000.0,54129000000.0,2353000000.0,4719000000.0,,974000000.0,2321000000.0,,,,10567000000.0,5157000000.0,,,,,8924000000.0,6316000000.0,,77354000000.0,17689000000.0,4281000000.0,9339000000.0,17689000000.0,20042000000.0,57312000000.0,77354000000.0,18944000000.0,47973000000.0,
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,FY,,2019-12-31,2020-05-05 11:40:43+00:00,1115000000.0,2645000000.0,1323000000.0,28384000000.0,-1793000000.0,11341000000.0,105000000.0,166000000.0,0.0,23824000000.0,,,,,,8946000000.0,97466000000.0,,33719000000.0,2025000000.0,1742000000.0,69082000000.0,2039000000.0,6277000000.0,,1535000000.0,1601000000.0,,1827000000.0,,17682000000.0,8749000000.0,,,,,7576000000.0,4073000000.0,,103823000000.0,29607000000.0,6088000000.0,9939000000.0,31994000000.0,34033000000.0,69790000000.0,103823000000.0,28653000000.0,60191000000.0,2387000000.0
Dominion Energy Inc,D,ILUL7B6Z54MRYCF6H308,715957,2019.0,Q3,,2019-09-30,2019-11-01 16:35:03+00:00,791000000.0,2335000000.0,1263000000.0,28144000000.0,-1777000000.0,15946000000.0,394000000.0,378000000.0,0.0,22131000000.0,,,,,1610000000.0,8986000000.0,96577000000.0,773000000.0,33635000000.0,1897000000.0,1800000000.0,67978000000.0,671000000.0,6198000000.0,2571000000.0,1190000000.0,547000000.0,228000000.0,2346000000.0,0.0,14391000000.0,1467000000.0,,338000000.0,,,7336000000.0,7244000000.0,,102359000000.0,27690000000.0,6269000000.0,12191000000.0,29286000000.0,29957000000.0,72402000000.0,102359000000.0,27657000000.0,60211000000.0,1596000000.0
