company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,FY,2010-11-01,2011-10-31,2013-12-20 16:09:34+00:00,20529000.0,3.74,3.74,,3.63,,17334000.0,175430000.0,175430000.0,175430000.0,0.0,526031000.0,1330835000.0,0.0,,43581000.0,,513138000.0,526031000.0,804804000.0,33829000.0,577248000.0,227556000.0,-33829000.0,192764000.0,1330835000.0,46900000.0,46904000.0,48309000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q3,2011-05-01,2011-07-31,2012-09-07 16:16:05+00:00,5493000.0,0.93,0.93,,0.9,,4919000.0,44217000.0,44217000.0,44217000.0,,148594000.0,351396000.0,386000.0,,11725000.0,,133617000.0,148594000.0,202802000.0,3217000.0,150835000.0,51967000.0,-2831000.0,49136000.0,351396000.0,47500000.0,47322000.0,49009000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q3YTD,2010-11-01,2011-07-31,,14940000.0,2.54,2.54,,2.46,,11092000.0,118792000.0,118792000.0,118792000.0,,388756000.0,969926000.0,-129000.0,,31842000.0,,373452000.0,388756000.0,581170000.0,30923000.0,420234000.0,160936000.0,-31052000.0,129884000.0,969926000.0,47500000.0,47322000.0,49009000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q3TTM,2010-08-01,2011-07-31,,19557000.0,3.6,3.6,,3.49,,16771000.0,166989000.0,166989000.0,166989000.0,,514628000.0,1283279000.0,-772000.0,,42329000.0,,483326000.0,514628000.0,768651000.0,38907000.0,545212000.0,223439000.0,-39679000.0,183760000.0,1283279000.0,47500000.0,47322000.0,49009000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q2,2011-02-01,2011-04-30,2012-06-08 16:06:55+00:00,4734000.0,0.76,0.76,,0.73,,4360000.0,35360000.0,35360000.0,35360000.0,,123539000.0,325301000.0,219000.0,,10390000.0,,126382000.0,123539000.0,201762000.0,20755000.0,141506000.0,60256000.0,-20536000.0,39720000.0,325301000.0,46500000.0,46506000.0,48239000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q2YTD,2010-11-01,2011-04-30,,9447000.0,1.61,1.61,,1.56,,6173000.0,74575000.0,74575000.0,74575000.0,,240162000.0,618530000.0,-515000.0,,20117000.0,,239835000.0,240162000.0,378368000.0,27706000.0,269399000.0,108969000.0,-28221000.0,80748000.0,618530000.0,46500000.0,46506000.0,48239000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q2TTM,2010-05-01,2011-04-30,,18787000.0,3.54,3.54,,3.45,,15777000.0,162499000.0,162499000.0,162499000.0,,485683000.0,1227518000.0,-173000.0,,39192000.0,14000.0,460974000.0,485683000.0,741835000.0,44419000.0,518967000.0,222868000.0,-44592000.0,178276000.0,1227518000.0,46500000.0,46506000.0,48239000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q1,2010-11-01,2011-01-31,2012-03-09 16:05:57+00:00,4713000.0,0.85,0.85,,0.83,,1813000.0,39215000.0,39215000.0,39215000.0,,116623000.0,293229000.0,-734000.0,,9727000.0,,113453000.0,116623000.0,176606000.0,6951000.0,127893000.0,48713000.0,-7685000.0,41028000.0,293229000.0,46100000.0,45986000.0,47391000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2011.0,Q1TTM,2010-02-01,2011-01-31,,18552000.0,2.88,2.88,,2.82,,9433000.0,131595000.0,131595000.0,131595000.0,,487922000.0,1191488000.0,-27224000.0,,37375000.0,61000.0,445932000.0,487922000.0,703566000.0,33394000.0,501920000.0,201646000.0,-60618000.0,141028000.0,1191488000.0,46100000.0,45986000.0,47391000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q4,2012-08-01,2012-10-31,,7303000.0,1.49,1.49,,1.45,,10493000.0,72146000.0,72146000.0,71920000.0,226000.0,143537000.0,396301000.0,6382000.0,,14118000.0,,152363000.0,143537000.0,252764000.0,2723000.0,173784000.0,78980000.0,3659000.0,82639000.0,396301000.0,47900000.0,47913000.0,49152000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,FY,2011-11-01,2012-10-31,2014-12-19 16:17:09+00:00,23979000.0,5.18,5.18,,5.05,,26808000.0,248644000.0,248644000.0,248339000.0,305000.0,521126000.0,1445136000.0,5229000.0,,51730000.0,,564903000.0,521126000.0,924010000.0,13175000.0,640612000.0,283398000.0,-7946000.0,275452000.0,1445136000.0,47900000.0,47913000.0,49152000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q3YTD,2011-11-01,2012-07-31,,16676000.0,3.69,3.69,,3.6,,16315000.0,176498000.0,176498000.0,176419000.0,79000.0,377589000.0,1048835000.0,-1153000.0,,37612000.0,,412540000.0,377589000.0,671246000.0,10452000.0,466828000.0,204418000.0,-11605000.0,192813000.0,1048835000.0,48100000.0,48110000.0,49302000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q3TTM,2011-08-01,2012-07-31,,22265000.0,4.89,4.89,,4.77,,22557000.0,233136000.0,233136000.0,233057000.0,79000.0,514864000.0,1409744000.0,-1024000.0,,49351000.0,,552226000.0,514864000.0,894880000.0,13358000.0,623842000.0,271038000.0,-14382000.0,255693000.0,1409744000.0,48100000.0,48110000.0,49302000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q3,2012-05-01,2012-07-31,2013-09-06 16:01:59+00:00,5861000.0,1.39,1.39,,1.36,,4433000.0,66954000.0,66954000.0,66875000.0,79000.0,138089000.0,378186000.0,-2144000.0,,13156000.0,,143830000.0,138089000.0,240097000.0,3719000.0,162847000.0,77250000.0,-5863000.0,71387000.0,378186000.0,48100000.0,48110000.0,49302000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q2YTD,2011-11-01,2012-04-30,,10815000.0,2.3,2.3,,2.24,,11882000.0,109544000.0,109544000.0,109544000.0,,239500000.0,670649000.0,991000.0,,24456000.0,,268710000.0,239500000.0,431149000.0,6733000.0,303981000.0,127168000.0,-5742000.0,121426000.0,670649000.0,47800000.0,47708000.0,49007000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q2TTM,2011-05-01,2012-04-30,,21897000.0,4.43,4.43,,4.31,,23043000.0,210399000.0,210399000.0,210399000.0,,525369000.0,1382954000.0,1506000.0,,47920000.0,,542013000.0,525369000.0,857585000.0,12856000.0,611830000.0,245755000.0,-11350000.0,233442000.0,1382954000.0,47800000.0,47708000.0,49007000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q2,2012-02-01,2012-04-30,2013-06-07 16:21:48+00:00,5263000.0,1.15,1.15,,1.12,,7758000.0,54921000.0,54921000.0,54921000.0,0.0,123893000.0,344589000.0,310000.0,,13031000.0,,136962000.0,123893000.0,220696000.0,3071000.0,155256000.0,65440000.0,-2761000.0,62679000.0,344589000.0,47800000.0,47708000.0,49007000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q1TTM,2011-02-01,2012-01-31,,21368000.0,4.04,4.04,,3.92,,19645000.0,190838000.0,190838000.0,190838000.0,,525015000.0,1363666000.0,1415000.0,,45279000.0,,531433000.0,525015000.0,838651000.0,30540000.0,598080000.0,240571000.0,-29125000.0,210483000.0,1363666000.0,47500000.0,47674000.0,48792000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2012.0,Q1,2011-11-01,2012-01-31,2013-03-08 16:04:00+00:00,5552000.0,1.15,1.15,,1.12,,4124000.0,54623000.0,54623000.0,54623000.0,0.0,115607000.0,326060000.0,681000.0,,11425000.0,,131748000.0,115607000.0,210453000.0,3662000.0,148725000.0,61728000.0,-2981000.0,58747000.0,326060000.0,47500000.0,47674000.0,48792000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,FY,2012-11-01,2013-10-31,2015-12-18 16:24:23+00:00,30239000.0,6.09,6.09,,5.96,,15400000.0,296906000.0,296871000.0,296151000.0,755000.0,560917000.0,1587725000.0,-6978000.0,,58827000.0,,610735000.0,560917000.0,1026808000.0,9200000.0,699801000.0,327007000.0,-16178000.0,312271000.0,1587725000.0,48600000.0,48615000.0,49685000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q3YTD,2012-11-01,2013-07-31,,22554000.0,4.91,4.91,,4.81,,11586000.0,239594000.0,239594000.0,238754000.0,840000.0,412922000.0,1175873000.0,14547000.0,,43008000.0,,453487000.0,412922000.0,762951000.0,7269000.0,519049000.0,243902000.0,7278000.0,251180000.0,1175873000.0,48900000.0,48791000.0,49754000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q3TTM,2012-08-01,2013-07-31,,29857000.0,6.4,6.4,,6.26,,22079000.0,311740000.0,311740000.0,310674000.0,1066000.0,556459000.0,1572174000.0,20929000.0,,57126000.0,,605850000.0,556459000.0,1015715000.0,9992000.0,692833000.0,322882000.0,10937000.0,333819000.0,1572174000.0,48900000.0,48791000.0,49754000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q3,2013-05-01,2013-07-31,2014-09-05 16:02:42+00:00,7660000.0,1.82,1.82,,1.79,,2072000.0,89192000.0,89192000.0,88951000.0,241000.0,143719000.0,411993000.0,-86000.0,,14865000.0,,152141000.0,143719000.0,268274000.0,2258000.0,174666000.0,93608000.0,-2344000.0,91264000.0,411993000.0,48900000.0,48791000.0,49754000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q2YTD,2012-11-01,2013-04-30,,14894000.0,3.09,3.09,,3.02,,9514000.0,150402000.0,150402000.0,149803000.0,599000.0,269203000.0,763880000.0,14633000.0,,28143000.0,,301346000.0,269203000.0,494677000.0,5011000.0,344383000.0,150294000.0,9622000.0,159916000.0,763880000.0,48500000.0,48494000.0,49478000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q2TTM,2012-05-01,2013-04-30,,28058000.0,5.97,5.97,,5.83,,24440000.0,289502000.0,289502000.0,288598000.0,904000.0,550829000.0,1538367000.0,18871000.0,,55417000.0,,597539000.0,550829000.0,987538000.0,11453000.0,681014000.0,306524000.0,7418000.0,313942000.0,1538367000.0,48500000.0,48494000.0,49478000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q2,2013-02-01,2013-04-30,2014-06-06 16:12:36+00:00,7523000.0,1.55,1.55,,1.52,,3473000.0,75467000.0,75467000.0,75136000.0,331000.0,129862000.0,384041000.0,-89000.0,,14490000.0,,150693000.0,129862000.0,254179000.0,2444000.0,172706000.0,81473000.0,-2533000.0,78940000.0,384041000.0,48500000.0,48494000.0,49478000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q1TTM,2012-02-01,2013-01-31,,25798000.0,5.57,5.57,,5.43,,28725000.0,268956000.0,268956000.0,268383000.0,573000.0,544860000.0,1498915000.0,19270000.0,,53958000.0,,583808000.0,544860000.0,954055000.0,12080000.0,663564000.0,290491000.0,7190000.0,297681000.0,1498915000.0,48500000.0,48476000.0,49633000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2013.0,Q1,2012-11-01,2013-01-31,2014-03-07 16:13:24+00:00,7371000.0,1.54,1.54,,1.5,,6041000.0,74935000.0,74935000.0,74667000.0,268000.0,139341000.0,379839000.0,14722000.0,,13653000.0,,150653000.0,139341000.0,240498000.0,2567000.0,171677000.0,68821000.0,12155000.0,80976000.0,379839000.0,48500000.0,48476000.0,49633000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,FY,2013-11-01,2014-10-31,2016-12-22 16:09:33+00:00,35710000.0,5.61,5.61,,5.51,,24705000.0,271829000.0,271829000.0,269856000.0,1973000.0,626206000.0,1717776000.0,-2000000.0,,66259000.0,,683115000.0,626206000.0,1091570000.0,8000000.0,785084000.0,306486000.0,-10000000.0,296534000.0,1717776000.0,48100000.0,48061000.0,48960000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q4,2014-08-01,2014-10-31,,13975000.0,0.63,0.63,,0.62,,3618000.0,31256000.0,31256000.0,30786000.0,470000.0,188445000.0,467997000.0,-1262000.0,,18182000.0,,208020000.0,188445000.0,279552000.0,3287000.0,240177000.0,39375000.0,-4549000.0,34874000.0,467997000.0,48100000.0,48061000.0,48960000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q3,2014-05-01,2014-07-31,2015-09-04 16:04:57+00:00,6752000.0,1.83,1.83,,1.8,,5711000.0,88672000.0,88672000.0,88067000.0,605000.0,151892000.0,432482000.0,-683000.0,,16070000.0,,161203000.0,151892000.0,280590000.0,1499000.0,184025000.0,96565000.0,-2182000.0,94383000.0,432482000.0,48100000.0,48042000.0,48922000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q3YTD,2013-11-01,2014-07-31,,21735000.0,4.98,4.98,,4.89,,21087000.0,240573000.0,240573000.0,239070000.0,1503000.0,437761000.0,1249779000.0,-738000.0,,48077000.0,,475095000.0,437761000.0,812018000.0,4713000.0,544907000.0,267111000.0,-5451000.0,261660000.0,1249779000.0,48100000.0,48042000.0,48922000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q3TTM,2013-08-01,2014-07-31,,29420000.0,6.16,6.16,,6.04,,24901000.0,297885000.0,297850000.0,296467000.0,1418000.0,585756000.0,1661631000.0,-22263000.0,,63896000.0,,632343000.0,585756000.0,1075875000.0,6644000.0,725659000.0,350216000.0,-28907000.0,322751000.0,1661631000.0,48100000.0,48042000.0,48922000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q2,2014-02-01,2014-04-30,2015-06-05 16:10:07+00:00,7476000.0,1.65,1.65,,1.62,,8185000.0,79636000.0,79636000.0,79160000.0,476000.0,143818000.0,412317000.0,455000.0,,16295000.0,,155804000.0,143818000.0,268499000.0,1558000.0,179575000.0,88924000.0,-1103000.0,87821000.0,412317000.0,48000000.0,47919000.0,48754000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q2YTD,2013-11-01,2014-04-30,,14983000.0,3.15,3.15,,3.09,,15376000.0,151901000.0,151901000.0,151003000.0,898000.0,285869000.0,817297000.0,-55000.0,,32007000.0,,313892000.0,285869000.0,531428000.0,3214000.0,360882000.0,170546000.0,-3269000.0,167277000.0,817297000.0,48000000.0,47919000.0,48754000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q2TTM,2013-05-01,2014-04-30,,30328000.0,6.15,6.15,,6.03,,21262000.0,298405000.0,298370000.0,297351000.0,1054000.0,577583000.0,1641142000.0,-21666000.0,,62691000.0,,623281000.0,577583000.0,1063559000.0,7403000.0,716300000.0,347259000.0,-29069000.0,319632000.0,1641142000.0,48000000.0,47919000.0,48754000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q1,2013-11-01,2014-01-31,2015-03-06 16:19:04+00:00,7507000.0,1.5,1.5,,1.47,,7191000.0,72265000.0,72265000.0,71843000.0,422000.0,142051000.0,404980000.0,-510000.0,,15712000.0,,158088000.0,142051000.0,262929000.0,1656000.0,181307000.0,81622000.0,-2166000.0,79456000.0,404980000.0,47900000.0,48006000.0,49006000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2014.0,Q1TTM,2013-02-01,2014-01-31,,30375000.0,6.05,6.05,,5.93,,16550000.0,294236000.0,294201000.0,293327000.0,909000.0,563627000.0,1612866000.0,-22210000.0,,60886000.0,,618170000.0,563627000.0,1049239000.0,8289000.0,709431000.0,339808000.0,-30499000.0,310751000.0,1612866000.0,47900000.0,48006000.0,49006000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,FY,2014-11-01,2015-10-31,2017-12-22 16:08:35+00:00,51500000.0,4.2,4.2,,4.14,,10400000.0,205100000.0,205100000.0,203500000.0,1600000.0,726800000.0,1797100000.0,-3100000.0,,69600000.0,,712500000.0,726800000.0,1070300000.0,18100000.0,833600000.0,236700000.0,-21200000.0,215500000.0,1797100000.0,48500000.0,48500000.0,49200000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q4,2015-08-01,2015-10-31,,13094000.0,0.76,0.76,,0.75,,-529000.0,36971000.0,36971000.0,36636000.0,314000.0,202229000.0,455551000.0,-1064000.0,,18370000.0,,179599000.0,202229000.0,253346000.0,4759000.0,211063000.0,42281000.0,-5823000.0,36442000.0,455551000.0,48500000.0,48500000.0,49200000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q3,2015-05-01,2015-07-31,2016-09-02 16:13:34+00:00,12495000.0,0.92,0.92,,0.91,,-642000.0,45243000.0,45243000.0,44951000.0,292000.0,188791000.0,461678000.0,-1020000.0,,18298000.0,,191783000.0,188791000.0,272887000.0,4700000.0,222576000.0,50311000.0,-5720000.0,44601000.0,461678000.0,48900000.0,48600000.0,49244000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q3YTD,2014-11-01,2015-07-31,,38406000.0,3.44,3.44,,3.39,,10929000.0,168129000.0,168129000.0,166864000.0,1286000.0,524571000.0,1341549000.0,-2036000.0,,51230000.0,,532901000.0,524571000.0,816954000.0,13341000.0,622537000.0,194419000.0,-15377000.0,179058000.0,1341549000.0,48900000.0,48600000.0,49244000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q3TTM,2014-08-01,2015-07-31,,52381000.0,4.07,4.07,,4.01,,14547000.0,199385000.0,199385000.0,197650000.0,1756000.0,713016000.0,1809546000.0,-3298000.0,,69412000.0,,740921000.0,713016000.0,1096506000.0,16628000.0,862714000.0,233794000.0,-19926000.0,213932000.0,1809546000.0,48900000.0,48600000.0,49244000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q2,2015-02-01,2015-04-30,2016-06-03 16:08:57+00:00,12316000.0,1.25,1.25,,1.23,,5855000.0,61137000.0,61137000.0,60713000.0,424000.0,166960000.0,434700000.0,686000.0,,16819000.0,,167583000.0,166960000.0,267716000.0,4700000.0,196718000.0,71000000.0,-4014000.0,66992000.0,434700000.0,48600000.0,48463000.0,49163000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q2YTD,2014-11-01,2015-04-30,,25911000.0,2.52,2.52,,2.48,,11571000.0,122886000.0,122886000.0,121913000.0,994000.0,335780000.0,879871000.0,-1016000.0,,32932000.0,,341118000.0,335780000.0,544067000.0,8641000.0,399961000.0,144108000.0,-9657000.0,134457000.0,879871000.0,48600000.0,48463000.0,49163000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q2TTM,2014-05-01,2015-04-30,,46638000.0,4.98,4.98,,4.9,,20900000.0,242814000.0,242814000.0,240766000.0,2069000.0,676117000.0,1780350000.0,-2961000.0,,67184000.0,,710341000.0,676117000.0,1104209000.0,13427000.0,824163000.0,280048000.0,-16388000.0,263714000.0,1780350000.0,48600000.0,48463000.0,49163000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q1,2014-11-01,2015-01-31,2016-03-04 16:24:39+00:00,13595000.0,1.27,1.27,,1.25,,5716000.0,61749000.0,61749000.0,61200000.0,570000.0,168820000.0,445171000.0,-1702000.0,,16113000.0,,173535000.0,168820000.0,276351000.0,3941000.0,203243000.0,73108000.0,-5643000.0,67465000.0,445171000.0,48200000.0,48202000.0,49082000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2015.0,Q1TTM,2014-02-01,2015-01-31,,41798000.0,5.38,5.38,,5.29,,23230000.0,261313000.0,261313000.0,259213000.0,2121000.0,652975000.0,1757967000.0,-3192000.0,,66660000.0,,698562000.0,652975000.0,1104992000.0,10285000.0,807020000.0,297972000.0,-13477000.0,284543000.0,1757967000.0,48200000.0,48202000.0,49082000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,FY,2015-11-01,2016-10-31,2018-12-21 16:36:20+00:00,60800000.0,5.65,5.65,,5.59,0.0,20700000.0,274900000.0,274900000.0,273900000.0,1000000.0,793700000.0,1966800000.0,-2300000.0,,65400000.0,,722800000.0,793700000.0,1173100000.0,26200000.0,849000000.0,324100000.0,-28500000.0,295600000.0,1966800000.0,48500000.0,48500000.0,49000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q4,2016-08-01,2016-10-31,,14700000.0,1.25,1.25,,1.23,,8300000.0,60600000.0,60600000.0,60500000.0,100000.0,222700000.0,518700000.0,,,18000000.0,,189100000.0,222700000.0,296000000.0,5300000.0,221800000.0,74200000.0,-5300000.0,68900000.0,518700000.0,48500000.0,48500000.0,49000000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q3,2016-05-01,2016-07-31,2017-09-01 16:19:40+00:00,15600000.0,1.81,1.81,,1.79,,5200000.0,88200000.0,88200000.0,87900000.0,300000.0,198100000.0,514700000.0,-1300000.0,,15900000.0,,182400000.0,198100000.0,316600000.0,8000000.0,213900000.0,102700000.0,-9300000.0,93400000.0,514700000.0,48600000.0,48600000.0,49000000.0
