company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q2,,2016-04-30,2016-06-03 16:08:57+00:00,105759000.0,298825000.0,,731776000.0,-253200000.0,44464000.0,,1447909000.0,41256000.0,,59038000.0,2233251000.0,1696135000.0,437005000.0,1411200000.0,433600000.0,964400000.0,6705000.0,,5969000.0,37568000.0,85505000.0,127229000.0,0.0,45554000.0,,96974000.0,1903469000.0,30191000.0,4601253000.0,2738029000.0,915115000.0,322217000.0,2738076000.0,2744781000.0,1856472000.0,4601253000.0,2721779000.0,1534273000.0,0.0,-360149000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2016.0,Q1,,2016-01-31,2016-03-04 16:24:39+00:00,116430000.0,278891000.0,,699663000.0,-305433000.0,16047000.0,,1436195000.0,39717000.0,,56408000.0,2157260000.0,1647837000.0,406832000.0,1330627000.0,430900000.0,948174000.0,6769000.0,,6307000.0,35597000.0,80883000.0,128435000.0,0.0,38725000.0,,78951000.0,1829344000.0,46700000.0,4401802000.0,2599957000.0,844504000.0,347969000.0,2599957000.0,2606726000.0,1795076000.0,4401802000.0,2609124000.0,1447107000.0,0.0,-360149000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,FY,,2017-10-31,2018-12-21 16:36:20+00:00,142100000.0,316600000.0,,847400000.0,-375300000.0,88800000.0,0.0,1531900000.0,,,84100000.0,2354800000.0,1757500000.0,504700000.0,1149300000.0,454100000.0,910100000.0,100000.0,0.0,60300000.0,38800000.0,98700000.0,146500000.0,,75600000.0,,93700000.0,2434200000.0,23400000.0,4858700000.0,3175700000.0,953200000.0,396100000.0,3175700000.0,3175800000.0,1682900000.0,4858700000.0,2995400000.0,1286800000.0,0.0,-415100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q3,,2017-07-31,2017-09-01 16:19:40+00:00,112200000.0,335900000.0,,823600000.0,-384800000.0,46000000.0,0.0,1522100000.0,0.0,,75500000.0,2333600000.0,1718500000.0,487900000.0,1180000000.0,453900000.0,894900000.0,100000.0,,66100000.0,30900000.0,107400000.0,150100000.0,,68200000.0,,96300000.0,2345600000.0,33400000.0,4782800000.0,3093200000.0,932100000.0,371200000.0,3093200000.0,3093300000.0,1689500000.0,4782800000.0,2955800000.0,1318300000.0,0.0,-389700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q2,,2017-04-30,2017-06-02 16:12:41+00:00,100400000.0,311200000.0,,788700000.0,-423100000.0,121300000.0,0.0,1509000000.0,0.0,,62500000.0,2302700000.0,1675200000.0,485000000.0,1345600000.0,437600000.0,886500000.0,200000.0,,59700000.0,25600000.0,95600000.0,139000000.0,,57600000.0,,88200000.0,2243400000.0,41300000.0,4749800000.0,2939600000.0,958300000.0,343200000.0,2939600000.0,2939800000.0,1810000000.0,4749800000.0,2905000000.0,1466800000.0,0.0,-389700000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2017.0,Q1,,2017-01-31,2017-03-03 16:08:05+00:00,100300000.0,290900000.0,,757400000.0,-461400000.0,91100000.0,,1502200000.0,0.0,,59900000.0,2279800000.0,1636500000.0,498500000.0,1201000000.0,421400000.0,879100000.0,100000.0,,57800000.0,26800000.0,91600000.0,134200000.0,0.0,57600000.0,,80500000.0,2138600000.0,223500000.0,4656700000.0,2819300000.0,883900000.0,517900000.0,2819300000.0,2819400000.0,1837300000.0,4656700000.0,2893700000.0,1319400000.0,0.0,-360100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,FY,,2018-10-31,2019-12-20 08:32:37+00:00,146400000.0,374700000.0,,954300000.0,-430700000.0,77700000.0,0.0,1577400000.0,,,94000000.0,2392100000.0,1930300000.0,1521300000.0,1985700000.0,468800000.0,976000000.0,200000.0,141500000.0,58400000.0,31000000.0,110300000.0,259000000.0,,74100000.0,,169700000.0,2576000000.0,37100000.0,6112800000.0,3307600000.0,1090900000.0,536500000.0,3307600000.0,3307800000.0,2805000000.0,6112800000.0,4045900000.0,2268500000.0,0.0,-415100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q3,,2018-07-31,2018-08-31 16:11:25+00:00,120800000.0,375600000.0,,934200000.0,-385600000.0,155600000.0,0.0,1556700000.0,,,88200000.0,2421300000.0,1901600000.0,1558800000.0,2248900000.0,479600000.0,967400000.0,100000.0,171000000.0,45700000.0,37200000.0,111800000.0,207100000.0,,74900000.0,,178000000.0,2470500000.0,45300000.0,6256900000.0,3226500000.0,1188800000.0,461400000.0,3226500000.0,3226600000.0,3030300000.0,6256900000.0,4100700000.0,2568900000.0,0.0,-415100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q2,,2018-04-30,2018-06-08 16:18:43+00:00,153800000.0,432600000.0,,920800000.0,-316000000.0,164900000.0,0.0,1547800000.0,,,77600000.0,2461100000.0,1887300000.0,1602000000.0,2442400000.0,504800000.0,966500000.0,100000.0,176400000.0,36700000.0,38000000.0,109200000.0,187700000.0,,75700000.0,,170100000.0,2371200000.0,41300000.0,6414400000.0,3187900000.0,1272400000.0,460400000.0,3187900000.0,3188000000.0,3226400000.0,6414400000.0,4175500000.0,2766000000.0,0.0,-415100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2018.0,Q1,,2018-01-31,2018-03-09 16:20:14+00:00,107900000.0,413800000.0,,894800000.0,-273000000.0,91700000.0,0.0,1534100000.0,,,74200000.0,2454400000.0,1846800000.0,1587800000.0,2372900000.0,506300000.0,952000000.0,100000.0,176400000.0,22500000.0,40800000.0,106400000.0,204000000.0,,76400000.0,,163700000.0,2310300000.0,29600000.0,6268600000.0,3156300000.0,1175500000.0,415700000.0,3156300000.0,3156400000.0,3112200000.0,6268600000.0,4141100000.0,2696500000.0,0.0,-415100000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,FY,,2019-10-31,2020-06-05 16:22:55+00:00,150100000.0,435300000.0,,1061800000.0,-447100000.0,89000000.0,0.0,1620300000.0,,,104700000.0,2428900000.0,2193900000.0,1405300000.0,1262600000.0,506900000.0,1132100000.0,200000.0,124800000.0,78000000.0,28000000.0,119900000.0,292100000.0,,66800000.0,0.0,132200000.0,3026400000.0,563700000.0,6274500000.0,3628400000.0,1163400000.0,1110600000.0,3628400000.0,3628600000.0,2645900000.0,6274500000.0,3979000000.0,1535300000.0,0.0,-571200000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q3,,2019-07-31,2019-08-30 16:14:40+00:00,141500000.0,404700000.0,,1021500000.0,-481800000.0,112700000.0,0.0,1612900000.0,,,89500000.0,2391400000.0,2086900000.0,1438600000.0,1422600000.0,502100000.0,1065400000.0,200000.0,124800000.0,63100000.0,31500000.0,89000000.0,268400000.0,,63500000.0,,131300000.0,2905400000.0,390000000.0,6172800000.0,3615300000.0,1150800000.0,889400000.0,3615300000.0,3615500000.0,2557300000.0,6172800000.0,3956600000.0,1667900000.0,0.0,-421200000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q2,,2019-04-30,2019-05-31 16:20:14+00:00,129200000.0,396200000.0,,1005500000.0,-416600000.0,104600000.0,0.0,1593000000.0,,,83000000.0,2438500000.0,2038200000.0,1474100000.0,1472300000.0,493100000.0,1032700000.0,200000.0,124800000.0,60100000.0,33300000.0,89900000.0,274100000.0,,61400000.0,,142700000.0,2786800000.0,454600000.0,6203400000.0,3542000000.0,1136600000.0,940900000.0,3542000000.0,3542200000.0,2661200000.0,6203400000.0,4034100000.0,1720300000.0,0.0,-421200000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2019.0,Q1,,2019-01-31,2019-03-06 16:22:56+00:00,129600000.0,389700000.0,,985500000.0,-398000000.0,146600000.0,0.0,1580100000.0,,,75900000.0,2449300000.0,2009300000.0,1514100000.0,1686900000.0,486200000.0,1023800000.0,200000.0,124800000.0,55200000.0,34600000.0,88200000.0,287600000.0,,63200000.0,,170500000.0,2664400000.0,445500000.0,6298600000.0,3425300000.0,1193000000.0,938600000.0,3425300000.0,3425500000.0,2873100000.0,6298600000.0,4081800000.0,1934500000.0,0.0,-421200000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2020.0,Q2,,2020-04-30,2020-06-05 16:22:55+00:00,128700000.0,368800000.0,,1113400000.0,-512800000.0,79800000.0,0.0,1631800000.0,,,86300000.0,2400000000.0,2309500000.0,1337700000.0,1344800000.0,568200000.0,1196100000.0,200000.0,158900000.0,77000000.0,26800000.0,94000000.0,255800000.0,,333000000.0,232700000.0,149400000.0,3126900000.0,554500000.0,6510000000.0,3627300000.0,1166200000.0,1025300000.0,3627300000.0,3627500000.0,2882500000.0,6510000000.0,4147700000.0,1857200000.0,0.0,-618600000.0
Cooper Companies Inc,COO,QJKMVPIGLH7530PCUE20,711404,2020.0,Q1,,2020-01-31,2020-03-06 16:18:14+00:00,141700000.0,408000000.0,,1098400000.0,-430400000.0,76800000.0,0.0,1616900000.0,,,92500000.0,2445900000.0,2266900000.0,1374400000.0,1233700000.0,526500000.0,1168500000.0,200000.0,176200000.0,75900000.0,27600000.0,70400000.0,291300000.0,,333900000.0,241200000.0,138600000.0,3115400000.0,543000000.0,6548500000.0,3730700000.0,1149900000.0,1068500000.0,3730700000.0,3730900000.0,2817600000.0,6548500000.0,4230100000.0,1749100000.0,0.0,-571200000.0
