company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
H & R Block Inc,HRB,,12659,2010.0,Q3YTD,2009-05-01,2010-01-31,,,-0.63,-0.63,0.45,,-0.63,,-122789000.0,,-211586000.0,-203486000.0,-8100000.0,-211586000.0,1443146000.0,1287270000.0,,7996000.0,176422000.0,427563000.0,1443146000.0,20546000.0,,72746000.0,427563000.0,-407017000.0,80742000.0,-326275000.0,1463692000.0,337600000.0,332999000.0,334297000.0
H & R Block Inc,HRB,,12659,2010.0,Q3TTM,2009-02-01,2010-01-31,,,0.68,0.68,0.6,,0.68,,347456000.0,,495317000.0,504323000.0,-9006000.0,495317000.0,2555894000.0,3368432000.0,,10299000.0,500995000.0,605817000.0,2555894000.0,1313533000.0,,133764000.0,605817000.0,707716000.0,144063000.0,851779000.0,3869427000.0,337600000.0,332999000.0,334297000.0
H & R Block Inc,HRB,,12659,2010.0,Q3,2009-11-01,2010-01-31,2011-03-09 16:57:28+00:00,,0.15,0.15,0.15,,0.15,,43848000.0,,50635000.0,53603000.0,-2968000.0,50635000.0,645747000.0,744327000.0,,3007000.0,142179000.0,194661000.0,645747000.0,240759000.0,,48346000.0,194661000.0,46098000.0,51353000.0,97451000.0,886506000.0,337600000.0,332999000.0,334297000.0
H & R Block Inc,HRB,,12659,2010.0,Q2YTD,2009-05-01,2009-10-31,,,-0.78,-0.78,0.3,,-0.78,,-166637000.0,,-262221000.0,-257089000.0,-5132000.0,-262221000.0,797399000.0,542943000.0,,4989000.0,34243000.0,232902000.0,797399000.0,-220213000.0,,24400000.0,232902000.0,-453115000.0,29389000.0,-423726000.0,577186000.0,335346000.0,335346000.0,335346000.0
H & R Block Inc,HRB,,12659,2010.0,Q2TTM,2008-11-01,2009-10-31,,,0.67,0.67,0.6,,0.67,,338517000.0,,492045000.0,517550000.0,-25505000.0,492045000.0,2594714000.0,3423792000.0,,8966000.0,493971000.0,619970000.0,2594714000.0,1323049000.0,,144022000.0,619970000.0,703079000.0,152988000.0,856067000.0,3917763000.0,335346000.0,335346000.0,335346000.0
H & R Block Inc,HRB,,12659,2010.0,Q2,2009-08-01,2009-10-31,2010-12-08 15:37:57+00:00,,-0.38,-0.38,0.15,,-0.38,,-86381000.0,,-128587000.0,-126472000.0,-2115000.0,-128587000.0,410949000.0,294958000.0,,1700000.0,19010000.0,129685000.0,410949000.0,-96981000.0,,12113000.0,129685000.0,-226666000.0,13813000.0,-212853000.0,313968000.0,335346000.0,335346000.0,335346000.0
H & R Block Inc,HRB,,12659,2010.0,Q1TTM,2008-08-01,2009-07-31,,,1.05,1.05,0.6,,1.05,,330606000.0,,484758000.0,510861000.0,-26103000.0,484758000.0,2622530000.0,3445171000.0,,5145000.0,493046000.0,628321000.0,2622530000.0,1315687000.0,,148956000.0,628321000.0,687366000.0,154101000.0,841467000.0,3938217000.0,334100000.0,334533000.0,334533000.0
H & R Block Inc,HRB,,12659,2010.0,Q1,2009-05-01,2009-07-31,2010-09-13 19:56:03+00:00,,-0.4,-0.4,0.15,,-0.4,,-80256000.0,,-133634000.0,-130617000.0,-3017000.0,-133634000.0,386450000.0,247985000.0,,3289000.0,15233000.0,103217000.0,386450000.0,-123232000.0,,12287000.0,103217000.0,-226449000.0,15576000.0,-210873000.0,263218000.0,334100000.0,334533000.0,334533000.0
H & R Block Inc,HRB,,12659,2011.0,Q4,2011-02-01,2011-04-30,,,2.12,2.12,,,2.12,,401841000.0,,658561000.0,642663000.0,15898000.0,658561000.0,507926000.0,1566931000.0,150414000.0,2299000.0,246840000.0,146508000.0,658340000.0,1155431000.0,23567000.0,56849000.0,146508000.0,1008923000.0,35581000.0,1044504000.0,1813771000.0,309230000.0,309230000.0,309230000.0
H & R Block Inc,HRB,,12659,2011.0,FY,2010-05-01,2011-04-30,2013-06-26 16:47:35+00:00,,1.31,1.31,0.45,,1.31,22700000.0,235156000.0,,406110000.0,392547000.0,13563000.0,406110000.0,1278052000.0,2428104000.0,404547000.0,11364000.0,383216000.0,529159000.0,1682599000.0,1128721000.0,94183000.0,133660000.0,551859000.0,576862000.0,50841000.0,627703000.0,2811320000.0,309230000.0,309230000.0,309230000.0
H & R Block Inc,HRB,,12659,2011.0,Q3YTD,2010-05-01,2011-01-31,,,-0.81,-0.81,0.45,,-0.81,22700000.0,-166685000.0,,-252451000.0,-250116000.0,-2335000.0,-252451000.0,770126000.0,861173000.0,254133000.0,9065000.0,136376000.0,382651000.0,1024259000.0,-26710000.0,70616000.0,76811000.0,405351000.0,-432061000.0,15260000.0,-416801000.0,997549000.0,305144000.0,305144000.0,305144000.0
H & R Block Inc,HRB,,12659,2011.0,Q3TTM,2010-02-01,2011-01-31,,,1.26,1.26,0.6,,1.25,22700000.0,224395000.0,,438377000.0,408493000.0,29884000.0,438377000.0,667842000.0,1981451000.0,643858000.0,10669000.0,448881000.0,435692000.0,1311700000.0,1118632000.0,160446000.0,122425000.0,458392000.0,660240000.0,-27352000.0,632888000.0,2430332000.0,305144000.0,305144000.0,305144000.0
H & R Block Inc,HRB,,12659,2011.0,Q3,2010-11-01,2011-01-31,2012-03-07 17:14:11+00:00,,-0.04,-0.04,0.15,,-0.04,22700000.0,-14934000.0,,-12721000.0,-11034000.0,-1687000.0,-12721000.0,315667000.0,513914000.0,154555000.0,1959000.0,110370000.0,190639000.0,470222000.0,154062000.0,24662000.0,56012000.0,213339000.0,-59277000.0,33309000.0,-25968000.0,624284000.0,305144000.0,305144000.0,305144000.0
H & R Block Inc,HRB,,12659,2011.0,Q2YTD,2010-05-01,2010-10-31,,,-0.77,-0.77,0.3,,-0.77,,-151751000.0,,-239730000.0,-239082000.0,-648000.0,-239730000.0,454459000.0,347259000.0,99578000.0,7106000.0,26006000.0,192012000.0,554037000.0,-180772000.0,45954000.0,20799000.0,192012000.0,-372784000.0,-18049000.0,-390833000.0,373265000.0,306804000.0,306804000.0,306804000.0
H & R Block Inc,HRB,,12659,2011.0,Q2TTM,2009-11-01,2010-10-31,,,1.45,1.45,0.6,,1.44,,283177000.0,,501733000.0,473130000.0,28603000.0,501733000.0,997922000.0,2211864000.0,489303000.0,11717000.0,480690000.0,439714000.0,1487225000.0,1205329000.0,135784000.0,114759000.0,439714000.0,765615000.0,-9308000.0,756307000.0,2692554000.0,306804000.0,306804000.0,306804000.0
H & R Block Inc,HRB,,12659,2011.0,Q2,2010-08-01,2010-10-31,2011-12-05 17:10:50+00:00,,-0.36,-0.36,0.15,,-0.36,,-72072000.0,,-109049000.0,-111444000.0,2395000.0,-109049000.0,168645000.0,99840000.0,40338000.0,3852000.0,9253000.0,74983000.0,208983000.0,-99890000.0,22992000.0,10497000.0,74983000.0,-174873000.0,-8643000.0,-183516000.0,109093000.0,306804000.0,306804000.0,306804000.0
H & R Block Inc,HRB,,12659,2011.0,Q1TTM,2009-08-01,2010-07-31,,,1.43,1.43,0.6,,1.42,,268868000.0,,482195000.0,458102000.0,24093000.0,482195000.0,1240226000.0,2406982000.0,448965000.0,9565000.0,490447000.0,494416000.0,1689191000.0,1208238000.0,112792000.0,116375000.0,494416000.0,713822000.0,13148000.0,726970000.0,2897429000.0,319690000.0,319690000.0,319690000.0
H & R Block Inc,HRB,,12659,2011.0,Q1,2010-05-01,2010-07-31,2011-09-01 17:01:29+00:00,,-0.41,-0.41,0.15,,-0.41,,-79679000.0,,-130681000.0,-127638000.0,-3043000.0,-130681000.0,285814000.0,247419000.0,59240000.0,3254000.0,16753000.0,117029000.0,345054000.0,-80882000.0,22962000.0,10302000.0,117029000.0,-197911000.0,-9406000.0,-207317000.0,264172000.0,319690000.0,319690000.0,319690000.0
H & R Block Inc,HRB,,12659,2012.0,Q4,2012-02-01,2012-04-30,,,1.94,1.94,0.2,69310000.0,1.94,3152000.0,389923000.0,,586103000.0,591703000.0,-5600000.0,586103000.0,579862000.0,1717064000.0,134349000.0,593000.0,243547000.0,210231000.0,714211000.0,1246400000.0,22737000.0,40063000.0,282693000.0,963707000.0,17919000.0,981626000.0,1960611000.0,297863000.0,297863000.0,297863000.0
H & R Block Inc,HRB,,12659,2012.0,FY,2011-05-01,2012-04-30,2014-06-19 16:08:47+00:00,,0.89,0.89,0.7,69310000.0,0.89,7409000.0,230102000.0,,265932000.0,345968000.0,-80036000.0,265932000.0,1209973000.0,2434307000.0,330323000.0,9778000.0,359664000.0,618375000.0,1540296000.0,1253675000.0,92089000.0,99800000.0,695094000.0,558581000.0,17489000.0,576070000.0,2793971000.0,297863000.0,297863000.0,297863000.0
H & R Block Inc,HRB,,12659,2012.0,Q3YTD,2011-05-01,2012-01-31,,,-1.05,-1.05,0.5,,-1.05,4257000.0,-159821000.0,,-320171000.0,-245735000.0,-74436000.0,-320171000.0,630111000.0,717243000.0,195974000.0,9185000.0,116117000.0,408144000.0,826085000.0,7275000.0,69352000.0,59737000.0,412401000.0,-405126000.0,-430000.0,-405556000.0,833360000.0,292963000.0,334900000.0,334900000.0
H & R Block Inc,HRB,,12659,2012.0,Q3TTM,2011-02-01,2012-01-31,,,1.07,1.07,0.5,,1.07,4257000.0,242020000.0,,338390000.0,396928000.0,-58538000.0,338390000.0,1138037000.0,2284174000.0,346388000.0,11484000.0,362957000.0,554652000.0,1484425000.0,1162706000.0,92919000.0,116586000.0,558909000.0,603797000.0,35151000.0,638948000.0,2647131000.0,292963000.0,334900000.0,334900000.0
H & R Block Inc,HRB,,12659,2012.0,Q3,2011-11-01,2012-01-31,2013-03-07 17:19:37+00:00,,-0.01,-0.01,0.2,,-0.01,,2541000.0,,-3349000.0,-3567000.0,218000.0,-3349000.0,318274000.0,524240000.0,113423000.0,2670000.0,99564000.0,211736000.0,431697000.0,192107000.0,23543000.0,39476000.0,211736000.0,-19629000.0,18603000.0,-1026000.0,623804000.0,292963000.0,334900000.0,334900000.0
H & R Block Inc,HRB,,12659,2012.0,Q2YTD,2011-05-01,2011-10-31,,,-1.04,-1.04,0.3,,-1.04,4257000.0,-162362000.0,,-316822000.0,-242168000.0,-74654000.0,-316822000.0,311837000.0,193003000.0,82551000.0,6515000.0,16553000.0,196408000.0,394388000.0,-184832000.0,45809000.0,20261000.0,200665000.0,-385497000.0,-19033000.0,-404530000.0,209556000.0,299895000.0,299895000.0,299895000.0
H & R Block Inc,HRB,,12659,2012.0,Q2TTM,2010-11-01,2011-10-31,,,1.04,1.04,0.45,,1.04,26957000.0,224545000.0,,329018000.0,389461000.0,-60443000.0,329018000.0,1135430000.0,2273848000.0,387520000.0,10773000.0,373763000.0,533555000.0,1522950000.0,1124661000.0,94038000.0,133122000.0,560512000.0,564149000.0,49857000.0,614006000.0,2647611000.0,299895000.0,299895000.0,299895000.0
H & R Block Inc,HRB,,12659,2012.0,Q2,2011-08-01,2011-10-31,2012-12-06 06:11:18+00:00,,-0.47,-0.47,0.15,,-0.47,4257000.0,-80916000.0,,-141724000.0,-123013000.0,-18711000.0,-141724000.0,164641000.0,109983000.0,40099000.0,2502000.0,9290000.0,103755000.0,204740000.0,-85467000.0,22873000.0,9921000.0,108012000.0,-193479000.0,-10450000.0,-203929000.0,119273000.0,299895000.0,299895000.0,299895000.0
H & R Block Inc,HRB,,12659,2012.0,Q1TTM,2010-08-01,2011-07-31,,,1.15,1.15,0.45,,1.15,22700000.0,233389000.0,,361693000.0,401030000.0,-39337000.0,361693000.0,1139434000.0,2263705000.0,387759000.0,12123000.0,373726000.0,504783000.0,1527193000.0,1110238000.0,94157000.0,133698000.0,527483000.0,582755000.0,51664000.0,634419000.0,2637431000.0,305491000.0,305491000.0,305491000.0
H & R Block Inc,HRB,,12659,2012.0,Q1,2011-05-01,2011-07-31,2012-09-05 17:17:16+00:00,,-0.57,-0.57,0.15,,-0.57,,-81446000.0,,-175098000.0,-119155000.0,-55943000.0,-175098000.0,147196000.0,83020000.0,42452000.0,4013000.0,7263000.0,92653000.0,189648000.0,-99365000.0,22936000.0,10340000.0,92653000.0,-192018000.0,-8583000.0,-200601000.0,90283000.0,305491000.0,305491000.0,305491000.0
H & R Block Inc,HRB,,12659,2013.0,Q4,2013-02-01,2013-04-30,,17178000.0,2.44,2.44,0.2,,2.43,,440914000.0,270783000.0,664340000.0,688922000.0,-24582000.0,664340000.0,648402000.0,1983301000.0,163931000.0,3026000.0,274943000.0,-36294000.0,812333000.0,1445911000.0,9402000.0,-58032000.0,251667000.0,1194244000.0,-64408000.0,1129836000.0,2258244000.0,273057000.0,273057000.0,273057000.0
H & R Block Inc,HRB,,12659,2013.0,FY,2012-05-01,2013-04-30,2015-06-17 16:36:12+00:00,17178000.0,1.59,1.59,0.8,,1.58,,236853000.0,270783000.0,433948000.0,465158000.0,-31210000.0,433948000.0,1199002000.0,2541829000.0,331489000.0,5325000.0,364114000.0,316508000.0,1530491000.0,1375452000.0,74297000.0,,604469000.0,770983000.0,-68972000.0,702011000.0,2905943000.0,273057000.0,273057000.0,273057000.0
H & R Block Inc,HRB,,12659,2013.0,Q3YTD,2012-05-01,2013-01-31,,,-0.85,-0.85,0.6,,-0.85,,-204061000.0,,-230392000.0,-223764000.0,-6628000.0,-230392000.0,550600000.0,558528000.0,167558000.0,2299000.0,89171000.0,352802000.0,718158000.0,-70459000.0,64895000.0,58032000.0,352802000.0,-423261000.0,-4564000.0,-427825000.0,647699000.0,253000000.0,253000000.0,271542000.0
H & R Block Inc,HRB,,12659,2013.0,Q3TTM,2012-02-01,2013-01-31,,,1.09,1.09,0.8,69310000.0,1.09,3152000.0,185862000.0,,355711000.0,367939000.0,-12228000.0,355711000.0,1130462000.0,2275592000.0,301907000.0,2892000.0,332718000.0,563033000.0,1432369000.0,1175941000.0,87632000.0,98095000.0,635495000.0,540446000.0,13355000.0,553801000.0,2608310000.0,253000000.0,253000000.0,271542000.0
H & R Block Inc,HRB,,12659,2013.0,Q3,2012-11-01,2013-01-31,2014-03-06 17:03:35+00:00,,-0.07,-0.07,0.2,,-0.07,,-79353000.0,,-17708000.0,-16915000.0,-793000.0,-17708000.0,263172000.0,362194000.0,95018000.0,-3632000.0,71485000.0,186997000.0,358190000.0,75489000.0,19428000.0,38300000.0,186997000.0,-111508000.0,15240000.0,-96268000.0,433679000.0,253000000.0,253000000.0,271542000.0
H & R Block Inc,HRB,,12659,2013.0,Q2YTD,2012-05-01,2012-10-31,,,-0.78,-0.78,0.4,,-0.78,,-124708000.0,,-212684000.0,-206849000.0,-5835000.0,-212684000.0,287428000.0,196334000.0,72540000.0,5931000.0,17686000.0,165805000.0,359968000.0,-145948000.0,45467000.0,19732000.0,165805000.0,-311753000.0,-19804000.0,-331557000.0,214020000.0,271145000.0,271145000.0,271145000.0
H & R Block Inc,HRB,,12659,2013.0,Q2TTM,2011-11-01,2012-10-31,,,1.15,1.15,0.8,69310000.0,1.15,3152000.0,267756000.0,,370070000.0,381287000.0,-11217000.0,370070000.0,1185564000.0,2437638000.0,320312000.0,9194000.0,360797000.0,587772000.0,1505876000.0,1292559000.0,91747000.0,99271000.0,660234000.0,632325000.0,16718000.0,649043000.0,2798435000.0,271145000.0,271145000.0,271145000.0
H & R Block Inc,HRB,,12659,2013.0,Q2,2012-08-01,2012-10-31,2013-12-10 17:06:26+00:00,,-0.39,-0.39,0.2,,-0.39,,-61089000.0,,-105243000.0,-101199000.0,-4044000.0,-105243000.0,153358000.0,116438000.0,35263000.0,2787000.0,10966000.0,90327000.0,188621000.0,-61217000.0,23390000.0,9859000.0,90327000.0,-151544000.0,-10744000.0,-162288000.0,127404000.0,271145000.0,271145000.0,271145000.0
H & R Block Inc,HRB,,12659,2013.0,Q1TTM,2011-08-01,2012-07-31,,,1.07,1.07,0.75,69310000.0,1.07,7409000.0,247929000.0,,333589000.0,359473000.0,-25884000.0,333589000.0,1196847000.0,2431183000.0,325148000.0,8909000.0,359121000.0,601200000.0,1521995000.0,1268309000.0,91230000.0,99333000.0,677919000.0,590390000.0,17012000.0,607402000.0,2790304000.0,277155000.0,277155000.0,277155000.0
H & R Block Inc,HRB,,12659,2013.0,Q1,2012-05-01,2012-07-31,2013-09-05 13:08:24+00:00,,-0.39,-0.39,0.2,,-0.39,,-63619000.0,,-107441000.0,-105650000.0,-1791000.0,-107441000.0,134070000.0,79896000.0,37277000.0,3144000.0,6720000.0,75478000.0,171347000.0,-84731000.0,22077000.0,9873000.0,75478000.0,-160209000.0,-9060000.0,-169269000.0,86616000.0,277155000.0,277155000.0,277155000.0
H & R Block Inc,HRB,,12659,2014.0,FY,2013-05-01,2014-04-30,2016-06-17 17:07:38+00:00,22345000.0,1.73,1.73,0.8,,1.72,,267019000.0,238763000.0,475157000.0,500097000.0,-24940000.0,475157000.0,1272664000.0,2570273000.0,299713000.0,3905000.0,454022000.0,372320000.0,1572377000.0,1451918000.0,55279000.0,,633428000.0,818490000.0,-51374000.0,767116000.0,3024295000.0,273830000.0,273830000.0,273830000.0
H & R Block Inc,HRB,,12659,2014.0,Q4,2014-02-01,2014-04-30,,15801000.0,3.32,3.32,0.2,-40715000.0,3.31,,549664000.0,160820000.0,909998000.0,929133000.0,-19135000.0,909998000.0,730248000.0,2174059000.0,130509000.0,17200000.0,410754000.0,91570000.0,860757000.0,1724056000.0,13160000.0,-21823000.0,227476000.0,1496580000.0,-17783000.0,1478797000.0,2584813000.0,273830000.0,273830000.0,273830000.0
H & R Block Inc,HRB,,12659,2014.0,Q3YTD,2013-05-01,2014-01-31,,6544000.0,-1.59,-1.59,0.6,40715000.0,-1.59,,-282645000.0,77943000.0,-434841000.0,-429036000.0,-5805000.0,-434841000.0,542416000.0,396214000.0,169204000.0,-13295000.0,43268000.0,280750000.0,711620000.0,-272138000.0,42119000.0,21823000.0,405952000.0,-678090000.0,-33591000.0,-711681000.0,439482000.0,274110000.0,274110000.0,274110000.0
H & R Block Inc,HRB,,12659,2014.0,Q3TTM,2013-02-01,2014-01-31,,23722000.0,0.85,0.85,0.8,40715000.0,0.84,,158269000.0,348726000.0,229499000.0,259886000.0,-30387000.0,229499000.0,1190818000.0,2379515000.0,333135000.0,-10269000.0,318211000.0,244456000.0,1523953000.0,1173773000.0,51521000.0,-36209000.0,657619000.0,516154000.0,-97999000.0,418155000.0,2697726000.0,274110000.0,274110000.0,274110000.0
H & R Block Inc,HRB,,12659,2014.0,Q3,2013-11-01,2014-01-31,2015-03-05 17:05:43+00:00,6544000.0,-0.78,-0.78,0.2,,-0.78,,-135074000.0,77943000.0,-214711000.0,-212751000.0,-1960000.0,-214711000.0,274484000.0,175982000.0,75181000.0,-9610000.0,23788000.0,89961000.0,349665000.0,-149895000.0,13872000.0,,174448000.0,-324343000.0,-23482000.0,-347825000.0,199770000.0,274110000.0,274110000.0,274110000.0
H & R Block Inc,HRB,,12659,2014.0,Q2YTD,2013-05-01,2013-10-31,,,-0.81,-0.81,0.4,40715000.0,-0.81,,-147571000.0,,-220130000.0,-216285000.0,-3845000.0,-220130000.0,267932000.0,220232000.0,94023000.0,-3685000.0,19480000.0,190789000.0,361955000.0,-122243000.0,28247000.0,21823000.0,231504000.0,-353747000.0,-10109000.0,-363856000.0,239712000.0,273907000.0,273907000.0,273907000.0
H & R Block Inc,HRB,,12659,2014.0,Q2TTM,2012-11-01,2013-10-31,,17178000.0,1.56,1.56,0.8,40715000.0,1.55,,213990000.0,270783000.0,426502000.0,455722000.0,-29220000.0,426502000.0,1179506000.0,2565727000.0,352972000.0,-4291000.0,365908000.0,341492000.0,1532478000.0,1399157000.0,57077000.0,2091000.0,670168000.0,728989000.0,-59277000.0,669712000.0,2931635000.0,273907000.0,273907000.0,273907000.0
H & R Block Inc,HRB,,12659,2014.0,Q2,2013-08-01,2013-10-31,2014-12-09 17:06:37+00:00,,-0.39,-0.39,0.2,22095000.0,-0.39,,-76347000.0,,-104943000.0,-103015000.0,-1928000.0,-104943000.0,142884000.0,112432000.0,42084000.0,1254000.0,11282000.0,94092000.0,184968000.0,-61254000.0,13801000.0,10626000.0,116187000.0,-177441000.0,-1921000.0,-179362000.0,123714000.0,273907000.0,273907000.0,273907000.0
H & R Block Inc,HRB,,12659,2014.0,Q1TTM,2012-08-01,2013-07-31,,17178000.0,1.56,1.56,0.8,18620000.0,1.55,,229248000.0,270783000.0,426202000.0,457538000.0,-31336000.0,426202000.0,1189980000.0,2569733000.0,346151000.0,-2758000.0,365592000.0,337727000.0,1536131000.0,1399194000.0,66666000.0,1324000.0,644308000.0,754886000.0,-68100000.0,686786000.0,2935325000.0,273080000.0,273080000.0,273080000.0
H & R Block Inc,HRB,,12659,2014.0,Q1,2013-05-01,2013-07-31,2014-09-04 15:17:17+00:00,,-0.42,-0.42,0.2,18620000.0,-0.42,,-71224000.0,,-115187000.0,-113270000.0,-1917000.0,-115187000.0,125048000.0,107800000.0,51939000.0,-4939000.0,8198000.0,96697000.0,176987000.0,-60989000.0,14446000.0,11197000.0,115317000.0,-176306000.0,-8188000.0,-184494000.0,115998000.0,273080000.0,273080000.0,273080000.0
H & R Block Inc,HRB,,12659,2015.0,FY,2014-05-01,2015-04-30,2017-06-16 16:16:56+00:00,47943000.0,1.72,1.72,0.8,,1.71,,256061000.0,273682000.0,473663000.0,486744000.0,-13081000.0,473663000.0,1342965000.0,2651057000.0,287525000.0,-6615000.0,427601000.0,331877000.0,1630490000.0,1448168000.0,45246000.0,,653502000.0,794666000.0,-51861000.0,742805000.0,3078658000.0,275033000.0,275033000.0,275033000.0
H & R Block Inc,HRB,,12659,2015.0,Q4,2015-02-01,2015-04-30,,14732000.0,2.68,2.68,0.2,,2.67,,465926000.0,165455000.0,738841000.0,744133000.0,-5292000.0,738841000.0,689143000.0,2004402000.0,127246000.0,3014000.0,296968000.0,89189000.0,816389000.0,1484981000.0,8560000.0,,269376000.0,1215605000.0,-5546000.0,1210059000.0,2301370000.0,275033000.0,275033000.0,275033000.0
H & R Block Inc,HRB,,12659,2015.0,Q3,2014-11-01,2015-01-31,2016-03-11 16:04:57+00:00,14110000.0,-0.13,-0.13,0.2,,-0.13,,-55554000.0,87569000.0,-36948000.0,-35311000.0,-1637000.0,-36948000.0,308140000.0,406441000.0,86538000.0,-6666000.0,102633000.0,87868000.0,394678000.0,114396000.0,9048000.0,,189547000.0,-75151000.0,-15714000.0,-90865000.0,509074000.0,275190000.0,275190000.0,275190000.0
