company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
H & R Block Inc,HRB,,12659,2012.0,Q3,,2012-01-31,2012-03-07 17:14:11+00:00,,1035902000.0,597644000.0,7409000.0,,1218984000.0,0.0,801847000.0,,40596000.0,130245000.0,1587988000.0,433595000.0,,268148000.0,409241000.0,312183000.0,260755000.0,,,430189000.0,,,,,628253000.0,393683000.0,230612000.0,34168000.0,2018252000.0,886943000.0,,4852789000.0,806449000.0,2519666000.0,3243416000.0,806449000.0,806449000.0,4046340000.0,4852789000.0,2072368000.0,802924000.0,,-2021059000.0
H & R Block Inc,HRB,,12659,2012.0,Q2,,2011-10-31,2011-12-05 17:10:50+00:00,,128062000.0,581069000.0,4359000.0,,572611000.0,0.0,803264000.0,,135858000.0,46588000.0,723318000.0,438403000.0,,262106000.0,1009196000.0,306310000.0,257870000.0,,,450137000.0,,,729153000.0,199030000.0,576283000.0,322907000.0,218054000.0,37524000.0,2080162000.0,95725000.0,,3976513000.0,862822000.0,1685404000.0,1781588000.0,862822000.0,862822000.0,3113691000.0,3976513000.0,2033239000.0,1332103000.0,,-2024963000.0
H & R Block Inc,HRB,,12659,2012.0,Q1,,2011-07-31,2011-09-01 17:01:29+00:00,,329388000.0,522130000.0,12692000.0,,1012709000.0,0.0,812792000.0,,275639000.0,83257000.0,666268000.0,742611000.0,,360035000.0,1019431000.0,,295220000.0,,,466663000.0,,,,,775698000.0,451510000.0,281326000.0,44402000.0,2437011000.0,55940000.0,,4308052000.0,1233877000.0,1667825000.0,1603234000.0,1233877000.0,1233877000.0,3074175000.0,4308052000.0,2345007000.0,1470941000.0,,-2028618000.0
H & R Block Inc,HRB,,12659,2013.0,FY,,2013-04-30,2014-06-19 16:08:47+00:00,,206835000.0,523921000.0,10550000.0,,1747584000.0,0.0,755649000.0,,416128000.0,134970000.0,936464000.0,434782000.0,,284439000.0,905958000.0,486876000.0,267880000.0,,,338789000.0,,,,,262670000.0,356069000.0,390087000.0,117837000.0,1333445000.0,722000.0,0.0,4537779000.0,1263547000.0,2462343000.0,2012205000.0,1263547000.0,1263547000.0,3274232000.0,4537779000.0,1807556000.0,1262027000.0,0.0,-836097000.0
H & R Block Inc,HRB,,12659,2013.0,Q3,,2013-01-31,2014-03-06 17:03:35+00:00,,949160000.0,479660000.0,9055000.0,,418385000.0,0.0,750564000.0,,17348000.0,103538000.0,1036968000.0,435256000.0,,288238000.0,906012000.0,396312000.0,273450000.0,,,357887000.0,,,,,444804000.0,328402000.0,331046000.0,37958000.0,723676000.0,425680000.0,,3932496000.0,634888000.0,1736549000.0,2063194000.0,634888000.0,634888000.0,3297608000.0,3932496000.0,1922497000.0,1234414000.0,0.0,-848407000.0
H & R Block Inc,HRB,,12659,2013.0,Q2,,2012-10-31,2013-12-10 17:06:26+00:00,,124511000.0,406447000.0,8685000.0,,1260901000.0,0.0,751464000.0,,95126000.0,39345000.0,790106000.0,434492000.0,,275193000.0,906125000.0,388640000.0,272438000.0,,,370850000.0,,,,,448164000.0,365970000.0,282874000.0,38667000.0,795707000.0,600678000.0,,3896730000.0,692933000.0,1706953000.0,1931702000.0,692933000.0,692933000.0,3203797000.0,3896730000.0,1917339000.0,1272095000.0,0.0,-862923000.0
H & R Block Inc,HRB,,12659,2013.0,Q1,,2012-07-31,2013-09-05 13:08:24+00:00,,116357000.0,414604000.0,7350000.0,,939871000.0,0.0,747782000.0,,278539000.0,35234000.0,648378000.0,431101000.0,,271533000.0,408992000.0,380765000.0,242585000.0,,,386759000.0,0.0,,,,463935000.0,362215000.0,318262000.0,43109000.0,955873000.0,600642000.0,,3594277000.0,845673000.0,1417599000.0,1977397000.0,845673000.0,845673000.0,2748604000.0,3594277000.0,1934093000.0,771207000.0,0.0,-865332000.0
H & R Block Inc,HRB,,12659,2014.0,FY,,2014-04-30,2015-06-17 16:36:12+00:00,,191618000.0,222489000.0,5177000.0,,2185307000.0,,769820000.0,135327000.0,406655000.0,167032000.0,769785000.0,436117000.0,,355622000.0,505837000.0,,304911000.0,47247000.0,157465000.0,268428000.0,,346518000.0,,,167198000.0,160562000.0,62940000.0,115319000.0,1589297000.0,400637000.0,423495000.0,4693529000.0,1556549000.0,3114006000.0,2313116000.0,1556549000.0,1556549000.0,3136980000.0,4693529000.0,1274612000.0,823864000.0,,-807745000.0
H & R Block Inc,HRB,,12659,2014.0,Q3,,2014-01-31,2015-03-05 17:05:43+00:00,520121000.0,677221000.0,,-4776000.0,,437404000.0,0.0,765268000.0,,23375000.0,108583000.0,806887000.0,437386000.0,,318719000.0,505959000.0,443770000.0,314565000.0,,,282149000.0,,,,,213987000.0,268049000.0,345231000.0,44855000.0,734233000.0,595554000.0,,3515287000.0,686759000.0,1504711000.0,2054520000.0,686759000.0,686759000.0,2828528000.0,3515287000.0,1696011000.0,774008000.0,,-807966000.0
H & R Block Inc,HRB,,12659,2014.0,Q2,,2013-10-31,2014-12-09 17:06:37+00:00,426994000.0,131701000.0,,1463000.0,,790772000.0,0.0,760994000.0,,22475000.0,41584000.0,655129000.0,442812000.0,,296213000.0,506078000.0,465344000.0,311157000.0,,,295907000.0,,,,,267426000.0,266775000.0,225660000.0,47521000.0,1003842000.0,400503000.0,0.0,3274513000.0,954975000.0,1195654000.0,1546685000.0,954975000.0,954975000.0,2319538000.0,3274513000.0,1767702000.0,772853000.0,0.0,-811324000.0
H & R Block Inc,HRB,,12659,2014.0,Q1,,2013-07-31,2014-09-04 15:17:17+00:00,,121309000.0,443065000.0,-257000.0,,1163876000.0,0.0,756375000.0,,215834000.0,32926000.0,757929000.0,435667000.0,,280455000.0,905902000.0,487033000.0,286584000.0,,,309681000.0,,,,,258536000.0,301187000.0,364270000.0,55477000.0,1163651000.0,730000.0,0.0,3762888000.0,1105315000.0,1704932000.0,1450484000.0,1105315000.0,1105315000.0,2657573000.0,3762888000.0,1771372000.0,1207089000.0,0.0,-814454000.0
H & R Block Inc,HRB,,12659,2015.0,FY,,2015-04-30,2016-06-17 17:07:38+00:00,,167964000.0,231322000.0,1740000.0,,2007190000.0,,786959000.0,174267000.0,434684000.0,144744000.0,744241000.0,441831000.0,,432142000.0,505298000.0,,311387000.0,13461000.0,142586000.0,239338000.0,,322508000.0,,,125960000.0,156298000.0,70283000.0,91972000.0,1836442000.0,790000.0,439625000.0,4515420000.0,1832949000.0,2951301000.0,1878289000.0,1832949000.0,1832949000.0,2682471000.0,4515420000.0,1252732000.0,804182000.0,,-792192000.0
H & R Block Inc,HRB,,12659,2015.0,Q3,,2015-01-31,2016-03-11 16:04:57+00:00,172328000.0,777453000.0,,-1263000.0,,1321134000.0,0.0,782011000.0,167826000.0,1619000.0,118512000.0,1286216000.0,442961000.0,,443329000.0,505460000.0,,308805000.0,13441000.0,144036000.0,245663000.0,,300162000.0,,,146423000.0,111956000.0,92976000.0,51085000.0,1158376000.0,592267000.0,367845000.0,4378941000.0,1146385000.0,2778319000.0,2471104000.0,1146385000.0,1146385000.0,3232556000.0,4378941000.0,1291817000.0,761452000.0,,-792739000.0
H & R Block Inc,HRB,,12659,2015.0,Q2,,2014-10-31,2015-12-09 17:04:34+00:00,97105000.0,107705000.0,,6577000.0,,627490000.0,0.0,775828000.0,197193000.0,147000000.0,36215000.0,454860000.0,464182000.0,,414045000.0,505588000.0,,318225000.0,37937000.0,151951000.0,251092000.0,,339725000.0,,,148428000.0,119398000.0,88270000.0,55543000.0,1250465000.0,772000.0,381180000.0,3091290000.0,1238676000.0,1457381000.0,1075677000.0,1238676000.0,1238676000.0,1852614000.0,3091290000.0,1315684000.0,776937000.0,,-794194000.0
H & R Block Inc,HRB,,12659,2015.0,Q1,,2014-07-31,2015-09-04 16:09:34+00:00,127912000.0,122315000.0,,5483000.0,,1429489000.0,0.0,769180000.0,190323000.0,284038000.0,30996000.0,482975000.0,478845000.0,,347890000.0,505714000.0,,314531000.0,46953000.0,167914000.0,259732000.0,,357293000.0,,,150707000.0,136072000.0,74343000.0,71917000.0,1418124000.0,400705000.0,403774000.0,3890819000.0,1397200000.0,2292161000.0,1683919000.0,1397200000.0,1397200000.0,2493619000.0,3890819000.0,1284127000.0,809700000.0,,-795587000.0
H & R Block Inc,HRB,,12659,2016.0,FY,,2016-04-30,2017-06-16 16:16:56+00:00,259586000.0,153116000.0,,-11233000.0,,896801000.0,,760832000.0,,373754000.0,161786000.0,,470757000.0,,433885000.0,1491375000.0,,293565000.0,120123000.0,132960000.0,202385000.0,,243653000.0,,,105909000.0,160182000.0,66574000.0,104110000.0,40347000.0,826000.0,,2847225000.0,23103000.0,1220601000.0,1039605000.0,23103000.0,23103000.0,2824122000.0,2847225000.0,1333059000.0,1784517000.0,,-766843000.0
H & R Block Inc,HRB,,12659,2016.0,Q3,,2016-01-31,2016-03-11 16:04:57+00:00,205981000.0,829774000.0,,-20849000.0,,189511000.0,0.0,761132000.0,29411000.0,8099000.0,123289000.0,,443418000.0,,473732000.0,2626933000.0,,290202000.0,113887000.0,88377000.0,212106000.0,,250846000.0,,,120042000.0,106438000.0,101169000.0,69649000.0,-510000000.0,817000.0,1145000.0,2874046000.0,-536734000.0,1220659000.0,589032000.0,-536734000.0,-536734000.0,3410780000.0,2874046000.0,1363185000.0,2821748000.0,,-767017000.0
H & R Block Inc,HRB,,12659,2016.0,Q2,,2015-10-31,2016-12-08 17:08:05+00:00,141070000.0,94760000.0,,-16208000.0,,360681000.0,0.0,760577000.0,145912000.0,67732000.0,37512000.0,,442068000.0,,466224000.0,1490514000.0,,298602000.0,11264000.0,140539000.0,220671000.0,0.0,319426000.0,,,114746000.0,108115000.0,80764000.0,42781000.0,3573000.0,808000.0,,2278473000.0,-27243000.0,724898000.0,566548000.0,-27243000.0,-27243000.0,2305716000.0,2278473000.0,1254973000.0,1739168000.0,,-775185000.0
H & R Block Inc,HRB,,12659,2016.0,Q1,,2015-07-31,2016-09-01 17:14:04+00:00,116855000.0,103194000.0,,-8234000.0,,1299382000.0,0.0,776949000.0,160390000.0,245541000.0,33447000.0,476732000.0,454394000.0,,417009000.0,501960000.0,,297321000.0,11377000.0,137603000.0,230130000.0,,316880000.0,,,108307000.0,130210000.0,80550000.0,61040000.0,1679234000.0,799000.0,406360000.0,3629454000.0,1669427000.0,2110916000.0,1190254000.0,1669427000.0,1669427000.0,1960027000.0,3629454000.0,1221217000.0,769773000.0,,-778522000.0
H & R Block Inc,HRB,,12659,2017.0,FY,,2017-04-30,2018-06-15 16:34:07+00:00,217028000.0,162775000.0,,-15299000.0,,1011331000.0,,757374000.0,,348199000.0,183856000.0,,491207000.0,,409364000.0,1493017000.0,,263827000.0,83728000.0,159085000.0,,,189216000.0,,,99943000.0,163609000.0,65725000.0,106208000.0,-48206000.0,981000.0,,2694108000.0,-60883000.0,1346039000.0,939280000.0,-60883000.0,-60883000.0,2754991000.0,2694108000.0,1084242000.0,1815711000.0,,-754752000.0
H & R Block Inc,HRB,,12659,2017.0,Q3,,2017-01-31,2017-03-08 17:20:19+00:00,239085000.0,787865000.0,,-15363000.0,,221172000.0,0.0,755210000.0,38032000.0,7537000.0,123457000.0,,483320000.0,,434720000.0,2592622000.0,,282358000.0,71639000.0,109557000.0,,,183616000.0,,,102760000.0,121631000.0,85599000.0,70166000.0,-785823000.0,942000.0,,2577631000.0,-800816000.0,1202834000.0,554637000.0,-800816000.0,-800816000.0,3378447000.0,2577631000.0,1092439000.0,2823810000.0,,-754840000.0
H & R Block Inc,HRB,,12659,2017.0,Q2,,2016-10-31,2016-12-08 17:08:05+00:00,139808000.0,104764000.0,,-17122000.0,,232510000.0,0.0,753735000.0,,68832000.0,40754000.0,,477360000.0,,433135000.0,1967206000.0,,293060000.0,81755000.0,117553000.0,,183107000.0,184560000.0,,,93394000.0,120033000.0,73555000.0,109538000.0,-538242000.0,903000.0,,2082178000.0,-557471000.0,703474000.0,434857000.0,-557471000.0,-557471000.0,2639649000.0,2082178000.0,1085644000.0,2204792000.0,,-755842000.0
H & R Block Inc,HRB,,12659,2017.0,Q1,,2016-07-31,2016-09-01 17:14:04+00:00,157085000.0,103425000.0,,-14804000.0,,306871000.0,0.0,751506000.0,,216390000.0,43516000.0,,470942000.0,,419909000.0,1491790000.0,,284114000.0,90498000.0,116709000.0,192375000.0,,191304000.0,,,97331000.0,145691000.0,74929000.0,122025000.0,-180631000.0,864000.0,1123000.0,2163542000.0,-199807000.0,608373000.0,609159000.0,-199807000.0,-199807000.0,2363349000.0,2163542000.0,1271055000.0,1754190000.0,,-755878000.0
H & R Block Inc,HRB,,12659,2018.0,FY,,2018-04-30,2019-06-14 16:26:26+00:00,251975000.0,146774000.0,,-14303000.0,,1544944000.0,0.0,762712000.0,,263050000.0,141499000.0,,507871000.0,,373981000.0,1494609000.0,,231888000.0,34095000.0,229430000.0,,,186101000.0,,,101401000.0,179548000.0,81261000.0,118734000.0,362980000.0,1026000.0,,3140949000.0,393711000.0,1891713000.0,843651000.0,393711000.0,393711000.0,2747238000.0,3140949000.0,1017348000.0,1903587000.0,,-717678000.0
H & R Block Inc,HRB,,12659,2018.0,Q3,,2018-01-31,2018-03-07 17:52:30+00:00,163653000.0,791618000.0,,-9374000.0,,187366000.0,0.0,760823000.0,72775000.0,164246000.0,135626000.0,,504789000.0,,390993000.0,2284231000.0,,249911000.0,25305000.0,201384000.0,,,201988000.0,,,106161000.0,107226000.0,149349000.0,83033000.0,-729578000.0,1015000.0,,2561300000.0,-698069000.0,1284141000.0,666528000.0,-698069000.0,-698069000.0,3259369000.0,2561300000.0,1027248000.0,2592841000.0,,-719940000.0
H & R Block Inc,HRB,,12659,2018.0,Q2,,2017-10-31,2017-12-07 17:12:07+00:00,114875000.0,77750000.0,,-14222000.0,,180997000.0,0.0,755885000.0,,43879000.0,42897000.0,,493059000.0,,406440000.0,1493828000.0,,262226000.0,9205000.0,138024000.0,,0.0,190522000.0,,,101015000.0,104305000.0,85204000.0,100665000.0,-433556000.0,1004000.0,,1716561000.0,-412773000.0,444616000.0,393177000.0,-412773000.0,-412773000.0,2129334000.0,1716561000.0,1009719000.0,1736157000.0,,-720880000.0
H & R Block Inc,HRB,,12659,2018.0,Q1,,2017-07-31,2017-09-01 16:11:27+00:00,161751000.0,91004000.0,,-12837000.0,,551566000.0,0.0,749223000.0,,176909000.0,35063000.0,,493991000.0,,393972000.0,1493422000.0,,253255000.0,54348000.0,159233000.0,,,187791000.0,,,102742000.0,131415000.0,74776000.0,116594000.0,-229647000.0,992000.0,,2132248000.0,-214328000.0,833940000.0,562506000.0,-214328000.0,-214328000.0,2346576000.0,2132248000.0,1045053000.0,1784070000.0,,-721067000.0
H & R Block Inc,HRB,,12659,2019.0,FY,,2019-04-30,2020-06-16 18:23:12+00:00,249525000.0,138965000.0,,-20416000.0,0.0,1572150000.0,0.0,770019000.0,,271973000.0,196527000.0,,519937000.0,212092000.0,342493000.0,1492629000.0,,212092000.0,141979000.0,197906000.0,,,204976000.0,,,90085000.0,144882000.0,146667000.0,135577000.0,499386000.0,0.0,,3299945000.0,541527000.0,1993359000.0,923001000.0,541527000.0,541527000.0,2758418000.0,3299945000.0,1094494000.0,1835417000.0,,-707462000.0
H & R Block Inc,HRB,,12659,2019.0,Q3,,2019-01-31,2019-03-08 17:25:00+00:00,202101000.0,758217000.0,,-17642000.0,,203226000.0,0.0,767397000.0,36486000.0,49009000.0,140902000.0,,520005000.0,,356952000.0,1876989000.0,,220505000.0,141366000.0,214217000.0,,,195634000.0,,,95326000.0,103545000.0,134820000.0,101903000.0,-254277000.0,,,2568806000.0,-213591000.0,1234652000.0,587646000.0,-213591000.0,-213591000.0,2782397000.0,2568806000.0,1113649000.0,2194751000.0,,-709069000.0
H & R Block Inc,HRB,,12659,2019.0,Q2,,2018-10-31,2018-12-07 17:14:47+00:00,114393000.0,61286000.0,,-18880000.0,,600799000.0,0.0,761655000.0,18745000.0,94257000.0,43396000.0,,507191000.0,,364524000.0,1491328000.0,,241772000.0,130987000.0,235799000.0,,,183675000.0,,,97820000.0,101773000.0,87665000.0,122507000.0,-64291000.0,,,2233296000.0,-31325000.0,891002000.0,435721000.0,-31325000.0,-31325000.0,2264621000.0,2233296000.0,1100522000.0,1828900000.0,,-709809000.0
H & R Block Inc,HRB,,12659,2019.0,Q1,,2018-07-31,2018-09-07 17:23:56+00:00,145471000.0,70576000.0,,-16034000.0,,979116000.0,0.0,754529000.0,15776000.0,178313000.0,37468000.0,,507941000.0,,354831000.0,1495006000.0,,227003000.0,131683000.0,231292000.0,,,201706000.0,,,101457000.0,122735000.0,85279000.0,131376000.0,163567000.0,1038000.0,,2605038000.0,192009000.0,1282123000.0,563996000.0,192009000.0,192009000.0,2413029000.0,2605038000.0,1095912000.0,1849033000.0,,-710053000.0
H & R Block Inc,HRB,,12659,2020.0,FY,,2020-04-30,2020-06-16 18:23:12+00:00,203103000.0,133197000.0,,-51576000.0,312566000.0,2661914000.0,0.0,777669000.0,,209816000.0,116375000.0,,712138000.0,184367000.0,414976000.0,2845873000.0,,184367000.0,151195000.0,182441000.0,,,396938000.0,,,562635000.0,124510000.0,80519000.0,211106000.0,42965000.0,649384000.0,,5112047000.0,71041000.0,3086736000.0,1575616000.0,71041000.0,71041000.0,5041006000.0,5112047000.0,1840944000.0,3465390000.0,,-698017000.0
H & R Block Inc,HRB,,12659,2020.0,Q3,,2020-01-31,2020-03-09 16:45:05+00:00,156766000.0,819946000.0,,-25391000.0,289299000.0,192340000.0,0.0,772272000.0,,36242000.0,117459000.0,,838830000.0,,433074000.0,1880589000.0,,197569000.0,134901000.0,172954000.0,,,378132000.0,,,546094000.0,90346000.0,120229000.0,169447000.0,-367218000.0,649022000.0,,3452430000.0,-318379000.0,1301962000.0,1337621000.0,-318379000.0,-318379000.0,3770809000.0,3452430000.0,1952899000.0,2433188000.0,,-698042000.0
H & R Block Inc,HRB,,12659,2020.0,Q2,,2019-10-31,2019-12-06 17:25:04+00:00,111439000.0,74710000.0,,-21817000.0,326691000.0,245312000.0,0.0,767530000.0,,106125000.0,57602000.0,,815331000.0,,425377000.0,980299000.0,,206216000.0,145807000.0,180362000.0,,,340140000.0,,,562598000.0,81179000.0,105058000.0,176332000.0,-122535000.0,648651000.0,,2756741000.0,-75747000.0,601412000.0,1263957000.0,-75747000.0,-75747000.0,2832488000.0,2756741000.0,1949113000.0,1568531000.0,,-698925000.0
H & R Block Inc,HRB,,12659,2020.0,Q1,,2019-07-31,2019-09-06 16:29:07+00:00,122156000.0,76128000.0,,-22736000.0,292818000.0,607668000.0,0.0,761816000.0,,182928000.0,48166000.0,,821278000.0,,419391000.0,1493289000.0,,199679000.0,142416000.0,199714000.0,,,379719000.0,,,580531000.0,100406000.0,105123000.0,157786000.0,250740000.0,,,3110000000.0,290804000.0,946705000.0,732969000.0,290804000.0,290804000.0,2819196000.0,3110000000.0,1963616000.0,2086227000.0,,-699016000.0
