company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2012.0,FY,,2012-12-31,2014-02-26 18:21:36+00:00,729942000.0,320153000.0,4412913000.0,,229396000.0,,3685284000.0,,7447000.0,86689000.0,298142000.0,14491263000.0,3721193000.0,204129000.0,197056000.0,11296044000.0,177954000.0,,,2140416000.0,,282865000.0,150076000.0,0.0,68083000.0,220360000.0,305323000.0,13438000.0,,2514640000.0,,,13069030000.0,5689354000.0,1050355000.0,1034790000.0,5689354000.0,5867308000.0,7201722000.0,13069030000.0,722631000.0,6166932000.0,-510570000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2012.0,Q3,,2012-09-30,2012-11-05 17:23:12+00:00,736381000.0,300570000.0,4107432000.0,0.0,333886000.0,0.0,3642596000.0,10575000.0,10126000.0,64149000.0,293449000.0,13453534000.0,3562070000.0,194003000.0,277419000.0,10532233000.0,175718000.0,,,2209472000.0,,235834000.0,133864000.0,400392000.0,46879000.0,214432000.0,250502000.0,21657000.0,,2485935000.0,,,12814001000.0,5624391000.0,1579884000.0,991848000.0,5624391000.0,5800109000.0,7013892000.0,12814001000.0,701884000.0,6022044000.0,-504140000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2012.0,Q2,,2012-06-30,2012-08-06 18:19:18+00:00,769611000.0,252493000.0,4013770000.0,0.0,317769000.0,0.0,3613147000.0,21150000.0,2417000.0,91537000.0,298142000.0,13261118000.0,3285497000.0,184374000.0,277539000.0,10381880000.0,181953000.0,,,2154301000.0,,335425000.0,112054000.0,70177000.0,134639000.0,421305000.0,243969000.0,28213000.0,,2473504000.0,,,12569734000.0,5575023000.0,1284033000.0,1128991000.0,5575023000.0,5756976000.0,6812758000.0,12569734000.0,903821000.0,5683767000.0,-511628000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2012.0,Q1,,2012-03-31,2012-05-07 14:04:13+00:00,790679000.0,299054000.0,3821083000.0,-1550000.0,316918000.0,,3641943000.0,31610000.0,87365000.0,22017000.0,298142000.0,12975291000.0,2620615000.0,176513000.0,281890000.0,9768042000.0,160035000.0,,,2181381000.0,,290087000.0,146347000.0,78643000.0,119469000.0,415753000.0,280770000.0,13152000.0,,2543873000.0,,,12025559000.0,5672636000.0,1367109000.0,1110122000.0,5672636000.0,5832671000.0,6192888000.0,12025559000.0,890408000.0,5082766000.0,-511630000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2013.0,FY,,2013-12-31,2015-02-19 17:30:17+00:00,910000000.0,434000000.0,4903000000.0,,393000000.0,,5081000000.0,,5000000.0,19000000.0,274000000.0,13529000000.0,2653000000.0,225000000.0,220000000.0,8626000000.0,13000000.0,,,1473000000.0,,78000000.0,220000000.0,584000000.0,101000000.0,1439000000.0,303000000.0,16000000.0,,1665000000.0,,,12294000000.0,6602000000.0,1730000000.0,1250000000.0,6602000000.0,6615000000.0,5679000000.0,12294000000.0,1938000000.0,4429000000.0,-144000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2013.0,Q3,,2013-09-30,2013-11-06 11:02:13+00:00,954311000.0,413452000.0,5086258000.0,,744120000.0,0.0,4872024000.0,,10168000.0,60469000.0,279687000.0,16074308000.0,2851212000.0,235631000.0,226438000.0,12246677000.0,181544000.0,,,2415663000.0,,119099000.0,163522000.0,,36509000.0,249688000.0,300507000.0,19984000.0,,3032531000.0,,,14544944000.0,7581207000.0,1533261000.0,1214811000.0,7581207000.0,7762751000.0,6782193000.0,14544944000.0,765006000.0,5567382000.0,-323348000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2013.0,Q2,,2013-06-30,2013-08-05 19:56:45+00:00,813532000.0,350488000.0,4859716000.0,,695625000.0,0.0,4846178000.0,,927000.0,26282000.0,279687000.0,15506230000.0,2823428000.0,228475000.0,198650000.0,11877641000.0,182866000.0,,,2390144000.0,,195868000.0,110850000.0,,61464000.0,311592000.0,288730000.0,23634000.0,,2947040000.0,,,14162587000.0,7465291000.0,1465192000.0,1012128000.0,7465291000.0,7648157000.0,6514430000.0,14162587000.0,819754000.0,5502302000.0,-327927000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2013.0,Q1,,2013-03-31,2013-05-08 08:28:55+00:00,780395000.0,359217000.0,4633359000.0,,430298000.0,0.0,4899776000.0,,1394000.0,52075000.0,298142000.0,15226384000.0,3017280000.0,216369000.0,233402000.0,11821133000.0,177441000.0,,,2202637000.0,,158766000.0,101902000.0,,37494000.0,229239000.0,303443000.0,13337000.0,,2609801000.0,,,13761297000.0,7088630000.0,1196414000.0,971866000.0,7088630000.0,7266071000.0,6495226000.0,13761297000.0,743750000.0,5523360000.0,-420947000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2014.0,FY,,2014-12-31,2015-11-03 16:51:32+00:00,1197000000.0,440000000.0,5431000000.0,,1025000000.0,0.0,6169000000.0,,23000000.0,162000000.0,272000000.0,15821000000.0,2665000000.0,239000000.0,241000000.0,11781000000.0,8000000.0,,,1803000000.0,0.0,615000000.0,181000000.0,,40000000.0,275000000.0,289000000.0,15000000.0,,2583000000.0,,,14926000000.0,8581000000.0,2359000000.0,1580000000.0,8581000000.0,8589000000.0,6337000000.0,14926000000.0,786000000.0,4757000000.0,171000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2014.0,Q3,,2014-09-30,2014-11-04 16:04:27+00:00,1228000000.0,490000000.0,5183000000.0,,550000000.0,0.0,5163000000.0,,24000000.0,1000000.0,272000000.0,15010000000.0,2662000000.0,221000000.0,237000000.0,11130000000.0,8000000.0,,,1734000000.0,,167000000.0,174000000.0,0.0,36000000.0,158000000.0,284000000.0,23000000.0,,2152000000.0,,,13272000000.0,7145000000.0,1491000000.0,1439000000.0,7145000000.0,7153000000.0,6119000000.0,13272000000.0,651000000.0,4680000000.0,-170000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2014.0,Q2,,2014-06-30,2014-08-06 16:34:37+00:00,1074000000.0,465000000.0,5279000000.0,,445000000.0,0.0,5129000000.0,,7000000.0,37000000.0,274000000.0,14753000000.0,2659000000.0,229000000.0,221000000.0,10704000000.0,9000000.0,,,1475000000.0,,38000000.0,247000000.0,193000000.0,107000000.0,123000000.0,361000000.0,11000000.0,,1784000000.0,,,12710000000.0,6741000000.0,1380000000.0,1465000000.0,6741000000.0,6750000000.0,5960000000.0,12710000000.0,626000000.0,4495000000.0,-172000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2014.0,Q1,,2014-03-31,2014-05-08 18:59:01+00:00,925000000.0,439000000.0,5035000000.0,,257000000.0,0.0,5106000000.0,,0.0,29000000.0,274000000.0,14025000000.0,2706000000.0,239000000.0,231000000.0,10215000000.0,9000000.0,,,1496000000.0,,48000000.0,155000000.0,554000000.0,129000000.0,195000000.0,301000000.0,13000000.0,,1782000000.0,,,12465000000.0,6715000000.0,1542000000.0,1238000000.0,6715000000.0,6724000000.0,5741000000.0,12465000000.0,708000000.0,4503000000.0,-173000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2015.0,FY,,2015-12-31,2017-02-17 15:22:21+00:00,798000000.0,385000000.0,6778000000.0,,1391000000.0,,6269000000.0,,43000000.0,2000000.0,272000000.0,16800000000.0,3207000000.0,0.0,155000000.0,11545000000.0,7000000.0,,,1776000000.0,498000000.0,722000000.0,149000000.0,,65000000.0,143000000.0,334000000.0,,,2298000000.0,448000000.0,0.0,15154000000.0,8368000000.0,3194000000.0,1462000000.0,8368000000.0,8375000000.0,6779000000.0,15154000000.0,415000000.0,5317000000.0,-199000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2015.0,Q3,,2015-09-30,2015-11-03 16:51:32+00:00,791000000.0,413000000.0,6407000000.0,,581000000.0,0.0,6252000000.0,,0.0,199000000.0,272000000.0,16969000000.0,2675000000.0,0.0,238000000.0,12042000000.0,7000000.0,,,1925000000.0,497000000.0,655000000.0,121000000.0,,36000000.0,248000000.0,237000000.0,19000000.0,,2921000000.0,,,14965000000.0,8974000000.0,2403000000.0,1147000000.0,8974000000.0,8981000000.0,5984000000.0,14965000000.0,520000000.0,4837000000.0,-199000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2015.0,Q2,,2015-06-30,2015-08-06 18:00:21+00:00,771000000.0,390000000.0,6044000000.0,,219000000.0,0.0,6222000000.0,,22000000.0,81000000.0,272000000.0,16539000000.0,2672000000.0,277000000.0,269000000.0,11961000000.0,7000000.0,,,1714000000.0,,389000000.0,119000000.0,,62000000.0,187000000.0,275000000.0,16000000.0,,2281000000.0,,,14002000000.0,8301000000.0,1305000000.0,1033000000.0,8301000000.0,8308000000.0,5694000000.0,14002000000.0,736000000.0,4661000000.0,-202000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2015.0,Q1,,2015-03-31,2015-05-07 16:49:11+00:00,841000000.0,343000000.0,5727000000.0,,383000000.0,0.0,6192000000.0,,22000000.0,186000000.0,272000000.0,16167000000.0,2668000000.0,259000000.0,266000000.0,11846000000.0,8000000.0,,,1738000000.0,,660000000.0,115000000.0,,20000000.0,276000000.0,280000000.0,20000000.0,,2500000000.0,,,14347000000.0,8491000000.0,1694000000.0,1162000000.0,8491000000.0,8499000000.0,5848000000.0,14347000000.0,807000000.0,4686000000.0,-201000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2016.0,FY,,2016-12-31,2018-02-20 16:54:07+00:00,741000000.0,518000000.0,8211000000.0,,1118000000.0,0.0,8894000000.0,,3000000.0,,272000000.0,19052000000.0,2728000000.0,420000000.0,181000000.0,12370000000.0,7000000.0,,,1397000000.0,,37000000.0,272000000.0,,68000000.0,99000000.0,357000000.0,,,1728000000.0,485000000.0,1441000000.0,16459000000.0,10404000000.0,3298000000.0,1566000000.0,10404000000.0,10411000000.0,6048000000.0,16459000000.0,791000000.0,4482000000.0,-218000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2016.0,Q3,,2016-09-30,2016-11-02 16:31:39+00:00,685000000.0,447000000.0,7866000000.0,,891000000.0,0.0,8869000000.0,,26000000.0,0.0,272000000.0,18535000000.0,2726000000.0,319000000.0,159000000.0,12183000000.0,7000000.0,,,1437000000.0,0.0,177000000.0,168000000.0,,39000000.0,97000000.0,354000000.0,21000000.0,,1772000000.0,485000000.0,1733000000.0,16325000000.0,10424000000.0,3454000000.0,1377000000.0,10424000000.0,10431000000.0,5894000000.0,16325000000.0,688000000.0,4517000000.0,-217000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2016.0,Q2,,2016-06-30,2016-07-28 16:54:44+00:00,674000000.0,434000000.0,7491000000.0,,1825000000.0,0.0,8845000000.0,,4000000.0,0.0,272000000.0,17683000000.0,2725000000.0,23000000.0,165000000.0,11717000000.0,7000000.0,,,1494000000.0,501000000.0,279000000.0,134000000.0,,84000000.0,97000000.0,372000000.0,18000000.0,,1756000000.0,939000000.0,1473000000.0,16808000000.0,10379000000.0,4699000000.0,1831000000.0,10379000000.0,10386000000.0,6422000000.0,16808000000.0,392000000.0,4591000000.0,-222000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2016.0,Q1,,2016-03-31,2016-04-28 17:31:41+00:00,700000000.0,351000000.0,7118000000.0,,1612000000.0,0.0,7886000000.0,,3000000.0,2000000.0,272000000.0,17256000000.0,2724000000.0,21000000.0,153000000.0,11665000000.0,7000000.0,,,1635000000.0,500000000.0,549000000.0,96000000.0,,49000000.0,132000000.0,334000000.0,20000000.0,,2024000000.0,936000000.0,893000000.0,16171000000.0,9688000000.0,4081000000.0,1783000000.0,9688000000.0,9695000000.0,6476000000.0,16171000000.0,425000000.0,4693000000.0,-222000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2017.0,FY,,2017-12-31,2019-02-26 17:08:48+00:00,1174000000.0,645000000.0,9196000000.0,,896000000.0,0.0,8976000000.0,,7000000.0,0.0,270000000.0,20962000000.0,2283000000.0,66000000.0,212000000.0,13528000000.0,5000000.0,,,899000000.0,,34000000.0,446000000.0,,59000000.0,132000000.0,414000000.0,,,2547000000.0,449000000.0,1213000000.0,17003000000.0,11274000000.0,3007000000.0,2128000000.0,11274000000.0,11279000000.0,5724000000.0,17003000000.0,468000000.0,3596000000.0,-249000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2017.0,Q3,,2017-09-30,2017-11-03 11:57:17+00:00,1015000000.0,649000000.0,8841000000.0,,636000000.0,0.0,8959000000.0,,1000000.0,,270000000.0,20188000000.0,2282000000.0,151000000.0,187000000.0,13030000000.0,6000000.0,,,1475000000.0,,71000000.0,213000000.0,,38000000.0,113000000.0,396000000.0,,,1882000000.0,449000000.0,1357000000.0,16465000000.0,10591000000.0,2901000000.0,1715000000.0,10591000000.0,10597000000.0,5868000000.0,16465000000.0,534000000.0,4153000000.0,-250000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2017.0,Q2,,2017-06-30,2017-08-01 17:15:21+00:00,881000000.0,491000000.0,8505000000.0,,660000000.0,0.0,8939000000.0,,1000000.0,,270000000.0,19501000000.0,2281000000.0,187000000.0,192000000.0,12618000000.0,5000000.0,,,1487000000.0,,181000000.0,169000000.0,,59000000.0,132000000.0,343000000.0,,,1912000000.0,449000000.0,1539000000.0,16271000000.0,10597000000.0,3064000000.0,1558000000.0,10597000000.0,10602000000.0,5669000000.0,16271000000.0,589000000.0,4111000000.0,-254000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2017.0,Q1,,2017-03-31,2017-05-03 16:29:07+00:00,751000000.0,427000000.0,8546000000.0,,663000000.0,0.0,8916000000.0,,3000000.0,,272000000.0,19228000000.0,2729000000.0,168000000.0,200000000.0,12259000000.0,7000000.0,,,1366000000.0,,101000000.0,162000000.0,,39000000.0,110000000.0,354000000.0,,,1679000000.0,0.0,1546000000.0,15749000000.0,10341000000.0,2940000000.0,952000000.0,10341000000.0,10348000000.0,5401000000.0,15749000000.0,550000000.0,4449000000.0,-254000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2018.0,FY,,2018-12-31,2020-02-24 06:08:44+00:00,1441000000.0,814000000.0,8218000000.0,,825000000.0,0.0,9064000000.0,,7000000.0,2000000.0,264000000.0,21766000000.0,2284000000.0,125000000.0,242000000.0,14839000000.0,,,,1152000000.0,,77000000.0,322000000.0,,53000000.0,95000000.0,538000000.0,,0.0,3470000000.0,0.0,615000000.0,17903000000.0,12111000000.0,2580000000.0,1818000000.0,12111000000.0,12111000000.0,5792000000.0,17903000000.0,484000000.0,3974000000.0,-423000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2018.0,Q3,,2018-09-30,2018-11-08 18:33:38+00:00,1447000000.0,876000000.0,7828000000.0,,919000000.0,0.0,9043000000.0,,7000000.0,2000000.0,267000000.0,20759000000.0,2286000000.0,193000000.0,269000000.0,14795000000.0,0.0,,,1064000000.0,,32000000.0,751000000.0,,25000000.0,109000000.0,555000000.0,,,3147000000.0,0.0,557000000.0,18024000000.0,11894000000.0,2660000000.0,2225000000.0,11894000000.0,11894000000.0,6130000000.0,18024000000.0,569000000.0,3905000000.0,-296000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2018.0,Q2,,2018-06-30,2018-08-09 17:08:59+00:00,1432000000.0,853000000.0,8070000000.0,,792000000.0,0.0,9017000000.0,,7000000.0,,269000000.0,20560000000.0,2285000000.0,313000000.0,236000000.0,14295000000.0,2000000.0,,,947000000.0,,25000000.0,703000000.0,155000000.0,127000000.0,113000000.0,471000000.0,,,2764000000.0,0.0,391000000.0,17449000000.0,11482000000.0,2459000000.0,2262000000.0,11482000000.0,11484000000.0,5965000000.0,17449000000.0,695000000.0,3703000000.0,-299000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2018.0,Q1,,2018-03-31,2018-05-04 16:17:55+00:00,1222000000.0,826000000.0,9230000000.0,,1001000000.0,0.0,8993000000.0,,7000000.0,1000000.0,269000000.0,21460000000.0,2284000000.0,93000000.0,218000000.0,14029000000.0,5000000.0,,,928000000.0,,30000000.0,534000000.0,20000000.0,44000000.0,108000000.0,459000000.0,,,2698000000.0,449000000.0,722000000.0,17323000000.0,11397000000.0,2824000000.0,2250000000.0,11397000000.0,11402000000.0,5921000000.0,17323000000.0,470000000.0,3671000000.0,-294000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2019.0,FY,,2019-12-31,2020-05-08 14:35:44+00:00,1221000000.0,1035000000.0,8583000000.0,,631000000.0,0.0,9163000000.0,,7000000.0,3000000.0,261000000.0,23028000000.0,1839000000.0,,205000000.0,16077000000.0,,,,1389000000.0,,52000000.0,769000000.0,,53000000.0,538000000.0,1224000000.0,,74000000.0,4025000000.0,450000000.0,187000000.0,19067000000.0,12119000000.0,2191000000.0,2496000000.0,12119000000.0,12119000000.0,6948000000.0,19067000000.0,799000000.0,4452000000.0,-1069000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2019.0,Q3,,2019-09-30,2019-11-06 16:58:21+00:00,1202000000.0,853000000.0,8281000000.0,,437000000.0,0.0,9144000000.0,,6000000.0,0.0,261000000.0,22552000000.0,1838000000.0,0.0,246000000.0,15327000000.0,,,,1279000000.0,,154000000.0,783000000.0,,25000000.0,567000000.0,645000000.0,,76000000.0,3755000000.0,450000000.0,151000000.0,18078000000.0,11856000000.0,1923000000.0,2460000000.0,11856000000.0,11856000000.0,6222000000.0,18078000000.0,828000000.0,3762000000.0,-1043000000.0
Pioneer Natural Resources Co,PXD,FY8JBF7CCL2VE4F1B628,1038357,2019.0,Q2,,2019-06-30,2019-08-08 18:45:31+00:00,1324000000.0,789000000.0,7875000000.0,,643000000.0,0.0,9126000000.0,,6000000.0,0.0,262000000.0,21877000000.0,1837000000.0,0.0,249000000.0,15037000000.0,,,,1208000000.0,,69000000.0,699000000.0,,53000000.0,632000000.0,660000000.0,,75000000.0,3597000000.0,449000000.0,344000000.0,18106000000.0,11876000000.0,2175000000.0,2525000000.0,11876000000.0,11876000000.0,6230000000.0,18106000000.0,894000000.0,3705000000.0,-847000000.0
