company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2007.0,FY,2007-01-01,2007-12-31,2010-02-23 17:23:23+00:00,,,,,926000000.0,1262000000.0,565000000.0,0.0,50000000.0,-1468000000.0,330000000.0,1125000000.0,-1468000000.0,330000000.0,1125000000.0,-13000000.0,787000000.0,787000000.0,-1153000000.0,,-128000000.0,-364000000.0,-323000000.0,-1299000000.0,-446000000.0,-708000000.0,286000000.0,532000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2008.0,FY,2008-01-01,2008-12-31,2010-02-23 17:23:23+00:00,,,,,899000000.0,253000000.0,270000000.0,0.0,1310000000.0,-84000000.0,-1523000000.0,1559000000.0,-84000000.0,-1523000000.0,1559000000.0,-48000000.0,553000000.0,553000000.0,-163000000.0,,-489000000.0,-344000000.0,-255000000.0,-1373000000.0,-1034000000.0,-16000000.0,232000000.0,109000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2008.0,Q4,2008-10-01,2008-12-31,,,,,,224000000.0,,203000000.0,,226000000.0,-203000000.0,-475000000.0,541000000.0,-203000000.0,-475000000.0,541000000.0,-137000000.0,130000000.0,130000000.0,-16000000.0,,-101000000.0,-86000000.0,-53000000.0,-377000000.0,-343000000.0,,52000000.0,4000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2008.0,Q3,2008-07-01,2008-09-30,,,,,,235000000.0,,-914000000.0,,286000000.0,891000000.0,-596000000.0,-517000000.0,891000000.0,-596000000.0,-517000000.0,-222000000.0,178000000.0,178000000.0,-16000000.0,,-257000000.0,-86000000.0,-78000000.0,-342000000.0,691000000.0,,74000000.0,7000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-30 16:33:10+00:00,,,,,675000000.0,253000000.0,67000000.0,0.0,1084000000.0,119000000.0,-1048000000.0,1018000000.0,119000000.0,-1048000000.0,1018000000.0,89000000.0,423000000.0,423000000.0,-147000000.0,,-388000000.0,-258000000.0,-202000000.0,-996000000.0,-691000000.0,-16000000.0,180000000.0,105000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-28 12:45:18+00:00,,,,,440000000.0,253000000.0,981000000.0,0.0,798000000.0,-772000000.0,-452000000.0,1535000000.0,-772000000.0,-452000000.0,1535000000.0,311000000.0,245000000.0,245000000.0,-131000000.0,,-131000000.0,-172000000.0,-124000000.0,-654000000.0,-1382000000.0,-16000000.0,106000000.0,98000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2009.0,FY,2009-01-01,2009-12-31,2011-02-18 17:12:00+00:00,-15000000.0,,,,1020000000.0,,274000000.0,,427000000.0,-789000000.0,-1064000000.0,1819000000.0,-789000000.0,-1064000000.0,1819000000.0,-34000000.0,535000000.0,535000000.0,-10000000.0,35000000.0,-77000000.0,-348000000.0,-315000000.0,-1035000000.0,-903000000.0,,295000000.0,83000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2009.0,Q4,2009-10-01,2009-12-31,,,,,,282000000.0,,-244000000.0,-27000000.0,64000000.0,93000000.0,-269000000.0,145000000.0,93000000.0,-269000000.0,145000000.0,-31000000.0,121000000.0,121000000.0,-14000000.0,35000000.0,-95000000.0,-88000000.0,-64000000.0,-216000000.0,109000000.0,,58000000.0,48000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-29 15:57:25+00:00,-15000000.0,,,,738000000.0,,518000000.0,27000000.0,363000000.0,-882000000.0,-795000000.0,1674000000.0,-882000000.0,-795000000.0,1674000000.0,-3000000.0,414000000.0,414000000.0,4000000.0,,18000000.0,-260000000.0,-251000000.0,-819000000.0,-1012000000.0,,237000000.0,35000000.0
DTE Energy Co,DTE,549300IX8SD6XXD71I78,936340,2009.0,Q3TTM,2008-10-01,2009-09-30,,-15000000.0,,,,962000000.0,,721000000.0,27000000.0,589000000.0,-1085000000.0,-1270000000.0,2215000000.0,-1085000000.0,-1270000000.0,2215000000.0,-140000000.0,544000000.0,544000000.0,-12000000.0,,-83000000.0,-346000000.0,-304000000.0,-1196000000.0,-1355000000.0,,289000000.0,39000000.0
