company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
NOVELLUS SYSTEMS INC,NVLS,,836106,2009.0,FY,,2009-12-31,2011-02-25 16:48:44+00:00,72656000.0,150624000.0,17014000.0,-4669000.0,142047000.0,,1179220000.0,9094000.0,46900000.0,1580000.0,21566000.0,126438000.0,114147000.0,78763000.0,162213000.0,239111000.0,48332000.0,36715000.0,49584000.0,83739000.0,45228000.0,133105000.0,,5226000.0,,359323000.0,1558978000.0,1179777000.0,897822000.0,171494000.0,1179777000.0,1179777000.0,379201000.0,1558978000.0,422045000.0,207707000.0,0.0
NOVELLUS SYSTEMS INC,NVLS,,836106,2010.0,FY,,2010-12-31,2012-02-24 16:24:11+00:00,82006000.0,256731000.0,29512000.0,-2881000.0,247055000.0,0.0,1206887000.0,29693000.0,49995000.0,15631000.0,63725000.0,125043000.0,105592000.0,68645000.0,208894000.0,218569000.0,65196000.0,15530000.0,70444000.0,96513000.0,42460000.0,121226000.0,,124132000.0,,424196000.0,1832397000.0,1328138000.0,1202401000.0,291011000.0,1328138000.0,1328138000.0,504259000.0,1832397000.0,411427000.0,213248000.0,0.0
NOVELLUS SYSTEMS INC,NVLS,,836106,2010.0,Q3,,2010-09-25,2010-11-02 16:17:12+00:00,76269000.0,199018000.0,25321000.0,-5097000.0,207887000.0,,1132762000.0,15151000.0,47363000.0,20297000.0,56323000.0,125223000.0,106773000.0,71571000.0,198566000.0,220231000.0,50528000.0,32868000.0,58450000.0,79160000.0,43981000.0,119697000.0,,107390000.0,96000.0,386660000.0,1688244000.0,1235055000.0,1072362000.0,251907000.0,1235055000.0,1235055000.0,453189000.0,1688244000.0,395651000.0,201282000.0,
NOVELLUS SYSTEMS INC,NVLS,,836106,2010.0,Q2,,2010-06-26,2010-08-04 16:09:02+00:00,70267000.0,152622000.0,22192000.0,-6951000.0,164679000.0,,1141810000.0,16674000.0,46164000.0,18198000.0,42627000.0,123903000.0,98329000.0,73956000.0,197159000.0,224065000.0,49356000.0,32749000.0,52743000.0,80897000.0,43818000.0,113793000.0,,49485000.0,1722000.0,390283000.0,1600270000.0,1184344000.0,983656000.0,224423000.0,1184344000.0,1184344000.0,415926000.0,1600270000.0,392549000.0,191503000.0,
NOVELLUS SYSTEMS INC,NVLS,,836106,2011.0,FY,,2011-12-31,2012-05-07 16:16:44+00:00,51195000.0,188422000.0,28256000.0,-2250000.0,524901000.0,0.0,1293811000.0,15996000.0,44093000.0,5536000.0,70919000.0,124685000.0,375361000.0,42891000.0,213869000.0,208764000.0,189513000.0,44017000.0,60329000.0,28006000.0,39000000.0,123150000.0,0.0,-191031000.0,0.0,393837000.0,1936635000.0,1100530000.0,1409139000.0,232231000.0,1100530000.0,1100530000.0,836105000.0,1936635000.0,318732000.0,603874000.0,
NOVELLUS SYSTEMS INC,NVLS,,836106,2011.0,Q3,,2011-09-24,2011-11-02 16:17:01+00:00,51743000.0,222764000.0,30035000.0,-471000.0,353127000.0,0.0,1195235000.0,20775000.0,40613000.0,9423000.0,69662000.0,125468000.0,379526000.0,53456000.0,216865000.0,205783000.0,232883000.0,44165000.0,69994000.0,95010000.0,39051000.0,132540000.0,,-224583000.0,,383482000.0,1873273000.0,970181000.0,1261016000.0,251632000.0,970181000.0,970181000.0,903092000.0,1873273000.0,406474000.0,651460000.0,
NOVELLUS SYSTEMS INC,NVLS,,836106,2011.0,Q2,,2011-06-25,2011-08-03 16:20:27+00:00,44235000.0,236364000.0,34038000.0,1985000.0,406239000.0,,1279736000.0,18574000.0,50356000.0,10527000.0,59935000.0,126482000.0,385195000.0,55728000.0,222107000.0,209595000.0,233389000.0,23583000.0,73139000.0,95920000.0,41882000.0,133044000.0,,-217076000.0,,406141000.0,1965559000.0,1064645000.0,1344790000.0,240448000.0,1064645000.0,1064645000.0,900914000.0,1965559000.0,411174000.0,660466000.0,
NOVELLUS SYSTEMS INC,NVLS,,836106,2011.0,Q1,,2011-03-26,2011-04-27 17:57:20+00:00,101557000.0,279064000.0,31960000.0,-1171000.0,275339000.0,,1251248000.0,13549000.0,50750000.0,8393000.0,41250000.0,126170000.0,112798000.0,67484000.0,219787000.0,212886000.0,62540000.0,14691000.0,69742000.0,88288000.0,47534000.0,129367000.0,,87631000.0,,363205000.0,1827031000.0,1337708000.0,1202836000.0,266451000.0,1337708000.0,1337708000.0,489323000.0,1827031000.0,411309000.0,222872000.0,
NOVELLUS SYSTEMS INC,NVLS,,836106,2012.0,Q1,,2012-03-31,2012-05-07 16:16:44+00:00,87383000.0,226763000.0,29614000.0,-577000.0,343974000.0,0.0,949242000.0,12929000.0,36104000.0,6356000.0,39197000.0,125135000.0,106048000.0,46469000.0,225838000.0,206473000.0,185279000.0,51364000.0,69550000.0,20492000.0,37340000.0,122309000.0,426930000.0,-147443000.0,273070000.0,669997000.0,2074918000.0,801222000.0,1554040000.0,518099000.0,801222000.0,801222000.0,846766000.0,2074918000.0,314405000.0,328667000.0,
