company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 18:53:47+00:00,0.26,0.26,0.31,0.26,,-309000000.0,2914000000.0,2935000000.0,-21000000.0,2754000000.0,85000000.0,18066000000.0,38010000000.0,,,3082000000.0,,428000000.0,,75000000.0,9337000000.0,21148000000.0,16862000000.0,5327000000.0,0.0,9337000000.0,7525000000.0,-4899000000.0,2626000000.0,38010000000.0,10592300000.0,10592300000.0,10592300000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 17:17:59+00:00,1.06,1.06,0.46,1.06,,1039000000.0,12179000000.0,13148000000.0,-969000000.0,11344000000.0,535000000.0,71713000000.0,148416000000.0,,,10097000000.0,,1151000000.0,,300000000.0,38033000000.0,81810000000.0,66606000000.0,15537000000.0,,38033000000.0,28573000000.0,-14386000000.0,14187000000.0,148416000000.0,10701900000.0,10701900000.0,10701900000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q4,2010-10-01,2010-12-31,,0.43,0.43,0.14,0.43,,-607000000.0,4750000000.0,4060000000.0,690000000.0,4460000000.0,215000000.0,20379000000.0,39695000000.0,,,1995000000.0,,336000000.0,,75000000.0,10900000000.0,22374000000.0,17321000000.0,3304000000.0,,10900000000.0,6421000000.0,-2968000000.0,3453000000.0,39695000000.0,10701900000.0,10701900000.0,10701900000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q3,2010-07-01,2010-09-30,2010-11-03 17:02:41+00:00,0.18,0.18,0.12,0.18,,318000000.0,2217000000.0,3322000000.0,-1105000000.0,1980000000.0,162000000.0,16626000000.0,35701000000.0,,,2437000000.0,,187000000.0,,75000000.0,9146000000.0,19063000000.0,16638000000.0,4039000000.0,,9146000000.0,7492000000.0,-3852000000.0,3640000000.0,35701000000.0,11000000000.0,11000000000.0,11000000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.63,0.63,0.32,0.63,,1646000000.0,7429000000.0,9088000000.0,-1659000000.0,6884000000.0,320000000.0,51334000000.0,108721000000.0,,,8102000000.0,,815000000.0,,225000000.0,27133000000.0,59436000000.0,49285000000.0,12233000000.0,,27133000000.0,22152000000.0,-11418000000.0,10734000000.0,108721000000.0,11000000000.0,11000000000.0,11000000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.9,0.9,0.42,0.9,,1070000000.0,10540000000.0,11805000000.0,-1265000000.0,9822000000.0,418000000.0,71837000000.0,147708000000.0,,,11426000000.0,,921000000.0,,300000000.0,36863000000.0,83263000000.0,64445000000.0,15628000000.0,,36863000000.0,27582000000.0,-14707000000.0,12875000000.0,147708000000.0,11000000000.0,11000000000.0,11000000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q2,2010-04-01,2010-06-30,2010-08-02 13:58:50+00:00,0.28,0.28,0.1,0.28,,885000000.0,3214000000.0,3402000000.0,-188000000.0,3034000000.0,105000000.0,17196000000.0,37166000000.0,,,2731000000.0,,278000000.0,,75000000.0,9059000000.0,19927000000.0,17239000000.0,4171000000.0,,9059000000.0,8180000000.0,-3893000000.0,4287000000.0,37166000000.0,10835700000.0,10835700000.0,10835700000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.45,0.45,0.2,0.45,,1328000000.0,5212000000.0,5766000000.0,-554000000.0,4904000000.0,158000000.0,34708000000.0,73020000000.0,,,5665000000.0,,628000000.0,,150000000.0,17987000000.0,40373000000.0,32647000000.0,8194000000.0,,17987000000.0,14660000000.0,-7566000000.0,7094000000.0,73020000000.0,10835700000.0,10835700000.0,10835700000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.95,0.95,0.4,0.95,,268000000.0,10822000000.0,10942000000.0,-120000000.0,10261000000.0,261000000.0,73759000000.0,149368000000.0,,,12589000000.0,,1172000000.0,,300000000.0,37071000000.0,86348000000.0,63020000000.0,15911000000.0,,37071000000.0,25949000000.0,-14739000000.0,11210000000.0,149368000000.0,10835700000.0,10835700000.0,10835700000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:12:26+00:00,0.17,0.17,0.1,0.17,,443000000.0,1998000000.0,2364000000.0,-366000000.0,1870000000.0,53000000.0,17512000000.0,35854000000.0,,,2934000000.0,,350000000.0,,75000000.0,8928000000.0,20446000000.0,15408000000.0,4023000000.0,,8928000000.0,6480000000.0,-3673000000.0,2807000000.0,35854000000.0,11000000000.0,11000000000.0,11000000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.92,0.92,0.4,0.92,,-390000000.0,10309000000.0,10435000000.0,-126000000.0,9841000000.0,168000000.0,75367000000.0,151276000000.0,,,13454000000.0,,928000000.0,,300000000.0,36945000000.0,88821000000.0,62455000000.0,16393000000.0,,36945000000.0,25510000000.0,-15465000000.0,10045000000.0,151276000000.0,11000000000.0,11000000000.0,11000000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:55:58+00:00,1.24,1.24,0.61,1.23,,5745000000.0,14443000000.0,14414000000.0,29000000.0,14151000000.0,292000000.0,68278000000.0,141479000000.0,,,6842000000.0,,5063000000.0,,,36841000000.0,75120000000.0,66359000000.0,14422000000.0,,36841000000.0,29518000000.0,-9359000000.0,20159000000.0,141479000000.0,11412100000.0,11412100000.0,11504900000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q4,2011-10-01,2011-12-31,,0.35,0.35,0.17,0.35,,491000000.0,3813000000.0,3998000000.0,-185000000.0,4761000000.0,83000000.0,17547000000.0,36847000000.0,,,1666000000.0,,257000000.0,,-1031000000.0,10364000000.0,19213000000.0,17634000000.0,3038000000.0,,10364000000.0,7270000000.0,-2781000000.0,4489000000.0,36847000000.0,11412100000.0,11412100000.0,11504900000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q3,2011-07-01,2011-09-30,2011-11-07 18:23:06+00:00,0.22,0.22,0.15,0.22,,435000000.0,3265000000.0,3264000000.0,1000000.0,2343000000.0,41000000.0,16615000000.0,34811000000.0,,,1739000000.0,,556000000.0,,881000000.0,9579000000.0,18354000000.0,16457000000.0,3735000000.0,,9579000000.0,6878000000.0,-3179000000.0,3699000000.0,34811000000.0,10650000000.0,10650000000.0,10650000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.89,0.89,0.44,0.88,,5254000000.0,10630000000.0,10416000000.0,214000000.0,9390000000.0,209000000.0,50731000000.0,104632000000.0,,,5176000000.0,,4806000000.0,,1031000000.0,26477000000.0,55907000000.0,48725000000.0,11384000000.0,,26477000000.0,22248000000.0,-6578000000.0,15670000000.0,104632000000.0,10650000000.0,10650000000.0,10650000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.32,1.32,0.58,1.31,,4647000000.0,15380000000.0,14476000000.0,904000000.0,13850000000.0,424000000.0,71110000000.0,144327000000.0,,,7171000000.0,,5142000000.0,,1106000000.0,37377000000.0,78281000000.0,66046000000.0,14688000000.0,,37377000000.0,28669000000.0,-9546000000.0,19123000000.0,144327000000.0,10650000000.0,10650000000.0,10650000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q2,2011-04-01,2011-06-30,2012-07-30 16:39:53+00:00,0.35,0.35,0.15,0.35,,892000000.0,3838000000.0,3644000000.0,194000000.0,3689000000.0,74000000.0,17417000000.0,34999000000.0,,,1538000000.0,,624000000.0,,75000000.0,8362000000.0,18955000000.0,16044000000.0,3770000000.0,,8362000000.0,7682000000.0,-3146000000.0,4536000000.0,34999000000.0,10540000000.0,10540000000.0,10540000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.67,0.67,0.29,0.66,,4819000000.0,7365000000.0,7152000000.0,213000000.0,7047000000.0,168000000.0,34116000000.0,69821000000.0,,,3437000000.0,,4250000000.0,,150000000.0,16898000000.0,37553000000.0,32268000000.0,7649000000.0,,16898000000.0,15370000000.0,-3399000000.0,11971000000.0,69821000000.0,10540000000.0,10540000000.0,10540000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.28,1.28,0.55,1.27,,4530000000.0,14332000000.0,14534000000.0,-202000000.0,13487000000.0,545000000.0,71121000000.0,145217000000.0,,,7869000000.0,,4773000000.0,,300000000.0,36944000000.0,78990000000.0,66227000000.0,14992000000.0,,36944000000.0,29283000000.0,-10219000000.0,19064000000.0,145217000000.0,10540000000.0,10540000000.0,10540000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 16:12:26+00:00,0.32,0.32,0.14,0.31,,3927000000.0,3527000000.0,3508000000.0,19000000.0,3358000000.0,94000000.0,16699000000.0,34822000000.0,,,1899000000.0,,3626000000.0,,75000000.0,8536000000.0,18598000000.0,16224000000.0,3879000000.0,,8536000000.0,7688000000.0,-253000000.0,7435000000.0,34822000000.0,10493800000.0,10493800000.0,10832300000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.21,1.21,0.5,1.2,,4523000000.0,13708000000.0,14292000000.0,-584000000.0,12832000000.0,576000000.0,70900000000.0,147384000000.0,,,9062000000.0,,4427000000.0,,300000000.0,37641000000.0,79962000000.0,67422000000.0,15393000000.0,,37641000000.0,29781000000.0,-10966000000.0,18815000000.0,147384000000.0,10493800000.0,10493800000.0,10832300000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:25:56+00:00,1.29,1.29,0.7,1.29,,2534000000.0,13864000000.0,14847000000.0,-983000000.0,13641000000.0,223000000.0,74310000000.0,144121000000.0,,,6689000000.0,,2563000000.0,,,35897000000.0,80999000000.0,63122000000.0,12407000000.0,,35897000000.0,27225000000.0,-9844000000.0,17381000000.0,144121000000.0,10574400000.0,10574400000.0,10574400000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q4,2012-10-01,2012-12-31,,0.38,0.38,0.19,0.38,,846000000.0,4146000000.0,4396000000.0,-250000000.0,4011000000.0,135000000.0,18733000000.0,37930000000.0,,,1806000000.0,,826000000.0,,,10107000000.0,20539000000.0,17391000000.0,2868000000.0,,10107000000.0,7284000000.0,-2042000000.0,5242000000.0,37930000000.0,10574400000.0,10574400000.0,10574400000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q3,2012-07-01,2012-09-30,2012-11-06 17:41:41+00:00,0.33,0.33,0.17,0.33,,555000000.0,3508000000.0,3471000000.0,37000000.0,3491000000.0,17000000.0,18509000000.0,35562000000.0,,,1878000000.0,,787000000.0,,0.0,8957000000.0,20387000000.0,15175000000.0,2979000000.0,,8957000000.0,6218000000.0,-2192000000.0,4026000000.0,35562000000.0,10578800000.0,10578800000.0,10578800000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.91,0.91,0.51,0.91,,1688000000.0,9718000000.0,10451000000.0,-733000000.0,9630000000.0,88000000.0,55577000000.0,106191000000.0,,,4883000000.0,,1737000000.0,,,25790000000.0,60460000000.0,45731000000.0,9539000000.0,,25790000000.0,19941000000.0,-7802000000.0,12139000000.0,106191000000.0,10578800000.0,10578800000.0,10578800000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.26,1.26,0.68,1.26,,2179000000.0,13531000000.0,14449000000.0,-918000000.0,14391000000.0,171000000.0,73124000000.0,143038000000.0,,,6549000000.0,,1994000000.0,,-1031000000.0,36154000000.0,79673000000.0,63365000000.0,12577000000.0,,36154000000.0,27211000000.0,-10583000000.0,16628000000.0,143038000000.0,10578800000.0,10578800000.0,10578800000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 16:19:03+00:00,0.29,0.29,0.17,0.29,,496000000.0,3138000000.0,3691000000.0,-553000000.0,3105000000.0,33000000.0,19199000000.0,36004000000.0,,,1405000000.0,,393000000.0,,0.0,8404000000.0,20604000000.0,15400000000.0,3202000000.0,,8404000000.0,6996000000.0,-2809000000.0,4187000000.0,36004000000.0,10706900000.0,10706900000.0,10706900000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.58,0.58,0.34,0.58,,1133000000.0,6210000000.0,6980000000.0,-770000000.0,6139000000.0,71000000.0,37068000000.0,70629000000.0,,,3005000000.0,,950000000.0,,,16833000000.0,40073000000.0,30556000000.0,6560000000.0,,16833000000.0,13723000000.0,-5610000000.0,8113000000.0,70629000000.0,10706900000.0,10706900000.0,10706900000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.15,1.15,0.66,1.15,,2059000000.0,13288000000.0,14242000000.0,-954000000.0,13243000000.0,195000000.0,71230000000.0,142287000000.0,,,6410000000.0,,1763000000.0,,-150000000.0,36776000000.0,77640000000.0,64647000000.0,13333000000.0,,36776000000.0,27871000000.0,-11570000000.0,16301000000.0,142287000000.0,10706900000.0,10706900000.0,10706900000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q1,2012-01-01,2012-03-31,2012-05-04 16:39:07+00:00,0.29,0.29,0.17,0.29,,637000000.0,3072000000.0,3289000000.0,-217000000.0,3034000000.0,38000000.0,17869000000.0,34625000000.0,,,1600000000.0,,557000000.0,,0.0,8429000000.0,19469000000.0,15156000000.0,3358000000.0,,8429000000.0,6727000000.0,-2801000000.0,3926000000.0,34625000000.0,10462100000.0,10462100000.0,10462100000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.21,1.21,0.64,1.21,,2455000000.0,13988000000.0,14195000000.0,-207000000.0,13827000000.0,236000000.0,69448000000.0,141282000000.0,,,6543000000.0,,1994000000.0,,-75000000.0,36734000000.0,75991000000.0,65291000000.0,13901000000.0,,36734000000.0,28557000000.0,-11907000000.0,16650000000.0,141282000000.0,10462100000.0,10462100000.0,10462100000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:06:12+00:00,1.28,1.28,0.79,1.27,,1219000000.0,13355000000.0,7881000000.0,5475000000.0,13057000000.0,298000000.0,79841000000.0,110137000000.0,,,2661000000.0,,3107000000.0,828000000.0,,17945000000.0,82502000000.0,27635000000.0,2870000000.0,,18773000000.0,8862000000.0,237000000.0,9100000000.0,110137000000.0,10200800000.0,10200800000.0,10281100000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q4,2013-10-01,2013-12-31,,0.33,0.33,0.22,0.32,,-257000000.0,-1736000000.0,-7792000000.0,5937000000.0,1540000000.0,-8000000.0,24580000000.0,-65968000000.0,120000000.0,-3133000000.0,-3345000000.0,,66374000000.0,828000000.0,-135000000.0,-8039000000.0,21235000000.0,-87203000000.0,-7492000000.0,-1924000000.0,-7211000000.0,-79992000000.0,71942000000.0,-8049000000.0,-65968000000.0,10200800000.0,10200800000.0,10281100000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.95,0.95,0.57,0.95,,1476000000.0,15091000000.0,15673000000.0,-462000000.0,11517000000.0,306000000.0,55261000000.0,176105000000.0,-120000000.0,3133000000.0,6006000000.0,,-63267000000.0,,135000000.0,25984000000.0,61267000000.0,114838000000.0,10362000000.0,1924000000.0,25984000000.0,88854000000.0,-71705000000.0,17149000000.0,176105000000.0,10151000000.0,10151000000.0,10151000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.33,1.33,0.76,1.33,,2322000000.0,19237000000.0,20069000000.0,-712000000.0,15528000000.0,441000000.0,73994000000.0,214035000000.0,-120000000.0,3133000000.0,7812000000.0,,-62441000000.0,,135000000.0,36091000000.0,81806000000.0,132229000000.0,13230000000.0,1924000000.0,36091000000.0,96138000000.0,-73747000000.0,22391000000.0,214035000000.0,10151000000.0,10151000000.0,10151000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 17:32:46+00:00,0.31,0.31,0.19,0.31,,348000000.0,3181000000.0,3272000000.0,-91000000.0,3191000000.0,-10000000.0,19455000000.0,35298000000.0,,,1461000000.0,,363000000.0,,,8680000000.0,20916000000.0,14382000000.0,2445000000.0,,8680000000.0,5702000000.0,-2082000000.0,3620000000.0,35298000000.0,10151000000.0,10151000000.0,10151000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.64,0.64,0.38,0.64,,1128000000.0,11910000000.0,12401000000.0,-371000000.0,8326000000.0,316000000.0,35806000000.0,140807000000.0,-120000000.0,3133000000.0,4545000000.0,,-63630000000.0,,135000000.0,17304000000.0,40351000000.0,100456000000.0,7917000000.0,1924000000.0,17304000000.0,83152000000.0,-69623000000.0,13529000000.0,140807000000.0,15996700000.0,15996700000.0,15996700000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.35,1.35,0.74,1.35,,2529000000.0,19564000000.0,20268000000.0,-584000000.0,15828000000.0,468000000.0,73048000000.0,214299000000.0,-120000000.0,3133000000.0,8229000000.0,,-62017000000.0,,135000000.0,36368000000.0,81277000000.0,133022000000.0,13764000000.0,1924000000.0,36368000000.0,96654000000.0,-73857000000.0,22797000000.0,214299000000.0,15996700000.0,15996700000.0,15996700000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 19:04:11+00:00,0.34,0.34,0.19,0.34,,508000000.0,3511000000.0,3631000000.0,,3527000000.0,-16000000.0,17315000000.0,33328000000.0,-120000000.0,,2120000000.0,,1615000000.0,,,8766000000.0,19435000000.0,13893000000.0,2603000000.0,,8766000000.0,5127000000.0,-988000000.0,4139000000.0,33328000000.0,10373500000.0,10373500000.0,10373500000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.34,1.34,0.72,1.34,,2405000000.0,14303000000.0,15189000000.0,-766000000.0,14134000000.0,169000000.0,73756000000.0,142824000000.0,-120000000.0,,7209000000.0,,3621000000.0,,,36234000000.0,80965000000.0,61859000000.0,11652000000.0,,36234000000.0,25625000000.0,-8031000000.0,17594000000.0,142824000000.0,10373500000.0,10373500000.0,10373500000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 17:21:03+00:00,1.51,1.51,0.89,1.5,,773000000.0,15345000000.0,9490000000.0,5855000000.0,15233000000.0,112000000.0,83704000000.0,116406000000.0,,,2530000000.0,,778000000.0,,,17963000000.0,86234000000.0,30172000000.0,2723000000.0,,17963000000.0,12209000000.0,-1945000000.0,10263000000.0,116406000000.0,10088100000.0,10088100000.0,10155300000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2014.0,Q4,2014-10-01,2014-12-31,,0.51,0.51,0.45,0.5,,-439000000.0,5339000000.0,1103000000.0,4236000000.0,5152000000.0,187000000.0,25436000000.0,19283000000.0,,,-2200000000.0,,-14000000.0,,,-2590000000.0,23236000000.0,-3953000000.0,-2042000000.0,,-2590000000.0,-1363000000.0,2028000000.0,664000000.0,19283000000.0,10088100000.0,10088100000.0,10155300000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 19:58:04+00:00,0.35,0.35,0.22,0.35,,401000000.0,3509000000.0,2803000000.0,706000000.0,3537000000.0,-28000000.0,19740000000.0,31849000000.0,,,1520000000.0,,258000000.0,,0.0,6318000000.0,21260000000.0,10589000000.0,1325000000.0,,6318000000.0,4271000000.0,-1067000000.0,3204000000.0,31849000000.0,10039000000.0,10039000000.0,10039000000.0
General Electric Co,GE,3C7474T6CDKPR9K6YT90,40545,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.0,1.0,0.44,1.0,,1212000000.0,10006000000.0,8387000000.0,1619000000.0,10081000000.0,-75000000.0,58268000000.0,97123000000.0,,,4730000000.0,,792000000.0,,,20553000000.0,62998000000.0,34125000000.0,4765000000.0,,20553000000.0,13572000000.0,-3973000000.0,9599000000.0,97123000000.0,10039000000.0,10039000000.0,10039000000.0
