company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2011.0,Q1,,2011-03-31,2011-05-04 16:48:41+00:00,88678000.0,163385000.0,38473000.0,2707000.0,,110844000.0,,240643000.0,15963000.0,,,80298000.0,3982000.0,7660000.0,248614000.0,80298000.0,21041000.0,2921000.0,,28285000.0,22819000.0,19298000.0,281825000.0,5984000.0,691710000.0,525175000.0,558104000.0,136056000.0,525175000.0,525175000.0,166535000.0,691710000.0,53308000.0,30479000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2012.0,FY,,2012-12-31,2014-02-21 15:05:19+00:00,143689000.0,175524000.0,85077000.0,2368000.0,,341841000.0,0.0,321338000.0,23051000.0,,0.0,,4483000.0,52757000.0,319286000.0,180850000.0,22606000.0,14330000.0,,45546000.0,35176000.0,43896000.0,493181000.0,9132000.0,1157083000.0,816887000.0,903598000.0,252228000.0,816922000.0,816922000.0,340161000.0,1157083000.0,72635000.0,87933000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2012.0,Q3,,2012-09-30,2012-11-08 11:41:34+00:00,112187000.0,311001000.0,81802000.0,1496000.0,,157047000.0,0.0,313447000.0,19370000.0,,,170157000.0,4815000.0,30682000.0,312158000.0,170157000.0,20544000.0,18300000.0,,40821000.0,35736000.0,42726000.0,443437000.0,41552000.0,1078639000.0,758380000.0,842302000.0,253841000.0,758380000.0,758380000.0,320259000.0,1078639000.0,66180000.0,66418000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2012.0,Q2,,2012-06-30,2012-08-03 18:50:51+00:00,145649000.0,175249000.0,59626000.0,884000.0,,142928000.0,0.0,301795000.0,22078000.0,,,163829000.0,5222000.0,31499000.0,380895000.0,163829000.0,17128000.0,3876000.0,,41215000.0,32519000.0,56145000.0,386454000.0,42387000.0,1004689000.0,689133000.0,777295000.0,251538000.0,689133000.0,689133000.0,315556000.0,1004689000.0,63565000.0,64018000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2012.0,Q1,,2012-03-31,2012-05-04 13:04:30+00:00,95844000.0,196411000.0,40970000.0,2162000.0,,107052000.0,0.0,291678000.0,19164000.0,,,158482000.0,4648000.0,32451000.0,324354000.0,158482000.0,15461000.0,2550000.0,,47544000.0,31004000.0,47121000.0,380248000.0,43330000.0,920237000.0,674088000.0,694102000.0,182694000.0,674088000.0,674088000.0,246149000.0,920237000.0,67653000.0,63455000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,FY,,2013-12-31,2015-02-20 16:54:47+00:00,165456000.0,209952000.0,133729000.0,2194000.0,,347489000.0,0.0,397248000.0,38377000.0,,122244000.0,,24097000.0,47951000.0,469006000.0,223952000.0,31094000.0,22473000.0,,47543000.0,49806000.0,63987000.0,653842000.0,104972000.0,1577741000.0,1053284000.0,1128811000.0,426630000.0,1053354000.0,1053354000.0,524387000.0,1577741000.0,224978000.0,97757000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q3,,2013-09-30,2013-11-05 12:56:45+00:00,184405000.0,353257000.0,109344000.0,2422000.0,,186377000.0,0.0,373451000.0,29811000.0,,,201603000.0,3721000.0,49148000.0,497406000.0,201603000.0,26766000.0,34201000.0,,41985000.0,48403000.0,56064000.0,590582000.0,5034000.0,1396990000.0,966455000.0,1122915000.0,332984000.0,966455000.0,966455000.0,430535000.0,1396990000.0,72472000.0,97551000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q2,,2013-06-30,2013-08-06 13:32:46+00:00,217925000.0,212836000.0,77935000.0,-230000.0,,223842000.0,0.0,359439000.0,32043000.0,,,190924000.0,3798000.0,50387000.0,490943000.0,190924000.0,26642000.0,2923000.0,,42069000.0,44099000.0,52291000.0,517798000.0,5112000.0,1275388000.0,877007000.0,1011955000.0,303895000.0,877007000.0,877007000.0,398381000.0,1275388000.0,72509000.0,94486000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2013.0,Q1,,2013-03-31,2013-04-30 17:36:18+00:00,127327000.0,246218000.0,66969000.0,24000.0,,255722000.0,0.0,342188000.0,24765000.0,,,180591000.0,3842000.0,51658000.0,323509000.0,180591000.0,26281000.0,3246000.0,,42333000.0,39343000.0,37227000.0,500946000.0,8787000.0,1140488000.0,843158000.0,887441000.0,206329000.0,843158000.0,843158000.0,297330000.0,1140488000.0,72456000.0,91001000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,FY,,2014-12-31,2015-11-04 15:48:01+00:00,210432000.0,279835000.0,147681000.0,-14808000.0,,593175000.0,0.0,508350000.0,52498000.0,,123256000.0,,26230000.0,255250000.0,536714000.0,305564000.0,33570000.0,34563000.0,,57064000.0,67906000.0,87177000.0,856687000.0,28951000.0,2095083000.0,1350229000.0,1549399000.0,421627000.0,1350300000.0,1350300000.0,744783000.0,2095083000.0,240120000.0,323156000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q3,,2014-09-30,2015-11-04 15:48:01+00:00,273687000.0,449221000.0,143299000.0,-6993000.0,,249469000.0,0.0,490578000.0,40840000.0,,123356000.0,,28850000.0,172124000.0,637459000.0,264629000.0,47602000.0,53969000.0,,49770000.0,61366000.0,86914000.0,770484000.0,19524000.0,1978110000.0,1254069000.0,1463903000.0,490479000.0,1254141000.0,1254141000.0,723969000.0,1978110000.0,249578000.0,233490000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q2,,2014-06-30,2015-08-04 16:01:07+00:00,334001000.0,269133000.0,110649000.0,454000.0,,300434000.0,0.0,458854000.0,39174000.0,,123395000.0,,30776000.0,176987000.0,662388000.0,255018000.0,37706000.0,15945000.0,,48731000.0,65954000.0,97190000.0,681380000.0,19650000.0,1863945000.0,1140688000.0,1368319000.0,480245000.0,1140759000.0,1140759000.0,723186000.0,1863945000.0,240608000.0,242941000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2014.0,Q1,,2014-03-31,2014-05-06 17:38:56+00:00,166920000.0,331299000.0,103844000.0,504000.0,,179926000.0,0.0,443203000.0,40831000.0,,123388000.0,240721000.0,31571000.0,46846000.0,472244000.0,240721000.0,35538000.0,111676000.0,,42641000.0,56341000.0,100857000.0,664870000.0,4812000.0,1599016000.0,1108577000.0,1125157000.0,387252000.0,1108577000.0,1108577000.0,490439000.0,1599016000.0,233138000.0,103187000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,FY,,2015-12-31,2017-02-23 16:03:38+00:00,200460000.0,433638000.0,192935000.0,-45013000.0,,129852000.0,0.0,636558000.0,,,585181000.0,,75686000.0,624070000.0,783031000.0,538531000.0,92157000.0,43415000.0,,75652000.0,94868000.0,152242000.0,1076533000.0,42000000.0,2865970000.0,1668078000.0,1498763000.0,478810000.0,1668222000.0,1668222000.0,1197748000.0,2865970000.0,828676000.0,718938000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q3,,2015-09-30,2016-11-02 14:24:44+00:00,274285000.0,551188000.0,188266000.0,-39058000.0,,159398000.0,0.0,603051000.0,60692000.0,,591872000.0,,79692000.0,559411000.0,867082000.0,478418000.0,42866000.0,343929000.0,,66404000.0,89094000.0,134751000.0,971117000.0,42124000.0,3032363000.0,1535110000.0,1773111000.0,848604000.0,1535254000.0,1535254000.0,1497109000.0,3032363000.0,780834000.0,648505000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q2,,2015-06-30,2016-08-03 17:08:28+00:00,375431000.0,353406000.0,150824000.0,-27395000.0,,149085000.0,0.0,572191000.0,71559000.0,,591771000.0,,83746000.0,669654000.0,836605000.0,430536000.0,32387000.0,22303000.0,,62533000.0,82380000.0,147281000.0,870640000.0,42737000.0,2758909000.0,1415436000.0,1557936000.0,591295000.0,1415580000.0,1415580000.0,1343329000.0,2758909000.0,770437000.0,752034000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2015.0,Q1,,2015-03-31,2016-04-29 16:16:40+00:00,252051000.0,395917000.0,137482000.0,-27114000.0,,224927000.0,0.0,554856000.0,65966000.0,,595492000.0,,87075000.0,379984000.0,577947000.0,359489000.0,14104000.0,15339000.0,,53899000.0,331809000.0,169722000.0,856640000.0,43347000.0,2544538000.0,1384382000.0,1434479000.0,448219000.0,1384526000.0,1384526000.0,1160012000.0,2544538000.0,750570000.0,711793000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,FY,,2016-12-31,2018-02-28 10:43:52+00:00,409679000.0,622685000.0,208750000.0,-52143000.0,,250470000.0,0.0,823484000.0,,,563591000.0,,64310000.0,790388000.0,917491000.0,804211000.0,136862000.0,40387000.0,,110204000.0,137227000.0,174507000.0,1259414000.0,27000000.0,3644331000.0,2030755000.0,1965153000.0,685816000.0,2030900000.0,2030900000.0,1613431000.0,3644331000.0,874967000.0,927615000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q3,,2016-09-30,2017-11-08 17:34:24+00:00,254222000.0,713731000.0,238284000.0,-50031000.0,,179954000.0,,816390000.0,,,576903000.0,,68248000.0,796768000.0,970621000.0,751286000.0,155592000.0,337744000.0,,106747000.0,108165000.0,162255000.0,1156650000.0,27000000.0,3685337000.0,1923009000.0,2026561000.0,857250000.0,1923154000.0,1923154000.0,1762183000.0,3685337000.0,907490000.0,904933000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q2,,2016-06-30,2017-08-08 17:16:55+00:00,332060000.0,460955000.0,170226000.0,-45260000.0,,121216000.0,,787091000.0,,,580301000.0,,70689000.0,838116000.0,1086749000.0,712873000.0,118053000.0,180068000.0,,95823000.0,108106000.0,180265000.0,1029371000.0,27000000.0,3426924000.0,1771202000.0,1849185000.0,709354000.0,1771348000.0,1771348000.0,1655576000.0,3426924000.0,864866000.0,946222000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q1,,2016-03-31,2017-05-09 14:01:20+00:00,184243000.0,566286000.0,224076000.0,-43828000.0,,157001000.0,0.0,702972000.0,,,588895000.0,,73217000.0,217525000.0,834287000.0,601910000.0,92230000.0,170581000.0,,93089000.0,653382000.0,211209000.0,1082027000.0,27000000.0,3218124000.0,1741171000.0,1768783000.0,605900000.0,1741317000.0,1741317000.0,1476807000.0,3218124000.0,847431000.0,870907000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,FY,,2017-12-31,2019-02-22 18:55:11+00:00,561108000.0,609670000.0,296841000.0,-38211000.0,,312483000.0,0.0,872266000.0,,0.0,555674000.0,,46995000.0,765046000.0,1158548000.0,885774000.0,82801000.0,50426000.0,,97444000.0,162304000.0,256978000.0,1184441000.0,152000000.0,4006367000.0,2018496000.0,2337679000.0,1060375000.0,2018642000.0,2018642000.0,1987725000.0,4006367000.0,782914000.0,927350000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q3,,2017-09-30,2018-11-05 17:10:26+00:00,482897000.0,733292000.0,266074000.0,-36926000.0,,258002000.0,0.0,864920000.0,,,559318000.0,,48646000.0,771382000.0,1180653000.0,868250000.0,97147000.0,54455000.0,,100162000.0,157861000.0,284895000.0,1272556000.0,297000000.0,4130365000.0,2100550000.0,2456842000.0,1100426000.0,2100696000.0,2100696000.0,2029669000.0,4130365000.0,805273000.0,929243000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q2,,2017-06-30,2018-08-02 19:19:30+00:00,483210000.0,602795000.0,232680000.0,-47032000.0,,165685000.0,0.0,852230000.0,,,580446000.0,,59866000.0,777717000.0,1168786000.0,875005000.0,125358000.0,43649000.0,,87099000.0,156217000.0,229204000.0,1218426000.0,177000000.0,3894244000.0,2023624000.0,2166470000.0,936539000.0,2023771000.0,2023771000.0,1870473000.0,3894244000.0,852769000.0,933934000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q1,,2017-03-31,2018-05-09 17:32:36+00:00,294857000.0,629235000.0,217310000.0,-48211000.0,,172128000.0,0.0,835681000.0,,,571381000.0,,61986000.0,784052000.0,901613000.0,830539000.0,121108000.0,38372000.0,,86118000.0,145536000.0,203052000.0,1232416000.0,77000000.0,3577160000.0,2019886000.0,1906028000.0,627539000.0,2020033000.0,2020033000.0,1557127000.0,3577160000.0,840593000.0,929588000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,FY,,2018-12-31,2020-02-26 16:03:39+00:00,560884000.0,652546000.0,340415000.0,-38987000.0,,557403000.0,0.0,916776000.0,,301421000.0,546494000.0,,41793000.0,703834000.0,1019496000.0,826868000.0,112420000.0,88257000.0,,123819000.0,208340000.0,364183000.0,1139082000.0,25000000.0,4245022000.0,2016871000.0,2593628000.0,1315977000.0,2016871000.0,2016871000.0,2228151000.0,4245022000.0,824526000.0,912174000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q3,,2018-09-30,2019-11-08 16:08:03+00:00,499467000.0,867074000.0,303399000.0,-44360000.0,,168682000.0,0.0,915449000.0,,,551208000.0,,43792000.0,703455000.0,1173115000.0,821078000.0,86436000.0,396873000.0,,137625000.0,218054000.0,378159000.0,1134684000.0,100000000.0,4227169000.0,2005773000.0,2587030000.0,1299739000.0,2005921000.0,2005921000.0,2221248000.0,4227169000.0,819061000.0,921509000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q2,,2018-06-30,2019-08-01 16:51:48+00:00,691163000.0,724945000.0,258567000.0,-38489000.0,,196879000.0,0.0,901851000.0,,,551160000.0,,45880000.0,752370000.0,1299332000.0,835427000.0,111746000.0,361669000.0,,135424000.0,226471000.0,340359000.0,1060402000.0,27000000.0,4241152000.0,1923764000.0,2561515000.0,1338399000.0,1923912000.0,1923912000.0,2317240000.0,4241152000.0,844210000.0,978841000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q1,,2018-03-31,2019-05-09 15:42:27+00:00,470378000.0,805413000.0,276888000.0,-21083000.0,,283644000.0,0.0,882721000.0,,,565201000.0,,45931000.0,758705000.0,1148493000.0,870120000.0,92607000.0,407791000.0,,98455000.0,170825000.0,354455000.0,1155946000.0,162000000.0,4264319000.0,2017584000.0,2592005000.0,1317057000.0,2017732000.0,2017732000.0,2246587000.0,4264319000.0,802194000.0,929530000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q3,,2020-03-31,2020-05-11 13:12:45+00:00,417397000.0,668409000.0,267115000.0,-70253000.0,,959318000.0,0.0,985981000.0,,208172000.0,485672000.0,726568000.0,40490000.0,593281000.0,940236000.0,726568000.0,39576000.0,198818000.0,,677262000.0,1002612000.0,300044000.0,634452000.0,600000000.0,4837575000.0,1550180000.0,2868007000.0,1691502000.0,1550180000.0,1550180000.0,3287395000.0,4837575000.0,1243000000.0,1595893000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q2,,2019-06-30,2019-08-01 16:51:48+00:00,607382000.0,735181000.0,304063000.0,-39492000.0,,455726000.0,0.0,946488000.0,,,548762000.0,,39527000.0,591396000.0,965711000.0,795499000.0,129403000.0,421196000.0,,722252000.0,707597000.0,287829000.0,1141129000.0,0.0,4679908000.0,2048125000.0,2444447000.0,1332641000.0,2048274000.0,2048274000.0,2631634000.0,4679908000.0,1439944000.0,1298993000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q1,,2019-03-31,2020-05-11 13:12:45+00:00,377401000.0,743677000.0,268187000.0,-40176000.0,,288726000.0,0.0,931501000.0,,270612000.0,548735000.0,810470000.0,40109000.0,590431000.0,875252000.0,810470000.0,114705000.0,177812000.0,,715345000.0,701822000.0,299053000.0,1158482000.0,0.0,4436072000.0,2049807000.0,2206708000.0,1094012000.0,2049807000.0,2049807000.0,2386265000.0,4436072000.0,1418894000.0,1292253000.0
