company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
TripAdvisor Inc,TRIP,,1526520,2014.0,Q2,,2014-06-30,2014-07-28 16:17:47+00:00,27000000.0,185000000.0,105000000.0,,587000000.0,0.0,633000000.0,170000000.0,,11000000.0,607000000.0,113000000.0,280000000.0,83000000.0,141000000.0,,28000000.0,,,,32000000.0,111000000.0,32000000.0,,538000000.0,73000000.0,51000000.0,1831000000.0,1026000000.0,855000000.0,386000000.0,1026000000.0,1026000000.0,805000000.0,1831000000.0,835000000.0,419000000.0,0.0,-145000000.0
TripAdvisor Inc,TRIP,,1526520,2014.0,Q1,,2014-03-31,2014-05-06 16:07:43+00:00,11000000.0,151000000.0,81000000.0,1000000.0,319000000.0,0.0,618000000.0,121000000.0,17000000.0,9000000.0,502000000.0,50000000.0,290000000.0,284000000.0,114000000.0,1000000.0,15000000.0,,,,19000000.0,73000000.0,16000000.0,,470000000.0,71000000.0,142000000.0,1615000000.0,944000000.0,645000000.0,293000000.0,944000000.0,944000000.0,671000000.0,1615000000.0,856000000.0,378000000.0,0.0,-145000000.0
TripAdvisor Inc,TRIP,,1526520,2015.0,FY,,2015-12-31,2017-02-17 16:46:19+00:00,10000000.0,180000000.0,123000000.0,-63000000.0,614000000.0,0.0,741000000.0,169000000.0,,9000000.0,732000000.0,176000000.0,200000000.0,37000000.0,247000000.0,25000000.0,15000000.0,,,,46000000.0,189000000.0,24000000.0,,826000000.0,1000000.0,47000000.0,2128000000.0,1412000000.0,865000000.0,312000000.0,1412000000.0,1412000000.0,716000000.0,2128000000.0,1016000000.0,404000000.0,0.0,-92000000.0
TripAdvisor Inc,TRIP,,1526520,2015.0,Q3,,2015-09-30,2015-11-05 16:06:18+00:00,17000000.0,224000000.0,129000000.0,-59000000.0,567000000.0,0.0,707000000.0,209000000.0,,,735000000.0,186000000.0,287000000.0,44000000.0,247000000.0,,42000000.0,,,,43000000.0,187000000.0,33000000.0,,823000000.0,1000000.0,119000000.0,2198000000.0,1326000000.0,943000000.0,356000000.0,1326000000.0,1326000000.0,872000000.0,2198000000.0,1008000000.0,516000000.0,0.0,-145000000.0
TripAdvisor Inc,TRIP,,1526520,2015.0,Q2,,2015-06-30,2015-07-23 16:05:58+00:00,38000000.0,243000000.0,148000000.0,-50000000.0,583000000.0,0.0,687000000.0,330000000.0,24000000.0,5000000.0,743000000.0,199000000.0,287000000.0,35000000.0,247000000.0,,49000000.0,,,,41000000.0,178000000.0,34000000.0,,749000000.0,1000000.0,128000000.0,2277000000.0,1241000000.0,1012000000.0,522000000.0,1241000000.0,1241000000.0,1036000000.0,2277000000.0,1018000000.0,514000000.0,0.0,-145000000.0
TripAdvisor Inc,TRIP,,1526520,2015.0,Q1,,2015-03-31,2015-05-06 16:08:02+00:00,26000000.0,229000000.0,115000000.0,-59000000.0,505000000.0,0.0,692000000.0,225000000.0,,6000000.0,720000000.0,196000000.0,250000000.0,19000000.0,226000000.0,,39000000.0,,,,39000000.0,174000000.0,42000000.0,,691000000.0,80000000.0,118000000.0,2094000000.0,1179000000.0,894000000.0,452000000.0,1179000000.0,1179000000.0,915000000.0,2094000000.0,974000000.0,463000000.0,0.0,-145000000.0
TripAdvisor Inc,TRIP,,1526520,2016.0,FY,,2016-12-31,2018-02-21 16:02:58+00:00,14000000.0,189000000.0,127000000.0,-77000000.0,612000000.0,0.0,831000000.0,192000000.0,,10000000.0,736000000.0,167000000.0,91000000.0,16000000.0,260000000.0,42000000.0,12000000.0,,,,67000000.0,210000000.0,31000000.0,,945000000.0,80000000.0,118000000.0,2238000000.0,1502000000.0,950000000.0,423000000.0,1502000000.0,1502000000.0,736000000.0,2238000000.0,1028000000.0,313000000.0,0.0,-197000000.0
TripAdvisor Inc,TRIP,,1526520,2016.0,Q3,,2016-09-30,2016-11-08 16:06:48+00:00,11000000.0,221000000.0,126000000.0,-59000000.0,611000000.0,0.0,808000000.0,221000000.0,,16000000.0,744000000.0,178000000.0,20000000.0,29000000.0,262000000.0,44000000.0,20000000.0,,,,54000000.0,207000000.0,18000000.0,,944000000.0,76000000.0,116000000.0,2277000000.0,1580000000.0,966000000.0,450000000.0,1580000000.0,1580000000.0,697000000.0,2277000000.0,1049000000.0,247000000.0,0.0,-113000000.0
TripAdvisor Inc,TRIP,,1526520,2016.0,Q2,,2016-06-30,2016-08-05 16:02:36+00:00,25000000.0,230000000.0,153000000.0,-62000000.0,766000000.0,0.0,783000000.0,385000000.0,,11000000.0,733000000.0,169000000.0,91000000.0,38000000.0,256000000.0,,18000000.0,,,,82000000.0,196000000.0,24000000.0,,888000000.0,1000000.0,87000000.0,2385000000.0,1505000000.0,1107000000.0,575000000.0,1505000000.0,1505000000.0,880000000.0,2385000000.0,1022000000.0,305000000.0,0.0,-104000000.0
TripAdvisor Inc,TRIP,,1526520,2016.0,Q1,,2016-03-31,2016-05-09 16:07:47+00:00,15000000.0,244000000.0,134000000.0,-54000000.0,653000000.0,0.0,758000000.0,272000000.0,,10000000.0,737000000.0,172000000.0,110000000.0,17000000.0,252000000.0,,16000000.0,,,,72000000.0,192000000.0,28000000.0,,853000000.0,1000000.0,39000000.0,2214000000.0,1464000000.0,964000000.0,432000000.0,1464000000.0,1464000000.0,750000000.0,2214000000.0,998000000.0,318000000.0,0.0,-93000000.0
TripAdvisor Inc,TRIP,,1526520,2017.0,FY,,2017-12-31,2019-02-22 16:03:14+00:00,8000000.0,230000000.0,148000000.0,-42000000.0,673000000.0,0.0,926000000.0,60000000.0,30000000.0,,758000000.0,142000000.0,230000000.0,27000000.0,263000000.0,16000000.0,14000000.0,,156000000.0,,73000000.0,293000000.0,25000000.0,,926000000.0,,35000000.0,2272000000.0,1363000000.0,993000000.0,372000000.0,1363000000.0,1363000000.0,909000000.0,2272000000.0,1016000000.0,537000000.0,0.0,-447000000.0
TripAdvisor Inc,TRIP,,1526520,2017.0,Q3,,2017-09-30,2017-11-06 16:06:43+00:00,15000000.0,254000000.0,128000000.0,-47000000.0,750000000.0,0.0,901000000.0,268000000.0,,4000000.0,756000000.0,150000000.0,265000000.0,6000000.0,266000000.0,58000000.0,16000000.0,,,,70000000.0,228000000.0,25000000.0,,1010000000.0,7000000.0,13000000.0,2348000000.0,1417000000.0,1042000000.0,422000000.0,1417000000.0,1417000000.0,931000000.0,2348000000.0,1040000000.0,509000000.0,0.0,-447000000.0
TripAdvisor Inc,TRIP,,1526520,2017.0,Q2,,2017-06-30,2017-08-08 16:07:02+00:00,7000000.0,252000000.0,165000000.0,-57000000.0,887000000.0,0.0,873000000.0,434000000.0,,8000000.0,750000000.0,156000000.0,260000000.0,4000000.0,266000000.0,47000000.0,15000000.0,,,,69000000.0,222000000.0,24000000.0,,985000000.0,7000000.0,17000000.0,2472000000.0,1354000000.0,1180000000.0,621000000.0,1354000000.0,1354000000.0,1118000000.0,2472000000.0,1026000000.0,497000000.0,0.0,-447000000.0
TripAdvisor Inc,TRIP,,1526520,2017.0,Q1,,2017-03-31,2017-05-09 16:51:22+00:00,12000000.0,232000000.0,122000000.0,-70000000.0,731000000.0,0.0,843000000.0,305000000.0,,6000000.0,741000000.0,161000000.0,210000000.0,3000000.0,262000000.0,37000000.0,13000000.0,,,,67000000.0,215000000.0,25000000.0,,958000000.0,7000000.0,15000000.0,2274000000.0,1384000000.0,1003000000.0,452000000.0,1384000000.0,1384000000.0,890000000.0,2274000000.0,1009000000.0,438000000.0,0.0,-347000000.0
TripAdvisor Inc,TRIP,,1526520,2018.0,FY,,2018-12-31,2020-02-19 16:03:50+00:00,15000000.0,212000000.0,151000000.0,-62000000.0,655000000.0,0.0,1037000000.0,63000000.0,,,756000000.0,118000000.0,,12000000.0,253000000.0,27000000.0,21000000.0,,164000000.0,,86000000.0,282000000.0,33000000.0,,1043000000.0,,15000000.0,2167000000.0,1471000000.0,915000000.0,393000000.0,1471000000.0,1471000000.0,696000000.0,2167000000.0,999000000.0,303000000.0,0.0,-547000000.0
TripAdvisor Inc,TRIP,,1526520,2018.0,Q3,,2018-09-30,2018-11-07 16:08:55+00:00,22000000.0,237000000.0,154000000.0,-56000000.0,663000000.0,0.0,1010000000.0,277000000.0,,,760000000.0,129000000.0,,,256000000.0,28000000.0,20000000.0,,,,93000000.0,277000000.0,26000000.0,,1035000000.0,,,2192000000.0,1442000000.0,926000000.0,453000000.0,1442000000.0,1442000000.0,750000000.0,2192000000.0,1010000000.0,297000000.0,0.0,-547000000.0
TripAdvisor Inc,TRIP,,1526520,2018.0,Q2,,2018-06-30,2018-08-01 16:06:50+00:00,10000000.0,300000000.0,163000000.0,-51000000.0,666000000.0,0.0,979000000.0,458000000.0,,,763000000.0,138000000.0,,2000000.0,258000000.0,21000000.0,19000000.0,,,,82000000.0,307000000.0,62000000.0,,966000000.0,,12000000.0,2304000000.0,1347000000.0,1040000000.0,631000000.0,1347000000.0,1347000000.0,957000000.0,2304000000.0,1006000000.0,326000000.0,0.0,-547000000.0
TripAdvisor Inc,TRIP,,1526520,2018.0,Q1,,2018-03-31,2018-05-08 16:08:20+00:00,7000000.0,281000000.0,150000000.0,-34000000.0,635000000.0,0.0,946000000.0,370000000.0,,,763000000.0,136000000.0,,5000000.0,261000000.0,18000000.0,16000000.0,,,,74000000.0,300000000.0,52000000.0,,935000000.0,7000000.0,15000000.0,2240000000.0,1390000000.0,983000000.0,534000000.0,1390000000.0,1390000000.0,850000000.0,2240000000.0,996000000.0,316000000.0,0.0,-457000000.0
TripAdvisor Inc,TRIP,,1526520,2019.0,FY,,2019-12-31,2020-05-08 16:02:53+00:00,11000000.0,183000000.0,203000000.0,-63000000.0,319000000.0,0.0,1150000000.0,62000000.0,4000000.0,,840000000.0,110000000.0,,55000000.0,270000000.0,7000000.0,8000000.0,,159000000.0,,169000000.0,380000000.0,27000000.0,,681000000.0,,,1984000000.0,1161000000.0,533000000.0,435000000.0,1161000000.0,1161000000.0,823000000.0,1984000000.0,1181000000.0,388000000.0,0.0,-607000000.0
TripAdvisor Inc,TRIP,,1526520,2019.0,Q3,,2019-09-30,2019-11-06 16:45:06+00:00,16000000.0,218000000.0,184000000.0,-75000000.0,838000000.0,0.0,1114000000.0,72000000.0,,,746000000.0,92000000.0,,,265000000.0,2000000.0,8000000.0,,196000000.0,,182000000.0,344000000.0,30000000.0,,1156000000.0,,95000000.0,2468000000.0,1648000000.0,1181000000.0,468000000.0,1648000000.0,1648000000.0,820000000.0,2468000000.0,1022000000.0,352000000.0,0.0,-547000000.0
TripAdvisor Inc,TRIP,,1526520,2019.0,Q2,,2019-06-30,2019-08-07 16:12:19+00:00,13000000.0,270000000.0,181000000.0,-65000000.0,901000000.0,0.0,1081000000.0,98000000.0,,,754000000.0,102000000.0,,,262000000.0,1000000.0,12000000.0,,346000000.0,,176000000.0,341000000.0,35000000.0,,1106000000.0,,65000000.0,2566000000.0,1575000000.0,1271000000.0,638000000.0,1575000000.0,1575000000.0,991000000.0,2566000000.0,1033000000.0,353000000.0,0.0,-547000000.0
TripAdvisor Inc,TRIP,,1526520,2019.0,Q1,,2019-03-31,2019-05-07 16:05:16+00:00,11000000.0,236000000.0,155000000.0,-64000000.0,771000000.0,0.0,1046000000.0,101000000.0,,,754000000.0,109000000.0,,,,20000000.0,22000000.0,,263000000.0,,430000000.0,336000000.0,35000000.0,,1072000000.0,,40000000.0,2395000000.0,1507000000.0,1082000000.0,530000000.0,1507000000.0,1507000000.0,888000000.0,2395000000.0,1313000000.0,358000000.0,0.0,-547000000.0
TripAdvisor Inc,TRIP,,1526520,2020.0,Q1,,2020-03-31,2020-05-08 16:02:53+00:00,34000000.0,159000000.0,146000000.0,-80000000.0,798000000.0,0.0,1167000000.0,60000000.0,26000000.0,,826000000.0,101000000.0,700000000.0,54000000.0,268000000.0,7000000.0,16000000.0,,71000000.0,,159000000.0,373000000.0,29000000.0,,662000000.0,,,2427000000.0,1027000000.0,1012000000.0,311000000.0,1027000000.0,1027000000.0,1400000000.0,2427000000.0,1147000000.0,1089000000.0,0.0,-722000000.0
