company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
TripAdvisor Inc,TRIP,,1526520,2009.0,FY,2009-01-01,2009-12-31,2012-03-15 16:33:01+00:00,-44971000.0,13806000.0,55246000.0,,9330000.0,485000.0,-6829000.0,,,46070000.0,-148930000.0,125738000.0,46070000.0,-148930000.0,125738000.0,23363000.0,102215000.0,102215000.0,7216000.0,46070000.0,-90086000.0,,,-13873000.0,,,
TripAdvisor Inc,TRIP,,1526520,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 17:04:49+00:00,-34446000.0,14609000.0,67987000.0,7000.0,12871000.0,603000.0,22105000.0,,1733000.0,4021000.0,-139770000.0,196915000.0,4021000.0,-139770000.0,196915000.0,61769000.0,138954000.0,138954000.0,8376000.0,2288000.0,-66421000.0,,-20090000.0,-18813000.0,,,
TripAdvisor Inc,TRIP,,1526520,2011.0,Q4,2011-10-01,2011-12-31,,-28099000.0,1901000.0,91790000.0,313000.0,5116000.0,-454000.0,-14005000.0,,410353000.0,400727000.0,-431282000.0,26161000.0,400727000.0,-431282000.0,26161000.0,-4848000.0,22017000.0,22017000.0,11132000.0,-9626000.0,-397623000.0,,,-5294000.0,,,-266000.0
TripAdvisor Inc,TRIP,,1526520,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 16:07:26+00:00,-35993000.0,7544000.0,91790000.0,313000.0,18362000.0,-455000.0,-2575000.0,0.0,414674000.0,411834000.0,-538862000.0,217882000.0,411834000.0,-538862000.0,217882000.0,90399000.0,177791000.0,177791000.0,16760000.0,-2840000.0,-501636000.0,,0.0,-21323000.0,0.0,0.0,20090000.0
TripAdvisor Inc,TRIP,,1526520,2011.0,Q3,2011-07-01,2011-09-30,,-3001000.0,2394000.0,,,4630000.0,-815000.0,12657000.0,,1539000.0,1759000.0,-2138000.0,77850000.0,1759000.0,-2138000.0,77850000.0,76656000.0,54293000.0,54293000.0,3876000.0,220000.0,-13888000.0,,,-5605000.0,,,20356000.0
TripAdvisor Inc,TRIP,,1526520,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 16:37:43+00:00,-7894000.0,5643000.0,,,13246000.0,-1000.0,11430000.0,,4321000.0,11107000.0,-107580000.0,191721000.0,11107000.0,-107580000.0,191721000.0,95247000.0,155774000.0,155774000.0,5628000.0,6786000.0,-104013000.0,,,-16029000.0,,,20356000.0
TripAdvisor Inc,TRIP,,1526520,2011.0,Q2,2011-04-01,2011-06-30,,,1132000.0,,,4514000.0,886000.0,-543000.0,,1278000.0,1780000.0,-33414000.0,60555000.0,1780000.0,-33414000.0,60555000.0,29807000.0,54110000.0,54110000.0,1342000.0,502000.0,-27983000.0,,,-5431000.0,,,
TripAdvisor Inc,TRIP,,1526520,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 16:05:51+00:00,-4893000.0,3249000.0,,,8616000.0,814000.0,-1227000.0,,2782000.0,9348000.0,-105442000.0,113871000.0,9348000.0,-105442000.0,113871000.0,18591000.0,101481000.0,101481000.0,1752000.0,6566000.0,-90125000.0,,,-10424000.0,,,
TripAdvisor Inc,TRIP,,1526520,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:16:02+00:00,-4893000.0,2117000.0,,,4102000.0,-72000.0,-684000.0,,1504000.0,7568000.0,-72028000.0,53316000.0,7568000.0,-72028000.0,53316000.0,-11216000.0,47371000.0,47371000.0,410000.0,6064000.0,-62142000.0,,,-4993000.0,,,
TripAdvisor Inc,TRIP,,1526520,2012.0,Q3TTM,2011-10-01,2012-09-30,,-28099000.0,7493000.0,91790000.0,313000.0,19149000.0,-2533000.0,-44522000.0,226251000.0,423151000.0,613276000.0,-444841000.0,194090000.0,613276000.0,-444841000.0,194090000.0,359992000.0,182888000.0,182888000.0,29082000.0,-11126000.0,-390595000.0,,,-25881000.0,-25000000.0,,-266000.0
