company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 16:58:16+00:00,,372341000.0,928288000.0,-397811000.0,0.0,2043589000.0,1220934000.0,-2471614000.0,1323489000.0,1220934000.0,-2471614000.0,1323489000.0,72809000.0,533942000.0,533942000.0,-113271000.0,301864000.0,-45651000.0,-322738000.0,-432259000.0,-2422121000.0,-801781000.0,428417000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 16:32:18+00:00,,13315000.0,527559000.0,25976000.0,383295000.0,462000000.0,-149503000.0,-902479000.0,989118000.0,-149503000.0,-902479000.0,989118000.0,-62864000.0,335592000.0,335592000.0,86676000.0,0.0,7963000.0,-167940000.0,-211243000.0,-908146000.0,-826858000.0,208947000.0,0.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2009.0,Q4,2009-10-01,2009-12-31,,,-25005000.0,-234894000.0,-48280000.0,-5234000.0,-224527000.0,-161269000.0,329394000.0,-393352000.0,-161269000.0,329394000.0,-393352000.0,-225227000.0,-142697000.0,-142697000.0,57524000.0,-186401000.0,38388000.0,91716000.0,72984000.0,291104000.0,163177000.0,-73082000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 17:33:38+00:00,,38320000.0,762453000.0,74256000.0,388529000.0,686527000.0,11766000.0,-1231873000.0,1382470000.0,11766000.0,-1231873000.0,1382470000.0,162363000.0,478289000.0,478289000.0,29152000.0,186401000.0,-30425000.0,-259656000.0,-284227000.0,-1199250000.0,-990035000.0,282029000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q4,2010-10-01,2010-12-31,,,39146000.0,129923000.0,-47754000.0,,111512000.0,607000.0,-268207000.0,249816000.0,607000.0,-268207000.0,249816000.0,-17784000.0,131223000.0,131223000.0,-2722000.0,,9255000.0,-46583000.0,-29129000.0,-276893000.0,-64322000.0,28560000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 18:27:33+00:00,,90054000.0,533608000.0,103265000.0,,312199000.0,-139052000.0,-957968000.0,1093463000.0,-139052000.0,-957968000.0,1093463000.0,-3557000.0,394107000.0,394107000.0,-27571000.0,,-1157000.0,-186101000.0,-177204000.0,-954472000.0,-265150000.0,174865000.0,0.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 18:13:35+00:00,,50908000.0,403685000.0,151019000.0,0.0,200687000.0,-139659000.0,-689761000.0,843647000.0,-139659000.0,-689761000.0,843647000.0,14227000.0,262884000.0,262884000.0,-24849000.0,0.0,-10412000.0,-139518000.0,-148075000.0,-677579000.0,-200828000.0,146305000.0,0.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q3TTM,2009-10-01,2010-09-30,,,25903000.0,168791000.0,102739000.0,-5234000.0,-23840000.0,-300928000.0,-360367000.0,450295000.0,-300928000.0,-360367000.0,450295000.0,-211000000.0,120187000.0,120187000.0,32675000.0,-186401000.0,27976000.0,-47802000.0,-75091000.0,-386475000.0,-37651000.0,73223000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q3,2010-07-01,2010-09-30,,,50342000.0,131387000.0,58410000.0,,-1313000.0,-115570000.0,-241894000.0,309868000.0,-115570000.0,-241894000.0,309868000.0,-47596000.0,101936000.0,101936000.0,-32207000.0,,-6043000.0,-46545000.0,-51529000.0,-235175000.0,-67712000.0,50853000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 15:30:21+00:00,,-13920000.0,267241000.0,48353000.0,0.0,190000000.0,-106421000.0,-317731000.0,430967000.0,-106421000.0,-317731000.0,430967000.0,6815000.0,157482000.0,157482000.0,-28189000.0,89599000.0,56314000.0,-100083000.0,-33000000.0,-373462000.0,-285937000.0,32417000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q4,2011-10-01,2011-12-31,,,4427000.0,97273000.0,-86148000.0,,295500000.0,216630000.0,-308731000.0,81939000.0,216630000.0,-308731000.0,81939000.0,-10162000.0,114779000.0,114779000.0,-48392000.0,,66523000.0,-50080000.0,-33721000.0,-327670000.0,-28790000.0,32978000.0,-46841000.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 16:45:04+00:00,,91080000.0,372104000.0,213562000.0,,677500000.0,31365000.0,-1018587000.0,970386000.0,31365000.0,-1018587000.0,970386000.0,-16836000.0,400513000.0,400513000.0,-106873000.0,,60674000.0,-200114000.0,-151972000.0,-1076730000.0,-446021000.0,149441000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 15:45:09+00:00,,86653000.0,274831000.0,299710000.0,0.0,382000000.0,-185265000.0,-709856000.0,888447000.0,-185265000.0,-709856000.0,888447000.0,-6674000.0,285734000.0,285734000.0,-58481000.0,0.0,-5849000.0,-150034000.0,-118251000.0,-749060000.0,-417231000.0,116463000.0,46841000.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q3TTM,2010-10-01,2011-09-30,,,125799000.0,404754000.0,251956000.0,,493512000.0,-184658000.0,-978063000.0,1138263000.0,-184658000.0,-978063000.0,1138263000.0,-24458000.0,416957000.0,416957000.0,-61203000.0,,3406000.0,-196617000.0,-147380000.0,-1025953000.0,-481553000.0,145023000.0,46841000.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q3,2011-07-01,2011-09-30,,,36162000.0,92876000.0,74070000.0,,260000000.0,82010000.0,-282148000.0,201752000.0,82010000.0,-282148000.0,201752000.0,1614000.0,91431000.0,91431000.0,-92787000.0,,-1021000.0,-50048000.0,-44687000.0,-280534000.0,-127942000.0,44094000.0,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 17:20:40+00:00,,50491000.0,181955000.0,225640000.0,0.0,122000000.0,-267275000.0,-427708000.0,686695000.0,-267275000.0,-427708000.0,686695000.0,-8288000.0,194303000.0,194303000.0,34306000.0,0.0,-4828000.0,-99986000.0,-73564000.0,-468526000.0,-289289000.0,72369000.0,46841000.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q2TTM,2010-07-01,2011-06-30,,,139979000.0,443265000.0,236296000.0,,232199000.0,-382238000.0,-937809000.0,1246379000.0,-382238000.0,-937809000.0,1246379000.0,-73668000.0,427462000.0,427462000.0,-623000.0,,-1616000.0,-193114000.0,-154222000.0,-980594000.0,-421323000.0,151782000.0,46841000.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q2,2011-04-01,2011-06-30,,,16084000.0,90722000.0,125500000.0,,121011000.0,-123418000.0,-190763000.0,313929000.0,-123418000.0,-190763000.0,313929000.0,-252000.0,78719000.0,78719000.0,2904000.0,,-5156000.0,-50008000.0,-34334000.0,-231837000.0,-194421000.0,33723000.0,46841000.0
