company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 16:32:18+00:00,13315000.0,0.0,1.91,0.0,527559000.0,1.91,,179947000.0,335592000.0,335592000.0,330033000.0,5559000.0,2629619000.0,5439430000.0,,,37801000.0,516372000.0,1001190000.0,2629619000.0,2809811000.0,273637000.0,,2058436000.0,751375000.0,-235836000.0,515539000.0,5439430000.0,,172567928.0,172717246.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q4,2010-10-01,2010-12-31,,39147000.0,1.3,1.14,-0.78,129922000.0,1.13,,49283000.0,131223000.0,131223000.0,129268000.0,1955000.0,1496146000.0,1203984000.0,,,22189000.0,31927000.0,-688409000.0,1496146000.0,-292162000.0,36934000.0,,-487413000.0,195251000.0,-14745000.0,180506000.0,1203984000.0,176300000.0,176636086.0,176885387.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 18:27:33+00:00,90054000.0,2.2,2.2,,533608000.0,2.19,,210409000.0,394107000.0,394107000.0,387949000.0,6158000.0,3035850000.0,4898167000.0,,,41916000.0,438764000.0,,3035850000.0,1862317000.0,237291000.0,,1062426000.0,799891000.0,-195375000.0,604516000.0,4898167000.0,176300000.0,176636086.0,176885387.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 18:13:35+00:00,50341000.0,0.0,0.57,0.26,131388000.0,0.57,,41918000.0,101935000.0,101935000.0,100524000.0,1411000.0,494125000.0,1243337000.0,,,10118000.0,134378000.0,233472000.0,494125000.0,749212000.0,65898000.0,,549579000.0,199633000.0,-55780000.0,143853000.0,1243337000.0,,176752714.0,177012278.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q3YTD,2010-01-01,2010-09-30,,50907000.0,0.9,1.06,0.78,403686000.0,1.06,,161126000.0,262884000.0,262884000.0,258681000.0,4203000.0,1539704000.0,3694183000.0,,,19727000.0,406837000.0,688409000.0,1539704000.0,2154479000.0,200357000.0,,1549839000.0,604640000.0,-180630000.0,424010000.0,3694183000.0,,176752714.0,177012278.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 09:08:39+00:00,8893000.0,0.41,0.0,0.26,134072000.0,0.0,,39351000.0,73348000.0,73348000.0,71946000.0,1402000.0,442230000.0,1111426000.0,,,1552000.0,141223000.0,206664000.0,442230000.0,669196000.0,67197000.0,,490852000.0,178344000.0,-65645000.0,112699000.0,1111426000.0,175500000.0,176571189.0,176736532.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q2YTD,2010-01-01,2010-06-30,,566000.0,0.9,0.49,0.52,272298000.0,0.49,,119208000.0,160949000.0,160949000.0,158157000.0,2792000.0,1045579000.0,2450846000.0,,,9609000.0,272459000.0,454937000.0,1045579000.0,1405267000.0,134459000.0,,1000260000.0,405007000.0,-124850000.0,280157000.0,2450846000.0,175500000.0,176571189.0,176736532.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 15:30:21+00:00,-8327000.0,0.49,0.49,0.26,138226000.0,0.49,,79857000.0,87601000.0,87601000.0,86211000.0,1390000.0,603349000.0,1339420000.0,,,8057000.0,131236000.0,248273000.0,603349000.0,736071000.0,67262000.0,,509408000.0,226663000.0,-59205000.0,167458000.0,1339420000.0,175900000.0,176349762.0,176537472.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q4,2011-10-01,2011-12-31,,3518000.0,1.14,1.71,-0.84,97272000.0,1.71,,13018000.0,114779000.0,193498000.0,113299000.0,1480000.0,1617375000.0,2115514000.0,-78719000.0,78719000.0,63538000.0,247354000.0,-251978000.0,1617375000.0,498139000.0,3476000.0,,135136000.0,184869000.0,-111972000.0,127797000.0,2115514000.0,177800000.0,177410167.0,177804568.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 16:45:04+00:00,91080000.0,2.22,2.22,,372104000.0,2.22,,170953000.0,400513000.0,400513000.0,394693000.0,5820000.0,2753272000.0,4465657000.0,,,27715000.0,455025000.0,,2753272000.0,1712385000.0,250425000.0,,918209000.0,794176000.0,-222710000.0,571466000.0,4465657000.0,177800000.0,177410167.0,177804568.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 15:45:09+00:00,36163000.0,0.0,0.51,0.28,92876000.0,0.51,,49883000.0,91431000.0,91431000.0,89961000.0,1470000.0,661788000.0,1114892000.0,,,1430000.0,120249000.0,,661788000.0,453104000.0,63932000.0,,249288000.0,203816000.0,-62502000.0,141314000.0,1114892000.0,,177497862.0,177835348.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q3YTD,2011-01-01,2011-09-30,,87562000.0,1.08,0.51,0.84,274832000.0,0.51,,157935000.0,285734000.0,207015000.0,281394000.0,4340000.0,1135897000.0,2350143000.0,78719000.0,-78719000.0,-35823000.0,207671000.0,251978000.0,1135897000.0,1214246000.0,246949000.0,,783073000.0,609307000.0,-110738000.0,443669000.0,2350143000.0,,177497862.0,177835348.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q2TTM,2010-07-01,2011-06-30,,99951000.0,1.71,1.71,-0.26,335813000.0,1.7,,130552000.0,306506000.0,306506000.0,301738000.0,4768000.0,2432501000.0,3558747000.0,,,-89286000.0,586691000.0,-469437000.0,2432501000.0,1126246000.0,46884000.0,,553018000.0,573228000.0,-136170000.0,437058000.0,3558747000.0,,,
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 18:10:43+00:00,34407000.0,0.64,0.0,0.28,91233000.0,0.0,,63537000.0,115584000.0,115584000.0,114155000.0,1429000.0,474109000.0,1235251000.0,,,10313000.0,156167000.0,251978000.0,474109000.0,761142000.0,58549000.0,,533785000.0,227357000.0,-48236000.0,179121000.0,1235251000.0,178400000.0,177188207.0,177480996.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2011.0,Q1TTM,2010-04-01,2011-03-31,,132788000.0,2.35,1.71,0.02,486615000.0,1.7,,194089000.0,422090000.0,422090000.0,415893000.0,6197000.0,2906610000.0,4793998000.0,,,44172000.0,463695000.0,3705000.0,2906610000.0,1887388000.0,228578000.0,,1086803000.0,800585000.0,-184406000.0,616179000.0,4793998000.0,178400000.0,177188207.0,177480996.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 17:25:50+00:00,79762000.0,0.0,1.9,0.0,661029000.0,1.89,,274926000.0,533077000.0,533077000.0,525945000.0,7132000.0,3667434000.0,6273787000.0,,,19742000.0,747356000.0,,3667434000.0,2606353000.0,329945000.0,,1488147000.0,1118206000.0,-310203000.0,808003000.0,6273787000.0,,277209819.0,277993631.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2012.0,Q4,2012-10-01,2012-12-31,,4911000.0,-0.56,1.09,-0.97,189087000.0,1.08,,75547000.0,176595000.0,176595000.0,174716000.0,1879000.0,939854000.0,1683951000.0,,,4839000.0,218706000.0,,939854000.0,744097000.0,84090000.0,,412704000.0,331393000.0,-79251000.0,252142000.0,1683951000.0,,277209819.0,277993631.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 17:24:13+00:00,43835000.0,0.0,0.66,0.34,187519000.0,0.66,,117360000.0,209508000.0,209508000.0,207628000.0,1880000.0,998282000.0,1861529000.0,,,4324000.0,218988000.0,,998282000.0,863247000.0,90361000.0,,450342000.0,412905000.0,-86037000.0,326868000.0,1861529000.0,,314806441.0,315805796.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2012.0,Q3YTD,2012-01-01,2012-09-30,,74851000.0,0.56,0.81,0.97,471942000.0,0.81,,199379000.0,356482000.0,356482000.0,351229000.0,5253000.0,2727580000.0,4589836000.0,,,14903000.0,528650000.0,,2727580000.0,1862256000.0,245855000.0,,1075443000.0,786813000.0,-230952000.0,555861000.0,4589836000.0,,314806441.0,315805796.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2012.0,Q3TTM,2011-10-01,2012-09-30,,78369000.0,1.7,2.52,0.13,569214000.0,2.52,,212397000.0,471261000.0,549980000.0,464528000.0,6733000.0,4344955000.0,6705350000.0,-78719000.0,78719000.0,78441000.0,776004000.0,-251978000.0,4344955000.0,2360395000.0,249331000.0,,1210579000.0,971682000.0,-342924000.0,683658000.0,6705350000.0,,314806441.0,315805796.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 09:03:33+00:00,25590000.0,0.0,0.15,0.34,185237000.0,0.15,,26055000.0,46219000.0,46219000.0,44339000.0,1880000.0,1071991000.0,1628684000.0,,,1806000.0,186351000.0,,1071991000.0,556693000.0,89047000.0,,397178000.0,159515000.0,-87241000.0,72274000.0,1628684000.0,,301047753.0,301816884.0
Eversource Energy,ES,SJ7XXD41SQU3ZNWUJ746,72741,2012.0,Q2YTD,2012-01-01,2012-06-30,,31016000.0,0.56,0.15,0.63,284423000.0,0.15,,82019000.0,146974000.0,146974000.0,143601000.0,3373000.0,1729298000.0,2728307000.0,,,10579000.0,309662000.0,,1729298000.0,999009000.0,155494000.0,,625101000.0,373908000.0,-144915000.0,228993000.0,2728307000.0,,301047753.0,301816884.0
