company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 14:48:49+00:00,0.17,0.17,0.05,0.17,,17100000.0,32700000.0,32700000.0,,33000000.0,-300000.0,618400000.0,794100000.0,,1200000.0,,95900000.0,618400000.0,175700000.0,31200000.0,,95900000.0,79800000.0,-30000000.0,49800000.0,794100000.0,194100000.0,190000000.0,191600000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q4,2010-10-01,2010-12-31,,0.35,0.35,0.05,0.34,,47200000.0,112300000.0,111700000.0,600000.0,110600000.0,1700000.0,872800000.0,1272400000.0,,-11500000.0,,164200000.0,872800000.0,399600000.0,71400000.0,6400000.0,164200000.0,235400000.0,-76500000.0,158900000.0,1272400000.0,345700000.0,345100000.0,352000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:32:09+00:00,1.17,1.17,0.2,1.15,154900000.0,208400000.0,357900000.0,389700000.0,-31800000.0,404500000.0,-46600000.0,3553700000.0,5145600000.0,,-11500000.0,,654000000.0,3553700000.0,1591900000.0,179800000.0,6400000.0,808900000.0,783000000.0,-184900000.0,598100000.0,5145600000.0,345700000.0,345100000.0,352000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.82,0.82,0.15,0.81,154900000.0,161200000.0,245600000.0,278000000.0,-32400000.0,293900000.0,-48300000.0,2680900000.0,3873200000.0,,,,489800000.0,2680900000.0,1192300000.0,108400000.0,,644700000.0,547600000.0,-108400000.0,439200000.0,3873200000.0,334500000.0,332200000.0,339200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.44,0.44,0.2,0.42,291800000.0,133200000.0,192800000.0,228800000.0,-36000000.0,240000000.0,-47200000.0,3575800000.0,5132300000.0,,600000.0,,758600000.0,3575800000.0,1556500000.0,148100000.0,3400000.0,1050400000.0,506100000.0,-144100000.0,362000000.0,5132300000.0,334500000.0,332200000.0,339200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 12:04:38+00:00,0.33,0.33,0.05,0.33,154900000.0,48200000.0,61000000.0,84900000.0,-23900000.0,110400000.0,-49400000.0,897300000.0,1367200000.0,,17900000.0,,138900000.0,897300000.0,469900000.0,60900000.0,,293800000.0,176100000.0,-43000000.0,133100000.0,1367200000.0,334500000.0,332200000.0,339200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.49,0.49,0.1,0.48,,113000000.0,184600000.0,193100000.0,-8500000.0,183500000.0,1100000.0,1783600000.0,2506000000.0,,-17900000.0,,350900000.0,1783600000.0,722400000.0,47500000.0,,350900000.0,371500000.0,-65400000.0,306100000.0,2506000000.0,374600000.0,376500000.0,384600000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.46,0.46,0.2,0.44,136900000.0,120500000.0,200800000.0,211900000.0,-11100000.0,197200000.0,3600000.0,3283900000.0,4593800000.0,,-15900000.0,,709100000.0,3283900000.0,1309900000.0,119000000.0,3400000.0,846000000.0,463900000.0,-131500000.0,332400000.0,4593800000.0,374600000.0,376500000.0,384600000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 16:02:31+00:00,0.24,0.24,0.05,0.23,,56100000.0,91100000.0,96100000.0,-5000000.0,89900000.0,1200000.0,893200000.0,1271000000.0,,-12600000.0,,193700000.0,893200000.0,377800000.0,19300000.0,,193700000.0,184100000.0,-31900000.0,152200000.0,1271000000.0,374600000.0,376500000.0,384600000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.53,0.53,0.2,0.52,136900000.0,94500000.0,169300000.0,173300000.0,-4000000.0,166500000.0,2800000.0,3013500000.0,4152000000.0,,2200000.0,,608400000.0,3013500000.0,1138500000.0,131000000.0,3400000.0,745300000.0,393200000.0,-125400000.0,267800000.0,4152000000.0,374400000.0,373300000.0,379900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:05:33+00:00,0.25,0.25,0.05,0.25,,56900000.0,93500000.0,97000000.0,-3500000.0,93600000.0,-100000.0,890400000.0,1235000000.0,,-5300000.0,,157200000.0,890400000.0,344600000.0,28200000.0,,157200000.0,187400000.0,-33500000.0,153900000.0,1235000000.0,374400000.0,373300000.0,379900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q4,2011-10-01,2011-12-31,,0.39,0.39,0.05,0.39,9100000.0,55300000.0,122000000.0,122000000.0,,117000000.0,5000000.0,968400000.0,1430700000.0,,-66000000.0,,145400000.0,968400000.0,462300000.0,70500000.0,6000000.0,154500000.0,307800000.0,-130500000.0,177300000.0,1430700000.0,301000000.0,300600000.0,307000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 15:32:02+00:00,1.56,1.56,0.2,1.53,9100000.0,232400000.0,481100000.0,494600000.0,-13500000.0,469600000.0,11500000.0,3919100000.0,5625600000.0,,-63700000.0,,647900000.0,3919100000.0,1706500000.0,264800000.0,6000000.0,657000000.0,1049500000.0,-322500000.0,727000000.0,5625600000.0,301000000.0,300600000.0,307000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.17,1.17,0.15,1.14,,177100000.0,359100000.0,372600000.0,-13500000.0,352600000.0,6500000.0,2950700000.0,4194900000.0,,2300000.0,,502500000.0,2950700000.0,1244200000.0,194300000.0,,502500000.0,741700000.0,-192000000.0,549700000.0,4194900000.0,302900000.0,300900000.0,306800000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.52,1.52,0.2,1.48,,224300000.0,471400000.0,484300000.0,-12900000.0,463200000.0,8200000.0,3823500000.0,5467300000.0,,-9200000.0,,666700000.0,3823500000.0,1643800000.0,265700000.0,6400000.0,666700000.0,977100000.0,-268500000.0,708600000.0,5467300000.0,302900000.0,300900000.0,306800000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 08:30:48+00:00,0.45,0.45,0.05,0.44,,64600000.0,140200000.0,147300000.0,-7100000.0,136300000.0,3900000.0,965300000.0,1398200000.0,,-800000.0,,159700000.0,965300000.0,432900000.0,60500000.0,,159700000.0,273200000.0,-61300000.0,211900000.0,1398200000.0,302900000.0,300900000.0,306800000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.72,0.72,0.1,0.7,,112500000.0,218900000.0,225300000.0,-6400000.0,216300000.0,2600000.0,1985400000.0,2796700000.0,,3100000.0,,342800000.0,1985400000.0,811300000.0,133800000.0,,342800000.0,468500000.0,-130700000.0,337800000.0,2796700000.0,301200000.0,303600000.0,310900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.4,1.4,0.2,1.37,154900000.0,207900000.0,392200000.0,421900000.0,-29700000.0,437300000.0,-45100000.0,3755500000.0,5436300000.0,,9500000.0,,645900000.0,3755500000.0,1680800000.0,266100000.0,6400000.0,800800000.0,880000000.0,-250200000.0,629800000.0,5436300000.0,301200000.0,303600000.0,310900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 15:04:22+00:00,0.41,0.41,0.05,0.4,,60200000.0,125300000.0,128400000.0,-3100000.0,123500000.0,1800000.0,989400000.0,1413300000.0,,-200000.0,,169300000.0,989400000.0,423900000.0,65800000.0,,169300000.0,254600000.0,-66000000.0,188600000.0,1413300000.0,301200000.0,303600000.0,310900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.23,1.23,0.2,1.2,154900000.0,203800000.0,358000000.0,389600000.0,-31600000.0,403700000.0,-45700000.0,3659300000.0,5294000000.0,,-2900000.0,,670300000.0,3659300000.0,1634700000.0,219600000.0,6400000.0,825200000.0,809500000.0,-216100000.0,593400000.0,5294000000.0,299400000.0,301500000.0,308700000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 12:19:46+00:00,0.31,0.31,0.05,0.3,,52300000.0,93600000.0,96900000.0,-3300000.0,92800000.0,800000.0,996000000.0,1383400000.0,,3300000.0,,173500000.0,996000000.0,387400000.0,68000000.0,,173500000.0,213900000.0,-64700000.0,149200000.0,1383400000.0,299400000.0,301500000.0,308700000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q4,2012-10-01,2012-12-31,,0.47,0.47,0.2,0.47,,78100000.0,144800000.0,151300000.0,-6500000.0,136700000.0,8100000.0,1016800000.0,1488300000.0,,-1100000.0,,188300000.0,1016800000.0,471500000.0,61300000.0,8600000.0,188300000.0,283200000.0,-53800000.0,229400000.0,1488300000.0,291900000.0,291800000.0,297500000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 14:44:38+00:00,1.58,1.58,0.8,1.55,,270100000.0,481100000.0,558200000.0,-77100000.0,461200000.0,19900000.0,3956200000.0,5795800000.0,,-25300000.0,,763300000.0,3956200000.0,1839600000.0,231300000.0,8600000.0,763300000.0,1076300000.0,-248000000.0,828300000.0,5795800000.0,291900000.0,291800000.0,297500000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.11,1.11,0.6,1.08,,192000000.0,336300000.0,406900000.0,-70600000.0,324500000.0,11800000.0,2939400000.0,4307500000.0,,-24200000.0,,575000000.0,2939400000.0,1368100000.0,170000000.0,,575000000.0,793100000.0,-194200000.0,598900000.0,4307500000.0,289300000.0,292400000.0,297900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.5,1.5,0.65,1.47,9100000.0,247300000.0,458300000.0,528900000.0,-70600000.0,441500000.0,16800000.0,3907800000.0,5738200000.0,,-90200000.0,,720400000.0,3907800000.0,1830400000.0,240500000.0,6000000.0,729500000.0,1100900000.0,-324700000.0,776200000.0,5738200000.0,289300000.0,292400000.0,297900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 15:19:42+00:00,0.3,0.3,0.2,0.29,,79000000.0,92400000.0,153400000.0,-61000000.0,86800000.0,5600000.0,968800000.0,1436900000.0,,-1500000.0,,180200000.0,968800000.0,468100000.0,54000000.0,,180200000.0,287900000.0,-55500000.0,232400000.0,1436900000.0,289300000.0,292400000.0,297900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.81,0.81,0.4,0.79,,113000000.0,243900000.0,253500000.0,-9600000.0,237700000.0,6200000.0,1970600000.0,2870600000.0,,-22700000.0,,394800000.0,1970600000.0,900000000.0,116000000.0,,394800000.0,505200000.0,-138700000.0,366500000.0,2870600000.0,295300000.0,292700000.0,298300000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.65,1.65,0.5,1.62,9100000.0,232900000.0,506100000.0,522800000.0,-16700000.0,491000000.0,15100000.0,3904300000.0,5699500000.0,,-89500000.0,,699900000.0,3904300000.0,1795200000.0,247000000.0,6000000.0,709000000.0,1086200000.0,-330500000.0,755700000.0,5699500000.0,295300000.0,292700000.0,298300000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 14:42:10+00:00,0.51,0.51,0.2,0.5,,65300000.0,153800000.0,159000000.0,-5200000.0,150600000.0,3200000.0,981100000.0,1457200000.0,,-1800000.0,,193400000.0,981100000.0,476100000.0,56600000.0,,193400000.0,282700000.0,-58400000.0,224300000.0,1457200000.0,295300000.0,292700000.0,298300000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.55,1.55,0.35,1.52,9100000.0,227800000.0,477600000.0,492200000.0,-14600000.0,463900000.0,13700000.0,3912600000.0,5655600000.0,,-87900000.0,,675800000.0,3912600000.0,1743000000.0,256200000.0,6000000.0,684900000.0,1058100000.0,-338100000.0,720000000.0,5655600000.0,290300000.0,289700000.0,295400000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:52:52+00:00,0.3,0.3,0.2,0.29,,47700000.0,90100000.0,94500000.0,-4400000.0,87100000.0,3000000.0,989500000.0,1413400000.0,,-20900000.0,,201400000.0,989500000.0,423900000.0,59400000.0,,201400000.0,222500000.0,-80300000.0,142200000.0,1413400000.0,290300000.0,289700000.0,295400000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:51:03+00:00,1.7,1.7,0.88,1.68,,308900000.0,517700000.0,514600000.0,3100000.0,493100000.0,24600000.0,4092700000.0,6063400000.0,,-51200000.0,,907800000.0,4092700000.0,1970700000.0,198600000.0,10400000.0,907800000.0,1062900000.0,-239400000.0,823500000.0,6063400000.0,290100000.0,289700000.0,294200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q4,2013-10-01,2013-12-31,,0.24,0.24,0.22,0.24,,94700000.0,80200000.0,83000000.0,-2800000.0,71900000.0,8300000.0,1058100000.0,1572600000.0,,-300000.0,,293100000.0,1058100000.0,514500000.0,53800000.0,10400000.0,293100000.0,221400000.0,-43700000.0,177700000.0,1572600000.0,290100000.0,289700000.0,294200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.46,1.46,0.66,1.44,,214200000.0,437500000.0,431600000.0,5900000.0,421200000.0,16300000.0,3034600000.0,4490800000.0,,-50900000.0,,614700000.0,3034600000.0,1456200000.0,144800000.0,,614700000.0,841500000.0,-195700000.0,645800000.0,4490800000.0,287200000.0,289200000.0,293200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.93,1.93,0.86,1.91,,292300000.0,582300000.0,582900000.0,-600000.0,557900000.0,24400000.0,4051400000.0,5979100000.0,,-52000000.0,,803000000.0,4051400000.0,1927700000.0,206100000.0,8600000.0,803000000.0,1124700000.0,-249500000.0,875200000.0,5979100000.0,287200000.0,289200000.0,293200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 12:48:21+00:00,0.6,0.6,0.22,0.59,,97800000.0,179100000.0,182100000.0,-3000000.0,172300000.0,6800000.0,995100000.0,1500000000.0,,5900000.0,,187200000.0,995100000.0,504900000.0,43700000.0,,187200000.0,317700000.0,-37800000.0,279900000.0,1500000000.0,287200000.0,289200000.0,293200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.86,0.86,0.44,0.85,,116400000.0,258400000.0,249500000.0,8900000.0,248900000.0,9500000.0,2039500000.0,2990800000.0,,-56800000.0,,427500000.0,2039500000.0,951300000.0,101100000.0,,427500000.0,523800000.0,-157900000.0,365900000.0,2990800000.0,291100000.0,289900000.0,294300000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.63,1.63,0.84,1.61,,273500000.0,495600000.0,554200000.0,-58600000.0,472400000.0,23200000.0,4025100000.0,5916000000.0,,-59400000.0,,796000000.0,4025100000.0,1890900000.0,216400000.0,8600000.0,796000000.0,1094900000.0,-267200000.0,827700000.0,5916000000.0,291100000.0,289900000.0,294300000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 14:53:04+00:00,0.36,0.36,0.22,0.36,,41200000.0,109000000.0,96200000.0,12800000.0,104800000.0,4200000.0,1031500000.0,1512800000.0,,-61900000.0,,232600000.0,1031500000.0,481300000.0,49400000.0,,232600000.0,248700000.0,-111300000.0,137400000.0,1512800000.0,291100000.0,289900000.0,294300000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.78,1.78,0.82,1.75,,297600000.0,540400000.0,617000000.0,-76600000.0,518200000.0,22200000.0,3974700000.0,5860400000.0,,700000.0,,756800000.0,3974700000.0,1885700000.0,223600000.0,8600000.0,756800000.0,1128900000.0,-214300000.0,914600000.0,5860400000.0,288200000.0,291000000.0,295500000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 13:36:07+00:00,0.5,0.5,0.22,0.49,,75200000.0,149400000.0,153300000.0,-3900000.0,144100000.0,5300000.0,1008000000.0,1478000000.0,,5100000.0,,194900000.0,1008000000.0,470000000.0,51700000.0,,194900000.0,275100000.0,-46600000.0,228500000.0,1478000000.0,288200000.0,291000000.0,295500000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:10:11+00:00,2.38,2.38,0.96,2.35,,335000000.0,707000000.0,718000000.0,-11000000.0,679000000.0,28000000.0,4327000000.0,6413000000.0,,-60000000.0,,815000000.0,4327000000.0,2086000000.0,173000000.0,15000000.0,815000000.0,1271000000.0,-218000000.0,1053000000.0,6413000000.0,285300000.0,285000000.0,289000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q4,2014-10-01,2014-12-31,,0.68,0.68,0.24,0.68,,101300000.0,202700000.0,209400000.0,-6700000.0,195200000.0,7500000.0,1115600000.0,1688300000.0,,-3500000.0,,221200000.0,1115600000.0,572700000.0,52300000.0,15000000.0,221200000.0,351500000.0,-40800000.0,310700000.0,1688300000.0,285300000.0,285000000.0,289000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 15:24:50+00:00,0.53,0.53,0.24,0.52,,72100000.0,157900000.0,159100000.0,-1200000.0,150500000.0,7400000.0,1074500000.0,1605300000.0,,-54800000.0,,207100000.0,1074500000.0,530800000.0,37700000.0,,207100000.0,323700000.0,-92500000.0,231200000.0,1605300000.0,284000000.0,283100000.0,287000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.7,1.7,0.72,1.67,,233700000.0,504300000.0,508600000.0,-4300000.0,483800000.0,20500000.0,3211400000.0,4724700000.0,,-56500000.0,,593800000.0,3211400000.0,1513300000.0,120700000.0,,593800000.0,919500000.0,-177200000.0,742300000.0,4724700000.0,284000000.0,283100000.0,287000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.94,1.94,0.94,1.91,,328400000.0,584500000.0,591600000.0,-7100000.0,555700000.0,28800000.0,4269500000.0,6297300000.0,,-56800000.0,,886900000.0,4269500000.0,2027800000.0,174500000.0,10400000.0,886900000.0,1140900000.0,-220900000.0,920000000.0,6297300000.0,284000000.0,283100000.0,287000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.17,1.17,0.48,1.15,,161600000.0,346400000.0,349500000.0,-3100000.0,333300000.0,13100000.0,2136900000.0,3119400000.0,,-1700000.0,,386700000.0,2136900000.0,982500000.0,83000000.0,,386700000.0,595800000.0,-84700000.0,511100000.0,3119400000.0,283800000.0,285500000.0,289200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.01,2.01,0.92,1.98,,354100000.0,605700000.0,614600000.0,-8900000.0,577500000.0,28200000.0,4190100000.0,6192000000.0,,3900000.0,,867000000.0,4190100000.0,2001900000.0,180500000.0,10400000.0,867000000.0,1134900000.0,-166200000.0,968700000.0,6192000000.0,283800000.0,285500000.0,289200000.0
