company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q2,,2011-06-30,2011-08-04 16:02:31+00:00,605800000.0,936900000.0,120700000.0,427300000.0,7201100000.0,276600000.0,74500000.0,8571300000.0,3020200000.0,4320000000.0,408900000.0,168100000.0,70100000.0,874600000.0,,112700000.0,168700000.0,0.0,0.0,455600000.0,387000000.0,154200000.0,,1657100000.0,564400000.0,14161600000.0,6726300000.0,1705600000.0,1615500000.0,6726300000.0,6894400000.0,7267200000.0,14161600000.0,12047100000.0,5651700000.0,0.0,-2252600000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2011.0,Q1,,2011-03-31,2011-05-06 14:05:33+00:00,591600000.0,933700000.0,105000000.0,384100000.0,7195100000.0,282700000.0,65500000.0,8568400000.0,3067700000.0,4435200000.0,383900000.0,160800000.0,81500000.0,884900000.0,,113300000.0,119000000.0,0.0,0.0,449600000.0,411900000.0,148100000.0,,1548800000.0,577000000.0,14114300000.0,6569700000.0,1644700000.0,1570300000.0,6569700000.0,6730500000.0,7383800000.0,14114300000.0,12085700000.0,5813500000.0,0.0,-2279200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,FY,,2012-12-31,2014-02-28 15:32:02+00:00,624600000.0,997900000.0,30000000.0,517600000.0,7200800000.0,287300000.0,55900000.0,8381500000.0,2423200000.0,4231600000.0,419500000.0,152700000.0,42200000.0,821800000.0,,160900000.0,191000000.0,,,481300000.0,403700000.0,111900000.0,,2105800000.0,153900000.0,13549700000.0,6640900000.0,1844200000.0,1256800000.0,6640900000.0,6793600000.0,6756100000.0,13549700000.0,11286000000.0,5499300000.0,0.0,-2695700000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q3,,2012-09-30,2012-11-07 08:30:48+00:00,674900000.0,995700000.0,35400000.0,576600000.0,7222600000.0,241300000.0,49600000.0,8377300000.0,2494000000.0,4391700000.0,424400000.0,145100000.0,43700000.0,819600000.0,,123400000.0,154300000.0,,,454900000.0,383500000.0,130100000.0,,2028500000.0,140300000.0,13626000000.0,6631600000.0,1875400000.0,1210800000.0,6631600000.0,6776700000.0,6849300000.0,13626000000.0,11326200000.0,5638500000.0,0.0,-2654900000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q2,,2012-06-30,2012-08-06 15:04:22+00:00,554600000.0,992100000.0,20100000.0,533800000.0,7209400000.0,272200000.0,58100000.0,8368800000.0,2554300000.0,4735600000.0,421800000.0,143000000.0,46100000.0,863500000.0,,127200000.0,157600000.0,310800000.0,9000000.0,440500000.0,371400000.0,135600000.0,,2000400000.0,127900000.0,13943000000.0,6662100000.0,2157600000.0,1121300000.0,6662100000.0,6805100000.0,7137900000.0,13943000000.0,11363600000.0,6016600000.0,0.0,-2567800000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2012.0,Q1,,2012-03-31,2012-05-04 12:19:46+00:00,523300000.0,984200000.0,63000000.0,481700000.0,7206300000.0,287000000.0,55200000.0,8545500000.0,2720700000.0,4728400000.0,414400000.0,152100000.0,51000000.0,878200000.0,,119100000.0,178600000.0,,,456200000.0,375100000.0,127400000.0,,1908700000.0,115700000.0,13904400000.0,6615000000.0,1767600000.0,1104600000.0,6615000000.0,6767100000.0,7137300000.0,13904400000.0,11722400000.0,6032700000.0,0.0,-2563000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,FY,,2013-12-31,2015-02-27 14:44:38+00:00,768000000.0,1085800000.0,-9900000.0,547500000.0,7251500000.0,243600000.0,58900000.0,8500000000.0,2195800000.0,4339800000.0,439000000.0,156800000.0,27200000.0,823600000.0,,505600000.0,532300000.0,0.0,0.0,473400000.0,359500000.0,154100000.0,,2341900000.0,128800000.0,13960100000.0,6580500000.0,2351900000.0,1672700000.0,6580500000.0,6737300000.0,7222800000.0,13960100000.0,11169200000.0,5550100000.0,0.0,-3003000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q3,,2013-09-30,2013-11-01 15:19:42+00:00,672100000.0,1077600000.0,-1200000.0,811600000.0,7223400000.0,233500000.0,51100000.0,8490900000.0,2259200000.0,4704100000.0,428300000.0,156200000.0,34000000.0,799500000.0,,749300000.0,774800000.0,,,478200000.0,351900000.0,144500000.0,,2334400000.0,117100000.0,14490700000.0,6647500000.0,2834100000.0,1797500000.0,6647500000.0,6803700000.0,7687000000.0,14490700000.0,11228300000.0,5889500000.0,0.0,-2909100000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q2,,2013-06-30,2013-08-02 14:42:10+00:00,657100000.0,1044800000.0,-10300000.0,653100000.0,7210900000.0,266700000.0,58600000.0,8487400000.0,2314600000.0,4672700000.0,415800000.0,151600000.0,35600000.0,801200000.0,,113600000.0,135400000.0,,,481000000.0,347500000.0,181200000.0,,2226100000.0,83700000.0,13750100000.0,6598600000.0,2051300000.0,1142900000.0,6598600000.0,6750200000.0,6999900000.0,13750100000.0,11283000000.0,5857000000.0,0.0,-2828100000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2013.0,Q1,,2013-03-31,2013-05-02 16:52:52+00:00,685900000.0,1006200000.0,21000000.0,590600000.0,7203800000.0,281400000.0,58100000.0,8487200000.0,2396600000.0,4436200000.0,422300000.0,158800000.0,38700000.0,809900000.0,,127700000.0,144300000.0,,,470000000.0,337500000.0,140500000.0,,2185700000.0,166800000.0,13699200000.0,6639700000.0,1923100000.0,1278400000.0,6639700000.0,6798500000.0,6900700000.0,13699200000.0,11353800000.0,5622300000.0,0.0,-2770800000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,FY,,2014-12-31,2016-02-26 16:51:03+00:00,730300000.0,1191500000.0,-107200000.0,492800000.0,7340700000.0,279400000.0,67400000.0,8877600000.0,2161400000.0,5054600000.0,483300000.0,134800000.0,26100000.0,874400000.0,,547600000.0,571700000.0,6800000.0,4400000.0,525100000.0,275000000.0,167000000.0,,2746800000.0,13100000.0,14520500000.0,6556700000.0,2473100000.0,1598900000.0,6556700000.0,6691500000.0,7829000000.0,14520500000.0,11564100000.0,6230100000.0,0.0,-3423600000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q3,,2014-09-30,2014-11-07 12:48:21+00:00,656500000.0,1164900000.0,-40500000.0,611800000.0,7308600000.0,260300000.0,71400000.0,8564700000.0,2078400000.0,4966800000.0,456300000.0,137000000.0,25600000.0,840600000.0,,547500000.0,543100000.0,8500000.0,3500000.0,509800000.0,277900000.0,158800000.0,,2620000000.0,6300000.0,14172100000.0,6454500000.0,2562900000.0,1469700000.0,6454500000.0,6591500000.0,7580600000.0,14172100000.0,11152900000.0,6110900000.0,0.0,-3433600000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q2,,2014-06-30,2014-08-07 14:53:04+00:00,648500000.0,1097600000.0,12900000.0,793700000.0,7290400000.0,276000000.0,65700000.0,8517700000.0,2116200000.0,4900500000.0,459000000.0,178000000.0,28200000.0,816400000.0,,701900000.0,750800000.0,8300000.0,3000000.0,513000000.0,294300000.0,167700000.0,,2538000000.0,23000000.0,14440800000.0,6522100000.0,2834900000.0,1701300000.0,6522100000.0,6700100000.0,7740700000.0,14440800000.0,11146900000.0,6039400000.0,0.0,-3319200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2014.0,Q1,,2014-03-31,2014-05-07 13:36:07+00:00,653200000.0,1042200000.0,3200000.0,737700000.0,7275400000.0,270100000.0,52800000.0,8500000000.0,2149100000.0,4728900000.0,449200000.0,168300000.0,26700000.0,810700000.0,,701900000.0,731400000.0,,,484300000.0,297800000.0,153700000.0,,2427600000.0,49700000.0,14270900000.0,6534100000.0,2688300000.0,1704400000.0,6534100000.0,6702400000.0,7568500000.0,14270900000.0,11133400000.0,5864100000.0,0.0,-3172100000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,FY,,2015-12-31,2017-02-23 16:10:11+00:00,1196000000.0,1928000000.0,-279000000.0,682000000.0,10214000000.0,615000000.0,100000000.0,14745000000.0,6743000000.0,11429000000.0,611000000.0,86000000.0,30000000.0,2658000000.0,,533000000.0,538000000.0,0.0,0.0,592000000.0,312000000.0,266000000.0,,3073000000.0,15000000.0,26200000000.0,9321000000.0,3509000000.0,2364000000.0,9321000000.0,9407000000.0,16793000000.0,26200000000.0,22080000000.0,14429000000.0,0.0,-3687000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q3,,2015-09-30,2015-11-05 15:24:50+00:00,714400000.0,1179300000.0,-261400000.0,441500000.0,7420300000.0,273500000.0,79600000.0,8761500000.0,1956000000.0,4957000000.0,481000000.0,75500000.0,27900000.0,843900000.0,,549100000.0,564900000.0,0.0,0.0,553000000.0,188600000.0,186800000.0,,3053100000.0,13400000.0,14187800000.0,6528700000.0,2436300000.0,1566200000.0,6528700000.0,6604200000.0,7583600000.0,14187800000.0,11270500000.0,6017400000.0,0.0,-3683300000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q2,,2015-06-30,2015-08-06 15:59:25+00:00,794600000.0,1192500000.0,-198100000.0,446400000.0,7389900000.0,318900000.0,70200000.0,8751800000.0,2028900000.0,5029800000.0,495000000.0,90800000.0,28100000.0,837700000.0,,569500000.0,550300000.0,0.0,0.0,545200000.0,199300000.0,204000000.0,,2950900000.0,13500000.0,14303500000.0,6440500000.0,2482600000.0,1677300000.0,6440500000.0,6531300000.0,7772200000.0,14303500000.0,11325900000.0,6094900000.0,0.0,-3702200000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2015.0,Q1,,2015-03-31,2015-05-08 12:24:17+00:00,798400000.0,1190600000.0,-227800000.0,489000000.0,7367100000.0,334400000.0,68600000.0,8834800000.0,2051700000.0,5182800000.0,490000000.0,120900000.0,26700000.0,847000000.0,,652400000.0,614700000.0,0.0,0.0,526500000.0,200000000.0,196400000.0,,2784300000.0,13600000.0,14500000000.0,6361500000.0,2597000000.0,1761100000.0,6361500000.0,6482400000.0,8017600000.0,14500000000.0,11413000000.0,6256500000.0,0.0,-3562100000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,FY,,2016-12-31,2018-02-22 15:40:21+00:00,1146000000.0,1704000000.0,-331000000.0,683000000.0,10384000000.0,680000000.0,101000000.0,14178000000.0,6272000000.0,10146000000.0,626000000.0,104000000.0,19000000.0,2484000000.0,,695000000.0,714000000.0,863000000.0,279000000.0,673000000.0,386000000.0,236000000.0,,3299000000.0,332000000.0,26031000000.0,9741000000.0,4282000000.0,3151000000.0,9741000000.0,9845000000.0,16186000000.0,26031000000.0,21123000000.0,13035000000.0,0.0,-3611000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q3,,2016-09-30,2016-11-02 12:59:29+00:00,1169000000.0,1753000000.0,-240000000.0,701000000.0,10338000000.0,752000000.0,82000000.0,14569000000.0,6785000000.0,10470000000.0,604000000.0,95000000.0,17000000.0,2629000000.0,,697000000.0,699000000.0,,,653000000.0,325000000.0,290000000.0,,3177000000.0,317000000.0,26134000000.0,9661000000.0,3523000000.0,2937000000.0,9661000000.0,9756000000.0,16378000000.0,26134000000.0,22007000000.0,13441000000.0,0.0,-3614000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q2,,2016-06-30,2016-08-02 14:45:06+00:00,1157000000.0,1802000000.0,-246000000.0,765000000.0,10295000000.0,757000000.0,152000000.0,14565000000.0,6898000000.0,10208000000.0,595000000.0,110000000.0,21000000.0,2729000000.0,,661000000.0,669000000.0,,,648000000.0,323000000.0,298000000.0,,3078000000.0,913000000.0,26384000000.0,9497000000.0,3678000000.0,3496000000.0,9497000000.0,9607000000.0,16777000000.0,26384000000.0,22111000000.0,13281000000.0,0.0,-3630000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2016.0,Q1,,2016-03-31,2016-05-04 11:26:41+00:00,1194000000.0,1905000000.0,-232000000.0,702000000.0,10243000000.0,790000000.0,142000000.0,14576000000.0,6995000000.0,10533000000.0,611000000.0,96000000.0,19000000.0,2743000000.0,,590000000.0,574000000.0,,,619000000.0,324000000.0,290000000.0,,3043000000.0,764000000.0,26430000000.0,9393000000.0,3629000000.0,3322000000.0,9393000000.0,9489000000.0,16941000000.0,26430000000.0,22190000000.0,13619000000.0,0.0,-3661000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,FY,,2017-12-31,2019-02-21 15:19:29+00:00,1241000000.0,1694000000.0,-332000000.0,665000000.0,10538000000.0,776000000.0,,13730000000.0,5613000000.0,7718000000.0,610000000.0,109000000.0,106000000.0,1468000000.0,,1076000000.0,949000000.0,,,885000000.0,403000000.0,253000000.0,,4109000000.0,1045000000.0,24526000000.0,10711000000.0,3688000000.0,4011000000.0,10711000000.0,10820000000.0,13706000000.0,24526000000.0,20228000000.0,9695000000.0,0.0,-3604000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q3,,2017-09-30,2017-11-01 12:08:39+00:00,1064000000.0,1670000000.0,-340000000.0,720000000.0,10499000000.0,627000000.0,0.0,13699000000.0,5795000000.0,8813000000.0,576000000.0,104000000.0,22000000.0,2305000000.0,,678000000.0,671000000.0,0.0,0.0,900000000.0,407000000.0,256000000.0,,3341000000.0,296000000.0,24294000000.0,9985000000.0,3324000000.0,2658000000.0,9985000000.0,10089000000.0,14205000000.0,24294000000.0,20394000000.0,11547000000.0,0.0,-3515000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q2,,2017-06-30,2017-08-03 10:50:59+00:00,969000000.0,1620000000.0,-385000000.0,786000000.0,10451000000.0,707000000.0,0.0,13645000000.0,5956000000.0,9415000000.0,584000000.0,114000000.0,22000000.0,2372000000.0,,632000000.0,632000000.0,753000000.0,124000000.0,723000000.0,427000000.0,271000000.0,,3377000000.0,297000000.0,24970000000.0,9891000000.0,4062000000.0,2729000000.0,9891000000.0,10005000000.0,14965000000.0,24970000000.0,20324000000.0,12236000000.0,0.0,-3552000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2017.0,Q1,,2017-03-31,2017-05-03 11:11:12+00:00,1269000000.0,1654000000.0,-298000000.0,705000000.0,10423000000.0,760000000.0,0.0,14184000000.0,6180000000.0,9154000000.0,610000000.0,112000000.0,21000000.0,2389000000.0,,774000000.0,758000000.0,0.0,0.0,703000000.0,394000000.0,276000000.0,,3341000000.0,351000000.0,25086000000.0,9878000000.0,3409000000.0,3138000000.0,9878000000.0,9990000000.0,15096000000.0,25086000000.0,21067000000.0,11958000000.0,0.0,-3588000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,FY,,2018-12-31,2020-02-20 17:16:58+00:00,1099000000.0,1638000000.0,-430000000.0,703000000.0,10804000000.0,739000000.0,,13545000000.0,4927000000.0,8670000000.0,587000000.0,7000000.0,67000000.0,1360000000.0,,1104000000.0,972000000.0,,,978000000.0,326000000.0,288000000.0,,4528000000.0,315000000.0,23770000000.0,10215000000.0,3733000000.0,3125000000.0,10215000000.0,10222000000.0,13548000000.0,23770000000.0,19450000000.0,10423000000.0,0.0,-4687000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q3,,2018-09-30,2018-10-30 16:21:12+00:00,1007000000.0,1596000000.0,-433000000.0,632000000.0,10719000000.0,692000000.0,,13585000000.0,5014000000.0,8998000000.0,546000000.0,85000000.0,61000000.0,1402000000.0,,1064000000.0,925000000.0,53000000.0,28000000.0,952000000.0,375000000.0,252000000.0,,4339000000.0,40000000.0,23694000000.0,10081000000.0,3597000000.0,2692000000.0,10081000000.0,10166000000.0,13528000000.0,23694000000.0,19551000000.0,10836000000.0,0.0,-4544000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q2,,2018-06-30,2018-07-31 16:17:00+00:00,934000000.0,1607000000.0,-403000000.0,683000000.0,10663000000.0,766000000.0,,13666000000.0,5247000000.0,8854000000.0,557000000.0,105000000.0,103000000.0,1455000000.0,,910000000.0,796000000.0,,,904000000.0,378000000.0,294000000.0,,4291000000.0,38000000.0,23868000000.0,10439000000.0,3494000000.0,2534000000.0,10439000000.0,10544000000.0,13324000000.0,23868000000.0,19817000000.0,10790000000.0,0.0,-4112000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2018.0,Q1,,2018-03-31,2018-05-02 12:12:57+00:00,1018000000.0,1658000000.0,-318000000.0,725000000.0,10589000000.0,842000000.0,,13747000000.0,5446000000.0,8040000000.0,581000000.0,116000000.0,105000000.0,1443000000.0,,1043000000.0,920000000.0,,,896000000.0,390000000.0,309000000.0,,4186000000.0,1036000000.0,24405000000.0,10495000000.0,3735000000.0,3816000000.0,10495000000.0,10611000000.0,13794000000.0,24405000000.0,20089000000.0,9978000000.0,0.0,-3962000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,FY,,2019-12-31,2020-05-07 16:17:19+00:00,2374000000.0,3579000000.0,-33000000.0,1152000000.0,45364000000.0,817000000.0,,52242000000.0,19002000000.0,17229000000.0,900000000.0,16000000.0,52000000.0,4281000000.0,,3653000000.0,4228000000.0,,,2970000000.0,2406000000.0,308000000.0,0.0,4161000000.0,2963000000.0,83806000000.0,49440000000.0,8692000000.0,10382000000.0,49440000000.0,49456000000.0,34350000000.0,83806000000.0,74214000000.0,23968000000.0,0.0,-52000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q3,,2019-09-30,2019-11-05 16:17:12+00:00,2143000000.0,3334000000.0,-391000000.0,1305000000.0,45069000000.0,719000000.0,,51890000000.0,19108000000.0,16945000000.0,811000000.0,17000000.0,51000000.0,4198000000.0,,4384000000.0,4791000000.0,,,2584000000.0,2411000000.0,302000000.0,,4538000000.0,3248000000.0,83718000000.0,49195000000.0,9325000000.0,10901000000.0,49195000000.0,49212000000.0,34506000000.0,83718000000.0,73582000000.0,23605000000.0,0.0,-21000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q2,,2019-06-30,2019-08-06 16:17:12+00:00,1030000000.0,1503000000.0,-438000000.0,9756000000.0,10891000000.0,788000000.0,,13542000000.0,4661000000.0,16682000000.0,541000000.0,7000000.0,56000000.0,1295000000.0,,949000000.0,792000000.0,,,1610000000.0,664000000.0,297000000.0,,4599000000.0,1560000000.0,32859000000.0,9985000000.0,12505000000.0,4170000000.0,9985000000.0,9992000000.0,22867000000.0,32859000000.0,19813000000.0,18697000000.0,0.0,-5067000000.0
Fidelity National Information Services Inc,FIS,6WQI0GK1PRFVBA061U48,1136893,2019.0,Q1,,2019-03-31,2019-04-30 16:16:53+00:00,1068000000.0,1601000000.0,-427000000.0,576000000.0,10848000000.0,854000000.0,,13544000000.0,4796000000.0,8562000000.0,556000000.0,7000000.0,55000000.0,1351000000.0,,1135000000.0,946000000.0,,,1566000000.0,681000000.0,299000000.0,,4558000000.0,653000000.0,24073000000.0,9896000000.0,3611000000.0,3521000000.0,9896000000.0,9903000000.0,14170000000.0,24073000000.0,19906000000.0,10649000000.0,0.0,-5083000000.0
