company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,FY,2010-04-01,2011-03-31,2013-05-30 14:55:45+00:00,-125727000.0,7066000.0,,,106612000.0,,0.0,10662000.0,71940000.0,0.0,-183017000.0,-187850000.0,582661000.0,,-183017000.0,-187850000.0,582661000.0,211794000.0,418950000.0,418950000.0,39371000.0,1854000.0,,-256811000.0,-1008056000.0,-141021000.0,,,1055286000.0,31668000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q3YTD,2010-04-01,2010-12-31,2011-02-08 14:38:55+00:00,-112707000.0,5266000.0,,,80153000.0,,,23941000.0,51347000.0,,-204221000.0,-217417000.0,430124000.0,,-204221000.0,-217417000.0,430124000.0,8486000.0,293422000.0,293422000.0,27904000.0,1240000.0,,-256808000.0,-859307000.0,-114957000.0,,,838995000.0,30559000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q3TTM,2010-01-01,2010-12-31,,-112707000.0,11437000.0,,,102475000.0,,,17837000.0,69247000.0,,-249239000.0,-149588000.0,538152000.0,,-249239000.0,-149588000.0,538152000.0,139325000.0,369171000.0,369171000.0,37794000.0,1284000.0,,-319770000.0,-1181807000.0,-143609000.0,,,1257976000.0,30559000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q3,2010-10-01,2010-12-31,,,,,,,,,,29078000.0,,-99129000.0,37347000.0,138677000.0,,-99129000.0,37347000.0,138677000.0,76895000.0,0.0,,,1240000.0,,-129447000.0,-62430000.0,-47587000.0,,,145235000.0,2129000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q2YTD,2010-04-01,2010-09-30,2010-11-08 14:53:41+00:00,-112707000.0,3466000.0,,,52976000.0,,,23029000.0,22269000.0,,-105092000.0,-254764000.0,291447000.0,,-105092000.0,-254764000.0,291447000.0,-68409000.0,192646000.0,192646000.0,19083000.0,0.0,,-127361000.0,-796877000.0,-67370000.0,,,693760000.0,28430000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q2TTM,2009-10-01,2010-09-30,,-112707000.0,9692000.0,,,97735000.0,,,16660000.0,49772000.0,,-201686000.0,-416040000.0,500402000.0,,-201686000.0,-416040000.0,500402000.0,-117324000.0,337798000.0,337798000.0,38270000.0,1385000.0,,-252843000.0,-1879929000.0,-115787000.0,,,1663853000.0,28530000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q2,2010-07-01,2010-09-30,,,1761000.0,,,27813000.0,,,-13236000.0,14959000.0,,-48949000.0,-208933000.0,158129000.0,,-48949000.0,-208933000.0,158129000.0,-99753000.0,103080000.0,103080000.0,38464000.0,,,-63908000.0,-553668000.0,-33125000.0,,,367860000.0,10000000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q1,2010-04-01,2010-06-30,2010-08-09 13:52:05+00:00,-112707000.0,1705000.0,,,25163000.0,,,36265000.0,7310000.0,,-56143000.0,-45831000.0,133318000.0,,-56143000.0,-45831000.0,133318000.0,31344000.0,89566000.0,89566000.0,-19381000.0,,,-63453000.0,-243209000.0,-34245000.0,,,325900000.0,18430000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2011.0,Q1TTM,2009-07-01,2010-06-30,,-112707000.0,6616000.0,,,92561000.0,,,52414000.0,43244000.0,,-205680000.0,-318123000.0,470298000.0,,-205680000.0,-318123000.0,470298000.0,-53505000.0,279203000.0,279203000.0,39504000.0,2094000.0,,-251018000.0,-1744376000.0,-92630000.0,,,1613060000.0,18530000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q4,2012-01-01,2012-03-31,,-38580000.0,,,,,,,,17047000.0,,-50077000.0,-37873000.0,117980000.0,,-50077000.0,-37873000.0,117980000.0,30030000.0,0.0,,,135000.0,,-67259000.0,-187026000.0,-2728000.0,,,190262000.0,199000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,FY,2011-04-01,2012-03-31,2014-05-30 16:17:14+00:00,-38580000.0,-7789000.0,,,99424000.0,,0.0,-55615000.0,57457000.0,0.0,-208145000.0,-272002000.0,411978000.0,,-208145000.0,-272002000.0,411978000.0,-68169000.0,336705000.0,336705000.0,37923000.0,576000.0,,-266178000.0,-1149145000.0,-68188000.0,0.0,,983500000.0,411000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q3YTD,2011-04-01,2011-12-31,2012-02-06 11:28:48+00:00,0.0,5745000.0,,,75170000.0,,,-73503000.0,40410000.0,,-158068000.0,-234129000.0,293998000.0,,-158068000.0,-234129000.0,293998000.0,-98199000.0,256069000.0,256069000.0,30090000.0,441000.0,,-198919000.0,-962119000.0,-65460000.0,,,793238000.0,212000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q3TTM,2011-01-01,2011-12-31,,-13020000.0,7545000.0,,,101629000.0,,,-86782000.0,61003000.0,,-136864000.0,-204562000.0,446535000.0,,-136864000.0,-204562000.0,446535000.0,105109000.0,381597000.0,381597000.0,41557000.0,1055000.0,,-198922000.0,-1110868000.0,-91524000.0,,,1009529000.0,1321000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q3,2011-10-01,2011-12-31,,,1964000.0,,,24642000.0,,,-57166000.0,14743000.0,,-52031000.0,-73312000.0,55939000.0,,-52031000.0,-73312000.0,55939000.0,-69404000.0,77489000.0,77489000.0,8949000.0,39000.0,,-66813000.0,-296404000.0,-7865000.0,,,230793000.0,164000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q2YTD,2011-04-01,2011-09-30,2011-11-07 14:34:13+00:00,0.0,3781000.0,,,50528000.0,,,-16337000.0,25667000.0,,-106037000.0,-160817000.0,238059000.0,,-106037000.0,-160817000.0,238059000.0,-28795000.0,178580000.0,178580000.0,21141000.0,402000.0,,-132106000.0,-665715000.0,-57595000.0,,,562445000.0,48000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q2TTM,2010-10-01,2011-09-30,,-13020000.0,7381000.0,,,104164000.0,,,-28704000.0,75338000.0,,-183962000.0,-93903000.0,529273000.0,,-183962000.0,-93903000.0,529273000.0,251408000.0,404884000.0,404884000.0,41429000.0,2256000.0,,-261556000.0,-876894000.0,-131246000.0,,,923971000.0,3286000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q2,2011-07-01,2011-09-30,,,1921000.0,,,25177000.0,,,36477000.0,7395000.0,,-58794000.0,-72214000.0,154754000.0,,-58794000.0,-72214000.0,154754000.0,23746000.0,79287000.0,79287000.0,11496000.0,17000.0,,-66206000.0,-340822000.0,-29400000.0,,,297960000.0,48000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q1,2011-04-01,2011-06-30,2011-08-09 13:38:06+00:00,0.0,1860000.0,,,25351000.0,,,-52814000.0,18272000.0,,-47243000.0,-88603000.0,83305000.0,,-47243000.0,-88603000.0,83305000.0,-52541000.0,99293000.0,99293000.0,9645000.0,385000.0,,-65900000.0,-324893000.0,-28195000.0,,,264485000.0,0.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2012.0,Q1TTM,2010-07-01,2011-06-30,,-13020000.0,7221000.0,,,106800000.0,,,-78417000.0,82902000.0,,-174117000.0,-230622000.0,532648000.0,,-174117000.0,-230622000.0,532648000.0,127909000.0,428677000.0,428677000.0,68397000.0,2239000.0,,-259258000.0,-1089740000.0,-134971000.0,,,993871000.0,13238000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q4,2013-01-01,2013-03-31,,,15330000.0,,,63629000.0,,,-18058000.0,13076000.0,771000000.0,-46011000.0,-29135000.0,138440000.0,,-46011000.0,-29135000.0,138187000.0,63041000.0,59690000.0,59690000.0,17849000.0,143000.0,,-69230000.0,-352553000.0,-15454000.0,-761000000.0,,338872000.0,
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,FY,2012-04-01,2013-03-31,2014-05-30 16:17:14+00:00,-752302000.0,21600000.0,,,204097000.0,,986000.0,48933000.0,35695000.0,1381000000.0,382170000.0,-949942000.0,459365000.0,,382170000.0,-949942000.0,459365000.0,-107421000.0,127389000.0,127389000.0,57346000.0,297000.0,,-273822000.0,-998977000.0,-55548000.0,-761000000.0,,856579000.0,306000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q3YTD,2012-04-01,2012-12-31,2013-02-11 14:09:05+00:00,-752302000.0,6270000.0,,,140468000.0,,986000.0,66991000.0,22619000.0,610000000.0,428181000.0,-920807000.0,320925000.0,,428181000.0,-920807000.0,321178000.0,-170462000.0,67699000.0,67699000.0,39497000.0,154000.0,,-204592000.0,-646424000.0,-40094000.0,,,517707000.0,306000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q3TTM,2012-01-01,2012-12-31,,-790882000.0,-7264000.0,,,164722000.0,,986000.0,84879000.0,39666000.0,610000000.0,378104000.0,-958680000.0,438905000.0,,378104000.0,-958680000.0,439158000.0,-140432000.0,148335000.0,148335000.0,47330000.0,289000.0,,-271851000.0,-833450000.0,-42822000.0,,,707969000.0,505000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q3,2012-10-01,2012-12-31,,,2144000.0,,,64012000.0,,-353000.0,38369000.0,6301000.0,10000000.0,-52354000.0,-47642000.0,129243000.0,,-52354000.0,-47642000.0,128907000.0,28558000.0,10173000.0,10173000.0,14545000.0,42000.0,,-68697000.0,-203318000.0,-11678000.0,,,167114000.0,240000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q2YTD,2012-04-01,2012-09-30,2012-11-09 14:18:14+00:00,-752302000.0,4126000.0,,,76456000.0,,1339000.0,28622000.0,16318000.0,600000000.0,480535000.0,-873165000.0,191682000.0,,480535000.0,-873165000.0,192271000.0,-199020000.0,57526000.0,57526000.0,24952000.0,112000.0,,-135895000.0,-443106000.0,-28416000.0,,,350593000.0,66000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q2TTM,2011-10-01,2012-09-30,,-790882000.0,-7444000.0,,,125352000.0,,1339000.0,-10656000.0,48108000.0,600000000.0,378427000.0,-984350000.0,365601000.0,,378427000.0,-984350000.0,366190000.0,-238394000.0,215651000.0,215651000.0,41734000.0,286000.0,,-269967000.0,-926536000.0,-39009000.0,,,771648000.0,429000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q2,2012-07-01,2012-09-30,,-731746000.0,,,,,,1339000.0,,11357000.0,600000000.0,543303000.0,-951055000.0,62711000.0,,543303000.0,-951055000.0,63300000.0,-343113000.0,0.0,,589000.0,92000.0,,-68146000.0,-413976000.0,-16503000.0,,,211154000.0,16000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q1,2012-04-01,2012-06-30,2012-08-09 14:11:12+00:00,-20556000.0,2029000.0,,,25245000.0,,,12570000.0,4961000.0,,-62768000.0,77890000.0,128971000.0,,-62768000.0,77890000.0,128971000.0,144093000.0,78710000.0,78710000.0,10087000.0,20000.0,,-67749000.0,-29130000.0,-11913000.0,,,139439000.0,50000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2013.0,Q1TTM,2011-07-01,2012-06-30,,-59136000.0,-7620000.0,,,99318000.0,,,9769000.0,44146000.0,,-223670000.0,-105509000.0,457644000.0,,-223670000.0,-105509000.0,457644000.0,128465000.0,316122000.0,316122000.0,38365000.0,211000.0,,-268027000.0,-853382000.0,-51906000.0,,,858454000.0,461000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,FY,2013-04-01,2014-03-31,2016-05-24 17:13:41+00:00,-11187000.0,21683000.0,,,189139000.0,0.0,0.0,20211000.0,60086000.0,1133500000.0,-235016000.0,-503279000.0,676564000.0,,-235016000.0,-503279000.0,676564000.0,-61731000.0,395281000.0,395281000.0,50250000.0,-21229000.0,0.0,-295904000.0,-1337482000.0,-122141000.0,-1111469000.0,0.0,951296000.0,16235000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q4,2014-01-01,2014-03-31,,,5518000.0,,,45435000.0,,,28693000.0,35334000.0,300000000.0,-56918000.0,-54920000.0,202892000.0,,-56918000.0,-54920000.0,203341000.0,91503000.0,111495000.0,111495000.0,11751000.0,-21229000.0,,-70882000.0,-386922000.0,-35143000.0,-300141000.0,,367110000.0,35000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q3YTD,2013-04-01,2013-12-31,2014-02-07 13:45:03+00:00,-11187000.0,16165000.0,,,143704000.0,,0.0,-8482000.0,24752000.0,833500000.0,-178098000.0,-448359000.0,473672000.0,,-178098000.0,-448359000.0,473223000.0,-153234000.0,283786000.0,283786000.0,38499000.0,0.0,,-225022000.0,-950560000.0,-86998000.0,-811328000.0,,584186000.0,16200000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q3TTM,2013-01-01,2013-12-31,,-11187000.0,31495000.0,,,207333000.0,,,-26540000.0,37828000.0,1604500000.0,-224109000.0,-477494000.0,612112000.0,,-224109000.0,-477494000.0,611410000.0,-90193000.0,343476000.0,343476000.0,56348000.0,143000.0,,-294252000.0,-1303113000.0,-102452000.0,-1572328000.0,,923058000.0,16200000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q3,2013-10-01,2013-12-31,,-9013000.0,10897000.0,,,45242000.0,,,-17840000.0,2556000.0,93500000.0,-58133000.0,-64837000.0,154069000.0,,-58133000.0,-64837000.0,153868000.0,30898000.0,105401000.0,105401000.0,10369000.0,,,-70554000.0,-240363000.0,-28841000.0,-83635000.0,,213380000.0,
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q2YTD,2013-04-01,2013-09-30,2013-11-08 12:21:10+00:00,-2174000.0,5268000.0,,,98462000.0,,0.0,9358000.0,22196000.0,740000000.0,-119965000.0,-383522000.0,319603000.0,,-119965000.0,-383522000.0,319355000.0,-184132000.0,178385000.0,178385000.0,28130000.0,0.0,,-154468000.0,-710197000.0,-58157000.0,-727693000.0,,370806000.0,16200000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q2TTM,2012-10-01,2013-09-30,,-2174000.0,22742000.0,,,226103000.0,,-353000.0,29669000.0,41573000.0,1521000000.0,-218330000.0,-460299000.0,587286000.0,,-218330000.0,-460299000.0,586449000.0,-92533000.0,248248000.0,248248000.0,60524000.0,185000.0,,-292395000.0,-1266068000.0,-85289000.0,-1488693000.0,,876792000.0,16440000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q2,2013-07-01,2013-09-30,,,2780000.0,,,48052000.0,,,-9272000.0,15296000.0,100000000.0,-39624000.0,-174329000.0,155188000.0,,-39624000.0,-174329000.0,154924000.0,-59029000.0,99806000.0,99806000.0,13822000.0,,,-84786000.0,-333737000.0,-28784000.0,-70134000.0,,188192000.0,
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q1,2013-04-01,2013-06-30,2013-08-09 15:50:11+00:00,-2174000.0,2488000.0,,,50410000.0,,,18630000.0,6900000.0,640000000.0,-80341000.0,-209193000.0,164415000.0,,-80341000.0,-209193000.0,164431000.0,-125103000.0,78579000.0,78579000.0,14308000.0,0.0,,-69682000.0,-376460000.0,-29373000.0,-657559000.0,,182614000.0,16200000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2014.0,Q1TTM,2012-07-01,2013-06-30,,-733920000.0,22059000.0,,,229262000.0,,986000.0,54993000.0,37634000.0,2021000000.0,364597000.0,-1237025000.0,494809000.0,,364597000.0,-1237025000.0,494825000.0,-376617000.0,127258000.0,127258000.0,61567000.0,277000.0,,-275755000.0,-1346307000.0,-73008000.0,-1418559000.0,,899754000.0,16456000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,FY,2014-04-01,2015-03-31,2017-05-30 16:42:18+00:00,-627834000.0,27203000.0,,,278298000.0,0.0,-201000.0,-41746000.0,34433000.0,3584594000.0,98548000.0,-678317000.0,721182000.0,0.0,98548000.0,-678317000.0,721182000.0,141212000.0,365325000.0,365325000.0,92102000.0,-18288000.0,-32095000.0,-286478000.0,-959318000.0,-156135000.0,-3215713000.0,0.0,1097065000.0,0.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q4,2015-01-01,2015-03-31,,,10699000.0,,,73186000.0,,,-51469000.0,13604000.0,2812319000.0,-25474000.0,-1560000.0,178510000.0,,-25474000.0,-1560000.0,178510000.0,151476000.0,98580000.0,98580000.0,47514000.0,-5112000.0,-9161000.0,-72047000.0,-237457000.0,-30847000.0,-2774238000.0,,275905000.0,
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q3YTD,2014-04-01,2014-12-31,2016-02-05 16:47:12+00:00,-627834000.0,16504000.0,,,205112000.0,0.0,-201000.0,9723000.0,20829000.0,772275000.0,124022000.0,-676757000.0,542672000.0,,124022000.0,-676757000.0,542672000.0,-10264000.0,266745000.0,266745000.0,44588000.0,-13176000.0,-22934000.0,-214431000.0,-721861000.0,-125288000.0,-441475000.0,0.0,821160000.0,0.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q3TTM,2014-01-01,2014-12-31,,-627834000.0,22022000.0,,,250547000.0,,-201000.0,38416000.0,56163000.0,1072275000.0,67104000.0,-731677000.0,745564000.0,,67104000.0,-731677000.0,746013000.0,81239000.0,378240000.0,378240000.0,56339000.0,-34405000.0,-22934000.0,-285313000.0,-1108783000.0,-160431000.0,-741616000.0,,1188270000.0,35000.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q3,2014-10-01,2014-12-31,,,5540000.0,,,73303000.0,,,4844000.0,6794000.0,139400000.0,-53372000.0,-156566000.0,184838000.0,,-53372000.0,-156566000.0,184838000.0,-25100000.0,84798000.0,84798000.0,16353000.0,-3852000.0,-21169000.0,-71787000.0,-371263000.0,-38257000.0,-123927000.0,,274123000.0,
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q2YTD,2014-04-01,2014-09-30,2015-11-09 13:59:20+00:00,-627834000.0,10964000.0,,,131809000.0,0.0,-201000.0,4879000.0,14035000.0,632875000.0,177394000.0,-520191000.0,357834000.0,,177394000.0,-520191000.0,357834000.0,14836000.0,181947000.0,181947000.0,28235000.0,-9324000.0,-1765000.0,-142644000.0,-350598000.0,-87031000.0,-317548000.0,0.0,547037000.0,0.0
Microchip Technology Inc,MCHP,5493007PTFULNYZJ1R12,827054,2015.0,Q2TTM,2013-10-01,2014-09-30,,-636847000.0,27379000.0,,,222486000.0,,-201000.0,15732000.0,51925000.0,1026375000.0,62343000.0,-639948000.0,714795000.0,,62343000.0,-639948000.0,715043000.0,137237000.0,398843000.0,398843000.0,50355000.0,-30553000.0,-1765000.0,-284080000.0,-977883000.0,-151015000.0,-701324000.0,,1127527000.0,35000.0
