company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2009.0,Q2,2009-04-01,2009-06-30,,,,,,37819000.0,,,65060000.0,28050000.0,,-16296000.0,-583217000.0,148681000.0,-16296000.0,-583217000.0,148681000.0,-450832000.0,14769000.0,14769000.0,31033000.0,-10307000.0,-1275000.0,,,-703350000.0,-45198000.0,15485000.0,-49524000.0,166606000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 17:05:24+00:00,,,,,75355000.0,,,155399000.0,50678000.0,,-131010000.0,-646469000.0,312546000.0,-131010000.0,-646469000.0,312546000.0,-464933000.0,10309000.0,10309000.0,71483000.0,-7197000.0,-1275000.0,,,-812640000.0,-79424000.0,-5121000.0,-169370000.0,246870000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:21:15+00:00,,,,,37536000.0,,,90339000.0,22628000.0,,-114714000.0,-63252000.0,163865000.0,-114714000.0,-63252000.0,163865000.0,-14101000.0,-4460000.0,-4460000.0,40450000.0,3110000.0,0.0,,,-109290000.0,-34226000.0,-20606000.0,-119846000.0,80264000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q4,2010-10-01,2010-12-31,,-241467000.0,,155700000.0,8800000.0,42934000.0,,,99917000.0,193307000.0,,45579000.0,-65570000.0,371000000.0,45579000.0,-65570000.0,371000000.0,351009000.0,190110000.0,190110000.0,38039000.0,15568000.0,32000.0,,,-220064000.0,-47819000.0,13406000.0,-176702000.0,443748000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 17:25:49+00:00,-374800000.0,0.0,155700000.0,8800000.0,155300000.0,,,75500000.0,451000000.0,0.0,-72400000.0,-532700000.0,812300000.0,-72400000.0,-532700000.0,812300000.0,207200000.0,619400000.0,619400000.0,-37900000.0,48500000.0,-12400000.0,,-3000000.0,-1589200000.0,-185300000.0,-3500000.0,-565400000.0,1629000000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q3TTM,2009-10-01,2010-09-30,,-133333000.0,15427000.0,139969000.0,5417000.0,133509000.0,,,-28127000.0,290509000.0,15829000.0,-273158000.0,-585423000.0,700905000.0,-273158000.0,-585423000.0,700905000.0,-157676000.0,450423000.0,450423000.0,129673000.0,37115000.0,-12432000.0,,1400000.0,-1666751000.0,-177372000.0,-16906000.0,-601105000.0,1404465000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q3,2010-07-01,2010-09-30,,-69118000.0,,,,39618000.0,,,-82290000.0,81031000.0,,-45289000.0,-285294000.0,131411000.0,-45289000.0,-285294000.0,131411000.0,-199172000.0,134337000.0,134337000.0,39746000.0,4645000.0,-136000.0,,,-434715000.0,-54324000.0,4061000.0,-135026000.0,272999000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 16:37:01+00:00,-133333000.0,0.0,,,112366000.0,,,-24417000.0,257693000.0,0.0,-117979000.0,-467130000.0,441300000.0,-117979000.0,-467130000.0,441300000.0,-143809000.0,429290000.0,429290000.0,-75939000.0,32932000.0,-12432000.0,,-3000000.0,-1369136000.0,-137481000.0,-16906000.0,-388698000.0,1185252000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q2TTM,2009-07-01,2010-06-30,,-64215000.0,15427000.0,139969000.0,5417000.0,130339000.0,,,123929000.0,290191000.0,19613000.0,-203838000.0,-483667000.0,793440000.0,-203838000.0,-483667000.0,793440000.0,105935000.0,399872000.0,399872000.0,123873000.0,38994000.0,-22297000.0,,1400000.0,-1589518000.0,-156834000.0,-15846000.0,-538190000.0,1349197000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q2,2010-04-01,2010-06-30,,-64215000.0,,,,37479000.0,,,19917000.0,57742000.0,-2082000.0,-135987000.0,-149219000.0,221343000.0,-135987000.0,-149219000.0,221343000.0,-63863000.0,130343000.0,130343000.0,33604000.0,7767000.0,-10746000.0,,-1000000.0,-480687000.0,-45350000.0,-20967000.0,-177447000.0,451779000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 14:05:53+00:00,-64215000.0,0.0,,,72748000.0,,,57873000.0,176662000.0,0.0,-72690000.0,-181836000.0,309889000.0,-72690000.0,-181836000.0,309889000.0,55363000.0,294953000.0,294953000.0,-115685000.0,28287000.0,-12296000.0,,-3000000.0,-934421000.0,-83157000.0,-20967000.0,-253672000.0,912253000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q1TTM,2009-04-01,2010-03-31,,,15427000.0,139969000.0,5417000.0,130679000.0,,,169072000.0,260499000.0,21695000.0,-84147000.0,-917665000.0,720778000.0,-84147000.0,-917665000.0,720778000.0,-281034000.0,284298000.0,284298000.0,121302000.0,20920000.0,-12826000.0,,2400000.0,-1812181000.0,-156682000.0,20606000.0,-410267000.0,1064024000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 13:54:52+00:00,0.0,,,,35269000.0,,,37956000.0,118920000.0,2082000.0,63297000.0,-32617000.0,88546000.0,63297000.0,-32617000.0,88546000.0,119226000.0,164610000.0,164610000.0,-149289000.0,20520000.0,-1550000.0,,-2000000.0,-453734000.0,-37807000.0,,-76225000.0,460474000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 18:45:12+00:00,-30700000.0,,-2100000.0,34400000.0,170000000.0,,,93800000.0,346900000.0,991600000.0,819000000.0,-707200000.0,981900000.0,819000000.0,-707200000.0,986700000.0,1098500000.0,425000000.0,425000000.0,293100000.0,45000000.0,-1200000.0,,,-2338200000.0,-266300000.0,-15900000.0,-548600000.0,1929200000.0
