company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q2,,2011-06-30,2011-08-08 14:05:53+00:00,250068000.0,488037000.0,38066000.0,10770000.0,2838066000.0,0.0,10041423000.0,707422000.0,152858000.0,32248000.0,216490000.0,3927883000.0,,136736000.0,998960000.0,843776000.0,544389000.0,468000.0,329063000.0,,,185054000.0,,,54390000.0,73816000.0,175201000.0,-3090731000.0,,631781000.0,9793117000.0,6961462000.0,4285943000.0,1429348000.0,6961462000.0,6961930000.0,2831187000.0,9793117000.0,4962785000.0,1401839000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q1,,2011-03-31,2011-05-06 13:54:52+00:00,228275000.0,471012000.0,38320000.0,9746000.0,2944383000.0,,9998130000.0,733249000.0,160032000.0,25651000.0,188736000.0,3927280000.0,,143506000.0,998923000.0,747734000.0,516445000.0,510000.0,217024000.0,,101630000.0,189513000.0,,,54308000.0,75530000.0,235443000.0,-3111537000.0,,493557000.0,9693700000.0,6896339000.0,4304427000.0,1403744000.0,6896339000.0,6896849000.0,2796851000.0,9693700000.0,4872828000.0,1393107000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,FY,,2012-12-31,2014-02-25 18:45:12+00:00,209300000.0,438400000.0,,4700000.0,2407800000.0,0.0,9905700000.0,693500000.0,172600000.0,,279300000.0,4057800000.0,,128900000.0,999200000.0,1094500000.0,811900000.0,500000.0,342300000.0,,,239900000.0,,,138300000.0,69100000.0,140400000.0,-2911400000.0,,441500000.0,9832100000.0,6999000000.0,3600700000.0,1422000000.0,6999000000.0,6999500000.0,2832600000.0,9832100000.0,5419500000.0,1410600000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q3,,2012-09-30,2012-11-08 16:59:23+00:00,224242000.0,397082000.0,29776000.0,5227000.0,2707940000.0,0.0,10042397000.0,771709000.0,229374000.0,66996000.0,230102000.0,3987073000.0,,118655000.0,999145000.0,1003430000.0,768530000.0,476000.0,338146000.0,,,178976000.0,,,140607000.0,41622000.0,168625000.0,-2968220000.0,,439278000.0,9960594000.0,7079404000.0,3942299000.0,1501801000.0,7079404000.0,7079880000.0,2880714000.0,9960594000.0,5249765000.0,1378913000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q2,,2012-06-30,2012-08-08 16:13:35+00:00,199563000.0,406756000.0,29776000.0,-8362000.0,3044310000.0,,10154462000.0,773275000.0,177412000.0,24942000.0,245331000.0,3987707000.0,,143774000.0,999108000.0,914968000.0,711953000.0,476000.0,327795000.0,,,180377000.0,,,58123000.0,57191000.0,206771000.0,-2937653000.0,,394507000.0,10046281000.0,7208447000.0,4229756000.0,1453264000.0,7208447000.0,7208923000.0,2837358000.0,10046281000.0,5104572000.0,1384094000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q1,,2012-03-31,2012-05-09 17:16:54+00:00,195420000.0,450987000.0,29276000.0,-712000.0,2913095000.0,0.0,10147790000.0,760621000.0,168214000.0,2566000.0,209263000.0,3987707000.0,,152541000.0,999071000.0,867789000.0,647414000.0,476000.0,350332000.0,,,163610000.0,,,58554000.0,61905000.0,181319000.0,-2974595000.0,,517403000.0,9945023000.0,7172483000.0,4231018000.0,1360756000.0,7172483000.0,7172959000.0,2772064000.0,9945023000.0,5066591000.0,1411308000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,FY,,2013-12-31,2015-02-20 17:06:56+00:00,200400000.0,578300000.0,,64600000.0,2284000000.0,0.0,9868900000.0,705800000.0,79800000.0,,273900000.0,4057700000.0,,106900000.0,999300000.0,1341400000.0,882300000.0,,477900000.0,,,261300000.0,,,233800000.0,105200000.0,199900000.0,-2631300000.0,,561900000.0,10326000000.0,7302200000.0,3703900000.0,1441400000.0,7302200000.0,7302200000.0,3023800000.0,10326000000.0,5739800000.0,1582400000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q3,,2013-09-30,2013-11-08 16:42:02+00:00,205600000.0,549300000.0,28600000.0,66600000.0,2271500000.0,0.0,9953900000.0,731900000.0,129400000.0,,191600000.0,4057700000.0,,115900000.0,999300000.0,1281100000.0,868200000.0,0.0,406800000.0,,,242900000.0,,,194400000.0,79300000.0,156500000.0,-2708800000.0,,573700000.0,10197700000.0,7311700000.0,3680400000.0,1400600000.0,7311700000.0,7311700000.0,2886000000.0,10197700000.0,5649100000.0,1485400000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q2,,2013-06-30,2013-08-08 16:10:35+00:00,206400000.0,509100000.0,29000000.0,-3700000.0,2249900000.0,0.0,9899500000.0,750400000.0,141300000.0,,215100000.0,4057700000.0,,123600000.0,999300000.0,1120400000.0,855300000.0,0.0,393300000.0,,,221900000.0,,,202600000.0,80700000.0,210900000.0,-2778200000.0,,542900000.0,10013700000.0,7117600000.0,3654100000.0,1422800000.0,7117600000.0,7117600000.0,2896100000.0,10013700000.0,5504300000.0,1473300000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q1,,2013-03-31,2013-05-08 16:22:59+00:00,223800000.0,532600000.0,29400000.0,-5200000.0,2043700000.0,0.0,9923100000.0,774700000.0,151400000.0,,204500000.0,4057800000.0,,131200000.0,999200000.0,1109600000.0,839000000.0,500000.0,293100000.0,,,191300000.0,,,152800000.0,58000000.0,199200000.0,-2862000000.0,,613100000.0,9830400000.0,7055900000.0,3540000000.0,1423700000.0,7055900000.0,7056400000.0,2774000000.0,9830400000.0,5451400000.0,1350300000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,FY,,2014-12-31,2016-02-19 16:06:03+00:00,234600000.0,598900000.0,,-13800000.0,1639600000.0,0.0,8794000000.0,780800000.0,,,225000000.0,2981500000.0,,62400000.0,1349000000.0,1179100000.0,904300000.0,,472400000.0,,,273000000.0,,,343500000.0,27500000.0,239900000.0,-3861100000.0,0.0,332200000.0,8281400000.0,4919100000.0,2810600000.0,1513400000.0,4919100000.0,4919100000.0,3362300000.0,8281400000.0,4566500000.0,1848900000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q3,,2014-09-30,2014-11-10 17:00:53+00:00,242200000.0,617000000.0,,-3000000.0,1615900000.0,0.0,9157100000.0,728400000.0,157500000.0,,193300000.0,3911700000.0,,90800000.0,1348900000.0,1451500000.0,888800000.0,,499800000.0,,,244600000.0,166900000.0,40500000.0,162900000.0,80900000.0,206500000.0,-2963700000.0,,299500000.0,9569000000.0,6190400000.0,3063300000.0,1449000000.0,6190400000.0,6190400000.0,3378600000.0,9569000000.0,5616900000.0,1929600000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q2,,2014-06-30,2014-08-11 15:44:21+00:00,246300000.0,560800000.0,,13100000.0,2159800000.0,0.0,9325500000.0,803200000.0,151400000.0,,232400000.0,4071500000.0,,105300000.0,1348900000.0,1406400000.0,889900000.0,,495800000.0,,,291600000.0,,,166500000.0,107600000.0,165200000.0,-2727100000.0,,460500000.0,10137300000.0,6611500000.0,3497700000.0,1573500000.0,6611500000.0,6611500000.0,3525800000.0,10137300000.0,5749700000.0,1952300000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q1,,2014-03-31,2014-05-08 15:24:25+00:00,222200000.0,597900000.0,,1900000.0,2579400000.0,0.0,9255400000.0,772500000.0,140400000.0,,180600000.0,4071300000.0,,115100000.0,1348900000.0,592800000.0,905700000.0,,503400000.0,,,271000000.0,,,158900000.0,115500000.0,184000000.0,-2947800000.0,,378100000.0,9723600000.0,6309500000.0,3879800000.0,1446300000.0,6309500000.0,6309500000.0,3414100000.0,9723600000.0,4938100000.0,1967800000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2015.0,FY,,2015-12-31,2017-02-24 17:25:56+00:00,159300000.0,780700000.0,,-19200000.0,1420900000.0,0.0,8334800000.0,822900000.0,,,269500000.0,2981300000.0,,33900000.0,1637500000.0,1280400000.0,1021000000.0,,532500000.0,,,250300000.0,,,378900000.0,61600000.0,183700000.0,-3741200000.0,299900000.0,527100000.0,8607900000.0,4574400000.0,2912400000.0,1801900000.0,4574400000.0,4574400000.0,4033500000.0,8607900000.0,4674500000.0,2231600000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2015.0,Q3,,2015-09-30,2015-11-05 17:05:21+00:00,209100000.0,577500000.0,,-19400000.0,1453500000.0,0.0,8334300000.0,814400000.0,198400000.0,,193700000.0,2981300000.0,,39200000.0,1648700000.0,1297500000.0,959900000.0,,495500000.0,,,217800000.0,,,329900000.0,198700000.0,138800000.0,-3886800000.0,299900000.0,529900000.0,8505900000.0,4428100000.0,2898100000.0,1734900000.0,4428100000.0,4428100000.0,4077800000.0,8505900000.0,4647900000.0,2342900000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2015.0,Q2,,2015-06-30,2015-08-06 17:06:49+00:00,222600000.0,533000000.0,,-7300000.0,1330300000.0,0.0,8313000000.0,795400000.0,138300000.0,,227300000.0,2981300000.0,,44800000.0,1648700000.0,1274000000.0,921200000.0,,489200000.0,,,217300000.0,,,334600000.0,134500000.0,207600000.0,-4057800000.0,299900000.0,517700000.0,8282800000.0,4247900000.0,2726900000.0,1762500000.0,4247900000.0,4247900000.0,4034900000.0,8282800000.0,4634700000.0,2272400000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2015.0,Q1,,2015-03-31,2015-05-08 17:13:37+00:00,223600000.0,507600000.0,,-29200000.0,1810800000.0,0.0,8584700000.0,855500000.0,148200000.0,,169900000.0,2981300000.0,,50500000.0,1648700000.0,1287600000.0,912200000.0,,498100000.0,,,221500000.0,,,333300000.0,132300000.0,236900000.0,-3938400000.0,299900000.0,398200000.0,8666600000.0,4617100000.0,3101700000.0,1770400000.0,4617100000.0,4617100000.0,4049500000.0,8666600000.0,4652700000.0,2279100000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2016.0,FY,,2016-12-31,2018-02-23 16:06:18+00:00,221000000.0,1054100000.0,,-37300000.0,1833200000.0,0.0,8281600000.0,1032000000.0,,,233600000.0,3081700000.0,,130200000.0,2133700000.0,1171700000.0,1063800000.0,,658300000.0,,,249300000.0,,,237200000.0,166100000.0,332300000.0,-3281800000.0,,752300000.0,9656500000.0,4962500000.0,3971900000.0,1735900000.0,4962500000.0,4962500000.0,4694000000.0,9656500000.0,4620800000.0,2958100000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2016.0,Q3,,2016-09-30,2016-11-08 17:29:43+00:00,208400000.0,753600000.0,,-13400000.0,1689000000.0,0.0,8256300000.0,918500000.0,,,174300000.0,3048400000.0,,113200000.0,2133100000.0,1248200000.0,1067000000.0,,590700000.0,,,207200000.0,,,239000000.0,140500000.0,354100000.0,-3470400000.0,0.0,632700000.0,9145200000.0,4772500000.0,3429400000.0,1508400000.0,4772500000.0,4772500000.0,4372700000.0,9145200000.0,4648800000.0,2864300000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2016.0,Q2,,2016-06-30,2016-08-04 16:42:50+00:00,228400000.0,750300000.0,,-4400000.0,1756900000.0,0.0,8277000000.0,933000000.0,,,199200000.0,3001600000.0,,69100000.0,2132500000.0,1212300000.0,1066600000.0,,562400000.0,,,221200000.0,,,259400000.0,109900000.0,359500000.0,-3596400000.0,0.0,587100000.0,9062800000.0,4676200000.0,3453800000.0,1581800000.0,4676200000.0,4676200000.0,4386600000.0,9062800000.0,4542400000.0,2804800000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2016.0,Q1,,2016-03-31,2016-05-09 17:22:23+00:00,233000000.0,783900000.0,,-7500000.0,1646000000.0,0.0,8330700000.0,893300000.0,,,180500000.0,2981300000.0,,30600000.0,2131800000.0,1207500000.0,1047300000.0,,557100000.0,,,208500000.0,,,376800000.0,75400000.0,244900000.0,-3685100000.0,0.0,599400000.0,8917700000.0,4638100000.0,3274200000.0,1515300000.0,4638100000.0,4638100000.0,4279600000.0,8917700000.0,4596200000.0,2764300000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2017.0,FY,,2017-12-31,2019-02-22 16:33:50+00:00,217600000.0,852000000.0,,-5400000.0,2006500000.0,0.0,8042100000.0,1030300000.0,,,186000000.0,3096200000.0,1021100000.0,128100000.0,2136300000.0,988400000.0,1021100000.0,,1159600000.0,,,304300000.0,,,415500000.0,118800000.0,299900000.0,-3355800000.0,0.0,1026100000.0,9833800000.0,4680900000.0,4184500000.0,1738200000.0,4680900000.0,4680900000.0,5152900000.0,9833800000.0,4628200000.0,3414700000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2017.0,Q3,,2017-09-30,2017-11-07 16:11:15+00:00,205400000.0,724300000.0,,-6400000.0,2363700000.0,0.0,8211000000.0,977400000.0,,,166200000.0,3096200000.0,,133000000.0,2135700000.0,978500000.0,1007500000.0,,709500000.0,,,236300000.0,,,245800000.0,155700000.0,273300000.0,-3046500000.0,,922000000.0,9744300000.0,5158100000.0,4283300000.0,1585300000.0,5158100000.0,5158100000.0,4586200000.0,9744300000.0,4453500000.0,3000900000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2017.0,Q2,,2017-06-30,2017-08-08 16:42:17+00:00,210700000.0,750400000.0,,-16500000.0,2392500000.0,0.0,8241700000.0,998000000.0,,,206000000.0,3079400000.0,,121700000.0,2135000000.0,1132800000.0,1026200000.0,,724100000.0,,,258100000.0,,,247700000.0,134800000.0,249500000.0,-3139000000.0,,752700000.0,9752900000.0,5086200000.0,4145100000.0,1672800000.0,5086200000.0,5086200000.0,4666700000.0,9752900000.0,4581600000.0,2993900000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2017.0,Q1,,2017-03-31,2017-05-08 16:15:34+00:00,201900000.0,670900000.0,,-21600000.0,2242000000.0,0.0,8288700000.0,992500000.0,,,177400000.0,3079400000.0,,125900000.0,2134400000.0,1152900000.0,1050400000.0,,717200000.0,,,210800000.0,,,235600000.0,185400000.0,338600000.0,-3248700000.0,,742300000.0,9638000000.0,5018400000.0,3993800000.0,1582600000.0,5018400000.0,5018400000.0,4619600000.0,9638000000.0,4593800000.0,3037000000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2018.0,FY,,2018-12-31,2020-02-20 16:35:50+00:00,208800000.0,754600000.0,,-18200000.0,2489000000.0,0.0,7672800000.0,829300000.0,,,221000000.0,3108800000.0,,118500000.0,1789100000.0,199000000.0,951700000.0,,788700000.0,,,233500000.0,,,403500000.0,119800000.0,268100000.0,-2831400000.0,349900000.0,1070100000.0,9363300000.0,4823200000.0,4581800000.0,1842500000.0,4823200000.0,4823200000.0,4540100000.0,9363300000.0,3829800000.0,2697600000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2018.0,Q3,,2018-09-30,2018-11-07 16:13:21+00:00,184700000.0,648300000.0,,-24500000.0,2501700000.0,0.0,7698400000.0,814100000.0,,,177200000.0,3094300000.0,,115000000.0,1788600000.0,259000000.0,967600000.0,,787900000.0,,,214800000.0,,,373700000.0,132400000.0,253400000.0,-3023000000.0,349700000.0,887300000.0,9100300000.0,4650900000.0,4290700000.0,1740500000.0,4650900000.0,4650900000.0,4449400000.0,9100300000.0,3842000000.0,2708900000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2018.0,Q2,,2018-06-30,2018-08-08 16:17:44+00:00,183200000.0,702200000.0,,-16400000.0,2690400000.0,0.0,7609800000.0,872100000.0,,,199600000.0,3096100000.0,,119400000.0,1788200000.0,407800000.0,987100000.0,,980700000.0,,,204100000.0,,,406000000.0,125900000.0,279700000.0,-3175700000.0,349500000.0,432300000.0,9121000000.0,4417700000.0,4104600000.0,1808500000.0,4417700000.0,4417700000.0,4703300000.0,9121000000.0,4029300000.0,2894800000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2018.0,Q1,,2018-03-31,2018-05-08 16:17:42+00:00,189200000.0,679900000.0,,12500000.0,2614200000.0,0.0,7615500000.0,888200000.0,,,172800000.0,3096200000.0,,123800000.0,1787700000.0,516500000.0,1013800000.0,,1018200000.0,,,230500000.0,,,407500000.0,117900000.0,308900000.0,-3303300000.0,349300000.0,317700000.0,9078500000.0,4324700000.0,3920700000.0,1830000000.0,4324700000.0,4324700000.0,4753800000.0,9078500000.0,4144000000.0,2923800000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2019.0,FY,,2019-12-31,2020-05-05 16:22:44+00:00,219500000.0,879700000.0,,-18500000.0,1215800000.0,0.0,7370500000.0,812900000.0,,,229000000.0,3337100000.0,,185800000.0,1683900000.0,589800000.0,830900000.0,,783100000.0,,,282500000.0,,,684300000.0,216200000.0,376300000.0,-2741400000.0,,738000000.0,8837700000.0,4610600000.0,3209800000.0,1543900000.0,4610600000.0,4610600000.0,4227100000.0,8837700000.0,4797000000.0,2683200000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2019.0,Q3,,2019-09-30,2019-11-06 16:15:55+00:00,229000000.0,635800000.0,,-26800000.0,1204800000.0,0.0,7501900000.0,741600000.0,,,176900000.0,3338300000.0,848700000.0,195700000.0,1687600000.0,581100000.0,848700000.0,,779100000.0,,,275400000.0,,,602300000.0,221600000.0,306100000.0,-2832700000.0,0.0,1040800000.0,8753600000.0,4642400000.0,3187500000.0,1422900000.0,4642400000.0,4642400000.0,4111200000.0,8753600000.0,4717400000.0,2688300000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2019.0,Q2,,2019-06-30,2019-08-07 15:27:45+00:00,183300000.0,659400000.0,,-11300000.0,1381300000.0,0.0,7491200000.0,820000000.0,,,207500000.0,3338300000.0,870000000.0,205600000.0,1490500000.0,74800000.0,870000000.0,,790500000.0,,,255900000.0,,,656000000.0,264900000.0,299000000.0,-2888700000.0,299500000.0,1418900000.0,8903300000.0,4591200000.0,3758600000.0,1766200000.0,4591200000.0,4591200000.0,4312100000.0,8903300000.0,4274700000.0,2545900000.0,0.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2019.0,Q1,,2019-03-31,2019-05-09 16:20:38+00:00,219100000.0,645400000.0,,-10900000.0,2155600000.0,0.0,7668600000.0,860100000.0,,,166800000.0,3109300000.0,,113500000.0,1789600000.0,119700000.0,892400000.0,,778100000.0,,,243100000.0,,,593400000.0,229900000.0,281200000.0,-2806500000.0,0.0,1227400000.0,9137900000.0,4851200000.0,4309600000.0,1489100000.0,4851200000.0,4851200000.0,4286700000.0,9137900000.0,3935900000.0,2797600000.0,0.0
