company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:21:15+00:00,4390000.0,-0.01,-0.01,,-0.01,,85922000.0,187864000.0,-4460000.0,-4460000.0,-4460000.0,0.0,261891000.0,764183000.0,,,,185400000.0,4229000.0,39211000.0,261891000.0,502292000.0,264000.0,421094000.0,81198000.0,264000.0,81462000.0,764183000.0,446000000.0,524429000.0,524429000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q4,2010-10-01,2010-12-31,,942000.0,0.36,0.36,,0.36,,41575000.0,257718000.0,190110000.0,190110000.0,190231000.0,-121000.0,397921000.0,1189975000.0,4871000.0,,,254987000.0,8009000.0,43584000.0,397921000.0,792054000.0,,565240000.0,226814000.0,4871000.0,231685000.0,1189975000.0,524100000.0,522400000.0,538800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 17:25:49+00:00,4200000.0,1.18,1.18,,1.15,,158800000.0,857100000.0,619400000.0,619400000.0,618400000.0,1000000.0,1351500000.0,4093300000.0,10600000.0,,,917900000.0,17100000.0,177900000.0,1351500000.0,2741800000.0,,1974200000.0,767600000.0,10600000.0,778200000.0,4093300000.0,524100000.0,522400000.0,538800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q3YTD,2010-01-01,2010-09-30,,3258000.0,0.82,0.82,,0.79,,117225000.0,599382000.0,429290000.0,429290000.0,428169000.0,1121000.0,953579000.0,2903325000.0,5729000.0,,,662913000.0,9091000.0,134316000.0,953579000.0,1949746000.0,,1408960000.0,540786000.0,5729000.0,546515000.0,2903325000.0,517500000.0,520581000.0,534880000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q3TTM,2009-10-01,2010-09-30,,4415000.0,0.86,0.86,,0.83,,100040000.0,810670000.0,450423000.0,450423000.0,451073000.0,-650000.0,1263787000.0,3844779000.0,7095000.0,,182331000.0,850123000.0,12303000.0,174512000.0,1263787000.0,2580992000.0,-3270000.0,2034354000.0,546638000.0,3825000.0,550463000.0,3844779000.0,517500000.0,520581000.0,534880000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 16:37:01+00:00,917000.0,0.26,0.26,,0.25,,61404000.0,204704000.0,134337000.0,134337000.0,134543000.0,-206000.0,334620000.0,1012407000.0,205000.0,,,231151000.0,181000.0,45298000.0,334620000.0,677787000.0,,482251000.0,195536000.0,205000.0,195741000.0,1012407000.0,517500000.0,520581000.0,534880000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q2YTD,2010-01-01,2010-06-30,,2341000.0,0.56,0.56,,0.54,,55821000.0,394678000.0,294953000.0,294953000.0,293626000.0,1327000.0,618959000.0,1890918000.0,5524000.0,,,431762000.0,8910000.0,89018000.0,618959000.0,1271959000.0,,926709000.0,345250000.0,5524000.0,350774000.0,1890918000.0,522000000.0,524463000.0,538947000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q2TTM,2009-07-01,2010-06-30,,4828000.0,0.76,0.76,,0.74,,84538000.0,789390000.0,399872000.0,399872000.0,400316000.0,-444000.0,1209796000.0,3656284000.0,6890000.0,,182331000.0,804176000.0,16615000.0,170091000.0,1209796000.0,2446488000.0,-1537000.0,1967431000.0,479057000.0,5353000.0,484410000.0,3656284000.0,522000000.0,524463000.0,538947000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 14:05:53+00:00,1204000.0,0.25,0.25,,0.24,,58700000.0,202303000.0,130343000.0,130343000.0,130511000.0,-168000.0,318362000.0,978300000.0,4065000.0,,,224768000.0,805000.0,45880000.0,318362000.0,659938000.0,,474960000.0,184978000.0,4065000.0,189043000.0,978300000.0,522000000.0,524463000.0,538947000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q1TTM,2009-04-01,2010-03-31,,7163000.0,0.54,0.54,,0.53,,108032000.0,763642000.0,284298000.0,284298000.0,284574000.0,-276000.0,1171415000.0,3464347000.0,2825000.0,,182331000.0,763302000.0,23339000.0,163386000.0,1171415000.0,2292932000.0,-264000.0,1903163000.0,389769000.0,2561000.0,392330000.0,3464347000.0,526200000.0,521141000.0,536718000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 13:54:52+00:00,1137000.0,0.31,0.31,,0.3,,-2879000.0,192375000.0,164610000.0,164610000.0,163115000.0,1495000.0,300597000.0,912618000.0,1459000.0,,,206994000.0,8105000.0,43138000.0,300597000.0,612021000.0,,451749000.0,160272000.0,1459000.0,161731000.0,912618000.0,526200000.0,521141000.0,536718000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q4,2011-10-01,2011-12-31,,-4139000.0,0.18,0.18,,0.18,,26317000.0,257341000.0,96151000.0,96151000.0,96127000.0,24000.0,421803000.0,1120748000.0,-10693000.0,,,250475000.0,8246000.0,53861000.0,421803000.0,698945000.0,,565784000.0,133161000.0,-10693000.0,122468000.0,1120748000.0,531400000.0,529800000.0,541400000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 18:45:12+00:00,,0.8,0.8,,0.79,,146700000.0,1005200000.0,425000000.0,425000000.0,425100000.0,-100000.0,1580100000.0,4448700000.0,-46800000.0,,,1026800000.0,30600000.0,187500000.0,1580100000.0,2868600000.0,,2250100000.0,618500000.0,-46800000.0,571700000.0,4448700000.0,531400000.0,529800000.0,541400000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q3YTD,2011-01-01,2011-09-30,,4139000.0,0.62,0.62,,0.61,,120383000.0,747859000.0,328849000.0,328849000.0,328973000.0,-124000.0,1158297000.0,3327952000.0,-36107000.0,,,776325000.0,22354000.0,133639000.0,1158297000.0,2169655000.0,,1684316000.0,485339000.0,-36107000.0,449232000.0,3327952000.0,522900000.0,529286000.0,536583000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q3TTM,2010-10-01,2011-09-30,,5081000.0,0.98,0.98,,0.97,,161958000.0,1005577000.0,518959000.0,518959000.0,519204000.0,-245000.0,1556218000.0,4517927000.0,-31236000.0,,,1031312000.0,30363000.0,177223000.0,1556218000.0,2961709000.0,,2249556000.0,712153000.0,-31236000.0,680917000.0,4517927000.0,522900000.0,529286000.0,536583000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:59:23+00:00,1263000.0,0.16,0.16,,0.16,,37398000.0,254933000.0,83671000.0,83671000.0,83663000.0,8000.0,394192000.0,1105796000.0,-15957000.0,,,257096000.0,16831000.0,44455000.0,394192000.0,711604000.0,,574578000.0,137026000.0,-15957000.0,121069000.0,1105796000.0,522900000.0,529286000.0,536583000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q2YTD,2011-01-01,2011-06-30,,2876000.0,0.46,0.46,,0.45,,82985000.0,492926000.0,245178000.0,245178000.0,245310000.0,-132000.0,764105000.0,2222156000.0,-20150000.0,,,519229000.0,5523000.0,89184000.0,764105000.0,1458051000.0,,1109738000.0,348313000.0,-20150000.0,328163000.0,2222156000.0,525300000.0,532909000.0,546452000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q2TTM,2010-07-01,2011-06-30,,4735000.0,1.08,1.08,,1.06,,185964000.0,955348000.0,569625000.0,569625000.0,570084000.0,-459000.0,1496646000.0,4424538000.0,-15074000.0,,,1005367000.0,13713000.0,178066000.0,1496646000.0,2927892000.0,,2157229000.0,770663000.0,-15074000.0,755589000.0,4424538000.0,525300000.0,532909000.0,546452000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:13:35+00:00,1332000.0,0.22,0.22,,0.21,,41714000.0,246635000.0,115518000.0,115518000.0,115560000.0,-42000.0,398378000.0,1120544000.0,-13688000.0,,,257250000.0,1769000.0,44260000.0,398378000.0,722166000.0,,551246000.0,170920000.0,-13688000.0,157232000.0,1120544000.0,525300000.0,532909000.0,546452000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q1TTM,2010-04-01,2011-03-31,,4607000.0,1.11,1.11,,1.09,,202950000.0,911016000.0,584450000.0,584450000.0,585035000.0,-585000.0,1416630000.0,4282294000.0,2679000.0,,,972885000.0,12749000.0,179686000.0,1416630000.0,2865664000.0,,2080943000.0,784721000.0,2679000.0,787400000.0,4282294000.0,540600000.0,530789000.0,548825000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 17:16:54+00:00,1544000.0,0.24,0.24,,0.24,,41271000.0,246291000.0,129660000.0,129660000.0,129750000.0,-90000.0,365727000.0,1101612000.0,-6462000.0,,,261979000.0,3754000.0,44924000.0,365727000.0,735885000.0,,558492000.0,177393000.0,-6462000.0,170931000.0,1101612000.0,540600000.0,530789000.0,548825000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q4,2012-10-01,2012-12-31,,-3500000.0,0.19,0.19,,0.18,46800000.0,44200000.0,267300000.0,95700000.0,95700000.0,95700000.0,,407800000.0,1140800000.0,9000000.0,-1300000.0,,275100000.0,-36200000.0,53900000.0,407800000.0,733000000.0,,602100000.0,130900000.0,9000000.0,139900000.0,1140800000.0,518100000.0,520900000.0,526200000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:06:56+00:00,,0.36,0.36,0.0,0.35,46800000.0,105000000.0,1045500000.0,186500000.0,186500000.0,186500000.0,,1656600000.0,4365400000.0,-16600000.0,,,1101600000.0,,206800000.0,1656600000.0,2708800000.0,,2400700000.0,308100000.0,-16600000.0,291500000.0,4365400000.0,518100000.0,520900000.0,526200000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 16:42:02+00:00,1100000.0,0.03,0.03,,0.03,,22000000.0,261000000.0,16800000.0,16800000.0,16800000.0,,444500000.0,1118300000.0,-4000000.0,300000.0,,288200000.0,31000000.0,49400000.0,444500000.0,673800000.0,,631000000.0,42800000.0,-4000000.0,38800000.0,1118300000.0,560000000.0,521200000.0,524500000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q3YTD,2012-01-01,2012-09-30,,3500000.0,0.17,0.17,,0.17,,60800000.0,778200000.0,90800000.0,90800000.0,90800000.0,,1248800000.0,3224600000.0,-25600000.0,1300000.0,,826500000.0,36200000.0,152900000.0,1248800000.0,1975800000.0,,1798600000.0,177200000.0,-25600000.0,151600000.0,3224600000.0,560000000.0,521200000.0,524500000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q3TTM,2011-10-01,2012-09-30,,-639000.0,0.35,0.35,,0.35,,87117000.0,1035541000.0,186951000.0,186951000.0,186927000.0,24000.0,1670603000.0,4345348000.0,-36293000.0,1300000.0,,1076975000.0,44446000.0,206761000.0,1670603000.0,2674745000.0,,2364384000.0,310361000.0,-36293000.0,274068000.0,4345348000.0,560000000.0,521200000.0,524500000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 16:10:35+00:00,1200000.0,0.11,0.11,,0.11,,31800000.0,259500000.0,57700000.0,57700000.0,57700000.0,,405900000.0,1073800000.0,2800000.0,-200000.0,,268700000.0,3200000.0,48800000.0,405900000.0,667900000.0,,581200000.0,86700000.0,2800000.0,89500000.0,1073800000.0,524500000.0,527800000.0,531800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q2YTD,2012-01-01,2012-06-30,,2400000.0,0.14,0.14,,0.14,,38800000.0,517200000.0,74000000.0,74000000.0,74000000.0,,804300000.0,2106300000.0,-21600000.0,1000000.0,,538300000.0,5200000.0,103500000.0,804300000.0,1302000000.0,,1167600000.0,134400000.0,-21600000.0,112800000.0,2106300000.0,524500000.0,527800000.0,531800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q2TTM,2011-07-01,2012-06-30,,-476000.0,0.48,0.48,,0.48,,102515000.0,1029474000.0,253822000.0,253822000.0,253790000.0,32000.0,1620295000.0,4332844000.0,-48250000.0,1000000.0,,1045871000.0,30277000.0,201816000.0,1620295000.0,2712549000.0,,2307962000.0,404587000.0,-48250000.0,356337000.0,4332844000.0,524500000.0,527800000.0,531800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:22:59+00:00,1200000.0,0.03,0.03,,0.03,,7000000.0,257700000.0,16300000.0,16300000.0,16300000.0,,398400000.0,1032500000.0,-24400000.0,1200000.0,,269600000.0,2000000.0,54700000.0,398400000.0,634100000.0,,586400000.0,47700000.0,-24400000.0,23300000.0,1032500000.0,543300000.0,527200000.0,533700000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2012.0,Q1TTM,2011-04-01,2012-03-31,,-344000.0,0.59,0.59,,0.58,,112429000.0,1016609000.0,311640000.0,311640000.0,311650000.0,-10000.0,1612773000.0,4379588000.0,-64738000.0,1200000.0,,1034421000.0,28846000.0,197276000.0,1612773000.0,2766815000.0,,2278008000.0,488807000.0,-64738000.0,424069000.0,4379588000.0,543300000.0,527200000.0,533700000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:06:03+00:00,,0.88,0.88,0.0,0.86,39100000.0,85700000.0,1075900000.0,439800000.0,439800000.0,439800000.0,,1727700000.0,4669100000.0,-40400000.0,,,1043200000.0,,217300000.0,1727700000.0,2941400000.0,,2375500000.0,565900000.0,-40400000.0,525500000.0,4669100000.0,499800000.0,501800000.0,510300000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q4,2013-10-01,2013-12-31,,,0.31,0.31,,0.3,33100000.0,33400000.0,283200000.0,151800000.0,151800000.0,151800000.0,,470000000.0,1273600000.0,-10200000.0,,,258700000.0,-15000000.0,48200000.0,470000000.0,803600000.0,,608200000.0,195400000.0,-10200000.0,185200000.0,1273600000.0,499800000.0,501800000.0,510300000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q3YTD,2013-01-01,2013-09-30,,,0.57,0.57,,0.56,6000000.0,52300000.0,792700000.0,288000000.0,288000000.0,288000000.0,,1257700000.0,3395500000.0,-30200000.0,,,784500000.0,15000000.0,169100000.0,1257700000.0,2137800000.0,,1767300000.0,370500000.0,-30200000.0,340300000.0,3395500000.0,495500000.0,501500000.0,508600000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q3TTM,2012-10-01,2013-09-30,,-3500000.0,0.76,0.76,,0.74,52800000.0,96500000.0,1060000000.0,383700000.0,383700000.0,383700000.0,,1665500000.0,4536300000.0,-21200000.0,-1300000.0,,1059600000.0,-21200000.0,223000000.0,1665500000.0,2870800000.0,,2369400000.0,501400000.0,-21200000.0,480200000.0,4536300000.0,495500000.0,501500000.0,508600000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q3,2013-07-01,2013-09-30,2014-11-10 17:00:53+00:00,,0.2,0.2,0.0,0.19,6000000.0,38400000.0,269500000.0,99100000.0,99100000.0,99100000.0,,439100000.0,1185600000.0,-7500000.0,,,264600000.0,,61400000.0,439100000.0,746500000.0,,601500000.0,145000000.0,-7500000.0,137500000.0,1185600000.0,495500000.0,501500000.0,508600000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q2YTD,2013-01-01,2013-06-30,,,0.37,0.37,,0.37,,13900000.0,523200000.0,188900000.0,188900000.0,188900000.0,,818600000.0,2209900000.0,-22700000.0,,,519900000.0,15000000.0,107700000.0,818600000.0,1391300000.0,,1165800000.0,225500000.0,-22700000.0,202800000.0,2209900000.0,515300000.0,503000000.0,506300000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2400000.0,0.59,0.59,,0.58,46800000.0,80100000.0,1051500000.0,301400000.0,301400000.0,301400000.0,,1670900000.0,4469000000.0,-17700000.0,-1000000.0,,1083200000.0,9800000.0,211000000.0,1670900000.0,2798100000.0,,2398900000.0,399200000.0,-17700000.0,381500000.0,4469000000.0,515300000.0,503000000.0,506300000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q2,2013-04-01,2013-06-30,2014-08-11 15:44:21+00:00,,0.19,0.19,,0.19,,28000000.0,267100000.0,97900000.0,97900000.0,97900000.0,,430200000.0,1150700000.0,-12600000.0,,,257700000.0,8000000.0,49200000.0,430200000.0,720500000.0,,582000000.0,138500000.0,-12600000.0,125900000.0,1150700000.0,515300000.0,503000000.0,506300000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1200000.0,0.51,0.51,,0.5,46800000.0,83900000.0,1043900000.0,261200000.0,261200000.0,261200000.0,,1646600000.0,4392100000.0,-2300000.0,-1200000.0,,1094200000.0,5000000.0,210600000.0,1646600000.0,2745500000.0,,2398100000.0,347400000.0,-2300000.0,345100000.0,4392100000.0,505600000.0,504700000.0,512700000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 15:24:25+00:00,,0.18,0.18,,0.18,,-14100000.0,256100000.0,91000000.0,91000000.0,91000000.0,,388400000.0,1059200000.0,-10100000.0,,,262200000.0,7000000.0,58500000.0,388400000.0,670800000.0,,583800000.0,87000000.0,-10100000.0,76900000.0,1059200000.0,505600000.0,504700000.0,512700000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 17:25:56+00:00,,-0.73,-0.73,0.2,-0.73,1017000000.0,248000000.0,1023600000.0,-334300000.0,-334300000.0,-334300000.0,,1768900000.0,4627100000.0,333400000.0,,,1006200000.0,,231100000.0,1768900000.0,2858200000.0,,3277900000.0,-419700000.0,333400000.0,-86300000.0,4627100000.0,457900000.0,457400000.0,457400000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q4,2014-10-01,2014-12-31,,,-1.66,-1.66,0.1,-1.64,859800000.0,75200000.0,243000000.0,-769600000.0,-769600000.0,-769600000.0,,426500000.0,1101600000.0,7400000.0,,,233500000.0,,40600000.0,426500000.0,675100000.0,,1376900000.0,-701800000.0,7400000.0,-694400000.0,1101600000.0,457900000.0,457400000.0,457400000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 17:05:21+00:00,,0.23,0.23,0.1,0.23,-15000000.0,62000000.0,249200000.0,103600000.0,103600000.0,103600000.0,,411100000.0,1125900000.0,-6800000.0,,,253200000.0,,55000000.0,411100000.0,714800000.0,,542400000.0,172400000.0,-6800000.0,165600000.0,1125900000.0,450400000.0,448400000.0,454800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q3YTD,2014-01-01,2014-09-30,,,0.93,0.93,0.1,0.91,157200000.0,172800000.0,780600000.0,435300000.0,435300000.0,435300000.0,,1342400000.0,3525500000.0,326000000.0,,,772700000.0,,190500000.0,1342400000.0,2183100000.0,,1901000000.0,282100000.0,326000000.0,608100000.0,3525500000.0,450400000.0,448400000.0,454800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q3TTM,2013-10-01,2014-09-30,,,1.24,1.24,0.1,1.21,190300000.0,206200000.0,1063800000.0,587100000.0,587100000.0,587100000.0,,1812400000.0,4799100000.0,315800000.0,,,1031400000.0,-15000000.0,238700000.0,1812400000.0,2986700000.0,,2509200000.0,477500000.0,315800000.0,793300000.0,4799100000.0,450400000.0,448400000.0,454800000.0
Juniper Networks Inc,JNPR,AUHIXNGG7U2U7JEHM527,1043604,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 17:06:49+00:00,,0.47,0.47,0.0,0.46,58200000.0,73400000.0,258000000.0,221100000.0,221100000.0,221100000.0,,481300000.0,1229500000.0,178600000.0,,,255500000.0,,60600000.0,481300000.0,748200000.0,,632300000.0,115900000.0,178600000.0,294500000.0,1229500000.0,470400000.0,470300000.0,476500000.0
