company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q2,,2012-06-30,2012-08-06 08:31:13+00:00,169938000.0,319292000.0,160983000.0,-22880000.0,642199000.0,0.0,1413546000.0,994526000.0,208022000.0,,809547000.0,1450284000.0,347601000.0,4208600000.0,,218938000.0,196634000.0,54974000.0,187246000.0,5278180000.0,553541000.0,106202000.0,,,152754000.0,974757000.0,124895000.0,,,476234000.0,1350054000.0,1657489000.0,9826914000.0,360992000.0,7477468000.0,3898685000.0,360992000.0,360992000.0,9465922000.0,9826914000.0,2130508000.0,5567237000.0,,-2379728000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q1,,2012-03-31,2012-05-04 08:31:11+00:00,171353000.0,245011000.0,181393000.0,-24638000.0,399044000.0,0.0,1395195000.0,1017122000.0,248128000.0,,619504000.0,1455084000.0,365779000.0,3894543000.0,,206569000.0,196764000.0,46862000.0,155714000.0,4986657000.0,155143000.0,99265000.0,830000.0,,154090000.0,829059000.0,144366000.0,,,494753000.0,1246233000.0,1444026000.0,8902316000.0,293573000.0,6529566000.0,3532663000.0,293573000.0,293573000.0,8608743000.0,8902316000.0,2166181000.0,5076080000.0,,-2323217000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,FY,,2013-12-31,2015-02-27 08:31:42+00:00,210019000.0,394822000.0,262307000.0,-18227000.0,969822000.0,0.0,1513735000.0,966438000.0,216195000.0,,1544059000.0,1735703000.0,460404000.0,6002708000.0,,299188000.0,170748000.0,2454000.0,275757000.0,8131795000.0,177859000.0,140186000.0,,,311542000.0,1426785000.0,34124000.0,,,510349000.0,2049430000.0,1389489000.0,13244257000.0,855761000.0,10400842000.0,4512498000.0,855761000.0,855761000.0,12388496000.0,13244257000.0,2544227000.0,7875998000.0,,-2689177000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q3,,2013-09-30,2013-11-05 08:26:47+00:00,258254000.0,337332000.0,302417000.0,-19247000.0,784042000.0,0.0,1488286000.0,1001582000.0,221293000.0,,1138905000.0,1741979000.0,489640000.0,5994729000.0,,276097000.0,178743000.0,27600000.0,265922000.0,6995304000.0,175500000.0,132598000.0,50950000.0,,285145000.0,1309595000.0,33842000.0,,,545939000.0,1931557000.0,670499000.0,11964663000.0,711419000.0,9110360000.0,3504255000.0,711419000.0,711419000.0,11253244000.0,11964663000.0,2578206000.0,7748989000.0,,-2689177000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q2,,2013-06-30,2013-08-05 08:31:53+00:00,241437000.0,337458000.0,243882000.0,-19050000.0,749821000.0,0.0,1467285000.0,968517000.0,223870000.0,,1106452000.0,1736054000.0,520831000.0,5076586000.0,,265534000.0,173610000.0,28876000.0,268202000.0,6782194000.0,455399000.0,133298000.0,,,210544000.0,1283106000.0,47501000.0,,,509230000.0,1798679000.0,1791374000.0,11867312000.0,580848000.0,9057972000.0,4484960000.0,580848000.0,580848000.0,11286464000.0,11867312000.0,2543806000.0,6801504000.0,,-2666066000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q1,,2013-03-31,2013-05-06 08:32:15+00:00,258278000.0,331608000.0,221981000.0,-17438000.0,764149000.0,0.0,1449527000.0,997136000.0,228354000.0,,1056086000.0,1743683000.0,552708000.0,4549014000.0,,255905000.0,186328000.0,27573000.0,282614000.0,6555667000.0,670223000.0,112641000.0,,,191625000.0,1252299000.0,67191000.0,,,537825000.0,1682239000.0,2405608000.0,11926511000.0,604526000.0,9087826000.0,5051730000.0,604526000.0,604526000.0,11321985000.0,11926511000.0,2582780000.0,6270255000.0,,-2509802000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,FY,,2014-12-31,2016-02-25 08:32:30+00:00,455656000.0,743294000.0,457472000.0,-75453000.0,1077152000.0,0.0,2906680000.0,846370000.0,218872000.0,930000.0,2645995000.0,3865484000.0,1515994000.0,8134248000.0,,559628000.0,166807000.0,164000.0,690175000.0,10798769000.0,456349000.0,632146000.0,,,507931000.0,2335318000.0,,,235566000.0,520340000.0,2540948000.0,1266914000.0,20263977000.0,2396380000.0,13814776000.0,6305483000.0,2396380000.0,2396380000.0,17632031000.0,20263977000.0,5889573000.0,11326548000.0,,-2975795000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q3,,2014-09-30,2014-11-05 08:31:53+00:00,318798000.0,455064000.0,553873000.0,-54246000.0,634824000.0,0.0,1553069000.0,873332000.0,200094000.0,19000.0,2066815000.0,2245782000.0,752614000.0,6061664000.0,,337717000.0,164835000.0,2609000.0,362236000.0,8783491000.0,728327000.0,210053000.0,70588000.0,,416552000.0,1836269000.0,36576000.0,,317423000.0,529037000.0,2488511000.0,1347287000.0,15193275000.0,1080671000.0,11401425000.0,5370177000.0,1080671000.0,1080671000.0,13795181000.0,15193275000.0,3454133000.0,8425004000.0,,-2906663000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q2,,2014-06-30,2014-08-05 08:31:41+00:00,320678000.0,394681000.0,506231000.0,-14195000.0,631167000.0,0.0,1528183000.0,923122000.0,196145000.0,298000.0,1752641000.0,2301305000.0,791186000.0,6564099000.0,,337151000.0,166707000.0,2185000.0,371604000.0,8050314000.0,444042000.0,186734000.0,63425000.0,,403429000.0,1423546000.0,34710000.0,,342687000.0,565158000.0,2324269000.0,709230000.0,14214898000.0,947321000.0,10344932000.0,4398934000.0,947321000.0,947321000.0,12924890000.0,14214898000.0,3532815000.0,8525956000.0,,-2890936000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q1,,2014-03-31,2014-05-05 08:32:02+00:00,362901000.0,374483000.0,492426000.0,-8409000.0,706642000.0,0.0,1509472000.0,907716000.0,201237000.0,62000.0,1381079000.0,2296349000.0,840059000.0,6497186000.0,,326421000.0,158515000.0,2355000.0,390530000.0,7606140000.0,418487000.0,186128000.0,62472000.0,,319636000.0,1453081000.0,34425000.0,,342797000.0,568564000.0,2186825000.0,634940000.0,13757270000.0,949909000.0,9938025000.0,3965252000.0,949909000.0,949909000.0,12464564000.0,13757270000.0,3492824000.0,8499312000.0,,-2737979000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,FY,,2015-12-31,2017-02-27 08:32:29+00:00,442400000.0,706500000.0,566500000.0,-137300000.0,1168000000.0,0.0,2982200000.0,699000000.0,288100000.0,1700000.0,2980300000.0,3814100000.0,1203700000.0,10081400000.0,228000000.0,576700000.0,145900000.0,600000.0,631500000.0,13153400000.0,249800000.0,294500000.0,,,504400000.0,2910600000.0,,,167400000.0,456600000.0,3092500000.0,1418700000.0,22349900000.0,2010000000.0,16250400000.0,6403100000.0,2010000000.0,2010000000.0,20172500000.0,22349900000.0,5522800000.0,13769400000.0,,-3927400000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q3,,2015-09-30,2015-11-05 08:32:24+00:00,382220000.0,642681000.0,395467000.0,-117878000.0,977341000.0,0.0,2957935000.0,703774000.0,237723000.0,1719000.0,2589313000.0,3835419000.0,1268627000.0,8453198000.0,,561300000.0,148443000.0,841000.0,642069000.0,11227482000.0,544069000.0,280720000.0,,,531886000.0,2899873000.0,4888000.0,,236847000.0,468417000.0,2948081000.0,1619146000.0,20300674000.0,1947885000.0,14097713000.0,5972359000.0,1947885000.0,1947885000.0,18115942000.0,20300674000.0,5641661000.0,12143583000.0,,-3840253000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q2,,2015-06-30,2015-08-06 06:04:47+00:00,387078000.0,563533000.0,289623000.0,-124346000.0,822314000.0,0.0,2938307000.0,755552000.0,225535000.0,91000.0,2542668000.0,3811689000.0,1338956000.0,8222425000.0,,548255000.0,160035000.0,162000.0,647571000.0,10776595000.0,477152000.0,248104000.0,,,484931000.0,2250852000.0,6341000.0,,233655000.0,491979000.0,2819650000.0,1850635000.0,19547442000.0,1959153000.0,13357108000.0,6073751000.0,1959153000.0,1959153000.0,17354634000.0,19547442000.0,5642079000.0,11280883000.0,,-3674458000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q1,,2015-03-31,2015-05-07 08:31:22+00:00,412503000.0,571560000.0,310356000.0,-139553000.0,760398000.0,0.0,2903357000.0,746892000.0,210805000.0,,2533417000.0,3790766000.0,1405484000.0,7760335000.0,,545064000.0,153681000.0,153000.0,672517000.0,10286840000.0,458932000.0,235854000.0,,,508495000.0,2186613000.0,24940000.0,,226881000.0,489049000.0,2688313000.0,1902009000.0,19052486000.0,1911428000.0,12777584000.0,6141031000.0,1911428000.0,1911428000.0,16914177000.0,19052486000.0,5729838000.0,10773146000.0,,-3540689000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2016.0,FY,,2016-12-31,2018-02-27 08:43:37+00:00,568300000.0,797200000.0,346800000.0,-150700000.0,1859200000.0,0.0,3047200000.0,788100000.0,,,4673000000.0,3800700000.0,1003300000.0,10103300000.0,271300000.0,586000000.0,143400000.0,20100000.0,334800000.0,16013200000.0,324000000.0,399800000.0,,,514700000.0,4044900000.0,,,,324400000.0,3494800000.0,2453500000.0,25514100000.0,1658200000.0,19589300000.0,9229500000.0,1658200000.0,1658200000.0,23855900000.0,25514100000.0,5338800000.0,14626400000.0,,-4733100000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2016.0,Q3,,2016-09-30,2016-11-07 09:17:57+00:00,429700000.0,687000000.0,344900000.0,-130600000.0,1500500000.0,0.0,3020300000.0,628800000.0,,,3911600000.0,3837800000.0,1077000000.0,9979500000.0,278000000.0,583400000.0,147100000.0,4600000.0,294900000.0,14266500000.0,441100000.0,379400000.0,,,535200000.0,3994300000.0,,,,428700000.0,3514200000.0,1745800000.0,23639800000.0,1783800000.0,17601800000.0,7440200000.0,1783800000.0,1783800000.0,21856000000.0,23639800000.0,5454600000.0,14415800000.0,,-4620100000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2016.0,Q2,,2016-06-30,2016-08-08 08:32:24+00:00,397500000.0,666400000.0,273000000.0,-131200000.0,1316500000.0,0.0,3004800000.0,702600000.0,,,3479500000.0,3835100000.0,1128800000.0,9402100000.0,225400000.0,584100000.0,151300000.0,3200000.0,336200000.0,13710700000.0,296900000.0,307000000.0,,,530900000.0,3678500000.0,,,,473200000.0,3306800000.0,2313800000.0,22771200000.0,1729700000.0,16689100000.0,7473400000.0,1729700000.0,1729700000.0,21041500000.0,22771200000.0,5498000000.0,13568100000.0,,-4450700000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2016.0,Q1,,2016-03-31,2016-05-05 08:32:04+00:00,404000000.0,595800000.0,323300000.0,-128200000.0,970000000.0,0.0,2976800000.0,713400000.0,,,3149000000.0,3847600000.0,1187400000.0,10085300000.0,240100000.0,574800000.0,151500000.0,2000000.0,347000000.0,13270300000.0,658800000.0,290400000.0,,,557100000.0,3238600000.0,,,192400000.0,495200000.0,3233700000.0,1763000000.0,22399100000.0,1741200000.0,16230200000.0,6643100000.0,1741200000.0,1741200000.0,20465500000.0,22399100000.0,5594100000.0,13822400000.0,,-4341100000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2017.0,FY,,2017-12-31,2019-02-26 08:27:12+00:00,651200000.0,822300000.0,442800000.0,-140200000.0,4190000000.0,,3100900000.0,846600000.0,,,6366200000.0,3880100000.0,800600000.0,13415700000.0,234100000.0,613900000.0,120300000.0,28100000.0,211200000.0,18520800000.0,348900000.0,368700000.0,,,656500000.0,4935600000.0,,,,589500000.0,4167100000.0,1471200000.0,30684800000.0,1855300000.0,24705600000.0,10146700000.0,1855300000.0,1855300000.0,28829500000.0,30684800000.0,5365300000.0,18682800000.0,,-5272500000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2017.0,Q3,,2017-09-30,2017-11-08 08:27:07+00:00,529800000.0,769300000.0,335400000.0,-140200000.0,3326000000.0,0.0,3081600000.0,847000000.0,,,5823500000.0,3873400000.0,813400000.0,10636700000.0,257100000.0,615100000.0,119300000.0,22900000.0,254800000.0,16294700000.0,746000000.0,384700000.0,,,600000000.0,4897300000.0,,,,576200000.0,3924700000.0,2472000000.0,27894100000.0,1593600000.0,21969300000.0,10392400000.0,1593600000.0,1593600000.0,26300500000.0,27894100000.0,5309700000.0,15908100000.0,,-5272500000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2017.0,Q2,,2017-06-30,2017-08-07 08:33:39+00:00,406900000.0,697200000.0,301700000.0,-141600000.0,1945900000.0,0.0,3064700000.0,818300000.0,,,4753200000.0,3848400000.0,875900000.0,10824700000.0,246500000.0,609200000.0,117600000.0,21600000.0,261500000.0,15636600000.0,765700000.0,364900000.0,,,534100000.0,4295100000.0,,,,547200000.0,3720500000.0,2159600000.0,25728300000.0,1424800000.0,19839100000.0,8804600000.0,1424800000.0,1424800000.0,24303500000.0,25728300000.0,5280000000.0,15498900000.0,,-5218800000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2017.0,Q1,,2017-03-31,2017-05-08 08:31:35+00:00,391000000.0,699000000.0,320100000.0,-148900000.0,1866800000.0,0.0,3017000000.0,779000000.0,,,4713400000.0,3808600000.0,934700000.0,9992800000.0,245300000.0,590000000.0,138000000.0,20700000.0,322000000.0,15147000000.0,311900000.0,328300000.0,,,505700000.0,3822000000.0,,,,513000000.0,3611900000.0,2472600000.0,24642700000.0,1363500000.0,18783000000.0,9004400000.0,1363500000.0,1363500000.0,23279200000.0,24642700000.0,5269700000.0,14274800000.0,,-5116500000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2018.0,FY,,2018-12-31,2020-02-28 08:25:18+00:00,486200000.0,404000000.0,322200000.0,-138100000.0,3817400000.0,0.0,3173500000.0,766100000.0,,,6537700000.0,954800000.0,217400000.0,10520600000.0,248000000.0,288200000.0,109200000.0,44000000.0,256500000.0,18768300000.0,293200000.0,291800000.0,622200000.0,223500000.0,636400000.0,5648400000.0,3535200000.0,36900000.0,,558600000.0,5012400000.0,2856500000.0,30387700000.0,2332100000.0,24711700000.0,11484000000.0,2332100000.0,2332100000.0,28055600000.0,30387700000.0,5387800000.0,16571600000.0,,-5715700000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2018.0,Q3,,2018-09-30,2018-11-06 08:18:37+00:00,606200000.0,866800000.0,364900000.0,-143100000.0,3600900000.0,0.0,3149900000.0,802800000.0,,,6267100000.0,3857400000.0,603100000.0,11691400000.0,265900000.0,610000000.0,113400000.0,65300000.0,223900000.0,18032700000.0,601800000.0,331600000.0,,,671400000.0,5483700000.0,,,,587700000.0,4758600000.0,1586800000.0,29763000000.0,2291200000.0,23955800000.0,9959400000.0,2291200000.0,2291200000.0,27471800000.0,29763000000.0,5197200000.0,17512400000.0,,-5474200000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2018.0,Q2,,2018-06-30,2018-08-07 08:41:01+00:00,532000000.0,691600000.0,395400000.0,-136400000.0,3449200000.0,0.0,3133800000.0,788900000.0,,,6160300000.0,3857800000.0,667800000.0,10963400000.0,233200000.0,620900000.0,112000000.0,82600000.0,189100000.0,17780100000.0,352600000.0,291800000.0,,,640300000.0,4798400000.0,,,,574800000.0,4493600000.0,2600300000.0,28950900000.0,2119300000.0,23081500000.0,10768700000.0,2119300000.0,2119300000.0,26831600000.0,28950900000.0,5248500000.0,16062900000.0,,-5371700000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2018.0,Q1,,2018-03-31,2018-05-08 08:31:39+00:00,593500000.0,699400000.0,303100000.0,-136500000.0,3549500000.0,0.0,3102800000.0,804400000.0,,,6125100000.0,3890600000.0,739800000.0,11362100000.0,256300000.0,614100000.0,113600000.0,26300000.0,189800000.0,17600100000.0,783500000.0,310800000.0,,,651600000.0,4740500000.0,,,,581700000.0,4307600000.0,2848600000.0,29392900000.0,2001400000.0,23470500000.0,10985500000.0,2001400000.0,2001400000.0,27391500000.0,29392900000.0,5308300000.0,16406000000.0,,-5272500000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2019.0,FY,,2019-12-31,2020-05-06 08:24:10+00:00,300800000.0,451100000.0,327800000.0,-99900000.0,3874400000.0,0.0,3258800000.0,807900000.0,,,6942400000.0,954900000.0,153300000.0,7001700000.0,218000000.0,282300000.0,114100000.0,45200000.0,80000000.0,18700000000.0,268400000.0,360900000.0,,,946400000.0,5838700000.0,,,,600800000.0,5163300000.0,3132200000.0,26494800000.0,1588300000.0,24112700000.0,11872000000.0,1588300000.0,1588300000.0,24906500000.0,26494800000.0,2099800000.0,13034500000.0,,-6733900000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2019.0,Q3,,2019-09-30,2019-11-06 16:56:22+00:00,436400000.0,450800000.0,1061800000.0,-122000000.0,4512500000.0,,3256700000.0,787400000.0,,,7001600000.0,937300000.0,174400000.0,7547100000.0,250400000.0,286800000.0,109900000.0,44900000.0,80100000.0,18281000000.0,695300000.0,331500000.0,,,930800000.0,6111700000.0,,,,593600000.0,5095900000.0,2193400000.0,27157800000.0,1496900000.0,24783600000.0,11812100000.0,1496900000.0,1496900000.0,25660900000.0,27157800000.0,2087400000.0,13848800000.0,0.0,-6733700000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2019.0,Q2,,2019-06-30,2019-08-06 08:01:56+00:00,504500000.0,427100000.0,370400000.0,-121700000.0,4026800000.0,,3260700000.0,791700000.0,,,6777400000.0,960300000.0,195800000.0,11071300000.0,243900000.0,285300000.0,111000000.0,45400000.0,217700000.0,18437900000.0,279900000.0,330000000.0,4264300000.0,351400000.0,979000000.0,6341300000.0,,,,594000000.0,5233300000.0,1481300000.0,30739700000.0,2391700000.0,28273900000.0,10606700000.0,2391700000.0,2391700000.0,28348000000.0,30739700000.0,2180500000.0,17741300000.0,0.0,-5980600000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2019.0,Q1,,2019-03-31,2019-05-06 16:29:34+00:00,548400000.0,354200000.0,333900000.0,-127900000.0,3685000000.0,,3178100000.0,768800000.0,,,5922600000.0,950000000.0,189600000.0,10309900000.0,242300000.0,289800000.0,108500000.0,45500000.0,230500000.0,17678300000.0,275300000.0,283800000.0,4224700000.0,392100000.0,922300000.0,5948000000.0,,,,576100000.0,5127800000.0,2347100000.0,29433100000.0,2239500000.0,27035900000.0,10596700000.0,2239500000.0,2239500000.0,27193600000.0,29433100000.0,2107400000.0,16596900000.0,,-5938500000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2020.0,Q1,,2020-03-31,2020-05-06 08:24:10+00:00,203000000.0,359400000.0,407400000.0,-118100000.0,4456800000.0,0.0,3260900000.0,748300000.0,,,6521500000.0,929100000.0,129900000.0,6815000000.0,189100000.0,263000000.0,103600000.0,282900000.0,,15669900000.0,461100000.0,250400000.0,,,925700000.0,5476200000.0,,,,568000000.0,4678800000.0,2621800000.0,24234900000.0,1087700000.0,21704300000.0,10752400000.0,1087700000.0,1087700000.0,23147200000.0,24234900000.0,2267600000.0,12394800000.0,,-6733900000.0
