company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 08:49:56+00:00,-2478000.0,16928000.0,113987000.0,68795000.0,143810000.0,137962000.0,-27123000.0,129187000.0,125105000.0,4559416000.0,-20306000.0,-512518000.0,451019000.0,-20306000.0,-512518000.0,451019000.0,-108928000.0,206402000.0,206402000.0,-45308000.0,1042487000.0,-608489000.0,,,-95965000.0,-49556000.0,-4746461000.0,-1000853000.0,,106008000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 14:15:21+00:00,-158901000.0,52677000.0,73579000.0,84082000.0,125409000.0,,15886000.0,-113851000.0,58914000.0,3469000000.0,570189000.0,-888022000.0,358414000.0,570189000.0,-888022000.0,358414000.0,56467000.0,143734000.0,143734000.0,150445000.0,1513168000.0,-369872000.0,,,-320208000.0,-52970000.0,-4025002000.0,-445891000.0,13929000.0,
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2009.0,Q4,2009-10-01,2009-12-31,,-158901000.0,15434000.0,19689000.0,25503000.0,33760000.0,,5166000.0,-34349000.0,5084000.0,728000000.0,215396000.0,-509097000.0,52292000.0,215396000.0,-509097000.0,52292000.0,-236243000.0,40647000.0,40647000.0,-3200000.0,495933000.0,-244113000.0,,,-98735000.0,-13264000.0,-985504000.0,-28117000.0,13929000.0,-8013000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2009.0,Q3,2009-07-01,2009-09-30,,,15019000.0,12772000.0,16944000.0,31167000.0,,4798000.0,-24508000.0,18868000.0,446000000.0,362853000.0,-129490000.0,93037000.0,362853000.0,-129490000.0,93037000.0,331198000.0,45796000.0,45796000.0,25563000.0,537041000.0,-39350000.0,,,-74677000.0,-15463000.0,-535337000.0,-103719000.0,,
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-09 08:48:47+00:00,,37243000.0,53890000.0,58579000.0,91649000.0,,10720000.0,-79502000.0,53830000.0,2741000000.0,354793000.0,-378925000.0,306122000.0,354793000.0,-378925000.0,306122000.0,292710000.0,103087000.0,103087000.0,153645000.0,1017235000.0,-125759000.0,,,-221473000.0,-39706000.0,-3039498000.0,-417774000.0,,8013000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 08:36:44+00:00,,22224000.0,41118000.0,41635000.0,60482000.0,,5922000.0,-54994000.0,34962000.0,2295000000.0,-8060000.0,-249435000.0,213085000.0,-8060000.0,-249435000.0,213085000.0,-38488000.0,57291000.0,57291000.0,128082000.0,480194000.0,-86409000.0,,,-146796000.0,-24243000.0,-2504161000.0,-314055000.0,,8013000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 08:32:30+00:00,-117000000.0,66131000.0,44723000.0,241357000.0,143226000.0,,-2067000.0,71658000.0,33854000.0,2654943000.0,-715675000.0,-340784000.0,902709000.0,-715675000.0,-340784000.0,902709000.0,-155817000.0,193737000.0,193737000.0,427957000.0,190559000.0,89869000.0,,,-244898000.0,-68755000.0,-3446314000.0,-148717000.0,,
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2010.0,Q4,2010-10-01,2010-12-31,,,17217000.0,18226000.0,65022000.0,36727000.0,,-39000.0,-25858000.0,2006000.0,616817000.0,43661000.0,-504939000.0,209205000.0,43661000.0,-504939000.0,209205000.0,-252112000.0,46704000.0,46704000.0,134415000.0,101118000.0,29393000.0,,,-239948000.0,-20459000.0,-604305000.0,-71975000.0,-273925000.0,
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2010.0,Q3TTM,2009-10-01,2010-09-30,,-275901000.0,64348000.0,46186000.0,201838000.0,140259000.0,,3138000.0,63167000.0,36932000.0,2766126000.0,-543940000.0,-344942000.0,745796000.0,-543940000.0,-344942000.0,745796000.0,-139948000.0,187680000.0,187680000.0,290342000.0,585374000.0,-183637000.0,,,-103685000.0,-61560000.0,-3827513000.0,-104859000.0,287854000.0,-8013000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2010.0,Q3,2010-07-01,2010-09-30,,-117000000.0,16752000.0,9600000.0,57045000.0,37907000.0,,-326000.0,40055000.0,2217000.0,1071181000.0,-85036000.0,-20756000.0,247009000.0,-85036000.0,-20756000.0,247009000.0,140891000.0,53059000.0,53059000.0,99236000.0,-4499000.0,120499000.0,,,-4950000.0,-16784000.0,-1091713000.0,-62222000.0,-2521000.0,
