company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q3TTM,2011-10-01,2012-09-30,,86992000.0,8.08,8.08,,71364000.0,6.43,247374000.0,404501000.0,404501000.0,,404501000.0,,2031929000.0,3394630000.0,284706000.0,122465000.0,,,103169000.0,2031929000.0,1485166000.0,287060000.0,546231000.0,938935000.0,-287060000.0,651875000.0,3517095000.0,50000000.0,49939000.0,65038000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 08:26:47+00:00,22987000.0,2.39,2.39,,18745000.0,1.84,70561000.0,119545000.0,119545000.0,,119545000.0,,499455000.0,879175000.0,81250000.0,32317000.0,,,24584000.0,499455000.0,412037000.0,74365000.0,147566000.0,264471000.0,-74365000.0,190106000.0,911492000.0,50000000.0,49939000.0,65038000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q2YTD,2012-01-01,2012-06-30,,42022000.0,4.37,4.37,,36100000.0,3.49,135393000.0,219050000.0,219050000.0,,219050000.0,,1033360000.0,1695132000.0,101879000.0,62922000.0,,,51531000.0,1033360000.0,724694000.0,138719000.0,231532000.0,493162000.0,-138719000.0,354443000.0,1758054000.0,50200000.0,50161000.0,63731000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q2TTM,2011-07-01,2012-06-30,,86934000.0,7.55,7.55,,72923000.0,6.19,236155000.0,378937000.0,378937000.0,,378937000.0,,2009467000.0,3327594000.0,274153000.0,122853000.0,,,104827000.0,2009467000.0,1440980000.0,287051000.0,538837000.0,902143000.0,-287051000.0,615092000.0,3450447000.0,50200000.0,50161000.0,63731000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 08:31:53+00:00,20907000.0,2.07,2.07,,18496000.0,1.63,63655000.0,103821000.0,103821000.0,,103821000.0,,506455000.0,834011000.0,52552000.0,32474000.0,,,27532000.0,506455000.0,360030000.0,73067000.0,119487000.0,240543000.0,-73067000.0,167476000.0,866485000.0,50200000.0,50161000.0,63731000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q1TTM,2011-04-01,2012-03-31,,85197000.0,6.83,6.83,,71277000.0,5.75,216474000.0,344139000.0,344139000.0,,344139000.0,,1934262000.0,3211330000.0,281977000.0,113090000.0,,,98316000.0,1934262000.0,1390158000.0,292778000.0,536767000.0,853391000.0,-292778000.0,560613000.0,3324420000.0,50100000.0,50147000.0,61849000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 08:32:15+00:00,21115000.0,2.3,2.3,,17604000.0,1.86,71738000.0,115229000.0,115229000.0,,115229000.0,,526905000.0,861121000.0,49327000.0,30448000.0,,,23999000.0,526905000.0,364664000.0,65652000.0,112045000.0,252619000.0,-65652000.0,186967000.0,891569000.0,50100000.0,50147000.0,61849000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 08:32:30+00:00,131828000.0,10.09,10.09,,84291000.0,7.42,297242000.0,496170000.0,496170000.0,,496170000.0,,2549159000.0,4162224000.0,345758000.0,156839000.0,,,109115000.0,2549159000.0,1769904000.0,305500000.0,670992000.0,1098912000.0,-305500000.0,793412000.0,4319063000.0,49200000.0,49190000.0,66866000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q4,2013-10-01,2013-12-31,,32331000.0,2.4,2.4,,22890000.0,1.78,66391000.0,117873000.0,117873000.0,,117873000.0,,681066000.0,1097908000.0,130338000.0,43179000.0,,,24723000.0,681066000.0,460021000.0,65475000.0,210282000.0,249739000.0,-65475000.0,184264000.0,1141087000.0,49200000.0,49190000.0,66866000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q3YTD,2013-01-01,2013-09-30,,99497000.0,7.69,7.69,,61401000.0,5.64,230851000.0,378297000.0,378297000.0,,378297000.0,,1868093000.0,3064316000.0,215420000.0,113660000.0,,,84392000.0,1868093000.0,1309883000.0,240025000.0,460710000.0,849173000.0,-240025000.0,609148000.0,3177976000.0,48700000.0,48710000.0,66019000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q3TTM,2012-10-01,2013-09-30,,127562000.0,9.37,9.37,,80358000.0,6.89,285545000.0,461958000.0,461958000.0,,461958000.0,,2441890000.0,4001284000.0,317770000.0,148536000.0,,,116336000.0,2441890000.0,1707930000.0,318401000.0,642026000.0,1065904000.0,-318401000.0,747503000.0,4149820000.0,48700000.0,48710000.0,66019000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 08:31:53+00:00,33077000.0,2.73,2.73,,21395000.0,2.01,81875000.0,132878000.0,132878000.0,,132878000.0,,628386000.0,1058797000.0,90976000.0,37650000.0,,,33845000.0,628386000.0,468061000.0,74015000.0,179293000.0,288768000.0,-74015000.0,214753000.0,1096447000.0,48700000.0,48710000.0,66019000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q2YTD,2013-01-01,2013-06-30,,66420000.0,4.96,4.96,,40006000.0,3.63,148976000.0,245419000.0,245419000.0,,245419000.0,,1239707000.0,2005519000.0,124444000.0,76010000.0,,,50547000.0,1239707000.0,841822000.0,166010000.0,281417000.0,560405000.0,-166010000.0,394395000.0,2081529000.0,49100000.0,49123000.0,68167000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q2TTM,2012-07-01,2013-06-30,,117472000.0,9.03,9.03,,77708000.0,6.72,274231000.0,448625000.0,448625000.0,,448625000.0,,2312959000.0,3821662000.0,308044000.0,143203000.0,,,107075000.0,2312959000.0,1651906000.0,318751000.0,610299000.0,1041607000.0,-318751000.0,722856000.0,3964865000.0,49100000.0,49123000.0,68167000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 08:31:41+00:00,33130000.0,2.37,2.37,,20446000.0,1.71,69274000.0,116440000.0,116440000.0,,116440000.0,,619285000.0,990149000.0,57796000.0,37943000.0,,,28255000.0,619285000.0,408807000.0,83466000.0,139627000.0,269180000.0,-83466000.0,185714000.0,1028092000.0,49100000.0,49123000.0,68167000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q1TTM,2012-04-01,2013-03-31,,105249000.0,8.73,8.73,,75758000.0,6.64,268612000.0,436006000.0,436006000.0,,436006000.0,,2200129000.0,3665524000.0,302800000.0,137734000.0,,,106352000.0,2200129000.0,1603129000.0,308352000.0,590159000.0,1012970000.0,-308352000.0,704618000.0,3803258000.0,49800000.0,49762000.0,67328000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 08:32:02+00:00,33290000.0,2.59,2.59,,19560000.0,1.92,79702000.0,128979000.0,128979000.0,,128979000.0,,620422000.0,1015370000.0,66648000.0,38067000.0,,,22292000.0,620422000.0,433015000.0,82544000.0,141790000.0,291225000.0,-82544000.0,208681000.0,1053437000.0,49800000.0,49762000.0,67328000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 08:32:29+00:00,203400000.0,8.72,8.72,,109700000.0,7.87,321800000.0,516100000.0,516100000.0,,506300000.0,9800000.0,3218800000.0,5133000000.0,425200000.0,169900000.0,105900000.0,,141500000.0,3218800000.0,2084100000.0,260500000.0,985700000.0,1098400000.0,-260500000.0,837900000.0,5302900000.0,58100000.0,56400000.0,62400000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q4,2014-10-01,2014-12-31,,58256000.0,0.75,0.75,,30145000.0,0.86,67854000.0,76216000.0,76216000.0,,67219000.0,8997000.0,895590000.0,1442800000.0,143389000.0,42909000.0,105900000.0,,40002000.0,895590000.0,590119000.0,68357000.0,377692000.0,212427000.0,-68357000.0,144070000.0,1485709000.0,58100000.0,56400000.0,62400000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 08:32:24+00:00,48261000.0,2.84,2.84,,28070000.0,2.74,95229000.0,164948000.0,164948000.0,,164242000.0,706000.0,767415000.0,1271043000.0,114577000.0,48090000.0,,,39169000.0,767415000.0,551718000.0,61464000.0,230077000.0,321641000.0,-61464000.0,260177000.0,1319133000.0,57800000.0,57742000.0,59908000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q3YTD,2014-01-01,2014-09-30,,145144000.0,7.97,7.97,,79555000.0,7.01,253946000.0,439884000.0,439884000.0,,439081000.0,803000.0,2323210000.0,3690200000.0,281811000.0,126991000.0,,,101498000.0,2323210000.0,1493981000.0,192143000.0,608008000.0,885973000.0,-192143000.0,693830000.0,3817191000.0,57800000.0,57742000.0,59908000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q3TTM,2013-10-01,2014-09-30,,177475000.0,10.37,10.37,,102445000.0,8.79,320337000.0,557757000.0,557757000.0,,556954000.0,803000.0,3004276000.0,4788108000.0,412149000.0,170170000.0,,,126221000.0,3004276000.0,1954002000.0,257618000.0,818290000.0,1135712000.0,-257618000.0,878094000.0,4958278000.0,57800000.0,57742000.0,59908000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q2YTD,2014-01-01,2014-06-30,,96883000.0,5.13,5.13,,51485000.0,4.27,158717000.0,274936000.0,274936000.0,,274839000.0,97000.0,1555795000.0,2419157000.0,167234000.0,78901000.0,,,62329000.0,1555795000.0,942263000.0,130679000.0,377931000.0,564332000.0,-130679000.0,433653000.0,2498058000.0,54100000.0,54154000.0,62637000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q2TTM,2013-07-01,2014-06-30,,162291000.0,10.26,10.26,,95770000.0,8.06,306983000.0,525687000.0,525687000.0,,525590000.0,97000.0,2865247000.0,4575862000.0,388548000.0,159730000.0,,,120897000.0,2865247000.0,1870345000.0,270169000.0,767506000.0,1102839000.0,-270169000.0,832670000.0,4735592000.0,54100000.0,54154000.0,62637000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 06:04:47+00:00,48322000.0,2.54,2.54,,25973000.0,2.19,80419000.0,139189000.0,139189000.0,,137444000.0,1745000.0,783369000.0,1226757000.0,96652000.0,38401000.0,,,28302000.0,783369000.0,481789000.0,62932000.0,199249000.0,282540000.0,-62932000.0,219608000.0,1265158000.0,54100000.0,54154000.0,62637000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q1TTM,2013-04-01,2014-03-31,,147099000.0,10.09,10.09,,90243000.0,7.58,295838000.0,502938000.0,502938000.0,,504586000.0,-1648000.0,2701163000.0,4339254000.0,349692000.0,159272000.0,,,120850000.0,2701163000.0,1797363000.0,290703000.0,707884000.0,1089479000.0,-290703000.0,798776000.0,4498526000.0,53000000.0,53033000.0,66065000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 08:31:22+00:00,48561000.0,2.59,2.59,,25512000.0,2.08,78298000.0,135747000.0,135747000.0,,137395000.0,-1648000.0,772426000.0,1192400000.0,70582000.0,40500000.0,,,34027000.0,772426000.0,460474000.0,67747000.0,178682000.0,281792000.0,-67747000.0,214045000.0,1232900000.0,53000000.0,53033000.0,66065000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 08:43:37+00:00,350100000.0,8.91,8.91,,142100000.0,8.85,326200000.0,605400000.0,605400000.0,,596500000.0,8900000.0,3814400000.0,6439700000.0,732800000.0,,,,138500000.0,3814400000.0,2625300000.0,330200000.0,1363500000.0,1261800000.0,-330200000.0,931600000.0,6439700000.0,66900000.0,61900000.0,62300000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q4,2015-10-01,2015-12-31,,88000000.0,2.36,2.36,,37100000.0,2.34,94500000.0,180200000.0,180200000.0,,174200000.0,6000000.0,1026800000.0,1892400000.0,206300000.0,-143600000.0,,,26500000.0,1026800000.0,722000000.0,89400000.0,357900000.0,364100000.0,-89400000.0,274700000.0,1748800000.0,66900000.0,61900000.0,62300000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 09:17:57+00:00,86900000.0,2.09,2.09,,36500000.0,2.08,75000000.0,130400000.0,130400000.0,,128400000.0,2000000.0,901000000.0,1540900000.0,236300000.0,48200000.0,,,40900000.0,901000000.0,688100000.0,82100000.0,400600000.0,287500000.0,-82100000.0,205400000.0,1589100000.0,61400000.0,61400000.0,61800000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q3YTD,2015-01-01,2015-09-30,,262100000.0,6.55,6.55,,105000000.0,6.51,231700000.0,425200000.0,425200000.0,,422300000.0,2900000.0,2787600000.0,4547300000.0,526500000.0,143600000.0,,,112000000.0,2787600000.0,1903300000.0,240800000.0,1005600000.0,897700000.0,-240800000.0,656900000.0,4690900000.0,61400000.0,61400000.0,61800000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q3TTM,2014-10-01,2015-09-30,,320356000.0,7.3,7.3,,135145000.0,7.37,299554000.0,501416000.0,501416000.0,,489519000.0,11897000.0,3683190000.0,5990100000.0,669889000.0,186509000.0,105900000.0,,152002000.0,3683190000.0,2493419000.0,309157000.0,1383292000.0,1110127000.0,-309157000.0,800970000.0,6176609000.0,61400000.0,61400000.0,61800000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 08:32:24+00:00,87200000.0,2.12,2.12,,34900000.0,2.11,75000000.0,130000000.0,130000000.0,,131300000.0,-1300000.0,896600000.0,1454300000.0,155300000.0,46300000.0,,,40900000.0,896600000.0,604000000.0,80700000.0,318300000.0,285700000.0,-80700000.0,205000000.0,1500600000.0,61900000.0,61900000.0,62300000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q2YTD,2015-01-01,2015-06-30,,175200000.0,4.46,4.46,,68500000.0,4.43,156700000.0,294800000.0,294800000.0,,293900000.0,900000.0,1886600000.0,3006400000.0,290200000.0,95400000.0,,,71100000.0,1886600000.0,1215200000.0,158700000.0,605000000.0,610200000.0,-158700000.0,451500000.0,3101800000.0,61900000.0,61900000.0,62300000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q2TTM,2014-07-01,2015-06-30,,281717000.0,8.05,8.05,,126715000.0,8.03,319783000.0,535964000.0,535964000.0,,525361000.0,10603000.0,3549605000.0,5720243000.0,548166000.0,186399000.0,105900000.0,,150271000.0,3549605000.0,2357037000.0,288521000.0,1212769000.0,1144268000.0,-288521000.0,855747000.0,5906642000.0,61900000.0,61900000.0,62300000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 08:32:04+00:00,88000000.0,2.34,2.34,,33600000.0,2.32,81700000.0,164800000.0,164800000.0,,162600000.0,2200000.0,990000000.0,1552100000.0,134900000.0,49100000.0,,,30200000.0,990000000.0,611200000.0,78000000.0,286700000.0,324500000.0,-78000000.0,246500000.0,1601200000.0,69500000.0,63100000.0,63600000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2015.0,Q1TTM,2014-04-01,2015-03-31,,242839000.0,8.47,8.47,,117788000.0,8.11,325202000.0,545153000.0,545153000.0,,531505000.0,13648000.0,3436374000.0,5492700000.0,489518000.0,178500000.0,105900000.0,,137673000.0,3436374000.0,2234826000.0,270753000.0,1093718000.0,1141108000.0,-270753000.0,870355000.0,5671200000.0,69500000.0,63100000.0,63600000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 08:27:12+00:00,345000000.0,7.37,7.37,0.52,167100000.0,7.34,319400000.0,517600000.0,517600000.0,,515800000.0,1800000.0,4276800000.0,7138100000.0,940500000.0,,,,143200000.0,4276800000.0,2861300000.0,428500000.0,1595800000.0,1265500000.0,-428500000.0,837000000.0,7138100000.0,70000000.0,58600000.0,58900000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2016.0,Q4,2016-10-01,2016-12-31,,83800000.0,0.21,0.21,0.52,43600000.0,0.2,51400000.0,10500000.0,10500000.0,,10500000.0,,1199400000.0,1827600000.0,289500000.0,,,,31700000.0,1199400000.0,628200000.0,117700000.0,448600000.0,179600000.0,-117700000.0,61900000.0,1827600000.0,70000000.0,58600000.0,58900000.0
Alliance Data Systems Corp,ADS,549300G8S4PO686J7H97,1101215,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 08:27:07+00:00,84100000.0,3.56,3.56,,42600000.0,3.55,105200000.0,207500000.0,207500000.0,,207500000.0,,1045600000.0,1885600000.0,251300000.0,,,,41000000.0,1045600000.0,840000000.0,108300000.0,419000000.0,421000000.0,-108300000.0,312700000.0,1885600000.0,58300000.0,58300000.0,58400000.0
