company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2013.0,Q1TTM,2012-03-01,2013-03-31,,,,1255007000.0,912437000.0,350510000.0,,,572662000.0,28569000.0,7534227000.0,560000000.0,3769679000.0,-4198316000.0,3522328000.0,3769679000.0,-4198316000.0,3522328000.0,3093691000.0,2163525000.0,2386994000.0,2386994000.0,-643309000.0,,-1249000000.0,-234487000.0,855471000.0,-5971866000.0,-176629000.0,-4819451000.0,-1462704000.0,,3198694000.0,485000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 17:54:42+00:00,,-474000000.0,1388000000.0,933000000.0,369000000.0,0.0,,-165000000.0,5000000.0,6695000000.0,,1101000000.0,-4197000000.0,3826000000.0,1101000000.0,-4197000000.0,3826000000.0,730000000.0,1137000000.0,2323000000.0,2323000000.0,330000000.0,,76000000.0,-467000000.0,1443000000.0,-5598000000.0,-145000000.0,-4705000000.0,-1564000000.0,,1470000000.0,0.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q4,2014-10-01,2014-12-31,,,-116000000.0,1388000000.0,933000000.0,95000000.0,,,-31000000.0,1000000.0,1699000000.0,,1774000000.0,-2872000000.0,1000000000.0,1774000000.0,-2872000000.0,1000000000.0,-98000000.0,706000000.0,404000000.0,404000000.0,191000000.0,,-3000000.0,-119000000.0,457000000.0,-2892000000.0,-43000000.0,-114000000.0,-399000000.0,,66000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q3TTM,2013-10-01,2014-09-30,,,-823000000.0,1348000000.0,975000000.0,361000000.0,,,-257000000.0,5000000.0,6892000000.0,,2537000000.0,-4586000000.0,3808000000.0,2537000000.0,-4586000000.0,3808000000.0,1759000000.0,2281000000.0,2521000000.0,2521000000.0,666000000.0,,80000000.0,-453000000.0,1340000000.0,-5975000000.0,-156000000.0,-4677000000.0,-1511000000.0,,1465000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q3,2014-07-01,2014-09-30,,,-119000000.0,,,93000000.0,,,53000000.0,2000000.0,1947000000.0,,1075000000.0,-1627000000.0,1055000000.0,1075000000.0,-1627000000.0,1055000000.0,503000000.0,947000000.0,644000000.0,644000000.0,30000000.0,,202000000.0,-120000000.0,354000000.0,-1865000000.0,-29000000.0,-1079000000.0,-622000000.0,,65000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:54:00+00:00,,-358000000.0,,,274000000.0,,,-134000000.0,4000000.0,4996000000.0,,-673000000.0,-1325000000.0,2826000000.0,-673000000.0,-1325000000.0,2826000000.0,828000000.0,431000000.0,1919000000.0,1919000000.0,139000000.0,,79000000.0,-348000000.0,986000000.0,-2706000000.0,-102000000.0,-4591000000.0,-1165000000.0,,1404000000.0,0.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-704000000.0,1348000000.0,975000000.0,352000000.0,,,-921000000.0,8000000.0,5993000000.0,,2027000000.0,-4093000000.0,3201000000.0,2027000000.0,-4093000000.0,3201000000.0,1135000000.0,1873000000.0,2470000000.0,2470000000.0,685000000.0,,232000000.0,-440000000.0,1319000000.0,-5054000000.0,-187000000.0,-4169000000.0,-1238000000.0,,916000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q2,2014-04-01,2014-06-30,,,-120000000.0,,,91000000.0,,,-380000000.0,1000000.0,1000000000.0,,-985000000.0,-1509000000.0,642000000.0,-985000000.0,-1509000000.0,642000000.0,-1852000000.0,-542000000.0,644000000.0,644000000.0,47000000.0,,858000000.0,-122000000.0,360000000.0,-703000000.0,-30000000.0,-1144000000.0,-178000000.0,,-1634000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 16:46:53+00:00,,-239000000.0,,,181000000.0,,,-187000000.0,2000000.0,3049000000.0,,-1748000000.0,302000000.0,1771000000.0,-1748000000.0,302000000.0,1771000000.0,325000000.0,-516000000.0,1275000000.0,1275000000.0,109000000.0,,-123000000.0,-228000000.0,632000000.0,-841000000.0,-73000000.0,-3512000000.0,-543000000.0,,1339000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 17:21:32+00:00,,-119000000.0,,,90000000.0,,,193000000.0,1000000.0,2049000000.0,,-763000000.0,1811000000.0,1129000000.0,-763000000.0,1811000000.0,1129000000.0,2177000000.0,26000000.0,631000000.0,631000000.0,62000000.0,,-981000000.0,-106000000.0,272000000.0,-138000000.0,-43000000.0,-2368000000.0,-365000000.0,,2973000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2014.0,Q1TTM,2013-04-01,2014-03-31,,,-584000000.0,1348000000.0,975000000.0,356000000.0,,,-857000000.0,9000000.0,5993000000.0,,1487000000.0,-3977000000.0,3154000000.0,1487000000.0,-3977000000.0,3154000000.0,664000000.0,2621000000.0,2428000000.0,2428000000.0,612000000.0,-9000000.0,-681000000.0,-426000000.0,1199000000.0,-4376000000.0,-215000000.0,-5301000000.0,-1400000000.0,,1295000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 16:25:19+00:00,,-432000000.0,1341000000.0,1070000000.0,391000000.0,2000000.0,,-75000000.0,5000000.0,5764000000.0,0.0,1302000000.0,-2868000000.0,3854000000.0,1302000000.0,-2868000000.0,3854000000.0,2288000000.0,1510000000.0,2297000000.0,2297000000.0,161000000.0,,7000000.0,-515000000.0,1512000000.0,-4244000000.0,-167000000.0,-3747000000.0,-1715000000.0,0.0,1534000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q4,2015-10-01,2015-12-31,,,-103000000.0,1341000000.0,1070000000.0,100000000.0,2000000.0,,75000000.0,2000000.0,1255000000.0,,1358000000.0,-3080000000.0,1044000000.0,1358000000.0,-3080000000.0,1044000000.0,-678000000.0,997000000.0,500000000.0,500000000.0,-12000000.0,,-1000000.0,-130000000.0,484000000.0,-3223000000.0,-48000000.0,-331000000.0,-435000000.0,,191000000.0,-1000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 16:35:30+00:00,,-329000000.0,,,291000000.0,,,-150000000.0,3000000.0,4509000000.0,,-56000000.0,212000000.0,2810000000.0,-56000000.0,212000000.0,2810000000.0,2966000000.0,513000000.0,1797000000.0,1797000000.0,173000000.0,,8000000.0,-385000000.0,1028000000.0,-1021000000.0,-119000000.0,-3416000000.0,-1280000000.0,,1343000000.0,1000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q3TTM,2014-10-01,2015-09-30,,,-445000000.0,1388000000.0,933000000.0,386000000.0,,,-181000000.0,4000000.0,6208000000.0,,1718000000.0,-2660000000.0,3810000000.0,1718000000.0,-2660000000.0,3810000000.0,2868000000.0,1219000000.0,2201000000.0,2201000000.0,364000000.0,,5000000.0,-504000000.0,1485000000.0,-3913000000.0,-162000000.0,-3530000000.0,-1679000000.0,,1409000000.0,1000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q3,2015-07-01,2015-09-30,,,-108000000.0,,,98000000.0,,,36000000.0,,979000000.0,,-745000000.0,-747000000.0,1147000000.0,-745000000.0,-747000000.0,1147000000.0,-345000000.0,287000000.0,612000000.0,612000000.0,177000000.0,,656000000.0,-131000000.0,332000000.0,-966000000.0,-31000000.0,-1445000000.0,-435000000.0,,-407000000.0,1000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 17:05:26+00:00,,-221000000.0,,,193000000.0,,,-186000000.0,3000000.0,3530000000.0,,689000000.0,959000000.0,1663000000.0,689000000.0,959000000.0,1663000000.0,3311000000.0,226000000.0,1185000000.0,1185000000.0,-4000000.0,,-648000000.0,-254000000.0,696000000.0,-55000000.0,-88000000.0,-1971000000.0,-845000000.0,,1750000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q2TTM,2014-07-01,2015-06-30,,,-456000000.0,1388000000.0,933000000.0,381000000.0,,,-164000000.0,6000000.0,7176000000.0,,3538000000.0,-3540000000.0,3718000000.0,3538000000.0,-3540000000.0,3718000000.0,3716000000.0,1879000000.0,2233000000.0,2233000000.0,217000000.0,,-449000000.0,-493000000.0,1507000000.0,-4812000000.0,-160000000.0,-3164000000.0,-1866000000.0,,1881000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q2,2015-04-01,2015-06-30,,,-108000000.0,,,98000000.0,,,-362000000.0,2000000.0,2028000000.0,,475000000.0,-2294000000.0,600000000.0,475000000.0,-2294000000.0,600000000.0,-1219000000.0,-107000000.0,599000000.0,599000000.0,67000000.0,,-645000000.0,-135000000.0,306000000.0,-33000000.0,-47000000.0,-888000000.0,-425000000.0,,-1569000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:58:42+00:00,,-113000000.0,,,95000000.0,,,176000000.0,1000000.0,1502000000.0,,214000000.0,3253000000.0,1063000000.0,214000000.0,3253000000.0,1063000000.0,4530000000.0,333000000.0,586000000.0,586000000.0,-71000000.0,,-3000000.0,-119000000.0,390000000.0,-22000000.0,-41000000.0,-1083000000.0,-420000000.0,,3319000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2015.0,Q1TTM,2014-04-01,2015-03-31,,,-468000000.0,1388000000.0,933000000.0,374000000.0,,,-182000000.0,5000000.0,6148000000.0,,2078000000.0,-2755000000.0,3760000000.0,2078000000.0,-2755000000.0,3760000000.0,3083000000.0,1444000000.0,2278000000.0,2278000000.0,197000000.0,,1054000000.0,-480000000.0,1561000000.0,-5482000000.0,-143000000.0,-3420000000.0,-1619000000.0,,1816000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:56:07+00:00,,-395000000.0,1300000000.0,1211000000.0,351000000.0,,,47000000.0,7000000.0,4192000000.0,0.0,2811000000.0,-4898000000.0,4425000000.0,2811000000.0,-4898000000.0,4425000000.0,2338000000.0,4453000000.0,2393000000.0,2393000000.0,170000000.0,,,-514000000.0,1859000000.0,-6085000000.0,-179000000.0,-3419000000.0,-1908000000.0,0.0,1366000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q4,2016-10-01,2016-12-31,,,-97000000.0,1300000000.0,1211000000.0,89000000.0,,,148000000.0,2000000.0,66000000.0,,837000000.0,-2295000000.0,1292000000.0,837000000.0,-2295000000.0,1292000000.0,-166000000.0,2751000000.0,563000000.0,563000000.0,11000000.0,,848000000.0,-128000000.0,578000000.0,-2966000000.0,-47000000.0,-1376000000.0,-478000000.0,,-130000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:18:19+00:00,,-298000000.0,,,262000000.0,,,-101000000.0,5000000.0,4126000000.0,,1974000000.0,-2603000000.0,3133000000.0,1974000000.0,-2603000000.0,3133000000.0,2504000000.0,1702000000.0,1830000000.0,1830000000.0,159000000.0,,-848000000.0,-386000000.0,1281000000.0,-3119000000.0,-132000000.0,-2043000000.0,-1430000000.0,,1496000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-401000000.0,1341000000.0,1070000000.0,362000000.0,2000000.0,,-26000000.0,7000000.0,5381000000.0,,3332000000.0,-5683000000.0,4177000000.0,3332000000.0,-5683000000.0,4177000000.0,1826000000.0,2699000000.0,2330000000.0,2330000000.0,147000000.0,,-849000000.0,-516000000.0,1765000000.0,-6342000000.0,-180000000.0,-2374000000.0,-1865000000.0,,1687000000.0,-1000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q3,2016-07-01,2016-09-30,,,-100000000.0,,,86000000.0,,,274000000.0,,2220000000.0,,2149000000.0,-2007000000.0,1317000000.0,2149000000.0,-2007000000.0,1317000000.0,1459000000.0,719000000.0,639000000.0,639000000.0,-27000000.0,,-849000000.0,-132000000.0,445000000.0,-1928000000.0,-46000000.0,-77000000.0,-581000000.0,,816000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 17:16:43+00:00,,-198000000.0,,,176000000.0,,,-375000000.0,5000000.0,1906000000.0,,-175000000.0,-596000000.0,1816000000.0,-175000000.0,-596000000.0,1816000000.0,1045000000.0,983000000.0,1191000000.0,1191000000.0,186000000.0,,1000000.0,-254000000.0,836000000.0,-1191000000.0,-86000000.0,-1966000000.0,-849000000.0,,680000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-409000000.0,1341000000.0,1070000000.0,374000000.0,2000000.0,,-264000000.0,7000000.0,4140000000.0,,438000000.0,-4423000000.0,4007000000.0,438000000.0,-4423000000.0,4007000000.0,22000000.0,2267000000.0,2303000000.0,2303000000.0,351000000.0,,656000000.0,-515000000.0,1652000000.0,-5380000000.0,-165000000.0,-3742000000.0,-1719000000.0,,464000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q2,2016-04-01,2016-06-30,,,-100000000.0,,,92000000.0,,,-531000000.0,4000000.0,877000000.0,,-598000000.0,-1578000000.0,658000000.0,-598000000.0,-1578000000.0,658000000.0,-1518000000.0,58000000.0,616000000.0,616000000.0,169000000.0,,912000000.0,-125000000.0,412000000.0,-1174000000.0,-40000000.0,-986000000.0,-426000000.0,,-1276000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:19:54+00:00,,-98000000.0,,,84000000.0,,,156000000.0,1000000.0,1029000000.0,,423000000.0,982000000.0,1158000000.0,423000000.0,982000000.0,1158000000.0,2563000000.0,925000000.0,575000000.0,575000000.0,17000000.0,,-911000000.0,-129000000.0,424000000.0,-17000000.0,-46000000.0,-980000000.0,-423000000.0,,1956000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2016.0,Q1TTM,2015-04-01,2016-03-31,,,-417000000.0,1341000000.0,1070000000.0,380000000.0,2000000.0,,-95000000.0,5000000.0,5291000000.0,,1511000000.0,-5139000000.0,3949000000.0,1511000000.0,-5139000000.0,3949000000.0,321000000.0,2102000000.0,2286000000.0,2286000000.0,249000000.0,,-901000000.0,-525000000.0,1546000000.0,-4239000000.0,-172000000.0,-3644000000.0,-1718000000.0,,171000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 17:04:06+00:00,,-399000000.0,1424000000.0,1396000000.0,393000000.0,,,120000000.0,5000000.0,6186000000.0,563000000.0,4961000000.0,-8791000000.0,5208000000.0,4961000000.0,-8791000000.0,5208000000.0,1378000000.0,6753000000.0,2099000000.0,2099000000.0,416000000.0,,,-527000000.0,2579000000.0,-8806000000.0,-218000000.0,-5363000000.0,-2081000000.0,-575000000.0,233000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q4,2017-10-01,2017-12-31,,,-100000000.0,1424000000.0,1396000000.0,104000000.0,,,138000000.0,1000000.0,846000000.0,563000000.0,1522000000.0,-4287000000.0,1624000000.0,1522000000.0,-4287000000.0,1624000000.0,-1141000000.0,2624000000.0,387000000.0,387000000.0,416000000.0,,,-137000000.0,679000000.0,-4280000000.0,-57000000.0,-1245000000.0,-555000000.0,-575000000.0,50000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:48:30+00:00,,-299000000.0,,,289000000.0,,,-18000000.0,4000000.0,5340000000.0,,3439000000.0,-4504000000.0,3584000000.0,3439000000.0,-4504000000.0,3584000000.0,2519000000.0,4129000000.0,1712000000.0,1712000000.0,0.0,,,-390000000.0,1900000000.0,-4526000000.0,-161000000.0,-4118000000.0,-1526000000.0,,183000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q3TTM,2016-10-01,2017-09-30,,,-396000000.0,1300000000.0,1211000000.0,378000000.0,,,130000000.0,6000000.0,5406000000.0,,4276000000.0,-6799000000.0,4876000000.0,4276000000.0,-6799000000.0,4876000000.0,2353000000.0,6880000000.0,2275000000.0,2275000000.0,11000000.0,,848000000.0,-518000000.0,2478000000.0,-7492000000.0,-208000000.0,-5494000000.0,-2004000000.0,,53000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q3,2017-07-01,2017-09-30,,,-104000000.0,,,101000000.0,,,293000000.0,2000000.0,1338000000.0,,2850000000.0,-2917000000.0,1552000000.0,2850000000.0,-2917000000.0,1552000000.0,1485000000.0,3271000000.0,602000000.0,602000000.0,-14000000.0,,,-139000000.0,674000000.0,-2917000000.0,-58000000.0,-1066000000.0,-556000000.0,,58000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 17:12:50+00:00,,-195000000.0,,,188000000.0,,,-311000000.0,2000000.0,4002000000.0,,589000000.0,-1587000000.0,2032000000.0,589000000.0,-1587000000.0,2032000000.0,1034000000.0,858000000.0,1110000000.0,1110000000.0,14000000.0,,,-251000000.0,1226000000.0,-1609000000.0,-103000000.0,-3052000000.0,-970000000.0,,125000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q2TTM,2016-07-01,2017-06-30,,,-392000000.0,1300000000.0,1211000000.0,363000000.0,,,111000000.0,4000000.0,6288000000.0,,3575000000.0,-5889000000.0,4641000000.0,3575000000.0,-5889000000.0,4641000000.0,2327000000.0,4328000000.0,2312000000.0,2312000000.0,-2000000.0,,-1000000.0,-511000000.0,2249000000.0,-6503000000.0,-196000000.0,-4505000000.0,-2029000000.0,,811000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q2,2017-04-01,2017-06-30,,,-97000000.0,,,95000000.0,,,-154000000.0,1000000.0,1707000000.0,,-1664000000.0,-2575000000.0,1019000000.0,-1664000000.0,-2575000000.0,1019000000.0,-3220000000.0,-671000000.0,546000000.0,546000000.0,-11000000.0,,,-124000000.0,640000000.0,-1578000000.0,-56000000.0,-2127000000.0,-450000000.0,,-941000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 17:01:03+00:00,,-98000000.0,,,93000000.0,,,-157000000.0,1000000.0,2295000000.0,,2253000000.0,988000000.0,1013000000.0,2253000000.0,988000000.0,1013000000.0,4254000000.0,1529000000.0,564000000.0,564000000.0,25000000.0,,,-127000000.0,586000000.0,-31000000.0,-47000000.0,-925000000.0,-520000000.0,,1066000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2017.0,Q1TTM,2016-04-01,2017-03-31,,,-395000000.0,1300000000.0,1211000000.0,360000000.0,,,-266000000.0,7000000.0,5458000000.0,,4641000000.0,-4892000000.0,4280000000.0,4641000000.0,-4892000000.0,4280000000.0,4029000000.0,5057000000.0,2382000000.0,2382000000.0,178000000.0,,911000000.0,-512000000.0,2021000000.0,-6099000000.0,-180000000.0,-3364000000.0,-2005000000.0,,476000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 17:04:06+00:00,,-403000000.0,650000000.0,1847000000.0,435000000.0,,,-556000000.0,6000000.0,6999000000.0,0.0,7146000000.0,-10579000000.0,5191000000.0,7146000000.0,-10579000000.0,5191000000.0,1758000000.0,8961000000.0,2742000000.0,2742000000.0,-62000000.0,,,-552000000.0,3035000000.0,-11181000000.0,-254000000.0,-6203000000.0,-2065000000.0,0.0,856000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q4,2018-10-01,2018-12-31,,,-101000000.0,650000000.0,1847000000.0,109000000.0,,,-761000000.0,1000000.0,1688000000.0,,3589000000.0,-5814000000.0,761000000.0,3589000000.0,-5814000000.0,761000000.0,-1464000000.0,4075000000.0,687000000.0,687000000.0,27000000.0,,,-151000000.0,800000000.0,-5778000000.0,-77000000.0,-1559000000.0,-465000000.0,,41000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 16:21:16+00:00,,-302000000.0,,,326000000.0,,,205000000.0,5000000.0,5311000000.0,,3557000000.0,-4765000000.0,4430000000.0,3557000000.0,-4765000000.0,4430000000.0,3222000000.0,4886000000.0,2055000000.0,2055000000.0,-89000000.0,,,-401000000.0,2235000000.0,-5403000000.0,-177000000.0,-4644000000.0,-1600000000.0,,815000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q3TTM,2017-10-01,2018-09-30,,,-402000000.0,1424000000.0,1396000000.0,430000000.0,,,343000000.0,6000000.0,6157000000.0,563000000.0,5079000000.0,-9052000000.0,6054000000.0,5079000000.0,-9052000000.0,6054000000.0,2081000000.0,7510000000.0,2442000000.0,2442000000.0,327000000.0,,,-538000000.0,2914000000.0,-9683000000.0,-234000000.0,-5889000000.0,-2155000000.0,-575000000.0,865000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q3,2018-07-01,2018-09-30,,,-104000000.0,,,110000000.0,,,156000000.0,2000000.0,2283000000.0,,2120000000.0,-3036000000.0,1606000000.0,2120000000.0,-3036000000.0,1606000000.0,690000000.0,1986000000.0,720000000.0,720000000.0,-18000000.0,,,-137000000.0,742000000.0,-3697000000.0,-59000000.0,-1554000000.0,-460000000.0,,720000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:24:30+00:00,,-198000000.0,,,216000000.0,,,49000000.0,3000000.0,3028000000.0,,1437000000.0,-1729000000.0,2824000000.0,1437000000.0,-1729000000.0,2824000000.0,2532000000.0,2900000000.0,1335000000.0,1335000000.0,-71000000.0,,,-264000000.0,1493000000.0,-1706000000.0,-118000000.0,-3090000000.0,-1140000000.0,,95000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q2TTM,2017-07-01,2018-06-30,,,-402000000.0,1424000000.0,1396000000.0,421000000.0,,,480000000.0,6000000.0,5212000000.0,563000000.0,5809000000.0,-8933000000.0,6000000000.0,5809000000.0,-8933000000.0,6000000000.0,2876000000.0,8795000000.0,2324000000.0,2324000000.0,331000000.0,,,-540000000.0,2846000000.0,-8903000000.0,-233000000.0,-5401000000.0,-2251000000.0,-575000000.0,203000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q2,2018-04-01,2018-06-30,,,-97000000.0,,,109000000.0,,,149000000.0,1000000.0,540000000.0,,-120000000.0,-2645000000.0,1586000000.0,-120000000.0,-2645000000.0,1586000000.0,-1179000000.0,562000000.0,669000000.0,669000000.0,14000000.0,,,-122000000.0,742000000.0,-1673000000.0,-60000000.0,-545000000.0,-556000000.0,,-912000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:52:31+00:00,,-101000000.0,,,107000000.0,,,-100000000.0,2000000.0,2488000000.0,,1557000000.0,916000000.0,1238000000.0,1557000000.0,916000000.0,1238000000.0,3711000000.0,2338000000.0,666000000.0,666000000.0,-85000000.0,,,-142000000.0,751000000.0,-33000000.0,-58000000.0,-2545000000.0,-584000000.0,,1007000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-402000000.0,1424000000.0,1396000000.0,407000000.0,,,177000000.0,6000000.0,6379000000.0,563000000.0,4265000000.0,-8863000000.0,5433000000.0,4265000000.0,-8863000000.0,5433000000.0,835000000.0,7562000000.0,2201000000.0,2201000000.0,306000000.0,,,-542000000.0,2744000000.0,-8808000000.0,-229000000.0,-6983000000.0,-2145000000.0,-575000000.0,174000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q4,2019-10-01,2019-12-31,,,-110000000.0,1088000000.0,2407000000.0,121000000.0,,,-83000000.0,1000000.0,1491000000.0,,2443000000.0,-3055000000.0,1464000000.0,2443000000.0,-3055000000.0,1464000000.0,852000000.0,1714000000.0,708000000.0,708000000.0,-8000000.0,,,-153000000.0,836000000.0,-4027000000.0,-72000000.0,-209000000.0,-401000000.0,,1044000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 17:04:06+00:00,,-421000000.0,1088000000.0,2407000000.0,436000000.0,,,7000000.0,7000000.0,4859000000.0,0.0,897000000.0,-15274000000.0,6196000000.0,897000000.0,-15274000000.0,6196000000.0,-8181000000.0,4945000000.0,2957000000.0,2957000000.0,-14000000.0,,,-573000000.0,3231000000.0,-16161000000.0,-284000000.0,-6573000000.0,-1768000000.0,0.0,1171000000.0,
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2019.0,Q3TTM,2018-10-01,2019-09-30,,,-412000000.0,650000000.0,1847000000.0,424000000.0,,,-671000000.0,7000000.0,5056000000.0,,2043000000.0,-18033000000.0,5493000000.0,2043000000.0,-18033000000.0,5493000000.0,-10497000000.0,7306000000.0,2936000000.0,2936000000.0,21000000.0,,,-571000000.0,3195000000.0,-17912000000.0,-289000000.0,-7923000000.0,-1832000000.0,,168000000.0,
