company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestincome,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2007.0,FY,2006-12-01,2007-11-30,2010-01-27 20:21:05+00:00,1.23,1.23,0.06,1044574000.0,,1.23,,561514000.0,10502000.0,2140630000.0,89377000.0,576263000.0,588630000.0,964199000.0,-375569000.0,588630000.0,1361132000.0,409495000.0,2312214000.0,,433270000.0,340723000.0,642391000.0,723745000.0,0.0,733887000.0,850065000.0,89319000.0,1223270000.0,2584402000.0,2478214000.0,3376682000.0,1525713000.0,4737814000.0,478600000.0,478600000.0,478600000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2008.0,FY,2007-12-01,2008-11-30,2011-01-26 17:12:28+00:00,1.9,1.9,0.24,1199436000.0,,1.9,,594692000.0,51345000.0,2325414000.0,88225000.0,530901000.0,927750000.0,1062913000.0,-135163000.0,910510000.0,1404559000.0,396337000.0,3242498000.0,17240000.0,315804000.0,303571000.0,643167000.0,718389000.0,,1595615000.0,845392000.0,343000.0,1288004000.0,2692563000.0,2415797000.0,4264458000.0,1657605000.0,5669017000.0,479200000.0,479200000.0,479200000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2008.0,Q3,2008-06-01,2008-08-31,2009-10-07 17:10:53+00:00,0.38,0.38,0.06,286861000.0,31551000.0,0.37,16527000.0,94885000.0,14372000.0,604047000.0,18782000.0,137928000.0,180053000.0,178900000.0,1153000.0,180053000.0,376049000.0,96949000.0,623721000.0,,15195000.0,72565000.0,155244000.0,178835000.0,0.0,364838000.0,222426000.0,0.0,305643000.0,681692000.0,612547000.0,875121000.0,273785000.0,1251170000.0,473800000.0,473800000.0,486600000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2009.0,FY,2008-12-01,2009-11-30,2012-01-26 17:19:14+00:00,2.39,2.39,0.12,1187084000.0,,2.38,,844713000.0,68694000.0,3004284000.0,61662000.0,406020000.0,1276185000.0,1276185000.0,,1206965000.0,1893796000.0,362223000.0,3767176000.0,69220000.0,72102000.0,348036000.0,655162000.0,725383000.0,,2362405000.0,827683000.0,2538000.0,1251284000.0,3145080000.0,2251088000.0,4840595000.0,2120898000.0,6734391000.0,505000000.0,505000000.0,507100000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2009.0,Q4,2009-09-01,2009-11-30,,0.63,0.63,0.02,292317000.0,,0.63,,217719000.0,17088000.0,608861000.0,21841000.0,113851000.0,352537000.0,352537000.0,,329291000.0,323928000.0,90474000.0,1046197000.0,23246000.0,12137000.0,45925000.0,211658000.0,161437000.0,,399732000.0,191516000.0,,314158000.0,638086000.0,607499000.0,1253559000.0,570256000.0,1577487000.0,505000000.0,505000000.0,507100000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2009.0,Q3,2009-06-01,2009-08-31,2010-10-06 17:10:54+00:00,1.08,1.08,0.02,289518000.0,,1.07,,362485000.0,18062000.0,804874000.0,14873000.0,77814000.0,577454000.0,577454000.0,,552928000.0,528816000.0,86116000.0,1032033000.0,24526000.0,10281000.0,83480000.0,151380000.0,200447000.0,,380999000.0,208528000.0,10000.0,304401000.0,833217000.0,523838000.0,1315960000.0,939939000.0,1844776000.0,512000000.0,512000000.0,516800000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2009.0,Q3YTD,2008-12-01,2009-08-31,,1.76,1.76,0.1,894767000.0,,1.75,,626994000.0,51606000.0,2395423000.0,39821000.0,292169000.0,923648000.0,923648000.0,,877674000.0,1569868000.0,271749000.0,2720979000.0,45974000.0,59965000.0,302111000.0,443504000.0,563946000.0,,1962673000.0,636167000.0,2538000.0,937126000.0,2506994000.0,1643589000.0,3587036000.0,1550642000.0,5156904000.0,512000000.0,512000000.0,516800000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2009.0,Q2YTD,2008-12-01,2009-05-31,,0.68,0.68,0.08,605249000.0,,0.68,,264509000.0,33544000.0,1590549000.0,24948000.0,214355000.0,346194000.0,346194000.0,,324746000.0,1041052000.0,185633000.0,1688946000.0,21448000.0,49684000.0,218631000.0,292124000.0,363499000.0,,1581674000.0,427639000.0,2528000.0,632725000.0,1673777000.0,1119751000.0,2271076000.0,610703000.0,3312128000.0,479900000.0,479900000.0,479900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2009.0,Q2,2009-03-01,2009-05-31,2010-07-07 17:11:19+00:00,0.43,0.43,0.02,308123000.0,,0.43,,188810000.0,17960000.0,821817000.0,10537000.0,102922000.0,225800000.0,225800000.0,,206366000.0,537979000.0,92664000.0,797027000.0,19434000.0,18207000.0,114498000.0,156891000.0,169595000.0,,643861000.0,208151000.0,1345000.0,320005000.0,857984000.0,560628000.0,1081120000.0,414610000.0,1619099000.0,479900000.0,479900000.0,479900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2009.0,Q1,2008-12-01,2009-02-28,2010-04-08 19:52:26+00:00,0.25,0.25,0.06,297126000.0,,0.25,,75699000.0,15584000.0,768732000.0,14411000.0,111433000.0,120394000.0,120394000.0,,118380000.0,503073000.0,92969000.0,891919000.0,2014000.0,31477000.0,104133000.0,135233000.0,193904000.0,,937813000.0,219488000.0,1183000.0,312720000.0,815793000.0,559123000.0,1189956000.0,196093000.0,1693029000.0,473500000.0,473500000.0,473500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,FY,2009-12-01,2010-11-30,2013-01-24 17:38:48+00:00,1.23,1.23,0.08,1151000000.0,,1.22,,504000000.0,26000000.0,6090000000.0,432000000.0,463000000.0,765000000.0,765000000.0,,668000000.0,4563000000.0,328000000.0,19000000.0,97000000.0,30000000.0,1205000000.0,588000000.0,871000000.0,,3207000000.0,803000000.0,0.0,1583000000.0,6146000000.0,2182000000.0,2095000000.0,1269000000.0,6658000000.0,543100000.0,543100000.0,547500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q4,2010-09-01,2010-11-30,,0.64,0.64,0.02,268079000.0,,0.64,,235518000.0,10034000.0,1483196000.0,107439000.0,149825000.0,349854000.0,349854000.0,,347449000.0,1123611000.0,83865000.0,-131000.0,2405000.0,5899000.0,290221000.0,193230000.0,182046000.0,,382965000.0,200490000.0,,375518000.0,1499129000.0,627410000.0,472136000.0,585372000.0,1595747000.0,543100000.0,543100000.0,547500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q3YTD,2009-12-01,2010-08-31,,0.59,0.59,0.06,882921000.0,,0.58,,268482000.0,15966000.0,4606804000.0,324561000.0,313175000.0,415146000.0,415146000.0,,320551000.0,3439389000.0,244135000.0,19131000.0,94595000.0,24101000.0,914779000.0,394770000.0,688954000.0,,2824035000.0,602510000.0,,1207482000.0,4646871000.0,1554590000.0,1622864000.0,683628000.0,5062253000.0,549300000.0,549300000.0,549300000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q3TTM,2009-09-01,2010-08-31,,1.22,1.22,0.08,1175238000.0,,1.21,,486201000.0,33054000.0,5215665000.0,346402000.0,427026000.0,767683000.0,767683000.0,,649842000.0,3763317000.0,334609000.0,1065328000.0,117841000.0,36238000.0,960704000.0,606428000.0,850391000.0,,3223767000.0,794026000.0,,1521640000.0,5284957000.0,2162089000.0,2876423000.0,1253884000.0,6639740000.0,549300000.0,549300000.0,549300000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q3,2010-06-01,2010-08-31,2011-09-28 17:07:43+00:00,0.47,0.47,0.02,279137000.0,,0.47,,171526000.0,5574000.0,1523495000.0,110000000.0,130532000.0,260617000.0,260617000.0,,258194000.0,1146802000.0,80079000.0,18951000.0,2423000.0,6870000.0,314116000.0,151417000.0,231077000.0,,712565000.0,204210000.0,0.0,389137000.0,1535939000.0,566238000.0,564144000.0,432143000.0,1710946000.0,549300000.0,549300000.0,549300000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q2YTD,2009-12-01,2010-05-31,,0.12,0.12,0.04,603784000.0,,0.11,,96956000.0,10392000.0,3083309000.0,214561000.0,182643000.0,154529000.0,154529000.0,,62357000.0,2292587000.0,164056000.0,180000.0,92172000.0,17231000.0,600663000.0,243353000.0,457877000.0,,2111470000.0,398300000.0,,818345000.0,3110932000.0,988352000.0,1058720000.0,251485000.0,3351307000.0,542900000.0,542900000.0,559400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q2TTM,2009-06-01,2010-05-31,,1.83,1.83,0.08,1185619000.0,,1.81,,677160000.0,45542000.0,4497044000.0,251275000.0,374308000.0,1084520000.0,1084520000.0,,944576000.0,3145331000.0,340646000.0,2078410000.0,139944000.0,39649000.0,730068000.0,606391000.0,819761000.0,,2892201000.0,798344000.0,10000.0,1436904000.0,4582235000.0,2119689000.0,3628239000.0,1761680000.0,6773570000.0,542900000.0,542900000.0,559400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q2,2010-03-01,2010-05-31,2011-07-01 06:14:33+00:00,0.34,0.34,0.02,298335000.0,,0.33,,164126000.0,5064000.0,1538754000.0,106286000.0,97970000.0,258067000.0,258067000.0,,184590000.0,1147161000.0,80778000.0,0.0,73477000.0,7964000.0,305754000.0,132264000.0,207090000.0,,724264000.0,202536000.0,0.0,404621000.0,1551782000.0,513548000.0,512844000.0,422193000.0,1660005000.0,542900000.0,542900000.0,559400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q1TTM,2009-03-01,2010-02-28,,1.92,1.92,0.08,1195407000.0,,1.91,,701844000.0,58438000.0,3780107000.0,155526000.0,379260000.0,1052253000.0,1052253000.0,,966352000.0,2536149000.0,352532000.0,2875437000.0,85901000.0,49892000.0,538812000.0,631018000.0,782266000.0,,2811798000.0,803959000.0,1355000.0,1352288000.0,3888437000.0,2166769000.0,4196515000.0,1754097000.0,6732664000.0,555600000.0,555600000.0,555600000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2010.0,Q1,2009-12-01,2010-02-28,2011-04-07 19:56:38+00:00,-0.22,-0.22,0.02,305449000.0,,-0.22,,-67170000.0,5328000.0,1544555000.0,108275000.0,84673000.0,-103538000.0,-103538000.0,,-122233000.0,1145426000.0,83278000.0,180000.0,18695000.0,9267000.0,294909000.0,111089000.0,250787000.0,,1387206000.0,195764000.0,0.0,413724000.0,1559150000.0,474804000.0,545876000.0,-170708000.0,1691302000.0,555600000.0,555600000.0,555600000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q4,2011-09-01,2011-11-30,,0.95,0.95,-0.14,237416000.0,,0.95,,304586000.0,16465000.0,1600435000.0,122940000.0,143756000.0,512871000.0,512871000.0,,507312000.0,1259426000.0,86880000.0,-378000.0,5559000.0,2766000.0,322577000.0,208447000.0,224370000.0,,320237000.0,229218000.0,-116000.0,360240000.0,1619666000.0,668301000.0,546569000.0,817457000.0,1805995000.0,542400000.0,542400000.0,542400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,FY,2010-12-01,2011-11-30,2014-02-24 21:54:52+00:00,4.06,4.06,,987000000.0,,4.06,,1284000000.0,59000000.0,6273000000.0,498000000.0,537000000.0,2227000000.0,2227000000.0,,2202000000.0,4860000000.0,335000000.0,-4000000.0,25000000.0,13000000.0,1264000000.0,755000000.0,945000000.0,,1013000000.0,914000000.0,0.0,1485000000.0,6345000000.0,2541000000.0,2205000000.0,3511000000.0,7065000000.0,542400000.0,542400000.0,542400000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q3YTD,2010-12-01,2011-08-31,,3.11,3.11,0.14,749584000.0,,3.11,,979414000.0,42535000.0,4672565000.0,375060000.0,393244000.0,1714129000.0,1714129000.0,,1694688000.0,3600574000.0,248120000.0,-3622000.0,19441000.0,10234000.0,941423000.0,546553000.0,720630000.0,,692763000.0,684782000.0,116000.0,1124760000.0,4725334000.0,1872699000.0,1658431000.0,2693543000.0,5259005000.0,543900000.0,543900000.0,543900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q3TTM,2010-09-01,2011-08-31,,3.75,3.75,0.16,1017663000.0,,3.75,,1214932000.0,52569000.0,6155761000.0,482499000.0,543069000.0,2063983000.0,2063983000.0,,2042137000.0,4724185000.0,331985000.0,-3753000.0,21846000.0,16133000.0,1231644000.0,739783000.0,902676000.0,,1075728000.0,885272000.0,116000.0,1500278000.0,6224463000.0,2500109000.0,2130567000.0,3278915000.0,6854752000.0,543900000.0,543900000.0,543900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q3,2011-06-01,2011-08-31,2012-10-03 20:02:01+00:00,1.18,1.18,0.06,241719000.0,,1.18,,398263000.0,15676000.0,1580920000.0,120301000.0,133398000.0,648818000.0,648818000.0,,641772000.0,1237039000.0,81610000.0,-3614000.0,7046000.0,2496000.0,326820000.0,185518000.0,228757000.0,,99514000.0,241881000.0,33000.0,362053000.0,1599092000.0,642407000.0,551963000.0,1047081000.0,1789002000.0,543900000.0,543900000.0,543900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q2YTD,2010-12-01,2011-05-31,,1.93,1.93,0.08,507865000.0,,1.93,,581151000.0,26859000.0,3091645000.0,254759000.0,259846000.0,1065311000.0,1065311000.0,,1052916000.0,2363535000.0,166510000.0,-8000.0,12395000.0,7738000.0,614603000.0,361035000.0,491873000.0,,593249000.0,442901000.0,83000.0,762707000.0,3126242000.0,1230292000.0,1106468000.0,1646462000.0,3470003000.0,544500000.0,544500000.0,544500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q2TTM,2010-06-01,2011-05-31,,3.04,3.04,0.12,1055081000.0,,3.04,,988195000.0,42467000.0,6098336000.0,472198000.0,540203000.0,1675782000.0,1675782000.0,,1658559000.0,4633948000.0,330454000.0,18812000.0,17223000.0,20507000.0,1218940000.0,705682000.0,904996000.0,,1688779000.0,847601000.0,83000.0,1527362000.0,6161310000.0,2423940000.0,2142748000.0,2663977000.0,6776696000.0,544500000.0,544500000.0,544500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q2,2011-03-01,2011-05-31,2012-06-26 17:06:26+00:00,1.09,1.09,0.06,251170000.0,,1.09,,326040000.0,14644000.0,1554993000.0,128772000.0,124181000.0,600419000.0,600419000.0,,593488000.0,1193299000.0,84545000.0,-149000.0,6931000.0,3641000.0,311136000.0,196592000.0,232857000.0,,175540000.0,229826000.0,37000.0,379979000.0,1573278000.0,635144000.0,543844000.0,926459000.0,1737143000.0,544500000.0,544500000.0,544500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q1TTM,2010-03-01,2011-02-28,,2.29,2.29,0.08,1102246000.0,,2.28,,826281000.0,32887000.0,6082097000.0,449712000.0,513992000.0,1333430000.0,1333430000.0,,1249661000.0,4587810000.0,326687000.0,18961000.0,83769000.0,24830000.0,1213558000.0,641354000.0,879229000.0,,2237503000.0,820311000.0,46000.0,1552004000.0,6139814000.0,2302344000.0,2111748000.0,2159711000.0,6699558000.0,546900000.0,546900000.0,546900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2011.0,Q1,2010-12-01,2011-02-28,2012-04-03 17:34:21+00:00,0.84,0.84,0.02,256695000.0,,0.84,,255111000.0,12215000.0,1536652000.0,125987000.0,135665000.0,464892000.0,464892000.0,,459428000.0,1170236000.0,81965000.0,141000.0,5464000.0,4097000.0,303467000.0,164443000.0,259016000.0,,417709000.0,213075000.0,46000.0,382728000.0,1552964000.0,595148000.0,562624000.0,720003000.0,1732860000.0,546900000.0,546900000.0,546900000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q4,2012-09-01,2012-11-30,,1.07,1.07,-0.3,194787000.0,,1.07,,309156000.0,21131000.0,1679930000.0,116528000.0,192025000.0,550717000.0,550717000.0,,541261000.0,1393963000.0,98549000.0,130972000.0,9456000.0,4793000.0,294011000.0,232472000.0,179124000.0,,337599000.0,277552000.0,576000.0,311891000.0,1705854000.0,800598000.0,604107000.0,859873000.0,1998070000.0,518600000.0,518600000.0,519700000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,FY,2011-12-01,2012-11-30,2015-02-25 16:51:51+00:00,4.47,4.47,,845000000.0,,4.46,,1408000000.0,80000000.0,6607000000.0,485000000.0,603000000.0,2345000000.0,2345000000.0,,2318000000.0,5372000000.0,365000000.0,131000000.0,27000000.0,16000000.0,1253000000.0,1036000000.0,897000000.0,,848000000.0,1048000000.0,1000000.0,1331000000.0,6703000000.0,3052000000.0,2281000000.0,3753000000.0,7653000000.0,518600000.0,518600000.0,519700000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q3YTD,2011-12-01,2012-08-31,,3.4,3.4,0.3,650213000.0,,3.39,,1098844000.0,58869000.0,4927070000.0,368472000.0,410975000.0,1794283000.0,1794283000.0,,1776739000.0,3978037000.0,266451000.0,28000.0,17544000.0,11207000.0,958989000.0,803528000.0,717876000.0,,510401000.0,770448000.0,424000.0,1019109000.0,4997146000.0,2251402000.0,1676893000.0,2893127000.0,5654930000.0,513000000.0,513000000.0,513000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q3TTM,2011-09-01,2012-08-31,,4.35,4.35,0.16,887629000.0,,4.34,,1403430000.0,75334000.0,6527505000.0,491412000.0,554731000.0,2307154000.0,2307154000.0,,2284051000.0,5237463000.0,353331000.0,-350000.0,23103000.0,13973000.0,1281566000.0,1011975000.0,942246000.0,,830638000.0,999666000.0,308000.0,1379349000.0,6616812000.0,2919703000.0,2223462000.0,3710584000.0,7460925000.0,513000000.0,513000000.0,513000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q3,2012-06-01,2012-08-31,2012-10-03 20:02:01+00:00,1.21,1.21,0.1,204982000.0,,1.21,,385028000.0,21371000.0,1669269000.0,119905000.0,160534000.0,626686000.0,626686000.0,,620770000.0,1369659000.0,88374000.0,0.0,5916000.0,4329000.0,324699000.0,302633000.0,269551000.0,,126288000.0,274366000.0,423000.0,325310000.0,1694969000.0,825907000.0,594250000.0,1011714000.0,1963909000.0,513000000.0,513000000.0,513000000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q2YTD,2011-12-01,2012-05-31,,2.19,2.19,0.2,445231000.0,,2.18,,713816000.0,37498000.0,3257801000.0,248567000.0,250441000.0,1167597000.0,1167597000.0,,1155969000.0,2608378000.0,178077000.0,28000.0,11628000.0,6878000.0,634290000.0,500895000.0,448325000.0,,384113000.0,496082000.0,1000.0,693799000.0,3302177000.0,1425495000.0,1082643000.0,1881413000.0,3691021000.0,526300000.0,526300000.0,531500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q2TTM,2011-06-01,2012-05-31,,4.32,4.32,0.12,924366000.0,,4.31,,1416665000.0,69639000.0,6439156000.0,491808000.0,527595000.0,2329286000.0,2329286000.0,,2305053000.0,5104843000.0,346567000.0,-3964000.0,24233000.0,12140000.0,1283687000.0,894860000.0,901452000.0,,803864000.0,967181000.0,-82000.0,1416092000.0,6520935000.0,2736203000.0,2181175000.0,3745951000.0,7286018000.0,526300000.0,526300000.0,531500000.0
Discover Financial Services,DFS,Z1YLO2USPORE63VVUL20,1393612,2012.0,Q2,2012-03-01,2012-05-31,2012-06-26 17:06:26+00:00,1.01,1.01,0.1,216458000.0,,1.0,,330576000.0,19987000.0,1631158000.0,124081000.0,119012000.0,536591000.0,536591000.0,,531545000.0,1315079000.0,90305000.0,28000.0,5046000.0,4473000.0,317498000.0,289794000.0,215614000.0,,232584000.0,249357000.0,0.0,340539000.0,1655618000.0,748468000.0,533140000.0,867167000.0,1848219000.0,526300000.0,526300000.0,531500000.0
