company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Macerich Co,MAC,,912242,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 13:08:33+00:00,0.33,0.33,,68737000.0,0.33,-934000.0,47275000.0,44925000.0,2350000.0,43893000.0,3382000.0,-41565000.0,20706000.0,0.0,,39216000.0,41565000.0,181772000.0,68309000.0,22320000.0,,,41565000.0,157752000.0,204092000.0,4775000.0,162527000.0,133000000.0,134220000.0,134330000.0
Macerich Co,MAC,,912242,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.22,1.22,,211747000.0,1.22,-2159000.0,180095000.0,103838000.0,76257000.0,163179000.0,16916000.0,-127385000.0,66967000.0,,,104098000.0,127385000.0,546610000.0,206012000.0,63082000.0,,,127385000.0,484726000.0,609692000.0,-2419000.0,482307000.0,133000000.0,134220000.0,134330000.0
Macerich Co,MAC,,912242,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.45,2.45,,252651000.0,2.45,-2457000.0,355734000.0,299684000.0,56050000.0,326286000.0,29448000.0,-157183000.0,86527000.0,9133000.0,,295062000.0,157183000.0,651053000.0,243675000.0,83500000.0,1485000.0,,157183000.0,584338000.0,743686000.0,2165000.0,586503000.0,133000000.0,134220000.0,134330000.0
Macerich Co,MAC,,912242,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 13:51:27+00:00,1.0,1.0,,69169000.0,1.0,-3075000.0,144543000.0,10704000.0,133839000.0,133354000.0,11189000.0,-43297000.0,23734000.0,0.0,,15859000.0,43297000.0,176862000.0,67687000.0,18795000.0,,,43297000.0,160590000.0,195657000.0,-8230000.0,152360000.0,133400000.0,132768000.0,132877000.0
Macerich Co,MAC,,912242,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.89,0.89,,143010000.0,0.89,-1225000.0,132820000.0,58913000.0,73907000.0,119286000.0,13534000.0,-85820000.0,46261000.0,,,64882000.0,85820000.0,364838000.0,137703000.0,40762000.0,,,85820000.0,326974000.0,405600000.0,-7194000.0,319780000.0,133400000.0,132768000.0,132877000.0
Macerich Co,MAC,,912242,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.22,2.22,,248197000.0,2.22,-3089000.0,322715000.0,273571000.0,49144000.0,295334000.0,27381000.0,-159379000.0,86072000.0,9133000.0,,275645000.0,159379000.0,645053000.0,242943000.0,78727000.0,1485000.0,,159379000.0,578697000.0,732913000.0,-5163000.0,573534000.0,133400000.0,132768000.0,132877000.0
Macerich Co,MAC,,912242,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 06:11:04+00:00,-0.11,-0.11,,73841000.0,-0.11,1850000.0,-11723000.0,48209000.0,-59932000.0,-14068000.0,2345000.0,-42523000.0,22527000.0,,,49023000.0,42523000.0,187976000.0,70016000.0,21967000.0,,,42523000.0,166384000.0,209943000.0,1036000.0,167420000.0,127900000.0,132273000.0,132273000.0
Macerich Co,MAC,,912242,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.07,1.07,,239954000.0,1.07,-1782000.0,157261000.0,282472000.0,-125211000.0,142764000.0,14497000.0,-160148000.0,83259000.0,9101000.0,,285078000.0,160148000.0,633525000.0,238065000.0,75897000.0,1485000.0,,160148000.0,562763000.0,718523000.0,-4388000.0,558375000.0,127900000.0,132273000.0,132273000.0
Macerich Co,MAC,,912242,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 14:22:27+00:00,3.01,3.01,,357165000.0,3.0,-1692000.0,448959000.0,159023000.0,289936000.0,420090000.0,28869000.0,-197247000.0,93461000.0,,,131864000.0,197247000.0,939041000.0,357567000.0,90434000.0,-1432000.0,,197247000.0,806761000.0,1029475000.0,25467000.0,832228000.0,139600000.0,139598000.0,139680000.0
Macerich Co,MAC,,912242,2013.0,Q4,2013-10-01,2013-12-31,,1.04,1.04,,93132000.0,1.03,571000.0,150788000.0,-2038000.0,152826000.0,144878000.0,5910000.0,-47589000.0,24460000.0,-1943000.0,,-19660000.0,47589000.0,258079000.0,98260000.0,24060000.0,-1438000.0,,47589000.0,214414000.0,280196000.0,18193000.0,232607000.0,139600000.0,139598000.0,139680000.0
Macerich Co,MAC,,912242,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.97,1.97,,264033000.0,1.97,-2263000.0,298171000.0,161061000.0,137110000.0,275212000.0,22959000.0,-149658000.0,69001000.0,1943000.0,,151524000.0,149658000.0,680962000.0,259307000.0,66374000.0,6000.0,,149658000.0,592347000.0,749279000.0,7274000.0,599621000.0,141200000.0,140712000.0,140773000.0
Macerich Co,MAC,,912242,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.26,3.26,,329907000.0,3.26,-4263000.0,484465000.0,360389000.0,124076000.0,449459000.0,35006000.0,-186665000.0,87644000.0,1943000.0,,348874000.0,186665000.0,850654000.0,325630000.0,84507000.0,6000.0,,186665000.0,743187000.0,937104000.0,7252000.0,750439000.0,141200000.0,140712000.0,140773000.0
Macerich Co,MAC,,912242,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 12:01:17+00:00,0.27,0.27,,88436000.0,0.27,-543000.0,40825000.0,49669000.0,-8844000.0,38123000.0,2702000.0,-49603000.0,23036000.0,,,41357000.0,49603000.0,236588000.0,89304000.0,21566000.0,6000.0,,49603000.0,200782000.0,258154000.0,7769000.0,208551000.0,141200000.0,140712000.0,140773000.0
Macerich Co,MAC,,912242,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 11:01:03+00:00,1.57,1.57,,88579000.0,1.57,-1477000.0,234816000.0,91418000.0,143398000.0,218997000.0,15819000.0,-50375000.0,22816000.0,1943000.0,,89265000.0,50375000.0,224404000.0,85375000.0,21474000.0,,,50375000.0,196770000.0,247821000.0,676000.0,197446000.0,139500000.0,139372000.0,139526000.0
Macerich Co,MAC,,912242,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.7,1.7,,175597000.0,1.7,-1720000.0,257346000.0,111392000.0,145954000.0,237089000.0,20257000.0,-100055000.0,45965000.0,1943000.0,,110167000.0,100055000.0,444374000.0,170003000.0,44808000.0,,,100055000.0,391565000.0,491125000.0,-495000.0,391070000.0,139500000.0,139372000.0,139526000.0
Macerich Co,MAC,,912242,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.32,3.32,,310208000.0,3.32,-4654000.0,490915000.0,355645000.0,135270000.0,455229000.0,35686000.0,-178627000.0,85314000.0,1943000.0,,346733000.0,178627000.0,795838000.0,304635000.0,85261000.0,,,178627000.0,700157000.0,883042000.0,4258000.0,704415000.0,139500000.0,139372000.0,139526000.0
Macerich Co,MAC,,912242,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 12:02:14+00:00,0.13,0.13,,87018000.0,0.13,-243000.0,22530000.0,19974000.0,2556000.0,18092000.0,4438000.0,-49680000.0,23149000.0,,,20902000.0,49680000.0,219970000.0,84628000.0,23334000.0,0.0,,49680000.0,194795000.0,243304000.0,-1171000.0,193624000.0,139200000.0,137538000.0,137616000.0
Macerich Co,MAC,,912242,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.75,2.75,,290798000.0,2.75,-6252000.0,400642000.0,274931000.0,125711000.0,369586000.0,31056000.0,-171549000.0,86232000.0,,,273327000.0,171549000.0,748296000.0,286947000.0,82582000.0,,,171549000.0,663977000.0,830878000.0,-4648000.0,659329000.0,139200000.0,137538000.0,137616000.0
Macerich Co,MAC,,912242,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:25:38+00:00,10.46,10.46,,378716000.0,10.45,-4269000.0,1606931000.0,1606931000.0,,1499042000.0,107889000.0,-190689000.0,88424000.0,,,1547712000.0,190689000.0,1019040000.0,382917000.0,86207000.0,9551000.0,,190689000.0,859608000.0,1105247000.0,54950000.0,914558000.0,143300000.0,143144000.0,143291000.0
Macerich Co,MAC,,912242,2014.0,Q4,2014-10-01,2014-12-31,,9.97,9.97,,112517000.0,9.96,-510000.0,1530557000.0,1530557000.0,,1429221000.0,101336000.0,-50748000.0,23248000.0,,,1510786000.0,50748000.0,293586000.0,107985000.0,29320000.0,9147000.0,,50748000.0,252897000.0,322906000.0,19261000.0,272158000.0,143300000.0,143144000.0,143291000.0
Macerich Co,MAC,,912242,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.49,0.49,,266199000.0,0.49,-3759000.0,76374000.0,76374000.0,,69821000.0,6553000.0,-139941000.0,65176000.0,,,36926000.0,139941000.0,725454000.0,274932000.0,56887000.0,404000.0,,139941000.0,606711000.0,782341000.0,35689000.0,642400000.0,143700000.0,140916000.0,141060000.0
Macerich Co,MAC,,912242,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.53,1.53,,359331000.0,1.52,-3188000.0,227162000.0,74336000.0,152826000.0,214699000.0,12463000.0,-187530000.0,89636000.0,-1943000.0,,17266000.0,187530000.0,983533000.0,373192000.0,80947000.0,-1034000.0,,187530000.0,821125000.0,1062537000.0,53882000.0,875007000.0,143700000.0,140916000.0,141060000.0
Macerich Co,MAC,,912242,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 12:19:10+00:00,0.25,0.25,,89741000.0,0.25,-689000.0,38744000.0,38744000.0,,35914000.0,2830000.0,-47803000.0,21508000.0,,,24352000.0,47803000.0,244526000.0,90691000.0,18966000.0,46000.0,,47803000.0,201986000.0,263492000.0,13703000.0,215689000.0,143700000.0,140916000.0,141060000.0
Macerich Co,MAC,,912242,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.24,0.24,,176458000.0,0.24,-3070000.0,37630000.0,37630000.0,,33907000.0,3723000.0,-92138000.0,43668000.0,,,12574000.0,92138000.0,480928000.0,184241000.0,37921000.0,358000.0,,92138000.0,404725000.0,518849000.0,21986000.0,426711000.0,146300000.0,140894000.0,141036000.0
Macerich Co,MAC,,912242,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.55,1.55,,358026000.0,1.54,-3042000.0,229243000.0,85261000.0,143982000.0,216908000.0,12335000.0,-189330000.0,91164000.0,-1943000.0,,34271000.0,189330000.0,975595000.0,371805000.0,83547000.0,-1074000.0,,189330000.0,819921000.0,1057199000.0,47948000.0,867869000.0,146300000.0,140894000.0,141036000.0
Macerich Co,MAC,,912242,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 12:36:18+00:00,0.11,0.11,,87801000.0,0.11,-2898000.0,17986000.0,17986000.0,,16088000.0,1898000.0,-45800000.0,20896000.0,,,2236000.0,45800000.0,234967000.0,86988000.0,19370000.0,0.0,,45800000.0,195685000.0,254337000.0,12852000.0,208537000.0,146300000.0,140894000.0,141036000.0
Macerich Co,MAC,,912242,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.01,3.01,,358804000.0,3.0,-1621000.0,446073000.0,158693000.0,287380000.0,419817000.0,26256000.0,-193905000.0,93084000.0,,,121300000.0,193905000.0,965032000.0,370192000.0,85651000.0,-1074000.0,,193905000.0,821006000.0,1050683000.0,35772000.0,856778000.0,137100000.0,140767000.0,140817000.0
Macerich Co,MAC,,912242,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 13:08:15+00:00,3.08,3.08,,464472000.0,3.08,-3223000.0,522912000.0,522912000.0,,487562000.0,35350000.0,-211943000.0,92340000.0,,,433697000.0,211943000.0,1200425000.0,434889000.0,87724000.0,-1487000.0,,211943000.0,990214000.0,1288149000.0,85992000.0,1076206000.0,158300000.0,157916000.0,158060000.0
Macerich Co,MAC,,912242,2015.0,Q4,2015-10-01,2015-12-31,,2.63,2.63,,107035000.0,2.63,-1146000.0,444185000.0,444185000.0,,414959000.0,29226000.0,-48805000.0,24621000.0,,,398398000.0,48805000.0,292905000.0,96534000.0,27853000.0,-878000.0,,48805000.0,227312000.0,320758000.0,44641000.0,271953000.0,158300000.0,157916000.0,158060000.0
Macerich Co,MAC,,912242,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 12:52:08+00:00,0.21,0.21,,117486000.0,0.21,-859000.0,36314000.0,36314000.0,,33597000.0,2717000.0,-54956000.0,21012000.0,,,4521000.0,54956000.0,306514000.0,101847000.0,19748000.0,27000.0,,54956000.0,240372000.0,326262000.0,30934000.0,271306000.0,160000000.0,158517000.0,158634000.0
Macerich Co,MAC,,912242,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.45,0.45,,357437000.0,0.45,-2077000.0,78727000.0,78727000.0,,72603000.0,6124000.0,-163138000.0,67719000.0,,,35299000.0,163138000.0,907520000.0,338355000.0,59871000.0,-609000.0,,163138000.0,762902000.0,967391000.0,41351000.0,804253000.0,160000000.0,158517000.0,158634000.0
Macerich Co,MAC,,912242,2015.0,Q3TTM,2014-10-01,2015-09-30,,10.42,10.42,,469954000.0,10.41,-2587000.0,1609284000.0,1609284000.0,,1501824000.0,107460000.0,-213886000.0,90967000.0,,,1546085000.0,213886000.0,1201106000.0,446340000.0,89191000.0,8538000.0,,213886000.0,1015799000.0,1290297000.0,60612000.0,1076411000.0,160000000.0,158517000.0,158634000.0
Macerich Co,MAC,,912242,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 14:47:02+00:00,0.09,0.09,,119333000.0,0.09,-283000.0,15746000.0,15746000.0,,14395000.0,1351000.0,-54896000.0,20239000.0,,,1596000.0,54896000.0,301299000.0,112850000.0,21495000.0,1609000.0,,54896000.0,254031000.0,322794000.0,13867000.0,267898000.0,159900000.0,158501000.0,158633000.0
Macerich Co,MAC,,912242,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.24,0.24,,239951000.0,0.24,-1218000.0,42413000.0,42413000.0,,39006000.0,3407000.0,-108182000.0,46707000.0,,,30778000.0,108182000.0,601006000.0,236508000.0,40123000.0,-636000.0,,108182000.0,522530000.0,641129000.0,10417000.0,532947000.0,159900000.0,158501000.0,158633000.0
Macerich Co,MAC,,912242,2015.0,Q2TTM,2014-07-01,2015-06-30,,10.46,10.46,,442209000.0,10.45,-2417000.0,1611714000.0,1611714000.0,,1504141000.0,107573000.0,-206733000.0,91463000.0,,,1565916000.0,206733000.0,1139118000.0,435184000.0,88409000.0,8557000.0,,206733000.0,977413000.0,1227527000.0,43381000.0,1020794000.0,159900000.0,158501000.0,158633000.0
Macerich Co,MAC,,912242,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 12:10:37+00:00,0.15,0.15,,120618000.0,0.15,-935000.0,26667000.0,26667000.0,,24611000.0,2056000.0,-53286000.0,26468000.0,,,29182000.0,53286000.0,299707000.0,123658000.0,18628000.0,-2245000.0,,53286000.0,268499000.0,318335000.0,-3450000.0,265049000.0,164100000.0,158336000.0,158544000.0
Macerich Co,MAC,,912242,2015.0,Q1TTM,2014-04-01,2015-03-31,,10.48,10.48,,410677000.0,10.47,-5032000.0,1613954000.0,1613954000.0,,1505834000.0,108120000.0,-197637000.0,92120000.0,,,1566556000.0,197637000.0,1072786000.0,409322000.0,86284000.0,6948000.0,,197637000.0,919067000.0,1159070000.0,42366000.0,961433000.0,164100000.0,158336000.0,158544000.0
Macerich Co,MAC,,912242,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 12:19:25+00:00,3.52,3.52,2.75,348488000.0,3.52,722000.0,554839000.0,554839000.0,,516995000.0,37844000.0,-163675000.0,,,,458907000.0,163675000.0,637197000.0,434163000.0,404074000.0,-1709000.0,,163675000.0,780942000.0,1041271000.0,96654000.0,877596000.0,146900000.0,146599000.0,146711000.0
Macerich Co,MAC,,912242,2016.0,Q4,2016-10-01,2016-12-31,,0.35,0.35,,89391000.0,0.36,-2014000.0,40834000.0,40834000.0,,37128000.0,3706000.0,-42721000.0,-75484000.0,,,4827000.0,42721000.0,-60164000.0,181379000.0,332164000.0,,,42721000.0,195286000.0,272000000.0,33993000.0,229279000.0,146900000.0,146599000.0,146711000.0
Macerich Co,MAC,,912242,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 14:37:38+00:00,0.09,0.09,,86976000.0,0.09,905000.0,13196000.0,13196000.0,,13730000.0,-534000.0,-39983000.0,23285000.0,,,-11066000.0,39983000.0,232336000.0,83240000.0,21031000.0,-5284000.0,,39983000.0,188217000.0,253367000.0,25167000.0,213384000.0,152600000.0,143923000.0,144036000.0
Macerich Co,MAC,,912242,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.17,3.17,,259097000.0,3.16,2736000.0,514005000.0,514005000.0,,479867000.0,34138000.0,-120954000.0,75484000.0,,,454080000.0,120954000.0,697361000.0,252784000.0,71910000.0,-1709000.0,,120954000.0,585656000.0,769271000.0,62661000.0,648317000.0,152600000.0,143923000.0,144036000.0
Macerich Co,MAC,,912242,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.8,5.8,,366132000.0,5.79,1590000.0,958190000.0,958190000.0,,894826000.0,63364000.0,-169759000.0,100105000.0,,,852478000.0,169759000.0,990266000.0,349318000.0,99763000.0,-2587000.0,,169759000.0,812968000.0,1090029000.0,107302000.0,920270000.0,152600000.0,143923000.0,144036000.0
