company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Macerich Co,MAC,,912242,2010.0,Q2,2010-04-01,2010-06-30,,,376000.0,48261000.0,63362000.0,,-46603000.0,1220880000.0,151192000.0,464787000.0,27836000.0,7869000.0,464787000.0,27836000.0,7869000.0,500492000.0,,55000.0,55000.0,-10067000.0,-21031000.0,17416000.0,-76255000.0,746000.0,-1997000.0,,-809999000.0,,12417000.0
Macerich Co,MAC,,912242,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:14:14+00:00,,416000.0,58023000.0,61906000.0,0.0,17677000.0,0.0,198948000.0,-10341000.0,-51605000.0,64917000.0,-10341000.0,-51605000.0,64917000.0,2971000.0,,-6861000.0,-6861000.0,-9904000.0,-2492000.0,20898000.0,-12612000.0,1683000.0,-72503000.0,,-194185000.0,0.0,0.0
Macerich Co,MAC,,912242,2011.0,Q4,2011-10-01,2011-12-31,,,-7656000.0,47797000.0,73811000.0,,-15873000.0,,325000000.0,-101402000.0,-27570000.0,56800000.0,-101402000.0,-27570000.0,56800000.0,-72172000.0,,175640000.0,175640000.0,-169959000.0,14851000.0,18751000.0,-83067000.0,837000.0,-57616000.0,,-356908000.0,-1278000.0,11295000.0
Macerich Co,MAC,,912242,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 12:40:37+00:00,,-663000.0,175902000.0,282643000.0,,-23524000.0,0.0,757000000.0,-403596000.0,-212086000.0,237285000.0,-403596000.0,-212086000.0,237285000.0,-378397000.0,,169075000.0,169075000.0,-193458000.0,-13782000.0,184220000.0,-337853000.0,3212000.0,-414628000.0,,-807683000.0,-1278000.0,18322000.0
Macerich Co,MAC,,912242,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 16:22:16+00:00,,6993000.0,128105000.0,208832000.0,0.0,-7651000.0,0.0,432000000.0,-302194000.0,-184516000.0,180485000.0,-302194000.0,-184516000.0,180485000.0,-306225000.0,,-6565000.0,-6565000.0,-23499000.0,-28633000.0,165469000.0,-254786000.0,2375000.0,-357012000.0,,-450775000.0,0.0,7027000.0
Macerich Co,MAC,,912242,2011.0,Q3TTM,2010-10-01,2011-09-30,,,8430000.0,-237464000.0,277366000.0,,-41822000.0,-51000.0,747287000.0,-386866000.0,-214235000.0,254095000.0,-386866000.0,-214235000.0,254095000.0,-347006000.0,,24517000.0,24517000.0,-17705000.0,-4477000.0,203918000.0,-330310000.0,3309000.0,-425842000.0,,-781676000.0,-17639000.0,7689000.0
Macerich Co,MAC,,912242,2011.0,Q3,2011-07-01,2011-09-30,,,2420000.0,43128000.0,71480000.0,,15232000.0,,160000000.0,-37178000.0,12744000.0,90625000.0,-37178000.0,12744000.0,90625000.0,66191000.0,,14255000.0,14255000.0,-13620000.0,-11954000.0,134902000.0,-75485000.0,858000.0,-123638000.0,,-109739000.0,,1480000.0
Macerich Co,MAC,,912242,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 12:45:51+00:00,,4573000.0,84977000.0,137352000.0,0.0,-22883000.0,0.0,272000000.0,-265016000.0,-197260000.0,89860000.0,-265016000.0,-197260000.0,89860000.0,-372416000.0,,-20820000.0,-20820000.0,-9879000.0,-16679000.0,30567000.0,-179301000.0,1517000.0,-233374000.0,,-341036000.0,0.0,5547000.0
Macerich Co,MAC,,912242,2011.0,Q2TTM,2010-07-01,2011-06-30,,,6721000.0,-233137000.0,272336000.0,,-38288000.0,-51000.0,849374000.0,-425335000.0,-315663000.0,217509000.0,-425335000.0,-315663000.0,217509000.0,-523489000.0,,14406000.0,14406000.0,-41115000.0,-3451000.0,49483000.0,-330364000.0,3449000.0,-371355000.0,,-923204000.0,-17639000.0,6209000.0
Macerich Co,MAC,,912242,2011.0,Q2,2011-04-01,2011-06-30,,,2326000.0,36634000.0,69349000.0,,-19559000.0,,145000000.0,-39191000.0,-123917000.0,48312000.0,-39191000.0,-123917000.0,48312000.0,-114796000.0,,-20911000.0,-20911000.0,15990000.0,-15484000.0,8861000.0,-75886000.0,1117000.0,-133540000.0,,-92821000.0,,762000.0
Macerich Co,MAC,,912242,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 10:46:34+00:00,,2247000.0,48343000.0,68003000.0,0.0,-3324000.0,0.0,127000000.0,-225825000.0,-73343000.0,41548000.0,-225825000.0,-73343000.0,41548000.0,-257620000.0,,91000.0,91000.0,-25869000.0,-1195000.0,21706000.0,-103415000.0,400000.0,-99834000.0,,-248215000.0,0.0,4785000.0
Macerich Co,MAC,,912242,2011.0,Q1TTM,2010-04-01,2011-03-31,,,4771000.0,-221510000.0,266349000.0,,-65332000.0,1220829000.0,855566000.0,78643000.0,-163910000.0,177066000.0,78643000.0,-163910000.0,177066000.0,91799000.0,,35372000.0,35372000.0,-67172000.0,-8998000.0,58038000.0,-330733000.0,3078000.0,-239812000.0,,-1640382000.0,-17639000.0,17864000.0
Macerich Co,MAC,,912242,2012.0,Q4,2012-10-01,2012-12-31,,,-7666000.0,26143000.0,88310000.0,,-9504000.0,2027000.0,1612566000.0,948974000.0,-1054851000.0,95117000.0,948974000.0,-1054851000.0,95117000.0,-10760000.0,,186295000.0,186295000.0,-163447000.0,-12663000.0,86060000.0,-90414000.0,1129000.0,-1147506000.0,,-558619000.0,-3923000.0,6595000.0
Macerich Co,MAC,,912242,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 14:20:21+00:00,0.0,-7005000.0,174089000.0,322720000.0,,-12492000.0,177896000.0,3193451000.0,610623000.0,-963374000.0,351296000.0,610623000.0,-963374000.0,351296000.0,-1455000.0,,366389000.0,366389000.0,-321645000.0,-15799000.0,285464000.0,-365664000.0,3329000.0,-1387573000.0,,-2371890000.0,-7371000.0,138735000.0
Macerich Co,MAC,,912242,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 13:08:33+00:00,,661000.0,147946000.0,234410000.0,,-2988000.0,175869000.0,1580885000.0,-338351000.0,91477000.0,256179000.0,-338351000.0,91477000.0,256179000.0,9305000.0,,180094000.0,180094000.0,-158198000.0,-3136000.0,199404000.0,-275250000.0,2200000.0,-240067000.0,,-1813271000.0,-3448000.0,132140000.0
Macerich Co,MAC,,912242,2012.0,Q3TTM,2011-10-01,2012-09-30,,,-6995000.0,195743000.0,308221000.0,,-18861000.0,175869000.0,1905885000.0,-439753000.0,63907000.0,312979000.0,-439753000.0,63907000.0,312979000.0,-62867000.0,,355734000.0,355734000.0,-328157000.0,11715000.0,218155000.0,-358317000.0,3037000.0,-297683000.0,,-2170179000.0,-4726000.0,143435000.0
Macerich Co,MAC,,912242,2012.0,Q3,2012-07-01,2012-09-30,,,-276000.0,59373000.0,77567000.0,,16055000.0,175869000.0,345000000.0,-208600000.0,83775000.0,111581000.0,-208600000.0,83775000.0,111581000.0,-13244000.0,,47275000.0,47275000.0,-29658000.0,-1322000.0,136424000.0,-106121000.0,618000.0,-52863000.0,,-622026000.0,,214000.0
Macerich Co,MAC,,912242,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 13:51:27+00:00,,937000.0,88573000.0,156843000.0,,-19043000.0,0.0,1235885000.0,-129751000.0,7702000.0,144598000.0,-129751000.0,7702000.0,144598000.0,22549000.0,,132819000.0,132819000.0,-128540000.0,-1814000.0,62980000.0,-169129000.0,1582000.0,-187204000.0,,-1191245000.0,-3448000.0,131926000.0
Macerich Co,MAC,,912242,2012.0,Q2TTM,2011-07-01,2012-06-30,,,-4299000.0,179498000.0,302134000.0,,-19684000.0,,1720885000.0,-268331000.0,-7124000.0,292023000.0,-268331000.0,-7124000.0,292023000.0,16568000.0,,322714000.0,322714000.0,-312119000.0,1083000.0,216633000.0,-327681000.0,3277000.0,-368458000.0,,-1657892000.0,-4726000.0,144701000.0
Macerich Co,MAC,,912242,2012.0,Q2,2012-04-01,2012-06-30,,,-485000.0,48142000.0,75841000.0,,-18105000.0,,480000000.0,-277029000.0,79189000.0,58377000.0,-277029000.0,79189000.0,58377000.0,-139463000.0,,144542000.0,144542000.0,-144177000.0,-187000.0,50716000.0,-83203000.0,761000.0,-79479000.0,,-670191000.0,-3448000.0,107952000.0
Macerich Co,MAC,,912242,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 06:11:04+00:00,,1422000.0,40431000.0,81002000.0,0.0,-938000.0,0.0,755885000.0,147278000.0,-71487000.0,86221000.0,147278000.0,-71487000.0,86221000.0,162012000.0,,-11723000.0,-11723000.0,15637000.0,-1627000.0,12264000.0,-85926000.0,821000.0,-107725000.0,,-521054000.0,0.0,23974000.0
Macerich Co,MAC,,912242,2012.0,Q1TTM,2011-04-01,2012-03-31,,,-1488000.0,167990000.0,295642000.0,,-21138000.0,,1385885000.0,-30493000.0,-210230000.0,281958000.0,-30493000.0,-210230000.0,281958000.0,41235000.0,,157261000.0,157261000.0,-151952000.0,-14214000.0,174778000.0,-320364000.0,3633000.0,-422519000.0,,-1080522000.0,-1278000.0,37511000.0
Macerich Co,MAC,,912242,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 14:22:27+00:00,0.0,-13548000.0,195129000.0,383002000.0,,-3884000.0,173011000.0,2572764000.0,-689980000.0,271867000.0,422035000.0,-689980000.0,271867000.0,422035000.0,3922000.0,0.0,448959000.0,448959000.0,-396644000.0,-9613000.0,660917000.0,-375070000.0,4150000.0,-837832000.0,,-3051072000.0,0.0,448782000.0
Macerich Co,MAC,,912242,2013.0,Q4,2013-10-01,2013-12-31,,,-3301000.0,38683000.0,97069000.0,,-29273000.0,1890000.0,332911000.0,-122981000.0,37409000.0,93179000.0,-122981000.0,37409000.0,93179000.0,7607000.0,,150789000.0,150789000.0,-123024000.0,-2223000.0,33130000.0,-99432000.0,919000.0,-84719000.0,,-356127000.0,,88998000.0
Macerich Co,MAC,,912242,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-17913000.0,182589000.0,374243000.0,,15885000.0,173148000.0,3852419000.0,381975000.0,-820393000.0,423973000.0,381975000.0,-820393000.0,423973000.0,-14445000.0,,484465000.0,484465000.0,-437067000.0,-20053000.0,713847000.0,-366052000.0,4360000.0,-1900619000.0,,-3253564000.0,-3923000.0,366379000.0
Macerich Co,MAC,,912242,2013.0,Q3,2013-07-01,2013-09-30,,,-2741000.0,43245000.0,94502000.0,,43663000.0,-53000.0,146350000.0,-485841000.0,354937000.0,146069000.0,-485841000.0,354937000.0,146069000.0,15165000.0,,40825000.0,40825000.0,-30828000.0,-1324000.0,418056000.0,-92504000.0,648000.0,-106559000.0,,-538310000.0,,43440000.0
Macerich Co,MAC,,912242,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-03 12:01:17+00:00,,-10247000.0,156446000.0,285933000.0,,25389000.0,171121000.0,2239853000.0,-566999000.0,234458000.0,328856000.0,-566999000.0,234458000.0,328856000.0,-3685000.0,,298170000.0,298170000.0,-273620000.0,-7390000.0,627787000.0,-275638000.0,3231000.0,-753113000.0,,-2694945000.0,,359784000.0
Macerich Co,MAC,,912242,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 11:01:03+00:00,,-7506000.0,113201000.0,191431000.0,,-18274000.0,171174000.0,2093503000.0,-81158000.0,-120479000.0,182787000.0,-81158000.0,-120479000.0,182787000.0,-18850000.0,,257345000.0,257345000.0,-242792000.0,-6066000.0,209731000.0,-183134000.0,2583000.0,-646554000.0,,-2156635000.0,,316344000.0
Macerich Co,MAC,,912242,2013.0,Q2TTM,2012-07-01,2013-06-30,,,-15448000.0,198717000.0,357308000.0,,-11723000.0,349070000.0,4051069000.0,659216000.0,-1091555000.0,389485000.0,659216000.0,-1091555000.0,389485000.0,-42854000.0,,490915000.0,490915000.0,-435897000.0,-20051000.0,432215000.0,-379669000.0,4330000.0,-1846923000.0,,-3337280000.0,-3923000.0,323153000.0
Macerich Co,MAC,,912242,2013.0,Q2,2013-04-01,2013-06-30,,,-3441000.0,59208000.0,95966000.0,,-21605000.0,171174000.0,358380000.0,-433252000.0,336116000.0,75244000.0,-433252000.0,336137000.0,75244000.0,-21871000.0,,234815000.0,234815000.0,-232318000.0,-443000.0,115378000.0,-92031000.0,1827000.0,-89448000.0,,-870332000.0,,310186000.0
Macerich Co,MAC,,912242,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 12:02:14+00:00,,-4065000.0,53993000.0,95465000.0,,3331000.0,,1735123000.0,352094000.0,-456595000.0,107543000.0,352094000.0,-456616000.0,107543000.0,3021000.0,,22530000.0,22530000.0,-10474000.0,-5623000.0,94353000.0,-91103000.0,756000.0,-557106000.0,,-1286303000.0,,6158000.0
Macerich Co,MAC,,912242,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-12492000.0,187651000.0,337183000.0,,-8223000.0,177896000.0,4172689000.0,815439000.0,-1348482000.0,372618000.0,815439000.0,-1348503000.0,372618000.0,-160446000.0,,400642000.0,400642000.0,-347756000.0,-19795000.0,367553000.0,-370841000.0,3264000.0,-1836954000.0,,-3137139000.0,-7371000.0,120919000.0
Macerich Co,MAC,,912242,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:25:38+00:00,,-17989000.0,186877000.0,387785000.0,28890000.0,-54578000.0,,1204946000.0,-129723000.0,-255791000.0,400706000.0,-129723000.0,-255791000.0,400706000.0,15192000.0,0.0,1606931000.0,1606931000.0,-1525405000.0,-80309000.0,56729000.0,-401280000.0,3962000.0,-669114000.0,,-853080000.0,0.0,327704000.0
Macerich Co,MAC,,912242,2014.0,Q4,2014-10-01,2014-12-31,,,-8203000.0,50644000.0,114020000.0,28890000.0,-26299000.0,,623979000.0,-163980000.0,86608000.0,103800000.0,-163980000.0,86608000.0,103800000.0,26428000.0,,1530558000.0,1530558000.0,-1506786000.0,-60925000.0,17721000.0,-103053000.0,510000.0,-233188000.0,,-623981000.0,,273185000.0
Macerich Co,MAC,,912242,2014.0,Q3TTM,2013-10-01,2014-09-30,,,-13087000.0,174916000.0,370834000.0,,-57552000.0,1890000.0,913878000.0,-88724000.0,-304990000.0,390085000.0,-88724000.0,-304990000.0,390085000.0,-3629000.0,,227162000.0,227162000.0,-141643000.0,-21607000.0,72138000.0,-397659000.0,4371000.0,-520645000.0,,-585226000.0,,143517000.0
Macerich Co,MAC,,912242,2014.0,Q3,2014-07-01,2014-09-30,,,-4363000.0,39150000.0,93391000.0,,24576000.0,,279312000.0,63245000.0,-167600000.0,106686000.0,63245000.0,-167600000.0,106334000.0,1979000.0,,38744000.0,38744000.0,-45684000.0,-10205000.0,17978000.0,-98334000.0,22000.0,-214683000.0,,-107528000.0,,29105000.0
Macerich Co,MAC,,912242,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 12:19:10+00:00,,-9786000.0,136233000.0,273765000.0,,-28279000.0,,580967000.0,34257000.0,-342399000.0,296906000.0,34257000.0,-342399000.0,296906000.0,-11236000.0,0.0,76373000.0,76373000.0,-18619000.0,-19384000.0,39008000.0,-298227000.0,3452000.0,-435926000.0,,-229099000.0,,54519000.0
Macerich Co,MAC,,912242,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-11465000.0,179011000.0,371945000.0,,-38465000.0,1837000.0,780916000.0,-637810000.0,217547000.0,429468000.0,-637810000.0,217547000.0,429820000.0,9557000.0,,229243000.0,229243000.0,-126787000.0,-12726000.0,472216000.0,-391829000.0,4997000.0,-412521000.0,,-1016008000.0,,157852000.0
Macerich Co,MAC,,912242,2014.0,Q2,2014-04-01,2014-06-30,,,-2574000.0,49125000.0,89805000.0,,-38168000.0,,167673000.0,51461000.0,-152548000.0,92309000.0,51461000.0,-152548000.0,92661000.0,-8426000.0,,17985000.0,17985000.0,22203000.0,574000.0,-16417000.0,-99440000.0,3058000.0,-137031000.0,,-17346000.0,,900000.0
Macerich Co,MAC,,912242,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 12:36:18+00:00,,-5423000.0,97083000.0,180374000.0,,-52855000.0,,301655000.0,-28988000.0,-174799000.0,190220000.0,-28988000.0,-174799000.0,190572000.0,-13215000.0,,37629000.0,37629000.0,27065000.0,-9179000.0,21030000.0,-199893000.0,3430000.0,-221243000.0,,-121571000.0,,25414000.0
Macerich Co,MAC,,912242,2014.0,Q1,2014-01-01,2014-03-31,2014-05-05 12:02:14+00:00,,-2849000.0,47958000.0,90569000.0,,-14687000.0,,133982000.0,-80449000.0,-22251000.0,97911000.0,-80449000.0,-22251000.0,97911000.0,-4789000.0,,19644000.0,19644000.0,4862000.0,-9753000.0,37447000.0,-100453000.0,372000.0,-84212000.0,,-104225000.0,,24514000.0
Macerich Co,MAC,,912242,2014.0,Q1TTM,2013-04-01,2014-03-31,,,-12332000.0,189094000.0,378106000.0,,-21902000.0,173011000.0,971623000.0,-1122523000.0,706211000.0,412403000.0,-1122523000.0,706232000.0,412403000.0,-3888000.0,,446073000.0,446073000.0,-381308000.0,-13743000.0,604011000.0,-384420000.0,3766000.0,-364938000.0,,-1868994000.0,,467138000.0
Macerich Co,MAC,,912242,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 13:08:15+00:00,,-36742000.0,231106000.0,471320000.0,,5459000.0,,4080671000.0,-452329000.0,-101024000.0,554956000.0,-452329000.0,-101024000.0,554956000.0,1603000.0,-11138000.0,522912000.0,522912000.0,-412691000.0,-12319000.0,40850000.0,-810607000.0,4698000.0,-790605000.0,,-3298792000.0,-400144000.0,648731000.0
Macerich Co,MAC,,912242,2015.0,Q4,2015-10-01,2015-12-31,,,-4946000.0,52843000.0,108639000.0,,-10982000.0,,2280000000.0,-598539000.0,450735000.0,141305000.0,-598539000.0,450735000.0,141305000.0,-6499000.0,27429000.0,444185000.0,444185000.0,-396523000.0,-6113000.0,-450000.0,-463547000.0,932000.0,-184523000.0,,-2036164000.0,-400144000.0,635708000.0
Macerich Co,MAC,,912242,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 12:52:08+00:00,,-31796000.0,178263000.0,362681000.0,,16441000.0,,1800671000.0,146210000.0,-551759000.0,413651000.0,146210000.0,-551759000.0,413651000.0,8102000.0,-38567000.0,78727000.0,78727000.0,-16168000.0,-6206000.0,41300000.0,-347060000.0,3766000.0,-606082000.0,,-1262628000.0,0.0,13023000.0
Macerich Co,MAC,,912242,2015.0,Q3TTM,2014-10-01,2015-09-30,,,-39999000.0,228907000.0,476701000.0,28890000.0,-9858000.0,,2424650000.0,-17770000.0,-465151000.0,517451000.0,-17770000.0,-465151000.0,517451000.0,34530000.0,-38567000.0,1609285000.0,1609285000.0,-1522954000.0,-67131000.0,59021000.0,-450113000.0,4276000.0,-839270000.0,,-1886609000.0,,286208000.0
Macerich Co,MAC,,912242,2015.0,Q3,2015-07-01,2015-09-30,,,-9630000.0,58972000.0,119155000.0,,-4597000.0,,234997000.0,-64450000.0,-93639000.0,140772000.0,-64450000.0,-93639000.0,140772000.0,-17317000.0,-38567000.0,36314000.0,36314000.0,-1080000.0,-1725000.0,14089000.0,-116617000.0,610000.0,-118402000.0,,-142538000.0,,10674000.0
Macerich Co,MAC,,912242,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 14:47:02+00:00,,-22166000.0,119291000.0,243526000.0,,21038000.0,,1565674000.0,210660000.0,-458120000.0,272879000.0,210660000.0,-458120000.0,272879000.0,25419000.0,,42413000.0,42413000.0,-15088000.0,-4481000.0,27211000.0,-230443000.0,3156000.0,-487680000.0,,-1120090000.0,0.0,2349000.0
Macerich Co,MAC,,912242,2015.0,Q2TTM,2014-07-01,2015-06-30,,,-34732000.0,209085000.0,450937000.0,28890000.0,19315000.0,,2468965000.0,109925000.0,-539112000.0,483365000.0,109925000.0,-539112000.0,483013000.0,53826000.0,,1611715000.0,1611715000.0,-1567558000.0,-75611000.0,62910000.0,-431830000.0,3688000.0,-935551000.0,,-1851599000.0,,304639000.0
Macerich Co,MAC,,912242,2015.0,Q2,2015-04-01,2015-06-30,,,-10597000.0,59189000.0,121108000.0,,-20526000.0,,750003000.0,189516000.0,-308100000.0,110749000.0,189516000.0,-308100000.0,110749000.0,-7835000.0,,15746000.0,15746000.0,3192000.0,-701000.0,25577000.0,-114265000.0,1826000.0,-334134000.0,,-445521000.0,,457000.0
Macerich Co,MAC,,912242,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 12:10:37+00:00,,-11569000.0,60102000.0,122418000.0,,41564000.0,,815671000.0,21144000.0,-150020000.0,162130000.0,21144000.0,-150020000.0,162130000.0,33254000.0,,26667000.0,26667000.0,-18280000.0,-3780000.0,1634000.0,-116178000.0,1330000.0,-153546000.0,,-674569000.0,0.0,1892000.0
Macerich Co,MAC,,912242,2015.0,Q1TTM,2014-04-01,2015-03-31,,,-26709000.0,199021000.0,419634000.0,28890000.0,1673000.0,,1886635000.0,-28130000.0,-383560000.0,464925000.0,-28130000.0,-383560000.0,464925000.0,53235000.0,,1613954000.0,1613954000.0,-1548547000.0,-74336000.0,20916000.0,-417005000.0,4920000.0,-738448000.0,,-1423424000.0,,305082000.0
Macerich Co,MAC,,912242,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 12:19:25+00:00,,-16863000.0,153838000.0,355358000.0,,-42791000.0,,3201138000.0,-867502000.0,454066000.0,429534000.0,-867502000.0,454066000.0,429534000.0,16098000.0,0.0,554839000.0,554839000.0,-424595000.0,-18839000.0,416021000.0,-797473000.0,3586000.0,-689907000.0,,-2452310000.0,-800018000.0,727952000.0
Macerich Co,MAC,,912242,2016.0,Q4,2016-10-01,2016-12-31,,,-4666000.0,40651000.0,91844000.0,,-29348000.0,,485000000.0,-39960000.0,-40060000.0,98447000.0,-39960000.0,-40060000.0,98447000.0,18427000.0,7200000.0,40834000.0,40834000.0,-1343000.0,-809000.0,39920000.0,-116034000.0,1126000.0,-107855000.0,,-415317000.0,,27875000.0
Macerich Co,MAC,,912242,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 14:37:38+00:00,,-12197000.0,113187000.0,263514000.0,,-13443000.0,,2716138000.0,-827542000.0,494126000.0,331087000.0,-827542000.0,494126000.0,331087000.0,-2329000.0,-7200000.0,514005000.0,514005000.0,-423252000.0,-18030000.0,376101000.0,-681439000.0,2460000.0,-582052000.0,,-2036993000.0,-800018000.0,700077000.0
