company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2011.0,Q2,,2011-06-30,2011-07-28 09:14:12+00:00,307000000.0,1348200000.0,,,484300000.0,497100000.0,1039600000.0,778600000.0,28400000.0,337300000.0,69900000.0,2027500000.0,,1398200000.0,996700000.0,1284400000.0,886000000.0,,,300400000.0,319700000.0,,836500000.0,161900000.0,1218200000.0,416500000.0,6254100000.0,24400000.0,2177900000.0,11596400000.0,7778000000.0,6502700000.0,1603500000.0,7778000000.0,7778000000.0,3818400000.0,11596400000.0,4207700000.0,2214900000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2011.0,Q1,,2011-03-31,2011-05-04 09:40:00+00:00,292000000.0,1310300000.0,,,416300000.0,735100000.0,1021300000.0,741000000.0,139500000.0,284900000.0,69900000.0,1853500000.0,,1312000000.0,996600000.0,1220500000.0,845000000.0,,,251300000.0,308000000.0,,772300000.0,160000000.0,1195200000.0,343500000.0,6014800000.0,28200000.0,2150800000.0,11231000000.0,7452400000.0,6501200000.0,1586800000.0,7452400000.0,7452400000.0,3778600000.0,11231000000.0,3884800000.0,2191800000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2012.0,FY,,2012-12-31,2014-02-13 16:58:56+00:00,288000000.0,1430000000.0,,1284000000.0,129000000.0,1395000000.0,1136000000.0,811000000.0,70000000.0,467000000.0,101000000.0,2142000000.0,2232000000.0,1424000000.0,1746000000.0,1265000000.0,948000000.0,,,,,,934000000.0,544000000.0,987000000.0,357000000.0,7332000000.0,16000000.0,2890000000.0,13206000000.0,8597000000.0,8148000000.0,1876000000.0,8597000000.0,8597000000.0,4609000000.0,13206000000.0,4110000000.0,2733000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2012.0,Q3,,2012-09-30,2012-10-22 17:10:52+00:00,270000000.0,1356000000.0,,1240000000.0,78000000.0,1423000000.0,1121000000.0,860000000.0,59000000.0,400000000.0,81000000.0,2060000000.0,2169000000.0,1342000000.0,1751000000.0,1315000000.0,929000000.0,,,310000000.0,327000000.0,,748000000.0,169000000.0,1089000000.0,246000000.0,7162000000.0,18000000.0,2440000000.0,12777000000.0,8361000000.0,7640000000.0,1576000000.0,8361000000.0,8361000000.0,4416000000.0,12777000000.0,4208000000.0,2840000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2012.0,Q2,,2012-06-30,2012-07-24 15:17:51+00:00,295000000.0,1368000000.0,,1202000000.0,-60000000.0,1393000000.0,1104000000.0,791000000.0,,330000000.0,81000000.0,2028000000.0,2100000000.0,1349000000.0,1750000000.0,1289000000.0,898000000.0,,,312000000.0,319000000.0,,767000000.0,158000000.0,1071000000.0,290000000.0,6908000000.0,16000000.0,2067000000.0,12262000000.0,7952000000.0,7198000000.0,1489000000.0,7952000000.0,7952000000.0,4310000000.0,12262000000.0,4166000000.0,2821000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2012.0,Q1,,2012-03-31,2012-04-24 13:30:46+00:00,311000000.0,1472000000.0,,1212000000.0,235000000.0,690000000.0,1086000000.0,806000000.0,85000000.0,290000000.0,81000000.0,2082000000.0,2121000000.0,1425000000.0,1751000000.0,1318000000.0,909000000.0,,,333000000.0,320000000.0,,759000000.0,161000000.0,1137000000.0,336000000.0,6701000000.0,23000000.0,2607000000.0,12459000000.0,8022000000.0,7229000000.0,1549000000.0,8022000000.0,8022000000.0,4437000000.0,12459000000.0,4321000000.0,2888000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2013.0,FY,,2013-12-31,2015-02-12 17:11:41+00:00,314000000.0,1518000000.0,772000000.0,1416000000.0,232000000.0,1339000000.0,1198000000.0,880000000.0,131000000.0,535000000.0,115000000.0,3844000000.0,2497000000.0,1989000000.0,2739000000.0,1422000000.0,1081000000.0,,,,,,765000000.0,494000000.0,1300000000.0,535000000.0,7617000000.0,25000000.0,2641000000.0,15743000000.0,9047000000.0,8335000000.0,2657000000.0,9047000000.0,9047000000.0,6696000000.0,15743000000.0,6327000000.0,4039000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2013.0,Q3,,2013-09-30,2013-10-23 15:59:26+00:00,278000000.0,1370000000.0,,1373000000.0,146000000.0,1110000000.0,1180000000.0,757000000.0,25000000.0,434000000.0,100000000.0,2603000000.0,2409000000.0,1539000000.0,2743000000.0,1404000000.0,1036000000.0,,,,,,1456000000.0,518000000.0,1079000000.0,518000000.0,7411000000.0,31000000.0,4028000000.0,14883000000.0,8737000000.0,9187000000.0,2324000000.0,8737000000.0,8737000000.0,6146000000.0,14883000000.0,4660000000.0,3822000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2013.0,Q2,,2013-06-30,2013-07-23 10:33:08+00:00,277000000.0,1413000000.0,,1324000000.0,31000000.0,971000000.0,1162000000.0,781000000.0,53000000.0,356000000.0,100000000.0,2573000000.0,2345000000.0,1545000000.0,2742000000.0,1345000000.0,1021000000.0,,,,,,1156000000.0,554000000.0,1066000000.0,498000000.0,7410000000.0,29000000.0,3681000000.0,14382000000.0,8603000000.0,8689000000.0,1971000000.0,8603000000.0,8603000000.0,5779000000.0,14382000000.0,4672000000.0,3808000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2013.0,Q1,,2013-03-31,2013-04-30 10:25:15+00:00,297000000.0,1408000000.0,,1296000000.0,17000000.0,1913000000.0,1143000000.0,791000000.0,105000000.0,289000000.0,101000000.0,2592000000.0,2298000000.0,1520000000.0,2738000000.0,1323000000.0,1002000000.0,,,,,,982000000.0,554000000.0,1087000000.0,412000000.0,7296000000.0,34000000.0,2574000000.0,14089000000.0,8456000000.0,8421000000.0,1808000000.0,8456000000.0,8456000000.0,5633000000.0,14089000000.0,4666000000.0,3825000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2014.0,FY,,2014-12-31,2015-10-23 17:26:15+00:00,329000000.0,1572000000.0,1593000000.0,1499000000.0,-254000000.0,1795000000.0,1290000000.0,989000000.0,333000000.0,597000000.0,131000000.0,4186000000.0,2597000000.0,2018000000.0,3246000000.0,1588000000.0,1098000000.0,,,,,,754000000.0,738000000.0,1408000000.0,524000000.0,7559000000.0,727000000.0,3205000000.0,17713000000.0,8595000000.0,9673000000.0,4464000000.0,8595000000.0,8595000000.0,9118000000.0,17713000000.0,6942000000.0,4654000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2014.0,Q3,,2014-09-30,2014-10-23 14:23:55+00:00,335000000.0,1529000000.0,1339000000.0,1498000000.0,-74000000.0,1356000000.0,1268000000.0,987000000.0,374000000.0,485000000.0,115000000.0,4257000000.0,2602000000.0,2108000000.0,3231000000.0,1666000000.0,1104000000.0,,,,,,832000000.0,720000000.0,1449000000.0,467000000.0,7430000000.0,731000000.0,3321000000.0,17515000000.0,8624000000.0,9326000000.0,4211000000.0,8624000000.0,8624000000.0,8891000000.0,17515000000.0,7085000000.0,4680000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2014.0,Q2,,2014-06-30,2014-07-24 09:28:10+00:00,337000000.0,1503000000.0,1354000000.0,1499000000.0,231000000.0,1319000000.0,1246000000.0,941000000.0,97000000.0,399000000.0,116000000.0,4101000000.0,2626000000.0,2090000000.0,3237000000.0,1587000000.0,1127000000.0,,,,,,780000000.0,530000000.0,1277000000.0,605000000.0,7525000000.0,630000000.0,3426000000.0,17229000000.0,9002000000.0,9381000000.0,3713000000.0,9002000000.0,9002000000.0,8227000000.0,17229000000.0,6721000000.0,4514000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2014.0,Q1,,2014-03-31,2014-04-24 15:20:34+00:00,350000000.0,1430000000.0,,1467000000.0,268000000.0,1381000000.0,1224000000.0,918000000.0,118000000.0,333000000.0,116000000.0,3997000000.0,2584000000.0,2085000000.0,2244000000.0,1498000000.0,1117000000.0,,,,,,1821000000.0,514000000.0,1294000000.0,553000000.0,7571000000.0,820000000.0,2666000000.0,16159000000.0,9063000000.0,8446000000.0,3558000000.0,9063000000.0,9063000000.0,7096000000.0,16159000000.0,6596000000.0,3538000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2015.0,FY,,2015-12-31,2017-02-09 16:56:14+00:00,410000000.0,1662000000.0,694000000.0,1531000000.0,-639000000.0,3379000000.0,1358000000.0,,141000000.0,637000000.0,142000000.0,4136000000.0,2730000000.0,1794000000.0,3230000000.0,1639000000.0,1199000000.0,,,,,,710000000.0,1151000000.0,980000000.0,563000000.0,7792000000.0,768000000.0,700000000.0,16223000000.0,8511000000.0,7943000000.0,3502000000.0,8511000000.0,8511000000.0,7712000000.0,16223000000.0,7081000000.0,4210000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2015.0,Q3,,2015-09-30,2015-10-23 17:26:15+00:00,340000000.0,1496000000.0,697000000.0,1528000000.0,-529000000.0,3163000000.0,1357000000.0,933000000.0,158000000.0,532000000.0,130000000.0,4160000000.0,2656000000.0,1861000000.0,2511000000.0,1665000000.0,1128000000.0,,,,,,725000000.0,735000000.0,1369000000.0,567000000.0,7656000000.0,971000000.0,209000000.0,15917000000.0,8484000000.0,8033000000.0,3553000000.0,8484000000.0,8484000000.0,7433000000.0,15917000000.0,6756000000.0,3880000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2015.0,Q2,,2015-06-30,2015-07-29 16:43:36+00:00,342000000.0,1500000000.0,1688000000.0,1502000000.0,-431000000.0,3626000000.0,1336000000.0,955000000.0,157000000.0,440000000.0,130000000.0,4125000000.0,2604000000.0,1925000000.0,3242000000.0,1619000000.0,1102000000.0,,,,,,739000000.0,731000000.0,1349000000.0,585000000.0,7600000000.0,227000000.0,651000000.0,16819000000.0,8505000000.0,8936000000.0,3723000000.0,8505000000.0,8505000000.0,8314000000.0,16819000000.0,6781000000.0,4591000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2015.0,Q1,,2015-03-31,2015-04-30 16:25:00+00:00,333000000.0,1521000000.0,1588000000.0,1459000000.0,-521000000.0,1674000000.0,1315000000.0,894000000.0,288000000.0,346000000.0,131000000.0,4099000000.0,2528000000.0,1960000000.0,3257000000.0,1582000000.0,1069000000.0,,,,,,784000000.0,725000000.0,1307000000.0,467000000.0,7527000000.0,225000000.0,2589000000.0,16580000000.0,8321000000.0,8727000000.0,3695000000.0,8321000000.0,8321000000.0,8259000000.0,16580000000.0,6784000000.0,4564000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2016.0,FY,,2016-12-31,2018-02-08 16:54:05+00:00,437000000.0,1967000000.0,594000000.0,1592000000.0,-761000000.0,3316000000.0,1469000000.0,,40000000.0,767000000.0,159000000.0,6356000000.0,3161000000.0,3508000000.0,6686000000.0,2030000000.0,1569000000.0,0.0,287000000.0,,,,923000000.0,1141000000.0,764000000.0,480000000.0,8842000000.0,228000000.0,68000000.0,20435000000.0,9550000000.0,7861000000.0,3148000000.0,9550000000.0,9550000000.0,10885000000.0,20435000000.0,11005000000.0,7737000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2016.0,Q3,,2016-09-30,2016-10-28 15:04:55+00:00,420000000.0,1803000000.0,603000000.0,1618000000.0,-600000000.0,2953000000.0,1441000000.0,,213000000.0,640000000.0,142000000.0,6475000000.0,3123000000.0,3608000000.0,6713000000.0,2092000000.0,1505000000.0,,,,,,873000000.0,1233000000.0,1116000000.0,449000000.0,8491000000.0,135000000.0,69000000.0,20187000000.0,9332000000.0,7366000000.0,3026000000.0,9332000000.0,9332000000.0,10855000000.0,20187000000.0,11316000000.0,7829000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2016.0,Q2,,2016-06-30,2016-07-22 14:26:11+00:00,425000000.0,1758000000.0,582000000.0,1624000000.0,-595000000.0,3490000000.0,1415000000.0,,166000000.0,530000000.0,142000000.0,6372000000.0,3070000000.0,3728000000.0,6717000000.0,1989000000.0,1446000000.0,,,,,,833000000.0,1150000000.0,1100000000.0,421000000.0,8278000000.0,927000000.0,166000000.0,20520000000.0,9098000000.0,7824000000.0,3605000000.0,9098000000.0,9098000000.0,11422000000.0,20520000000.0,11250000000.0,7817000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2016.0,Q1,,2016-03-31,2016-04-22 17:00:49+00:00,394000000.0,1591000000.0,606000000.0,1587000000.0,-622000000.0,6976000000.0,1390000000.0,,151000000.0,406000000.0,142000000.0,4165000000.0,2811000000.0,1780000000.0,6706000000.0,1768000000.0,1224000000.0,,,,,,717000000.0,1174000000.0,968000000.0,483000000.0,8040000000.0,770000000.0,507000000.0,19668000000.0,8808000000.0,11325000000.0,3186000000.0,8808000000.0,8808000000.0,10860000000.0,19668000000.0,7119000000.0,7674000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2017.0,FY,,2017-12-31,2019-02-07 09:31:07+00:00,487000000.0,2198000000.0,,1825000000.0,-553000000.0,2542000000.0,1533000000.0,,143000000.0,838000000.0,178000000.0,7168000000.0,3800000000.0,3477000000.0,6590000000.0,2465000000.0,1975000000.0,14000000.0,1261000000.0,283000000.0,,,1207000000.0,1301000000.0,881000000.0,537000000.0,8986000000.0,632000000.0,251000000.0,22197000000.0,9966000000.0,7993000000.0,3485000000.0,9966000000.0,9980000000.0,12217000000.0,22197000000.0,12229000000.0,8732000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2017.0,Q3,,2017-09-30,2017-10-27 14:47:26+00:00,458000000.0,1965000000.0,237000000.0,1837000000.0,-498000000.0,2592000000.0,1512000000.0,,143000000.0,672000000.0,159000000.0,7026000000.0,3689000000.0,3470000000.0,6593000000.0,2454000000.0,1852000000.0,,,,,,957000000.0,1427000000.0,1209000000.0,602000000.0,9411000000.0,632000000.0,97000000.0,21485000000.0,10425000000.0,7710000000.0,3258000000.0,10425000000.0,10425000000.0,11060000000.0,21485000000.0,11923000000.0,7802000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2017.0,Q2,,2017-06-30,2017-07-28 13:33:14+00:00,427000000.0,1905000000.0,538000000.0,1760000000.0,-590000000.0,3649000000.0,1489000000.0,,80000000.0,548000000.0,159000000.0,6471000000.0,3518000000.0,3382000000.0,6592000000.0,2279000000.0,1758000000.0,,,,,,1026000000.0,1203000000.0,1113000000.0,547000000.0,9136000000.0,774000000.0,98000000.0,21292000000.0,10035000000.0,8478000000.0,3552000000.0,10035000000.0,10035000000.0,11257000000.0,21292000000.0,11056000000.0,7705000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2017.0,Q1,,2017-03-31,2017-04-27 15:16:17+00:00,456000000.0,1875000000.0,521000000.0,1678000000.0,-675000000.0,3213000000.0,1476000000.0,,43000000.0,457000000.0,159000000.0,6393000000.0,3333000000.0,3446000000.0,7184000000.0,2172000000.0,1655000000.0,,,,,,883000000.0,1134000000.0,1075000000.0,563000000.0,8903000000.0,35000000.0,66000000.0,20517000000.0,9704000000.0,7889000000.0,2554000000.0,9704000000.0,9704000000.0,10813000000.0,20517000000.0,10973000000.0,8259000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2018.0,FY,,2018-12-31,2020-02-06 10:12:26+00:00,646000000.0,2332000000.0,,1986000000.0,-631000000.0,3616000000.0,1596000000.0,,158000000.0,917000000.0,192000000.0,8563000000.0,4277000000.0,4163000000.0,8486000000.0,2955000000.0,2291000000.0,,1228000000.0,1678000000.0,,,1521000000.0,801000000.0,978000000.0,747000000.0,10765000000.0,1373000000.0,83000000.0,27229000000.0,11730000000.0,9733000000.0,4807000000.0,11730000000.0,11730000000.0,15499000000.0,27229000000.0,15205000000.0,10692000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2018.0,Q3,,2018-09-30,2018-10-26 15:05:04+00:00,563000000.0,2076000000.0,111000000.0,1974000000.0,-604000000.0,1918000000.0,1572000000.0,,100000000.0,748000000.0,176000000.0,7634000000.0,4152000000.0,3463000000.0,5928000000.0,2893000000.0,2178000000.0,,1251000000.0,,,,1180000000.0,891000000.0,892000000.0,739000000.0,8892000000.0,1275000000.0,292000000.0,22084000000.0,9860000000.0,7918000000.0,4153000000.0,9860000000.0,9860000000.0,12224000000.0,22084000000.0,11988000000.0,8071000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2018.0,Q2,,2018-06-30,2018-07-25 16:03:24+00:00,561000000.0,2089000000.0,129000000.0,1935000000.0,-557000000.0,1641000000.0,1540000000.0,,130000000.0,600000000.0,178000000.0,7636000000.0,4036000000.0,3567000000.0,5925000000.0,2740000000.0,2101000000.0,,1262000000.0,,,,1171000000.0,853000000.0,877000000.0,664000000.0,8477000000.0,1277000000.0,279000000.0,21570000000.0,9460000000.0,7413000000.0,4046000000.0,9460000000.0,9460000000.0,12110000000.0,21570000000.0,12056000000.0,8064000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2018.0,Q1,,2018-03-31,2018-04-27 17:23:24+00:00,529000000.0,2108000000.0,165000000.0,1927000000.0,-510000000.0,2179000000.0,1523000000.0,,186000000.0,525000000.0,178000000.0,7723000000.0,3981000000.0,3689000000.0,5920000000.0,2664000000.0,2054000000.0,9000000.0,1278000000.0,,,,1233000000.0,816000000.0,912000000.0,624000000.0,8201000000.0,1984000000.0,276000000.0,22133000000.0,9214000000.0,7851000000.0,4800000000.0,9214000000.0,9223000000.0,12910000000.0,22133000000.0,12228000000.0,8110000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2019.0,FY,,2019-12-31,2020-05-01 16:49:10+00:00,675000000.0,2893000000.0,,2147000000.0,-606000000.0,4337000000.0,1665000000.0,,171000000.0,955000000.0,213000000.0,9069000000.0,4714000000.0,4227000000.0,10231000000.0,3282000000.0,2567000000.0,,1068000000.0,1575000000.0,,,1527000000.0,1369000000.0,1661000000.0,760000000.0,11748000000.0,859000000.0,88000000.0,30167000000.0,12807000000.0,11360000000.0,4400000000.0,12807000000.0,12807000000.0,17360000000.0,30167000000.0,16240000000.0,12960000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2019.0,Q3,,2019-09-30,2019-10-30 10:33:12+00:00,659000000.0,2438000000.0,,2143000000.0,-553000000.0,1948000000.0,1630000000.0,,87000000.0,767000000.0,192000000.0,8704000000.0,4603000000.0,4056000000.0,7889000000.0,3269000000.0,2460000000.0,,1095000000.0,1586000000.0,,,1690000000.0,1287000000.0,1439000000.0,823000000.0,11238000000.0,526000000.0,88000000.0,26659000000.0,12315000000.0,8566000000.0,3921000000.0,12315000000.0,12315000000.0,14344000000.0,26659000000.0,15633000000.0,10423000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2019.0,Q2,,2019-06-30,2019-07-26 11:21:01+00:00,616000000.0,2408000000.0,,2091000000.0,-630000000.0,1754000000.0,1606000000.0,,139000000.0,640000000.0,192000000.0,8762000000.0,4478000000.0,4184000000.0,7974000000.0,3198000000.0,2387000000.0,,1106000000.0,1613000000.0,,,1820000000.0,1223000000.0,1385000000.0,740000000.0,10967000000.0,539000000.0,85000000.0,26354000000.0,11943000000.0,8185000000.0,3946000000.0,11943000000.0,11943000000.0,14411000000.0,26354000000.0,15782000000.0,10465000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2019.0,Q1,,2019-03-31,2019-04-24 12:37:04+00:00,619000000.0,2284000000.0,,2045000000.0,-565000000.0,1674000000.0,1575000000.0,,154000000.0,531000000.0,192000000.0,8710000000.0,4342000000.0,4240000000.0,7950000000.0,3064000000.0,2297000000.0,,1218000000.0,1631000000.0,,,1696000000.0,1171000000.0,1363000000.0,782000000.0,10683000000.0,521000000.0,84000000.0,25937000000.0,11693000000.0,7888000000.0,3713000000.0,11693000000.0,11693000000.0,14244000000.0,25937000000.0,15752000000.0,10531000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2020.0,Q1,,2020-03-31,2020-05-01 16:49:10+00:00,736000000.0,2646000000.0,,2169000000.0,-623000000.0,3964000000.0,1714000000.0,,227000000.0,430000000.0,216000000.0,9025000000.0,4776000000.0,4107000000.0,9404000000.0,3359000000.0,2607000000.0,,1026000000.0,1537000000.0,,,1450000000.0,1428000000.0,1733000000.0,683000000.0,12024000000.0,1103000000.0,84000000.0,29440000000.0,13115000000.0,10736000000.0,4162000000.0,13115000000.0,13115000000.0,16325000000.0,29440000000.0,16097000000.0,12163000000.0
