company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 16:32:59+00:00,-54800000.0,229500000.0,,,137100000.0,144700000.0,10200000.0,-421500000.0,103700000.0,13600000.0,-1176600000.0,1038200000.0,-1600000.0,-9900000.0,13600000.0,-1178200000.0,1028300000.0,-126100000.0,1017400000.0,986700000.0,30700000.0,106400000.0,113000000.0,,-89700000.0,-14851900000.0,-187700000.0,-113400000.0,0.0,13772400000.0,700000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-09 14:36:46+00:00,-10800000.0,176500000.0,,,118000000.0,,-13200000.0,-467600000.0,17400000.0,-681000000.0,315100000.0,756600000.0,,,-681000000.0,315100000.0,756600000.0,377500000.0,870100000.0,870100000.0,,59600000.0,55600000.0,,-135600000.0,-12624200000.0,-109100000.0,-22400000.0,-596000000.0,13058800000.0,400000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2009.0,FY,2009-01-01,2009-12-31,2011-02-18 09:54:01+00:00,-570200000.0,220100000.0,,,165200000.0,,18600000.0,-16400000.0,16900000.0,-193300000.0,-1328400000.0,1460700000.0,,,-193300000.0,-1328400000.0,1460700000.0,-42400000.0,1107400000.0,1107400000.0,,-15600000.0,13200000.0,,-198400000.0,-4602100000.0,-131300000.0,-25000000.0,,3973700000.0,1500000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2009.0,Q4,2009-10-01,2009-12-31,,-552500000.0,57500000.0,,,47300000.0,,-2900000.0,272400000.0,2300000.0,-14000000.0,-824800000.0,540100000.0,,,-14000000.0,-824800000.0,540100000.0,-301600000.0,306000000.0,306000000.0,,-143100000.0,2200000.0,,-39800000.0,-1052000000.0,-41700000.0,21300000.0,,821400000.0,
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2009.0,Q3,2009-07-01,2009-09-30,,-6000000.0,55500000.0,,,41100000.0,,27500000.0,-40200000.0,3200000.0,-19000000.0,-180300000.0,465800000.0,,,-19000000.0,-180300000.0,465800000.0,294000000.0,229000000.0,229000000.0,,180400000.0,1800000.0,,,-1019700000.0,-28600000.0,-24000000.0,,873400000.0,600000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-04 15:42:51+00:00,-17700000.0,162600000.0,,,117900000.0,,21500000.0,-288800000.0,14600000.0,-179300000.0,-503600000.0,920600000.0,,,-179300000.0,-503600000.0,920600000.0,259200000.0,801400000.0,801400000.0,,127500000.0,11000000.0,,-158600000.0,-3550100000.0,-89600000.0,-46300000.0,,3152300000.0,1500000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2009.0,Q2,2009-04-01,2009-06-30,,-9100000.0,53300000.0,,,38900000.0,,17300000.0,-127400000.0,-19100000.0,-26600000.0,-192600000.0,182400000.0,,,-26600000.0,-192600000.0,182400000.0,-19500000.0,291300000.0,291300000.0,,-73700000.0,5200000.0,,,-1331800000.0,-30400000.0,-12700000.0,,1178500000.0,200000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 09:20:58+00:00,-2600000.0,53800000.0,,,37900000.0,,-23300000.0,-121200000.0,30500000.0,-133700000.0,-130700000.0,272400000.0,,,-133700000.0,-130700000.0,272400000.0,-15300000.0,281100000.0,281100000.0,,20800000.0,4000000.0,,-158600000.0,-1198600000.0,-30600000.0,-9600000.0,,1100400000.0,700000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2010.0,FY,2010-01-01,2010-12-31,2012-02-13 16:25:27+00:00,-265000000.0,245000000.0,579000000.0,,165000000.0,,-63000000.0,-143000000.0,1155000000.0,410000000.0,-795000000.0,1547000000.0,,,410000000.0,-795000000.0,1547000000.0,1099000000.0,1273000000.0,1273000000.0,,7000000.0,,,-238000000.0,-5619000000.0,-182000000.0,-81000000.0,-426000000.0,5210000000.0,61000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2010.0,Q4,2010-10-01,2010-12-31,,-202800000.0,65700000.0,579000000.0,,45400000.0,,-38600000.0,-3500000.0,1053100000.0,-349100000.0,702600000.0,517200000.0,,,-349100000.0,702600000.0,517200000.0,832100000.0,294600000.0,294600000.0,,115000000.0,-888600000.0,,-59300000.0,-1273700000.0,-55000000.0,-28300000.0,-426000000.0,2227100000.0,7000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-04 15:42:51+00:00,-62200000.0,179300000.0,,,119600000.0,,-24400000.0,-139500000.0,101900000.0,759100000.0,-1497600000.0,1029800000.0,,,759100000.0,-1497600000.0,1029800000.0,266900000.0,978400000.0,978400000.0,,-108000000.0,888600000.0,,-178700000.0,-4345300000.0,-127000000.0,-52700000.0,,2982900000.0,54000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2010.0,Q3TTM,2009-10-01,2010-09-30,,-614700000.0,236800000.0,,,166900000.0,,-27300000.0,132900000.0,104200000.0,745100000.0,-2322400000.0,1569900000.0,,,745100000.0,-2322400000.0,1569900000.0,-34700000.0,1284400000.0,1284400000.0,,-251100000.0,890800000.0,,-218500000.0,-5397300000.0,-168700000.0,-31400000.0,,3804300000.0,54000000.0
Stryker Corp,SYK,5493002F0SC4JTBU5137,310764,2010.0,Q3,2010-07-01,2010-09-30,,-800000.0,61400000.0,,,39700000.0,,31500000.0,44100000.0,-45200000.0,-123800000.0,-195600000.0,428300000.0,,,-123800000.0,-195600000.0,428300000.0,140400000.0,337700000.0,337700000.0,,-54600000.0,800000.0,,-59500000.0,-1730300000.0,-58500000.0,-19900000.0,,1540200000.0,53800000.0
