company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 08:06:08+00:00,548000000.0,0.6,0.6,0.05,721000000.0,0.6,1751000000.0,2492000000.0,10250000000.0,1226000000.0,3425000000.0,3425000000.0,3150000000.0,86000000.0,11098000000.0,1299000000.0,487000000.0,,58000000.0,118000000.0,758000000.0,4648000000.0,5570000000.0,189000000.0,,,3445000000.0,5758000000.0,397000000.0,27000000.0,2032000000.0,13130000000.0,12253000000.0,9776000000.0,5176000000.0,20874000000.0,270000000.0,2564000000.0,5250000000.0,5240100000.0,5273200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q3YTD,2010-01-01,2010-09-30,,1650000000.0,1.61,1.61,0.15,2170000000.0,1.6,4666000000.0,7292000000.0,31421000000.0,3735000000.0,9170000000.0,9170000000.0,8400000000.0,222000000.0,33694000000.0,4103000000.0,1522000000.0,,162000000.0,311000000.0,1893000000.0,14510000000.0,17690000000.0,548000000.0,,,12764000000.0,16853000000.0,941000000.0,66000000.0,6133000000.0,39827000000.0,37116000000.0,30022000000.0,13836000000.0,63716000000.0,803000000.0,7976000000.0,5250000000.0,5240100000.0,5273200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q3TTM,2009-10-01,2010-09-30,,1650000000.0,-0.09,-0.09,-0.29,-691000000.0,-0.09,284000000.0,-1251000000.0,-1681000000.0,-830000000.0,-484000000.0,-484000000.0,143000000.0,20000000.0,-1130000000.0,-79000000.0,-311000000.0,-1195000000.0,40000000.0,62000000.0,308000000.0,-1320000000.0,-2347000000.0,548000000.0,-581000000.0,,-2991000000.0,666000000.0,941000000.0,-144000000.0,-1625000000.0,-2755000000.0,917000000.0,-1144000000.0,-200000000.0,-2274000000.0,115000000.0,846000000.0,5250000000.0,5240100000.0,5273200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q2YTD,2010-01-01,2010-06-30,,1102000000.0,1.01,1.01,0.1,1449000000.0,1.0,2915000000.0,4800000000.0,21171000000.0,2509000000.0,5745000000.0,5745000000.0,5250000000.0,136000000.0,22596000000.0,2804000000.0,1035000000.0,,104000000.0,193000000.0,1135000000.0,9862000000.0,12120000000.0,359000000.0,,,9319000000.0,11095000000.0,544000000.0,39000000.0,4101000000.0,26697000000.0,24863000000.0,20246000000.0,8660000000.0,42842000000.0,533000000.0,5412000000.0,5232700000.0,5219700000.0,5260800000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q2TTM,2009-07-01,2010-06-30,,1102000000.0,-0.13,-0.13,-0.29,-507000000.0,-0.13,-112000000.0,-796000000.0,-1203000000.0,-755000000.0,-593000000.0,-593000000.0,-370000000.0,15000000.0,-544000000.0,-37000000.0,-187000000.0,-597000000.0,28000000.0,21000000.0,242000000.0,-1104000000.0,-940000000.0,359000000.0,-581000000.0,,-325000000.0,387000000.0,544000000.0,-139000000.0,-1373000000.0,-1917000000.0,348000000.0,-138000000.0,-705000000.0,-682000000.0,61000000.0,784000000.0,5232700000.0,5219700000.0,5260800000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 08:05:26+00:00,553000000.0,0.55,0.55,0.05,714000000.0,0.55,1514000000.0,2385000000.0,10712000000.0,1233000000.0,3145000000.0,3145000000.0,2878000000.0,83000000.0,11449000000.0,1330000000.0,427000000.0,,55000000.0,109000000.0,329000000.0,5074000000.0,5902000000.0,184000000.0,,,3989000000.0,5789000000.0,544000000.0,21000000.0,2023000000.0,13472000000.0,12746000000.0,9945000000.0,4659000000.0,21394000000.0,266000000.0,2743000000.0,5232700000.0,5219700000.0,5260800000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q1TTM,2009-04-01,2010-03-31,,549000000.0,-0.1,-0.1,-0.29,-264000000.0,-0.11,-151000000.0,-294000000.0,-788000000.0,-503000000.0,-489000000.0,-489000000.0,-673000000.0,9000000.0,-229000000.0,-9000000.0,97000000.0,,13000000.0,-7000000.0,676000000.0,-337000000.0,14000000.0,175000000.0,-581000000.0,,772000000.0,96000000.0,,-105000000.0,-859000000.0,-1088000000.0,299000000.0,660000000.0,-640000000.0,431000000.0,1000000.0,454000000.0,5156500000.0,5190400000.0,5225200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 07:41:01+00:00,549000000.0,0.46,0.46,0.05,735000000.0,0.45,1401000000.0,2415000000.0,10459000000.0,1276000000.0,2600000000.0,2600000000.0,2372000000.0,53000000.0,11147000000.0,1474000000.0,608000000.0,,49000000.0,84000000.0,806000000.0,4788000000.0,6218000000.0,175000000.0,,,5330000000.0,5306000000.0,,18000000.0,2078000000.0,13225000000.0,12117000000.0,10301000000.0,4001000000.0,21448000000.0,267000000.0,2669000000.0,5156500000.0,5190400000.0,5225200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,FY,2011-01-01,2011-12-31,2013-02-27 11:07:48+00:00,1880000000.0,2.85,2.85,0.48,2275000000.0,2.82,7445000000.0,8475000000.0,38949000000.0,3978000000.0,16211000000.0,16211000000.0,15025000000.0,342000000.0,42763000000.0,5294000000.0,2550000000.0,,316000000.0,548000000.0,524000000.0,18900000000.0,21847000000.0,844000000.0,,,7899000000.0,23319000000.0,1960000000.0,80000000.0,6649000000.0,49412000000.0,49393000000.0,38185000000.0,23656000000.0,80948000000.0,1440000000.0,11304000000.0,5271900000.0,5278100000.0,5323400000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q4,2011-10-01,2011-12-31,,467000000.0,0.74,0.74,0.12,507000000.0,0.73,1874000000.0,2092000000.0,9747000000.0,885000000.0,4183000000.0,4183000000.0,3888000000.0,76000000.0,10892000000.0,1366000000.0,539000000.0,,80000000.0,139000000.0,-349000000.0,4718000000.0,6399000000.0,219000000.0,,,2040000000.0,5957000000.0,466000000.0,14000000.0,1486000000.0,12378000000.0,12508000000.0,9713000000.0,6057000000.0,20605000000.0,400000000.0,2658000000.0,5271900000.0,5278100000.0,5323400000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q3YTD,2011-01-01,2011-09-30,,1413000000.0,2.11,2.11,0.36,1768000000.0,2.09,5571000000.0,6383000000.0,29202000000.0,3093000000.0,12028000000.0,12028000000.0,11137000000.0,266000000.0,31871000000.0,3928000000.0,2011000000.0,,236000000.0,409000000.0,873000000.0,14182000000.0,15448000000.0,625000000.0,,,5859000000.0,17362000000.0,1494000000.0,66000000.0,5163000000.0,37034000000.0,36885000000.0,28472000000.0,17599000000.0,60343000000.0,1040000000.0,8646000000.0,5258900000.0,5275500000.0,5319200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q3TTM,2010-10-01,2011-09-30,,1962000000.0,2.73,2.73,0.41,2430000000.0,2.7,7243000000.0,8757000000.0,39378000000.0,4246000000.0,15521000000.0,15521000000.0,14369000000.0,345000000.0,42934000000.0,5491000000.0,2592000000.0,,301000000.0,533000000.0,-205000000.0,19702000000.0,22233000000.0,807000000.0,,,8848000000.0,23070000000.0,2679000000.0,92000000.0,7069000000.0,50003000000.0,50225000000.0,38903000000.0,22764000000.0,81837000000.0,1335000000.0,11604000000.0,5258900000.0,5275500000.0,5319200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 13:05:59+00:00,466000000.0,0.73,0.73,0.12,559000000.0,0.72,1998000000.0,2053000000.0,9626000000.0,980000000.0,4142000000.0,4142000000.0,3839000000.0,87000000.0,10542000000.0,1267000000.0,202000000.0,,77000000.0,156000000.0,284000000.0,4138000000.0,5391000000.0,216000000.0,,,1811000000.0,5806000000.0,423000000.0,20000000.0,1636000000.0,12178000000.0,11677000000.0,9086000000.0,6140000000.0,19628000000.0,343000000.0,2786000000.0,5258900000.0,5275500000.0,5319200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q2YTD,2011-01-01,2011-06-30,,947000000.0,1.38,1.38,0.24,1209000000.0,1.37,3573000000.0,4330000000.0,19576000000.0,2113000000.0,7886000000.0,7886000000.0,7298000000.0,179000000.0,21329000000.0,2661000000.0,1809000000.0,,159000000.0,253000000.0,589000000.0,10044000000.0,10057000000.0,409000000.0,,,4048000000.0,11556000000.0,1071000000.0,46000000.0,3527000000.0,24856000000.0,25208000000.0,19386000000.0,11459000000.0,40715000000.0,697000000.0,5860000000.0,5325700000.0,5286500000.0,5331700000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q2TTM,2010-07-01,2011-06-30,,2044000000.0,2.6,2.6,0.34,2592000000.0,2.58,6996000000.0,9196000000.0,40002000000.0,4492000000.0,14804000000.0,14804000000.0,13680000000.0,344000000.0,43490000000.0,5523000000.0,2877000000.0,,282000000.0,495000000.0,269000000.0,20212000000.0,22412000000.0,780000000.0,,,10482000000.0,23022000000.0,2653000000.0,99000000.0,7465000000.0,50955000000.0,50801000000.0,39593000000.0,21800000000.0,83083000000.0,1262000000.0,11382000000.0,5325700000.0,5286500000.0,5331700000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 08:06:09+00:00,464000000.0,0.7,0.7,0.12,594000000.0,0.7,2001000000.0,2166000000.0,9740000000.0,1009000000.0,4072000000.0,4072000000.0,3728000000.0,124000000.0,10678000000.0,1277000000.0,1010000000.0,,83000000.0,131000000.0,103000000.0,4979000000.0,5083000000.0,220000000.0,,,1838000000.0,5755000000.0,568000000.0,20000000.0,1706000000.0,12384000000.0,12475000000.0,9708000000.0,6073000000.0,20386000000.0,347000000.0,2944000000.0,5325700000.0,5286500000.0,5331700000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 08:05:20+00:00,483000000.0,0.68,0.68,0.12,615000000.0,0.67,1572000000.0,2164000000.0,9836000000.0,1104000000.0,3814000000.0,3814000000.0,3570000000.0,55000000.0,10651000000.0,1384000000.0,799000000.0,,76000000.0,122000000.0,486000000.0,5065000000.0,4974000000.0,189000000.0,,,2210000000.0,5801000000.0,503000000.0,26000000.0,1821000000.0,12472000000.0,12733000000.0,9678000000.0,5386000000.0,20329000000.0,350000000.0,2916000000.0,5250000000.0,5278800000.0,5333100000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q1TTM,2010-04-01,2011-03-31,,2133000000.0,2.45,2.45,0.27,2712000000.0,2.43,6509000000.0,9415000000.0,40974000000.0,4716000000.0,13877000000.0,13877000000.0,12830000000.0,303000000.0,44261000000.0,5576000000.0,2294000000.0,,254000000.0,473000000.0,495000000.0,20307000000.0,23231000000.0,744000000.0,,,12633000000.0,23056000000.0,2629000000.0,100000000.0,7782000000.0,52043000000.0,51072000000.0,39830000000.0,20386000000.0,84091000000.0,1181000000.0,11181000000.0,5250000000.0,5278800000.0,5333100000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q4,2012-10-01,2012-12-31,,418000000.0,0.92,0.92,0.22,399000000.0,0.91,1924000000.0,1897000000.0,9443000000.0,735000000.0,5297000000.0,5297000000.0,4857000000.0,207000000.0,10643000000.0,1270000000.0,927000000.0,,56000000.0,178000000.0,170000000.0,3752000000.0,6614000000.0,233000000.0,,1356000000.0,1831000000.0,6100000000.0,395000000.0,24000000.0,1214000000.0,11857000000.0,12896000000.0,11305000000.0,7221000000.0,21948000000.0,339000000.0,3199000000.0,5293800000.0,5287600000.0,5351500000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 13:17:09+00:00,1674000000.0,3.4,3.4,0.88,1727000000.0,3.36,9103000000.0,8098000000.0,38348000000.0,3110000000.0,19368000000.0,19368000000.0,17999000000.0,471000000.0,43230000000.0,4925000000.0,3064000000.0,,245000000.0,587000000.0,567000000.0,18250000000.0,25485000000.0,898000000.0,,1356000000.0,7217000000.0,24193000000.0,1850000000.0,79000000.0,5161000000.0,48391000000.0,50398000000.0,42856000000.0,28471000000.0,86086000000.0,1358000000.0,11890000000.0,5293800000.0,5287600000.0,5351500000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q3YTD,2012-01-01,2012-09-30,,1256000000.0,2.48,2.48,0.66,1328000000.0,2.45,7179000000.0,6201000000.0,28905000000.0,2375000000.0,14071000000.0,14071000000.0,13142000000.0,264000000.0,32587000000.0,3655000000.0,2137000000.0,,189000000.0,409000000.0,397000000.0,14498000000.0,18871000000.0,665000000.0,,,5386000000.0,18093000000.0,1455000000.0,55000000.0,3947000000.0,36534000000.0,37502000000.0,31551000000.0,21250000000.0,64138000000.0,1019000000.0,8691000000.0,5300000000.0,5288100000.0,5355600000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q3TTM,2011-10-01,2012-09-30,,1723000000.0,3.22,3.22,0.78,1835000000.0,3.18,9053000000.0,8293000000.0,38652000000.0,3260000000.0,18254000000.0,18254000000.0,17030000000.0,340000000.0,43479000000.0,5021000000.0,2676000000.0,,269000000.0,548000000.0,48000000.0,19216000000.0,25270000000.0,884000000.0,,,7426000000.0,24050000000.0,1921000000.0,69000000.0,5433000000.0,48912000000.0,50010000000.0,41264000000.0,27307000000.0,84743000000.0,1419000000.0,11349000000.0,5300000000.0,5288100000.0,5355600000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 10:10:43+00:00,419000000.0,0.89,0.89,0.22,428000000.0,0.88,2480000000.0,1966000000.0,9509000000.0,756000000.0,5030000000.0,5030000000.0,4717000000.0,93000000.0,10662000000.0,1237000000.0,696000000.0,,60000000.0,151000000.0,218000000.0,4440000000.0,6269000000.0,220000000.0,,,1591000000.0,6016000000.0,414000000.0,19000000.0,1263000000.0,11925000000.0,12112000000.0,10551000000.0,7510000000.0,21213000000.0,299000000.0,2954000000.0,5300000000.0,5288100000.0,5355600000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q2YTD,2012-01-01,2012-06-30,,837000000.0,1.59,1.59,0.44,900000000.0,1.57,4699000000.0,4235000000.0,19396000000.0,1619000000.0,9041000000.0,9041000000.0,8425000000.0,171000000.0,21925000000.0,2418000000.0,1441000000.0,,129000000.0,258000000.0,179000000.0,10058000000.0,12602000000.0,445000000.0,,,3795000000.0,12077000000.0,1041000000.0,36000000.0,2684000000.0,24609000000.0,25390000000.0,21000000000.0,13740000000.0,42925000000.0,720000000.0,5737000000.0,5304800000.0,5306900000.0,5369900000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q2TTM,2011-07-01,2012-06-30,,1770000000.0,3.06,3.06,0.68,1966000000.0,3.02,8571000000.0,8380000000.0,38769000000.0,3484000000.0,17366000000.0,17366000000.0,16152000000.0,334000000.0,43359000000.0,5051000000.0,2182000000.0,,286000000.0,553000000.0,114000000.0,18914000000.0,24392000000.0,880000000.0,,,7646000000.0,23840000000.0,1930000000.0,70000000.0,5806000000.0,49165000000.0,49575000000.0,39799000000.0,25937000000.0,83158000000.0,1463000000.0,11181000000.0,5304800000.0,5306900000.0,5369900000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 10:03:30+00:00,418000000.0,0.83,0.83,0.22,443000000.0,0.82,2371000000.0,2147000000.0,9731000000.0,789000000.0,4721000000.0,4721000000.0,4403000000.0,99000000.0,11037000000.0,1157000000.0,444000000.0,,65000000.0,133000000.0,120000000.0,4763000000.0,6268000000.0,219000000.0,,,1800000000.0,6059000000.0,522000000.0,20000000.0,1317000000.0,12354000000.0,12397000000.0,10252000000.0,7092000000.0,21289000000.0,343000000.0,2898000000.0,5304800000.0,5306900000.0,5369900000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q1TTM,2011-04-01,2012-03-31,,1816000000.0,2.93,2.93,0.58,2117000000.0,2.9,8201000000.0,8399000000.0,38778000000.0,3704000000.0,16717000000.0,16717000000.0,15477000000.0,359000000.0,43000000000.0,5171000000.0,2748000000.0,,304000000.0,551000000.0,97000000.0,19130000000.0,23207000000.0,881000000.0,,,7684000000.0,23536000000.0,1976000000.0,70000000.0,6195000000.0,49195000000.0,49653000000.0,39255000000.0,24918000000.0,82255000000.0,1467000000.0,11227000000.0,5292100000.0,5282600000.0,5337800000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 10:03:22+00:00,419000000.0,0.76,0.76,0.22,457000000.0,0.75,2328000000.0,2088000000.0,9665000000.0,830000000.0,4320000000.0,4320000000.0,4022000000.0,72000000.0,10888000000.0,1261000000.0,997000000.0,,64000000.0,125000000.0,59000000.0,5295000000.0,6334000000.0,226000000.0,,,1995000000.0,6018000000.0,519000000.0,16000000.0,1367000000.0,12255000000.0,12993000000.0,10748000000.0,6648000000.0,21636000000.0,377000000.0,2839000000.0,5292100000.0,5282600000.0,5337800000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 12:12:43+00:00,1504000000.0,3.95,3.95,1.15,1337000000.0,3.89,10405000000.0,8116000000.0,36874000000.0,2585000000.0,22224000000.0,22224000000.0,20889000000.0,346000000.0,42800000000.0,4879000000.0,3066000000.0,,307000000.0,723000000.0,663000000.0,16395000000.0,22007000000.0,989000000.0,,961000000.0,2309000000.0,25103000000.0,1814000000.0,60000000.0,4289000000.0,47089000000.0,48842000000.0,40980000000.0,32629000000.0,83780000000.0,1376000000.0,13430000000.0,5288400000.0,5287300000.0,5371200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q4,2013-10-01,2013-12-31,,375000000.0,1.02,1.02,0.3,297000000.0,1.0,2504000000.0,2119000000.0,9131000000.0,635000000.0,5713000000.0,5713000000.0,5369000000.0,103000000.0,10803000000.0,1299000000.0,965000000.0,,87000000.0,208000000.0,156000000.0,4057000000.0,4830000000.0,241000000.0,,196000000.0,363000000.0,6158000000.0,453000000.0,14000000.0,1033000000.0,11836000000.0,12085000000.0,9862000000.0,8217000000.0,20665000000.0,378000000.0,3458000000.0,5288400000.0,5287300000.0,5371200000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q3YTD,2013-01-01,2013-09-30,,1129000000.0,2.93,2.93,0.85,1040000000.0,2.89,7901000000.0,5997000000.0,27743000000.0,1950000000.0,16511000000.0,16511000000.0,15520000000.0,243000000.0,31997000000.0,3580000000.0,2101000000.0,,220000000.0,515000000.0,507000000.0,12338000000.0,17177000000.0,748000000.0,,765000000.0,1946000000.0,18945000000.0,1361000000.0,46000000.0,3256000000.0,35253000000.0,36757000000.0,31118000000.0,24412000000.0,63115000000.0,998000000.0,9972000000.0,5317000000.0,5295300000.0,5381700000.0
