company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,cashandequivalents,commonequity,fedfundssold,goodwill,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,loansheldforsale,longtermdebt,mortgageservicingrights,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2011.0,Q1,,2011-03-31,2011-05-06 07:41:01+00:00,21983000000.0,5021000000.0,16978000000.0,63669000000.0,93041000000.0,24777000000.0,646703000000.0,,751155000000.0,34549000000.0,148603000000.0,,729172000000.0,9545000000.0,1472000000.0,190959000000.0,110808000000.0,-1430000000.0,,68721000000.0,54855000000.0,54737000000.0,1244666000000.0,121574000000.0,133471000000.0,134943000000.0,1109723000000.0,1244666000000.0,11897000000.0,225796000000.0,-541000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,FY,,2012-12-31,2014-02-26 11:55:12+00:00,17060000000.0,5650000000.0,21860000000.0,68938000000.0,137313000000.0,25637000000.0,714628000000.0,,799574000000.0,47259000000.0,127379000000.0,,782514000000.0,9428000000.0,1357000000.0,288207000000.0,106276000000.0,-986000000.0,,76668000000.0,77679000000.0,57175000000.0,1422968000000.0,144671000000.0,157554000000.0,158911000000.0,1264057000000.0,1422968000000.0,12883000000.0,292681000000.0,-6610000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q3,,2012-09-30,2012-11-06 13:05:59+00:00,17385000000.0,6435000000.0,16986000000.0,68194000000.0,100442000000.0,25637000000.0,683248000000.0,,782630000000.0,50635000000.0,130801000000.0,,765245000000.0,9165000000.0,1380000000.0,268991000000.0,116663000000.0,-1041000000.0,,83659000000.0,73994000000.0,51957000000.0,1374715000000.0,142396000000.0,154679000000.0,156059000000.0,1218656000000.0,1374715000000.0,12283000000.0,289942000000.0,-5186000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q2,,2012-06-30,2012-08-07 08:06:09+00:00,18320000000.0,4629000000.0,16811000000.0,67145000000.0,74635000000.0,25406000000.0,674934000000.0,,775199000000.0,51315000000.0,124984000000.0,,756879000000.0,9317000000.0,1367000000.0,253999000000.0,110576000000.0,-1216000000.0,,76827000000.0,70456000000.0,56023000000.0,1336204000000.0,136376000000.0,148070000000.0,149437000000.0,1186767000000.0,1336204000000.0,11694000000.0,291265000000.0,-4638000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2012.0,Q1,,2012-03-31,2012-05-08 08:05:20+00:00,18852000000.0,4216000000.0,17000000000.0,66577000000.0,74143000000.0,25140000000.0,675254000000.0,,766521000000.0,44407000000.0,129752000000.0,,747669000000.0,9291000000.0,1333000000.0,255013000000.0,110187000000.0,-1659000000.0,,75967000000.0,67239000000.0,50964000000.0,1333799000000.0,133415000000.0,145516000000.0,146849000000.0,1186950000000.0,1333799000000.0,12101000000.0,305962000000.0,-2958000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,FY,,2013-12-31,2015-02-25 13:17:09+00:00,14502000000.0,1386000000.0,19919000000.0,69432000000.0,213793000000.0,25637000000.0,791060000000.0,,822286000000.0,16896000000.0,152998000000.0,,807784000000.0,9156000000.0,866000000.0,288117000000.0,103151000000.0,-1200000000.0,,66436000000.0,92361000000.0,53883000000.0,1523502000000.0,153875000000.0,170142000000.0,171008000000.0,1352494000000.0,1523502000000.0,16267000000.0,327166000000.0,-8104000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q3,,2013-09-30,2013-11-06 10:10:43+00:00,15159000000.0,2289000000.0,18928000000.0,69324000000.0,182036000000.0,25637000000.0,761960000000.0,,812325000000.0,25599000000.0,151212000000.0,,797166000000.0,9120000000.0,1648000000.0,279911000000.0,109967000000.0,-1332000000.0,,72308000000.0,88625000000.0,53851000000.0,1488055000000.0,151616000000.0,167165000000.0,168813000000.0,1319242000000.0,1488055000000.0,15549000000.0,319602000000.0,-7290000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q2,,2013-06-30,2013-08-07 10:03:30+00:00,16144000000.0,1797000000.0,17939000000.0,69081000000.0,148665000000.0,25637000000.0,743937000000.0,,801974000000.0,38975000000.0,123375000000.0,,785830000000.0,9190000000.0,1356000000.0,277648000000.0,106269000000.0,-1510000000.0,,74843000000.0,84923000000.0,56983000000.0,1440563000000.0,148433000000.0,162421000000.0,163777000000.0,1276786000000.0,1440563000000.0,13988000000.0,308058000000.0,-5858000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2013.0,Q1,,2013-03-31,2013-05-08 10:03:22+00:00,16711000000.0,5145000000.0,16217000000.0,69272000000.0,143804000000.0,25637000000.0,731824000000.0,,799966000000.0,46896000000.0,126191000000.0,,783255000000.0,9263000000.0,1309000000.0,278909000000.0,101128000000.0,-1971000000.0,,75622000000.0,81264000000.0,60693000000.0,1436634000000.0,147674000000.0,162086000000.0,163395000000.0,1273239000000.0,1436634000000.0,14412000000.0,310434000000.0,-6036000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2014.0,FY,,2014-12-31,2016-02-24 12:12:43+00:00,12319000000.0,3518000000.0,19571000000.0,69673000000.0,258429000000.0,25705000000.0,846347000000.0,,862551000000.0,20258000000.0,183943000000.0,,850232000000.0,8743000000.0,868000000.0,321963000000.0,113037000000.0,-1360000000.0,,86122000000.0,107040000000.0,63518000000.0,1687155000000.0,165181000000.0,184394000000.0,185262000000.0,1501893000000.0,1687155000000.0,19213000000.0,391180000000.0,-13690000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2014.0,Q3,,2014-09-30,2014-11-05 12:33:38+00:00,12681000000.0,3118000000.0,18032000000.0,69236000000.0,261932000000.0,25705000000.0,816834000000.0,,838883000000.0,29470000000.0,184586000000.0,,826202000000.0,8768000000.0,509000000.0,313791000000.0,109982000000.0,-1540000000.0,,75727000000.0,103494000000.0,62927000000.0,1636855000000.0,163102000000.0,182481000000.0,182990000000.0,1453865000000.0,1636855000000.0,19379000000.0,356764000000.0,-11206000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2014.0,Q2,,2014-06-30,2014-08-06 12:33:49+00:00,13101000000.0,4117000000.0,20635000000.0,69062000000.0,238719000000.0,25705000000.0,810478000000.0,,828942000000.0,30826000000.0,167878000000.0,,815841000000.0,8977000000.0,690000000.0,308099000000.0,107428000000.0,-1724000000.0,,69021000000.0,99926000000.0,61849000000.0,1598874000000.0,162110000000.0,180859000000.0,181549000000.0,1417325000000.0,1598874000000.0,18749000000.0,350743000000.0,-9271000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2014.0,Q1,,2014-03-31,2014-05-07 11:39:20+00:00,13695000000.0,2752000000.0,19731000000.0,69754000000.0,222781000000.0,25637000000.0,799713000000.0,,826443000000.0,16324000000.0,153422000000.0,,812748000000.0,9020000000.0,815000000.0,294863000000.0,106386000000.0,-2193000000.0,,65179000000.0,96368000000.0,57061000000.0,1546707000000.0,158475000000.0,175654000000.0,176469000000.0,1370238000000.0,1546707000000.0,17179000000.0,334080000000.0,-8206000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2015.0,FY,,2015-12-31,2017-03-01 13:42:47+00:00,11545000000.0,297000000.0,19111000000.0,69850000000.0,270130000000.0,25529000000.0,871733000000.0,,916559000000.0,19882000000.0,199536000000.0,,905014000000.0,8704000000.0,893000000.0,351579000000.0,109236000000.0,-1362000000.0,,59445000000.0,120866000000.0,111448000000.0,1787632000000.0,170784000000.0,192998000000.0,193891000000.0,1593741000000.0,1787632000000.0,22214000000.0,430026000000.0,-18867000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2015.0,Q3,,2015-09-30,2015-11-04 12:02:49+00:00,11659000000.0,2389000000.0,17395000000.0,70134000000.0,254811000000.0,25684000000.0,862418000000.0,,903233000000.0,22270000000.0,185274000000.0,,891574000000.0,8800000000.0,992000000.0,339761000000.0,111763000000.0,-1590000000.0,,81700000000.0,117593000000.0,88069000000.0,1751265000000.0,170627000000.0,193051000000.0,194043000000.0,1557222000000.0,1751265000000.0,22424000000.0,418968000000.0,-17899000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2015.0,Q2,,2015-06-30,2015-08-05 12:07:15+00:00,11754000000.0,2068000000.0,19687000000.0,69290000000.0,232247000000.0,25705000000.0,842246000000.0,,888459000000.0,26068000000.0,179751000000.0,,876705000000.0,8692000000.0,1118000000.0,343582000000.0,110508000000.0,-1835000000.0,,81399000000.0,114093000000.0,82963000000.0,1720617000000.0,167909000000.0,189558000000.0,190676000000.0,1529941000000.0,1720617000000.0,21649000000.0,421005000000.0,-15707000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2015.0,Q1,,2015-03-31,2015-05-06 12:42:05+00:00,12176000000.0,3777000000.0,19793000000.0,69116000000.0,291317000000.0,25705000000.0,860805000000.0,,861231000000.0,24287000000.0,183292000000.0,,849055000000.0,8696000000.0,1168000000.0,335858000000.0,114870000000.0,-2215000000.0,,90121000000.0,110676000000.0,77697000000.0,1737737000000.0,166798000000.0,188796000000.0,189964000000.0,1547773000000.0,1737737000000.0,21998000000.0,404014000000.0,-14556000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2016.0,FY,,2016-12-31,2018-03-01 12:38:37+00:00,11419000000.0,-3137000000.0,20729000000.0,69370000000.0,266038000000.0,26693000000.0,930112000000.0,,967604000000.0,26389000000.0,255077000000.0,,956185000000.0,8333000000.0,916000000.0,375967000000.0,128906000000.0,-1565000000.0,,57189000000.0,133075000000.0,111273000000.0,1930115000000.0,175030000000.0,199581000000.0,200497000000.0,1729618000000.0,1930115000000.0,24551000000.0,496842000000.0,-22713000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2016.0,Q3,,2016-09-30,2016-11-03 06:37:42+00:00,11583000000.0,2184000000.0,19287000000.0,69821000000.0,298325000000.0,26688000000.0,899758000000.0,,961326000000.0,27606000000.0,254835000000.0,,949743000000.0,8322000000.0,930000000.0,376136000000.0,135375000000.0,-1612000000.0,,82769000000.0,130288000000.0,124668000000.0,1942124000000.0,178434000000.0,203028000000.0,203958000000.0,1738166000000.0,1942124000000.0,24594000000.0,476778000000.0,-22247000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2016.0,Q2,,2016-06-30,2016-08-03 14:52:43+00:00,11664000000.0,2948000000.0,20407000000.0,69827000000.0,295521000000.0,26963000000.0,883539000000.0,,957157000000.0,24150000000.0,243927000000.0,,945493000000.0,8289000000.0,916000000.0,361934000000.0,134893000000.0,-1868000000.0,,76916000000.0,127076000000.0,120258000000.0,1889235000000.0,176915000000.0,201745000000.0,202661000000.0,1686574000000.0,1889235000000.0,24830000000.0,433519000000.0,-21068000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2016.0,Q1,,2016-03-31,2016-05-04 12:20:33+00:00,11621000000.0,1774000000.0,19084000000.0,69738000000.0,300547000000.0,27003000000.0,892602000000.0,,947258000000.0,18321000000.0,227888000000.0,,935637000000.0,8349000000.0,1008000000.0,348888000000.0,132184000000.0,-2271000000.0,,73597000000.0,123891000000.0,107703000000.0,1849182000000.0,173445000000.0,197496000000.0,198504000000.0,1650678000000.0,1849182000000.0,24051000000.0,408057000000.0,-19687000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2017.0,FY,,2017-12-31,2019-02-27 15:23:51+00:00,11004000000.0,-2144000000.0,23367000000.0,70029000000.0,80025000000.0,26587000000.0,962269000000.0,192580000000.0,956770000000.0,21201000000.0,225020000000.0,,945766000000.0,8847000000.0,1143000000.0,373722000000.0,105293000000.0,-1678000000.0,,70615000000.0,145263000000.0,112052000000.0,1951757000000.0,181578000000.0,206936000000.0,208079000000.0,1743678000000.0,1951757000000.0,25358000000.0,548091000000.0,-29892000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2017.0,Q3,,2017-09-30,2017-11-03 12:29:26+00:00,11078000000.0,-1627000000.0,19206000000.0,69895000000.0,273105000000.0,26581000000.0,940178000000.0,,951873000000.0,20166000000.0,238893000000.0,14744000000.0,940795000000.0,8449000000.0,895000000.0,366528000000.0,116276000000.0,-1904000000.0,,79208000000.0,141761000000.0,103308000000.0,1934939000000.0,180353000000.0,205929000000.0,206824000000.0,1728115000000.0,1934939000000.0,25576000000.0,515617000000.0,-27772000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2017.0,Q2,,2017-06-30,2017-08-04 13:52:15+00:00,11073000000.0,-2110000000.0,20248000000.0,69825000000.0,264706000000.0,26573000000.0,933064000000.0,,957423000000.0,24963000000.0,238869000000.0,,946350000000.0,8403000000.0,915000000.0,372766000000.0,133154000000.0,-2119000000.0,,73035000000.0,139524000000.0,106992000000.0,1930871000000.0,179445000000.0,205230000000.0,206145000000.0,1724726000000.0,1930871000000.0,25785000000.0,506474000000.0,-25675000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2017.0,Q1,,2017-03-31,2017-05-05 15:06:54+00:00,11168000000.0,-3178000000.0,19698000000.0,69721000000.0,308747000000.0,26666000000.0,959664000000.0,,958405000000.0,18075000000.0,256468000000.0,,947237000000.0,8320000000.0,989000000.0,365780000000.0,122371000000.0,-2546000000.0,,59831000000.0,136032000000.0,107332000000.0,1951564000000.0,175999000000.0,201500000000.0,202489000000.0,1749075000000.0,1951564000000.0,25501000000.0,500450000000.0,-24030000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2018.0,FY,,2018-12-31,2019-08-02 15:55:09+00:00,9775000000.0,-6336000000.0,23551000000.0,69821000000.0,80207000000.0,26418000000.0,936636000000.0,149736000000.0,953110000000.0,17167000000.0,229044000000.0,,943335000000.0,8920000000.0,900000000.0,349534000000.0,95942000000.0,-1502000000.0,77816000000.0,,158163000000.0,105787000000.0,1895883000000.0,172952000000.0,196166000000.0,197066000000.0,1698817000000.0,1895883000000.0,23214000000.0,550607000000.0,-47194000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2018.0,Q3,,2018-09-30,2018-11-06 06:07:20+00:00,10021000000.0,-6873000000.0,18791000000.0,69874000000.0,83471000000.0,26425000000.0,913725000000.0,140732000000.0,942300000000.0,20990000000.0,221323000000.0,,932279000000.0,8802000000.0,938000000.0,352869000000.0,95642000000.0,-1780000000.0,,71348000000.0,154576000000.0,114037000000.0,1872981000000.0,175259000000.0,198741000000.0,199679000000.0,1673302000000.0,1872981000000.0,23482000000.0,545849000000.0,-40538000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2018.0,Q2,,2018-06-30,2018-08-03 16:08:47+00:00,10193000000.0,-5461000000.0,20450000000.0,68780000000.0,80184000000.0,26429000000.0,903843000000.0,142999000000.0,944265000000.0,24917000000.0,219284000000.0,,934072000000.0,8882000000.0,881000000.0,365021000000.0,97668000000.0,-2051000000.0,,72480000000.0,150803000000.0,113003000000.0,1879700000000.0,179451000000.0,205188000000.0,206069000000.0,1673631000000.0,1879700000000.0,25737000000.0,544099000000.0,-32620000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2018.0,Q1,,2018-03-31,2018-05-04 16:02:28+00:00,10373000000.0,-4921000000.0,18145000000.0,69535000000.0,73550000000.0,26445000000.0,933604000000.0,184250000000.0,947308000000.0,21525000000.0,227302000000.0,16452000000.0,936935000000.0,8828000000.0,958000000.0,370085000000.0,85888000000.0,-2571000000.0,,73397000000.0,147928000000.0,105090000000.0,1915388000000.0,178725000000.0,204952000000.0,205910000000.0,1709478000000.0,1915388000000.0,26227000000.0,543370000000.0,-31246000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,FY,,2019-12-31,2020-05-05 15:25:29+00:00,9551000000.0,-1311000000.0,21757000000.0,70185000000.0,102140000000.0,26390000000.0,978130000000.0,119493000000.0,962265000000.0,,228191000000.0,,952714000000.0,9309000000.0,838000000.0,344496000000.0,245797000000.0,-1143000000.0,,75163000000.0,166697000000.0,113591000000.0,1927555000000.0,165597000000.0,187146000000.0,187984000000.0,1739571000000.0,1927555000000.0,21549000000.0,449955000000.0,-68831000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q3,,2019-09-30,2019-11-01 15:42:55+00:00,9715000000.0,-1639000000.0,22401000000.0,70002000000.0,103051000000.0,26388000000.0,953236000000.0,126330000000.0,954915000000.0,,230651000000.0,,945200000000.0,9315000000.0,1112000000.0,355259000000.0,102193000000.0,-1143000000.0,,76532000000.0,166320000000.0,133856000000.0,1943950000000.0,171755000000.0,193304000000.0,194416000000.0,1749534000000.0,1943950000000.0,21549000000.0,609072000000.0,-61785000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q2,,2019-06-30,2019-08-02 15:55:09+00:00,9692000000.0,-2224000000.0,20880000000.0,69761000000.0,112119000000.0,26415000000.0,947613000000.0,143547000000.0,949878000000.0,24179000000.0,241476000000.0,,940186000000.0,9435000000.0,995000000.0,340813000000.0,89861000000.0,-1292000000.0,78105000000.0,,164551000000.0,115344000000.0,1923388000000.0,176021000000.0,199042000000.0,200037000000.0,1723351000000.0,1923388000000.0,23021000000.0,556766000000.0,-54775000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2019.0,Q1,,2019-03-31,2019-05-03 13:02:25+00:00,9900000000.0,-3682000000.0,20650000000.0,69545000000.0,98621000000.0,26420000000.0,922614000000.0,128318000000.0,948249000000.0,16034000000.0,236339000000.0,,938349000000.0,8825000000.0,901000000.0,341399000000.0,97430000000.0,-1502000000.0,,74717000000.0,160776000000.0,113990000000.0,1887792000000.0,174618000000.0,197832000000.0,198733000000.0,1689059000000.0,1887792000000.0,23214000000.0,553145000000.0,-50519000000.0
Wells Fargo & Co,WFC,PBLD0EJDB5FWOLXP3B76,72971,2020.0,Q1,,2020-03-31,2020-05-05 15:25:29+00:00,11263000000.0,-1564000000.0,22738000000.0,68985000000.0,86465000000.0,26381000000.0,996854000000.0,128071000000.0,1009843000000.0,,237342000000.0,,998580000000.0,9108000000.0,612000000.0,379678000000.0,275604000000.0,-1143000000.0,,76238000000.0,165308000000.0,107907000000.0,1981349000000.0,161371000000.0,182718000000.0,183330000000.0,1798019000000.0,1981349000000.0,21347000000.0,434402000000.0,-70215000000.0
