company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2010.0,Q3TTM,2009-10-01,2010-09-30,,,,,,,,,3006000000.0,-4464000000.0,1529000000.0,-2167000000.0,3388000000.0,592000000.0,1813000000.0,,0.0,,-937000000.0,-5173000000.0,7852000000.0,,,,,,,
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2010.0,Q3,2010-07-01,2010-09-30,,,-82000000.0,,166000000.0,,,,955000000.0,-1379000000.0,-550000000.0,955000000.0,-1379000000.0,-550000000.0,-153000000.0,3115000000.0,246000000.0,246000000.0,-880000000.0,-2155000000.0,,821000000.0,-3000000.0,-4140000000.0,,-2000000.0,,2761000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,,,,,,4430000000.0,-4781000000.0,2184000000.0,-743000000.0,3071000000.0,1247000000.0,2754000000.0,,0.0,,-937000000.0,-5173000000.0,7852000000.0,-821000000.0,,,,,,
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2010.0,Q2,2010-04-01,2010-06-30,,,-19000000.0,28000000.0,198000000.0,368000000.0,749000000.0,,991000000.0,-1044000000.0,1129000000.0,991000000.0,-1044000000.0,1129000000.0,255000000.0,2750000000.0,256000000.0,256000000.0,694000000.0,-2855000000.0,,-821000000.0,-21000000.0,-4547000000.0,,,,3475000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2010.0,Q1TTM,2009-04-01,2010-03-31,,,,,,,,,4457000000.0,-8471000000.0,1846000000.0,-716000000.0,-619000000.0,909000000.0,-426000000.0,,0.0,,-937000000.0,-5173000000.0,7852000000.0,,,,,,,
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2011.0,Q4,2011-10-01,2011-12-31,,,-173000000.0,,463000000.0,3000000.0,,,449000000.0,-1114000000.0,342000000.0,449000000.0,-1114000000.0,342000000.0,-323000000.0,2766000000.0,-587000000.0,-587000000.0,639000000.0,-1762000000.0,,,-14000000.0,-3309000000.0,-350000000.0,-194000000.0,,2195000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 12:34:17+00:00,,-227000000.0,,256000000.0,3000000.0,298000000.0,,2618000000.0,-2125000000.0,1276000000.0,2618000000.0,-2125000000.0,1276000000.0,1769000000.0,10953000000.0,221000000.0,221000000.0,1026000000.0,-7375000000.0,,,-61000000.0,-14114000000.0,-625000000.0,-575000000.0,,11989000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2011.0,Q3,2011-07-01,2011-09-30,,,124000000.0,,-410000000.0,,,,804000000.0,1061000000.0,56000000.0,804000000.0,1061000000.0,56000000.0,1921000000.0,2852000000.0,191000000.0,191000000.0,151000000.0,-1607000000.0,,,-16000000.0,-3161000000.0,-275000000.0,-150000000.0,,4222000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 15:49:56+00:00,,,,,,,,2168000000.0,-1011000000.0,934000000.0,,,,,,,770000000.0,,,,,,,,,,
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2011.0,Q2,2011-04-01,2011-06-30,,,-128000000.0,,134000000.0,,298000000.0,,863000000.0,-705000000.0,538000000.0,863000000.0,-705000000.0,538000000.0,696000000.0,2765000000.0,303000000.0,303000000.0,229000000.0,-2034000000.0,,,-15000000.0,-3550000000.0,,-151000000.0,,2845000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 15:57:31+00:00,0.0,-50000000.0,,69000000.0,0.0,0.0,,502000000.0,-1367000000.0,340000000.0,502000000.0,-1367000000.0,340000000.0,-525000000.0,2570000000.0,314000000.0,314000000.0,7000000.0,-1972000000.0,,,-16000000.0,-4094000000.0,0.0,-80000000.0,,2727000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 11:26:41+00:00,,-293000000.0,,64000000.0,,300000000.0,,2308000000.0,-3857000000.0,1269000000.0,2308000000.0,-3857000000.0,1269000000.0,-280000000.0,10694000000.0,1313000000.0,1313000000.0,185000000.0,-7782000000.0,,,-91000000.0,-13689000000.0,-320000000.0,-493000000.0,,9832000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q4,2012-10-01,2012-12-31,,,-141000000.0,,278000000.0,,,,1044000000.0,-1790000000.0,603000000.0,1044000000.0,-1790000000.0,603000000.0,-143000000.0,3082000000.0,321000000.0,321000000.0,145000000.0,-1904000000.0,,,-24000000.0,-3731000000.0,-20000000.0,-90000000.0,,1941000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q3TTM,2011-10-01,2012-09-30,,,-325000000.0,,249000000.0,3000000.0,300000000.0,,1713000000.0,-3181000000.0,1008000000.0,1713000000.0,-3181000000.0,1008000000.0,-460000000.0,10378000000.0,405000000.0,405000000.0,679000000.0,-7640000000.0,,,-81000000.0,-13267000000.0,-650000000.0,-597000000.0,,10086000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q3,2012-07-01,2012-09-30,,,-1000000.0,,-405000000.0,,2000000.0,,109000000.0,-1045000000.0,52000000.0,109000000.0,-1045000000.0,52000000.0,-884000000.0,2633000000.0,428000000.0,428000000.0,30000000.0,-2107000000.0,,,-21000000.0,-2796000000.0,-300000000.0,-98000000.0,,1751000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 13:12:01+00:00,,-152000000.0,,-214000000.0,,300000000.0,,1264000000.0,-2067000000.0,666000000.0,1264000000.0,-2067000000.0,666000000.0,-137000000.0,7612000000.0,992000000.0,992000000.0,40000000.0,-5878000000.0,,,-67000000.0,-9958000000.0,-300000000.0,-403000000.0,,7891000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q2TTM,2011-07-01,2012-06-30,,,-200000000.0,,244000000.0,3000000.0,298000000.0,,2408000000.0,-1075000000.0,1012000000.0,2408000000.0,-1075000000.0,1012000000.0,2345000000.0,10597000000.0,168000000.0,168000000.0,800000000.0,-7140000000.0,,,-76000000.0,-13632000000.0,-625000000.0,-649000000.0,,12557000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q2,2012-04-01,2012-06-30,,,-88000000.0,,224000000.0,,,,518000000.0,891000000.0,332000000.0,518000000.0,891000000.0,332000000.0,1741000000.0,2588000000.0,321000000.0,321000000.0,-125000000.0,-1895000000.0,,,-23000000.0,-2943000000.0,,-152000000.0,,3834000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-01 14:29:33+00:00,,-151000000.0,,191000000.0,,298000000.0,,1155000000.0,-1022000000.0,614000000.0,1155000000.0,-1022000000.0,614000000.0,747000000.0,4979000000.0,564000000.0,564000000.0,10000000.0,-3771000000.0,,,-46000000.0,-7162000000.0,,-305000000.0,,6140000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q1TTM,2011-04-01,2012-03-31,,,-240000000.0,,154000000.0,3000000.0,596000000.0,,2753000000.0,-2671000000.0,1218000000.0,2753000000.0,-2671000000.0,1218000000.0,1300000000.0,10774000000.0,150000000.0,150000000.0,1154000000.0,-7279000000.0,,,-68000000.0,-14239000000.0,-625000000.0,-648000000.0,,11568000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 12:04:50+00:00,,-63000000.0,,-33000000.0,,298000000.0,,637000000.0,-1913000000.0,282000000.0,637000000.0,-1913000000.0,282000000.0,-994000000.0,2391000000.0,243000000.0,243000000.0,135000000.0,-1876000000.0,,,-23000000.0,-4219000000.0,,-153000000.0,,2306000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q4,2013-10-01,2013-12-31,,,-192000000.0,,59000000.0,34000000.0,-4000000.0,,315000000.0,-896000000.0,295000000.0,315000000.0,-896000000.0,295000000.0,-286000000.0,2645000000.0,351000000.0,351000000.0,77000000.0,-2229000000.0,,,-31000000.0,-3179000000.0,,-100000000.0,,2283000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 11:26:41+00:00,,-603000000.0,,-11000000.0,35000000.0,393000000.0,,2045000000.0,-4710000000.0,799000000.0,2045000000.0,-4710000000.0,799000000.0,-1866000000.0,10492000000.0,1244000000.0,1244000000.0,169000000.0,-8297000000.0,,,-128000000.0,-14466000000.0,,-450000000.0,,9756000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-552000000.0,,208000000.0,1000000.0,397000000.0,,2774000000.0,-5604000000.0,1107000000.0,2774000000.0,-5604000000.0,1107000000.0,-1723000000.0,10929000000.0,1214000000.0,1214000000.0,237000000.0,-7972000000.0,,,-121000000.0,-15018000000.0,-20000000.0,-440000000.0,,9414000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q3,2013-07-01,2013-09-30,,,-157000000.0,,212000000.0,1000000.0,347000000.0,,638000000.0,-1011000000.0,449000000.0,638000000.0,-1011000000.0,449000000.0,76000000.0,2572000000.0,337000000.0,337000000.0,57000000.0,-2150000000.0,,,-32000000.0,-3332000000.0,,-100000000.0,,2321000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 12:29:53+00:00,,-411000000.0,,-70000000.0,1000000.0,397000000.0,,1730000000.0,-3814000000.0,504000000.0,1730000000.0,-3814000000.0,504000000.0,-1580000000.0,7847000000.0,893000000.0,893000000.0,92000000.0,-6068000000.0,,,-97000000.0,-11287000000.0,,-350000000.0,,7473000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q2TTM,2012-07-01,2013-06-30,,,-396000000.0,,-409000000.0,,52000000.0,,2245000000.0,-5638000000.0,710000000.0,2245000000.0,-5638000000.0,710000000.0,-2683000000.0,10990000000.0,1305000000.0,1305000000.0,210000000.0,-7929000000.0,,,-110000000.0,-14482000000.0,-320000000.0,-438000000.0,,8844000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q2,2013-04-01,2013-06-30,,,-158000000.0,,95000000.0,,50000000.0,,675000000.0,-1514000000.0,306000000.0,675000000.0,-1514000000.0,306000000.0,-533000000.0,2758000000.0,317000000.0,317000000.0,52000000.0,-1953000000.0,,,-32000000.0,-4022000000.0,,-148000000.0,,2508000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 11:17:12+00:00,,-254000000.0,,-282000000.0,,50000000.0,,1092000000.0,-2803000000.0,55000000.0,1092000000.0,-2803000000.0,55000000.0,-1656000000.0,5275000000.0,556000000.0,556000000.0,35000000.0,-3918000000.0,,,-65000000.0,-7955000000.0,,-250000000.0,,5152000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-364000000.0,,-475000000.0,,2000000.0,,2088000000.0,-3233000000.0,736000000.0,2088000000.0,-3233000000.0,736000000.0,-409000000.0,10820000000.0,1307000000.0,1307000000.0,268000000.0,-7871000000.0,,,-101000000.0,-13403000000.0,-320000000.0,-442000000.0,,10170000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:11:49+00:00,,-96000000.0,,-377000000.0,,,,417000000.0,-1289000000.0,-251000000.0,417000000.0,-1289000000.0,-251000000.0,-1123000000.0,2517000000.0,239000000.0,239000000.0,-17000000.0,-1965000000.0,,,-33000000.0,-3933000000.0,,-102000000.0,,2644000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 14:27:21+00:00,,-591000000.0,,1093000000.0,32000000.0,,,834000000.0,-1805000000.0,2526000000.0,834000000.0,-1805000000.0,2526000000.0,1555000000.0,10388000000.0,1515000000.0,1515000000.0,509000000.0,-8266000000.0,,,-170000000.0,-10442000000.0,-500000000.0,-650000000.0,,8637000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q4,2014-10-01,2014-12-31,,,-190000000.0,,789000000.0,9000000.0,,,750000000.0,-83000000.0,1431000000.0,750000000.0,-83000000.0,1431000000.0,2098000000.0,3175000000.0,349000000.0,349000000.0,483000000.0,-2190000000.0,,,-44000000.0,-1403000000.0,,-200000000.0,,1320000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q3TTM,2013-10-01,2014-09-30,,,-593000000.0,,363000000.0,57000000.0,-4000000.0,,399000000.0,-2618000000.0,1390000000.0,399000000.0,-2618000000.0,1390000000.0,-829000000.0,9858000000.0,1517000000.0,1517000000.0,103000000.0,-8305000000.0,,,-157000000.0,-12218000000.0,-500000000.0,-550000000.0,,9600000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q3,2014-07-01,2014-09-30,,,-151000000.0,,318000000.0,23000000.0,,,205000000.0,-617000000.0,724000000.0,205000000.0,-617000000.0,724000000.0,312000000.0,2329000000.0,439000000.0,439000000.0,118000000.0,-1955000000.0,,,-42000000.0,-3500000000.0,,-150000000.0,,2883000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 13:07:09+00:00,,-401000000.0,,304000000.0,23000000.0,,,84000000.0,-1722000000.0,1095000000.0,84000000.0,-1722000000.0,1095000000.0,-543000000.0,7213000000.0,1166000000.0,1166000000.0,26000000.0,-6076000000.0,,,-126000000.0,-9039000000.0,-500000000.0,-450000000.0,,7317000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-599000000.0,,414000000.0,35000000.0,343000000.0,,832000000.0,-3012000000.0,1115000000.0,832000000.0,-3012000000.0,1115000000.0,-1065000000.0,10101000000.0,1415000000.0,1415000000.0,-115000000.0,-8500000000.0,,,-147000000.0,-12050000000.0,-500000000.0,-500000000.0,,9038000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q2,2014-04-01,2014-06-30,,,-136000000.0,,-145000000.0,,,,280000000.0,-728000000.0,108000000.0,280000000.0,-728000000.0,108000000.0,-340000000.0,2403000000.0,398000000.0,398000000.0,-9000000.0,-1935000000.0,,,-42000000.0,-2918000000.0,,-146000000.0,,2190000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 14:54:00+00:00,,-250000000.0,,-14000000.0,,,,-121000000.0,-1105000000.0,371000000.0,-121000000.0,-1105000000.0,371000000.0,-855000000.0,4884000000.0,727000000.0,727000000.0,-92000000.0,-4121000000.0,,,-84000000.0,-5539000000.0,-500000000.0,-300000000.0,,4434000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q1TTM,2013-04-01,2014-03-31,,,-621000000.0,,558000000.0,35000000.0,393000000.0,,1227000000.0,-3798000000.0,1313000000.0,1227000000.0,-3798000000.0,1313000000.0,-1258000000.0,10456000000.0,1334000000.0,1334000000.0,42000000.0,-8518000000.0,,,-137000000.0,-13154000000.0,-500000000.0,-502000000.0,,9356000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 15:59:01+00:00,,-114000000.0,,131000000.0,,,,-401000000.0,-377000000.0,263000000.0,-401000000.0,-377000000.0,263000000.0,-515000000.0,2481000000.0,329000000.0,329000000.0,-83000000.0,-2186000000.0,,,-42000000.0,-2621000000.0,-500000000.0,-154000000.0,,2244000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:18:10+00:00,,-193000000.0,75000000.0,876000000.0,47000000.0,298000000.0,,1207000000.0,-4223000000.0,2243000000.0,1207000000.0,-4223000000.0,2243000000.0,-773000000.0,10769000000.0,1154000000.0,1154000000.0,406000000.0,-8553000000.0,,,-204000000.0,-11790000000.0,-250000000.0,-900000000.0,,7492000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q4,2015-10-01,2015-12-31,,,-86000000.0,,432000000.0,3000000.0,,,694000000.0,-2076000000.0,756000000.0,694000000.0,-2076000000.0,756000000.0,-626000000.0,3102000000.0,283000000.0,283000000.0,127000000.0,-2160000000.0,,,-51000000.0,5759000000.0,,-200000000.0,,-7835000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 11:52:09+00:00,,-107000000.0,75000000.0,444000000.0,44000000.0,298000000.0,,513000000.0,-2147000000.0,1487000000.0,513000000.0,-2147000000.0,1487000000.0,-147000000.0,7667000000.0,871000000.0,871000000.0,279000000.0,-6393000000.0,,,-153000000.0,-17549000000.0,-250000000.0,-700000000.0,,15327000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q3TTM,2014-10-01,2015-09-30,,,-297000000.0,75000000.0,1233000000.0,53000000.0,298000000.0,,1263000000.0,-2230000000.0,2918000000.0,1263000000.0,-2230000000.0,2918000000.0,1951000000.0,10842000000.0,1220000000.0,1220000000.0,762000000.0,-8583000000.0,,,-197000000.0,-18952000000.0,-250000000.0,-900000000.0,,16647000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q3,2015-07-01,2015-09-30,,,106000000.0,75000000.0,570000000.0,,,,553000000.0,-13000000.0,905000000.0,553000000.0,-13000000.0,905000000.0,1445000000.0,2701000000.0,227000000.0,227000000.0,2000000.0,-1897000000.0,,,-51000000.0,-5631000000.0,,-200000000.0,,5543000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 12:18:24+00:00,,-213000000.0,,-126000000.0,44000000.0,298000000.0,,-40000000.0,-2134000000.0,582000000.0,-40000000.0,-2134000000.0,582000000.0,-1592000000.0,4966000000.0,644000000.0,644000000.0,277000000.0,-4496000000.0,,,-102000000.0,-11918000000.0,-250000000.0,-500000000.0,,9784000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q2TTM,2014-07-01,2015-06-30,,,-554000000.0,,981000000.0,76000000.0,298000000.0,,915000000.0,-2834000000.0,2737000000.0,915000000.0,-2834000000.0,2737000000.0,818000000.0,10470000000.0,1432000000.0,1432000000.0,878000000.0,-8641000000.0,,,-188000000.0,-16821000000.0,-250000000.0,-850000000.0,,13987000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q2,2015-04-01,2015-06-30,,,-153000000.0,,-23000000.0,32000000.0,,,-347000000.0,-1099000000.0,286000000.0,-347000000.0,-1099000000.0,286000000.0,-1160000000.0,2502000000.0,344000000.0,344000000.0,118000000.0,-2431000000.0,,,-50000000.0,-5611000000.0,-250000000.0,-150000000.0,,4512000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 12:09:05+00:00,,-60000000.0,,-103000000.0,12000000.0,298000000.0,,307000000.0,-1035000000.0,296000000.0,307000000.0,-1035000000.0,296000000.0,-432000000.0,2464000000.0,300000000.0,300000000.0,159000000.0,-2065000000.0,,,-52000000.0,-6307000000.0,,-350000000.0,,5272000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q1TTM,2014-04-01,2015-03-31,,,-537000000.0,,859000000.0,44000000.0,298000000.0,,1542000000.0,-2463000000.0,2559000000.0,1542000000.0,-2463000000.0,2559000000.0,1638000000.0,10371000000.0,1486000000.0,1486000000.0,751000000.0,-8145000000.0,,,-180000000.0,-14128000000.0,,-846000000.0,,11665000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 15:18:47+00:00,,70000000.0,,-802000000.0,26000000.0,395000000.0,,1970000000.0,-3666000000.0,1272000000.0,1970000000.0,-3666000000.0,1272000000.0,-424000000.0,10053000000.0,1192000000.0,1192000000.0,812000000.0,-6728000000.0,,,-238000000.0,-13676000000.0,-659000000.0,-879000000.0,,10010000000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q4,2016-10-01,2016-12-31,,,-58000000.0,,288000000.0,26000000.0,395000000.0,,740000000.0,-2054000000.0,592000000.0,740000000.0,-2054000000.0,592000000.0,-722000000.0,2621000000.0,190000000.0,190000000.0,172000000.0,-1390000000.0,,,-58000000.0,-3694000000.0,-659000000.0,-195000000.0,,1640000000.0
