company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otheroperatingexpenses,otherservicechargeincome,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 12:04:50+00:00,0.84,0.84,0.08,0.82,,64000000.0,,68000000.0,243000000.0,244000000.0,-1000000.0,243000000.0,-68000000.0,1100000000.0,,856000000.0,1021000000.0,,589000000.0,1478000000.0,68000000.0,2334000000.0,2710000000.0,308000000.0,2642000000.0,289055925.0,289055925.0,289055925.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q4,2013-10-01,2013-12-31,,1.32,1.32,0.4,1.28,,115000000.0,,69000000.0,351000000.0,351000000.0,,351000000.0,-69000000.0,1197000000.0,,980000000.0,1238000000.0,,687000000.0,1607000000.0,69000000.0,2587000000.0,3122000000.0,466000000.0,3053000000.0,265631377.0,265631377.0,265631377.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 11:26:41+00:00,4.68,4.68,0.52,4.52,0.0,387000000.0,,265000000.0,1244000000.0,1244000000.0,0.0,1244000000.0,-265000000.0,4693000000.0,,3701000000.0,4589000000.0,,2687000000.0,6372000000.0,265000000.0,10073000000.0,11969000000.0,1631000000.0,11704000000.0,265631377.0,265631377.0,265631377.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 12:29:53+00:00,1.28,1.28,,1.23,,105000000.0,,67000000.0,337000000.0,337000000.0,,337000000.0,-67000000.0,1171000000.0,,928000000.0,1166000000.0,,672000000.0,1572000000.0,67000000.0,2500000000.0,3009000000.0,442000000.0,2942000000.0,263546308.0,263546308.0,263546308.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.36,3.36,0.12,3.24,,272000000.0,,196000000.0,893000000.0,893000000.0,,893000000.0,-196000000.0,3496000000.0,,2721000000.0,3351000000.0,,2000000000.0,4765000000.0,196000000.0,7486000000.0,8847000000.0,1165000000.0,8651000000.0,263546308.0,263546308.0,263546308.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.5,4.5,0.48,4.36,,357000000.0,,265000000.0,1209000000.0,1209000000.0,,1778000000.0,-265000000.0,4823000000.0,-569000000.0,3603000000.0,4429000000.0,,2637000000.0,6311000000.0,265000000.0,9986000000.0,11889000000.0,1566000000.0,11624000000.0,263546308.0,263546308.0,263546308.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 11:17:12+00:00,1.19,1.19,,1.15,,101000000.0,,65000000.0,317000000.0,317000000.0,,317000000.0,-65000000.0,1215000000.0,,898000000.0,1110000000.0,,674000000.0,1618000000.0,65000000.0,2516000000.0,2999000000.0,418000000.0,2934000000.0,266367162.0,266367162.0,266367162.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.08,2.08,0.12,2.01,,167000000.0,,129000000.0,556000000.0,556000000.0,,556000000.0,-129000000.0,2325000000.0,,1793000000.0,2185000000.0,,1328000000.0,3193000000.0,129000000.0,4986000000.0,5838000000.0,723000000.0,5709000000.0,266367162.0,266367162.0,266367162.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.76,4.76,0.48,4.64,,270000000.0,,266000000.0,1300000000.0,1272000000.0,28000000.0,1869000000.0,-266000000.0,4887000000.0,-569000000.0,3722000000.0,4376000000.0,,2571000000.0,6160000000.0,266000000.0,9954000000.0,11834000000.0,1542000000.0,11568000000.0,266367162.0,266367162.0,266367162.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:11:49+00:00,0.89,0.89,0.12,0.86,,66000000.0,,64000000.0,239000000.0,239000000.0,,239000000.0,-64000000.0,1110000000.0,,895000000.0,1075000000.0,,654000000.0,1575000000.0,64000000.0,2470000000.0,2839000000.0,305000000.0,2775000000.0,270265766.0,270265766.0,270265766.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2013.0,Q1TTM,2012-04-01,2013-03-31,,4.72,4.72,0.48,4.59,,287000000.0,,269000000.0,1307000000.0,1279000000.0,28000000.0,1552000000.0,-269000000.0,4894000000.0,-245000000.0,3760000000.0,4277000000.0,,2527000000.0,6103000000.0,269000000.0,9863000000.0,11698000000.0,1566000000.0,11429000000.0,270265766.0,270265766.0,270265766.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 14:27:21+00:00,5.81,5.81,0.68,5.67,,483000000.0,,267000000.0,1515000000.0,1514000000.0,1000000.0,1515000000.0,-267000000.0,4933000000.0,,4079000000.0,5633000000.0,,2988000000.0,7211000000.0,267000000.0,11290000000.0,13554000000.0,1997000000.0,13287000000.0,260877533.0,260877533.0,260877533.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q4,2014-10-01,2014-12-31,,1.35,1.35,0.52,1.33,,84000000.0,,66000000.0,349000000.0,348000000.0,1000000.0,349000000.0,-66000000.0,1145000000.0,,1150000000.0,1787000000.0,,753000000.0,2037000000.0,66000000.0,3187000000.0,3685000000.0,432000000.0,3619000000.0,260877533.0,260877533.0,260877533.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.46,4.46,0.16,4.34,,399000000.0,,201000000.0,1166000000.0,1166000000.0,,1166000000.0,-201000000.0,3788000000.0,,2929000000.0,3846000000.0,,2235000000.0,5174000000.0,201000000.0,8103000000.0,9869000000.0,1565000000.0,9668000000.0,260371956.0,260371956.0,260371956.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.78,5.78,0.56,5.62,,514000000.0,,270000000.0,1517000000.0,1517000000.0,,1517000000.0,-270000000.0,4985000000.0,,3909000000.0,5084000000.0,,2922000000.0,6781000000.0,270000000.0,10690000000.0,12991000000.0,2031000000.0,12721000000.0,260371956.0,260371956.0,260371956.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 13:07:09+00:00,1.69,1.69,,1.65,,162000000.0,,67000000.0,439000000.0,439000000.0,,439000000.0,-67000000.0,1319000000.0,,995000000.0,1351000000.0,,741000000.0,1748000000.0,67000000.0,2743000000.0,3411000000.0,601000000.0,3344000000.0,260371956.0,260371956.0,260371956.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.77,2.77,0.16,2.69,,237000000.0,,134000000.0,727000000.0,727000000.0,,727000000.0,-134000000.0,2469000000.0,,1934000000.0,2495000000.0,,1494000000.0,3426000000.0,134000000.0,5360000000.0,6458000000.0,964000000.0,6324000000.0,262271670.0,262271670.0,262271670.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q2TTM,2013-07-01,2014-06-30,,5.37,5.37,0.56,5.2,,457000000.0,,270000000.0,1415000000.0,1415000000.0,,1415000000.0,-270000000.0,4837000000.0,,3842000000.0,4899000000.0,,2853000000.0,6605000000.0,270000000.0,10447000000.0,12589000000.0,1872000000.0,12319000000.0,262271670.0,262271670.0,262271670.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 14:54:00+00:00,1.52,1.52,,1.48,,139000000.0,,67000000.0,398000000.0,398000000.0,,398000000.0,-67000000.0,1260000000.0,,963000000.0,1267000000.0,,755000000.0,1715000000.0,67000000.0,2678000000.0,3282000000.0,537000000.0,3215000000.0,262271670.0,262271670.0,262271670.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q1TTM,2013-04-01,2014-03-31,,5.04,5.04,0.56,4.87,,419000000.0,,268000000.0,1334000000.0,1334000000.0,,1334000000.0,-268000000.0,4792000000.0,,3777000000.0,4742000000.0,,2772000000.0,6508000000.0,268000000.0,10285000000.0,12306000000.0,1753000000.0,12038000000.0,262738542.0,262738542.0,262738542.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 15:59:01+00:00,1.25,1.25,0.16,1.21,,98000000.0,,67000000.0,329000000.0,329000000.0,,329000000.0,-67000000.0,1209000000.0,,971000000.0,1228000000.0,,739000000.0,1711000000.0,67000000.0,2682000000.0,3176000000.0,427000000.0,3109000000.0,262738542.0,262738542.0,262738542.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:18:10+00:00,4.6,4.6,0.85,4.51,,276000000.0,,272000000.0,1154000000.0,1154000000.0,,1154000000.0,-272000000.0,4750000000.0,,4318000000.0,5576000000.0,,3246000000.0,7552000000.0,272000000.0,11870000000.0,13572000000.0,1430000000.0,13300000000.0,250629243.0,250629243.0,250629243.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q4,2015-10-01,2015-12-31,,1.15,1.15,0.25,1.14,,68000000.0,,68000000.0,283000000.0,283000000.0,,283000000.0,-68000000.0,1079000000.0,,859000000.0,1243000000.0,,849000000.0,1893000000.0,68000000.0,2752000000.0,3171000000.0,351000000.0,3103000000.0,250629243.0,250629243.0,250629243.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 11:52:09+00:00,0.91,0.91,0.2,0.87,,41000000.0,,67000000.0,227000000.0,227000000.0,,227000000.0,-67000000.0,1299000000.0,,1432000000.0,1592000000.0,,825000000.0,1949000000.0,67000000.0,3381000000.0,3716000000.0,268000000.0,3649000000.0,249227641.0,249227641.0,249227641.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.45,3.45,0.6,3.37,,208000000.0,,204000000.0,871000000.0,871000000.0,,871000000.0,-204000000.0,3671000000.0,,3459000000.0,4333000000.0,,2397000000.0,5659000000.0,204000000.0,9118000000.0,10401000000.0,1079000000.0,10197000000.0,249227641.0,249227641.0,249227641.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.8,4.8,1.12,4.7,,292000000.0,,270000000.0,1220000000.0,1219000000.0,1000000.0,1220000000.0,-270000000.0,4816000000.0,,4609000000.0,6120000000.0,,3150000000.0,7696000000.0,270000000.0,12305000000.0,14086000000.0,1511000000.0,13816000000.0,249227641.0,249227641.0,249227641.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 12:18:24+00:00,1.37,1.37,0.2,1.35,,105000000.0,,69000000.0,344000000.0,344000000.0,,344000000.0,-69000000.0,1215000000.0,,1014000000.0,1384000000.0,,782000000.0,1849000000.0,69000000.0,2863000000.0,3381000000.0,449000000.0,3312000000.0,251849316.0,251849316.0,251849316.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.54,2.54,0.4,2.5,,167000000.0,,137000000.0,644000000.0,644000000.0,,644000000.0,-137000000.0,2372000000.0,,2027000000.0,2741000000.0,,1572000000.0,3710000000.0,137000000.0,5737000000.0,6685000000.0,811000000.0,6548000000.0,251849316.0,251849316.0,251849316.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.58,5.58,0.92,5.48,,413000000.0,,270000000.0,1432000000.0,1431000000.0,1000000.0,1432000000.0,-270000000.0,4836000000.0,,4172000000.0,5879000000.0,,3066000000.0,7495000000.0,270000000.0,11667000000.0,13781000000.0,1844000000.0,13511000000.0,251849316.0,251849316.0,251849316.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 12:09:05+00:00,1.17,1.17,0.2,1.15,,62000000.0,,68000000.0,300000000.0,300000000.0,,300000000.0,-68000000.0,1157000000.0,,1013000000.0,1357000000.0,,790000000.0,1861000000.0,68000000.0,2874000000.0,3304000000.0,362000000.0,3236000000.0,255495650.0,255495650.0,255495650.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.73,5.73,0.72,5.61,,447000000.0,,268000000.0,1486000000.0,1485000000.0,1000000.0,1486000000.0,-268000000.0,4881000000.0,,4121000000.0,5762000000.0,,3039000000.0,7361000000.0,268000000.0,11482000000.0,13682000000.0,1932000000.0,13414000000.0,255495650.0,255495650.0,255495650.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 15:18:47+00:00,5.09,5.09,1.04,5.03,,266000000.0,,331000000.0,1192000000.0,1192000000.0,,1192000000.0,-331000000.0,4608000000.0,,4285000000.0,5735000000.0,,2987000000.0,7256000000.0,331000000.0,11541000000.0,13330000000.0,1458000000.0,12999000000.0,234181717.0,234181717.0,234181717.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q4,2016-10-01,2016-12-31,,0.83,0.83,0.29,0.85,,8000000.0,,129000000.0,189000000.0,189000000.0,,189000000.0,-129000000.0,1046000000.0,,1048000000.0,1474000000.0,,735000000.0,1881000000.0,129000000.0,2929000000.0,3255000000.0,197000000.0,3126000000.0,234181717.0,234181717.0,234181717.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 12:47:18+00:00,2.02,2.02,0.25,2.0,,145000000.0,,66000000.0,467000000.0,467000000.0,,467000000.0,-66000000.0,1314000000.0,,1283000000.0,1503000000.0,,708000000.0,1564000000.0,66000000.0,2847000000.0,3525000000.0,612000000.0,3459000000.0,231041085.0,231041085.0,231041085.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.26,4.26,0.75,4.18,,258000000.0,,202000000.0,1003000000.0,1003000000.0,,1003000000.0,-202000000.0,3562000000.0,,3237000000.0,4261000000.0,,2252000000.0,5375000000.0,202000000.0,8612000000.0,10075000000.0,1261000000.0,9873000000.0,231041085.0,231041085.0,231041085.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.41,5.41,1.0,5.32,,326000000.0,,270000000.0,1286000000.0,1286000000.0,,1286000000.0,-270000000.0,4641000000.0,,4096000000.0,5504000000.0,,3101000000.0,7268000000.0,270000000.0,11364000000.0,13246000000.0,1612000000.0,12976000000.0,231041085.0,231041085.0,231041085.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 11:30:07+00:00,1.37,1.37,0.25,1.35,,89000000.0,,68000000.0,325000000.0,325000000.0,,325000000.0,-68000000.0,1172000000.0,,978000000.0,1407000000.0,,728000000.0,1847000000.0,68000000.0,2825000000.0,3307000000.0,414000000.0,3239000000.0,236463183.0,236463183.0,236463183.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.24,2.24,0.5,2.18,,113000000.0,,136000000.0,536000000.0,536000000.0,,536000000.0,-136000000.0,2248000000.0,,1954000000.0,2758000000.0,,1544000000.0,3811000000.0,136000000.0,5765000000.0,6550000000.0,649000000.0,6414000000.0,236463183.0,236463183.0,236463183.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.3,4.3,0.95,4.19,,222000000.0,,271000000.0,1046000000.0,1046000000.0,,1046000000.0,-271000000.0,4626000000.0,,4245000000.0,5593000000.0,,3218000000.0,7653000000.0,271000000.0,11898000000.0,13437000000.0,1268000000.0,13166000000.0,236463183.0,236463183.0,236463183.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 11:41:24+00:00,0.87,0.87,0.25,0.83,,24000000.0,,68000000.0,211000000.0,211000000.0,,211000000.0,-68000000.0,1076000000.0,,976000000.0,1351000000.0,,816000000.0,1964000000.0,68000000.0,2940000000.0,3243000000.0,235000000.0,3175000000.0,241676363.0,241676363.0,241676363.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.3,4.3,0.9,4.19,,238000000.0,,272000000.0,1065000000.0,1065000000.0,,1065000000.0,-272000000.0,4669000000.0,,4281000000.0,5570000000.0,,3272000000.0,7655000000.0,272000000.0,11936000000.0,13511000000.0,1303000000.0,13239000000.0,241676363.0,241676363.0,241676363.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 14:00:47+00:00,9.36,9.36,1.2,9.22,905000000.0,-949000000.0,,253000000.0,2079000000.0,2079000000.0,,2079000000.0,-253000000.0,4843000000.0,,4219000000.0,6158000000.0,,3256000000.0,7750000000.0,253000000.0,12874000000.0,14257000000.0,1130000000.0,14004000000.0,222100000.0,222100000.0,225500000.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 12:34:24+00:00,1.84,1.84,0.29,1.81,,122000000.0,,63000000.0,411000000.0,411000000.0,,411000000.0,-63000000.0,1252000000.0,,1044000000.0,1520000000.0,,801000000.0,1933000000.0,63000000.0,2977000000.0,3573000000.0,533000000.0,3510000000.0,223555299.0,223555299.0,223555299.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.77,3.77,0.58,3.7,4000000.0,162000000.0,,127000000.0,846000000.0,846000000.0,,846000000.0,-127000000.0,2469000000.0,,2064000000.0,2996000000.0,,1608000000.0,3870000000.0,127000000.0,5938000000.0,7073000000.0,1008000000.0,6946000000.0,223555299.0,223555299.0,223555299.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2017.0,Q2TTM,2016-07-01,2017-06-30,,6.62,6.62,1.12,6.55,4000000.0,315000000.0,,322000000.0,1502000000.0,1502000000.0,,1502000000.0,-322000000.0,4829000000.0,,4395000000.0,5973000000.0,,3051000000.0,7315000000.0,322000000.0,11714000000.0,13853000000.0,1817000000.0,13531000000.0,223555299.0,223555299.0,223555299.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 12:35:31+00:00,1.93,1.93,0.29,1.89,4000000.0,40000000.0,,64000000.0,435000000.0,435000000.0,,435000000.0,-64000000.0,1217000000.0,,1020000000.0,1476000000.0,,807000000.0,1937000000.0,64000000.0,2961000000.0,3500000000.0,475000000.0,3436000000.0,225619803.0,225619803.0,225619803.0
Lincoln National Corp,LNC,EFQMQROEDSNBRIP7LE47,59558,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.15,6.15,1.08,6.09,4000000.0,282000000.0,,327000000.0,1416000000.0,1416000000.0,,1416000000.0,-327000000.0,4749000000.0,,4329000000.0,5860000000.0,,2978000000.0,7229000000.0,327000000.0,11562000000.0,13587000000.0,1698000000.0,13260000000.0,225619803.0,225619803.0,225619803.0
