company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,employeebenefitassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q2,,2011-06-26,2011-07-27 16:57:52+00:00,2219000000.0,6547000000.0,-8671000000.0,3268000000.0,333000000.0,6037000000.0,1140000000.0,1819000000.0,,9615000000.0,,5031000000.0,2226000000.0,4421000000.0,,3268000000.0,11960000000.0,519000000.0,1981000000.0,0.0,0.0,4460000000.0,3383000000.0,,,11626000000.0,,254000000.0,35718000000.0,3288000000.0,13954000000.0,12056000000.0,3288000000.0,3288000000.0,32430000000.0,35718000000.0,17343000000.0,20374000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q1,,2011-03-27,2011-04-27 17:18:56+00:00,2374000000.0,6583000000.0,-8828000000.0,3357000000.0,345000000.0,5844000000.0,1156000000.0,1808000000.0,,9609000000.0,,5023000000.0,2277000000.0,4461000000.0,,3412000000.0,12053000000.0,489000000.0,2193000000.0,377000000.0,211000000.0,4452000000.0,3380000000.0,,,12274000000.0,,504000000.0,36677000000.0,3791000000.0,14743000000.0,12430000000.0,3791000000.0,3791000000.0,32886000000.0,36677000000.0,17473000000.0,20456000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,FY,,2012-12-31,2014-02-14 16:51:11+00:00,2038000000.0,6563000000.0,-13493000000.0,1898000000.0,321000000.0,6503000000.0,1269000000.0,1649000000.0,,10370000000.0,,6158000000.0,2937000000.0,4675000000.0,,4809000000.0,16498000000.0,1188000000.0,1815000000.0,,,4948000000.0,3807000000.0,,,13211000000.0,150000000.0,,38657000000.0,39000000.0,13855000000.0,12155000000.0,39000000.0,39000000.0,38618000000.0,38657000000.0,20127000000.0,26463000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q3,,2012-09-30,2012-10-25 17:02:00+00:00,2184000000.0,6428000000.0,-10582000000.0,4652000000.0,321000000.0,6396000000.0,1281000000.0,1725000000.0,,10183000000.0,,6374000000.0,2878000000.0,4486000000.0,,4073000000.0,14212000000.0,552000000.0,2213000000.0,,,4788000000.0,3625000000.0,,,12703000000.0,150000000.0,,39321000000.0,2442000000.0,15791000000.0,12668000000.0,2442000000.0,2442000000.0,36879000000.0,39321000000.0,19044000000.0,24211000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q2,,2012-06-24,2012-07-25 16:50:51+00:00,2359000000.0,6569000000.0,-10864000000.0,3802000000.0,341000000.0,6287000000.0,1327000000.0,1668000000.0,,10158000000.0,,6343000000.0,2521000000.0,4495000000.0,,4186000000.0,14042000000.0,581000000.0,1804000000.0,,,4747000000.0,3529000000.0,,,12727000000.0,150000000.0,,38386000000.0,2204000000.0,14800000000.0,12268000000.0,2204000000.0,2204000000.0,36182000000.0,38386000000.0,19091000000.0,23914000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q1,,2012-03-25,2012-04-26 16:44:07+00:00,2384000000.0,6720000000.0,-11030000000.0,3518000000.0,326000000.0,6148000000.0,1332000000.0,1624000000.0,,10170000000.0,,6472000000.0,2380000000.0,4530000000.0,,4290000000.0,14471000000.0,611000000.0,2055000000.0,,,4789000000.0,3613000000.0,,,12277000000.0,,,38340000000.0,1573000000.0,14561000000.0,12211000000.0,1573000000.0,1573000000.0,36767000000.0,38340000000.0,19249000000.0,24556000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,FY,,2013-12-31,2015-02-09 12:39:42+00:00,1397000000.0,5834000000.0,-9601000000.0,2617000000.0,319000000.0,6349000000.0,1088000000.0,1809000000.0,,10348000000.0,,6152000000.0,2977000000.0,4706000000.0,,2850000000.0,10263000000.0,813000000.0,1565000000.0,,,4955000000.0,3735000000.0,,,14200000000.0,,,36188000000.0,4918000000.0,13329000000.0,11120000000.0,4918000000.0,4918000000.0,31270000000.0,36188000000.0,18153000000.0,20150000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q3,,2013-09-29,2013-10-24 17:48:57+00:00,1928000000.0,6919000000.0,-12735000000.0,2661000000.0,318000000.0,6350000000.0,1167000000.0,1737000000.0,,10534000000.0,,6156000000.0,2920000000.0,4598000000.0,,4657000000.0,15354000000.0,452000000.0,2278000000.0,,,4999000000.0,3827000000.0,,,13694000000.0,0.0,,38907000000.0,1277000000.0,14119000000.0,12293000000.0,1277000000.0,1277000000.0,37630000000.0,38907000000.0,20190000000.0,25337000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q2,,2013-06-30,2013-07-24 16:57:01+00:00,2044000000.0,6826000000.0,-13041000000.0,2845000000.0,319000000.0,6383000000.0,1233000000.0,1688000000.0,,10352000000.0,,6140000000.0,2895000000.0,4594000000.0,,4681000000.0,15985000000.0,580000000.0,2138000000.0,,,4941000000.0,3875000000.0,,,13416000000.0,0.0,,38947000000.0,694000000.0,14379000000.0,12253000000.0,694000000.0,694000000.0,38253000000.0,38947000000.0,19974000000.0,26000000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q1,,2013-03-31,2013-04-24 18:27:54+00:00,2123000000.0,6968000000.0,-13282000000.0,3065000000.0,318000000.0,6406000000.0,1261000000.0,1710000000.0,,10356000000.0,,6154000000.0,2895000000.0,4617000000.0,,4750000000.0,16617000000.0,683000000.0,2236000000.0,,,4985000000.0,3880000000.0,,,13268000000.0,150000000.0,,39580000000.0,304000000.0,14872000000.0,12625000000.0,304000000.0,304000000.0,39276000000.0,39580000000.0,20091000000.0,26651000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,FY,,2014-12-31,2015-04-22 15:25:13+00:00,1570000000.0,5884000000.0,-11870000000.0,1446000000.0,314000000.0,5790000000.0,1451000000.0,1826000000.0,,10862000000.0,,6169000000.0,2882000000.0,4755000000.0,,4013000000.0,12515000000.0,666000000.0,1926000000.0,,,5114000000.0,3877000000.0,,,14956000000.0,,,37073000000.0,3400000000.0,12329000000.0,11112000000.0,3400000000.0,3400000000.0,33673000000.0,37073000000.0,19989000000.0,22561000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q3,,2014-09-28,2014-10-23 17:59:30+00:00,2000000000.0,6081000000.0,-9864000000.0,2963000000.0,314000000.0,5904000000.0,1183000000.0,1919000000.0,,10774000000.0,,6165000000.0,2898000000.0,4590000000.0,,2954000000.0,10457000000.0,559000000.0,2310000000.0,,,4931000000.0,3604000000.0,,,14124000000.0,,,36933000000.0,4574000000.0,13684000000.0,12133000000.0,4574000000.0,4574000000.0,32359000000.0,36933000000.0,18659000000.0,20226000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q2,,2014-06-29,2014-07-23 12:42:09+00:00,1956000000.0,6434000000.0,-9984000000.0,3436000000.0,315000000.0,6199000000.0,1153000000.0,1813000000.0,,10505000000.0,,6169000000.0,2646000000.0,4559000000.0,,3113000000.0,10947000000.0,494000000.0,2179000000.0,,,4910000000.0,3668000000.0,,,13988000000.0,,,37250000000.0,4319000000.0,14163000000.0,12147000000.0,4319000000.0,4319000000.0,32931000000.0,37250000000.0,18528000000.0,20784000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q1,,2014-03-30,2014-04-23 19:21:57+00:00,1942000000.0,6255000000.0,-9437000000.0,3264000000.0,315000000.0,6197000000.0,1135000000.0,1722000000.0,,10370000000.0,,6152000000.0,2949000000.0,4612000000.0,,2782000000.0,10340000000.0,631000000.0,2134000000.0,,,4921000000.0,3632000000.0,,,13922000000.0,,,36919000000.0,4800000000.0,14234000000.0,11995000000.0,4800000000.0,4800000000.0,32119000000.0,36919000000.0,18073000000.0,20124000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,FY,,2015-12-31,2017-02-09 16:32:41+00:00,1745000000.0,7254000000.0,-11444000000.0,1090000000.0,303000000.0,6703000000.0,,1707000000.0,,10695000000.0,4022000000.0,14305000000.0,4819000000.0,5389000000.0,,6068000000.0,12877000000.0,441000000.0,1859000000.0,969000000.0,948000000.0,5396000000.0,4902000000.0,3161000000.0,205000000.0,14238000000.0,956000000.0,,49304000000.0,3097000000.0,14573000000.0,13918000000.0,3097000000.0,3097000000.0,46207000000.0,49304000000.0,29342000000.0,32289000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q3,,2015-09-27,2015-10-22 16:12:10+00:00,2215000000.0,6740000000.0,-11321000000.0,3300000000.0,306000000.0,5339000000.0,1263000000.0,1947000000.0,,10832000000.0,,7460000000.0,3237000000.0,4677000000.0,,4096000000.0,12456000000.0,515000000.0,2527000000.0,,,4957000000.0,3908000000.0,,,13828000000.0,952000000.0,,39617000000.0,2813000000.0,15055000000.0,12980000000.0,2813000000.0,2813000000.0,36804000000.0,39617000000.0,19885000000.0,23824000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q2,,2015-06-28,2015-07-22 17:04:59+00:00,2016000000.0,7064000000.0,-11456000000.0,3202000000.0,309000000.0,5549000000.0,1469000000.0,1808000000.0,,10867000000.0,,7950000000.0,3032000000.0,4640000000.0,,4035000000.0,12477000000.0,520000000.0,2799000000.0,,,5019000000.0,3815000000.0,,,14129000000.0,452000000.0,,39848000000.0,2982000000.0,15287000000.0,12624000000.0,2982000000.0,2982000000.0,36866000000.0,39848000000.0,19921000000.0,24242000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2015.0,Q1,,2015-03-29,2015-04-22 15:25:13+00:00,1945000000.0,6545000000.0,-11715000000.0,3486000000.0,313000000.0,5548000000.0,1468000000.0,1722000000.0,,10841000000.0,,8404000000.0,3087000000.0,4654000000.0,,4024000000.0,12498000000.0,632000000.0,2352000000.0,,,5015000000.0,3763000000.0,,,14922000000.0,,,39752000000.0,3520000000.0,15218000000.0,11567000000.0,3520000000.0,3520000000.0,36232000000.0,39752000000.0,19880000000.0,24665000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,FY,,2016-12-31,2018-02-16 16:37:09+00:00,1653000000.0,8202000000.0,-12102000000.0,1837000000.0,289000000.0,6776000000.0,,1764000000.0,,10764000000.0,4093000000.0,14282000000.0,4670000000.0,5549000000.0,95000000.0,6625000000.0,14717000000.0,399000000.0,2349000000.0,,,5667000000.0,4659000000.0,,,13324000000.0,0.0,,47806000000.0,1511000000.0,15108000000.0,12542000000.0,1511000000.0,1606000000.0,46200000000.0,47806000000.0,27149000000.0,33658000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q3,,2016-09-25,2016-10-27 16:30:11+00:00,2840000000.0,8955000000.0,-10991000000.0,2895000000.0,291000000.0,6830000000.0,,1856000000.0,,10791000000.0,4205000000.0,14304000000.0,4852000000.0,5369000000.0,107000000.0,5850000000.0,12942000000.0,408000000.0,2899000000.0,,,5414000000.0,4638000000.0,,,13023000000.0,,,48739000000.0,2323000000.0,17110000000.0,14425000000.0,2323000000.0,2430000000.0,46309000000.0,48739000000.0,26260000000.0,31884000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q2,,2016-06-26,2016-07-20 17:01:59+00:00,2778000000.0,9275000000.0,-11104000000.0,1269000000.0,301000000.0,7236000000.0,,2012000000.0,,13621000000.0,4051000000.0,14307000000.0,5136000000.0,5438000000.0,,5830000000.0,12889000000.0,393000000.0,3067000000.0,,,5395000000.0,4620000000.0,,,13800000000.0,502000000.0,,50408000000.0,2997000000.0,16073000000.0,15595000000.0,2997000000.0,2997000000.0,47411000000.0,50408000000.0,28897000000.0,31816000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2016.0,Q1,,2016-03-27,2016-04-27 15:24:10+00:00,2715000000.0,8620000000.0,-11254000000.0,1452000000.0,303000000.0,6856000000.0,,1963000000.0,,13583000000.0,4121000000.0,14320000000.0,5223000000.0,5417000000.0,,5893000000.0,12872000000.0,472000000.0,2422000000.0,,,5377000000.0,4877000000.0,,,14128000000.0,956000000.0,,50158000000.0,3177000000.0,15767000000.0,14912000000.0,3177000000.0,3177000000.0,46981000000.0,50158000000.0,28974000000.0,32069000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,FY,,2017-12-31,2019-02-08 11:38:57+00:00,1467000000.0,2265000000.0,-12539000000.0,2861000000.0,284000000.0,,,1785000000.0,,10800000000.0,3797000000.0,13513000000.0,2878000000.0,5775000000.0,74000000.0,3156000000.0,16422000000.0,9501000000.0,8911000000.0,,,5580000000.0,4548000000.0,,,11405000000.0,750000000.0,,46620000000.0,-850000000.0,17505000000.0,12913000000.0,-850000000.0,-776000000.0,47396000000.0,46620000000.0,23333000000.0,34483000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q3,,2017-09-24,2017-10-26 16:21:39+00:00,2848000000.0,9021000000.0,-11360000000.0,2941000000.0,285000000.0,6195000000.0,,1895000000.0,,10812000000.0,3877000000.0,14268000000.0,4803000000.0,5511000000.0,77000000.0,5970000000.0,14856000000.0,443000000.0,2146000000.0,,,5568000000.0,4563000000.0,,,13173000000.0,,,48946000000.0,2098000000.0,17208000000.0,13084000000.0,2098000000.0,2175000000.0,46771000000.0,48946000000.0,26227000000.0,33687000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q2,,2017-06-25,2017-07-20 16:33:01+00:00,2554000000.0,8762000000.0,-11637000000.0,2452000000.0,286000000.0,6460000000.0,,1796000000.0,,10780000000.0,3944000000.0,14283000000.0,4941000000.0,5532000000.0,84000000.0,6332000000.0,14819000000.0,411000000.0,2831000000.0,,,5557000000.0,4619000000.0,,,12616000000.0,,,48711000000.0,1265000000.0,16566000000.0,13641000000.0,1265000000.0,1349000000.0,47362000000.0,48711000000.0,26613000000.0,33721000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2017.0,Q1,,2017-03-26,2017-04-26 15:14:00+00:00,2718000000.0,8869000000.0,-11892000000.0,2216000000.0,288000000.0,6572000000.0,,1647000000.0,,10773000000.0,4019000000.0,14276000000.0,5074000000.0,5481000000.0,102000000.0,6489000000.0,14769000000.0,427000000.0,2660000000.0,,,5488000000.0,4609000000.0,,,13087000000.0,,,48836000000.0,1483000000.0,16586000000.0,13597000000.0,1483000000.0,1585000000.0,47251000000.0,48836000000.0,26769000000.0,33654000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,FY,,2018-12-31,2020-02-07 11:44:16+00:00,2402000000.0,2444000000.0,-14321000000.0,772000000.0,281000000.0,,,2122000000.0,,10769000000.0,3494000000.0,12604000000.0,2997000000.0,6124000000.0,55000000.0,3208000000.0,12114000000.0,9890000000.0,8374000000.0,,,5178000000.0,4311000000.0,,,15434000000.0,1500000000.0,,44876000000.0,1394000000.0,16103000000.0,14398000000.0,1394000000.0,1449000000.0,43427000000.0,44876000000.0,22649000000.0,29029000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q3,,2018-09-30,2018-10-25 17:21:51+00:00,2691000000.0,2416000000.0,-14077000000.0,897000000.0,283000000.0,,,2165000000.0,,10788000000.0,3570000000.0,13486000000.0,3050000000.0,5902000000.0,59000000.0,3036000000.0,11392000000.0,10496000000.0,9108000000.0,,,5340000000.0,4411000000.0,,,14737000000.0,1200000000.0,,45495000000.0,943000000.0,16859000000.0,15204000000.0,943000000.0,1002000000.0,44493000000.0,45495000000.0,22734000000.0,29289000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q2,,2018-06-24,2018-07-24 16:19:20+00:00,2675000000.0,2482000000.0,-14395000000.0,1181000000.0,283000000.0,,,2051000000.0,,10781000000.0,3646000000.0,13479000000.0,3038000000.0,5786000000.0,63000000.0,3051000000.0,12902000000.0,9803000000.0,8405000000.0,,,5357000000.0,4384000000.0,,,14528000000.0,750000000.0,,45125000000.0,416000000.0,16504000000.0,13881000000.0,416000000.0,479000000.0,44646000000.0,45125000000.0,22835000000.0,30765000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2018.0,Q1,,2018-03-25,2018-04-25 15:10:20+00:00,2715000000.0,2373000000.0,-14589000000.0,2393000000.0,284000000.0,,,1771000000.0,,10806000000.0,3730000000.0,13473000000.0,3196000000.0,5749000000.0,71000000.0,3084000000.0,14912000000.0,9854000000.0,8738000000.0,,,5449000000.0,4386000000.0,,,14123000000.0,750000000.0,,46634000000.0,-182000000.0,17816000000.0,13974000000.0,-182000000.0,-111000000.0,46745000000.0,46634000000.0,23069000000.0,32771000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,FY,,2019-12-31,2020-04-22 16:09:41+00:00,1281000000.0,2337000000.0,-15554000000.0,1514000000.0,280000000.0,7054000000.0,,2466000000.0,,10604000000.0,3213000000.0,11404000000.0,3619000000.0,6591000000.0,44000000.0,3319000000.0,13234000000.0,9625000000.0,1921000000.0,,,6706000000.0,5747000000.0,,,18401000000.0,1250000000.0,,47528000000.0,3127000000.0,17095000000.0,13972000000.0,3127000000.0,3171000000.0,44357000000.0,47528000000.0,23842000000.0,30385000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q3,,2019-09-29,2019-10-24 18:46:44+00:00,2904000000.0,2384000000.0,-13653000000.0,2539000000.0,281000000.0,,,2308000000.0,,10762000000.0,3278000000.0,12652000000.0,3474000000.0,6240000000.0,44000000.0,2912000000.0,12113000000.0,11406000000.0,9403000000.0,,,6280000000.0,5058000000.0,,,17265000000.0,900000000.0,,49275000000.0,3893000000.0,19803000000.0,15515000000.0,3893000000.0,3937000000.0,45338000000.0,49275000000.0,23232000000.0,29823000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q2,,2019-06-30,2019-07-23 16:07:43+00:00,2611000000.0,2546000000.0,-13839000000.0,1167000000.0,281000000.0,,,2077000000.0,,10775000000.0,3351000000.0,12637000000.0,3599000000.0,6170000000.0,46000000.0,3163000000.0,12114000000.0,10788000000.0,9544000000.0,,,6281000000.0,5061000000.0,,,16408000000.0,900000000.0,,47840000000.0,2850000000.0,18100000000.0,15132000000.0,2850000000.0,2896000000.0,44944000000.0,47840000000.0,23570000000.0,29812000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2019.0,Q1,,2019-03-31,2019-04-24 16:05:32+00:00,3097000000.0,2833000000.0,-14094000000.0,991000000.0,281000000.0,,,1861000000.0,,10769000000.0,3425000000.0,12621000000.0,3285000000.0,6140000000.0,57000000.0,3169000000.0,12116000000.0,10922000000.0,9145000000.0,,,6150000000.0,5022000000.0,,,16278000000.0,1300000000.0,,47684000000.0,2465000000.0,18031000000.0,15403000000.0,2465000000.0,2522000000.0,45162000000.0,47684000000.0,23513000000.0,29759000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2020.0,Q1,,2020-03-29,2020-04-22 16:09:41+00:00,3166000000.0,2892000000.0,-15541000000.0,1988000000.0,279000000.0,7205000000.0,,2022000000.0,,10565000000.0,3142000000.0,11439000000.0,3539000000.0,6605000000.0,41000000.0,3164000000.0,13078000000.0,10803000000.0,2009000000.0,,,6550000000.0,5592000000.0,,,18708000000.0,1250000000.0,,49248000000.0,3446000000.0,19222000000.0,15652000000.0,3446000000.0,3487000000.0,45761000000.0,49248000000.0,23421000000.0,30109000000.0
