company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 11:47:11+00:00,7.9,7.9,2.64,7.81,,1164000000.0,2878000000.0,2614000000.0,264000000.0,2878000000.0,41607000000.0,45671000000.0,18000000.0,-261000000.0,220000000.0,,41607000000.0,4064000000.0,345000000.0,-41000000.0,4105000000.0,-327000000.0,3778000000.0,45671000000.0,364200000.0,364200000.0,364200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q3,2010-06-28,2010-09-26,2010-10-21 16:14:46+00:00,1.59,1.59,0.63,1.57,,276000000.0,571000000.0,565000000.0,6000000.0,571000000.0,10374000000.0,11375000000.0,37000000.0,-91000000.0,,203000000.0,10374000000.0,1001000000.0,85000000.0,112000000.0,889000000.0,-48000000.0,841000000.0,11375000000.0,359100000.0,359100000.0,363700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q3YTD,2010-01-01,2010-09-26,,5.3,5.3,1.89,5.24,,954000000.0,1943000000.0,1839000000.0,104000000.0,1943000000.0,30130000000.0,33454000000.0,46000000.0,-212000000.0,,530000000.0,30130000000.0,3324000000.0,259000000.0,318000000.0,3006000000.0,-213000000.0,2793000000.0,33454000000.0,359100000.0,359100000.0,363700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q3TTM,2009-09-28,2010-09-26,,7.35,7.35,2.52,7.25,,1262000000.0,2719000000.0,2609000000.0,110000000.0,2719000000.0,40700000000.0,44656000000.0,71000000.0,-220000000.0,,28000000.0,40700000000.0,3956000000.0,348000000.0,-192000000.0,4148000000.0,-277000000.0,3871000000.0,44656000000.0,359100000.0,359100000.0,363700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q2,2010-03-29,2010-06-27,2010-07-29 15:33:06+00:00,2.25,2.25,0.63,2.22,,303000000.0,825000000.0,727000000.0,98000000.0,825000000.0,10233000000.0,11442000000.0,-19000000.0,-75000000.0,,149000000.0,10233000000.0,1209000000.0,86000000.0,74000000.0,1135000000.0,-105000000.0,1030000000.0,11442000000.0,366700000.0,366700000.0,371600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q2YTD,2010-01-01,2010-06-27,,3.71,3.71,1.26,3.67,,678000000.0,1372000000.0,1274000000.0,98000000.0,1372000000.0,19756000000.0,22079000000.0,9000000.0,-121000000.0,,327000000.0,19756000000.0,2323000000.0,174000000.0,206000000.0,2117000000.0,-165000000.0,1952000000.0,22079000000.0,366700000.0,366700000.0,371600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q2TTM,2009-06-29,2010-06-27,,7.85,7.85,2.46,7.75,,1261000000.0,2945000000.0,2841000000.0,104000000.0,2945000000.0,40210000000.0,44337000000.0,88000000.0,-218000000.0,,1000000.0,40210000000.0,4127000000.0,330000000.0,-217000000.0,4344000000.0,-242000000.0,4102000000.0,44337000000.0,366700000.0,366700000.0,371600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q1,2010-01-01,2010-03-28,2010-04-21 15:53:43+00:00,1.46,1.46,0.63,1.45,,375000000.0,547000000.0,547000000.0,,547000000.0,9523000000.0,10637000000.0,28000000.0,-46000000.0,,178000000.0,9523000000.0,1114000000.0,88000000.0,132000000.0,982000000.0,-60000000.0,922000000.0,10637000000.0,374700000.0,374700000.0,377200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2010.0,Q1TTM,2009-03-30,2010-03-28,,7.5,7.5,2.4,7.41,,1278000000.0,2854000000.0,2848000000.0,6000000.0,2854000000.0,40024000000.0,44131000000.0,154000000.0,-214000000.0,,29000000.0,40024000000.0,4107000000.0,320000000.0,-185000000.0,4292000000.0,-166000000.0,4126000000.0,44131000000.0,374700000.0,374700000.0,377200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q4,2011-09-26,2011-12-31,,2.1,2.1,1.0,2.07,,275000000.0,683000000.0,712000000.0,-29000000.0,683000000.0,11845000000.0,12196000000.0,-60000000.0,-94000000.0,136000000.0,-834000000.0,11845000000.0,351000000.0,96000000.0,-792000000.0,1143000000.0,-156000000.0,987000000.0,12196000000.0,335900000.0,335900000.0,335900000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 16:51:11+00:00,7.9,7.9,3.25,7.81,,964000000.0,2655000000.0,2667000000.0,-12000000.0,2655000000.0,42619000000.0,46499000000.0,-35000000.0,-276000000.0,136000000.0,,42619000000.0,3880000000.0,354000000.0,-140000000.0,4020000000.0,-389000000.0,3631000000.0,46499000000.0,335900000.0,335900000.0,335900000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q3,2011-06-27,2011-09-25,2012-10-25 17:02:00+00:00,2.12,2.12,0.75,2.1,,284000000.0,700000000.0,665000000.0,35000000.0,700000000.0,10844000000.0,12119000000.0,-3000000.0,-45000000.0,,279000000.0,10844000000.0,1275000000.0,89000000.0,234000000.0,1041000000.0,-92000000.0,949000000.0,12119000000.0,330200000.0,330200000.0,333300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q3YTD,2011-01-01,2011-09-25,,5.8,5.8,2.25,5.74,,689000000.0,1972000000.0,1955000000.0,17000000.0,1972000000.0,30774000000.0,34303000000.0,25000000.0,-182000000.0,,834000000.0,30774000000.0,3529000000.0,258000000.0,652000000.0,2877000000.0,-233000000.0,2644000000.0,34303000000.0,330200000.0,330200000.0,333300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q3TTM,2010-09-27,2011-09-25,,8.4,8.4,3.0,8.31,,899000000.0,2907000000.0,2730000000.0,177000000.0,2907000000.0,42251000000.0,46520000000.0,-3000000.0,-231000000.0,220000000.0,304000000.0,42251000000.0,4269000000.0,344000000.0,293000000.0,3976000000.0,-347000000.0,3629000000.0,46520000000.0,330200000.0,330200000.0,333300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q2,2011-03-28,2011-06-26,2011-07-27 16:57:52+00:00,2.16,2.16,0.75,2.14,,167000000.0,742000000.0,742000000.0,0.0,742000000.0,10398000000.0,11551000000.0,9000000.0,-87000000.0,,256000000.0,10398000000.0,1153000000.0,84000000.0,169000000.0,984000000.0,-75000000.0,909000000.0,11551000000.0,343500000.0,343500000.0,346700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q2YTD,2011-01-01,2011-06-26,,3.68,3.68,1.5,3.64,,405000000.0,1272000000.0,1290000000.0,-18000000.0,1272000000.0,19930000000.0,22184000000.0,28000000.0,-137000000.0,,555000000.0,19930000000.0,2254000000.0,169000000.0,418000000.0,1836000000.0,-141000000.0,1695000000.0,22184000000.0,343500000.0,343500000.0,346700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q2TTM,2010-06-28,2011-06-26,,7.87,7.87,2.88,7.78,,891000000.0,2778000000.0,2630000000.0,148000000.0,2778000000.0,41781000000.0,45776000000.0,37000000.0,-277000000.0,220000000.0,228000000.0,41781000000.0,3995000000.0,340000000.0,171000000.0,3824000000.0,-303000000.0,3521000000.0,45776000000.0,343500000.0,343500000.0,346700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q1,2011-01-01,2011-03-27,2011-04-27 17:18:56+00:00,1.52,1.52,0.75,1.5,,238000000.0,530000000.0,548000000.0,-18000000.0,530000000.0,9532000000.0,10633000000.0,19000000.0,-50000000.0,,299000000.0,9532000000.0,1101000000.0,85000000.0,249000000.0,852000000.0,-66000000.0,786000000.0,10633000000.0,348700000.0,348700000.0,353300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2011.0,Q1TTM,2010-03-29,2011-03-27,,7.96,7.96,2.76,7.86,,1027000000.0,2861000000.0,2615000000.0,246000000.0,2861000000.0,41616000000.0,45667000000.0,9000000.0,-265000000.0,220000000.0,121000000.0,41616000000.0,4051000000.0,342000000.0,76000000.0,3975000000.0,-333000000.0,3642000000.0,45667000000.0,348700000.0,348700000.0,353300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q4,2012-10-01,2012-12-31,,1.76,1.76,1.15,1.74,,389000000.0,569000000.0,569000000.0,,569000000.0,11933000000.0,12099000000.0,-48000000.0,-66000000.0,,-868000000.0,11933000000.0,166000000.0,94000000.0,-934000000.0,1100000000.0,-142000000.0,958000000.0,12099000000.0,323700000.0,323700000.0,323700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,FY,2012-01-01,2012-12-31,2015-02-09 12:39:42+00:00,8.48,8.48,4.15,8.36,,1327000000.0,2745000000.0,2745000000.0,,2745000000.0,42986000000.0,47182000000.0,21000000.0,-238000000.0,,,42986000000.0,4196000000.0,383000000.0,-238000000.0,4434000000.0,-362000000.0,4072000000.0,47182000000.0,323700000.0,323700000.0,323700000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q3,2012-06-25,2012-09-30,2012-10-25 17:02:00+00:00,2.25,2.25,1.0,2.21,,319000000.0,727000000.0,727000000.0,0.0,727000000.0,10590000000.0,11869000000.0,45000000.0,-117000000.0,,298000000.0,10590000000.0,1279000000.0,97000000.0,181000000.0,1098000000.0,-52000000.0,1046000000.0,11869000000.0,323100000.0,323100000.0,329000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q3YTD,2012-01-01,2012-09-30,,6.72,6.72,3.0,6.62,,938000000.0,2176000000.0,2176000000.0,,2176000000.0,31053000000.0,35083000000.0,69000000.0,-172000000.0,,868000000.0,31053000000.0,4030000000.0,289000000.0,696000000.0,3334000000.0,-220000000.0,3114000000.0,35083000000.0,323100000.0,323100000.0,329000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q3TTM,2011-09-26,2012-09-30,,8.82,8.82,4.0,8.69,,1213000000.0,2859000000.0,2888000000.0,-29000000.0,2859000000.0,42898000000.0,47279000000.0,9000000.0,-266000000.0,136000000.0,34000000.0,42898000000.0,4381000000.0,385000000.0,-96000000.0,4477000000.0,-376000000.0,4101000000.0,47279000000.0,323100000.0,323100000.0,329000000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q2,2012-03-26,2012-06-24,2013-07-24 16:57:01+00:00,2.41,2.41,1.0,2.38,,336000000.0,781000000.0,781000000.0,,781000000.0,10466000000.0,11921000000.0,21000000.0,-20000000.0,,283000000.0,10466000000.0,1455000000.0,96000000.0,263000000.0,1192000000.0,-75000000.0,1117000000.0,11921000000.0,324100000.0,324100000.0,328200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q2YTD,2012-01-01,2012-06-24,,4.47,4.47,2.0,4.41,,619000000.0,1449000000.0,1449000000.0,,1449000000.0,20463000000.0,23214000000.0,24000000.0,-55000000.0,,570000000.0,20463000000.0,2751000000.0,192000000.0,515000000.0,2236000000.0,-168000000.0,2068000000.0,23214000000.0,324100000.0,324100000.0,328200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q2TTM,2011-06-27,2012-06-24,,8.69,8.69,3.75,8.58,,1178000000.0,2832000000.0,2826000000.0,6000000.0,2832000000.0,43152000000.0,47529000000.0,-39000000.0,-194000000.0,136000000.0,15000000.0,43152000000.0,4377000000.0,377000000.0,-43000000.0,4420000000.0,-416000000.0,4004000000.0,47529000000.0,324100000.0,324100000.0,328200000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q1,2012-01-01,2012-03-25,2013-04-24 18:27:54+00:00,2.06,2.06,1.0,2.03,,283000000.0,668000000.0,668000000.0,,668000000.0,9997000000.0,11293000000.0,3000000.0,-35000000.0,,287000000.0,9997000000.0,1296000000.0,96000000.0,252000000.0,1044000000.0,-93000000.0,951000000.0,11293000000.0,324300000.0,324300000.0,329100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2012.0,Q1TTM,2011-03-28,2012-03-25,,8.44,8.44,3.5,8.34,,1009000000.0,2793000000.0,2787000000.0,6000000.0,2793000000.0,43084000000.0,47159000000.0,-51000000.0,-261000000.0,136000000.0,-12000000.0,43084000000.0,4075000000.0,365000000.0,-137000000.0,4212000000.0,-416000000.0,3796000000.0,47159000000.0,324300000.0,324300000.0,329100000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,FY,2013-01-01,2013-12-31,2014-02-14 16:51:11+00:00,9.29,9.29,4.78,9.13,195000000.0,1205000000.0,2981000000.0,2950000000.0,31000000.0,2981000000.0,40135000000.0,45358000000.0,,-318000000.0,,841000000.0,40135000000.0,5223000000.0,350000000.0,718000000.0,4505000000.0,-350000000.0,4155000000.0,45358000000.0,320900000.0,320900000.0,320900000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q4,2013-09-30,2013-12-31,,1.52,1.52,1.33,1.5,195000000.0,258000000.0,488000000.0,488000000.0,,488000000.0,9953000000.0,11533000000.0,-2000000.0,-96000000.0,,647000000.0,9953000000.0,1580000000.0,86000000.0,746000000.0,834000000.0,-88000000.0,746000000.0,11533000000.0,320900000.0,320900000.0,320900000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q3YTD,2013-01-01,2013-09-29,,7.77,7.77,3.45,7.63,,947000000.0,2493000000.0,2462000000.0,31000000.0,2493000000.0,30182000000.0,33825000000.0,2000000.0,-222000000.0,,194000000.0,30182000000.0,3643000000.0,264000000.0,-28000000.0,3671000000.0,-262000000.0,3409000000.0,33825000000.0,321300000.0,321300000.0,321300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q3TTM,2012-10-01,2013-09-29,,9.53,9.53,4.6,9.37,,1336000000.0,3062000000.0,3031000000.0,31000000.0,3062000000.0,42115000000.0,45924000000.0,-46000000.0,-288000000.0,,-674000000.0,42115000000.0,3809000000.0,358000000.0,-962000000.0,4771000000.0,-404000000.0,4367000000.0,45924000000.0,321300000.0,321300000.0,321300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q3,2013-07-01,2013-09-29,2014-10-23 17:59:30+00:00,2.72,2.72,1.15,2.66,,331000000.0,873000000.0,842000000.0,31000000.0,873000000.0,10163000000.0,11347000000.0,3000000.0,-70000000.0,,,10163000000.0,1184000000.0,84000000.0,-70000000.0,1254000000.0,-81000000.0,1173000000.0,11347000000.0,321300000.0,321300000.0,321300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q2YTD,2013-01-01,2013-06-30,,5.05,5.05,2.3,4.97,,616000000.0,1620000000.0,1620000000.0,,1620000000.0,20019000000.0,22478000000.0,-1000000.0,-152000000.0,,194000000.0,20019000000.0,2459000000.0,180000000.0,42000000.0,2417000000.0,-181000000.0,2236000000.0,22478000000.0,320800000.0,320800000.0,320800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q2TTM,2012-06-25,2013-06-30,,9.06,9.06,4.45,8.92,,1324000000.0,2916000000.0,2916000000.0,,2916000000.0,42542000000.0,46446000000.0,-4000000.0,-335000000.0,,-376000000.0,42542000000.0,3904000000.0,371000000.0,-711000000.0,4615000000.0,-375000000.0,4240000000.0,46446000000.0,320800000.0,320800000.0,320800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q2,2013-04-01,2013-06-30,2014-07-23 12:42:09+00:00,2.68,2.68,1.15,2.64,,352000000.0,859000000.0,859000000.0,,859000000.0,10184000000.0,11408000000.0,1000000.0,-74000000.0,,,10184000000.0,1224000000.0,88000000.0,-74000000.0,1298000000.0,-87000000.0,1211000000.0,11408000000.0,320800000.0,320800000.0,320800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q1,2013-01-01,2013-03-31,2013-04-24 18:27:54+00:00,2.37,2.37,1.15,2.33,,264000000.0,761000000.0,761000000.0,,761000000.0,9835000000.0,11070000000.0,-2000000.0,-78000000.0,,194000000.0,9835000000.0,1235000000.0,92000000.0,116000000.0,1119000000.0,-94000000.0,1025000000.0,11070000000.0,321100000.0,321100000.0,326600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2013.0,Q1TTM,2012-03-26,2013-03-31,,8.79,8.79,4.3,8.66,,1308000000.0,2838000000.0,2838000000.0,,2838000000.0,42824000000.0,46959000000.0,16000000.0,-281000000.0,,-93000000.0,42824000000.0,4135000000.0,379000000.0,-374000000.0,4509000000.0,-363000000.0,4146000000.0,46959000000.0,321100000.0,321100000.0,326600000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 16:32:41+00:00,11.41,11.41,5.49,11.21,,1424000000.0,3614000000.0,3253000000.0,361000000.0,3614000000.0,35263000000.0,39946000000.0,5000000.0,-329000000.0,,,35263000000.0,4683000000.0,340000000.0,-329000000.0,5012000000.0,-335000000.0,4677000000.0,39946000000.0,316800000.0,316800000.0,316800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q4,2014-09-29,2014-12-31,,2.87,2.87,1.5,2.82,,134000000.0,904000000.0,543000000.0,361000000.0,904000000.0,6180000000.0,6876000000.0,2000000.0,-66000000.0,,,6180000000.0,696000000.0,87000000.0,-66000000.0,762000000.0,-85000000.0,677000000.0,6876000000.0,316800000.0,316800000.0,316800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q3,2014-06-30,2014-09-28,2015-10-22 16:12:10+00:00,2.81,2.81,1.33,2.76,,423000000.0,888000000.0,888000000.0,,888000000.0,9839000000.0,11114000000.0,1000000.0,-117000000.0,,,9839000000.0,1275000000.0,82000000.0,-117000000.0,1392000000.0,-81000000.0,1311000000.0,11114000000.0,316300000.0,316300000.0,316300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q3YTD,2014-01-01,2014-09-28,,8.54,8.54,3.99,8.39,,1290000000.0,2710000000.0,2710000000.0,,2710000000.0,29083000000.0,33070000000.0,3000000.0,-263000000.0,,,29083000000.0,3987000000.0,253000000.0,-263000000.0,4250000000.0,-250000000.0,4000000000.0,33070000000.0,316300000.0,316300000.0,316300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q3TTM,2013-09-30,2014-09-28,,10.06,10.06,5.32,9.89,195000000.0,1548000000.0,3198000000.0,3198000000.0,,3198000000.0,39036000000.0,44603000000.0,1000000.0,-359000000.0,,647000000.0,39036000000.0,5567000000.0,339000000.0,483000000.0,5084000000.0,-338000000.0,4746000000.0,44603000000.0,316300000.0,316300000.0,316300000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q2YTD,2014-01-01,2014-06-29,,5.73,5.73,2.66,5.63,,867000000.0,1822000000.0,1822000000.0,,1822000000.0,19244000000.0,21956000000.0,2000000.0,-146000000.0,,,19244000000.0,2712000000.0,171000000.0,-146000000.0,2858000000.0,-169000000.0,2689000000.0,21956000000.0,316800000.0,316800000.0,316800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q2TTM,2013-07-01,2014-06-29,,9.97,9.97,5.14,9.79,195000000.0,1456000000.0,3183000000.0,3152000000.0,31000000.0,3183000000.0,39360000000.0,44836000000.0,3000000.0,-312000000.0,,647000000.0,39360000000.0,5476000000.0,341000000.0,530000000.0,4946000000.0,-338000000.0,4608000000.0,44836000000.0,316800000.0,316800000.0,316800000.0
Lockheed Martin Corp,LMT,DPRBOZP0K5RM2YE8UU08,936468,2014.0,Q2,2014-03-31,2014-06-29,2015-07-22 17:04:59+00:00,2.81,2.81,1.33,2.76,,452000000.0,889000000.0,889000000.0,,889000000.0,9965000000.0,11306000000.0,,-85000000.0,,,9965000000.0,1341000000.0,85000000.0,-85000000.0,1426000000.0,-85000000.0,1341000000.0,11306000000.0,316800000.0,316800000.0,316800000.0
