company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2007.0,FY,2007-01-01,2007-12-31,2010-09-03 11:31:11+00:00,,,461791000.0,,168286000.0,9886000.0,350000000.0,-1282000.0,-875396000.0,994680000.0,-1282000.0,-875396000.0,994680000.0,118002000.0,345262000.0,345262000.0,19341000.0,,-16559000.0,-13429000.0,-16000000.0,-1021456000.0,-305473000.0,-42266000.0,1424000.0,177195000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2008.0,Q4,2008-10-01,2008-12-31,,,,141215000.0,,-476123000.0,210000.0,220000000.0,109519000.0,-536468000.0,226779000.0,109519000.0,-536468000.0,226779000.0,-200170000.0,-1061373000.0,-1061373000.0,1623060000.0,,-8465000.0,-5033000.0,,-568056000.0,-105658000.0,,1391000.0,38662000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2008.0,FY,2008-01-01,2008-12-31,2011-08-16 11:48:48+00:00,,,547404000.0,,-558762000.0,13141000.0,220000000.0,107393000.0,-1596718000.0,1367488000.0,107393000.0,-1596718000.0,1367488000.0,-121837000.0,-915245000.0,-915245000.0,2294091000.0,,-51718000.0,-20040000.0,,-1594775000.0,-105708000.0,,10679000.0,39096000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2008.0,Q3,2008-07-01,2008-09-30,,,,147432000.0,,-133980000.0,-30000.0,,-5063000.0,-405512000.0,443157000.0,-5063000.0,-405512000.0,443157000.0,32582000.0,-232423000.0,-232423000.0,662128000.0,,-22167000.0,-5033000.0,,-385652000.0,,,2227000.0,80000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-03 15:08:34+00:00,,,406189000.0,,-82639000.0,12931000.0,,-2126000.0,-1060250000.0,1140709000.0,-2126000.0,-1060250000.0,1140709000.0,78333000.0,146128000.0,146128000.0,671031000.0,,-43253000.0,-15007000.0,,-1026719000.0,-50000.0,,9288000.0,434000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-07 13:20:26+00:00,,,258757000.0,,51341000.0,12961000.0,,2937000.0,-654738000.0,697552000.0,2937000.0,-654738000.0,697552000.0,45751000.0,378551000.0,378551000.0,8903000.0,,-21086000.0,-9974000.0,,-641067000.0,-50000.0,,7061000.0,354000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2009.0,Q4,2009-10-01,2009-12-31,,,,59908000.0,109408000.0,32887000.0,845000.0,,-135210000.0,-74739000.0,209531000.0,-135210000.0,-74739000.0,209531000.0,-418000.0,104645000.0,104645000.0,12091000.0,,-10718000.0,-5049000.0,,-145200000.0,-131006000.0,,,-28229000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2009.0,FY,2009-01-01,2009-12-31,2012-02-22 13:39:07+00:00,,,265699000.0,109408000.0,-124663000.0,3421000.0,,-229752000.0,-444094000.0,675177000.0,-229752000.0,-444094000.0,675177000.0,1331000.0,-311943000.0,-311943000.0,846084000.0,,-31849000.0,-20172000.0,,-535308000.0,-213001000.0,,3328000.0,10327000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2009.0,Q3TTM,2008-10-01,2009-09-30,,,,347006000.0,,-633673000.0,2786000.0,220000000.0,14977000.0,-905823000.0,692425000.0,14977000.0,-905823000.0,692425000.0,-198421000.0,-1477961000.0,-1477961000.0,2457053000.0,,-29596000.0,-20156000.0,,-958164000.0,-187653000.0,,4719000.0,77218000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2009.0,Q3,2009-07-01,2009-09-30,,,,59240000.0,,163474000.0,2462000.0,-119000000.0,-185619000.0,-85679000.0,271300000.0,-185619000.0,-85679000.0,271300000.0,2000.0,38705000.0,38705000.0,9881000.0,,-10404000.0,-5047000.0,,-97366000.0,-64034000.0,,2098000.0,19993000.0
