company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othertaxespayable,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q2,,2011-06-30,2011-08-04 14:09:15+00:00,47506000.0,293419000.0,398941000.0,6210882000.0,432000.0,,13150000.0,,1893754000.0,4293000.0,691432000.0,9730553000.0,350000000.0,78584000.0,3606210000.0,,787192000.0,48692000.0,4519000.0,112758000.0,8112000.0,32764000.0,260996000.0,,,0.0,,,993415000.0,139261000.0,2826000.0,4884128000.0,2887601000.0,553722000.0,598339000.0,2887601000.0,2887601000.0,1996527000.0,4884128000.0,724196000.0,1398188000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q1,,2011-03-31,2011-05-06 14:01:40+00:00,47322000.0,308946000.0,328271000.0,6126581000.0,423000.0,,54146000.0,,1885891000.0,9848000.0,691432000.0,9297098000.0,350000000.0,79599000.0,3338063000.0,,694384000.0,49356000.0,28109000.0,,,34406000.0,264138000.0,,,,,,835233000.0,136000000.0,3975000.0,4569771000.0,2721547000.0,505870000.0,539702000.0,2721547000.0,2721547000.0,1848224000.0,4569771000.0,725838000.0,1308522000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,FY,,2012-12-31,2014-02-26 10:59:21+00:00,103653000.0,302974000.0,363730000.0,6899057000.0,474000.0,133991000.0,69538000.0,0.0,1940494000.0,8477000.0,620232000.0,11903826000.0,750000000.0,81029000.0,5157374000.0,,1121353000.0,699000.0,,,,57409000.0,179210000.0,,29179000.0,7420000.0,,,1533768000.0,149300000.0,,6305152000.0,3474736000.0,470137000.0,645862000.0,3474736000.0,3474736000.0,2830416000.0,6305152000.0,677641000.0,2184554000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q3,,2012-09-30,2012-11-02 13:50:22+00:00,64988000.0,335011000.0,434966000.0,6767943000.0,488000.0,,5411000.0,,1932448000.0,2126000.0,691432000.0,11778409000.0,830000000.0,77879000.0,5145242000.0,,1128642000.0,6715000.0,,,,49023000.0,324914000.0,,,,,,1445011000.0,151798000.0,416000.0,6313255000.0,3377947000.0,427558000.0,651752000.0,3377947000.0,3377947000.0,2935308000.0,6313255000.0,740455000.0,2283556000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q2,,2012-06-30,2012-08-02 13:53:16+00:00,52170000.0,251575000.0,424993000.0,6638311000.0,250000.0,,96932000.0,,1920637000.0,1193000.0,691432000.0,11344702000.0,750000000.0,91062000.0,4839854000.0,,1074633000.0,7205000.0,,,,46306000.0,304348000.0,,,,,,1371087000.0,133186000.0,5745000.0,6031304000.0,3291974000.0,453712000.0,610349000.0,3291974000.0,3291974000.0,2739330000.0,6031304000.0,737738000.0,2128981000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q1,,2012-03-31,2012-05-03 13:52:35+00:00,61462000.0,361553000.0,364804000.0,6525077000.0,385000.0,,4406000.0,,1912982000.0,5876000.0,691432000.0,10945033000.0,572000000.0,84808000.0,4543490000.0,,1041257000.0,8480000.0,4333000.0,,,36404000.0,304972000.0,,,,,,1317095000.0,157159000.0,,5736449000.0,3230462000.0,465123000.0,587758000.0,3230462000.0,3230462000.0,2505987000.0,5736449000.0,727836000.0,1918229000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,FY,,2013-12-31,2015-03-09 13:38:46+00:00,116110000.0,367754000.0,384986000.0,7483685000.0,1189000.0,126968000.0,4531000.0,,1970985000.0,16854000.0,620232000.0,13449322000.0,924000000.0,66772000.0,6112555000.0,,1459841000.0,5361000.0,389000.0,,,51209000.0,36951000.0,,27509000.0,7867000.0,,,2050034000.0,154173000.0,,7253135000.0,4022208000.0,469139000.0,683167000.0,4022208000.0,4022208000.0,3230927000.0,7253135000.0,671441000.0,2547760000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q3,,2013-09-30,2013-11-06 14:09:30+00:00,111082000.0,391105000.0,403413000.0,7318137000.0,875000.0,,4531000.0,,1960028000.0,13902000.0,620232000.0,13063599000.0,900000000.0,69517000.0,5882917000.0,,1338623000.0,4082000.0,4320000.0,,,54342000.0,293576000.0,,,5750000.0,,818000.0,1855382000.0,187065000.0,7168000.0,7054364000.0,3816285000.0,496873000.0,705880000.0,3816285000.0,3816285000.0,3238079000.0,7054364000.0,674574000.0,2532199000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q2,,2013-06-30,2013-08-07 13:53:40+00:00,82690000.0,381634000.0,416111000.0,7166038000.0,573000.0,,4532000.0,,1949246000.0,18111000.0,620232000.0,12664280000.0,892000000.0,66902000.0,5633609000.0,,1260836000.0,286000.0,59000.0,,,55988000.0,292721000.0,,,7120000.0,,,1729178000.0,172956000.0,7956000.0,6796370000.0,3678997000.0,486541000.0,671816000.0,3678997000.0,3678997000.0,3117373000.0,6796370000.0,676220000.0,2445557000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q1,,2013-03-31,2013-05-07 13:58:28+00:00,83274000.0,333550000.0,411789000.0,7027421000.0,554000.0,,18532000.0,,1942307000.0,12122000.0,620232000.0,12313174000.0,870000000.0,73035000.0,5450480000.0,,1178221000.0,539000.0,2617000.0,,,54740000.0,321510000.0,,,6431000.0,,,1611732000.0,147945000.0,288000.0,6569949000.0,3554593000.0,444497000.0,645625000.0,3554593000.0,3554593000.0,3015356000.0,6569949000.0,674972000.0,2369731000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,FY,,2014-12-31,2016-02-23 16:34:47+00:00,138051000.0,412108000.0,420434000.0,8257502000.0,1102000.0,159792000.0,405862000.0,,1997956000.0,13475000.0,620232000.0,15161213000.0,1483176000.0,89780000.0,7114742000.0,,1754706000.0,1223000.0,,,,41691000.0,33836000.0,16824000.0,26950000.0,9356000.0,,,2501574000.0,190892000.0,,8708469000.0,4500632000.0,931804000.0,776327000.0,4500632000.0,4500632000.0,4207837000.0,8708469000.0,678747000.0,3431510000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q3,,2014-09-30,2014-11-05 12:43:06+00:00,123388000.0,430702000.0,474074000.0,8049016000.0,1051000.0,,563657000.0,,1989129000.0,13544000.0,620232000.0,14707272000.0,1500000000.0,93012000.0,6854110000.0,,1710662000.0,3019000.0,156000.0,,,59215000.0,187815000.0,,,6603000.0,,,2439794000.0,218025000.0,,8644094000.0,4429974000.0,1110537000.0,815643000.0,4429974000.0,4429974000.0,4214120000.0,8644094000.0,679447000.0,3398477000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q2,,2014-06-30,2014-08-06 14:28:36+00:00,126259000.0,449456000.0,468952000.0,7838007000.0,1173000.0,,128555000.0,,1976029000.0,13725000.0,620232000.0,14687610000.0,1500000000.0,85278000.0,7032124000.0,,1626206000.0,1432000.0,8506000.0,,,60299000.0,184980000.0,,,7906000.0,,,2309429000.0,197473000.0,,8399007000.0,4286631000.0,686352000.0,801190000.0,4286631000.0,4286631000.0,4112376000.0,8399007000.0,680531000.0,3311186000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q1,,2014-03-31,2014-05-07 15:02:32+00:00,140720000.0,403283000.0,411352000.0,7650755000.0,1229000.0,,4530000.0,,1971816000.0,14358000.0,620232000.0,13925369000.0,1025000000.0,84339000.0,6434438000.0,,1539114000.0,408000.0,7072000.0,,,49287000.0,177798000.0,,,6939000.0,,818000.0,2174692000.0,169842000.0,3000.0,7618635000.0,4147737000.0,514678000.0,728986000.0,4147737000.0,4147737000.0,3470898000.0,7618635000.0,669519000.0,2741912000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2015.0,FY,,2015-12-31,2017-05-10 16:13:47+00:00,66815000.0,225398000.0,229963000.0,13245832000.0,441000.0,153857000.0,779382000.0,,2763924000.0,,620232000.0,15987114000.0,1485620000.0,54579000.0,2971291000.0,,157162000.0,11535000.0,,,,38969000.0,43359000.0,14380000.0,17545000.0,7036000.0,,,-306008000.0,95744000.0,,4708422000.0,2458357000.0,1077930000.0,410067000.0,2458357000.0,2458357000.0,2250065000.0,4708422000.0,673581000.0,1839998000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2015.0,Q3,,2015-09-30,2015-11-04 12:07:45+00:00,71620000.0,260060000.0,286760000.0,11597715000.0,303000.0,,899312000.0,,2754714000.0,6863000.0,620232000.0,15791417000.0,1500000000.0,65096000.0,4422838000.0,,733371000.0,2901000.0,,,,54831000.0,187916000.0,,,4229000.0,,,678950000.0,122728000.0,,6336362000.0,3433967000.0,1238461000.0,481108000.0,3433967000.0,3433967000.0,2902395000.0,6336362000.0,675063000.0,2421287000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2015.0,Q2,,2015-06-30,2015-08-05 12:29:54+00:00,71486000.0,319370000.0,262727000.0,10242417000.0,912000.0,,856880000.0,,2737953000.0,6961000.0,620232000.0,15643279000.0,1500000000.0,75165000.0,5624508000.0,,1177289000.0,865000.0,,,,56315000.0,196168000.0,,,8208000.0,,,1457298000.0,164671000.0,,7568504000.0,4196163000.0,1267449000.0,498884000.0,4196163000.0,4196163000.0,3372341000.0,7568504000.0,676547000.0,2873457000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2015.0,Q1,,2015-03-31,2015-05-05 12:18:54+00:00,74749000.0,339711000.0,336606000.0,9067931000.0,1204000.0,,120932000.0,,2012331000.0,10077000.0,620232000.0,15475143000.0,1500000000.0,81462000.0,6620570000.0,,1522629000.0,1000000.0,,,,58064000.0,198089000.0,,,8003000.0,,,2072603000.0,141840000.0,,7860051000.0,4086138000.0,561185000.0,553195000.0,4086138000.0,4086138000.0,3773913000.0,7860051000.0,678296000.0,3220718000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2016.0,FY,,2016-12-31,2018-02-23 14:12:26+00:00,74486000.0,274570000.0,260015000.0,14349505000.0,945000.0,140770000.0,652876000.0,0.0,2764403000.0,,620232000.0,16703772000.0,1487939000.0,33342000.0,2559732000.0,55835000.0,0.0,1181000.0,49370000.0,,,32621000.0,43674000.0,,18766000.0,7335000.0,,,-722359000.0,119715000.0,,4237724000.0,2042989000.0,969304000.0,522352000.0,2042989000.0,2042989000.0,2194735000.0,4237724000.0,708688000.0,1672383000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2016.0,Q3,,2016-09-30,2016-11-03 12:29:15+00:00,53428000.0,226983000.0,258551000.0,13756311000.0,1008000.0,,698696000.0,0.0,2775754000.0,,620232000.0,16460387000.0,1487371000.0,34909000.0,2918524000.0,,87523000.0,2462000.0,21573000.0,,,33488000.0,189253000.0,12629000.0,,3453000.0,,,-443480000.0,107766000.0,,4538747000.0,2333282000.0,966503000.0,441318000.0,2333282000.0,2333282000.0,2205465000.0,4538747000.0,666349000.0,1764147000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2016.0,Q2,,2016-06-30,2016-08-04 12:25:30+00:00,55564000.0,229634000.0,220154000.0,13569032000.0,721000.0,,641739000.0,0.0,2776755000.0,,620232000.0,16303790000.0,1486795000.0,37852000.0,2958814000.0,,92446000.0,3292000.0,28399000.0,,,35170000.0,202454000.0,13205000.0,,5090000.0,,,-430674000.0,99209000.0,,4531823000.0,2346802000.0,917607000.0,403326000.0,2346802000.0,2346802000.0,2185021000.0,4531823000.0,668607000.0,1781695000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2016.0,Q1,,2016-03-31,2016-05-05 12:29:48+00:00,39241000.0,192160000.0,229787000.0,13057470000.0,526000.0,,676639000.0,0.0,2774202000.0,,620232000.0,16144096000.0,1486211000.0,44648000.0,3313969000.0,,246553000.0,12218000.0,3812000.0,,,35970000.0,197074000.0,13789000.0,,5425000.0,,,-160397000.0,84252000.0,,4901261000.0,2614331000.0,931090000.0,357092000.0,2614331000.0,2614331000.0,2286930000.0,4901261000.0,669991000.0,1929838000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2017.0,FY,,2017-12-31,2019-02-20 17:30:48+00:00,98386000.0,460174000.0,328162000.0,14748833000.0,2199000.0,158421000.0,400534000.0,0.0,2765338000.0,,620232000.0,17990363000.0,1486920000.0,49722000.0,3452452000.0,,101618000.0,16687000.0,42066000.0,,,34320000.0,47828000.0,,23687000.0,8518000.0,,,-199259000.0,187273000.0,,5042639000.0,2568278000.0,935635000.0,679574000.0,2568278000.0,2568278000.0,2474361000.0,5042639000.0,654552000.0,1794787000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2017.0,Q3,,2017-09-30,2017-11-08 12:29:40+00:00,88888000.0,403185000.0,320730000.0,14629884000.0,1805000.0,144635000.0,422808000.0,0.0,2774213000.0,,620232000.0,17644183000.0,1486509000.0,54545000.0,3222619000.0,0.0,99695000.0,9681000.0,5778000.0,,,32071000.0,43527000.0,,22651000.0,3913000.0,,,-373955000.0,154578000.0,,4769054000.0,2402063000.0,894132000.0,592625000.0,2402063000.0,2402063000.0,2366991000.0,4769054000.0,652303000.0,1774366000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2017.0,Q2,,2017-06-30,2017-08-09 12:50:28+00:00,87833000.0,335531000.0,277628000.0,14530251000.0,1571000.0,147363000.0,519595000.0,0.0,2775550000.0,,620232000.0,17305694000.0,1486097000.0,45486000.0,2981557000.0,,48322000.0,21370000.0,98000.0,,,33315000.0,43222000.0,,17719000.0,5894000.0,,,-465366000.0,142943000.0,,4562980000.0,2311755000.0,927876000.0,526221000.0,2311755000.0,2311755000.0,2251225000.0,4562980000.0,653547000.0,1725004000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2017.0,Q1,,2017-03-31,2017-05-10 16:42:51+00:00,86182000.0,319142000.0,253372000.0,14434516000.0,1347000.0,144523000.0,578908000.0,0.0,2772247000.0,,620232000.0,17009469000.0,1488500000.0,37487000.0,2778870000.0,10424000.0,,7975000.0,10838000.0,,,35246000.0,42705000.0,11500000.0,15554000.0,5715000.0,,,-562645000.0,141376000.0,,4393999000.0,2210949000.0,949227000.0,507322000.0,2210949000.0,2210949000.0,2183050000.0,4393999000.0,677402000.0,1675728000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2018.0,FY,,2018-12-31,2020-02-26 16:10:37+00:00,106814000.0,454200000.0,345833000.0,15287752000.0,755000.0,152758000.0,800666000.0,0.0,2786146000.0,,620232000.0,19003082000.0,1488554000.0,55553000.0,3973016000.0,,334473000.0,106166000.0,27627000.0,,,44697000.0,47806000.0,,33622000.0,7554000.0,0.0,,542885000.0,194811000.0,,6062084000.0,3329786000.0,1424139000.0,708707000.0,3329786000.0,3329786000.0,2732298000.0,6062084000.0,664929000.0,2023591000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2018.0,Q3,,2018-09-30,2018-11-06 16:46:22+00:00,141426000.0,471423000.0,377703000.0,15124111000.0,2740000.0,151868000.0,863946000.0,0.0,2779159000.0,,620232000.0,18612627000.0,1488147000.0,55546000.0,3732641000.0,,244592000.0,32667000.0,97480000.0,,,37847000.0,62661000.0,,35044000.0,4133000.0,,,243923000.0,193692000.0,,5818435000.0,3025822000.0,1427715000.0,845345000.0,3025822000.0,3025822000.0,2792613000.0,5818435000.0,658079000.0,1947268000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2018.0,Q2,,2018-06-30,2018-08-07 16:45:40+00:00,95239000.0,444655000.0,345979000.0,15000443000.0,2201000.0,159568000.0,410823000.0,0.0,2771486000.0,,620232000.0,18645263000.0,1487739000.0,53375000.0,3883784000.0,,201350000.0,73870000.0,90480000.0,,,37235000.0,59279000.0,,24392000.0,7419000.0,,,112811000.0,180869000.0,,5531393000.0,2886498000.0,990142000.0,736959000.0,2886498000.0,2886498000.0,2644895000.0,5531393000.0,657467000.0,1907936000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2018.0,Q1,,2018-03-31,2018-05-08 16:20:08+00:00,100417000.0,415248000.0,284847000.0,14869223000.0,2009000.0,156254000.0,463810000.0,0.0,2762521000.0,,620232000.0,18271497000.0,1487330000.0,54223000.0,3619147000.0,,158511000.0,37511000.0,54168000.0,,,42995000.0,48378000.0,,24171000.0,7198000.0,,,-12937000.0,194695000.0,,5260364000.0,2751593000.0,977990000.0,658298000.0,2751593000.0,2751593000.0,2508771000.0,5260364000.0,663227000.0,1850473000.0,0.0,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2019.0,FY,,2019-12-31,2020-05-11 16:08:13+00:00,49020000.0,448584000.0,364532000.0,16723544000.0,,154045000.0,94722000.0,0.0,3244346000.0,,716865000.0,21934242000.0,1985246000.0,47893000.0,5729989000.0,,338424000.0,19528000.0,16681000.0,,,71689000.0,245932000.0,,54446000.0,10759000.0,81620000.0,,331795000.0,273942000.0,,7140029000.0,3576141000.0,621486000.0,758621000.0,3576141000.0,3576141000.0,3482268000.0,7140029000.0,788554000.0,2723647000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2019.0,Q3,,2019-09-30,2019-11-05 13:46:42+00:00,65925000.0,425329000.0,382338000.0,15979664000.0,10000.0,157431000.0,23885000.0,0.0,3235336000.0,,751836000.0,21673391000.0,1984734000.0,49113000.0,6231906000.0,,446961000.0,52032000.0,24983000.0,,,78884000.0,262202000.0,,48494000.0,6220000.0,81620000.0,,654212000.0,274959000.0,,7619205000.0,3889558000.0,556579000.0,796699000.0,3889558000.0,3889558000.0,3648027000.0,7619205000.0,830720000.0,2851328000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2019.0,Q2,,2019-06-30,2019-08-05 17:21:19+00:00,119076000.0,387362000.0,359009000.0,15659363000.0,2208000.0,157381000.0,19414000.0,0.0,3224346000.0,,727573000.0,21410500000.0,1984230000.0,58306000.0,6277566000.0,,439429000.0,45989000.0,50056000.0,,,70739000.0,256714000.0,,38201000.0,8985000.0,81620000.0,,635339000.0,248325000.0,,7595934000.0,3861893000.0,520056000.0,814667000.0,3861893000.0,3861893000.0,3652421000.0,7595934000.0,798312000.0,2837754000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2019.0,Q1,,2019-03-31,2019-05-10 14:43:43+00:00,90854000.0,465902000.0,430981000.0,15462464000.0,1904000.0,165529000.0,20930000.0,0.0,3211832000.0,,727573000.0,21117358000.0,1983727000.0,62600000.0,6164448000.0,,405294000.0,38641000.0,77557000.0,,,68963000.0,249746000.0,,32084000.0,8135000.0,81620000.0,,547626000.0,278438000.0,,7557192000.0,3761362000.0,596208000.0,909914000.0,3761362000.0,3761362000.0,3714210000.0,7557192000.0,796536000.0,2804296000.0,,
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2020.0,Q1,,2020-03-31,2020-05-11 16:08:13+00:00,56500000.0,329977000.0,332441000.0,17255321000.0,,157393000.0,88706000.0,0.0,3255781000.0,,0.0,22192455000.0,1985758000.0,45108000.0,5464786000.0,,322067000.0,202815000.0,6772000.0,,,76969000.0,256909000.0,,28349000.0,9985000.0,81620000.0,,-466281000.0,201037000.0,,6218346000.0,2789500000.0,676591000.0,625099000.0,2789500000.0,2789500000.0,3347226000.0,6218346000.0,76969000.0,2722127000.0,,
