company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:33:54+00:00,2545000.0,,-6.05,,89666000.0,-6.05,791137000.0,-284961000.0,-494100000.0,-494100000.0,-494100000.0,64229000.0,209179000.0,-2355000.0,15443000.0,2257000.0,17854000.0,64229000.0,144950000.0,2754000.0,918902000.0,-773952000.0,-5109000.0,-779061000.0,209179000.0,,81700000.0,81700000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q4,2010-10-01,2010-12-31,,1836000.0,6.74,1.35,,82661000.0,1.35,,73651000.0,117585000.0,117585000.0,117585000.0,74538000.0,408029000.0,3202000.0,41137000.0,3341000.0,14738000.0,74538000.0,333491000.0,1744000.0,143713000.0,189778000.0,1458000.0,191236000.0,408029000.0,83335000.0,83335000.0,83335000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 14:06:24+00:00,7322000.0,6.74,6.74,,304222000.0,6.7,,338949000.0,574782000.0,574782000.0,574782000.0,266145000.0,1613683000.0,5992000.0,59085000.0,12353000.0,53195000.0,266145000.0,1347538000.0,3622000.0,436177000.0,911361000.0,2370000.0,913731000.0,1613683000.0,83335000.0,83335000.0,83335000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q3YTD,2010-01-01,2010-09-30,,5486000.0,,5.39,,221561000.0,5.35,,265298000.0,457197000.0,457197000.0,457197000.0,191607000.0,1205654000.0,2790000.0,17948000.0,9012000.0,38457000.0,191607000.0,1014047000.0,1878000.0,292464000.0,721583000.0,912000.0,722495000.0,1205654000.0,,85500000.0,85500000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q3TTM,2009-10-01,2010-09-30,,9134000.0,-3.82,6.7,,281469000.0,6.66,,324881000.0,561842000.0,561842000.0,561842000.0,245433000.0,1534450000.0,-1873000.0,38503000.0,11435000.0,55547000.0,245433000.0,1289017000.0,4333000.0,396088000.0,892929000.0,-6206000.0,886723000.0,1534450000.0,,85500000.0,85500000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 14:12:32+00:00,1201000.0,,1.5,,78705000.0,1.5,,75605000.0,128216000.0,128216000.0,128216000.0,69671000.0,378583000.0,2711000.0,13066000.0,3241000.0,13565000.0,69671000.0,308912000.0,-1976000.0,109778000.0,199134000.0,4687000.0,203821000.0,378583000.0,,85500000.0,85500000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q2YTD,2010-01-01,2010-06-30,,4285000.0,,3.89,,142856000.0,3.85,,189693000.0,328981000.0,328981000.0,328981000.0,121936000.0,827071000.0,79000.0,4882000.0,5771000.0,24892000.0,121936000.0,705135000.0,3854000.0,182686000.0,522449000.0,-3775000.0,518674000.0,827071000.0,,84800000.0,85400000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q2TTM,2009-07-01,2010-06-30,,11957000.0,-3.82,5.66,,262004000.0,5.62,,276109000.0,472331000.0,472331000.0,472331000.0,232034000.0,1405001000.0,-8321000.0,62522000.0,10671000.0,57415000.0,232034000.0,1172967000.0,11637000.0,404569000.0,768398000.0,-19958000.0,748440000.0,1405001000.0,,84800000.0,85400000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 14:09:15+00:00,1641000.0,,1.47,,73146000.0,1.46,,71339000.0,124620000.0,124620000.0,124620000.0,62281000.0,378501000.0,-1851000.0,25121000.0,2993000.0,13693000.0,62281000.0,316220000.0,1816000.0,116594000.0,199626000.0,-3667000.0,195959000.0,378501000.0,,84800000.0,85400000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q1TTM,2009-04-01,2010-03-31,,12412000.0,-3.82,4.65,,245743000.0,4.62,,226777000.0,386518000.0,386518000.0,386518000.0,227959000.0,1249185000.0,-12005000.0,53011000.0,9775000.0,59332000.0,227959000.0,1021226000.0,15653000.0,380273000.0,640953000.0,-27658000.0,613295000.0,1249185000.0,,84400000.0,85500000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:01:40+00:00,2644000.0,,2.42,,69710000.0,2.39,,118354000.0,204361000.0,204361000.0,204361000.0,59655000.0,448570000.0,1930000.0,-20239000.0,2778000.0,11199000.0,59655000.0,388915000.0,2038000.0,66092000.0,322823000.0,-108000.0,322715000.0,448570000.0,,84400000.0,85500000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q4,2011-10-01,2011-12-31,,3228000.0,1.35,1.35,,110907000.0,1.35,,67966000.0,116869000.0,116869000.0,116869000.0,86497000.0,430271000.0,2532000.0,28874000.0,4987000.0,12690000.0,86497000.0,343774000.0,785000.0,160686000.0,183088000.0,1747000.0,184835000.0,430271000.0,83755000.0,83755000.0,83755000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 10:59:21+00:00,11451000.0,6.17,6.17,,390461000.0,6.15,,311549000.0,529932000.0,529932000.0,529932000.0,327086000.0,1757889000.0,9758000.0,116146000.0,18949000.0,55519000.0,327086000.0,1430803000.0,6554000.0,592526000.0,838277000.0,3204000.0,841481000.0,1757889000.0,83755000.0,83755000.0,83755000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q3YTD,2011-01-01,2011-09-30,,8223000.0,4.82,4.82,,279554000.0,4.8,,243583000.0,413063000.0,413063000.0,413063000.0,240589000.0,1327618000.0,7226000.0,87272000.0,13962000.0,42829000.0,240589000.0,1087029000.0,5769000.0,431840000.0,655189000.0,1457000.0,656646000.0,1327618000.0,85806000.0,85806000.0,85806000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q3TTM,2010-10-01,2011-09-30,,10059000.0,11.56,6.17,,362215000.0,6.15,,317234000.0,530648000.0,530648000.0,530648000.0,315127000.0,1735647000.0,10428000.0,128409000.0,17303000.0,57567000.0,315127000.0,1420520000.0,7513000.0,575553000.0,844967000.0,2915000.0,847882000.0,1735647000.0,85806000.0,85806000.0,85806000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 13:50:22+00:00,3578000.0,1.49,1.49,,104681000.0,1.49,,76849000.0,128152000.0,128152000.0,128152000.0,82350000.0,433809000.0,3604000.0,23413000.0,4595000.0,11769000.0,82350000.0,351459000.0,2026000.0,148036000.0,203423000.0,1578000.0,205001000.0,433809000.0,85806000.0,85806000.0,85806000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q2YTD,2011-01-01,2011-06-30,,4645000.0,3.33,3.33,,174873000.0,3.31,,166734000.0,284911000.0,284911000.0,284911000.0,158239000.0,893809000.0,3622000.0,63859000.0,9367000.0,31060000.0,158239000.0,735570000.0,3743000.0,283804000.0,451766000.0,-121000.0,451645000.0,893809000.0,85655000.0,85655000.0,85655000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q2TTM,2010-07-01,2011-06-30,,7682000.0,10.07,6.18,,336239000.0,6.16,,315990000.0,530712000.0,530712000.0,530712000.0,302448000.0,1680421000.0,9535000.0,118062000.0,15949000.0,59363000.0,302448000.0,1377973000.0,3511000.0,537295000.0,840678000.0,6024000.0,846702000.0,1680421000.0,85655000.0,85655000.0,85655000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 13:53:16+00:00,2707000.0,1.95,1.95,,89847000.0,1.94,,97584000.0,166749000.0,166749000.0,166749000.0,81762000.0,467213000.0,3018000.0,12018000.0,4617000.0,12959000.0,81762000.0,385451000.0,1988000.0,122148000.0,263303000.0,1030000.0,264333000.0,467213000.0,85655000.0,85655000.0,85655000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q1TTM,2010-04-01,2011-03-31,,6616000.0,8.12,5.7,,319538000.0,5.68,,289745000.0,488583000.0,488583000.0,488583000.0,282967000.0,1591709000.0,4666000.0,131165000.0,14325000.0,60097000.0,282967000.0,1308742000.0,3339000.0,531741000.0,777001000.0,1327000.0,778328000.0,1591709000.0,85626000.0,85626000.0,85626000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 13:52:35+00:00,1938000.0,1.38,1.38,,85026000.0,1.37,,69150000.0,118162000.0,118162000.0,118162000.0,76477000.0,426596000.0,604000.0,51841000.0,4750000.0,18101000.0,76477000.0,350119000.0,1755000.0,161656000.0,188463000.0,-1151000.0,187312000.0,426596000.0,85626000.0,85626000.0,85626000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,FY,2012-01-01,2012-12-31,2015-03-09 13:38:46+00:00,13019000.0,4.08,4.08,,513916000.0,4.07,,206727000.0,353823000.0,353823000.0,353823000.0,337903000.0,1623938000.0,19864000.0,111710000.0,21919000.0,54428000.0,337903000.0,1286035000.0,30357000.0,714992000.0,571043000.0,-10493000.0,560550000.0,1623938000.0,84757000.0,84757000.0,84757000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q4,2012-10-01,2012-12-31,,3541000.0,1.12,1.12,,138430000.0,1.13,,57708000.0,99152000.0,99152000.0,99152000.0,88817000.0,440868000.0,1150000.0,39633000.0,4400000.0,5610000.0,88817000.0,352051000.0,4727000.0,191614000.0,160437000.0,-3577000.0,156860000.0,440868000.0,84757000.0,84757000.0,84757000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q3YTD,2012-01-01,2012-09-30,,9478000.0,2.96,2.96,,375486000.0,2.94,,149019000.0,254671000.0,254671000.0,254671000.0,249086000.0,1183070000.0,18714000.0,72077000.0,17519000.0,48818000.0,249086000.0,933984000.0,25630000.0,523378000.0,410606000.0,-6916000.0,403690000.0,1183070000.0,84681000.0,84681000.0,84681000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q3TTM,2011-10-01,2012-09-30,,12706000.0,4.31,4.31,,486393000.0,4.29,,216985000.0,371540000.0,371540000.0,371540000.0,335583000.0,1613341000.0,21246000.0,100951000.0,22506000.0,61508000.0,335583000.0,1277758000.0,26415000.0,684064000.0,593694000.0,-5169000.0,588525000.0,1613341000.0,84681000.0,84681000.0,84681000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 14:09:30+00:00,3512000.0,0.97,0.97,,135987000.0,0.97,,47939000.0,84262000.0,84262000.0,84262000.0,82676000.0,406912000.0,6159000.0,29424000.0,8301000.0,16978000.0,82676000.0,324236000.0,3992000.0,194202000.0,130034000.0,2167000.0,132201000.0,406912000.0,84681000.0,84681000.0,84681000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q2YTD,2012-01-01,2012-06-30,,5966000.0,1.99,1.99,,239499000.0,1.97,,101080000.0,170409000.0,170409000.0,170409000.0,166410000.0,776158000.0,12555000.0,42653000.0,9218000.0,31840000.0,166410000.0,609748000.0,21638000.0,329176000.0,280572000.0,-9083000.0,271489000.0,776158000.0,83984000.0,83984000.0,83984000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q2TTM,2011-07-01,2012-06-30,,12772000.0,4.83,4.83,,455087000.0,4.81,,245895000.0,415430000.0,415430000.0,415430000.0,335257000.0,1640238000.0,18691000.0,94940000.0,18800000.0,56299000.0,335257000.0,1304981000.0,24449000.0,637898000.0,667083000.0,-5758000.0,661325000.0,1640238000.0,83984000.0,83984000.0,83984000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 13:53:40+00:00,2441000.0,0.75,0.75,,121237000.0,0.74,,38137000.0,64302000.0,64302000.0,64302000.0,80618000.0,353122000.0,7829000.0,13405000.0,4684000.0,15353000.0,80618000.0,272504000.0,20774000.0,157120000.0,115384000.0,-12945000.0,102439000.0,353122000.0,83984000.0,83984000.0,83984000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q1TTM,2011-04-01,2012-03-31,,13038000.0,6.03,6.03,,423697000.0,6.01,,305342000.0,517877000.0,517877000.0,517877000.0,336401000.0,1754329000.0,13880000.0,93553000.0,18733000.0,53905000.0,336401000.0,1417928000.0,5663000.0,602926000.0,815002000.0,8217000.0,823219000.0,1754329000.0,83937000.0,83937000.0,83937000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 13:58:28+00:00,3525000.0,1.24,1.24,,118262000.0,1.23,,62943000.0,106107000.0,106107000.0,106107000.0,85792000.0,423036000.0,4726000.0,29248000.0,4534000.0,16487000.0,85792000.0,337244000.0,864000.0,172056000.0,165188000.0,3862000.0,169050000.0,423036000.0,83937000.0,83937000.0,83937000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:34:47+00:00,7989000.0,6.48,6.48,,615874000.0,6.47,,329011000.0,564689000.0,564689000.0,564689000.0,406198000.0,1998051000.0,21518000.0,-19393000.0,14279000.0,77466000.0,406198000.0,1591853000.0,23456000.0,696215000.0,895638000.0,-1938000.0,893700000.0,1998051000.0,85288000.0,85288000.0,85288000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q4,2013-10-01,2013-12-31,,909000.0,2.35,2.35,,173023000.0,2.35,,117396000.0,206827000.0,206827000.0,206827000.0,106409000.0,516602000.0,7881000.0,-102199000.0,3820000.0,12246000.0,106409000.0,410193000.0,6052000.0,87799000.0,322394000.0,1829000.0,324223000.0,516602000.0,85288000.0,85288000.0,85288000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q3YTD,2013-01-01,2013-09-30,,7080000.0,4.13,4.13,,442851000.0,4.12,,211615000.0,357862000.0,357862000.0,357862000.0,299789000.0,1481449000.0,13637000.0,82806000.0,10459000.0,65220000.0,299789000.0,1181660000.0,17404000.0,608416000.0,573244000.0,-3767000.0,569477000.0,1481449000.0,85213000.0,85213000.0,85213000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q3TTM,2012-10-01,2013-09-30,,10621000.0,5.25,5.25,,581281000.0,5.25,,269323000.0,457014000.0,457014000.0,457014000.0,388606000.0,1922317000.0,14787000.0,122439000.0,14859000.0,70830000.0,388606000.0,1533711000.0,22131000.0,800030000.0,733681000.0,-7344000.0,726337000.0,1922317000.0,85213000.0,85213000.0,85213000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 12:43:06+00:00,1797000.0,1.59,1.59,,159182000.0,1.59,,81823000.0,138370000.0,138370000.0,138370000.0,108974000.0,561336000.0,2263000.0,41928000.0,3347000.0,21510000.0,108974000.0,452362000.0,6668000.0,227764000.0,224598000.0,-4405000.0,220193000.0,561336000.0,85213000.0,85213000.0,85213000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q2YTD,2013-01-01,2013-06-30,,5283000.0,2.54,2.54,,283669000.0,2.53,,129792000.0,219492000.0,219492000.0,219492000.0,190815000.0,920113000.0,11374000.0,40878000.0,7112000.0,43710000.0,190815000.0,729298000.0,10736000.0,380652000.0,348646000.0,638000.0,349284000.0,920113000.0,84942000.0,84942000.0,84942000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q2TTM,2012-07-01,2013-06-30,,12336000.0,4.63,4.63,,558086000.0,4.63,,235439000.0,402906000.0,402906000.0,402906000.0,362308000.0,1767893000.0,18683000.0,109935000.0,19813000.0,66298000.0,362308000.0,1405585000.0,19455000.0,766468000.0,639117000.0,-772000.0,638345000.0,1767893000.0,84942000.0,84942000.0,84942000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 14:28:36+00:00,2884000.0,1.5,1.5,,147231000.0,1.49,,76616000.0,129565000.0,129565000.0,129565000.0,96639000.0,493757000.0,8758000.0,14147000.0,3507000.0,25201000.0,96639000.0,397118000.0,6725000.0,192970000.0,204148000.0,2033000.0,206181000.0,493757000.0,84942000.0,84942000.0,84942000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q1TTM,2012-04-01,2013-03-31,,11893000.0,3.88,3.88,,532092000.0,3.88,,196960000.0,337643000.0,337643000.0,337643000.0,346287000.0,1627258000.0,17754000.0,109193000.0,20990000.0,56450000.0,346287000.0,1280971000.0,33504000.0,730618000.0,550353000.0,-15750000.0,534603000.0,1627258000.0,84920000.0,84920000.0,84920000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 15:02:32+00:00,2399000.0,1.04,1.04,,136438000.0,1.04,,53176000.0,89927000.0,89927000.0,89927000.0,94176000.0,426356000.0,2616000.0,26731000.0,3605000.0,18509000.0,94176000.0,332180000.0,4011000.0,187682000.0,144498000.0,-1395000.0,143103000.0,426356000.0,84920000.0,84920000.0,84920000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,FY,2014-01-01,2014-12-31,2017-05-10 16:13:47+00:00,10082000.0,0.22,6.01,,775577000.0,6.0,,309847000.0,526498000.0,526498000.0,526498000.0,572831000.0,2424176000.0,28907000.0,125147000.0,15001000.0,81160000.0,572831000.0,1851345000.0,36940000.0,1006967000.0,844378000.0,-8033000.0,836345000.0,2424176000.0,2393200000.0,85679000.0,85679000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q4,2014-10-01,2014-12-31,,1794000.0,-4.73,1.06,-0.48,187298000.0,1.06,,55637000.0,95086000.0,95086000.0,95086000.0,149809000.0,538551000.0,6700000.0,16699000.0,4126000.0,23637000.0,149809000.0,388742000.0,11165000.0,233554000.0,155188000.0,-4465000.0,150723000.0,538551000.0,2393200000.0,85679000.0,85679000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 12:07:45+00:00,1420000.0,1.65,1.65,0.16,219359000.0,1.65,,84707000.0,144315000.0,144315000.0,144315000.0,152245000.0,649740000.0,11123000.0,24100000.0,3603000.0,20240000.0,152245000.0,497495000.0,10874000.0,268722000.0,228773000.0,249000.0,229022000.0,649740000.0,85643000.0,85643000.0,85643000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q3YTD,2014-01-01,2014-09-30,,8288000.0,4.95,4.95,0.48,588279000.0,4.94,,254210000.0,431412000.0,431412000.0,431412000.0,423022000.0,1885625000.0,22207000.0,108448000.0,10875000.0,57523000.0,423022000.0,1462603000.0,25775000.0,773413000.0,689190000.0,-3568000.0,685622000.0,1885625000.0,85643000.0,85643000.0,85643000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q3TTM,2013-10-01,2014-09-30,,9197000.0,7.3,7.3,0.48,761302000.0,7.29,,371606000.0,638239000.0,638239000.0,638239000.0,529431000.0,2402227000.0,30088000.0,6249000.0,14695000.0,69769000.0,529431000.0,1872796000.0,31827000.0,861212000.0,1011584000.0,-1739000.0,1009845000.0,2402227000.0,85643000.0,85643000.0,85643000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 12:29:54+00:00,3650000.0,1.71,1.71,0.16,194989000.0,1.7,,87758000.0,148640000.0,148640000.0,148640000.0,142604000.0,636669000.0,4129000.0,34889000.0,3548000.0,16571000.0,142604000.0,494065000.0,8149000.0,253647000.0,240418000.0,-4020000.0,236398000.0,636669000.0,85532000.0,85532000.0,85532000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q2YTD,2014-01-01,2014-06-30,,6868000.0,3.3,3.3,0.32,368920000.0,3.29,,169503000.0,287097000.0,287097000.0,287097000.0,270777000.0,1235885000.0,11084000.0,84348000.0,7272000.0,37283000.0,270777000.0,965108000.0,14901000.0,504691000.0,460417000.0,-3817000.0,456600000.0,1235885000.0,85532000.0,85532000.0,85532000.0
Cimarex Energy Co,XEC,11KYOFXPU1C4CQL1CL44,1168054,2014.0,Q2TTM,2013-07-01,2014-06-30,,9574000.0,7.24,7.24,0.32,701125000.0,7.23,,368722000.0,632294000.0,632294000.0,632294000.0,486160000.0,2313823000.0,21228000.0,24077000.0,14439000.0,71039000.0,486160000.0,1827663000.0,27621000.0,820254000.0,1007409000.0,-6393000.0,1001016000.0,2313823000.0,85532000.0,85532000.0,85532000.0
