company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Mohawk Industries Inc,MHK,,851968,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 08:09:09+00:00,-21.32,-21.32,-21.32,1543397000.0,180062000.0,-1452534000.0,-1452534000.0,,-1458228000.0,5694000.0,5088584000.0,6826348000.0,-21288000.0,1318501000.0,5088584000.0,1737764000.0,127050000.0,2861898000.0,-1124134000.0,-148338000.0,-1272472000.0,6826348000.0,68400000.0,68400000.0,68400000.0
Mohawk Industries Inc,MHK,,851968,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 07:02:10+00:00,-0.08,-0.08,-0.08,,-76694000.0,-1019000.0,-1019000.0,,-5499000.0,4480000.0,4111794000.0,5344024000.0,5588000.0,1188500000.0,4111794000.0,1232230000.0,127031000.0,1188500000.0,43730000.0,-121443000.0,-77713000.0,5344024000.0,68452000.0,68452000.0,68452000.0
Mohawk Industries Inc,MHK,,851968,2009.0,Q3,2009-06-28,2009-09-26,2010-11-05 17:25:44+00:00,0.5,0.5,0.5,,2015000.0,35395000.0,35395000.0,,34348000.0,1047000.0,1013106000.0,1382565000.0,1657000.0,301388000.0,1013106000.0,369459000.0,32318000.0,301388000.0,68071000.0,-30661000.0,37410000.0,1382565000.0,68700000.0,68456000.0,68653000.0
Mohawk Industries Inc,MHK,,851968,2009.0,Q2,2009-03-29,2009-06-27,2010-08-06 16:15:54+00:00,0.68,0.68,0.67,,3037000.0,47207000.0,47207000.0,,46261000.0,946000.0,1038624000.0,1406012000.0,5568000.0,292710000.0,1038624000.0,367388000.0,30002000.0,292710000.0,74678000.0,-24434000.0,50244000.0,1406012000.0,68000000.0,68449000.0,68613000.0
Mohawk Industries Inc,MHK,,851968,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 16:47:24+00:00,2.66,2.66,2.65,,2713000.0,189935000.0,189935000.0,,185471000.0,4464000.0,3916472000.0,5319072000.0,11630000.0,1088431000.0,3916472000.0,1402600000.0,133151000.0,1088431000.0,314169000.0,-121521000.0,192648000.0,5319072000.0,68578000.0,68578000.0,68578000.0
Mohawk Industries Inc,MHK,,851968,2010.0,Q4,2010-10-03,2010-12-31,,0.63,0.67,0.66,,11040000.0,47436000.0,47436000.0,,45758000.0,1678000.0,920532000.0,1262198000.0,3002000.0,256026000.0,920532000.0,341666000.0,30166000.0,256026000.0,85640000.0,-27164000.0,58476000.0,1262198000.0,68578000.0,68578000.0,68578000.0
Mohawk Industries Inc,MHK,,851968,2010.0,Q3,2010-07-04,2010-10-02,2011-11-04 17:22:49+00:00,0.74,0.74,0.74,,7513000.0,52264000.0,52264000.0,,51094000.0,1170000.0,964620000.0,1309552000.0,4641000.0,259750000.0,964620000.0,344932000.0,30046000.0,259750000.0,85182000.0,-25405000.0,59777000.0,1309552000.0,68593000.0,68593000.0,68593000.0
Mohawk Industries Inc,MHK,,851968,2010.0,Q3YTD,2010-01-01,2010-10-02,,2.03,1.99,1.99,,-8327000.0,142499000.0,142499000.0,,139713000.0,2786000.0,2995940000.0,4056874000.0,8628000.0,832405000.0,2995940000.0,1060934000.0,102985000.0,832405000.0,228529000.0,-94357000.0,134172000.0,4056874000.0,68593000.0,68593000.0,68593000.0
Mohawk Industries Inc,MHK,,851968,2010.0,Q2,2010-04-04,2010-07-03,2011-08-05 16:46:56+00:00,0.99,0.95,0.95,,-18814000.0,68965000.0,68965000.0,,68081000.0,884000.0,1025330000.0,1400086000.0,-544000.0,285030000.0,1025330000.0,374756000.0,39031000.0,285030000.0,89726000.0,-39575000.0,50151000.0,1400086000.0,68585000.0,68585000.0,68585000.0
Mohawk Industries Inc,MHK,,851968,2010.0,Q2YTD,2010-01-01,2010-07-03,,1.29,1.25,1.25,,-15840000.0,90235000.0,90235000.0,,88619000.0,1616000.0,2031320000.0,2747322000.0,3987000.0,572655000.0,2031320000.0,716002000.0,72939000.0,572655000.0,143347000.0,-68952000.0,74395000.0,2747322000.0,68585000.0,68585000.0,68585000.0
Mohawk Industries Inc,MHK,,851968,2010.0,Q1,2010-01-01,2010-04-03,2011-05-06 16:47:56+00:00,0.3,0.3,0.3,,2974000.0,21270000.0,21270000.0,,20538000.0,732000.0,1005990000.0,1347236000.0,4531000.0,287625000.0,1005990000.0,341246000.0,33908000.0,287625000.0,53621000.0,-29377000.0,24244000.0,1347236000.0,68500000.0,68523000.0,68730000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q4,2011-10-02,2011-12-31,,0.62,0.62,0.62,,-1990000.0,43897000.0,43897000.0,,42931000.0,966000.0,1042880000.0,1378297000.0,-257000.0,269123000.0,1042880000.0,335417000.0,24130000.0,269123000.0,66294000.0,-24387000.0,41907000.0,1378297000.0,68700000.0,68736000.0,68964000.0
Mohawk Industries Inc,MHK,,851968,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:17:54+00:00,2.53,2.53,2.52,,21649000.0,178225000.0,178225000.0,0.0,173922000.0,4303000.0,4225379000.0,5642258000.0,-14051000.0,1101337000.0,4225379000.0,1416879000.0,101617000.0,1101337000.0,315542000.0,-115668000.0,199874000.0,5642258000.0,68700000.0,68736000.0,68964000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q3YTD,2011-01-01,2011-10-01,,1.91,1.91,1.9,,23639000.0,134328000.0,134328000.0,,130991000.0,3337000.0,3182499000.0,4263961000.0,-13794000.0,832214000.0,3182499000.0,1081462000.0,77487000.0,832214000.0,249248000.0,-91281000.0,157967000.0,4263961000.0,68600000.0,68759000.0,68954000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q3TTM,2010-10-03,2011-10-01,,2.54,2.58,2.56,,34679000.0,181764000.0,181764000.0,,176749000.0,5015000.0,4103031000.0,5526159000.0,-10792000.0,1088240000.0,4103031000.0,1423128000.0,107653000.0,1088240000.0,334888000.0,-118445000.0,216443000.0,5526159000.0,68600000.0,68759000.0,68954000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q3,2011-07-03,2011-10-01,2012-11-02 16:07:23+00:00,0.68,0.68,0.68,,5223000.0,47696000.0,47696000.0,,46646000.0,1050000.0,1084889000.0,1442512000.0,-13413000.0,266159000.0,1084889000.0,357623000.0,25132000.0,266159000.0,91464000.0,-38545000.0,52919000.0,1442512000.0,68600000.0,68759000.0,68954000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q2YTD,2011-01-01,2011-07-02,,1.23,1.23,1.22,,18416000.0,86632000.0,86632000.0,,84345000.0,2287000.0,2097610000.0,2821449000.0,-381000.0,566055000.0,2097610000.0,723839000.0,52355000.0,566055000.0,157784000.0,-52736000.0,105048000.0,2821449000.0,68400000.0,68744000.0,68981000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q2TTM,2010-07-04,2011-07-02,,2.6,2.64,2.62,,36969000.0,186332000.0,186332000.0,,181197000.0,5135000.0,3982762000.0,5393199000.0,7262000.0,1081831000.0,3982762000.0,1410437000.0,112567000.0,1081831000.0,328606000.0,-105305000.0,223301000.0,5393199000.0,68400000.0,68744000.0,68981000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q2,2011-04-03,2011-07-02,2012-08-03 17:03:11+00:00,0.89,0.89,0.88,,13450000.0,62094000.0,62094000.0,,60903000.0,1191000.0,1095607000.0,1477854000.0,-396000.0,280547000.0,1095607000.0,382247000.0,25760000.0,280547000.0,101700000.0,-26156000.0,75544000.0,1477854000.0,68400000.0,68744000.0,68981000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q1,2011-01-01,2011-04-02,2012-05-04 16:55:50+00:00,0.34,0.34,0.34,,4966000.0,24538000.0,24538000.0,,23442000.0,1096000.0,1002003000.0,1343595000.0,15000.0,285508000.0,1002003000.0,341592000.0,26595000.0,285508000.0,56084000.0,-26580000.0,29504000.0,1343595000.0,68900000.0,68674000.0,68904000.0
Mohawk Industries Inc,MHK,,851968,2011.0,Q1TTM,2010-04-04,2011-04-02,,2.7,2.7,2.69,,4705000.0,193203000.0,193203000.0,,188375000.0,4828000.0,3912485000.0,5315431000.0,7114000.0,1086314000.0,3912485000.0,1402946000.0,125838000.0,1086314000.0,316632000.0,-118724000.0,197908000.0,5315431000.0,68900000.0,68674000.0,68904000.0
Mohawk Industries Inc,MHK,,851968,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:12:28+00:00,3.63,3.63,3.61,,53599000.0,250893000.0,250893000.0,0.0,250258000.0,635000.0,4297922000.0,5787980000.0,-303000.0,1110550000.0,4297922000.0,1490058000.0,74713000.0,1110550000.0,379508000.0,-75016000.0,304492000.0,5787980000.0,68900000.0,68988000.0,69306000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q4,2012-09-30,2012-12-31,,0.96,0.96,0.96,,12703000.0,66389000.0,66389000.0,,66389000.0,,1066328000.0,1435659000.0,-1366000.0,273471000.0,1066328000.0,369331000.0,15402000.0,273471000.0,95860000.0,-16768000.0,79092000.0,1435659000.0,68900000.0,68988000.0,69306000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q3YTD,2012-01-01,2012-09-29,,2.67,2.67,2.65,,40896000.0,184504000.0,184504000.0,,183869000.0,635000.0,3231594000.0,4352321000.0,1063000.0,837079000.0,3231594000.0,1120727000.0,59311000.0,837079000.0,283648000.0,-58248000.0,225400000.0,4352321000.0,68900000.0,69010000.0,69337000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q3TTM,2011-10-02,2012-09-29,,3.29,3.29,3.27,,38906000.0,228401000.0,228401000.0,,226800000.0,1601000.0,4274474000.0,5730618000.0,806000.0,1106202000.0,4274474000.0,1456144000.0,83441000.0,1106202000.0,349942000.0,-82635000.0,267307000.0,5730618000.0,68900000.0,69010000.0,69337000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q3,2012-07-01,2012-09-29,2013-11-04 16:31:02+00:00,1.02,1.02,1.01,,15359000.0,70304000.0,70304000.0,0.0,70304000.0,0.0,1100656000.0,1473493000.0,-322000.0,268883000.0,1100656000.0,372837000.0,17969000.0,268883000.0,103954000.0,-18291000.0,85663000.0,1473493000.0,68900000.0,69010000.0,69337000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.65,1.65,1.64,,25537000.0,114200000.0,114200000.0,,113565000.0,635000.0,2130938000.0,2878828000.0,1385000.0,568196000.0,2130938000.0,747890000.0,41342000.0,568196000.0,179694000.0,-39957000.0,139737000.0,2878828000.0,69000000.0,68984000.0,69259000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q2TTM,2011-07-03,2012-06-30,,2.95,2.95,2.94,,28770000.0,205793000.0,205793000.0,,203142000.0,2651000.0,4258707000.0,5699637000.0,-12285000.0,1103478000.0,4258707000.0,1440930000.0,90604000.0,1103478000.0,337452000.0,-102889000.0,234563000.0,5699637000.0,69000000.0,68984000.0,69259000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 08:53:26+00:00,1.06,1.06,1.06,,15246000.0,73188000.0,73188000.0,0.0,73188000.0,0.0,1081329000.0,1469793000.0,-440000.0,280746000.0,1081329000.0,388464000.0,18844000.0,280746000.0,107718000.0,-19284000.0,88434000.0,1469793000.0,69000000.0,68984000.0,69259000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q1TTM,2011-04-03,2012-03-31,,2.78,2.78,2.76,,26974000.0,194699000.0,194699000.0,,190857000.0,3842000.0,4272985000.0,5707698000.0,-12241000.0,1103279000.0,4272985000.0,1434713000.0,97520000.0,1103279000.0,331434000.0,-109761000.0,221673000.0,5707698000.0,68400000.0,68862000.0,69141000.0
Mohawk Industries Inc,MHK,,851968,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:30:56+00:00,0.59,0.59,0.58,,10291000.0,41012000.0,41012000.0,,40377000.0,635000.0,1049609000.0,1409035000.0,1825000.0,287450000.0,1049609000.0,359426000.0,22498000.0,287450000.0,71976000.0,-20673000.0,51303000.0,1409035000.0,68400000.0,68862000.0,69141000.0
Mohawk Industries Inc,MHK,,851968,2013.0,FY,2013-01-01,2013-12-31,2016-11-23 16:16:28+00:00,4.86,4.86,4.82,,78385000.0,349291000.0,367186000.0,-17895000.0,348786000.0,505000.0,5427945000.0,7348754000.0,-9114000.0,1373878000.0,5427945000.0,1920809000.0,92246000.0,1373878000.0,546931000.0,-101360000.0,445571000.0,7348754000.0,71800000.0,71773000.0,72301000.0
Mohawk Industries Inc,MHK,,851968,2013.0,Q4,2013-09-29,2013-12-31,,1.32,1.32,1.31,,15420000.0,94783000.0,110764000.0,-15981000.0,94651000.0,132000.0,1411307000.0,1924104000.0,-2656000.0,361809000.0,1411307000.0,512797000.0,22148000.0,361809000.0,150988000.0,-24804000.0,126184000.0,1924104000.0,71800000.0,71773000.0,72301000.0
Mohawk Industries Inc,MHK,,851968,2013.0,Q3YTD,2013-01-01,2013-09-28,,3.54,3.54,3.51,,62965000.0,254508000.0,256422000.0,-1914000.0,254135000.0,373000.0,4016638000.0,5424650000.0,-6458000.0,1012069000.0,4016638000.0,1408012000.0,70098000.0,1012069000.0,395943000.0,-76556000.0,319387000.0,5424650000.0,72600000.0,72575000.0,73087000.0
