company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Mohawk Industries Inc,MHK,,851968,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:17:54+00:00,-24097000.0,297734000.0,,-10471000.0,-208177000.0,,1760109000.0,-33124000.0,-299670000.0,300993000.0,-33124000.0,-299670000.0,300993000.0,-42272000.0,178225000.0,178225000.0,33211000.0,21377000.0,,-4764000.0,,-275573000.0,-1809846000.0,0.0,
Mohawk Industries Inc,MHK,,851968,2011.0,Q3TTM,2010-10-03,2011-10-01,,-24097000.0,297326000.0,,-9024000.0,-259170000.0,,1456605000.0,-51865000.0,-276296000.0,247506000.0,-51865000.0,-276296000.0,247506000.0,-89679000.0,181764000.0,181764000.0,27586000.0,5414000.0,1000.0,-5251000.0,,-252200000.0,-1508633000.0,,
Mohawk Industries Inc,MHK,,851968,2011.0,Q3,2011-07-03,2011-10-01,,-24097000.0,74207000.0,,-20470000.0,-18169000.0,,538419000.0,-4556000.0,-93838000.0,109598000.0,-4556000.0,-93838000.0,109598000.0,-9266000.0,47696000.0,47696000.0,5864000.0,424000.0,,665000.0,,-69741000.0,-544064000.0,,
Mohawk Industries Inc,MHK,,851968,2011.0,Q3YTD,2011-01-01,2011-10-01,2012-11-02 16:07:23+00:00,-24097000.0,222804000.0,,-1923000.0,-244658000.0,,1456803000.0,-7969000.0,-206357000.0,138188000.0,-7969000.0,-206357000.0,138188000.0,-78061000.0,134328000.0,134328000.0,25714000.0,19858000.0,,-4763000.0,,-182260000.0,-1479867000.0,,
Mohawk Industries Inc,MHK,,851968,2011.0,Q2TTM,2010-07-04,2011-07-02,,-79917000.0,296075000.0,,26858000.0,-245883000.0,,918196000.0,-46572000.0,-296862000.0,259325000.0,-46572000.0,-296862000.0,259325000.0,-57251000.0,186332000.0,186332000.0,22801000.0,6033000.0,4615000.0,-6232000.0,,-221560000.0,-964569000.0,,
Mohawk Industries Inc,MHK,,851968,2011.0,Q2,2011-04-03,2011-07-02,,,74344000.0,,4701000.0,-49474000.0,,283100000.0,-11805000.0,-59708000.0,96003000.0,-11805000.0,-59708000.0,96003000.0,29191000.0,62094000.0,62094000.0,9039000.0,11929000.0,,-2145000.0,,-59708000.0,-304689000.0,,
Mohawk Industries Inc,MHK,,851968,2011.0,Q2YTD,2011-01-01,2011-07-02,2012-08-03 17:03:11+00:00,0.0,148597000.0,,18547000.0,-226489000.0,,918384000.0,-3413000.0,-112519000.0,28590000.0,-3413000.0,-112519000.0,28590000.0,-68795000.0,86632000.0,86632000.0,19850000.0,19434000.0,,-5428000.0,,-112519000.0,-935803000.0,,
Mohawk Industries Inc,MHK,,851968,2011.0,Q1TTM,2010-04-04,2011-04-02,,-79917000.0,294228000.0,,11154000.0,-215348000.0,,634788000.0,-244765000.0,-260984000.0,298491000.0,-244765000.0,-260984000.0,298491000.0,-196104000.0,193203000.0,193203000.0,26408000.0,-7483000.0,4615000.0,-4684000.0,,-185682000.0,-867386000.0,,
Mohawk Industries Inc,MHK,,851968,2011.0,Q1,2011-01-01,2011-04-02,2012-05-04 16:55:50+00:00,,74253000.0,,13846000.0,-177015000.0,,635284000.0,8392000.0,-52811000.0,-67413000.0,8392000.0,-52811000.0,-67413000.0,-97986000.0,24538000.0,24538000.0,10811000.0,7505000.0,,-3283000.0,,-52811000.0,-631114000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:12:28+00:00,-7007000.0,280293000.0,0.0,10269000.0,18976000.0,,1847300000.0,-216831000.0,-215301000.0,587590000.0,-216831000.0,-215301000.0,587590000.0,165727000.0,250893000.0,250893000.0,37428000.0,24043000.0,,-423000.0,,-208294000.0,-2052751000.0,-35000000.0,
Mohawk Industries Inc,MHK,,851968,2012.0,Q4,2012-09-30,2012-12-31,,,63878000.0,,10222000.0,146786000.0,,512800000.0,-129139000.0,-73296000.0,289043000.0,-129139000.0,-73296000.0,289043000.0,96830000.0,66389000.0,66389000.0,11990000.0,13658000.0,,35000000.0,,-73296000.0,-655597000.0,-35000000.0,
Mohawk Industries Inc,MHK,,851968,2012.0,Q3TTM,2011-10-02,2012-09-29,,-7007000.0,291345000.0,,-8501000.0,-91329000.0,,1637806000.0,-112847000.0,-235318000.0,461352000.0,-112847000.0,-235318000.0,461352000.0,104686000.0,228401000.0,228401000.0,32935000.0,11904000.0,,-35424000.0,,-228311000.0,-1727133000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,Q3,2012-07-01,2012-09-29,,,71298000.0,,6594000.0,52549000.0,,302700000.0,-100875000.0,-47311000.0,202971000.0,-100875000.0,-47311000.0,202971000.0,61379000.0,70304000.0,70304000.0,8820000.0,2034000.0,,,,-47311000.0,-405609000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-11-04 16:31:02+00:00,-7007000.0,216415000.0,,47000.0,-127810000.0,,1334500000.0,-87692000.0,-142005000.0,298547000.0,-87692000.0,-142005000.0,298547000.0,68897000.0,184504000.0,184504000.0,25438000.0,10385000.0,,-35423000.0,,-134998000.0,-1397154000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,Q2TTM,2011-07-03,2012-06-30,,-31104000.0,294254000.0,,-35565000.0,-162047000.0,,1873525000.0,-16528000.0,-281845000.0,367979000.0,-16528000.0,-281845000.0,367979000.0,34041000.0,205793000.0,205793000.0,29979000.0,10294000.0,,-34759000.0,,-250741000.0,-1865588000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,Q2,2012-04-01,2012-06-30,,-7007000.0,71831000.0,,-15139000.0,-15601000.0,,588300000.0,-58776000.0,-51443000.0,140046000.0,-58776000.0,-51443000.0,140046000.0,14688000.0,73188000.0,73188000.0,10628000.0,13067000.0,,,,-44436000.0,-660143000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 08:53:26+00:00,-7007000.0,145117000.0,,-6547000.0,-180359000.0,,1031800000.0,13183000.0,-94694000.0,95576000.0,13183000.0,-94694000.0,95576000.0,7518000.0,114200000.0,114200000.0,16618000.0,8351000.0,,-35423000.0,,-87687000.0,-991545000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,Q1TTM,2011-04-03,2012-03-31,,-24097000.0,296767000.0,,-15725000.0,-195920000.0,,1568325000.0,30443000.0,-290110000.0,323936000.0,30443000.0,-290110000.0,323936000.0,48544000.0,194699000.0,194699000.0,28390000.0,9156000.0,,-36904000.0,,-266013000.0,-1510134000.0,,
Mohawk Industries Inc,MHK,,851968,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:30:56+00:00,0.0,73286000.0,,8592000.0,-164758000.0,,443500000.0,71959000.0,-43251000.0,-44470000.0,71959000.0,-43251000.0,-44470000.0,-7170000.0,41012000.0,41012000.0,5990000.0,-4716000.0,,-35423000.0,,-43251000.0,-331402000.0,,
Mohawk Industries Inc,MHK,,851968,2013.0,FY,2013-01-01,2013-12-31,2016-11-23 16:16:28+00:00,-443466000.0,308871000.0,0.0,-31980000.0,-234538000.0,,3849503000.0,-106773000.0,-810016000.0,525163000.0,-106773000.0,-810016000.0,525163000.0,-423606000.0,349291000.0,349291000.0,101539000.0,39308000.0,,0.0,,-366550000.0,-3995584000.0,,
Mohawk Industries Inc,MHK,,851968,2013.0,Q4,2013-09-29,2013-12-31,,6000000.0,86329000.0,,213000.0,-26851000.0,,821802000.0,-102890000.0,-105027000.0,198190000.0,-102890000.0,-105027000.0,198190000.0,-9514000.0,94783000.0,94783000.0,43929000.0,7679000.0,,,,-111027000.0,-932371000.0,,
Mohawk Industries Inc,MHK,,851968,2013.0,Q3TTM,2012-09-30,2013-09-28,,-449466000.0,286420000.0,,-21971000.0,-60901000.0,,3540501000.0,-133022000.0,-778285000.0,616016000.0,-133022000.0,-778285000.0,616016000.0,-317262000.0,320897000.0,320897000.0,69600000.0,45287000.0,,35000000.0,,-328819000.0,-3718810000.0,-35000000.0,
Mohawk Industries Inc,MHK,,851968,2013.0,Q3,2013-06-30,2013-09-28,,-2000.0,81550000.0,,2733000.0,-7351000.0,,1058893000.0,-211529000.0,-109428000.0,213059000.0,-211529000.0,-109428000.0,213059000.0,-105165000.0,119559000.0,119559000.0,19301000.0,13193000.0,,,,-109426000.0,-1283615000.0,,
Mohawk Industries Inc,MHK,,851968,2013.0,Q3YTD,2013-01-01,2013-09-28,2014-11-03 16:15:26+00:00,-449466000.0,222542000.0,,-32193000.0,-207687000.0,,3027701000.0,-3883000.0,-704989000.0,326973000.0,-3883000.0,-704989000.0,326973000.0,-414092000.0,254508000.0,254508000.0,57610000.0,31629000.0,,,,-255523000.0,-3063213000.0,,
Mohawk Industries Inc,MHK,,851968,2013.0,Q2TTM,2012-07-01,2013-06-29,,-449464000.0,276168000.0,,-18110000.0,-1001000.0,,2784308000.0,-22368000.0,-716168000.0,605928000.0,-22368000.0,-716168000.0,605928000.0,-150718000.0,271642000.0,271642000.0,59119000.0,34128000.0,,35000000.0,,-266704000.0,-2840804000.0,-35000000.0,
Mohawk Industries Inc,MHK,,851968,2013.0,Q2,2013-03-31,2013-06-29,,-301695000.0,80643000.0,,10559000.0,-36699000.0,,506174000.0,-730329000.0,-384510000.0,152858000.0,-730329000.0,-384510000.0,152858000.0,-951422000.0,84382000.0,84382000.0,24532000.0,-1114000.0,,,,-82815000.0,-1235389000.0,,
Mohawk Industries Inc,MHK,,851968,2013.0,Q2YTD,2013-01-01,2013-06-29,2014-08-04 16:12:49+00:00,-449464000.0,140992000.0,,-34926000.0,-200336000.0,,1968808000.0,207646000.0,-595561000.0,113914000.0,207646000.0,-595561000.0,113914000.0,-308927000.0,134949000.0,134949000.0,38309000.0,18436000.0,,,,-146097000.0,-1779598000.0,,
Mohawk Industries Inc,MHK,,851968,2013.0,Q1TTM,2012-04-01,2013-03-30,,-154776000.0,267356000.0,,-43808000.0,20097000.0,,2866434000.0,649185000.0,-383101000.0,593116000.0,649185000.0,-383101000.0,593116000.0,815392000.0,260448000.0,260448000.0,45215000.0,48309000.0,,35000000.0,,-228325000.0,-2265558000.0,-35000000.0,
Mohawk Industries Inc,MHK,,851968,2013.0,Q1,2013-01-01,2013-03-30,2014-05-05 16:13:01+00:00,-147769000.0,60349000.0,,-45485000.0,-163637000.0,,1462634000.0,937975000.0,-211051000.0,-38944000.0,937975000.0,-211051000.0,-38944000.0,642495000.0,50567000.0,50567000.0,13777000.0,19550000.0,,,,-63282000.0,-544209000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:20:57+00:00,-3867000.0,345570000.0,19000.0,-27175000.0,-294202000.0,,9374542000.0,-25550000.0,-565652000.0,662188000.0,-25550000.0,-565652000.0,662188000.0,43811000.0,532254000.0,532254000.0,78566000.0,10908000.0,,-1087000.0,,-561804000.0,-9409913000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q4,2014-09-28,2014-12-31,,-3867000.0,95665000.0,,-20229000.0,70070000.0,,2968204000.0,-152137000.0,-174091000.0,338765000.0,-152137000.0,-174091000.0,338765000.0,-7692000.0,147080000.0,147080000.0,25950000.0,-5969000.0,,-1087000.0,,-170224000.0,-3113285000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q3YTD,2014-01-01,2014-09-27,2015-11-09 16:22:54+00:00,,249905000.0,19000.0,-6946000.0,-364272000.0,,6406338000.0,126587000.0,-391561000.0,323423000.0,126587000.0,-391561000.0,323423000.0,51503000.0,385174000.0,385174000.0,52616000.0,16877000.0,,,,-391580000.0,-6296628000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q3TTM,2013-09-29,2014-09-27,,6000000.0,336234000.0,19000.0,-6733000.0,-391123000.0,,7228140000.0,23697000.0,-496588000.0,521613000.0,23697000.0,-496588000.0,521613000.0,41989000.0,479957000.0,479957000.0,96545000.0,24556000.0,,,,-502607000.0,-7228999000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q3,2014-06-29,2014-09-27,,,85167000.0,,-6365000.0,-39846000.0,,2757254000.0,-41776000.0,-141883000.0,225549000.0,-41776000.0,-141883000.0,225549000.0,35525000.0,151260000.0,151260000.0,28968000.0,7117000.0,,,,-141883000.0,-2806147000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q2YTD,2014-01-01,2014-06-28,2015-08-07 16:04:40+00:00,,164738000.0,19000.0,-581000.0,-324426000.0,0.0,3649084000.0,168363000.0,-249678000.0,97874000.0,168363000.0,-249678000.0,97874000.0,15978000.0,233914000.0,233914000.0,23648000.0,9760000.0,,,,-249697000.0,-3490481000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q2TTM,2013-06-30,2014-06-28,,5998000.0,332617000.0,19000.0,2365000.0,-358628000.0,,5529779000.0,-146056000.0,-464133000.0,509123000.0,-146056000.0,-464133000.0,509123000.0,-98701000.0,448256000.0,448256000.0,86878000.0,30632000.0,,,,-470150000.0,-5706467000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q2,2014-03-30,2014-06-28,,,83754000.0,,815000.0,-78702000.0,,2088357000.0,-44680000.0,-127616000.0,168880000.0,-44680000.0,-127616000.0,168880000.0,-2601000.0,152861000.0,152861000.0,10967000.0,-5572000.0,,,,-127616000.0,-2127465000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q1,2014-01-01,2014-03-29,2015-05-08 16:32:36+00:00,,80984000.0,19000.0,-1396000.0,-245724000.0,,1560727000.0,213043000.0,-122062000.0,-71006000.0,213043000.0,-122062000.0,-71006000.0,18579000.0,81053000.0,81053000.0,12681000.0,15332000.0,,,,-122081000.0,-1363016000.0,,
Mohawk Industries Inc,MHK,,851968,2014.0,Q1TTM,2013-03-31,2014-03-29,,-295697000.0,329506000.0,19000.0,12109000.0,-316625000.0,,3947596000.0,-831705000.0,-721027000.0,493101000.0,-831705000.0,-721027000.0,493101000.0,-1047522000.0,379777000.0,379777000.0,100443000.0,35090000.0,,,,-425349000.0,-4814391000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:19:31+00:00,-1370567000.0,362647000.0,,-17917000.0,-119125000.0,,18283090000.0,946804000.0,-1874224000.0,929152000.0,946804000.0,-1874224000.0,929152000.0,-16185000.0,616986000.0,616986000.0,68644000.0,-8798000.0,,,0.0,-503657000.0,-17327488000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q4,2015-10-04,2015-12-31,,-158852000.0,94025000.0,,-7083000.0,-38921000.0,,2804322000.0,16298000.0,-310439000.0,272200000.0,16298000.0,-310439000.0,272200000.0,-29024000.0,192005000.0,192005000.0,25091000.0,-20305000.0,,,,-151587000.0,-2767719000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q3YTD,2015-01-01,2015-10-03,2016-11-10 16:16:33+00:00,-1211715000.0,268622000.0,,-10834000.0,-80204000.0,,15478768000.0,930506000.0,-1563785000.0,656952000.0,930506000.0,-1563785000.0,656952000.0,12839000.0,424981000.0,424981000.0,43553000.0,11507000.0,,,,-352070000.0,-14559769000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q3TTM,2014-09-28,2015-10-03,,-1215582000.0,364287000.0,,-31063000.0,-10134000.0,,18446972000.0,778369000.0,-1737876000.0,995717000.0,778369000.0,-1737876000.0,995717000.0,5147000.0,572061000.0,572061000.0,69503000.0,5538000.0,,-1087000.0,,-522294000.0,-17673054000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q3,2015-07-05,2015-10-03,,-20432000.0,94955000.0,,-7090000.0,65722000.0,,4836588000.0,-298634000.0,-144080000.0,389433000.0,-298634000.0,-144080000.0,389433000.0,-60371000.0,215703000.0,215703000.0,13053000.0,-3739000.0,,,,-123648000.0,-5131483000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q2YTD,2015-01-01,2015-07-04,2016-08-05 16:16:50+00:00,-1191283000.0,173667000.0,,-3744000.0,-145926000.0,,10642180000.0,1229140000.0,-1419705000.0,267519000.0,1229140000.0,-1419705000.0,267519000.0,73210000.0,209278000.0,209278000.0,30500000.0,15246000.0,,,,-228422000.0,-9428286000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q2TTM,2014-06-29,2015-07-04,,-1195150000.0,354499000.0,,-30338000.0,-115702000.0,,16367638000.0,1035227000.0,-1735679000.0,831833000.0,1035227000.0,-1735679000.0,831833000.0,101043000.0,507618000.0,507618000.0,85418000.0,16394000.0,,-1087000.0,,-540529000.0,-15347718000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q2,2015-04-05,2015-07-04,,-1187955000.0,88011000.0,,3628000.0,26507000.0,,5428200000.0,1053836000.0,-1310583000.0,317165000.0,1053836000.0,-1310583000.0,317165000.0,64046000.0,186774000.0,186774000.0,15873000.0,-2708000.0,,,,-122628000.0,-4371656000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q1,2015-01-01,2015-04-04,2016-05-06 16:16:51+00:00,-3328000.0,85656000.0,,-7372000.0,-172433000.0,,5213980000.0,175304000.0,-109122000.0,-49646000.0,175304000.0,-109122000.0,-49646000.0,9164000.0,22504000.0,22504000.0,14627000.0,17954000.0,,,,-105794000.0,-5056630000.0,,
Mohawk Industries Inc,MHK,,851968,2015.0,Q1TTM,2014-03-30,2015-04-04,,-7195000.0,350242000.0,,-33151000.0,-220911000.0,,13027795000.0,-63289000.0,-552712000.0,683548000.0,-63289000.0,-552712000.0,683548000.0,34396000.0,473705000.0,473705000.0,80512000.0,13530000.0,,-1087000.0,,-545517000.0,-13103527000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:45:15+00:00,0.0,409467000.0,,8445000.0,-123103000.0,,20933179000.0,-641636000.0,-672125000.0,1345289000.0,-641636000.0,-672125000.0,1345289000.0,39973000.0,933566000.0,933566000.0,125359000.0,-10210000.0,,,0.0,-672125000.0,-21564605000.0,0.0,0.0
Mohawk Industries Inc,MHK,,851968,2016.0,Q4,2016-10-02,2016-12-31,,,104379000.0,,729000.0,-25102000.0,,2711502000.0,-124754000.0,-211365000.0,344947000.0,-124754000.0,-211365000.0,344947000.0,9557000.0,234508000.0,234508000.0,31162000.0,-774000.0,,,,-211365000.0,-2835482000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,Q3YTD,2016-01-01,2016-10-01,2017-11-03 16:16:27+00:00,0.0,305088000.0,,7716000.0,-98001000.0,,18221677000.0,-516882000.0,-460760000.0,1000342000.0,-516882000.0,-460760000.0,1000342000.0,30416000.0,699058000.0,699058000.0,94197000.0,-9436000.0,,,,-460760000.0,-18729123000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,Q3TTM,2015-10-04,2016-10-01,,-158852000.0,399113000.0,,633000.0,-136922000.0,,21025999000.0,-500584000.0,-771199000.0,1272542000.0,-500584000.0,-771199000.0,1272542000.0,1392000.0,891063000.0,891063000.0,119288000.0,-29741000.0,,,,-612347000.0,-21496842000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,Q3,2016-07-03,2016-10-01,,,103680000.0,,517000.0,-2451000.0,,3661045000.0,-252215000.0,-183846000.0,435603000.0,-252215000.0,-183846000.0,435603000.0,59000.0,270827000.0,270827000.0,63547000.0,2083000.0,,,,-183846000.0,-3915343000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,Q2YTD,2016-01-01,2016-07-02,2017-08-04 16:18:01+00:00,0.0,201408000.0,,7199000.0,-95550000.0,,14560632000.0,-264667000.0,-276914000.0,564739000.0,-264667000.0,-276914000.0,564739000.0,30357000.0,428231000.0,428231000.0,30650000.0,-11519000.0,,,,-276914000.0,-14813780000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,Q2TTM,2015-07-05,2016-07-02,,-179284000.0,390388000.0,,-6974000.0,-68749000.0,,22201542000.0,-547003000.0,-731433000.0,1226372000.0,-547003000.0,-731433000.0,1226372000.0,-59038000.0,835939000.0,835939000.0,68794000.0,-35563000.0,,,,-552149000.0,-22712982000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,Q2,2016-04-03,2016-07-02,,,101214000.0,,1394000.0,41534000.0,,6681350000.0,-264437000.0,-136081000.0,412868000.0,-264437000.0,-136081000.0,412868000.0,13744000.0,256114000.0,256114000.0,14006000.0,-196000.0,,,,-136081000.0,-6945591000.0,,
Mohawk Industries Inc,MHK,,851968,2016.0,Q1,2016-01-01,2016-04-02,2017-05-05 16:28:59+00:00,0.0,100194000.0,,5805000.0,-137084000.0,,7879282000.0,-230000.0,-140833000.0,151871000.0,-230000.0,-140833000.0,151871000.0,16613000.0,172117000.0,172117000.0,16644000.0,-11323000.0,,,,-140833000.0,-7868189000.0,,
