company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2007.0,FY,2006-12-01,2007-11-30,2010-01-29 09:02:19+00:00,1101000000.0,61000000.0,470000000.0,0.0,3784000000.0,-604000000.0,-3746000000.0,4069000000.0,-604000000.0,-3746000000.0,4069000000.0,-220000000.0,2408000000.0,2408000000.0,90000000.0,0.0,-414000000.0,-990000000.0,-2098000000.0,-3312000000.0,-3072000000.0,-326000000.0,2078000000.0,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2008.0,FY,2007-12-01,2008-11-30,2011-01-31 09:35:28+00:00,1249000000.0,-114000000.0,-201000000.0,15000000.0,5567000000.0,-315000000.0,-3255000000.0,3391000000.0,-315000000.0,-3255000000.0,3391000000.0,-293000000.0,2324000000.0,2324000000.0,19000000.0,,98000000.0,-1261000000.0,,-3353000000.0,-4538000000.0,-98000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2008.0,Q4,2008-09-01,2008-11-30,,313000000.0,-56000000.0,-156000000.0,15000000.0,1148000000.0,-57000000.0,-541000000.0,512000000.0,-57000000.0,-541000000.0,512000000.0,-142000000.0,365000000.0,365000000.0,-10000000.0,,89000000.0,-316000000.0,,-630000000.0,-806000000.0,-98000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2008.0,Q3YTD,2007-12-01,2008-08-31,2009-10-01 09:01:02+00:00,936000000.0,-58000000.0,-45000000.0,,4419000000.0,-258000000.0,-2714000000.0,2879000000.0,-258000000.0,-2714000000.0,2879000000.0,-151000000.0,1959000000.0,1959000000.0,29000000.0,0.0,9000000.0,-945000000.0,0.0,-2723000000.0,-3732000000.0,,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,Q4,2009-09-01,2009-11-30,,345000000.0,-4000000.0,149000000.0,143000000.0,829000000.0,-216000000.0,-930000000.0,712000000.0,-216000000.0,-930000000.0,712000000.0,-438000000.0,193000000.0,193000000.0,25000000.0,,48000000.0,,,-978000000.0,-1052000000.0,-136000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,FY,2008-12-01,2009-11-30,2012-01-30 09:17:14+00:00,1309000000.0,23000000.0,156000000.0,196000000.0,3465000000.0,-93000000.0,-3384000000.0,3342000000.0,-93000000.0,-3384000000.0,3342000000.0,-112000000.0,1790000000.0,1790000000.0,87000000.0,113000000.0,-4000000.0,-314000000.0,,-3380000000.0,-3365000000.0,-188000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,Q3TTM,2008-09-01,2009-08-31,,1277000000.0,-29000000.0,-149000000.0,68000000.0,3784000000.0,66000000.0,-2995000000.0,3142000000.0,66000000.0,-2995000000.0,3142000000.0,184000000.0,1962000000.0,1962000000.0,52000000.0,113000000.0,37000000.0,-630000000.0,,-3032000000.0,-3119000000.0,-150000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,Q3,2009-06-01,2009-08-31,,336000000.0,5000000.0,-246000000.0,43000000.0,589000000.0,-211000000.0,-492000000.0,1189000000.0,-211000000.0,-492000000.0,1189000000.0,491000000.0,1073000000.0,1073000000.0,26000000.0,,-46000000.0,,,-446000000.0,-800000000.0,-43000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,Q3YTD,2008-12-01,2009-08-31,2010-10-01 09:34:44+00:00,964000000.0,27000000.0,7000000.0,53000000.0,2636000000.0,123000000.0,-2454000000.0,2630000000.0,123000000.0,-2454000000.0,2630000000.0,326000000.0,1597000000.0,1597000000.0,62000000.0,113000000.0,-52000000.0,-314000000.0,,-2402000000.0,-2313000000.0,-52000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,Q2,2009-03-01,2009-05-31,,317000000.0,37000000.0,529000000.0,,1315000000.0,354000000.0,-1649000000.0,1136000000.0,354000000.0,-1649000000.0,1136000000.0,-122000000.0,264000000.0,264000000.0,26000000.0,,1000000.0,,,-1650000000.0,-961000000.0,,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,Q2YTD,2008-12-01,2009-05-31,2010-07-01 12:06:42+00:00,628000000.0,22000000.0,253000000.0,10000000.0,2047000000.0,334000000.0,-1962000000.0,1441000000.0,334000000.0,-1962000000.0,1441000000.0,-165000000.0,524000000.0,524000000.0,36000000.0,113000000.0,-6000000.0,-314000000.0,,-1956000000.0,-1513000000.0,-9000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2009.0,Q1,2008-12-01,2009-02-28,2010-04-01 12:02:00+00:00,311000000.0,-15000000.0,-276000000.0,10000000.0,732000000.0,-20000000.0,-313000000.0,305000000.0,-20000000.0,-313000000.0,305000000.0,-43000000.0,260000000.0,260000000.0,10000000.0,113000000.0,-7000000.0,-314000000.0,,-306000000.0,-552000000.0,-9000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q4,2010-09-01,2010-11-30,,367000000.0,10000000.0,103000000.0,11000000.0,771000000.0,-77000000.0,-765000000.0,734000000.0,-77000000.0,-765000000.0,734000000.0,-98000000.0,248000000.0,248000000.0,16000000.0,,-24000000.0,-79000000.0,,-741000000.0,-770000000.0,-10000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,FY,2009-12-01,2010-11-30,2013-01-29 09:18:27+00:00,1416000000.0,-22000000.0,396000000.0,545000000.0,2004000000.0,-404000000.0,-3501000000.0,3818000000.0,-404000000.0,-3501000000.0,3818000000.0,-109000000.0,1978000000.0,1978000000.0,28000000.0,,78000000.0,-237000000.0,,-3579000000.0,-2192000000.0,-524000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q3TTM,2009-09-01,2010-08-31,,1394000000.0,-36000000.0,442000000.0,677000000.0,2062000000.0,-543000000.0,-3666000000.0,3796000000.0,-543000000.0,-3666000000.0,3796000000.0,-449000000.0,1923000000.0,1923000000.0,37000000.0,,150000000.0,-158000000.0,,-3816000000.0,-2474000000.0,-650000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q3,2010-06-01,2010-08-31,,355000000.0,37000000.0,-381000000.0,217000000.0,-378000000.0,-752000000.0,-642000000.0,1290000000.0,-752000000.0,-642000000.0,1290000000.0,-67000000.0,1303000000.0,1303000000.0,13000000.0,,28000000.0,-79000000.0,,-670000000.0,-303000000.0,-209000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q3YTD,2009-12-01,2010-08-31,2011-09-30 09:34:55+00:00,1049000000.0,-32000000.0,293000000.0,534000000.0,1233000000.0,-327000000.0,-2736000000.0,3084000000.0,-327000000.0,-2736000000.0,3084000000.0,-11000000.0,1730000000.0,1730000000.0,12000000.0,,102000000.0,-158000000.0,,-2838000000.0,-1422000000.0,-514000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q2TTM,2009-06-01,2010-05-31,,1375000000.0,-68000000.0,577000000.0,503000000.0,3029000000.0,-2000000.0,-3516000000.0,3695000000.0,-2000000.0,-3516000000.0,3695000000.0,109000000.0,1693000000.0,1693000000.0,50000000.0,,76000000.0,-79000000.0,,-3592000000.0,-2971000000.0,-484000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q2,2010-03-01,2010-05-31,,349000000.0,-28000000.0,782000000.0,255000000.0,162000000.0,-551000000.0,-978000000.0,1398000000.0,-551000000.0,-978000000.0,1398000000.0,-159000000.0,252000000.0,252000000.0,15000000.0,,21000000.0,-79000000.0,,-999000000.0,-643000000.0,-246000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q2YTD,2009-12-01,2010-05-31,2011-07-01 09:31:02+00:00,694000000.0,-69000000.0,674000000.0,317000000.0,1611000000.0,425000000.0,-2094000000.0,1794000000.0,425000000.0,-2094000000.0,1794000000.0,56000000.0,427000000.0,427000000.0,-1000000.0,,74000000.0,-79000000.0,,-2168000000.0,-1119000000.0,-305000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q1TTM,2009-03-01,2010-02-28,,1343000000.0,-3000000.0,324000000.0,248000000.0,4182000000.0,903000000.0,-4187000000.0,3433000000.0,903000000.0,-4187000000.0,3433000000.0,146000000.0,1705000000.0,1705000000.0,61000000.0,,56000000.0,,,-4243000000.0,-3289000000.0,-238000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q1,2009-12-01,2010-02-28,2011-04-01 09:33:57+00:00,345000000.0,-41000000.0,-108000000.0,62000000.0,1449000000.0,976000000.0,-1116000000.0,396000000.0,976000000.0,-1116000000.0,396000000.0,215000000.0,175000000.0,175000000.0,-16000000.0,,53000000.0,,,-1169000000.0,-476000000.0,-59000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q4,2011-09-01,2011-11-30,,385000000.0,-9000000.0,135000000.0,,557000000.0,-485000000.0,-236000000.0,750000000.0,-485000000.0,-236000000.0,750000000.0,20000000.0,217000000.0,217000000.0,13000000.0,,25000000.0,-197000000.0,,-261000000.0,-679000000.0,-166000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,FY,2010-12-01,2011-11-30,2014-01-29 09:07:42+00:00,1522000000.0,-6000000.0,238000000.0,0.0,1732000000.0,-1093000000.0,-2646000000.0,3766000000.0,-1093000000.0,-2646000000.0,3766000000.0,21000000.0,1912000000.0,1912000000.0,94000000.0,,50000000.0,-671000000.0,,-2696000000.0,-1700000000.0,-454000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q3TTM,2010-09-01,2011-08-31,,1504000000.0,13000000.0,206000000.0,11000000.0,1946000000.0,-685000000.0,-3175000000.0,3750000000.0,-685000000.0,-3175000000.0,3750000000.0,-97000000.0,1943000000.0,1943000000.0,97000000.0,,1000000.0,-553000000.0,,-3176000000.0,-1791000000.0,-298000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q3,2011-06-01,2011-08-31,,390000000.0,-8000000.0,-554000000.0,,166000000.0,-549000000.0,-785000000.0,1215000000.0,-549000000.0,-785000000.0,1215000000.0,-127000000.0,1337000000.0,1337000000.0,42000000.0,,28000000.0,-197000000.0,,-813000000.0,-230000000.0,-288000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q3YTD,2010-12-01,2011-08-31,2012-10-05 09:22:01+00:00,1137000000.0,3000000.0,103000000.0,,1175000000.0,-608000000.0,-2410000000.0,3016000000.0,-608000000.0,-2410000000.0,3016000000.0,1000000.0,1695000000.0,1695000000.0,81000000.0,,25000000.0,-474000000.0,,-2435000000.0,-1021000000.0,-288000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q2TTM,2010-06-01,2011-05-31,,1469000000.0,58000000.0,379000000.0,228000000.0,1402000000.0,-888000000.0,-3032000000.0,3825000000.0,-888000000.0,-3032000000.0,3825000000.0,-37000000.0,1909000000.0,1909000000.0,68000000.0,,1000000.0,-435000000.0,,-3033000000.0,-1864000000.0,-219000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q2,2011-03-01,2011-05-31,,380000000.0,-1000000.0,783000000.0,,962000000.0,171000000.0,-1467000000.0,1389000000.0,171000000.0,-1467000000.0,1389000000.0,92000000.0,206000000.0,206000000.0,20000000.0,,-17000000.0,-198000000.0,,-1450000000.0,-593000000.0,,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q2YTD,2010-12-01,2011-05-31,2012-07-02 09:18:35+00:00,747000000.0,11000000.0,657000000.0,,1009000000.0,-59000000.0,-1625000000.0,1801000000.0,-59000000.0,-1625000000.0,1801000000.0,128000000.0,358000000.0,358000000.0,39000000.0,,-3000000.0,-277000000.0,,-1622000000.0,-791000000.0,,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q1TTM,2010-03-01,2011-02-28,,1438000000.0,31000000.0,378000000.0,483000000.0,602000000.0,-1610000000.0,-2543000000.0,3834000000.0,-1610000000.0,-2543000000.0,3834000000.0,-288000000.0,1955000000.0,1955000000.0,63000000.0,,39000000.0,-316000000.0,,-2582000000.0,-1914000000.0,-465000000.0,,
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q1,2010-12-01,2011-02-28,2012-03-30 09:14:44+00:00,367000000.0,12000000.0,-126000000.0,,47000000.0,-230000000.0,-158000000.0,412000000.0,-230000000.0,-158000000.0,412000000.0,36000000.0,152000000.0,152000000.0,19000000.0,,14000000.0,-79000000.0,,-172000000.0,-198000000.0,,,
