company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q4,2010-09-01,2010-11-30,,0.32,0.32,0.1,367000000.0,0.31,,7000000.0,248000000.0,248000000.0,248000000.0,2356000000.0,3457000000.0,5000000.0,,40000000.0,433000000.0,2356000000.0,1141000000.0,93000000.0,2000000.0,800000000.0,341000000.0,-86000000.0,255000000.0,3497000000.0,788000000.0,788000000.0,788000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,FY,2009-12-01,2010-11-30,2013-01-29 09:18:27+00:00,2.51,2.51,0.4,1416000000.0,2.47,,1000000.0,1978000000.0,1978000000.0,1978000000.0,9092000000.0,14188000000.0,-2000000.0,,281000000.0,1614000000.0,9092000000.0,5377000000.0,378000000.0,12000000.0,3030000000.0,2347000000.0,-368000000.0,1979000000.0,14469000000.0,788000000.0,788000000.0,788000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q3YTD,2009-12-01,2010-08-31,,2.19,2.19,0.3,1049000000.0,2.16,,-6000000.0,1730000000.0,1730000000.0,1730000000.0,6736000000.0,10731000000.0,-7000000.0,,241000000.0,1181000000.0,6736000000.0,4236000000.0,285000000.0,10000000.0,2230000000.0,2006000000.0,-282000000.0,1724000000.0,10972000000.0,789000000.0,789000000.0,789000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q3TTM,2009-09-01,2010-08-31,,2.43,2.43,0.3,1394000000.0,2.41,,2000000.0,1923000000.0,1923000000.0,1923000000.0,9182000000.0,14206000000.0,-5000000.0,,275000000.0,1605000000.0,9182000000.0,5299000000.0,384000000.0,14000000.0,2999000000.0,2300000000.0,-375000000.0,1925000000.0,14481000000.0,789000000.0,789000000.0,789000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q3,2010-06-01,2010-08-31,2011-09-30 09:34:55+00:00,1.65,1.65,0.1,355000000.0,1.62,,10000000.0,1303000000.0,1303000000.0,1303000000.0,2389000000.0,4325000000.0,-2000000.0,,202000000.0,381000000.0,2389000000.0,2138000000.0,90000000.0,3000000.0,736000000.0,1402000000.0,-89000000.0,1313000000.0,4527000000.0,789000000.0,789000000.0,789000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q2YTD,2009-12-01,2010-05-31,,0.54,0.54,0.2,694000000.0,0.54,,-16000000.0,427000000.0,427000000.0,427000000.0,4347000000.0,6406000000.0,-5000000.0,,39000000.0,800000000.0,4347000000.0,2098000000.0,195000000.0,7000000.0,1494000000.0,604000000.0,-193000000.0,411000000.0,6445000000.0,788000000.0,788000000.0,788000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q2TTM,2009-06-01,2010-05-31,,2.14,2.14,0.2,1375000000.0,2.12,,16000000.0,1693000000.0,1693000000.0,1693000000.0,9019000000.0,13811000000.0,-11000000.0,,282000000.0,1605000000.0,9019000000.0,5074000000.0,389000000.0,15000000.0,2980000000.0,2094000000.0,-385000000.0,1709000000.0,14093000000.0,788000000.0,788000000.0,788000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q2,2010-03-01,2010-05-31,2011-07-01 09:31:02+00:00,0.32,0.32,0.1,349000000.0,0.32,,-1000000.0,252000000.0,252000000.0,252000000.0,2165000000.0,3236000000.0,-2000000.0,,31000000.0,404000000.0,2165000000.0,1102000000.0,99000000.0,3000000.0,753000000.0,349000000.0,-98000000.0,251000000.0,3267000000.0,788000000.0,788000000.0,788000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q1TTM,2009-03-01,2010-02-28,,2.16,2.16,0.1,1343000000.0,2.13,,23000000.0,1705000000.0,1705000000.0,1705000000.0,8739000000.0,13490000000.0,-4000000.0,,284000000.0,1594000000.0,8739000000.0,5035000000.0,380000000.0,14000000.0,2937000000.0,2098000000.0,-370000000.0,1728000000.0,13774000000.0,787000000.0,787000000.0,787000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2010.0,Q1,2009-12-01,2010-02-28,2011-04-01 09:33:57+00:00,0.22,0.22,0.1,345000000.0,0.22,,-15000000.0,175000000.0,175000000.0,175000000.0,2182000000.0,3170000000.0,-3000000.0,,8000000.0,396000000.0,2182000000.0,996000000.0,96000000.0,4000000.0,741000000.0,255000000.0,-95000000.0,160000000.0,3178000000.0,787000000.0,787000000.0,787000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q4,2011-09-01,2011-11-30,,0.29,0.29,0.25,1907000000.0,0.28,,-8000000.0,217000000.0,217000000.0,217000000.0,12868000000.0,3668000000.0,-10000000.0,-13538000000.0,28000000.0,2151000000.0,12868000000.0,-9172000000.0,92000000.0,3000000.0,-9480000000.0,308000000.0,-99000000.0,209000000.0,3696000000.0,787000000.0,787000000.0,787000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,FY,2010-12-01,2011-11-30,2014-01-29 09:07:42+00:00,2.43,2.43,1.0,3044000000.0,2.42,0.0,0.0,1912000000.0,1912000000.0,1912000000.0,20598000000.0,15515000000.0,11000000.0,-13538000000.0,278000000.0,3434000000.0,20598000000.0,-4805000000.0,365000000.0,11000000.0,-7060000000.0,2255000000.0,-343000000.0,1912000000.0,15793000000.0,787000000.0,787000000.0,787000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q3YTD,2010-12-01,2011-08-31,,2.14,2.14,0.75,1137000000.0,2.14,,8000000.0,1695000000.0,1695000000.0,1695000000.0,7730000000.0,11847000000.0,21000000.0,,250000000.0,1283000000.0,7730000000.0,4367000000.0,273000000.0,8000000.0,2420000000.0,1947000000.0,-244000000.0,1703000000.0,12097000000.0,790000000.0,790000000.0,790000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q3TTM,2010-09-01,2011-08-31,,2.46,2.46,0.85,1504000000.0,2.45,,15000000.0,1943000000.0,1943000000.0,1943000000.0,10086000000.0,15304000000.0,26000000.0,,290000000.0,1716000000.0,10086000000.0,5508000000.0,366000000.0,10000000.0,3220000000.0,2288000000.0,-330000000.0,1958000000.0,15594000000.0,790000000.0,790000000.0,790000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q3,2011-06-01,2011-08-31,2012-10-05 09:22:01+00:00,1.69,1.69,0.25,390000000.0,1.69,,5000000.0,1337000000.0,1337000000.0,1337000000.0,2814000000.0,4843000000.0,2000000.0,,215000000.0,421000000.0,2814000000.0,2244000000.0,96000000.0,3000000.0,811000000.0,1433000000.0,-91000000.0,1342000000.0,5058000000.0,790000000.0,790000000.0,790000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q2YTD,2010-12-01,2011-05-31,,0.45,0.45,0.5,747000000.0,0.45,,3000000.0,358000000.0,358000000.0,358000000.0,4916000000.0,7004000000.0,19000000.0,,35000000.0,862000000.0,4916000000.0,2123000000.0,177000000.0,5000000.0,1609000000.0,514000000.0,-153000000.0,361000000.0,7039000000.0,791000000.0,791000000.0,791000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q2TTM,2010-06-01,2011-05-31,,2.42,2.42,0.7,1469000000.0,2.38,,20000000.0,1909000000.0,1909000000.0,1909000000.0,9661000000.0,14786000000.0,22000000.0,,277000000.0,1676000000.0,9661000000.0,5402000000.0,360000000.0,10000000.0,3145000000.0,2257000000.0,-328000000.0,1929000000.0,15063000000.0,791000000.0,791000000.0,791000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q2,2011-03-01,2011-05-31,2012-07-02 09:18:35+00:00,0.26,0.26,0.25,380000000.0,0.26,,-2000000.0,206000000.0,206000000.0,206000000.0,2521000000.0,3595000000.0,13000000.0,,25000000.0,440000000.0,2521000000.0,1099000000.0,91000000.0,3000000.0,820000000.0,279000000.0,-75000000.0,204000000.0,3620000000.0,791000000.0,791000000.0,791000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q1TTM,2010-03-01,2011-02-28,,2.48,2.48,0.55,1438000000.0,2.44,,21000000.0,1955000000.0,1955000000.0,1955000000.0,9305000000.0,14427000000.0,7000000.0,,283000000.0,1640000000.0,9305000000.0,5405000000.0,368000000.0,10000000.0,3078000000.0,2327000000.0,-351000000.0,1976000000.0,14710000000.0,790000000.0,790000000.0,790000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2011.0,Q1,2010-12-01,2011-02-28,2012-03-30 09:14:44+00:00,0.19,0.19,0.25,367000000.0,0.19,,5000000.0,152000000.0,152000000.0,152000000.0,2395000000.0,3409000000.0,6000000.0,,10000000.0,422000000.0,2395000000.0,1024000000.0,86000000.0,2000000.0,789000000.0,235000000.0,-78000000.0,157000000.0,3419000000.0,790000000.0,790000000.0,790000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q4,2012-09-01,2012-11-30,,0.12,0.12,0.75,392000000.0,0.12,,,93000000.0,93000000.0,93000000.0,2551000000.0,3553000000.0,-8000000.0,,25000000.0,459000000.0,2551000000.0,1027000000.0,77000000.0,2000000.0,851000000.0,176000000.0,-83000000.0,93000000.0,3578000000.0,778000000.0,778000000.0,778000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,FY,2011-12-01,2012-11-30,2015-01-29 09:44:08+00:00,1.67,1.67,1.5,1527000000.0,1.67,173000000.0,4000000.0,1298000000.0,1298000000.0,1298000000.0,10320000000.0,15171000000.0,-14000000.0,,211000000.0,1720000000.0,10320000000.0,5062000000.0,336000000.0,10000000.0,3420000000.0,1642000000.0,-340000000.0,1302000000.0,15382000000.0,778000000.0,778000000.0,778000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q3YTD,2011-12-01,2012-08-31,,1.55,1.55,0.75,1135000000.0,1.55,173000000.0,4000000.0,1205000000.0,1205000000.0,1205000000.0,7769000000.0,11618000000.0,-6000000.0,,186000000.0,1261000000.0,7769000000.0,4035000000.0,259000000.0,8000000.0,2569000000.0,1466000000.0,-257000000.0,1209000000.0,11804000000.0,778000000.0,778000000.0,778000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q3TTM,2011-09-01,2012-08-31,,1.84,1.84,1.0,3042000000.0,1.83,173000000.0,-4000000.0,1422000000.0,1422000000.0,1422000000.0,20637000000.0,15286000000.0,-16000000.0,-13538000000.0,214000000.0,3412000000.0,20637000000.0,-5137000000.0,351000000.0,11000000.0,-6911000000.0,1774000000.0,-356000000.0,1418000000.0,15500000000.0,778000000.0,778000000.0,778000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q3,2012-06-01,2012-08-31,2013-10-03 09:07:59+00:00,1.71,1.71,0.25,383000000.0,1.71,0.0,6000000.0,1330000000.0,1330000000.0,1330000000.0,2597000000.0,4526000000.0,123000000.0,,158000000.0,409000000.0,2597000000.0,2087000000.0,84000000.0,2000000.0,792000000.0,1295000000.0,41000000.0,1336000000.0,4684000000.0,778000000.0,778000000.0,778000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q2YTD,2011-12-01,2012-05-31,,-0.16,-0.16,0.5,752000000.0,-0.16,173000000.0,-2000000.0,-125000000.0,-125000000.0,-125000000.0,5172000000.0,7092000000.0,-129000000.0,,28000000.0,852000000.0,5172000000.0,1948000000.0,175000000.0,6000000.0,1777000000.0,171000000.0,-298000000.0,-127000000.0,7120000000.0,700000000.0,700000000.0,700000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q2TTM,2011-06-01,2012-05-31,,1.82,1.82,1.0,3049000000.0,1.81,173000000.0,-5000000.0,1429000000.0,1429000000.0,1429000000.0,20854000000.0,15603000000.0,-137000000.0,-13538000000.0,271000000.0,3424000000.0,20854000000.0,-4980000000.0,363000000.0,12000000.0,-6892000000.0,1912000000.0,-488000000.0,1424000000.0,15874000000.0,700000000.0,700000000.0,700000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q2,2012-03-01,2012-05-31,2013-07-02 11:21:00+00:00,0.02,0.02,0.25,376000000.0,0.02,0.0,0.0,14000000.0,14000000.0,14000000.0,2478000000.0,3519000000.0,-155000000.0,,19000000.0,431000000.0,2478000000.0,1060000000.0,87000000.0,3000000.0,807000000.0,253000000.0,-239000000.0,14000000.0,3538000000.0,700000000.0,700000000.0,700000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q1TTM,2011-03-01,2012-02-29,,2.06,2.06,1.0,3053000000.0,2.05,173000000.0,-7000000.0,1621000000.0,1621000000.0,1621000000.0,20897000000.0,15679000000.0,31000000.0,-13538000000.0,277000000.0,3433000000.0,20897000000.0,-4941000000.0,367000000.0,12000000.0,-6879000000.0,1938000000.0,-324000000.0,1614000000.0,15956000000.0,778000000.0,778000000.0,778000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2012.0,Q1,2011-12-01,2012-02-29,2013-04-03 09:20:45+00:00,-0.18,-0.18,0.25,376000000.0,-0.18,173000000.0,-2000000.0,-139000000.0,-139000000.0,-139000000.0,2694000000.0,3573000000.0,26000000.0,,9000000.0,421000000.0,2694000000.0,888000000.0,88000000.0,3000000.0,970000000.0,-82000000.0,-59000000.0,-141000000.0,3582000000.0,778000000.0,778000000.0,778000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,FY,2012-12-01,2013-11-30,2016-01-29 09:13:08+00:00,1.39,1.36,1.0,1590000000.0,1.36,13000000.0,-6000000.0,1055000000.0,1055000000.0,1055000000.0,10645000000.0,15246000000.0,28000000.0,,210000000.0,1879000000.0,10645000000.0,4811000000.0,319000000.0,11000000.0,3482000000.0,1329000000.0,-280000000.0,1049000000.0,15456000000.0,775000000.0,775000000.0,775000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q4,2013-09-01,2013-11-30,,0.09,0.06,0.25,404000000.0,0.06,,-9000000.0,43000000.0,43000000.0,43000000.0,2642000000.0,3625000000.0,31000000.0,,33000000.0,531000000.0,2642000000.0,1016000000.0,82000000.0,4000000.0,935000000.0,81000000.0,-47000000.0,34000000.0,3658000000.0,775000000.0,775000000.0,775000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q3YTD,2012-12-01,2013-08-31,,1.3,1.3,0.75,1186000000.0,1.3,13000000.0,3000000.0,1012000000.0,1012000000.0,1012000000.0,8003000000.0,11621000000.0,-3000000.0,,177000000.0,1348000000.0,8003000000.0,3795000000.0,237000000.0,7000000.0,2547000000.0,1248000000.0,-233000000.0,1015000000.0,11798000000.0,775000000.0,775000000.0,775000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q3TTM,2012-09-01,2013-08-31,,1.42,1.42,1.5,1578000000.0,1.42,13000000.0,3000000.0,1105000000.0,1105000000.0,1105000000.0,10554000000.0,15174000000.0,-11000000.0,,202000000.0,1807000000.0,10554000000.0,4822000000.0,314000000.0,9000000.0,3398000000.0,1424000000.0,-316000000.0,1108000000.0,15376000000.0,775000000.0,775000000.0,775000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q3,2013-06-01,2013-08-31,2014-10-03 09:08:01+00:00,1.2,1.2,0.25,406000000.0,1.2,13000000.0,1000000.0,934000000.0,934000000.0,934000000.0,2917000000.0,4585000000.0,58000000.0,,141000000.0,439000000.0,2917000000.0,1809000000.0,76000000.0,2000000.0,858000000.0,951000000.0,-16000000.0,935000000.0,4726000000.0,775000000.0,775000000.0,775000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q2YTD,2012-12-01,2013-05-31,,0.1,0.1,0.5,780000000.0,0.1,,2000000.0,78000000.0,78000000.0,78000000.0,5086000000.0,7036000000.0,-61000000.0,,36000000.0,909000000.0,5086000000.0,1986000000.0,161000000.0,5000000.0,1689000000.0,297000000.0,-217000000.0,80000000.0,7072000000.0,820000000.0,820000000.0,820000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q2TTM,2012-06-01,2013-05-31,,1.93,1.93,1.5,1555000000.0,1.93,,8000000.0,1501000000.0,1501000000.0,1501000000.0,10234000000.0,15115000000.0,54000000.0,,219000000.0,1777000000.0,10234000000.0,5100000000.0,322000000.0,9000000.0,3332000000.0,1768000000.0,-259000000.0,1509000000.0,15334000000.0,820000000.0,820000000.0,820000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q2,2013-03-01,2013-05-31,2014-07-02 09:10:33+00:00,0.05,0.05,0.25,391000000.0,0.05,,0.0,41000000.0,41000000.0,41000000.0,2487000000.0,3452000000.0,-36000000.0,,27000000.0,449000000.0,2487000000.0,992000000.0,78000000.0,3000000.0,840000000.0,152000000.0,-111000000.0,41000000.0,3479000000.0,820000000.0,820000000.0,820000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q1TTM,2012-03-01,2013-02-28,,1.9,1.9,1.5,1540000000.0,1.9,,8000000.0,1474000000.0,1474000000.0,1474000000.0,10225000000.0,15182000000.0,-65000000.0,,211000000.0,1759000000.0,10225000000.0,5168000000.0,331000000.0,9000000.0,3299000000.0,1869000000.0,-387000000.0,1482000000.0,15393000000.0,776000000.0,776000000.0,776000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2013.0,Q1,2012-12-01,2013-02-28,2014-04-02 09:05:23+00:00,0.05,0.05,0.25,389000000.0,0.05,,2000000.0,37000000.0,37000000.0,37000000.0,2599000000.0,3584000000.0,-25000000.0,,9000000.0,460000000.0,2599000000.0,994000000.0,83000000.0,2000000.0,849000000.0,145000000.0,-106000000.0,39000000.0,3593000000.0,776000000.0,776000000.0,776000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,FY,2013-12-01,2014-11-30,2017-01-30 09:27:06+00:00,1.57,1.57,1.0,1637000000.0,1.56,,9000000.0,1216000000.0,1216000000.0,1216000000.0,10421000000.0,15669000000.0,-267000000.0,,215000000.0,2054000000.0,10421000000.0,5463000000.0,288000000.0,8000000.0,3691000000.0,1772000000.0,-547000000.0,1225000000.0,15884000000.0,774500000.0,774500000.0,779500000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q4,2014-09-01,2014-11-30,,-0.13,-0.13,0.25,408000000.0,-0.14,,7000000.0,-103000000.0,-103000000.0,-103000000.0,2497000000.0,3686000000.0,-289000000.0,,33000000.0,548000000.0,2497000000.0,1222000000.0,75000000.0,2000000.0,956000000.0,266000000.0,-362000000.0,-96000000.0,3719000000.0,774500000.0,774500000.0,779500000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q3,2014-06-01,2014-08-31,2015-10-02 09:09:28+00:00,1.6,1.6,0.25,414000000.0,1.6,,0.0,1241000000.0,1241000000.0,1241000000.0,2760000000.0,4803000000.0,16000000.0,,144000000.0,481000000.0,2760000000.0,2187000000.0,69000000.0,2000000.0,895000000.0,1292000000.0,-51000000.0,1241000000.0,4947000000.0,776000000.0,776000000.0,776000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q3YTD,2013-12-01,2014-08-31,,1.7,1.7,0.75,1229000000.0,1.7,,2000000.0,1319000000.0,1319000000.0,1319000000.0,7924000000.0,11983000000.0,22000000.0,,182000000.0,1506000000.0,7924000000.0,4241000000.0,213000000.0,6000000.0,2735000000.0,1506000000.0,-185000000.0,1321000000.0,12165000000.0,776000000.0,776000000.0,776000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q3TTM,2013-09-01,2014-08-31,,1.79,1.76,1.0,1633000000.0,1.76,,-7000000.0,1362000000.0,1362000000.0,1362000000.0,10566000000.0,15608000000.0,53000000.0,,215000000.0,2037000000.0,10566000000.0,5257000000.0,295000000.0,10000000.0,3670000000.0,1587000000.0,-232000000.0,1355000000.0,15823000000.0,776000000.0,776000000.0,776000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q2YTD,2013-12-01,2014-05-31,,0.1,0.1,0.5,815000000.0,0.1,,2000000.0,78000000.0,78000000.0,78000000.0,5164000000.0,7180000000.0,6000000.0,,38000000.0,1025000000.0,5164000000.0,2054000000.0,144000000.0,4000000.0,1840000000.0,214000000.0,-134000000.0,80000000.0,7218000000.0,776000000.0,776000000.0,776000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q2TTM,2013-06-01,2014-05-31,,1.39,1.36,1.0,1625000000.0,1.36,13000000.0,-6000000.0,1055000000.0,1055000000.0,1055000000.0,10723000000.0,15390000000.0,95000000.0,,212000000.0,1995000000.0,10723000000.0,4879000000.0,302000000.0,10000000.0,3633000000.0,1246000000.0,-197000000.0,1049000000.0,15602000000.0,776000000.0,776000000.0,776000000.0
Carnival Corp,CCL,F1OF2ZSX47CR0BCWA982,815097,2014.0,Q2,2014-03-01,2014-05-31,2015-07-01 09:07:06+00:00,0.13,0.13,0.25,410000000.0,0.13,,1000000.0,98000000.0,98000000.0,98000000.0,2572000000.0,3603000000.0,22000000.0,,30000000.0,504000000.0,2572000000.0,1061000000.0,72000000.0,2000000.0,914000000.0,147000000.0,-48000000.0,99000000.0,3633000000.0,776000000.0,776000000.0,776000000.0
