company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depositsinterestexpense,dilutedeps,fedfundsandrepointerestincome,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.59,3.59,10842000.0,3.53,7488000.0,,103808000.0,,154548000.0,374259000.0,34728000.0,23124000.0,272885000.0,272885000.0,153815000.0,119070000.0,490725000.0,45017000.0,230329000.0,,11065000.0,103361000.0,139743000.0,,11165000.0,13360000.0,299142000.0,,45570000.0,536295000.0,481809000.0,381137000.0,376693000.0,871862000.0,,43200000.0,43200000.0,43700000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 16:07:42+00:00,1.53,1.53,2559000.0,1.5,1595000.0,,43263000.0,,45100000.0,93466000.0,7149000.0,5890000.0,89732000.0,89732000.0,65750000.0,23982000.0,130453000.0,10986000.0,85331000.0,,2702000.0,22105000.0,35675000.0,,2163000.0,134000.0,79888000.0,,9708000.0,140161000.0,121032000.0,123708000.0,132995000.0,254161000.0,,43000000.0,43000000.0,43800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.31,2.31,5664000.0,2.26,3597000.0,,66033000.0,,87423000.0,183242000.0,17846000.0,11543000.0,162827000.0,162827000.0,98757000.0,64070000.0,250752000.0,21548000.0,137219000.0,,5412000.0,44218000.0,71031000.0,,5638000.0,-2913000.0,155520000.0,,23510000.0,274262000.0,238467000.0,213662000.0,228860000.0,464414000.0,,43000000.0,43000000.0,43800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.62,3.62,12910000.0,3.56,8832000.0,,102034000.0,,147615000.0,353282000.0,35208000.0,22391000.0,249248000.0,249248000.0,154031000.0,95217000.0,461611000.0,43509000.0,215984000.0,,10777000.0,96826000.0,145001000.0,,11500000.0,23562000.0,284303000.0,,48118000.0,509729000.0,458529000.0,371762000.0,351282000.0,833373000.0,,43000000.0,43000000.0,43800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 15:25:22+00:00,0.78,0.78,3105000.0,0.76,2002000.0,,22770000.0,,42323000.0,89776000.0,10697000.0,5653000.0,73095000.0,73095000.0,33007000.0,40088000.0,120299000.0,10562000.0,51888000.0,,2710000.0,22113000.0,35356000.0,,3475000.0,-3047000.0,75632000.0,,13802000.0,134101000.0,117435000.0,89954000.0,95865000.0,210253000.0,,42300000.0,42300000.0,43400000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.6,2.6,14218000.0,2.56,10122000.0,,72590000.0,,140317000.0,335374000.0,34001000.0,21604000.0,180702000.0,180702000.0,109401000.0,71301000.0,437594000.0,42491000.0,136784000.0,,10681000.0,98250000.0,140746000.0,,14924000.0,30836000.0,264408000.0,,48219000.0,485813000.0,441677000.0,288211000.0,253292000.0,725805000.0,,42300000.0,42300000.0,43400000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,FY,2012-01-01,2012-12-31,2014-02-27 17:30:34+00:00,3.96,3.96,6660000.0,3.91,4145000.0,,113269000.0,,175427000.0,469146000.0,24194000.0,29409000.0,249813000.0,249813000.0,175103000.0,74710000.0,617864000.0,63225000.0,140793000.0,,15150000.0,115463000.0,179603000.0,,10959000.0,44330000.0,326942000.0,,30854000.0,648718000.0,545998000.0,335546000.0,363082000.0,953410000.0,,44200000.0,44200000.0,44800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q4,2012-10-01,2012-12-31,,1.14,1.14,5179000.0,1.13,3107000.0,,89513000.0,,127152000.0,359685000.0,17838000.0,21663000.0,209880000.0,209880000.0,50421000.0,69567000.0,466927000.0,50038000.0,126978000.0,89892000.0,11514000.0,105148000.0,137761000.0,,8461000.0,44330000.0,243205000.0,,23017000.0,489944000.0,413986000.0,276253000.0,299393000.0,743180000.0,,44200000.0,44200000.0,44800000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 17:09:31+00:00,0.95,0.95,,0.94,,,,,,,,,,,42289000.0,,,,,-42289000.0,,,,,,,,,,,,,,,,44500000.0,44449000.0,44915000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.82,2.82,1481000.0,2.78,1038000.0,,23756000.0,,48275000.0,109461000.0,6356000.0,7746000.0,39933000.0,39933000.0,124682000.0,5143000.0,150937000.0,13187000.0,13815000.0,-89892000.0,3636000.0,10315000.0,41842000.0,,2498000.0,,83737000.0,,7837000.0,158774000.0,132012000.0,59293000.0,63689000.0,210230000.0,,44500000.0,44449000.0,44915000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.64,3.64,2964000.0,3.6,2552000.0,,50040000.0,,89668000.0,214356000.0,12605000.0,14567000.0,83823000.0,83823000.0,160256000.0,13459000.0,291007000.0,27411000.0,46215000.0,-89892000.0,7385000.0,41108000.0,78752000.0,,4856000.0,8245000.0,164251000.0,,15569000.0,306576000.0,266722000.0,132352000.0,133863000.0,423359000.0,,44500000.0,44449000.0,44915000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 16:47:59+00:00,1.08,1.08,,1.06,,,,,,,,,,,47603000.0,,,,,-47603000.0,,,,,,,,,,,,,,,,44100000.0,44207000.0,44712000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.87,1.87,1481000.0,1.84,1038000.0,,23756000.0,,48275000.0,109461000.0,6356000.0,7746000.0,39933000.0,39933000.0,82393000.0,5143000.0,150937000.0,13187000.0,13815000.0,-47603000.0,3636000.0,10315000.0,41842000.0,,2498000.0,,83737000.0,,7837000.0,158774000.0,132012000.0,59293000.0,63689000.0,210230000.0,,44100000.0,44207000.0,44712000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.56,3.56,4679000.0,3.52,3927000.0,,76810000.0,,129924000.0,316049000.0,18759000.0,20453000.0,159899000.0,159899000.0,155538000.0,51964000.0,426462000.0,39598000.0,108428000.0,-47603000.0,10425000.0,71175000.0,109110000.0,,7158000.0,9014000.0,241260000.0,,23438000.0,449900000.0,394173000.0,227963000.0,236709000.0,654425000.0,,44100000.0,44207000.0,44712000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2012.0,Q1TTM,2011-04-01,2012-03-31,,4.01,4.01,7238000.0,3.96,5522000.0,,120073000.0,,175024000.0,409515000.0,25908000.0,26343000.0,249631000.0,249631000.0,173685000.0,75946000.0,556915000.0,50584000.0,193759000.0,,13127000.0,93280000.0,144785000.0,,9321000.0,9148000.0,321148000.0,,33146000.0,590061000.0,515205000.0,351671000.0,369704000.0,908586000.0,,44000000.0,44000000.0,44600000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:34:35+00:00,4.73,4.73,9128000.0,4.67,4054000.0,,146830000.0,,183363000.0,542204000.0,23149000.0,33334000.0,544783000.0,544783000.0,214517000.0,330266000.0,697344000.0,70872000.0,461592000.0,,14716000.0,131453000.0,196898000.0,,12784000.0,63693000.0,366801000.0,,32277000.0,729621000.0,615244000.0,673206000.0,691613000.0,1370550000.0,,45309000.0,45309000.0,45309000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q4,2013-10-01,2013-12-31,,1.26,1.26,6731000.0,1.25,2902000.0,,99426000.0,,138962000.0,402517000.0,17402000.0,25956000.0,328603000.0,328603000.0,57421000.0,181707000.0,520248000.0,52803000.0,264308000.0,89475000.0,10926000.0,96158000.0,140322000.0,,9871000.0,53055000.0,269932000.0,,24133000.0,544381000.0,454720000.0,415556000.0,428029000.0,935804000.0,,45309000.0,45309000.0,45309000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.47,3.47,2397000.0,3.42,1152000.0,,47404000.0,,44401000.0,139687000.0,5747000.0,7378000.0,216180000.0,216180000.0,157096000.0,148559000.0,177096000.0,18069000.0,197284000.0,-89475000.0,3790000.0,35295000.0,56576000.0,,2913000.0,10638000.0,96869000.0,,8144000.0,185240000.0,160524000.0,257650000.0,263584000.0,434746000.0,,45580000.0,45580000.0,45580000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.61,4.61,7576000.0,4.55,4259000.0,,136917000.0,,171553000.0,499372000.0,23585000.0,29041000.0,426060000.0,426060000.0,207517000.0,218126000.0,644023000.0,68107000.0,324262000.0,417000.0,15304000.0,140443000.0,194337000.0,,11374000.0,54968000.0,340074000.0,,31161000.0,675184000.0,574510000.0,533903000.0,562977000.0,1177926000.0,,45580000.0,45580000.0,45580000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:36:03+00:00,1.48,1.48,2397000.0,1.46,1152000.0,,47404000.0,,44401000.0,139687000.0,5747000.0,7378000.0,216180000.0,216180000.0,67621000.0,148559000.0,177096000.0,18069000.0,197284000.0,,3790000.0,35295000.0,56576000.0,,2913000.0,10638000.0,96869000.0,,8144000.0,185240000.0,160524000.0,257650000.0,263584000.0,434746000.0,,45580000.0,45580000.0,45580000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 16:19:09+00:00,1.08,1.08,,1.06,,,,,,,,,,,48584000.0,,,,,-48584000.0,,,,,,,,,,,,,,,,45000000.0,45164000.0,45684000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.99,1.99,,1.96,,,,,,,,,,,89475000.0,,,,,-89475000.0,,,,,,,,,,,,,,,,45000000.0,45164000.0,45684000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.08,4.08,5179000.0,4.03,3107000.0,,89513000.0,,127152000.0,359685000.0,17838000.0,21663000.0,209880000.0,209880000.0,182185000.0,69567000.0,466927000.0,50038000.0,126978000.0,-41872000.0,11514000.0,105148000.0,137761000.0,,8461000.0,44330000.0,243205000.0,,23017000.0,489944000.0,413986000.0,276253000.0,299393000.0,743180000.0,,45000000.0,45164000.0,45684000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:48:07+00:00,0.91,0.91,,0.9,,,,,,,,,,,40891000.0,,,,,-40891000.0,,,,,,,,,,,,,,,,44900000.0,44802000.0,45393000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2013.0,Q1TTM,2012-04-01,2013-03-31,,4.08,4.08,5179000.0,4.03,3107000.0,,89513000.0,,127152000.0,359685000.0,17838000.0,21663000.0,209880000.0,209880000.0,181204000.0,69567000.0,466927000.0,50038000.0,126978000.0,-40891000.0,11514000.0,105148000.0,137761000.0,,8461000.0,44330000.0,243205000.0,,23017000.0,489944000.0,413986000.0,276253000.0,299393000.0,743180000.0,,44900000.0,44802000.0,45393000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:06:27+00:00,5.39,5.39,12114000.0,5.31,6464000.0,,183508000.0,,274507000.0,610945000.0,23207000.0,40057000.0,478660000.0,478660000.0,263870000.0,214790000.0,856595000.0,79720000.0,363868000.0,,15649000.0,158711000.0,192722000.0,,19206000.0,59486000.0,409486000.0,,35321000.0,891916000.0,707180000.0,572239000.0,662168000.0,1428834000.0,,48931000.0,48931000.0,48931000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q4,2014-10-01,2014-12-31,,1.09,1.09,3181000.0,1.08,1163000.0,,46077000.0,,80761000.0,161801000.0,5807000.0,10592000.0,129795000.0,129795000.0,57990000.0,71805000.0,234737000.0,21017000.0,128152000.0,,4142000.0,41685000.0,35343000.0,,5546000.0,40435000.0,107227000.0,,8988000.0,243725000.0,186067000.0,167637000.0,175872000.0,402374000.0,,48931000.0,48931000.0,48931000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.3,4.3,8933000.0,4.23,5301000.0,,137431000.0,,193746000.0,449144000.0,17400000.0,29465000.0,348865000.0,348865000.0,205880000.0,142985000.0,621858000.0,58703000.0,235716000.0,,11507000.0,117026000.0,157379000.0,,13660000.0,19051000.0,302259000.0,,26333000.0,648191000.0,521113000.0,404602000.0,486296000.0,1026460000.0,,50752000.0,50752000.0,50752000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.56,5.56,13613000.0,5.48,7484000.0,,210456000.0,,286157000.0,727917000.0,29008000.0,47149000.0,616923000.0,616923000.0,263301000.0,305038000.0,978937000.0,95014000.0,461546000.0,48584000.0,18998000.0,186833000.0,261010000.0,,20149000.0,72106000.0,483487000.0,,42621000.0,1021558000.0,826819000.0,741554000.0,827379000.0,1720491000.0,,50752000.0,50752000.0,50752000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:04:13+00:00,1.26,1.26,2961000.0,1.24,1722000.0,,40207000.0,,74312000.0,153292000.0,5800000.0,10022000.0,64154000.0,64154000.0,63977000.0,177000.0,220565000.0,20068000.0,32182000.0,,4557000.0,45152000.0,43428000.0,,4587000.0,16610000.0,99932000.0,,8761000.0,229326000.0,179761000.0,80167000.0,104361000.0,300732000.0,,50752000.0,50752000.0,50752000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q2YTD,2014-01-01,2014-06-30,,3.04,3.04,5972000.0,2.99,3579000.0,,97224000.0,,119434000.0,295852000.0,11600000.0,19443000.0,284711000.0,284711000.0,141903000.0,142808000.0,401293000.0,38635000.0,203534000.0,,6950000.0,71874000.0,113951000.0,,9073000.0,2441000.0,202327000.0,,17572000.0,418865000.0,341352000.0,324435000.0,381935000.0,725728000.0,,48168000.0,48168000.0,48168000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q2TTM,2013-07-01,2014-06-30,,5.78,5.78,13049000.0,5.7,6914000.0,,217653000.0,,256246000.0,714312000.0,28955000.0,44505000.0,768949000.0,768949000.0,266945000.0,453420000.0,935468000.0,93015000.0,626648000.0,48584000.0,18231000.0,176976000.0,274158000.0,,18475000.0,66134000.0,480424000.0,,42004000.0,977472000.0,807582000.0,919037000.0,986602000.0,1854505000.0,,48168000.0,48168000.0,48168000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 17:12:57+00:00,1.06,1.06,3068000.0,1.04,1943000.0,,35928000.0,,64218000.0,147680000.0,5808000.0,9249000.0,10356000.0,10356000.0,50953000.0,-40597000.0,204965000.0,19733000.0,-44545000.0,,2810000.0,37197000.0,55945000.0,,4945000.0,1947000.0,99820000.0,,8876000.0,213841000.0,170944000.0,14210000.0,46284000.0,219175000.0,,48168000.0,48168000.0,48168000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q1TTM,2013-04-01,2014-03-31,,5.8,5.8,9981000.0,5.72,4971000.0,,181725000.0,,192028000.0,566632000.0,23147000.0,35256000.0,758593000.0,758593000.0,264576000.0,494017000.0,730503000.0,73282000.0,671193000.0,,15421000.0,139779000.0,218213000.0,,13530000.0,64187000.0,380604000.0,,33128000.0,763631000.0,636638000.0,904827000.0,940318000.0,1635330000.0,,45866000.0,45866000.0,45866000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 17:19:03+00:00,1.98,1.98,2904000.0,1.95,1636000.0,,61296000.0,,55216000.0,148172000.0,5792000.0,10194000.0,274355000.0,274355000.0,90950000.0,183405000.0,196328000.0,18902000.0,248079000.0,,4140000.0,34677000.0,58006000.0,,4128000.0,494000.0,102507000.0,,8696000.0,205024000.0,170408000.0,310225000.0,335651000.0,506553000.0,,45866000.0,45866000.0,45866000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:54:38+00:00,6.7,6.7,5447000.0,6.62,6067000.0,,228754000.0,,347551000.0,693147000.0,34893000.0,39524000.0,374820000.0,374820000.0,343904000.0,30916000.0,1006425000.0,86601000.0,160408000.0,,20889000.0,154541000.0,291497000.0,,25455000.0,95683000.0,473841000.0,,40340000.0,1046765000.0,779962000.0,472794000.0,603574000.0,1479219000.0,,51318000.0,51318000.0,51318000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q4,2015-10-01,2015-12-31,,1.69,1.69,1164000.0,1.68,1996000.0,,53697000.0,,91835000.0,185401000.0,8999000.0,10620000.0,90009000.0,90009000.0,87512000.0,2497000.0,269069000.0,25791000.0,17112000.0,,5574000.0,43582000.0,91820000.0,,6750000.0,29315000.0,123811000.0,,10163000.0,279232000.0,210554000.0,114506000.0,143706000.0,383575000.0,,51318000.0,51318000.0,51318000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 16:07:42+00:00,1.59,1.59,1158000.0,1.57,1482000.0,,57017000.0,,88316000.0,174993000.0,8973000.0,8028000.0,87962000.0,87962000.0,81733000.0,6229000.0,254660000.0,20904000.0,29012000.0,,5341000.0,39524000.0,74124000.0,,6954000.0,33403000.0,109345000.0,,10131000.0,264791000.0,184755000.0,108477000.0,144979000.0,363137000.0,,51479000.0,51479000.0,51479000.0
