company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Abercrombie & Fitch Co,ANF,,1018840,2011.0,Q3TTM,2010-10-31,2011-10-29,,-81392000.0,,,402722000.0,5451000.0,-338617000.0,47720000.0,,-297433000.0,-341117000.0,451490000.0,-297433000.0,-341117000.0,451490000.0,-181609000.0,263787000.0,263787000.0,204990000.0,-5694000.0,-38850000.0,-107503000.0,-388509000.0,-57095000.0,-174861000.0,86242000.0,
Abercrombie & Fitch Co,ANF,,1018840,2011.0,Q3,2011-07-31,2011-10-29,,-11410000.0,,,57172000.0,-1505000.0,-59333000.0,8713000.0,,-17843000.0,-96737000.0,64813000.0,-17843000.0,-96737000.0,64813000.0,-51272000.0,50906000.0,50906000.0,27478000.0,-2507000.0,-2510000.0,-15214000.0,-94552000.0,,-8835000.0,325000.0,
Abercrombie & Fitch Co,ANF,,1018840,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-12-04 15:22:35+00:00,-33019000.0,,,173569000.0,2528000.0,-261395000.0,33779000.0,0.0,-152100000.0,-248141000.0,59701000.0,-152100000.0,-248141000.0,59701000.0,-338012000.0,108078000.0,108078000.0,72468000.0,3673000.0,-22267000.0,-45847000.0,-227574000.0,-45002000.0,-98703000.0,1700000.0,
Abercrombie & Fitch Co,ANF,,1018840,2011.0,Q2TTM,2010-08-01,2011-07-30,,-46809000.0,,,233147000.0,7300000.0,-103547000.0,38513000.0,,-242946000.0,-236610000.0,425541000.0,-242946000.0,-236610000.0,425541000.0,-46715000.0,205230000.0,205230000.0,137520000.0,3115000.0,-24757000.0,-61453000.0,-234203000.0,-57095000.0,-166026000.0,22350000.0,
Abercrombie & Fitch Co,ANF,,1018840,2011.0,Q2,2011-05-01,2011-07-30,,-21609000.0,,,116397000.0,4033000.0,-202062000.0,25066000.0,,-134257000.0,-151404000.0,-5112000.0,-134257000.0,-151404000.0,-5112000.0,-286740000.0,57172000.0,57172000.0,44990000.0,6180000.0,-19757000.0,-30633000.0,-133022000.0,-45002000.0,-89868000.0,1375000.0,
Abercrombie & Fitch Co,ANF,,1018840,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-09-05 15:04:28+00:00,-21609000.0,,,116397000.0,4033000.0,-202062000.0,25066000.0,0.0,-134257000.0,-151404000.0,-5112000.0,-134257000.0,-151404000.0,-5112000.0,-286740000.0,57172000.0,57172000.0,44990000.0,6180000.0,-19757000.0,-30633000.0,-133022000.0,-45002000.0,-89868000.0,1375000.0,
Abercrombie & Fitch Co,ANF,,1018840,2011.0,Q1TTM,2010-05-02,2011-04-30,,-48373000.0,,,229153000.0,2923000.0,-77222000.0,13941000.0,,-145333000.0,-92976000.0,391789000.0,-145333000.0,-92976000.0,391789000.0,156403000.0,155709000.0,155709000.0,132522000.0,-9367000.0,-16583000.0,-61656000.0,-160935000.0,-12093000.0,-76158000.0,84542000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,FY,2012-01-29,2013-02-02,2015-03-30 16:19:31+00:00,-45942000.0,,4217000.0,224245000.0,3148000.0,176594000.0,2676000.0,135000000.0,-380071000.0,-247238000.0,684171000.0,-380071000.0,-247238000.0,684171000.0,60010000.0,237011000.0,237011000.0,92263000.0,-3448000.0,-9339000.0,-57634000.0,-339862000.0,-135000000.0,-321665000.0,101963000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q4,2012-10-28,2013-02-02,,-11757000.0,,4217000.0,58729000.0,2675000.0,229816000.0,2676000.0,,-129944000.0,-43743000.0,464847000.0,-129944000.0,-43743000.0,464847000.0,293835000.0,157229000.0,157229000.0,30830000.0,-2529000.0,-3102000.0,-13924000.0,-61911000.0,-60000000.0,-56167000.0,21270000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q3TTM,2011-10-30,2012-10-27,,-49424000.0,,,224903000.0,-4114000.0,48234000.0,12751000.0,135000000.0,-363356000.0,-296043000.0,524842000.0,-363356000.0,-296043000.0,524842000.0,-138671000.0,115638000.0,115638000.0,185491000.0,-13888000.0,-8711000.0,-58819000.0,-368975000.0,-75000000.0,-363400000.0,81643000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q3,2012-07-29,2012-10-27,,-10846000.0,,,56169000.0,4439000.0,91851000.0,-106000.0,60000000.0,-132355000.0,-78182000.0,243615000.0,-132355000.0,-78182000.0,243615000.0,37517000.0,84036000.0,84036000.0,22405000.0,1484000.0,-189000.0,-14450000.0,-77993000.0,-75000000.0,-104283000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-12-10 16:06:12+00:00,-34185000.0,,,165516000.0,473000.0,-53222000.0,,135000000.0,-250127000.0,-203495000.0,219324000.0,-250127000.0,-203495000.0,219324000.0,-233825000.0,79782000.0,79782000.0,61433000.0,-919000.0,-6237000.0,-43710000.0,-277951000.0,-75000000.0,-265498000.0,80693000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q2TTM,2011-07-31,2012-07-28,,-49988000.0,,,225906000.0,-10058000.0,-102950000.0,21570000.0,75000000.0,-248844000.0,-314598000.0,346040000.0,-248844000.0,-314598000.0,346040000.0,-227460000.0,82508000.0,82508000.0,190564000.0,-17879000.0,-11032000.0,-59583000.0,-385534000.0,,-267952000.0,81968000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q2,2012-04-29,2012-07-28,,-11341000.0,,,54800000.0,-6543000.0,-60090000.0,7000.0,75000000.0,56659000.0,-79801000.0,20221000.0,56659000.0,-79801000.0,20221000.0,-9464000.0,17051000.0,17051000.0,19801000.0,-1751000.0,-1927000.0,-14447000.0,-96136000.0,,-2150000.0,18262000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-09-09 16:14:06+00:00,-23339000.0,,,109347000.0,-3966000.0,-145073000.0,106000.0,75000000.0,-117772000.0,-125313000.0,-24291000.0,-117772000.0,-125313000.0,-24291000.0,-271342000.0,-4254000.0,-4254000.0,39028000.0,-2403000.0,-6048000.0,-29260000.0,-199958000.0,0.0,-161215000.0,80693000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q1TTM,2011-05-01,2012-04-28,,-60256000.0,,,287503000.0,518000.0,-244922000.0,46629000.0,,-439760000.0,-386201000.0,320707000.0,-439760000.0,-386201000.0,320707000.0,-504736000.0,122629000.0,122629000.0,215753000.0,-9948000.0,-28862000.0,-75769000.0,-422420000.0,-45002000.0,-355670000.0,65081000.0,
Abercrombie & Fitch Co,ANF,,1018840,2012.0,Q1,2012-01-29,2012-04-28,2013-06-11 16:24:08+00:00,-11998000.0,,,54547000.0,2577000.0,-84983000.0,99000.0,0.0,-174431000.0,-45512000.0,-44512000.0,-174431000.0,-45512000.0,-44512000.0,-261878000.0,-21305000.0,-21305000.0,19227000.0,-652000.0,-4121000.0,-14813000.0,-103822000.0,0.0,-159065000.0,62431000.0,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,FY,2013-02-03,2014-02-01,2016-03-28 16:25:31+00:00,-45895000.0,116312000.0,4565000.0,235240000.0,-4190000.0,-244083000.0,,150000000.0,-40831000.0,-173861000.0,175493000.0,-40831000.0,-173861000.0,175493000.0,-43389000.0,54628000.0,54628000.0,175603000.0,1898000.0,-9937000.0,-61923000.0,-163924000.0,-15000000.0,-115806000.0,,0.0
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q4,2013-11-03,2014-02-01,,-14569000.0,116312000.0,4565000.0,54631000.0,-798000.0,273274000.0,-213000.0,,-18753000.0,-43512000.0,405654000.0,-18753000.0,-43512000.0,405654000.0,342591000.0,66105000.0,66105000.0,26213000.0,490000.0,-3621000.0,-15280000.0,-39891000.0,-3750000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q3TTM,2012-10-28,2013-11-02,,-43083000.0,,4217000.0,239338000.0,-717000.0,-287541000.0,2889000.0,150000000.0,-152022000.0,-174092000.0,234686000.0,-152022000.0,-174092000.0,234686000.0,-92145000.0,145752000.0,145752000.0,180220000.0,-1121000.0,-9418000.0,-60567000.0,-185944000.0,-71250000.0,-171973000.0,21270000.0,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q3,2013-08-04,2013-11-02,,-10386000.0,,,60296000.0,3962000.0,-162513000.0,22000.0,,-16213000.0,-43806000.0,-21441000.0,-16213000.0,-43806000.0,-21441000.0,-77498000.0,-15644000.0,-15644000.0,106806000.0,2794000.0,-1004000.0,-15279000.0,-42802000.0,-3750000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-12-11 16:03:18+00:00,-31326000.0,,,180609000.0,-3392000.0,-517357000.0,213000.0,150000000.0,-22078000.0,-130349000.0,-230161000.0,-22078000.0,-130349000.0,-230161000.0,-385980000.0,-11477000.0,-11477000.0,149390000.0,1408000.0,-6316000.0,-46643000.0,-124033000.0,-11250000.0,-115806000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q2TTM,2012-07-29,2013-08-03,,-43543000.0,,4217000.0,235211000.0,-240000.0,-33177000.0,2761000.0,210000000.0,-268164000.0,-208468000.0,499742000.0,-268164000.0,-208468000.0,499742000.0,22870000.0,245432000.0,245432000.0,95819000.0,-2431000.0,-8603000.0,-59738000.0,-221135000.0,-142500000.0,-276256000.0,21270000.0,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q2,2013-05-05,2013-08-03,,-10449000.0,,,60854000.0,-119000.0,-148712000.0,93000.0,,-114134000.0,-41534000.0,-65091000.0,-114134000.0,-41534000.0,-65091000.0,-220878000.0,11370000.0,11370000.0,21846000.0,4695000.0,-2675000.0,-15671000.0,-38859000.0,-3750000.0,-99501000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-09-05 16:52:09+00:00,-20940000.0,,,120313000.0,-7354000.0,-354844000.0,191000.0,150000000.0,-5865000.0,-86543000.0,-208720000.0,-5865000.0,-86543000.0,-208720000.0,-308482000.0,4167000.0,4167000.0,42584000.0,-1386000.0,-5312000.0,-31364000.0,-81231000.0,-7500000.0,-115806000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q1TTM,2012-04-29,2013-05-04,,-44435000.0,,4217000.0,229157000.0,-6664000.0,55445000.0,2675000.0,285000000.0,-97371000.0,-246735000.0,585054000.0,-97371000.0,-246735000.0,585054000.0,234284000.0,251113000.0,251113000.0,93774000.0,-8877000.0,-7855000.0,-58514000.0,-278412000.0,-138750000.0,-178905000.0,39532000.0,
Abercrombie & Fitch Co,ANF,,1018840,2013.0,Q1,2013-02-03,2013-05-04,2014-06-09 17:28:43+00:00,-10491000.0,,,59459000.0,-7235000.0,-206132000.0,98000.0,150000000.0,108269000.0,-45009000.0,-143629000.0,108269000.0,-45009000.0,-143629000.0,-87604000.0,-7203000.0,-7203000.0,20738000.0,-6081000.0,-2637000.0,-15693000.0,-42372000.0,-3750000.0,-16305000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,FY,2014-02-02,2015-01-31,2017-03-27 17:19:28+00:00,-38437000.0,74685000.0,18609000.0,226421000.0,-35361000.0,-14842000.0,,357000000.0,-181453000.0,-175074000.0,312480000.0,-181453000.0,-175074000.0,312480000.0,-79408000.0,51821000.0,51821000.0,87517000.0,-303000.0,-450000.0,-57362000.0,-174624000.0,-195750000.0,-285038000.0,,0.0
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q4,2014-11-02,2015-01-31,,-8912000.0,6328000.0,6055000.0,51455000.0,-24481000.0,157919000.0,,-579000.0,-15500000.0,-42891000.0,283016000.0,-15500000.0,-42891000.0,283016000.0,200144000.0,44388000.0,44388000.0,38166000.0,-303000.0,-450000.0,-13868000.0,-42441000.0,-750000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q3TTM,2013-11-03,2014-11-01,,-44094000.0,184669000.0,17119000.0,229597000.0,-11678000.0,100513000.0,-213000.0,357579000.0,-184706000.0,-175695000.0,435118000.0,-184706000.0,-175695000.0,435118000.0,63039000.0,73538000.0,73538000.0,75564000.0,490000.0,-3621000.0,-58774000.0,-172074000.0,-198750000.0,-285038000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-07 16:12:11+00:00,-29525000.0,68357000.0,12554000.0,174966000.0,-10880000.0,-172761000.0,,357579000.0,-165953000.0,-132183000.0,29464000.0,-165953000.0,-132183000.0,29464000.0,-279552000.0,7433000.0,7433000.0,49351000.0,,0.0,-43494000.0,-132183000.0,-195000000.0,-285038000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q3,2014-08-03,2014-11-01,,-8472000.0,7072000.0,10735000.0,56204000.0,-13183000.0,-44953000.0,,297354000.0,20543000.0,-51330000.0,53794000.0,20543000.0,-51330000.0,53794000.0,9824000.0,18227000.0,18227000.0,32788000.0,,,-14273000.0,-51330000.0,-187500000.0,-75038000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q2TTM,2013-08-04,2014-08-02,,-46008000.0,177597000.0,6384000.0,233689000.0,5467000.0,-17047000.0,-191000.0,60225000.0,-221462000.0,-168171000.0,359883000.0,-221462000.0,-168171000.0,359883000.0,-24283000.0,39667000.0,39667000.0,149582000.0,3284000.0,-4625000.0,-59780000.0,-163546000.0,-15000000.0,-210000000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-09-10 16:16:35+00:00,-21053000.0,61285000.0,1819000.0,118762000.0,2303000.0,-127808000.0,,60225000.0,-186496000.0,-80853000.0,-24330000.0,-186496000.0,-80853000.0,-24330000.0,-289376000.0,-10794000.0,-10794000.0,16563000.0,,0.0,-29221000.0,-80853000.0,-7500000.0,-210000000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q2,2014-05-04,2014-08-02,,-9048000.0,4226000.0,764000.0,59865000.0,-4360000.0,-57211000.0,,60225000.0,-14808000.0,-43024000.0,15810000.0,-14808000.0,-43024000.0,15810000.0,-46382000.0,12877000.0,12877000.0,9327000.0,,,-14556000.0,-43024000.0,-477000.0,-60000000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q1TTM,2013-05-05,2014-05-03,,-47409000.0,173371000.0,5620000.0,234678000.0,9708000.0,-108548000.0,-98000.0,,-320788000.0,-166681000.0,278982000.0,-320788000.0,-166681000.0,278982000.0,-198779000.0,38160000.0,38160000.0,162101000.0,7979000.0,-7300000.0,-60895000.0,-159381000.0,-18273000.0,-249501000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2014.0,Q1,2014-02-02,2014-05-03,2015-06-08 17:14:36+00:00,-12005000.0,57059000.0,1055000.0,58897000.0,6663000.0,-70597000.0,,,-171688000.0,-37829000.0,-40140000.0,-171688000.0,-37829000.0,-40140000.0,-242994000.0,-23671000.0,-23671000.0,7236000.0,,,-14665000.0,-37829000.0,-7023000.0,-150000000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2015.0,FY,2015-02-01,2016-01-30,2018-04-02 17:22:33+00:00,-28619000.0,49745000.0,16060000.0,213680000.0,-12629000.0,18894000.0,,,-106943000.0,-122567000.0,310009000.0,-106943000.0,-122567000.0,310009000.0,67870000.0,38559000.0,38559000.0,67495000.0,4235000.0,9523000.0,-55145000.0,-143199000.0,-6000000.0,-50033000.0,,11109000.0
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q4,2015-11-01,2016-01-30,,-7137000.0,4645000.0,3840000.0,53316000.0,-9395000.0,121832000.0,,-147000.0,-13103000.0,-38004000.0,243450000.0,-13103000.0,-38004000.0,243469000.0,182967000.0,58908000.0,58908000.0,16531000.0,4235000.0,-21000.0,-13441000.0,-37983000.0,-3750000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-05 16:12:25+00:00,-21482000.0,45100000.0,12220000.0,160364000.0,-3234000.0,-102938000.0,,147000.0,-93840000.0,-84563000.0,66559000.0,-93840000.0,-84563000.0,66540000.0,-115097000.0,-20349000.0,-20349000.0,50964000.0,,9544000.0,-41704000.0,-105216000.0,-2250000.0,-50033000.0,,11109000.0
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q3TTM,2014-11-02,2015-10-31,,-30394000.0,51428000.0,18275000.0,211819000.0,-27715000.0,54981000.0,,-432000.0,-109340000.0,-127454000.0,349575000.0,-109340000.0,-127454000.0,349556000.0,85047000.0,24039000.0,24039000.0,89130000.0,-303000.0,9094000.0,-55572000.0,-147657000.0,-3000000.0,-50033000.0,,11109000.0
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q3,2015-08-02,2015-10-31,,-6858000.0,3681000.0,4480000.0,52005000.0,60000.0,-24316000.0,,147000.0,-63502000.0,-26551000.0,87295000.0,-63502000.0,-26551000.0,87293000.0,-2700000.0,42285000.0,42285000.0,24179000.0,,9544000.0,-13919000.0,-36095000.0,303000.0,-50033000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-09-06 17:11:58+00:00,-14624000.0,41419000.0,7740000.0,108359000.0,-3294000.0,-78622000.0,,,-30338000.0,-58012000.0,-20736000.0,-30338000.0,-58012000.0,-20753000.0,-112397000.0,-62634000.0,-62634000.0,26785000.0,,,-27785000.0,-69121000.0,-2553000.0,,,11109000.0
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q2TTM,2014-08-03,2015-08-01,,-32008000.0,54819000.0,24530000.0,216018000.0,-40958000.0,34344000.0,,296775000.0,-25295000.0,-152233000.0,316074000.0,-25295000.0,-152233000.0,316057000.0,97571000.0,-19000.0,-19000.0,97739000.0,-303000.0,-450000.0,-55926000.0,-162892000.0,-190803000.0,-75038000.0,,11109000.0
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q2,2015-05-03,2015-08-01,,-6930000.0,6467000.0,3908000.0,55068000.0,-4115000.0,12586000.0,,-12000.0,-15729000.0,-28095000.0,73002000.0,-15729000.0,-28095000.0,73030000.0,25091000.0,612000.0,612000.0,11666000.0,,,-13914000.0,-39204000.0,-1803000.0,,,11109000.0
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q1,2015-02-01,2015-05-02,2016-06-06 16:09:41+00:00,-7694000.0,34952000.0,3832000.0,53291000.0,821000.0,-91208000.0,,12000.0,-14609000.0,-29917000.0,-93738000.0,-14609000.0,-29917000.0,-93783000.0,-137488000.0,-63246000.0,-63246000.0,15119000.0,,,-13871000.0,-29917000.0,-750000.0,,,0.0
Abercrombie & Fitch Co,ANF,,1018840,2015.0,Q1TTM,2014-05-04,2015-05-02,,-34126000.0,52578000.0,21386000.0,220815000.0,-41203000.0,-35453000.0,,357012000.0,-24374000.0,-167162000.0,258882000.0,-24374000.0,-167162000.0,258837000.0,26098000.0,12246000.0,12246000.0,95400000.0,-303000.0,-450000.0,-56568000.0,-166712000.0,-189477000.0,-135038000.0,,
Abercrombie & Fitch Co,ANF,,1018840,2017.0,FY,2017-01-29,2018-02-03,2020-03-31 08:28:18+00:00,-22149000.0,16230000.0,13381000.0,194549000.0,24276000.0,60774000.0,,,-74813000.0,-106798000.0,287658000.0,-74813000.0,-106798000.0,287658000.0,130323000.0,10525000.0,10525000.0,43959000.0,-5421000.0,,-54392000.0,-107001000.0,-15000000.0,0.0,,203000.0
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q4,2017-10-29,2018-02-03,,-5639000.0,3908000.0,3532000.0,48402000.0,12615000.0,138295000.0,,,-31614000.0,-20701000.0,256248000.0,-31614000.0,-20701000.0,256274000.0,216574000.0,75533000.0,75533000.0,-343000.0,-5421000.0,,-13616000.0,-20701000.0,-12577000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q3YTD,2017-01-29,2017-10-28,2018-12-12 16:57:28+00:00,-16510000.0,12322000.0,9849000.0,146147000.0,11661000.0,-77521000.0,,,-43199000.0,-86097000.0,31410000.0,-43199000.0,-86097000.0,31384000.0,-86251000.0,-65008000.0,-65008000.0,44302000.0,,,-40776000.0,-86300000.0,-2423000.0,0.0,,203000.0
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q3TTM,2016-10-30,2017-10-28,,-22466000.0,22790000.0,13565000.0,194895000.0,9088000.0,-24574000.0,,,-82342000.0,-130127000.0,194478000.0,-82342000.0,-130127000.0,194461000.0,-8920000.0,-14903000.0,-14903000.0,61526000.0,-5443000.0,,-54316000.0,-130330000.0,-22583000.0,,,203000.0
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q3,2017-07-30,2017-10-28,,-6098000.0,3624000.0,2851000.0,50645000.0,-1693000.0,6024000.0,,,-14983000.0,-24523000.0,79456000.0,-14983000.0,-24523000.0,79430000.0,38231000.0,10616000.0,10616000.0,18269000.0,,,-13617000.0,-24523000.0,-1366000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q2YTD,2017-01-29,2017-07-29,2018-09-10 16:56:23+00:00,-10412000.0,8698000.0,6998000.0,95502000.0,13354000.0,-83545000.0,,,-28216000.0,-61574000.0,-48046000.0,-28216000.0,-61574000.0,-48046000.0,-124482000.0,-75624000.0,-75624000.0,26033000.0,,,-27159000.0,-61777000.0,-1057000.0,0.0,,203000.0
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q2TTM,2016-07-31,2017-07-29,,-22392000.0,20641000.0,14715000.0,190983000.0,336000.0,-9458000.0,,,-83245000.0,-144409000.0,194281000.0,-83245000.0,-144409000.0,194281000.0,-33037000.0,-17245000.0,-17245000.0,52393000.0,-5443000.0,,-54233000.0,-144612000.0,-23569000.0,,,203000.0
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q2,2017-04-30,2017-07-29,,-5087000.0,5148000.0,3607000.0,46713000.0,13354000.0,-6071000.0,,,-14111000.0,-29696000.0,36086000.0,-14111000.0,-29696000.0,36086000.0,5633000.0,-14615000.0,-14615000.0,15146000.0,,,-13605000.0,-29696000.0,-506000.0,,,
Abercrombie & Fitch Co,ANF,,1018840,2017.0,Q1,2017-01-29,2017-04-29,2018-06-08 16:42:15+00:00,-5325000.0,3550000.0,3391000.0,48789000.0,,-77474000.0,,,-14105000.0,-31878000.0,-84132000.0,-14105000.0,-31878000.0,-84132000.0,-130115000.0,-61009000.0,-61009000.0,10887000.0,,,-13554000.0,-32081000.0,-551000.0,0.0,,203000.0
