company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q3,,2011-09-30,2011-10-31 11:54:53+00:00,448667000.0,834690000.0,833939000.0,4766163000.0,-800896000.0,559087000.0,55298000.0,472523000.0,2222056000.0,168751000.0,,,13837263000.0,,3123434000.0,175818000.0,241691000.0,9071100000.0,0.0,458858000.0,,3358534000.0,,,,,,,535063000.0,337040000.0,20291000.0,,184263000.0,,2025794000.0,20306000.0,12163048000.0,3426743000.0,1901918000.0,1302912000.0,3426743000.0,3426743000.0,8736305000.0,12163048000.0,1190030000.0,7433393000.0,0.0,-20211000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q2,,2011-06-30,2011-08-04 11:32:56+00:00,351356000.0,526944000.0,836862000.0,4826375000.0,-850554000.0,564196000.0,56186000.0,26519000.0,2209702000.0,219532000.0,,,15070923000.0,,3126061000.0,100951000.0,259663000.0,10244548000.0,-5129000.0,461581000.0,,3371225000.0,,,,,,,222897000.0,325150000.0,20291000.0,,118192000.0,,1883610000.0,356033000.0,12201118000.0,3219178000.0,1150850000.0,1544251000.0,3219178000.0,3214049000.0,8987069000.0,12201118000.0,805720000.0,7442818000.0,0.0,-23580000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q1,,2011-03-31,2011-05-03 16:44:58+00:00,335878000.0,503228000.0,854661000.0,4872718000.0,-875704000.0,576637000.0,56738000.0,127695000.0,2196702000.0,182730000.0,,,15072016000.0,,3127165000.0,97520000.0,287809000.0,10199298000.0,-4513000.0,458937000.0,,3376837000.0,,,,,,,214055000.0,328975000.0,20291000.0,,132178000.0,,1832384000.0,445501000.0,12223741000.0,3125862000.0,1233640000.0,1636040000.0,3125862000.0,3121349000.0,9102392000.0,12223741000.0,790803000.0,7466352000.0,0.0,-27520000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q3,,2012-09-30,2012-11-01 10:39:50+00:00,497604000.0,543339000.0,814033000.0,5215721000.0,-799791000.0,643479000.0,51747000.0,230958000.0,2277598000.0,184344000.0,0.0,,15143744000.0,,3127262000.0,213708000.0,266539000.0,9928023000.0,216000.0,446530000.0,,3288619000.0,1460000.0,314417000.0,,,,,235977000.0,314841000.0,20372000.0,,170927000.0,,2319530000.0,22065000.0,12556594000.0,3797946000.0,1710524000.0,1333702000.0,3796728000.0,3796944000.0,8759650000.0,12556594000.0,918047000.0,7425948000.0,0.0,609000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q2,,2012-06-30,2012-08-01 10:48:40+00:00,472804000.0,516435000.0,744186000.0,5065462000.0,-753444000.0,642431000.0,53032000.0,200207000.0,2264435000.0,148977000.0,35065000.0,,14736339000.0,,3122234000.0,209273000.0,305061000.0,9670877000.0,321000.0,439745000.0,,3329810000.0,300307000.0,314646000.0,,,,,276706000.0,307160000.0,20365000.0,,195297000.0,,2359609000.0,20862000.0,12597896000.0,3871209000.0,1680623000.0,1272917000.0,3869991000.0,3870312000.0,8727584000.0,12597896000.0,1246396000.0,7454667000.0,0.0,609000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q1,,2012-03-31,2012-04-30 14:33:22+00:00,471921000.0,590189000.0,856858000.0,4915809000.0,-713846000.0,571483000.0,54484000.0,287313000.0,2252791000.0,128904000.0,50313000.0,,14357246000.0,,3122234000.0,200221000.0,284997000.0,9441437000.0,,467753000.0,,3369285000.0,300382000.0,314514000.0,,,,,296925000.0,304042000.0,22158000.0,,260818000.0,,2235776000.0,20879000.0,12595611000.0,3775330000.0,1866735000.0,1399971000.0,3774112000.0,3774112000.0,8821499000.0,12595611000.0,1287439000.0,7421528000.0,0.0,609000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,FY,,2013-12-31,2015-02-06 12:09:26+00:00,514580000.0,576547000.0,565697000.0,4136247000.0,-325117000.0,537032000.0,47596000.0,327420000.0,2366886000.0,222008000.0,,,13578509000.0,,3115963000.0,291675000.0,157914000.0,9442262000.0,,,242643000.0,1080847000.0,125000.0,25861000.0,,,,28239000.0,214013000.0,243326000.0,,,135842000.0,,2964520000.0,11455000.0,11393667000.0,5006289000.0,1445592000.0,1119971000.0,5006289000.0,5006289000.0,6387378000.0,11393667000.0,505813000.0,5267407000.0,0.0,0.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q3,,2013-09-30,2013-11-01 11:18:35+00:00,512182000.0,641683000.0,868904000.0,5940247000.0,-649896000.0,707095000.0,48176000.0,21086000.0,2350265000.0,81825000.0,87965000.0,,16571104000.0,,3123755000.0,261218000.0,238348000.0,10630857000.0,-989000.0,457105000.0,,3044910000.0,155000.0,25813000.0,,,,,204301000.0,282363000.0,0.0,,162418000.0,12263000.0,2257796000.0,104546000.0,12737072000.0,3958165000.0,1183436000.0,1573597000.0,3958165000.0,3957176000.0,8779896000.0,12737072000.0,922779000.0,7206299000.0,0.0,0.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q2,,2013-06-30,2013-08-05 11:09:43+00:00,461415000.0,539355000.0,798645000.0,5770506000.0,-663768000.0,703389000.0,47750000.0,71938000.0,2338708000.0,144934000.0,0.0,,16194251000.0,,3124000000.0,256097000.0,227994000.0,10423745000.0,-591000.0,388703000.0,,3085395000.0,1512000.0,350977000.0,,,,,210030000.0,280133000.0,0.0,,137643000.0,0.0,2351320000.0,227141000.0,12752928000.0,4026869000.0,1472841000.0,1487201000.0,4025651000.0,4025060000.0,8727868000.0,12752928000.0,856342000.0,7240667000.0,0.0,609000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q1,,2013-03-31,2013-05-07 15:21:25+00:00,463886000.0,592166000.0,839294000.0,5516319000.0,-742893000.0,644697000.0,48299000.0,25058000.0,2322512000.0,167352000.0,0.0,,15749523000.0,,3124240000.0,248127000.0,217034000.0,10233204000.0,-304000.0,425079000.0,,3152804000.0,25995000.0,322406000.0,,,,,201234000.0,304268000.0,20383000.0,,115156000.0,0.0,2393528000.0,43472000.0,12593194000.0,3973756000.0,1439172000.0,1346652000.0,3972538000.0,3972234000.0,8620960000.0,12593194000.0,920818000.0,7274308000.0,0.0,609000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,FY,,2014-12-31,2015-07-31 11:49:50+00:00,531973000.0,606963000.0,602972000.0,4512305000.0,-151100000.0,515946000.0,39456000.0,176989000.0,2426408000.0,86970000.0,,,14674777000.0,,3236422000.0,152958000.0,101873000.0,10162472000.0,,,325592000.0,889583000.0,,,,,,,277750000.0,275112000.0,,,193555000.0,,3054150000.0,13016000.0,11759530000.0,5329458000.0,1166350000.0,1147961000.0,5329458000.0,5329458000.0,6430072000.0,11759530000.0,430708000.0,5282111000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q3,,2014-09-30,2014-11-04 12:24:24+00:00,610725000.0,682591000.0,610704000.0,4499344000.0,-155920000.0,536795000.0,43150000.0,225563000.0,2415281000.0,169702000.0,,,14463328000.0,,3236172000.0,185509000.0,145372000.0,9963984000.0,,,395025000.0,773679000.0,0.0,0.0,,,,12992000.0,244347000.0,232869000.0,,,101867000.0,,2995238000.0,12225000.0,11718935000.0,5254599000.0,1325095000.0,1246646000.0,5254599000.0,5254599000.0,6464336000.0,11718935000.0,429856000.0,5217690000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q2,,2014-06-30,2014-08-01 11:16:21+00:00,504009000.0,665915000.0,554476000.0,4384209000.0,-359715000.0,536778000.0,44468000.0,147393000.0,2408033000.0,184776000.0,,,14160967000.0,,3214913000.0,352187000.0,148005000.0,9776758000.0,,,291928000.0,1091402000.0,0.0,1328000.0,,,,13054000.0,211847000.0,243834000.0,,,78438000.0,,3011340000.0,12127000.0,11566647000.0,5059658000.0,1225855000.0,1083666000.0,5059658000.0,5059658000.0,6506989000.0,11566647000.0,564034000.0,5423323000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q1,,2014-03-31,2014-05-06 15:36:03+00:00,506584000.0,595454000.0,637305000.0,4245627000.0,-350650000.0,537433000.0,46166000.0,314087000.0,2387846000.0,269660000.0,,,13850618000.0,,3115175000.0,309125000.0,156185000.0,9604991000.0,,,304404000.0,1074061000.0,95000.0,25909000.0,,,,14400000.0,211428000.0,244602000.0,,,97541000.0,,3055091000.0,12058000.0,11584475000.0,5092287000.0,1458836000.0,1170347000.0,5092287000.0,5092287000.0,6492188000.0,11584475000.0,520648000.0,5321841000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,FY,,2015-12-31,2017-02-08 11:54:05+00:00,250609000.0,273118000.0,421827000.0,5062201000.0,-315598000.0,391206000.0,34884000.0,72574000.0,2437791000.0,13887000.0,,,14731578000.0,,2703899000.0,237330000.0,66792000.0,9669377000.0,153749000.0,0.0,74629000.0,792300000.0,,,,,81105000.0,56515000.0,214388000.0,278860000.0,4044000.0,107988000.0,297287000.0,,2579834000.0,961409000.0,10929902000.0,4702027000.0,804763000.0,1685359000.0,4702027000.0,4855776000.0,6074126000.0,10929902000.0,455762000.0,4383766000.0,0.0,0.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q3,,2015-09-30,2015-11-03 11:32:47+00:00,331958000.0,377736000.0,578332000.0,5774736000.0,-251856000.0,518394000.0,37387000.0,83019000.0,2433128000.0,143194000.0,,,15533716000.0,,2739291000.0,210092000.0,112950000.0,9758980000.0,154857000.0,,69947000.0,798222000.0,,,,,,,245833000.0,266572000.0,,,253562000.0,,2551721000.0,957413000.0,11185366000.0,4732993000.0,970461000.0,1867703000.0,4732993000.0,4887850000.0,6297516000.0,11185366000.0,455925000.0,4429813000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q2,,2015-06-30,2015-07-31 11:49:50+00:00,442153000.0,431564000.0,543806000.0,5624326000.0,-181900000.0,522263000.0,38820000.0,10031000.0,2428116000.0,95750000.0,,,15344327000.0,,2558678000.0,216583000.0,111694000.0,9720001000.0,,,5119000.0,818291000.0,,,,,,,244015000.0,281006000.0,,,172463000.0,,2435679000.0,1110070000.0,11002101000.0,4681895000.0,821502000.0,2096029000.0,4681895000.0,4681895000.0,6320206000.0,11002101000.0,460598000.0,4224177000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q1,,2015-03-31,2015-05-05 13:29:27+00:00,532388000.0,523150000.0,569185000.0,4647745000.0,-170563000.0,517980000.0,38854000.0,5318000.0,2414878000.0,95291000.0,,,15014326000.0,,2561681000.0,192273000.0,105244000.0,10366581000.0,,,304303000.0,878689000.0,,,,,,,289828000.0,274178000.0,,,203711000.0,,3053412000.0,806411000.0,11781396000.0,5297727000.0,932714000.0,1907984000.0,5297727000.0,5297727000.0,6483669000.0,11781396000.0,482101000.0,4575685000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,FY,,2016-12-31,2018-02-07 16:59:35+00:00,157102000.0,175659000.0,389641000.0,3214984000.0,-392556000.0,195704000.0,27262000.0,46299000.0,2463162000.0,114481000.0,,,11355423000.0,,2421168000.0,190964000.0,15301000.0,8140439000.0,142493000.0,,105096000.0,32546000.0,,,,,198823000.0,385347000.0,95515000.0,451698000.0,126634000.0,1065315000.0,75576000.0,,1727789000.0,7924000.0,9179691000.0,3798395000.0,626139000.0,940014000.0,3798395000.0,3940888000.0,5238803000.0,9179691000.0,413113000.0,4298789000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q3,,2016-09-30,2016-11-01 11:16:03+00:00,197479000.0,244445000.0,508144000.0,5506096000.0,-342207000.0,380347000.0,29805000.0,80247000.0,2455573000.0,0.0,5485000.0,,13920715000.0,,2734004000.0,257423000.0,62622000.0,8414619000.0,142952000.0,149680000.0,0.0,771125000.0,,,,,2111000.0,664000.0,228857000.0,289804000.0,0.0,0.0,125490000.0,,2033849000.0,358470000.0,9565494000.0,4147215000.0,514915000.0,1070242000.0,4147215000.0,4290167000.0,5275327000.0,9565494000.0,635960000.0,4205085000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q2,,2016-06-30,2016-07-29 10:45:06+00:00,171359000.0,248102000.0,479255000.0,5360046000.0,-331054000.0,468630000.0,31494000.0,97626000.0,2448138000.0,0.0,5459000.0,,13969222000.0,,2723004000.0,256167000.0,60818000.0,8609176000.0,145832000.0,175929000.0,0.0,775228000.0,,,,,16168000.0,24938000.0,214079000.0,362338000.0,3166000.0,1254000.0,103526000.0,,2008514000.0,470368000.0,9784757000.0,4125598000.0,526240000.0,1151379000.0,4125598000.0,4271430000.0,5513327000.0,9784757000.0,649341000.0,4361948000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2016.0,Q1,,2016-03-31,2016-04-28 11:22:10+00:00,221625000.0,315431000.0,486906000.0,5549599000.0,-327896000.0,488722000.0,33490000.0,426650000.0,2438733000.0,1871000.0,,,14639990000.0,,2725471000.0,251628000.0,77230000.0,9090391000.0,149758000.0,,52844000.0,778740000.0,,,,,43047000.0,19584000.0,227396000.0,312584000.0,12000.0,0.0,282214000.0,,2478493000.0,856816000.0,10715870000.0,4589330000.0,1146443000.0,1584931000.0,4589330000.0,4739088000.0,5976782000.0,10715870000.0,479036000.0,4391851000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2017.0,FY,,2017-12-31,2019-02-07 16:45:48+00:00,211161000.0,205725000.0,223407000.0,3526742000.0,-8476000.0,198768000.0,20347000.0,509167000.0,2452564000.0,31523000.0,,0.0,9316495000.0,0.0,2187026000.0,197921000.0,10742000.0,5789753000.0,0.0,,44373000.0,,,,,,,,91735000.0,139821000.0,,,95347000.0,,1455811000.0,7111000.0,6931913000.0,3899899000.0,852504000.0,441679000.0,3899899000.0,3899899000.0,3032014000.0,6931913000.0,289656000.0,2590335000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2017.0,Q3,,2017-09-30,2017-10-31 08:02:39+00:00,303196000.0,271524000.0,540672000.0,5939426000.0,-382092000.0,422210000.0,31530000.0,285708000.0,2488376000.0,105432000.0,,,13738388000.0,,2500782000.0,190154000.0,63182000.0,7798962000.0,139404000.0,0.0,44720000.0,816240000.0,,,,,0.0,5353000.0,185169000.0,232659000.0,,,79437000.0,,1825547000.0,10971000.0,8979568000.0,3931831000.0,805283000.0,860192000.0,3931831000.0,4071235000.0,4908333000.0,8979568000.0,375323000.0,4048141000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2017.0,Q2,,2017-06-30,2017-08-01 06:52:54+00:00,265125000.0,293259000.0,543511000.0,5825601000.0,-385567000.0,424459000.0,34053000.0,299135000.0,2478856000.0,115558000.0,,,13619819000.0,,2596055000.0,188649000.0,74965000.0,7794218000.0,142210000.0,0.0,17084000.0,822678000.0,,,,,0.0,5692000.0,195231000.0,217603000.0,,,64177000.0,,1852048000.0,11385000.0,9025192000.0,3945337000.0,847094000.0,825713000.0,3945337000.0,4087547000.0,4937645000.0,9025192000.0,383880000.0,4111932000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2017.0,Q1,,2017-03-31,2017-05-02 06:52:50+00:00,270739000.0,316278000.0,704367000.0,5695342000.0,-389042000.0,448643000.0,36596000.0,61266000.0,2470300000.0,124555000.0,,,13681883000.0,,2620698000.0,197385000.0,69618000.0,7986541000.0,142536000.0,44174000.0,,831804000.0,,,,,0.0,5892000.0,219454000.0,226840000.0,,,44498000.0,,1682545000.0,11851000.0,9063769000.0,3763803000.0,616215000.0,992849000.0,3763803000.0,3906339000.0,5157430000.0,9063769000.0,461013000.0,4164581000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2018.0,FY,,2018-12-31,2020-02-10 17:02:12+00:00,229806000.0,263501000.0,224511000.0,2624984000.0,-7904000.0,37479000.0,13299000.0,17198000.0,2266053000.0,149481000.0,,796359000.0,9567428000.0,103200000.0,2378205000.0,18663000.0,9715000.0,6942444000.0,751785000.0,,398682000.0,,,,40240000.0,61661000.0,,,229818000.0,159787000.0,,,21551000.0,,2071809000.0,6997000.0,8592170000.0,4329958000.0,501686000.0,522975000.0,4329958000.0,5081743000.0,3510427000.0,8592170000.0,1148040000.0,2987452000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2018.0,Q3,,2018-09-30,2018-10-30 12:54:28+00:00,263033000.0,157821000.0,263755000.0,2508188000.0,-6472000.0,16013000.0,15082000.0,42672000.0,2313148000.0,40024000.0,,796359000.0,9276800000.0,104838000.0,2184481000.0,19488000.0,9726000.0,6768612000.0,738255000.0,,304342000.0,,,,,,,,204404000.0,106553000.0,,,65092000.0,,2003888000.0,6958000.0,8209036000.0,4310564000.0,315335000.0,533746000.0,4310564000.0,5048819000.0,3160217000.0,8209036000.0,1125089000.0,2626471000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2018.0,Q2,,2018-06-30,2018-08-02 13:17:21+00:00,186397000.0,149437000.0,227871000.0,2399555000.0,-6494000.0,7606000.0,16846000.0,54846000.0,2374788000.0,27780000.0,,796359000.0,9172019000.0,106476000.0,2330780000.0,22347000.0,10499000.0,6772464000.0,730122000.0,,235407000.0,,,,,,20153000.0,53808000.0,190966000.0,103205000.0,,,56431000.0,,1940507000.0,6915000.0,8207758000.0,4308801000.0,319146000.0,474991000.0,4308801000.0,5038923000.0,3168835000.0,8207758000.0,1116148000.0,2693844000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2018.0,Q1,,2018-03-31,2018-05-03 15:15:20+00:00,193901000.0,200949000.0,236879000.0,2481535000.0,-8306000.0,7985000.0,18611000.0,82490000.0,2411665000.0,20178000.0,,796359000.0,9103351000.0,126859000.0,2211165000.0,20678000.0,10676000.0,6621816000.0,723665000.0,,258220000.0,,,,,,,,149573000.0,120671000.0,,,92651000.0,,1940882000.0,6891000.0,8122229000.0,4344241000.0,406944000.0,437671000.0,4344241000.0,5067906000.0,3054323000.0,8122229000.0,1093469000.0,2616652000.0,0.0,
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2019.0,FY,,2019-12-31,2020-04-27 14:50:20+00:00,202553000.0,147159000.0,216086000.0,3435431000.0,-12605000.0,63377000.0,,16283000.0,2201475000.0,62425000.0,,796359000.0,10572006000.0,96647000.0,2754443000.0,16710000.0,6984000.0,7136575000.0,801763000.0,,476108000.0,,,,247794000.0,110300000.0,,,516414000.0,275630000.0,0.0,,17456000.0,0.0,1971676000.0,0.0,9060806000.0,4160546000.0,498101000.0,528939000.0,4160546000.0,4962309000.0,4098497000.0,9060806000.0,1426130000.0,3569558000.0,0.0,
