company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 10:36:33+00:00,1.08,1.08,0.1,106219000.0,1.08,,,79735000.0,,204971000.0,204971000.0,,195819000.0,9152000.0,710659000.0,1218751000.0,,,,77839000.0,,,,30816000.0,710659000.0,508092000.0,8512000.0,,214874000.0,293218000.0,-8512000.0,284706000.0,1218751000.0,181300000.0,180576479.0,182150090.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,FY,2010-01-01,2010-12-31,2013-02-07 13:32:15+00:00,1.61,1.61,0.4,1135326000.0,1.6,,0.0,218574000.0,,1064033000.0,717252000.0,,1040343000.0,23690000.0,6902764000.0,15610556000.0,346781000.0,,-5138514000.0,656916000.0,,0.0,130726000.0,300420000.0,6902764000.0,8707792000.0,410064000.0,,2223388000.0,6484404000.0,-5548578000.0,935826000.0,15610556000.0,646200000.0,214920561.0,217037804.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q3,2010-07-01,2010-09-30,2011-10-31 11:54:53+00:00,0.33,0.33,0.1,322858000.0,0.33,,0.0,31514000.0,,150766000.0,150766000.0,,150766000.0,0.0,1815658000.0,4018009000.0,,,-1319423000.0,166812000.0,,0.0,674000.0,77444000.0,1815658000.0,2202351000.0,132860000.0,,567788000.0,1634563000.0,-1452283000.0,182280000.0,4018009000.0,456900000.0,225781539.0,228092299.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 11:32:56+00:00,0.3,0.3,0.1,265528000.0,0.29,,0.0,50496000.0,,208468000.0,141800000.0,,200004000.0,8464000.0,1719426000.0,3842776000.0,66668000.0,,-1264082000.0,158248000.0,,0.0,35030000.0,78090000.0,1719426000.0,2123350000.0,130076000.0,,536896000.0,1586454000.0,-1394158000.0,192296000.0,3842776000.0,666700000.0,225715539.0,228081103.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q4,2011-10-01,2011-12-31,,0.86,0.86,0.12,-502647000.0,0.85,,-231634000.0,-35591000.0,,-49078000.0,-192049000.0,-49178000.0,-49078000.0,,-3146694000.0,-9277989000.0,192149000.0,,4504966000.0,-355850000.0,,,-14907000.0,-145979000.0,-3146694000.0,-6131295000.0,-147672000.0,,-1251017000.0,-4880278000.0,4652638000.0,-227640000.0,-9277989000.0,226700000.0,226680369.0,229003599.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 14:47:57+00:00,2.79,2.79,0.425,430577000.0,2.76,,,191251000.0,,632497000.0,681675000.0,-49178000.0,632497000.0,0.0,2505166000.0,4377045000.0,,,,174392000.0,,16090000.0,14907000.0,114643000.0,2505166000.0,1871879000.0,248344000.0,,750609000.0,1121270000.0,-248344000.0,872926000.0,4377045000.0,226700000.0,226680369.0,229003599.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.93,1.93,0.3,933224000.0,1.91,,231634000.0,226842000.0,,681575000.0,873724000.0,,681575000.0,,5651860000.0,13655034000.0,-192149000.0,,-4504966000.0,530242000.0,,16090000.0,29814000.0,260622000.0,5651860000.0,8003174000.0,396016000.0,,2001626000.0,6001548000.0,-4900982000.0,1100566000.0,13655034000.0,452200000.0,226744011.0,229163537.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 10:39:50+00:00,0.74,0.74,0.1,319500000.0,0.73,,676000.0,66186000.0,,334658000.0,334658000.0,,334658000.0,0.0,1909892000.0,4543256000.0,,,-1499798000.0,171580000.0,,0.0,29814000.0,93384000.0,1909892000.0,2633364000.0,117768000.0,,614954000.0,2018410000.0,-1617566000.0,400844000.0,4543256000.0,452200000.0,226744011.0,229163537.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.19,1.19,0.2,613724000.0,1.18,,230958000.0,160656000.0,,346917000.0,539066000.0,,346917000.0,,3741968000.0,9111778000.0,-192149000.0,,-3005168000.0,358662000.0,,16090000.0,,167238000.0,3741968000.0,5369810000.0,278248000.0,,1386672000.0,3983138000.0,-3283416000.0,699722000.0,9111778000.0,455200000.0,226647752.0,229138024.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 10:48:40+00:00,0.34,0.34,0.1,315600000.0,0.34,,230958000.0,42800000.0,,154768000.0,154768000.0,,154768000.0,0.0,2006226000.0,4738863000.0,,,-1563007000.0,177284000.0,,16090000.0,,86846000.0,2006226000.0,2732637000.0,145284000.0,,826778000.0,1905859000.0,-1708291000.0,197568000.0,4738863000.0,455200000.0,226647752.0,229138024.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 14:33:22+00:00,0.85,0.85,0.1,298124000.0,0.84,,,117856000.0,,192149000.0,384298000.0,,192149000.0,,1735742000.0,4372915000.0,-192149000.0,,-1442161000.0,181378000.0,,,,80392000.0,1735742000.0,2637173000.0,132964000.0,,559894000.0,2077279000.0,-1575125000.0,502154000.0,4372915000.0,226100000.0,226350594.0,228814838.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q4,2012-10-01,2012-12-31,,0.66,0.66,0.25,-191280000.0,0.66,39005000.0,,6919000.0,59831000.0,52444000.0,-17670000.0,70114000.0,52707000.0,-263000.0,-1851000000.0,-3458504000.0,,,1104156000.0,-230976000.0,294105000.0,,,131794000.0,-1851000000.0,-1313399000.0,-6866000.0,,-191626000.0,-1121773000.0,1111022000.0,-10751000.0,-3164399000.0,227593524.0,227593524.0,227593524.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,FY,2012-01-01,2012-12-31,2015-02-06 12:09:26+00:00,1.71,1.71,0.625,427115000.0,1.7,39005000.0,,88728000.0,59831000.0,388073000.0,317959000.0,70114000.0,388470000.0,-397000.0,1857986000.0,3383421000.0,,,-269653000.0,117194000.0,294105000.0,0.0,,280013000.0,1857986000.0,1819540000.0,220042000.0,,923158000.0,896382000.0,-489695000.0,406687000.0,3677526000.0,227593524.0,227593524.0,227593524.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 11:18:35+00:00,-0.05,-0.05,0.125,153877000.0,-0.05,,,-19898000.0,,-11473000.0,-11473000.0,,-11368000.0,-105000.0,866240000.0,1160089000.0,,,,80587000.0,,,,36681000.0,866240000.0,293849000.0,54075000.0,,271145000.0,22704000.0,-54075000.0,-31371000.0,1160089000.0,227400000.0,227654395.0,227654395.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.05,1.05,0.38,618395000.0,1.04,,,81809000.0,,335629000.0,335629000.0,,335763000.0,-134000.0,3708986000.0,6841925000.0,,,-1373809000.0,348170000.0,,,,148219000.0,3708986000.0,3132939000.0,226908000.0,,1114784000.0,2018155000.0,-1600717000.0,417438000.0,6841925000.0,227400000.0,227654395.0,227654395.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.91,1.91,0.5,115748000.0,1.89,,-231634000.0,46218000.0,,286551000.0,143580000.0,-49178000.0,286685000.0,-134000.0,562292000.0,-2436064000.0,192149000.0,,3131157000.0,-7680000.0,,,-14907000.0,2240000.0,562292000.0,-2998356000.0,79236000.0,,-136233000.0,-2862123000.0,3051921000.0,189798000.0,-2436064000.0,227400000.0,227654395.0,227654395.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 11:09:43+00:00,0.67,0.67,0.125,153824000.0,0.67,,,58945000.0,,152710000.0,152710000.0,,152739000.0,-29000.0,914354000.0,1454487000.0,,,,84329000.0,,,,33732000.0,914354000.0,540133000.0,56593000.0,,271885000.0,268248000.0,-56593000.0,211655000.0,1454487000.0,228000000.0,227548394.0,229252185.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.1,1.1,0.25,464518000.0,1.09,,,101707000.0,,347102000.0,347102000.0,,347131000.0,-29000.0,2842746000.0,5681836000.0,,,-1373809000.0,267583000.0,,,,111538000.0,2842746000.0,2839090000.0,172833000.0,,843639000.0,1995451000.0,-1546642000.0,448809000.0,5681836000.0,228000000.0,227548394.0,229252185.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.7,2.7,0.48,281371000.0,2.67,,-230958000.0,132302000.0,,632682000.0,489711000.0,-49178000.0,632711000.0,-29000.0,1605944000.0,947103000.0,192149000.0,,1631359000.0,83313000.0,,,14907000.0,58943000.0,1605944000.0,-658841000.0,142929000.0,,207576000.0,-866417000.0,1488430000.0,622013000.0,947103000.0,228000000.0,227548394.0,229252185.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.37,2.37,0.45,443147000.0,2.34,,,116157000.0,,634740000.0,491769000.0,-49178000.0,634740000.0,,2697816000.0,4231479000.0,192149000.0,,68352000.0,176268000.0,,16090000.0,14907000.0,112057000.0,2697816000.0,1533663000.0,231620000.0,,762469000.0,771194000.0,-163268000.0,607926000.0,4231479000.0,452100000.0,227269269.0,230124011.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 15:21:25+00:00,0.43,0.43,0.125,310694000.0,0.42,,,42762000.0,,194392000.0,194392000.0,,194392000.0,0.0,1928392000.0,4227349000.0,,,-1373809000.0,183254000.0,,,,77806000.0,1928392000.0,2298957000.0,116240000.0,,571754000.0,1727203000.0,-1490049000.0,237154000.0,4227349000.0,452100000.0,227269269.0,230124011.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,FY,2013-01-01,2013-12-31,2016-02-05 13:31:34+00:00,2.89,2.89,0.375,500188000.0,2.87,61104000.0,0.0,-33189000.0,67723000.0,659056000.0,79264000.0,579792000.0,660442000.0,-1386000.0,1697454000.0,3039902000.0,,,-315180000.0,102128000.0,259783000.0,0.0,,290635000.0,1697454000.0,1602231000.0,219198000.0,,1021778000.0,580453000.0,-534378000.0,46075000.0,3299685000.0,228728628.0,228728628.0,228728628.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q4,2013-10-01,2013-12-31,,3.23,3.23,,161351000.0,3.21,17438000.0,,-130720000.0,18473000.0,737739000.0,146595000.0,591144000.0,738183000.0,-444000.0,416617000.0,763225000.0,,,-42834000.0,22871000.0,62005000.0,,,74767000.0,416617000.0,408613000.0,55004000.0,,294900000.0,113713000.0,-97838000.0,15875000.0,825230000.0,228728628.0,228728628.0,228728628.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.34,-0.34,0.38,338837000.0,-0.34,43666000.0,,97531000.0,49250000.0,-78683000.0,-67331000.0,-11352000.0,-77741000.0,-942000.0,1280837000.0,2276677000.0,,,-272346000.0,79257000.0,197778000.0,,,215868000.0,1280837000.0,1193618000.0,164194000.0,,726878000.0,466740000.0,-436540000.0,30200000.0,2474455000.0,228876336.0,228876336.0,228876336.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.32,0.32,0.63,147557000.0,0.32,82671000.0,,104450000.0,109081000.0,-26239000.0,-85001000.0,58762000.0,-25034000.0,-1205000.0,-570163000.0,-1181827000.0,,,831810000.0,-151719000.0,491883000.0,,,347662000.0,-570163000.0,-119781000.0,157328000.0,,535252000.0,-655033000.0,674482000.0,19449000.0,-689944000.0,228876336.0,228876336.0,228876336.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 12:24:24+00:00,-0.28,-0.28,0.125,117730000.0,-0.28,22771000.0,,68858000.0,18210000.0,-64049000.0,-72169000.0,8120000.0,-63651000.0,-398000.0,422076000.0,739469000.0,,,-75439000.0,24380000.0,63876000.0,0.0,,69750000.0,422076000.0,381269000.0,56300000.0,,252841000.0,128428000.0,-131739000.0,-3311000.0,803345000.0,228876336.0,228876336.0,228876336.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.06,-0.06,0.25,221107000.0,-0.06,20895000.0,,28673000.0,31040000.0,-14634000.0,4838000.0,-19472000.0,-14090000.0,-544000.0,858761000.0,1537208000.0,,,-196907000.0,54877000.0,133902000.0,,,146118000.0,858761000.0,812349000.0,107894000.0,,474037000.0,338312000.0,-304801000.0,33511000.0,1671110000.0,250500000.0,250500000.0,250500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.55,0.55,0.63,183704000.0,0.55,59900000.0,,15694000.0,90871000.0,26337000.0,-24305000.0,50642000.0,27249000.0,-912000.0,-125999000.0,-761207000.0,,,907249000.0,-95512000.0,428007000.0,,,314593000.0,-125999000.0,-207201000.0,155103000.0,,553556000.0,-760757000.0,752146000.0,-8611000.0,-333200000.0,250500000.0,250500000.0,250500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 11:16:21+00:00,-0.05,-0.05,0.25,109529000.0,-0.05,10406000.0,,29565000.0,17881000.0,-12813000.0,8562000.0,-21375000.0,-12526000.0,-287000.0,428281000.0,762949000.0,,,-73872000.0,26438000.0,65218000.0,0.0,,69116000.0,428281000.0,399886000.0,54517000.0,,233370000.0,166516000.0,-128389000.0,38127000.0,828167000.0,250500000.0,250500000.0,250500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.27,1.27,0.5,227999000.0,1.27,49494000.0,,45074000.0,72990000.0,191860000.0,119843000.0,72017000.0,192514000.0,-654000.0,360074000.0,-69669000.0,,,981121000.0,-37621000.0,362789000.0,,,279209000.0,360074000.0,-66954000.0,157179000.0,,592071000.0,-659025000.0,823942000.0,164917000.0,293120000.0,156400000.0,156400000.0,156400000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 15:36:03+00:00,-0.01,-0.01,0.0,111578000.0,-0.01,10489000.0,,-892000.0,13159000.0,-1821000.0,-3724000.0,1903000.0,-1564000.0,-257000.0,430480000.0,774259000.0,,,-123035000.0,28439000.0,68684000.0,,,77002000.0,430480000.0,412463000.0,53377000.0,,240667000.0,171796000.0,-176412000.0,-4616000.0,842943000.0,156400000.0,156400000.0,156400000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,FY,2014-01-01,2014-12-31,2017-02-08 11:54:05+00:00,0.71,0.71,0.25,532643000.0,0.7,23355000.0,0.0,15204000.0,168149000.0,163090000.0,164947000.0,-1857000.0,163090000.0,0.0,1391954000.0,2927781000.0,,,-460429000.0,,276242000.0,95267000.0,,128742000.0,1391954000.0,1812069000.0,223333000.0,,948156000.0,863913000.0,-683762000.0,180151000.0,3204023000.0,229994407.0,229994407.0,229994407.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q4,2014-10-01,2014-12-31,,0.32,0.32,0.06,116963000.0,0.32,7587000.0,,6889000.0,91576000.0,73667000.0,69837000.0,3830000.0,73667000.0,,12362000.0,349689000.0,,,-214076000.0,-77397000.0,63195000.0,,,-81803000.0,12362000.0,400522000.0,52794000.0,,56926000.0,343596000.0,-266870000.0,76726000.0,412884000.0,229994407.0,229994407.0,229994407.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.39,0.39,0.19,415680000.0,0.38,15768000.0,,8315000.0,76573000.0,89423000.0,95110000.0,-5687000.0,89423000.0,,1379592000.0,2578092000.0,,,-246353000.0,77397000.0,213047000.0,95267000.0,,210545000.0,1379592000.0,1411547000.0,170539000.0,,891230000.0,520317000.0,-416892000.0,103425000.0,2791139000.0,164500000.0,164500000.0,164500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.62,3.62,0.19,577031000.0,3.59,33206000.0,,-122405000.0,95046000.0,827162000.0,241705000.0,585457000.0,827606000.0,-444000.0,1796209000.0,3341317000.0,,,-289187000.0,100268000.0,275052000.0,95267000.0,,285312000.0,1796209000.0,1820160000.0,225543000.0,,1186130000.0,634030000.0,-514730000.0,119300000.0,3616369000.0,164500000.0,164500000.0,164500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 11:32:47+00:00,-0.01,-0.01,0.0625,148665000.0,-0.01,8045000.0,0.0,-1388000.0,23360000.0,-1645000.0,-1645000.0,0.0,-1645000.0,0.0,461479000.0,810943000.0,,,-86993000.0,23306000.0,73673000.0,20990000.0,,59414000.0,461479000.0,423137000.0,55397000.0,,283780000.0,139357000.0,-142390000.0,-3033000.0,884616000.0,164500000.0,164500000.0,164500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.4,0.4,0.13,267015000.0,0.39,7723000.0,,9703000.0,53213000.0,91068000.0,96755000.0,-5687000.0,91068000.0,,918113000.0,1767149000.0,,,-159360000.0,54091000.0,139374000.0,74277000.0,,151131000.0,918113000.0,988410000.0,115142000.0,,607450000.0,380960000.0,-274502000.0,106458000.0,1906523000.0,230061395.0,230061395.0,230061395.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.35,3.35,0.25,546096000.0,3.32,47932000.0,,-52159000.0,89896000.0,764758000.0,171181000.0,593577000.0,765600000.0,-842000.0,1756806000.0,3269843000.0,,,-277633000.0,101342000.0,265255000.0,74277000.0,,295648000.0,1756806000.0,1778292000.0,226446000.0,,1155191000.0,623101000.0,-504079000.0,119022000.0,3535098000.0,230061395.0,230061395.0,230061395.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 11:49:50+00:00,-0.11,-0.11,0.0625,137899000.0,-0.11,4624000.0,0.0,1214000.0,25662000.0,-24935000.0,-24935000.0,0.0,-24935000.0,,465237000.0,867283000.0,,,-92020000.0,27603000.0,70087000.0,74277000.0,,69558000.0,465237000.0,472133000.0,64211000.0,,339623000.0,132510000.0,-156231000.0,-23721000.0,937370000.0,230061395.0,230061395.0,230061395.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.41,3.41,0.44,517726000.0,3.38,53714000.0,,-23808000.0,82115000.0,776880000.0,204678000.0,572202000.0,778009000.0,-1129000.0,1719850000.0,3165509000.0,,,-259485000.0,100177000.0,260386000.0,,,295206000.0,1719850000.0,1706045000.0,216752000.0,,1048938000.0,657107000.0,-476237000.0,180870000.0,3425895000.0,229526033.0,229526033.0,229526033.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 13:29:27+00:00,0.51,0.51,0.0625,129116000.0,0.5,3099000.0,,8489000.0,27551000.0,116003000.0,121690000.0,-5687000.0,116003000.0,,452876000.0,899866000.0,,,-67340000.0,26488000.0,69287000.0,0.0,,81573000.0,452876000.0,516277000.0,50931000.0,,267827000.0,248450000.0,-118271000.0,130179000.0,969153000.0,229526033.0,229526033.0,229526033.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,FY,2015-01-01,2015-12-31,2018-02-07 16:59:35+00:00,-1.64,-1.64,0.15,371783000.0,-1.64,10119000.0,828905000.0,-280359000.0,132708000.0,-374885000.0,-650198000.0,275313000.0,-364475000.0,,475971000.0,1259885000.0,,-10410000.0,-38226000.0,,,67751000.0,,65858000.0,475971000.0,783914000.0,199121000.0,,1477124000.0,-693210000.0,-237347000.0,-930557000.0,1259885000.0,229186125.0,229186125.0,229186125.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 10:45:06+00:00,-2.64,-2.64,0.06,138135000.0,-2.64,2324000.0,828905000.0,-301669000.0,28008000.0,-603301000.0,-577223000.0,-26078000.0,-603301000.0,0.0,329550000.0,539237000.0,,,-14045000.0,,6337000.0,17000.0,,36976000.0,329550000.0,216024000.0,46506000.0,,1034365000.0,-818341000.0,-60551000.0,-878892000.0,545574000.0,228500000.0,228500000.0,228500000.0
CNX Resources Corp,CNX,549300JK3KH8PWM3B226,1070412,2015.0,Q2YTD,2015-01-01,2015-06-30,,-2.3,-2.3,0.12,287844000.0,-2.3,4364000.0,828905000.0,-105771000.0,59024000.0,-524271000.0,-742510000.0,218239000.0,-524271000.0,,743216000.0,1318761000.0,,,-24429000.0,,19467000.0,67751000.0,,69348000.0,743216000.0,595012000.0,101628000.0,,1317236000.0,-722224000.0,-126057000.0,-848281000.0,1338228000.0,228500000.0,228500000.0,228500000.0
