company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Monster Beverage Corp,MNST,,865752,2012.0,Q2,,2012-06-30,2012-08-09 16:22:35+00:00,157212000.0,305707000.0,119633000.0,-1820000.0,419167000.0,0.0,253444000.0,12062000.0,19167000.0,3068000.0,7857000.0,,50875000.0,20873000.0,199053000.0,55944000.0,113756000.0,56002000.0,,686000.0,,3566000.0,,19414000.0,1354539000.0,,451063000.0,1601517000.0,1187929000.0,1414257000.0,299832000.0,1187929000.0,1187929000.0,413588000.0,1601517000.0,131316000.0,113756000.0,-418234000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q1,,2012-03-31,2012-05-10 15:06:46+00:00,134035000.0,255712000.0,99460000.0,908000.0,391438000.0,0.0,239911000.0,11751000.0,18232000.0,36302000.0,6569000.0,,49132000.0,21864000.0,179127000.0,55689000.0,115300000.0,56003000.0,,712000.0,,3594000.0,,19654000.0,1244743000.0,,419588000.0,1470745000.0,1067328000.0,1284463000.0,288117000.0,1067328000.0,1067328000.0,403417000.0,1470745000.0,130593000.0,115300000.0,-418234000.0
Monster Beverage Corp,MNST,,865752,2013.0,FY,,2013-12-31,2015-03-02 14:30:36+00:00,119376000.0,291638000.0,158583000.0,-1233000.0,211349000.0,0.0,369099000.0,13832000.0,30442000.0,9359000.0,14864000.0,,65774000.0,9792000.0,221449000.0,88143000.0,112216000.0,63611000.0,,4542000.0,,10146000.0,,21376000.0,1847325000.0,,402247000.0,1420509000.0,992279000.0,1183043000.0,316014000.0,992279000.0,992279000.0,428230000.0,1420509000.0,149323000.0,112216000.0,-1222912000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q3,,2013-09-30,2013-11-08 19:28:22+00:00,162851000.0,339155000.0,194316000.0,-1134000.0,287019000.0,0.0,359020000.0,14702000.0,55494000.0,53577000.0,12826000.0,,63613000.0,9725000.0,247368000.0,88495000.0,113204000.0,61407000.0,,4050000.0,,10170000.0,,29799000.0,1771219000.0,,315572000.0,1511867000.0,960391000.0,1278457000.0,438272000.0,960391000.0,960391000.0,551476000.0,1511867000.0,144915000.0,113204000.0,-1168714000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q2,,2013-06-30,2013-08-09 14:50:59+00:00,144365000.0,342221000.0,169365000.0,-2984000.0,283839000.0,0.0,348681000.0,14211000.0,54687000.0,9558000.0,8675000.0,,59725000.0,11953000.0,233549000.0,83529000.0,115647000.0,61406000.0,,5976000.0,,7407000.0,,25353000.0,1679033000.0,,148197000.0,1317842000.0,856021000.0,1093822000.0,346174000.0,856021000.0,856021000.0,461821000.0,1317842000.0,140491000.0,115647000.0,-1168709000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q1,,2013-03-31,2013-05-10 13:48:19+00:00,135477000.0,308675000.0,159202000.0,-543000.0,242533000.0,0.0,298428000.0,13079000.0,23407000.0,14520000.0,7488000.0,,57999000.0,13631000.0,215337000.0,74596000.0,116235000.0,60856000.0,,8980000.0,,3591000.0,,35628000.0,1572160000.0,,102139000.0,1147372000.0,701371000.0,936699000.0,329766000.0,701371000.0,701371000.0,446001000.0,1147372000.0,136077000.0,116235000.0,-1168674000.0
Monster Beverage Corp,MNST,,865752,2014.0,FY,,2014-12-31,2016-02-29 15:09:11+00:00,127641000.0,280755000.0,154318000.0,-11453000.0,370323000.0,0.0,427180000.0,49926000.0,8617000.0,5848000.0,17983000.0,0.0,50748000.0,42940000.0,174573000.0,90156000.0,68009000.0,94381000.0,,,18079000.0,7496000.0,,19673000.0,2330510000.0,,781134000.0,1938875000.0,1515150000.0,1653154000.0,355716000.0,1515150000.0,1515150000.0,423725000.0,1938875000.0,195565000.0,68009000.0,-1231087000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q3,,2014-09-30,2014-11-07 16:44:57+00:00,145373000.0,330176000.0,193864000.0,-6337000.0,408323000.0,0.0,418636000.0,14335000.0,38950000.0,2697000.0,14342000.0,,49100000.0,28419000.0,205449000.0,88487000.0,105827000.0,71530000.0,,2989000.0,18079000.0,7863000.0,,25472000.0,2205179000.0,,588041000.0,1862878000.0,1386440000.0,1617479000.0,370611000.0,1386440000.0,1386440000.0,476438000.0,1862878000.0,156912000.0,105827000.0,-1231038000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q2,,2014-06-30,2014-08-08 15:54:15+00:00,155776000.0,395460000.0,211599000.0,-621000.0,373051000.0,0.0,395644000.0,14317000.0,28039000.0,12839000.0,10310000.0,,66351000.0,51682000.0,207908000.0,91218000.0,108547000.0,63443000.0,,3332000.0,,8972000.0,,25594000.0,2083579000.0,,453969000.0,1769019000.0,1255631000.0,1487353000.0,404841000.0,1255631000.0,1255631000.0,513388000.0,1769019000.0,190448000.0,108547000.0,-1222971000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q1,,2014-03-31,2014-05-09 20:47:28+00:00,125581000.0,342140000.0,185805000.0,-1131000.0,312020000.0,0.0,384214000.0,14034000.0,25932000.0,45900000.0,9046000.0,,65525000.0,8131000.0,204061000.0,91733000.0,110491000.0,63443000.0,,3646000.0,,9538000.0,,28482000.0,1942575000.0,,438932000.0,1593583000.0,1102726000.0,1355213000.0,380366000.0,1102726000.0,1102726000.0,490857000.0,1593583000.0,146637000.0,110491000.0,-1222932000.0
Monster Beverage Corp,MNST,,865752,2015.0,FY,,2015-12-31,2017-03-01 16:19:57+00:00,144763000.0,352955000.0,208334000.0,-21878000.0,2175417000.0,0.0,3992892000.0,32271000.0,18462000.0,2750000.0,22159000.0,1279715000.0,427986000.0,15348000.0,156121000.0,97354000.0,351590000.0,140468000.0,,125000000.0,,10874000.0,,26967000.0,1394863000.0,,744610000.0,5571277000.0,4809410000.0,3599532000.0,410277000.0,4809410000.0,4809410000.0,761867000.0,5571277000.0,1874391000.0,351590000.0,-556467000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q3,,2015-09-30,2015-11-06 16:02:49+00:00,238106000.0,407771000.0,200126000.0,-20851000.0,1240717000.0,0.0,3967429000.0,31413000.0,246302000.0,14809000.0,20152000.0,1287777000.0,428201000.0,34355000.0,159691000.0,94727000.0,355128000.0,,89447000.0,125714000.0,,8031000.0,,25742000.0,1256121000.0,,1544710000.0,5603738000.0,4654557000.0,3750647000.0,504606000.0,4654557000.0,4654557000.0,949181000.0,5603738000.0,1758364000.0,444575000.0,-548142000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q2,,2015-06-30,2015-08-10 16:04:56+00:00,194731000.0,372669000.0,244922000.0,-19073000.0,1696295000.0,0.0,3953063000.0,26417000.0,289371000.0,11453000.0,14404000.0,1287777000.0,428166000.0,52364000.0,180892000.0,92538000.0,355379000.0,,89455000.0,125666000.0,,8357000.0,,22628000.0,1081547000.0,,1234858000.0,5791581000.0,4854820000.0,3922379000.0,491927000.0,4854820000.0,4854820000.0,936761000.0,5791581000.0,1776664000.0,444834000.0,-160717000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q1,,2015-03-31,2015-05-11 15:55:39+00:00,167789000.0,343427000.0,359356000.0,-21433000.0,362787000.0,0.0,637332000.0,10584000.0,246602000.0,1586000.0,9972000.0,,52300000.0,41240000.0,197914000.0,88296000.0,67305000.0,54106000.0,,628000.0,18079000.0,7109000.0,,25174000.0,2334924000.0,,647284000.0,2084946000.0,1468354000.0,1841895000.0,549287000.0,1468354000.0,1468354000.0,616592000.0,2084946000.0,154755000.0,67305000.0,-1482469000.0
Monster Beverage Corp,MNST,,865752,2016.0,FY,,2016-12-31,2018-03-01 15:20:56+00:00,193270000.0,448051000.0,197947000.0,-23249000.0,377582000.0,0.0,4054361000.0,41672000.0,66550000.0,7657000.0,30043000.0,1331643000.0,1032635000.0,2394000.0,161971000.0,173343000.0,353173000.0,159556000.0,,125000000.0,,21630000.0,,32562000.0,2107548000.0,,220554000.0,4153471000.0,3329709000.0,1432270000.0,470589000.0,3329709000.0,3329709000.0,823762000.0,4153471000.0,2547858000.0,353173000.0,-2808951000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q3,,2016-09-30,2016-11-07 15:21:49+00:00,172159000.0,467348000.0,238421000.0,-14534000.0,341526000.0,0.0,4037241000.0,34407000.0,155641000.0,5835000.0,21820000.0,1283643000.0,1080813000.0,9519000.0,167840000.0,144625000.0,365389000.0,142116000.0,,125000000.0,,25691000.0,,35016000.0,1934601000.0,,257653000.0,4236431000.0,3398400000.0,1550024000.0,472642000.0,3398400000.0,3398400000.0,838031000.0,4236431000.0,2541782000.0,365389000.0,-2558908000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q2,,2016-06-30,2016-08-05 13:44:20+00:00,183084000.0,465708000.0,259303000.0,-14477000.0,434769000.0,0.0,4022649000.0,33053000.0,20547000.0,5651000.0,16265000.0,1283643000.0,1082151000.0,,174401000.0,102562000.0,348289000.0,261319000.0,,125000000.0,,15556000.0,,28081000.0,1742960000.0,,44319000.0,4038056000.0,3192411000.0,1292825000.0,497356000.0,3192411000.0,3192411000.0,845645000.0,4038056000.0,2642669000.0,348289000.0,-2558721000.0
Monster Beverage Corp,MNST,,865752,2016.0,Q1,,2016-03-31,2016-04-29 21:59:25+00:00,183216000.0,416704000.0,236485000.0,-15443000.0,2528109000.0,0.0,4007032000.0,36226000.0,12429000.0,71750000.0,12978000.0,1279715000.0,428578000.0,7419000.0,165929000.0,99257000.0,350983000.0,261297000.0,,125000000.0,,14346000.0,,36458000.0,1558740000.0,,508243000.0,5883484000.0,4991846000.0,3792872000.0,540655000.0,4991846000.0,4991846000.0,891638000.0,5883484000.0,1991355000.0,350983000.0,-558483000.0
Monster Beverage Corp,MNST,,865752,2017.0,FY,,2017-12-31,2019-02-28 16:47:15+00:00,245910000.0,449476000.0,225564000.0,-16659000.0,528622000.0,0.0,4153774000.0,43236000.0,138724000.0,10645000.0,34996000.0,1331643000.0,1034085000.0,2366000.0,255745000.0,230276000.0,334354000.0,92333000.0,,,,13932000.0,1095000.0,40877000.0,2928226000.0,,672933000.0,4791012000.0,3895212000.0,2086377000.0,560351000.0,3895212000.0,3895212000.0,895800000.0,4791012000.0,2474359000.0,335449000.0,-3170129000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q3,,2017-09-30,2017-11-08 19:28:35+00:00,229551000.0,535336000.0,287212000.0,-15533000.0,465559000.0,,4114907000.0,43566000.0,43618000.0,10156000.0,27199000.0,1331643000.0,1033481000.0,7003000.0,213341000.0,225421000.0,342249000.0,158739000.0,,,,18322000.0,819000.0,46095000.0,2726904000.0,,630348000.0,4708906000.0,3768154000.0,1934297000.0,597684000.0,3768154000.0,3768154000.0,940752000.0,4708906000.0,2549188000.0,343068000.0,-3058124000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q2,,2017-06-30,2017-08-08 18:12:30+00:00,242667000.0,537082000.0,242585000.0,-16833000.0,777655000.0,0.0,4093942000.0,43946000.0,6492000.0,8951000.0,23022000.0,1331643000.0,1032874000.0,48639000.0,190600000.0,211555000.0,346943000.0,158739000.0,,,,20602000.0,,44399000.0,2508161000.0,,323851000.0,4684131000.0,3776017000.0,1880079000.0,561171000.0,3776017000.0,3776017000.0,908114000.0,4684131000.0,2592497000.0,346943000.0,-2809253000.0
Monster Beverage Corp,MNST,,865752,2017.0,Q1,,2017-03-31,2017-05-05 18:38:09+00:00,178093000.0,509477000.0,226082000.0,-21917000.0,576337000.0,0.0,4075630000.0,42625000.0,41143000.0,8749000.0,14275000.0,1331643000.0,1032886000.0,477000.0,171290000.0,189631000.0,349697000.0,158739000.0,,62500000.0,,19555000.0,,46703000.0,2285528000.0,,209366000.0,4349747000.0,3530226000.0,1616816000.0,469824000.0,3530226000.0,3530226000.0,819521000.0,4349747000.0,2543300000.0,349697000.0,-2809015000.0
Monster Beverage Corp,MNST,,865752,2018.0,FY,,2018-12-31,2020-02-28 17:05:10+00:00,248760000.0,484562000.0,258248000.0,-32864000.0,637513000.0,0.0,4241325000.0,44045000.0,38831000.0,10189000.0,39903000.0,1331643000.0,1045878000.0,,277705000.0,243051000.0,312224000.0,85687000.0,,,,16462000.0,2621000.0,44909000.0,3914645000.0,,320650000.0,4526891000.0,3610901000.0,1804170000.0,601145000.0,3610901000.0,3610901000.0,915990000.0,4526891000.0,2479670000.0,314845000.0,-4512205000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q3,,2018-09-30,2018-11-08 14:21:06+00:00,278914000.0,620162000.0,296526000.0,-29777000.0,713714000.0,0.0,4222784000.0,44232000.0,41214000.0,6453000.0,30237000.0,1331643000.0,1042248000.0,1610000.0,262084000.0,242854000.0,319007000.0,85253000.0,,,,15080000.0,2723000.0,57599000.0,3675538000.0,,457898000.0,4871359000.0,3893267000.0,2152671000.0,656362000.0,3893267000.0,3893267000.0,978092000.0,4871359000.0,2475834000.0,321730000.0,-3975278000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q2,,2018-06-30,2018-08-09 13:07:30+00:00,267117000.0,592568000.0,260872000.0,-25196000.0,659687000.0,0.0,4197828000.0,43888000.0,32445000.0,15978000.0,26357000.0,1331643000.0,1039401000.0,,275566000.0,240658000.0,320259000.0,85253000.0,,,,16436000.0,2439000.0,57320000.0,3407806000.0,,211093000.0,4542070000.0,3605160000.0,1828679000.0,614212000.0,3605160000.0,3605160000.0,936910000.0,4542070000.0,2472733000.0,322698000.0,-3975278000.0
Monster Beverage Corp,MNST,,865752,2018.0,Q1,,2018-03-31,2018-05-10 12:16:42+00:00,226063000.0,525463000.0,237047000.0,-13721000.0,511360000.0,0.0,4173715000.0,44325000.0,86257000.0,9758000.0,16829000.0,1331643000.0,1036661000.0,3497000.0,268607000.0,231199000.0,328300000.0,85748000.0,,,,12836000.0,2203000.0,61639000.0,3137691000.0,,585222000.0,4740132000.0,3875607000.0,2038548000.0,534022000.0,3875607000.0,3875607000.0,864525000.0,4740132000.0,2470385000.0,330503000.0,-3422078000.0
Monster Beverage Corp,MNST,,865752,2019.0,FY,,2019-12-31,2020-05-08 18:16:17+00:00,274045000.0,540330000.0,280836000.0,-32387000.0,797957000.0,0.0,4400693000.0,44237000.0,29360000.0,14717000.0,47262000.0,1331643000.0,1052105000.0,12905000.0,360731000.0,298640000.0,287469000.0,84777000.0,,,,53973000.0,30505000.0,54868000.0,5022480000.0,,533063000.0,5150352000.0,4171281000.0,2316309000.0,661097000.0,4171281000.0,4171281000.0,979071000.0,5150352000.0,2535403000.0,317974000.0,-5219505000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q3,,2019-09-30,2019-11-07 20:03:21+00:00,304773000.0,647983000.0,309557000.0,-43083000.0,717617000.0,0.0,4373461000.0,43805000.0,31669000.0,20334000.0,35747000.0,1331643000.0,1047473000.0,14370000.0,317745000.0,251760000.0,292101000.0,85148000.0,,,,46212000.0,23071000.0,58390000.0,4767526000.0,,587356000.0,5137366000.0,4107978000.0,2360760000.0,714216000.0,4107978000.0,4107978000.0,1029388000.0,5137366000.0,2524846000.0,315172000.0,-4989926000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q2,,2019-06-30,2019-08-08 16:43:46+00:00,292627000.0,688197000.0,324410000.0,-28756000.0,888247000.0,0.0,4353357000.0,43839000.0,34330000.0,15179000.0,29445000.0,1331643000.0,1045810000.0,7006000.0,299529000.0,240165000.0,298375000.0,85148000.0,,,,47792000.0,22871000.0,58477000.0,4468603000.0,,357988000.0,5084332000.0,4057586000.0,2326768000.0,705500000.0,4057586000.0,4057586000.0,1026746000.0,5084332000.0,2517399000.0,321246000.0,-4735618000.0
Monster Beverage Corp,MNST,,865752,2019.0,Q1,,2019-03-31,2019-05-03 14:49:55+00:00,267735000.0,596661000.0,295322000.0,-34125000.0,618344000.0,0.0,4291812000.0,43591000.0,64133000.0,6113000.0,18211000.0,1331643000.0,1042839000.0,,300780000.0,241232000.0,303241000.0,85215000.0,,,,47622000.0,22818000.0,63685000.0,4176130000.0,,263697000.0,4655851000.0,3698820000.0,1907300000.0,630972000.0,3698820000.0,3698820000.0,957031000.0,4655851000.0,2507319000.0,326059000.0,-4734997000.0
Monster Beverage Corp,MNST,,865752,2020.0,Q1,,2020-03-31,2020-05-08 18:16:17+00:00,305529000.0,670570000.0,316630000.0,-62682000.0,701836000.0,0.0,4431766000.0,44844000.0,18633000.0,12711000.0,21827000.0,1331643000.0,1053107000.0,13922000.0,352305000.0,295570000.0,278393000.0,84777000.0,,,,53756000.0,30617000.0,71865000.0,5301315000.0,,233513000.0,4881497000.0,3870946000.0,2048722000.0,701541000.0,3870946000.0,3870946000.0,1010551000.0,4881497000.0,2537205000.0,309010000.0,-5799453000.0
