company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Monster Beverage Corp,MNST,,865752,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 12:25:53+00:00,-8754000.0,36000.0,97156000.0,9000.0,8450000.0,,-234000.0,-5522000.0,10907000.0,-2749000.0,13448000.0,170815000.0,-2749000.0,13448000.0,170815000.0,181280000.0,162897000.0,162897000.0,4954000.0,10192000.0,162000.0,-89969000.0,-7967000.0,-308000.0,-23540000.0,119917000.0,59000.0
Monster Beverage Corp,MNST,,865752,2010.0,Q2TTM,2009-07-01,2010-06-30,,-9981000.0,48000.0,117781000.0,22000.0,9042000.0,,-1291000.0,25927000.0,6185000.0,-96739000.0,-27270000.0,251928000.0,-96739000.0,-27270000.0,251928000.0,126628000.0,206262000.0,206262000.0,10649000.0,7684000.0,1006000.0,-134955000.0,-17359000.0,-895000.0,-109713000.0,133190000.0,829000.0
Monster Beverage Corp,MNST,,865752,2010.0,Q2,2010-04-01,2010-06-30,,-2832000.0,10000.0,31133000.0,3000.0,2810000.0,,-1724000.0,-13425000.0,497000.0,-22950000.0,-43000.0,58720000.0,-22950000.0,-43000.0,58720000.0,34003000.0,63838000.0,63838000.0,5487000.0,170000.0,266000.0,-44980000.0,-2948000.0,-77000.0,-23540000.0,50414000.0,37000.0
Monster Beverage Corp,MNST,,865752,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 12:47:59+00:00,-6264000.0,24000.0,37579000.0,6000.0,5450000.0,,-1899000.0,21421000.0,5021000.0,-12114000.0,-31148000.0,126723000.0,-12114000.0,-31148000.0,126723000.0,81562000.0,96401000.0,96401000.0,3427000.0,6644000.0,335000.0,-89969000.0,-4384000.0,-239000.0,-23540000.0,69087000.0,47000.0
Monster Beverage Corp,MNST,,865752,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 14:36:45+00:00,-3432000.0,14000.0,6446000.0,3000.0,2640000.0,,-175000.0,34846000.0,4524000.0,10836000.0,-31105000.0,68003000.0,10836000.0,-31105000.0,68003000.0,47559000.0,32563000.0,32563000.0,-2060000.0,6474000.0,69000.0,-44989000.0,-1436000.0,-162000.0,,18673000.0,10000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q4,2011-10-01,2011-12-31,,-942000.0,13000.0,32226000.0,14000.0,4880000.0,,-1157000.0,20845000.0,2524000.0,-25128000.0,-2365000.0,100824000.0,-25128000.0,-2365000.0,100824000.0,72174000.0,64536000.0,64536000.0,10550000.0,461000.0,-651000.0,-134022000.0,-5626000.0,-764000.0,-27349000.0,138706000.0,170000.0
Monster Beverage Corp,MNST,,865752,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 15:11:28+00:00,-5132000.0,52000.0,147927000.0,48000.0,17032000.0,,-2119000.0,14120000.0,20318000.0,-154192000.0,-173027000.0,333827000.0,-154192000.0,-173027000.0,333827000.0,4489000.0,286219000.0,286219000.0,16404000.0,3824000.0,410000.0,-616450000.0,-25552000.0,-1942000.0,-176392000.0,473178000.0,519000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q3TTM,2010-10-01,2011-09-30,,-5288000.0,51000.0,154914000.0,38000.0,15430000.0,,-7000.0,-3063000.0,27711000.0,-117077000.0,-396620000.0,291232000.0,-117077000.0,-396620000.0,291232000.0,-222472000.0,270815000.0,270815000.0,7999000.0,5545000.0,-541000.0,-709840000.0,-24504000.0,-1290000.0,-149043000.0,343148000.0,405000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q3,2011-07-01,2011-09-30,,-805000.0,15000.0,52286000.0,3000.0,4481000.0,,-2388000.0,22988000.0,6486000.0,-101958000.0,-135731000.0,109037000.0,-101958000.0,-135731000.0,109037000.0,-131040000.0,82392000.0,82392000.0,-839000.0,2219000.0,36000.0,-242305000.0,-7615000.0,-482000.0,-110181000.0,114898000.0,60000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 14:02:35+00:00,-4190000.0,39000.0,115701000.0,34000.0,12152000.0,,-962000.0,-6725000.0,17794000.0,-129064000.0,-170662000.0,233003000.0,-129064000.0,-170662000.0,233003000.0,-67685000.0,221683000.0,221683000.0,5854000.0,3363000.0,1061000.0,-482428000.0,-19926000.0,-1178000.0,-149043000.0,334472000.0,349000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q2TTM,2010-07-01,2011-06-30,,-6973000.0,48000.0,162205000.0,38000.0,13949000.0,,4046000.0,-52994000.0,27111000.0,-5754000.0,-216293000.0,226287000.0,-5754000.0,-216293000.0,226287000.0,8286000.0,254919000.0,254919000.0,10365000.0,6874000.0,-750000.0,-467535000.0,-20472000.0,-877000.0,-38862000.0,279080000.0,357000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q2,2011-04-01,2011-06-30,,-1389000.0,12000.0,60545000.0,21000.0,4090000.0,,1197000.0,8527000.0,7061000.0,7568000.0,13574000.0,100353000.0,7568000.0,13574000.0,100353000.0,122692000.0,84248000.0,84248000.0,3476000.0,954000.0,1051000.0,-152455000.0,-5788000.0,-447000.0,,172073000.0,82000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 16:22:35+00:00,-3385000.0,24000.0,63415000.0,31000.0,7671000.0,,1426000.0,-29713000.0,11308000.0,-27106000.0,-34931000.0,123966000.0,-27106000.0,-34931000.0,123966000.0,63355000.0,139291000.0,139291000.0,6693000.0,1144000.0,1025000.0,-240123000.0,-12311000.0,-696000.0,-38862000.0,219574000.0,289000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q1TTM,2010-04-01,2011-03-31,,-8416000.0,46000.0,132793000.0,20000.0,12669000.0,,1125000.0,-74946000.0,20547000.0,-36272000.0,-229910000.0,184654000.0,-36272000.0,-229910000.0,184654000.0,-80403000.0,234509000.0,234509000.0,12376000.0,6090000.0,-1535000.0,-360060000.0,-17632000.0,-507000.0,-62402000.0,157421000.0,312000.0
Monster Beverage Corp,MNST,,865752,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 15:06:46+00:00,-1996000.0,12000.0,2870000.0,10000.0,3581000.0,,229000.0,-38240000.0,4247000.0,-34674000.0,-48505000.0,23613000.0,-34674000.0,-48505000.0,23613000.0,-59337000.0,55043000.0,55043000.0,3217000.0,190000.0,-26000.0,-87668000.0,-6523000.0,-249000.0,-38862000.0,47501000.0,207000.0
Monster Beverage Corp,MNST,,865752,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:30:36+00:00,-6301000.0,,230221000.0,48000.0,20562000.0,,2733000.0,-80902000.0,11015000.0,-699075000.0,271849000.0,287676000.0,-699075000.0,271849000.0,287676000.0,-136817000.0,340020000.0,340020000.0,7996000.0,19656000.0,377000.0,-606657000.0,-42935000.0,-2076000.0,-727670000.0,927077000.0,288000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q4,2012-10-01,2012-12-31,,-1811000.0,-36000.0,45770000.0,8000.0,5334000.0,,276000.0,4999000.0,2647000.0,-323340000.0,192897000.0,69627000.0,-323340000.0,192897000.0,69627000.0,-60540000.0,67983000.0,67983000.0,-8653000.0,15361000.0,-8000.0,-39987000.0,-17122000.0,-454000.0,-340894000.0,251775000.0,50000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q3TTM,2011-10-01,2012-09-30,,-5432000.0,49000.0,216677000.0,54000.0,20108000.0,,1300000.0,-65056000.0,10892000.0,-400863000.0,76587000.0,318873000.0,-400863000.0,76587000.0,318873000.0,-4103000.0,336573000.0,336573000.0,27199000.0,4756000.0,-266000.0,-700692000.0,-31439000.0,-2386000.0,-414125000.0,814008000.0,408000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q3,2012-07-01,2012-09-30,,-1987000.0,12000.0,69140000.0,12000.0,5159000.0,,3411000.0,10316000.0,1931000.0,-384003000.0,136499000.0,107980000.0,-384003000.0,136499000.0,107980000.0,-136113000.0,86142000.0,86142000.0,6351000.0,1373000.0,-100000.0,-164390000.0,-5933000.0,-531000.0,-386776000.0,308897000.0,12000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 19:28:22+00:00,-4490000.0,36000.0,184451000.0,40000.0,15228000.0,,2457000.0,-85901000.0,8368000.0,-375735000.0,78952000.0,218049000.0,-375735000.0,78952000.0,218049000.0,-76277000.0,272037000.0,272037000.0,16649000.0,4295000.0,385000.0,-566670000.0,-25813000.0,-1622000.0,-386776000.0,675302000.0,238000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q2TTM,2011-07-01,2012-06-30,,-4250000.0,52000.0,199823000.0,45000.0,19430000.0,,-4499000.0,-52384000.0,15447000.0,-118818000.0,-195643000.0,319930000.0,-118818000.0,-195643000.0,319930000.0,970000.0,332823000.0,332823000.0,20009000.0,5602000.0,-130000.0,-778607000.0,-33121000.0,-2337000.0,-137530000.0,620009000.0,456000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q2,2012-04-01,2012-06-30,,-1754000.0,12000.0,91820000.0,14000.0,5113000.0,,-13701000.0,-46276000.0,3715000.0,5664000.0,-37533000.0,73299000.0,5664000.0,-37533000.0,73299000.0,27729000.0,109796000.0,109796000.0,4654000.0,2430000.0,183000.0,-209644000.0,-5338000.0,-481000.0,,178958000.0,62000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 14:50:59+00:00,-2503000.0,24000.0,115311000.0,28000.0,10069000.0,,-954000.0,-96217000.0,6437000.0,8268000.0,-57547000.0,110069000.0,8268000.0,-57547000.0,110069000.0,59836000.0,185895000.0,185895000.0,10298000.0,2922000.0,485000.0,-402280000.0,-19880000.0,-1091000.0,,366405000.0,226000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q1TTM,2011-04-01,2012-03-31,,-3885000.0,52000.0,168548000.0,52000.0,18407000.0,,10399000.0,2419000.0,18793000.0,-116914000.0,-144536000.0,346984000.0,-116914000.0,-144536000.0,346984000.0,95933000.0,307275000.0,307275000.0,18831000.0,4126000.0,738000.0,-721418000.0,-33571000.0,-2303000.0,-137530000.0,613124000.0,476000.0
Monster Beverage Corp,MNST,,865752,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 13:48:19+00:00,-749000.0,12000.0,23491000.0,14000.0,4956000.0,,12747000.0,-49941000.0,2722000.0,2604000.0,-20014000.0,36770000.0,2604000.0,-20014000.0,36770000.0,32107000.0,76099000.0,76099000.0,5644000.0,492000.0,302000.0,-192636000.0,-14542000.0,-610000.0,,187447000.0,164000.0
Monster Beverage Corp,MNST,,865752,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 15:09:11+00:00,-11175000.0,,174278000.0,49000.0,22762000.0,,4496000.0,-15597000.0,21252000.0,-17886000.0,-339808000.0,342033000.0,-17886000.0,-339808000.0,342033000.0,-11165000.0,338661000.0,338661000.0,-3793000.0,30348000.0,-4360000.0,-557419000.0,-40762000.0,-1887000.0,-67599000.0,264886000.0,9022000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q4,2013-10-01,2013-12-31,,-2174000.0,,77107000.0,13000.0,6318000.0,,2853000.0,-23823000.0,3054000.0,-51611000.0,-93111000.0,66199000.0,-51611000.0,-93111000.0,66199000.0,-75670000.0,76106000.0,76106000.0,7598000.0,98000.0,3216000.0,-164549000.0,-8150000.0,-565000.0,-54198000.0,78286000.0,260000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q3TTM,2012-10-01,2013-09-30,,-10812000.0,-36000.0,142941000.0,44000.0,21778000.0,,1919000.0,13225000.0,20845000.0,-289615000.0,-53800000.0,345461000.0,-289615000.0,-53800000.0,345461000.0,3965000.0,330538000.0,330538000.0,-20044000.0,45611000.0,-7584000.0,-432857000.0,-49734000.0,-1776000.0,-354295000.0,438375000.0,8812000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q3,2013-07-01,2013-09-30,,-3900000.0,,14451000.0,17000.0,6107000.0,,439000.0,71867000.0,1910000.0,2744000.0,-176117000.0,176114000.0,2744000.0,-176117000.0,176114000.0,3180000.0,92186000.0,92186000.0,5954000.0,1367000.0,-3038000.0,-238345000.0,-10115000.0,-528000.0,-5000.0,79184000.0,97000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:44:57+00:00,-9001000.0,,97171000.0,36000.0,16444000.0,,1643000.0,8226000.0,18198000.0,33725000.0,-246697000.0,275834000.0,33725000.0,-246697000.0,275834000.0,64505000.0,262555000.0,262555000.0,-11391000.0,30250000.0,-7576000.0,-392870000.0,-32612000.0,-1322000.0,-13401000.0,186600000.0,8762000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q2TTM,2012-07-01,2013-06-30,,-8899000.0,-24000.0,197630000.0,39000.0,20830000.0,,4891000.0,-48326000.0,20866000.0,-676362000.0,258816000.0,277327000.0,-676362000.0,258816000.0,277327000.0,-135328000.0,324494000.0,324494000.0,-19647000.0,45617000.0,-4646000.0,-358902000.0,-45552000.0,-1779000.0,-741066000.0,668088000.0,8727000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q2,2013-04-01,2013-06-30,,-1739000.0,,77057000.0,14000.0,5277000.0,,563000.0,-36769000.0,13907000.0,42081000.0,-55165000.0,53827000.0,42081000.0,-55165000.0,53827000.0,41306000.0,106873000.0,106873000.0,-21554000.0,28707000.0,-4319000.0,-85061000.0,-13765000.0,-498000.0,-35000.0,41072000.0,8647000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 15:54:15+00:00,-5101000.0,,82720000.0,19000.0,10337000.0,,1204000.0,-63641000.0,16288000.0,30981000.0,-70580000.0,99720000.0,30981000.0,-70580000.0,99720000.0,61325000.0,170369000.0,170369000.0,-17345000.0,28883000.0,-4538000.0,-154525000.0,-22497000.0,-794000.0,-13396000.0,107416000.0,8665000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q1TTM,2012-04-01,2013-03-31,,-8914000.0,-12000.0,212393000.0,39000.0,20666000.0,,-9373000.0,-57833000.0,10674000.0,-712779000.0,276448000.0,296799000.0,-712779000.0,276448000.0,296799000.0,-148905000.0,327417000.0,327417000.0,6561000.0,19340000.0,-144000.0,-483485000.0,-37125000.0,-1762000.0,-741031000.0,805974000.0,142000.0
Monster Beverage Corp,MNST,,865752,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 20:47:28+00:00,-3362000.0,,5663000.0,5000.0,5060000.0,,641000.0,-26872000.0,2381000.0,-11100000.0,-15415000.0,45893000.0,-11100000.0,-15415000.0,45893000.0,20019000.0,63496000.0,63496000.0,4209000.0,176000.0,-219000.0,-69464000.0,-8732000.0,-296000.0,-13361000.0,66344000.0,18000.0
Monster Beverage Corp,MNST,,865752,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:19:57+00:00,-3411000.0,,267251000.0,34000.0,25651000.0,,-5488000.0,60470000.0,17168000.0,7374000.0,-440403000.0,597491000.0,7374000.0,-440403000.0,597491000.0,158974000.0,483185000.0,483185000.0,28185000.0,,1230000.0,-1134602000.0,-27952000.0,-1619000.0,-8175000.0,723369000.0,963000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q4,2014-10-01,2014-12-31,,-1646000.0,,57161000.0,7000.0,6527000.0,,-1246000.0,41027000.0,2118000.0,-9775000.0,-217421000.0,190442000.0,-9775000.0,-217421000.0,190442000.0,-38000000.0,125331000.0,125331000.0,17557000.0,-11541000.0,203000.0,-373064000.0,-8652000.0,-303000.0,-49000.0,165520000.0,218000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:02:49+00:00,-1765000.0,,210090000.0,27000.0,19124000.0,,-4242000.0,19443000.0,15050000.0,17149000.0,-222982000.0,407049000.0,17149000.0,-222982000.0,407049000.0,196974000.0,357854000.0,357854000.0,10628000.0,11541000.0,1027000.0,-761538000.0,-19300000.0,-1316000.0,-8126000.0,557849000.0,745000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q3TTM,2013-10-01,2014-09-30,,-3939000.0,,287197000.0,40000.0,25442000.0,,-1389000.0,-4380000.0,18104000.0,-34462000.0,-316093000.0,473248000.0,-34462000.0,-316093000.0,473248000.0,121304000.0,433960000.0,433960000.0,18226000.0,11639000.0,4243000.0,-926087000.0,-27450000.0,-1881000.0,-62324000.0,636135000.0,1005000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q3,2014-07-01,2014-09-30,,-937000.0,,90436000.0,9000.0,6129000.0,,-4998000.0,21329000.0,7334000.0,7162000.0,-114964000.0,148072000.0,7162000.0,-114964000.0,148072000.0,35272000.0,121600000.0,121600000.0,-986000.0,8238000.0,-75000.0,-339741000.0,-4226000.0,-343000.0,-8067000.0,229580000.0,435000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 16:04:56+00:00,-828000.0,,119654000.0,18000.0,12995000.0,,756000.0,-1886000.0,7716000.0,9987000.0,-108018000.0,258977000.0,9987000.0,-108018000.0,258977000.0,161702000.0,236254000.0,236254000.0,11614000.0,3303000.0,1102000.0,-421797000.0,-15074000.0,-973000.0,-59000.0,328269000.0,310000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q2TTM,2013-07-01,2014-06-30,,-6902000.0,,211212000.0,48000.0,25420000.0,,4048000.0,46158000.0,12680000.0,-38880000.0,-377246000.0,501290000.0,-38880000.0,-377246000.0,501290000.0,89212000.0,404546000.0,404546000.0,25166000.0,4768000.0,1280000.0,-824691000.0,-33339000.0,-2066000.0,-54262000.0,485739000.0,667000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q2,2014-04-01,2014-06-30,,-828000.0,,109907000.0,6000.0,6542000.0,-105000.0,233000.0,-32300000.0,1988000.0,2297000.0,-64074000.0,122575000.0,2297000.0,-64074000.0,122575000.0,61031000.0,141004000.0,141004000.0,7329000.0,701000.0,559000.0,-234079000.0,-5203000.0,-353000.0,-39000.0,175509000.0,73000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 15:55:39+00:00,,,9747000.0,12000.0,6453000.0,105000.0,523000.0,30414000.0,5728000.0,7690000.0,-43944000.0,136402000.0,7690000.0,-43944000.0,136402000.0,100671000.0,95250000.0,95250000.0,4285000.0,2602000.0,543000.0,-187718000.0,-9871000.0,-620000.0,-20000.0,152760000.0,237000.0
Monster Beverage Corp,MNST,,865752,2014.0,Q1TTM,2013-04-01,2014-03-31,,-7813000.0,,178362000.0,56000.0,24155000.0,105000.0,4378000.0,41689000.0,24599000.0,904000.0,-368337000.0,432542000.0,904000.0,-368337000.0,432542000.0,69487000.0,370415000.0,370415000.0,-3717000.0,32774000.0,-3598000.0,-675673000.0,-41901000.0,-2211000.0,-54258000.0,351302000.0,9241000.0
Monster Beverage Corp,MNST,,865752,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 15:20:56+00:00,-6888000.0,,224928000.0,29000.0,30860000.0,198008000.0,-5306000.0,73688000.0,1696661000.0,887611000.0,400066000.0,522723000.0,887611000.0,400066000.0,522723000.0,1805094000.0,546733000.0,546733000.0,-128558000.0,,179260000.0,-2033584000.0,-35605000.0,-1083000.0,-807967000.0,2097949000.0,926000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q4,2015-10-01,2015-12-31,,-1536000.0,,83744000.0,8000.0,9103000.0,,-1354000.0,13709000.0,5610000.0,-43659000.0,808724000.0,170989000.0,-43659000.0,808724000.0,170989000.0,934700000.0,138742000.0,138742000.0,9435000.0,,641000.0,-273406000.0,-9978000.0,-276000.0,-48993000.0,1092561000.0,442000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 15:21:49+00:00,-5352000.0,,141184000.0,21000.0,21757000.0,198008000.0,-3952000.0,59979000.0,1691051000.0,931270000.0,-408658000.0,351734000.0,931270000.0,-408658000.0,351734000.0,870394000.0,407991000.0,407991000.0,-137993000.0,,178619000.0,-1760178000.0,-25627000.0,-807000.0,-758974000.0,1005388000.0,484000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q3TTM,2014-10-01,2015-09-30,,-6998000.0,,198345000.0,28000.0,28284000.0,198008000.0,-5198000.0,101006000.0,1693169000.0,921495000.0,-626079000.0,542176000.0,921495000.0,-626079000.0,542176000.0,832394000.0,533322000.0,533322000.0,-120436000.0,-11541000.0,178822000.0,-2133242000.0,-34279000.0,-1110000.0,-759023000.0,1170908000.0,702000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q3,2015-07-01,2015-09-30,,-1786000.0,,64899000.0,9000.0,8508000.0,,1378000.0,-892000.0,1931000.0,-345103000.0,-302791000.0,190938000.0,-345103000.0,-302791000.0,190938000.0,-455578000.0,174574000.0,174574000.0,8748000.0,,175000.0,-815985000.0,-9800000.0,-277000.0,-346757000.0,524282000.0,323000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 13:44:20+00:00,-3566000.0,,76285000.0,12000.0,13249000.0,198008000.0,-5330000.0,60871000.0,1689120000.0,1276373000.0,-105867000.0,160796000.0,1276373000.0,-105867000.0,160796000.0,1325972000.0,233417000.0,233417000.0,-146741000.0,,178444000.0,-944193000.0,-15827000.0,-530000.0,-412217000.0,481106000.0,161000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q2TTM,2014-07-01,2015-06-30,,-6149000.0,,223882000.0,28000.0,25905000.0,198008000.0,-11574000.0,123227000.0,1698572000.0,1273760000.0,-438252000.0,499310000.0,1273760000.0,-438252000.0,499310000.0,1323244000.0,480348000.0,480348000.0,-130170000.0,-3303000.0,178572000.0,-1656998000.0,-28705000.0,-1176000.0,-420333000.0,876206000.0,814000.0
Monster Beverage Corp,MNST,,865752,2015.0,Q2,2015-04-01,2015-06-30,,-2014000.0,,53582000.0,7000.0,6779000.0,198008000.0,2311000.0,-24861000.0,1670001000.0,1508832000.0,-235507000.0,57872000.0,1508832000.0,-235507000.0,57872000.0,1333508000.0,229003000.0,229003000.0,-153049000.0,,178217000.0,-825910000.0,-11140000.0,-334000.0,-160835000.0,227273000.0,59000.0
