company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Hospira Inc ,HSP,,1274057,2010.0,Q3,2010-07-01,2010-09-30,2011-10-26 08:36:36+00:00,0.43,0.43,0.42,1200000.0,9200000.0,71400000.0,71400000.0,71400000.0,582300000.0,949300000.0,1400000.0,-36000000.0,65200000.0,,158900000.0,582300000.0,367000000.0,26500000.0,225300000.0,141700000.0,-62500000.0,79200000.0,949300000.0,166000000.0,166900000.0,170000000.0
Hospira Inc ,HSP,,1274057,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.36,1.36,1.33,-5000000.0,53600000.0,225200000.0,225200000.0,225200000.0,1176300000.0,1975800000.0,1000000.0,1500000.0,132100000.0,,348500000.0,1176300000.0,799500000.0,47600000.0,475600000.0,323900000.0,-46100000.0,277800000.0,1975800000.0,167000000.0,165800000.0,169100000.0
Hospira Inc ,HSP,,1274057,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.67,2.67,2.61,23900000.0,89000000.0,438100000.0,438100000.0,438100000.0,2448400000.0,4038500000.0,1700000.0,3200000.0,269700000.0,,675500000.0,2448400000.0,1590100000.0,98800000.0,969100000.0,621000000.0,-95600000.0,525400000.0,4038500000.0,167000000.0,165800000.0,169100000.0
Hospira Inc ,HSP,,1274057,2010.0,Q2,2010-04-01,2010-06-30,2011-07-27 08:12:53+00:00,0.5,0.5,0.49,2600000.0,9400000.0,83500000.0,83500000.0,83500000.0,599000000.0,968200000.0,500000.0,300000.0,80400000.0,,169900000.0,599000000.0,369200000.0,24200000.0,252900000.0,116300000.0,-23900000.0,92400000.0,968200000.0,167000000.0,165800000.0,169100000.0
Hospira Inc ,HSP,,1274057,2010.0,Q1TTM,2009-04-01,2010-03-31,,2.33,2.33,2.28,77200000.0,102500000.0,380100000.0,380100000.0,380100000.0,2460100000.0,4027200000.0,1200000.0,-11600000.0,242200000.0,,651900000.0,2460100000.0,1567100000.0,102800000.0,971300000.0,595800000.0,-114400000.0,481400000.0,4027200000.0,164800000.0,164100000.0,169300000.0
Hospira Inc ,HSP,,1274057,2010.0,Q1,2010-01-01,2010-03-31,2011-04-26 08:13:15+00:00,0.86,0.86,0.84,-7600000.0,44200000.0,141700000.0,141700000.0,141700000.0,577300000.0,1007600000.0,500000.0,1200000.0,51700000.0,,178600000.0,577300000.0,430300000.0,23400000.0,222700000.0,207600000.0,-22200000.0,185400000.0,1007600000.0,164800000.0,164100000.0,169300000.0
Hospira Inc ,HSP,,1274057,2011.0,Q4,2011-10-01,2011-12-31,,-1.28,-1.28,-1.25,259800000.0,-10100000.0,-214000000.0,-214000000.0,-214000000.0,732800000.0,1014000000.0,7400000.0,3200000.0,66800000.0,,166900000.0,732800000.0,281200000.0,22400000.0,493500000.0,-212300000.0,-19200000.0,-231500000.0,1014000000.0,156700000.0,165500000.0,165500000.0
Hospira Inc ,HSP,,1274057,2011.0,FY,2011-01-01,2011-12-31,2014-02-12 08:25:06+00:00,-0.06,-0.06,-0.06,444700000.0,27900000.0,-9400000.0,-9400000.0,-9400000.0,2659500000.0,4057100000.0,45600000.0,9200000.0,258800000.0,,637300000.0,2659500000.0,1397600000.0,93100000.0,1340800000.0,56800000.0,-83900000.0,-27100000.0,4057100000.0,156700000.0,165500000.0,165500000.0
Hospira Inc ,HSP,,1274057,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.22,1.22,1.19,184900000.0,38000000.0,204600000.0,204600000.0,204600000.0,1926700000.0,3043100000.0,38200000.0,6000000.0,192000000.0,,470400000.0,1926700000.0,1116400000.0,70700000.0,847300000.0,269100000.0,-64700000.0,204400000.0,3043100000.0,164600000.0,164500000.0,164500000.0
Hospira Inc ,HSP,,1274057,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.58,1.58,1.55,208400000.0,9500000.0,265200000.0,265200000.0,265200000.0,2570900000.0,4035200000.0,48000000.0,1700000.0,295200000.0,,638000000.0,2570900000.0,1464300000.0,97700000.0,1141600000.0,322700000.0,-96000000.0,226700000.0,4035200000.0,164600000.0,164500000.0,164500000.0
Hospira Inc ,HSP,,1274057,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 09:00:43+00:00,-0.54,-0.54,-0.54,170200000.0,-8600000.0,-88900000.0,-88900000.0,-88900000.0,672800000.0,976700000.0,9300000.0,1800000.0,69300000.0,,149600000.0,672800000.0,303900000.0,23400000.0,389100000.0,-85200000.0,-21600000.0,-106800000.0,976700000.0,164600000.0,164500000.0,164500000.0
Hospira Inc ,HSP,,1274057,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.76,1.76,1.73,14700000.0,46600000.0,293500000.0,293500000.0,293500000.0,1253900000.0,2066400000.0,28900000.0,4200000.0,122700000.0,,320800000.0,1253900000.0,812500000.0,47300000.0,458200000.0,354300000.0,-43100000.0,311200000.0,2066400000.0,167000000.0,166100000.0,169000000.0
Hospira Inc ,HSP,,1274057,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.55,2.55,2.51,39400000.0,27300000.0,425500000.0,425500000.0,425500000.0,2480400000.0,4007800000.0,40100000.0,-36100000.0,291100000.0,,647300000.0,2480400000.0,1527400000.0,100800000.0,977800000.0,549600000.0,-136900000.0,412700000.0,4007800000.0,167000000.0,166100000.0,169000000.0
Hospira Inc ,HSP,,1274057,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 08:29:02+00:00,0.86,0.86,0.85,1500000.0,36700000.0,143600000.0,143600000.0,143600000.0,650700000.0,1064100000.0,11700000.0,2000000.0,65800000.0,,155600000.0,650700000.0,413400000.0,23900000.0,222900000.0,190500000.0,-21900000.0,168600000.0,1064100000.0,167000000.0,166100000.0,169000000.0
Hospira Inc ,HSP,,1274057,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.19,2.19,2.15,40500000.0,,365400000.0,365400000.0,365400000.0,2428700000.0,3911900000.0,28900000.0,-37800000.0,305700000.0,,661600000.0,2428700000.0,1483200000.0,101100000.0,1007800000.0,475400000.0,-138900000.0,336500000.0,3911900000.0,166600000.0,166800000.0,170200000.0
Hospira Inc ,HSP,,1274057,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 08:13:40+00:00,0.9,0.9,0.88,13200000.0,9900000.0,149900000.0,149900000.0,149900000.0,603200000.0,1002300000.0,17200000.0,2200000.0,56900000.0,,165200000.0,603200000.0,399100000.0,23400000.0,235300000.0,163800000.0,-21200000.0,142600000.0,1002300000.0,166600000.0,166800000.0,170200000.0
Hospira Inc ,HSP,,1274057,2012.0,Q4,2012-10-01,2012-12-31,,0.04,0.04,0.04,21700000.0,10000000.0,5300000.0,5300000.0,5300000.0,783300000.0,1098900000.0,8100000.0,-1600000.0,84700000.0,,178400000.0,783300000.0,315600000.0,22000000.0,284800000.0,30800000.0,-23600000.0,7200000.0,1098900000.0,163700000.0,165000000.0,166000000.0
Hospira Inc ,HSP,,1274057,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 08:02:32+00:00,0.27,0.27,0.27,63300000.0,-51000000.0,44200000.0,44200000.0,44200000.0,2978700000.0,4092100000.0,35100000.0,-14400000.0,303600000.0,,687700000.0,2978700000.0,1113400000.0,86300000.0,1054600000.0,58800000.0,-100700000.0,-41900000.0,4092100000.0,163700000.0,165000000.0,166000000.0
Hospira Inc ,HSP,,1274057,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.23,0.23,0.23,41600000.0,-61000000.0,38900000.0,38900000.0,38900000.0,2195400000.0,2993200000.0,27000000.0,-12800000.0,218900000.0,,509300000.0,2195400000.0,797800000.0,64300000.0,769800000.0,28000000.0,-77100000.0,-49100000.0,2993200000.0,120000000.0,165100000.0,165900000.0
Hospira Inc ,HSP,,1274057,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.05,-1.05,-1.02,301400000.0,-71100000.0,-175100000.0,-175100000.0,-175100000.0,2928200000.0,4007200000.0,34400000.0,-9600000.0,285700000.0,,676200000.0,2928200000.0,1079000000.0,86700000.0,1263300000.0,-184300000.0,-96300000.0,-280600000.0,4007200000.0,120000000.0,165100000.0,165900000.0
Hospira Inc ,HSP,,1274057,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 08:12:19+00:00,0.01,0.01,0.01,9400000.0,-34700000.0,1200000.0,1200000.0,1200000.0,779700000.0,994000000.0,6900000.0,-2800000.0,66200000.0,,155200000.0,779700000.0,214300000.0,21100000.0,230800000.0,-16500000.0,-23900000.0,-40400000.0,994000000.0,120000000.0,165100000.0,165900000.0
Hospira Inc ,HSP,,1274057,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.22,0.22,0.22,32200000.0,-26300000.0,37700000.0,37700000.0,37700000.0,1415700000.0,1999200000.0,20100000.0,-10000000.0,152700000.0,,354100000.0,1415700000.0,583500000.0,43200000.0,539000000.0,44500000.0,-53200000.0,-8700000.0,1999200000.0,125000000.0,165100000.0,165100000.0
Hospira Inc ,HSP,,1274057,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1.6,-1.6,-1.57,462200000.0,-45000000.0,-265200000.0,-265200000.0,-265200000.0,2821300000.0,3989900000.0,36800000.0,-5000000.0,288800000.0,,670600000.0,2821300000.0,1168600000.0,89000000.0,1421600000.0,-253000000.0,-94000000.0,-347000000.0,3989900000.0,125000000.0,165100000.0,165100000.0
Hospira Inc ,HSP,,1274057,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 09:11:11+00:00,-0.02,-0.02,-0.02,32200000.0,-22300000.0,-2500000.0,-2500000.0,-2500000.0,749800000.0,1033300000.0,7000000.0,-8600000.0,83600000.0,,169900000.0,749800000.0,283500000.0,21000000.0,285700000.0,-2200000.0,-29600000.0,-31800000.0,1033300000.0,125000000.0,165100000.0,165100000.0
Hospira Inc ,HSP,,1274057,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.72,-0.72,-0.7,431500000.0,14000000.0,-119100000.0,-119100000.0,-119100000.0,2722200000.0,4020700000.0,41500000.0,5600000.0,271000000.0,,656300000.0,2722200000.0,1298500000.0,91900000.0,1358800000.0,-60300000.0,-86300000.0,-146600000.0,4020700000.0,167500000.0,164600000.0,165800000.0
Hospira Inc ,HSP,,1274057,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 08:06:09+00:00,0.24,0.24,0.24,0.0,-4000000.0,40200000.0,40200000.0,40200000.0,665900000.0,965900000.0,13100000.0,-1400000.0,69100000.0,,184200000.0,665900000.0,300000000.0,22200000.0,253300000.0,46700000.0,-23600000.0,23100000.0,965900000.0,167500000.0,164600000.0,165800000.0
Hospira Inc ,HSP,,1274057,2013.0,Q4,2013-10-01,2013-12-31,,0.2,0.2,0.2,-1900000.0,-2000000.0,33500000.0,33500000.0,33500000.0,762900000.0,1084400000.0,3900000.0,-2200000.0,83600000.0,,186600000.0,762900000.0,321500000.0,23400000.0,268300000.0,53200000.0,-25600000.0,27600000.0,1084400000.0,166000000.0,165600000.0,165600000.0
Hospira Inc ,HSP,,1274057,2013.0,FY,2013-01-01,2013-12-31,2015-02-12 08:02:32+00:00,-0.05,-0.05,-0.05,19600000.0,-98300000.0,-8300000.0,-8300000.0,-8300000.0,2922300000.0,4002800000.0,16600000.0,-53600000.0,301700000.0,,742600000.0,2922300000.0,1080500000.0,86200000.0,1063900000.0,16600000.0,-139800000.0,-123200000.0,4002800000.0,166000000.0,165600000.0,165600000.0
Hospira Inc ,HSP,,1274057,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.25,-0.25,-0.25,21500000.0,-96300000.0,-41800000.0,-41800000.0,-41800000.0,2159400000.0,2918400000.0,12700000.0,-51400000.0,218100000.0,,556000000.0,2159400000.0,759000000.0,62800000.0,795600000.0,-36600000.0,-114200000.0,-150800000.0,2918400000.0,190000000.0,165700000.0,167000000.0
Hospira Inc ,HSP,,1274057,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.21,-0.21,-0.21,43200000.0,-86300000.0,-36500000.0,-36500000.0,-36500000.0,2942700000.0,4017300000.0,20800000.0,-53000000.0,302800000.0,,734400000.0,2942700000.0,1074600000.0,84800000.0,1080400000.0,-5800000.0,-137800000.0,-143600000.0,4017300000.0,190000000.0,165700000.0,167000000.0
Hospira Inc ,HSP,,1274057,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 07:50:12+00:00,0.01,0.01,0.01,9800000.0,-31700000.0,1900000.0,1900000.0,1900000.0,718000000.0,1008200000.0,2700000.0,-39000000.0,69900000.0,,180700000.0,718000000.0,290200000.0,23300000.0,260400000.0,29800000.0,-62300000.0,-32500000.0,1008200000.0,190000000.0,165700000.0,167000000.0
Hospira Inc ,HSP,,1274057,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.26,-0.26,-0.26,11700000.0,-64600000.0,-43700000.0,-43700000.0,-43700000.0,1441400000.0,1910200000.0,10000000.0,-12400000.0,148200000.0,,375300000.0,1441400000.0,468800000.0,39500000.0,535200000.0,-66400000.0,-51900000.0,-118300000.0,1910200000.0,164500000.0,165500000.0,166300000.0
Hospira Inc ,HSP,,1274057,2013.0,Q2TTM,2012-07-01,2013-06-30,,-0.21,-0.21,-0.21,42800000.0,-89300000.0,-37200000.0,-37200000.0,-37200000.0,3004400000.0,4003100000.0,25000000.0,-16800000.0,299100000.0,,708900000.0,3004400000.0,998700000.0,82600000.0,1050800000.0,-52100000.0,-99400000.0,-151500000.0,4003100000.0,164500000.0,165500000.0,166300000.0
Hospira Inc ,HSP,,1274057,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 07:55:29+00:00,0.2,0.2,0.2,2900000.0,-6200000.0,32900000.0,32900000.0,32900000.0,707500000.0,1026200000.0,4500000.0,-10100000.0,74400000.0,,189200000.0,707500000.0,318700000.0,19900000.0,266500000.0,52200000.0,-30000000.0,22200000.0,1026200000.0,164500000.0,165500000.0,166300000.0
Hospira Inc ,HSP,,1274057,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.43,-0.43,-0.43,72100000.0,-105400000.0,-72600000.0,-72600000.0,-72600000.0,3046700000.0,4010200000.0,27500000.0,-15300000.0,308300000.0,,689600000.0,3046700000.0,963500000.0,83700000.0,1070000000.0,-106500000.0,-99000000.0,-205500000.0,4010200000.0,166500000.0,165300000.0,165300000.0
Hospira Inc ,HSP,,1274057,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 07:42:16+00:00,-0.46,-0.46,-0.46,8800000.0,-58400000.0,-76600000.0,-76600000.0,-76600000.0,733900000.0,884000000.0,5500000.0,-2300000.0,73800000.0,,186100000.0,733900000.0,150100000.0,19600000.0,268700000.0,-118600000.0,-21900000.0,-140500000.0,884000000.0,166500000.0,165300000.0,165300000.0
Hospira Inc ,HSP,,1274057,2014.0,Q4,2014-10-01,2014-12-31,,0.21,0.21,0.21,26900000.0,-12100000.0,35800000.0,35800000.0,35800000.0,740900000.0,1126500000.0,1700000.0,600000.0,99100000.0,,219900000.0,740900000.0,385600000.0,18300000.0,345900000.0,39700000.0,-17700000.0,22000000.0,1126500000.0,168300000.0,168200000.0,170800000.0
Hospira Inc ,HSP,,1274057,2014.0,FY,2014-01-01,2014-12-31,2015-02-12 08:02:32+00:00,1.98,1.98,1.95,-65200000.0,71900000.0,333200000.0,333200000.0,333200000.0,2877200000.0,4463700000.0,16900000.0,-900000.0,344300000.0,,841100000.0,2877200000.0,1586500000.0,77200000.0,1120200000.0,466300000.0,-78100000.0,388200000.0,4463700000.0,168300000.0,168200000.0,170800000.0
Hospira Inc ,HSP,,1274057,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.77,1.77,1.74,-92100000.0,84000000.0,297400000.0,297400000.0,297400000.0,2136300000.0,3337200000.0,15200000.0,-1500000.0,245200000.0,,621200000.0,2136300000.0,1200900000.0,58900000.0,774300000.0,426600000.0,-60400000.0,366200000.0,3337200000.0,168700000.0,168900000.0,171800000.0
Hospira Inc ,HSP,,1274057,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.97,1.97,1.94,-94000000.0,82000000.0,330900000.0,330900000.0,330900000.0,2899200000.0,4421600000.0,19100000.0,-3700000.0,328800000.0,,807800000.0,2899200000.0,1522400000.0,82300000.0,1042600000.0,479800000.0,-86000000.0,393800000.0,4421600000.0,168700000.0,168900000.0,171800000.0
Hospira Inc ,HSP,,1274057,2014.0,Q3,2014-07-01,2014-09-30,2014-11-06 07:50:12+00:00,0.94,0.94,0.92,-106300000.0,48600000.0,158600000.0,158600000.0,158600000.0,719300000.0,1150600000.0,3200000.0,-4300000.0,86300000.0,,223800000.0,719300000.0,431300000.0,19200000.0,203800000.0,227500000.0,-23500000.0,204000000.0,1150600000.0,168700000.0,168900000.0,171800000.0
Hospira Inc ,HSP,,1274057,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.83,0.83,0.82,14200000.0,35400000.0,138800000.0,138800000.0,138800000.0,1417000000.0,2186600000.0,12000000.0,2800000.0,158900000.0,,397400000.0,1417000000.0,769600000.0,39700000.0,570500000.0,199100000.0,-36900000.0,162200000.0,2186600000.0,168800000.0,167700000.0,170000000.0
Hospira Inc ,HSP,,1274057,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.04,1.04,1.03,22100000.0,1700000.0,174200000.0,174200000.0,174200000.0,2897900000.0,4279200000.0,18600000.0,-38400000.0,312400000.0,,764700000.0,2897900000.0,1381300000.0,86400000.0,1099200000.0,282100000.0,-124800000.0,157300000.0,4279200000.0,168800000.0,167700000.0,170000000.0
Hospira Inc ,HSP,,1274057,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 07:51:18+00:00,0.42,0.42,0.42,13500000.0,18900000.0,70900000.0,70900000.0,70900000.0,735800000.0,1135800000.0,8700000.0,800000.0,75700000.0,,211300000.0,735800000.0,400000000.0,19200000.0,300500000.0,99500000.0,-18400000.0,81100000.0,1135800000.0,168800000.0,167700000.0,170000000.0
Hospira Inc ,HSP,,1274057,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.82,0.82,0.81,11500000.0,-23400000.0,136200000.0,136200000.0,136200000.0,2869600000.0,4169600000.0,14400000.0,-49300000.0,311100000.0,,742600000.0,2869600000.0,1300000000.0,87100000.0,1065200000.0,234800000.0,-136400000.0,98400000.0,4169600000.0,165600000.0,166500000.0,168400000.0
Hospira Inc ,HSP,,1274057,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 07:57:14+00:00,0.41,0.41,0.4,700000.0,16500000.0,67900000.0,67900000.0,67900000.0,681200000.0,1050800000.0,3300000.0,2000000.0,83200000.0,,186100000.0,681200000.0,369600000.0,20500000.0,270000000.0,99600000.0,-18500000.0,81100000.0,1050800000.0,165600000.0,166500000.0,168400000.0
Hospira Inc ,HSP,,1274057,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.28,1.28,1.25,30800000.0,110100000.0,220700000.0,220700000.0,220700000.0,1315600000.0,2358500000.0,2900000.0,6100000.0,225200000.0,,434900000.0,1315600000.0,1042900000.0,30200000.0,690900000.0,352000000.0,-24100000.0,327900000.0,2358500000.0,172700000.0,172800000.0,176100000.0
Hospira Inc ,HSP,,1274057,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.43,2.43,2.38,-48600000.0,146600000.0,415100000.0,415100000.0,415100000.0,2775800000.0,4635600000.0,7800000.0,2400000.0,410600000.0,,878600000.0,2775800000.0,1859800000.0,67700000.0,1240600000.0,619200000.0,-65300000.0,553900000.0,4635600000.0,172700000.0,172800000.0,176100000.0
Hospira Inc ,HSP,,1274057,2015.0,Q2,2015-04-01,2015-06-30,2015-07-29 07:51:18+00:00,0.84,0.84,0.82,-300000.0,62200000.0,145100000.0,145100000.0,145100000.0,664200000.0,1183600000.0,1300000.0,2600000.0,89800000.0,,211300000.0,664200000.0,519400000.0,15200000.0,300800000.0,218600000.0,-12600000.0,206000000.0,1183600000.0,172700000.0,172800000.0,176100000.0
Hospira Inc ,HSP,,1274057,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.01,2.01,1.98,-34800000.0,103300000.0,340900000.0,340900000.0,340900000.0,2847400000.0,4587800000.0,15200000.0,600000.0,396500000.0,,878600000.0,2847400000.0,1740400000.0,71700000.0,1240300000.0,500100000.0,-71100000.0,429000000.0,4587800000.0,171800000.0,171400000.0,175100000.0
Hospira Inc ,HSP,,1274057,2015.0,Q1,2015-01-01,2015-03-31,2015-04-28 07:57:14+00:00,0.44,0.44,0.43,31100000.0,47900000.0,75600000.0,75600000.0,75600000.0,651400000.0,1174900000.0,1600000.0,3500000.0,135400000.0,,223600000.0,651400000.0,523500000.0,15000000.0,390100000.0,133400000.0,-11500000.0,121900000.0,1174900000.0,171800000.0,171400000.0,175100000.0
