company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
NYSE Euronext,NYX,,1368007,2010.0,Q3TTM,2009-10-01,2010-09-30,,-146000000.0,45000000.0,137000000.0,293000000.0,15000000.0,9000000.0,-274000000.0,,-508000000.0,-320000000.0,715000000.0,-508000000.0,-320000000.0,715000000.0,-104000000.0,588000000.0,588000000.0,,254000000.0,48000000.0,,,-313000000.0,-484000000.0,-423000000.0,-242000000.0,,572000000.0
NYSE Euronext,NYX,,1368007,2010.0,Q3,2010-07-01,2010-09-30,,-22000000.0,,,76000000.0,,55000000.0,-199000000.0,,31000000.0,-94000000.0,-37000000.0,31000000.0,-94000000.0,-37000000.0,-45000000.0,123000000.0,123000000.0,,-15000000.0,1000000.0,,,-79000000.0,-29000000.0,-82000000.0,109000000.0,,17000000.0
NYSE Euronext,NYX,,1368007,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 16:19:34+00:00,-66000000.0,,,219000000.0,,-16000000.0,-192000000.0,,-375000000.0,-64000000.0,356000000.0,-375000000.0,-64000000.0,356000000.0,-99000000.0,427000000.0,427000000.0,,-32000000.0,,,,-235000000.0,-311000000.0,-244000000.0,-140000000.0,,491000000.0
NYSE Euronext,NYX,,1368007,2010.0,Q2TTM,2009-07-01,2010-06-30,,-87000000.0,45000000.0,137000000.0,288000000.0,72000000.0,-60000000.0,-243000000.0,,-364000000.0,-210000000.0,496000000.0,-364000000.0,-210000000.0,496000000.0,-138000000.0,589000000.0,589000000.0,,-51000000.0,49000000.0,,,-312000000.0,-675000000.0,-447000000.0,-101000000.0,,840000000.0
NYSE Euronext,NYX,,1368007,2010.0,Q2,2010-04-01,2010-06-30,,-26000000.0,,,72000000.0,,-33000000.0,85000000.0,,-300000000.0,109000000.0,271000000.0,-300000000.0,109000000.0,271000000.0,47000000.0,179000000.0,179000000.0,,-39000000.0,-1000000.0,,,-78000000.0,-171000000.0,-70000000.0,-221000000.0,,350000000.0
NYSE Euronext,NYX,,1368007,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 15:57:53+00:00,-44000000.0,,,143000000.0,,-71000000.0,7000000.0,,-406000000.0,30000000.0,393000000.0,-406000000.0,30000000.0,393000000.0,-54000000.0,304000000.0,304000000.0,,-17000000.0,-1000000.0,,,-156000000.0,-282000000.0,-162000000.0,-249000000.0,,474000000.0
NYSE Euronext,NYX,,1368007,2010.0,Q1TTM,2009-04-01,2010-03-31,,-79000000.0,45000000.0,137000000.0,291000000.0,72000000.0,35000000.0,37000000.0,312000000.0,-225000000.0,-531000000.0,437000000.0,-225000000.0,-531000000.0,437000000.0,-284000000.0,231000000.0,231000000.0,,-43000000.0,51000000.0,,,-312000000.0,-985000000.0,-510000000.0,-276000000.0,,892000000.0
NYSE Euronext,NYX,,1368007,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 17:02:23+00:00,-18000000.0,,,71000000.0,,-38000000.0,-78000000.0,,-106000000.0,-79000000.0,122000000.0,-106000000.0,-79000000.0,122000000.0,-101000000.0,125000000.0,125000000.0,,22000000.0,,,,-78000000.0,-111000000.0,-92000000.0,-28000000.0,,124000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q4,2011-10-01,2011-12-31,,-22000000.0,25000000.0,123000000.0,68000000.0,,-19000000.0,187000000.0,,-138000000.0,-112000000.0,325000000.0,-138000000.0,-112000000.0,325000000.0,56000000.0,97000000.0,97000000.0,,-5000000.0,40000000.0,,,-78000000.0,-285000000.0,-54000000.0,,-100000000.0,227000000.0
NYSE Euronext,NYX,,1368007,2011.0,FY,2011-01-01,2011-12-31,2013-02-26 17:06:19+00:00,-94000000.0,25000000.0,123000000.0,286000000.0,,-16000000.0,206000000.0,0.0,-717000000.0,-198000000.0,1000000000.0,-717000000.0,-198000000.0,1000000000.0,69000000.0,603000000.0,603000000.0,,-1000000.0,39000000.0,,,-313000000.0,-1033000000.0,-170000000.0,-343000000.0,-100000000.0,1005000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q3TTM,2010-10-01,2011-09-30,,-94000000.0,72000000.0,115000000.0,306000000.0,,-5000000.0,92000000.0,,-737000000.0,-148000000.0,906000000.0,-737000000.0,-148000000.0,906000000.0,16000000.0,637000000.0,637000000.0,,-35000000.0,1000000.0,,,-313000000.0,-920000000.0,-177000000.0,-425000000.0,,949000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q3,2011-07-01,2011-09-30,,,,,,,-32000000.0,,,-73000000.0,-84000000.0,185000000.0,-73000000.0,-84000000.0,185000000.0,-4000000.0,0.0,,,,5000000.0,,,-78000000.0,-338000000.0,-49000000.0,,,303000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:25:55+00:00,-72000000.0,,,218000000.0,,3000000.0,19000000.0,,-579000000.0,-86000000.0,675000000.0,-579000000.0,-86000000.0,675000000.0,13000000.0,506000000.0,506000000.0,,4000000.0,-1000000.0,,,-235000000.0,-748000000.0,-116000000.0,-343000000.0,,778000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q2TTM,2010-07-01,2011-06-30,,-92000000.0,72000000.0,115000000.0,307000000.0,,82000000.0,-41000000.0,,-633000000.0,-158000000.0,684000000.0,-633000000.0,-158000000.0,684000000.0,-25000000.0,555000000.0,555000000.0,,-47000000.0,-3000000.0,,,-314000000.0,-611000000.0,-210000000.0,-316000000.0,,663000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q2,2011-04-01,2011-06-30,,,,,,,7000000.0,,,-214000000.0,16000000.0,226000000.0,-214000000.0,16000000.0,226000000.0,35000000.0,0.0,,,,-1000000.0,,,-79000000.0,-148000000.0,-32000000.0,-134000000.0,,196000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 14:35:34+00:00,-48000000.0,,,143000000.0,,35000000.0,85000000.0,,-506000000.0,-2000000.0,490000000.0,-506000000.0,-2000000.0,490000000.0,17000000.0,301000000.0,301000000.0,,7000000.0,-6000000.0,,,-157000000.0,-410000000.0,-67000000.0,-343000000.0,,475000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q1TTM,2010-04-01,2011-03-31,,-93000000.0,72000000.0,115000000.0,308000000.0,,42000000.0,29000000.0,,-719000000.0,-65000000.0,729000000.0,-719000000.0,-65000000.0,729000000.0,-13000000.0,584000000.0,584000000.0,,-99000000.0,-3000000.0,,,-313000000.0,-634000000.0,-248000000.0,-403000000.0,,817000000.0
NYSE Euronext,NYX,,1368007,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 15:56:34+00:00,-23000000.0,,,72000000.0,,28000000.0,70000000.0,,-292000000.0,-18000000.0,264000000.0,-292000000.0,-18000000.0,264000000.0,-18000000.0,151000000.0,151000000.0,,-6000000.0,-5000000.0,,,-78000000.0,-262000000.0,-35000000.0,-209000000.0,,279000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q4,2012-10-01,2012-12-31,,-25000000.0,92000000.0,140000000.0,65000000.0,,9000000.0,173000000.0,420000000.0,-150000000.0,-110000000.0,278000000.0,-150000000.0,-110000000.0,278000000.0,27000000.0,31000000.0,31000000.0,,34000000.0,-8000000.0,,,-71000000.0,-150000000.0,-66000000.0,-463000000.0,-28000000.0,106000000.0
NYSE Euronext,NYX,,1368007,2012.0,FY,2012-01-01,2012-12-31,2013-02-26 17:06:19+00:00,-96000000.0,92000000.0,140000000.0,261000000.0,,28000000.0,-15000000.0,843000000.0,-397000000.0,-325000000.0,635000000.0,-397000000.0,-325000000.0,635000000.0,-59000000.0,365000000.0,365000000.0,,120000000.0,-28000000.0,,,-297000000.0,-848000000.0,-191000000.0,-463000000.0,-452000000.0,714000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q3TTM,2011-10-01,2012-09-30,,-93000000.0,25000000.0,123000000.0,264000000.0,,,-1000000.0,423000000.0,-385000000.0,-327000000.0,682000000.0,-385000000.0,-327000000.0,682000000.0,-30000000.0,431000000.0,431000000.0,,81000000.0,20000000.0,,,-304000000.0,-983000000.0,-179000000.0,,-524000000.0,835000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q3,2012-07-01,2012-09-30,,-24000000.0,,,64000000.0,,16000000.0,-218000000.0,223000000.0,25000000.0,-40000000.0,-71000000.0,25000000.0,-40000000.0,-71000000.0,-70000000.0,112000000.0,112000000.0,,-5000000.0,-4000000.0,,,-74000000.0,-47000000.0,-41000000.0,,-120000000.0,48000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 08:34:08+00:00,-71000000.0,,,196000000.0,,19000000.0,-188000000.0,423000000.0,-247000000.0,-215000000.0,357000000.0,-247000000.0,-215000000.0,357000000.0,-86000000.0,334000000.0,334000000.0,,86000000.0,-20000000.0,,,-226000000.0,-698000000.0,-125000000.0,,-424000000.0,608000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q2TTM,2011-07-01,2012-06-30,,-93000000.0,25000000.0,123000000.0,275000000.0,,-48000000.0,151000000.0,200000000.0,-483000000.0,-371000000.0,938000000.0,-483000000.0,-371000000.0,938000000.0,36000000.0,524000000.0,524000000.0,,83000000.0,29000000.0,,,-308000000.0,-1274000000.0,-187000000.0,,-404000000.0,1090000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q2,2012-04-01,2012-06-30,,-24000000.0,,,66000000.0,,-26000000.0,55000000.0,200000000.0,-57000000.0,-134000000.0,228000000.0,-57000000.0,-134000000.0,228000000.0,11000000.0,131000000.0,131000000.0,,,-5000000.0,,,-75000000.0,-356000000.0,-41000000.0,,-177000000.0,263000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-07 14:35:34+00:00,-47000000.0,,,132000000.0,,3000000.0,30000000.0,200000000.0,-272000000.0,-175000000.0,428000000.0,-272000000.0,-175000000.0,428000000.0,-16000000.0,222000000.0,222000000.0,,91000000.0,-16000000.0,,,-152000000.0,-651000000.0,-84000000.0,,-304000000.0,560000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q1TTM,2011-04-01,2012-03-31,,-94000000.0,25000000.0,123000000.0,280000000.0,,-15000000.0,111000000.0,,-640000000.0,-221000000.0,936000000.0,-640000000.0,-221000000.0,936000000.0,60000000.0,543000000.0,543000000.0,,96000000.0,33000000.0,,,-312000000.0,-1066000000.0,-178000000.0,-134000000.0,-227000000.0,1023000000.0
NYSE Euronext,NYX,,1368007,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 08:42:13+00:00,-23000000.0,,,66000000.0,,29000000.0,-25000000.0,0.0,-215000000.0,-41000000.0,200000000.0,-215000000.0,-41000000.0,200000000.0,-27000000.0,91000000.0,91000000.0,,91000000.0,-11000000.0,,,-77000000.0,-295000000.0,-43000000.0,,-127000000.0,297000000.0
NYSE Euronext,NYX,,1368007,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-14 13:53:33+00:00,3177500.0,10338443.0,0.0,1726775.0,,1421054.0,-3375043.0,,,-22458127.0,24556039.0,940.0,-22459067.0,24499393.0,3462320.0,22959580.0,22959580.0,,67227.0,,940.0,,,-21894552.0,-564515.0,,,
NYSE Euronext,NYX,,1368007,2013.0,Q3TTM,2012-10-01,2013-09-30,,-21822500.0,102338443.0,140000000.0,66726775.0,,10421054.0,169624957.0,420000000.0,-150000000.0,-132458127.0,302556039.0,-149999060.0,-132459067.0,302499393.0,30462320.0,53959580.0,53959580.0,,34067227.0,-8000000.0,940.0,,-71000000.0,-171894552.0,-66564515.0,-463000000.0,-28000000.0,106000000.0
NYSE Euronext,NYX,,1368007,2013.0,Q1TTM,2012-04-01,2013-03-31,,-98000000.0,92000000.0,140000000.0,259000000.0,,-43000000.0,127000000.0,843000000.0,-264000000.0,-301000000.0,733000000.0,-264000000.0,-301000000.0,733000000.0,125000000.0,405000000.0,405000000.0,,40000000.0,-26000000.0,,,-293000000.0,-742000000.0,-175000000.0,-463000000.0,-325000000.0,616000000.0
NYSE Euronext,NYX,,1368007,2013.0,Q1,2013-01-01,2013-03-31,2013-05-08 08:42:13+00:00,-25000000.0,,,64000000.0,,-42000000.0,117000000.0,0.0,-82000000.0,-17000000.0,298000000.0,-82000000.0,-17000000.0,298000000.0,157000000.0,131000000.0,131000000.0,,11000000.0,-9000000.0,,,-73000000.0,-189000000.0,-27000000.0,,0.0,199000000.0
