company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PetSmart Inc ,PETM,,863157,2011.0,Q1,2010-02-01,2010-05-02,2011-05-27 11:54:06+00:00,0.47,0.47,,0.46,33764000.0,55592000.0,55592000.0,55592000.0,990861000.0,1395153000.0,1438000.0,301031000.0,990861000.0,404292000.0,15343000.0,301031000.0,103261000.0,-15343000.0,87918000.0,1395153000.0,118300000.0,117976000.0,120382000.0
PetSmart Inc ,PETM,,863157,2012.0,Q4,2011-10-31,2012-01-29,,0.93,0.93,0.55,0.9,56604000.0,102000000.0,102000000.0,102000000.0,1139964000.0,1637828000.0,2742000.0,327900000.0,1139964000.0,497864000.0,14102000.0,327900000.0,169964000.0,-14102000.0,155862000.0,1637828000.0,112100000.0,111909000.0,113993000.0
PetSmart Inc ,PETM,,863157,2012.0,FY,2011-01-31,2012-01-29,2014-03-27 13:33:05+00:00,2.59,2.59,0.545,2.55,166960000.0,290243000.0,290243000.0,290243000.0,4308881000.0,6113304000.0,10926000.0,1301304000.0,4308881000.0,1804423000.0,56842000.0,1301304000.0,503119000.0,-56842000.0,446277000.0,6113304000.0,112100000.0,111909000.0,113993000.0
PetSmart Inc ,PETM,,863157,2012.0,Q3YTD,2011-01-31,2011-10-30,,1.66,1.66,,1.65,110356000.0,188243000.0,188243000.0,188243000.0,3168917000.0,4475476000.0,8184000.0,973404000.0,3168917000.0,1306559000.0,42740000.0,973404000.0,333155000.0,-42740000.0,290415000.0,4475476000.0,112300000.0,111330000.0,113081000.0
PetSmart Inc ,PETM,,863157,2012.0,Q3TTM,2010-11-01,2011-10-30,,2.44,2.44,0.48,2.41,159452000.0,278519000.0,278519000.0,278519000.0,4223992000.0,5995510000.0,12351000.0,1288543000.0,4223992000.0,1771518000.0,57355000.0,1288543000.0,482975000.0,-57355000.0,425620000.0,5995510000.0,112300000.0,111330000.0,113081000.0
PetSmart Inc ,PETM,,863157,2012.0,Q3,2011-08-01,2011-10-30,2012-11-21 10:17:02+00:00,0.5,0.5,,0.5,33826000.0,56158000.0,56158000.0,56158000.0,1069397000.0,1497557000.0,2826000.0,326964000.0,1069397000.0,428160000.0,14038000.0,326964000.0,101196000.0,-14038000.0,87158000.0,1497557000.0,112300000.0,111330000.0,113081000.0
PetSmart Inc ,PETM,,863157,2012.0,Q2YTD,2011-01-31,2011-07-31,,1.16,1.16,,1.15,76530000.0,132085000.0,132085000.0,132085000.0,2099520000.0,2977919000.0,5358000.0,646440000.0,2099520000.0,878399000.0,28702000.0,646440000.0,231959000.0,-28702000.0,203257000.0,2977919000.0,113300000.0,112396000.0,114341000.0
PetSmart Inc ,PETM,,863157,2012.0,Q2TTM,2010-08-02,2011-07-31,,2.33,2.33,0.48,2.29,152012000.0,267974000.0,267974000.0,267974000.0,4153680000.0,5886023000.0,12173000.0,1266924000.0,4153680000.0,1732343000.0,57606000.0,1266924000.0,465419000.0,-57606000.0,407813000.0,5886023000.0,113300000.0,112396000.0,114341000.0
PetSmart Inc ,PETM,,863157,2012.0,Q2,2011-05-02,2011-07-31,2012-08-23 11:18:50+00:00,0.54,0.54,,0.54,37624000.0,61180000.0,61180000.0,61180000.0,1050569000.0,1487553000.0,2783000.0,326708000.0,1050569000.0,436984000.0,14255000.0,326708000.0,110276000.0,-14255000.0,96021000.0,1487553000.0,113300000.0,112396000.0,114341000.0
PetSmart Inc ,PETM,,863157,2012.0,Q1TTM,2010-05-03,2011-05-01,,2.2,2.2,0.48,2.16,145538000.0,255180000.0,255180000.0,255180000.0,4097356000.0,5789010000.0,11509000.0,1244504000.0,4097356000.0,1691654000.0,57941000.0,1244504000.0,447150000.0,-57941000.0,389209000.0,5789010000.0,114400000.0,113541000.0,115699000.0
PetSmart Inc ,PETM,,863157,2012.0,Q1,2011-01-31,2011-05-01,2012-05-24 11:17:10+00:00,0.62,0.62,,0.61,38906000.0,70905000.0,70905000.0,70905000.0,1048951000.0,1490366000.0,2575000.0,319732000.0,1048951000.0,441415000.0,14447000.0,319732000.0,121683000.0,-14447000.0,107236000.0,1490366000.0,114400000.0,113541000.0,115699000.0
PetSmart Inc ,PETM,,863157,2013.0,Q4,2012-10-29,2013-02-03,,1.25,1.25,0.64,1.24,78489000.0,134010000.0,134010000.0,134010000.0,1285728000.0,1879166000.0,4522000.0,372186000.0,1285728000.0,593438000.0,13275000.0,372186000.0,221252000.0,-13275000.0,207977000.0,1879166000.0,107900000.0,107819000.0,109611000.0
PetSmart Inc ,PETM,,863157,2013.0,FY,2012-01-30,2013-02-03,2014-03-27 13:33:05+00:00,3.61,3.61,0.635,3.55,223329000.0,389529000.0,389529000.0,389529000.0,4696098000.0,6758237000.0,15970000.0,1410922000.0,4696098000.0,2062139000.0,54329000.0,1410922000.0,651217000.0,-54329000.0,596888000.0,6758237000.0,107900000.0,107819000.0,109611000.0
PetSmart Inc ,PETM,,863157,2013.0,Q3YTD,2012-01-30,2012-10-28,,2.36,2.36,,2.31,144840000.0,255519000.0,255519000.0,255519000.0,3410370000.0,4879071000.0,11448000.0,1038736000.0,3410370000.0,1468701000.0,41054000.0,1038736000.0,429965000.0,-41054000.0,388911000.0,4879071000.0,108300000.0,107719000.0,109333000.0
PetSmart Inc ,PETM,,863157,2013.0,Q3TTM,2011-10-31,2012-10-28,,3.29,3.29,0.55,3.21,201444000.0,357519000.0,357519000.0,357519000.0,4550334000.0,6516899000.0,14190000.0,1366636000.0,4550334000.0,1966565000.0,55156000.0,1366636000.0,599929000.0,-55156000.0,544773000.0,6516899000.0,108300000.0,107719000.0,109333000.0
PetSmart Inc ,PETM,,863157,2013.0,Q3,2012-07-30,2012-10-28,2013-11-27 11:01:55+00:00,0.76,0.76,,0.75,48335000.0,82316000.0,82316000.0,82316000.0,1146999000.0,1629511000.0,4472000.0,342958000.0,1146999000.0,482512000.0,13375000.0,342958000.0,139554000.0,-13375000.0,126179000.0,1629511000.0,108300000.0,107719000.0,109333000.0
PetSmart Inc ,PETM,,863157,2013.0,Q2YTD,2012-01-30,2012-07-29,,1.6,1.6,,1.56,96505000.0,173203000.0,173203000.0,173203000.0,2263371000.0,3249560000.0,6976000.0,695778000.0,2263371000.0,986189000.0,27679000.0,695778000.0,290411000.0,-27679000.0,262732000.0,3249560000.0,107600000.0,108260000.0,109934000.0
PetSmart Inc ,PETM,,863157,2013.0,Q2TTM,2011-08-01,2012-07-29,,3.03,3.03,0.55,2.96,186935000.0,331361000.0,331361000.0,331361000.0,4472732000.0,6384945000.0,12544000.0,1350642000.0,4472732000.0,1912213000.0,55819000.0,1350642000.0,561571000.0,-55819000.0,505752000.0,6384945000.0,107600000.0,108260000.0,109934000.0
PetSmart Inc ,PETM,,863157,2013.0,Q2,2012-04-30,2012-07-29,2013-08-29 12:07:48+00:00,0.73,0.73,,0.71,48333000.0,78520000.0,78520000.0,78520000.0,1130852000.0,1619667000.0,4343000.0,352755000.0,1130852000.0,488815000.0,13550000.0,352755000.0,136060000.0,-13550000.0,122510000.0,1619667000.0,107600000.0,108260000.0,109934000.0
PetSmart Inc ,PETM,,863157,2013.0,Q1TTM,2011-05-02,2012-04-29,,2.84,2.84,0.55,2.79,176226000.0,314021000.0,314021000.0,314021000.0,4392449000.0,6252831000.0,10984000.0,1324595000.0,4392449000.0,1860382000.0,56524000.0,1324595000.0,535787000.0,-56524000.0,479263000.0,6252831000.0,108800000.0,108930000.0,111030000.0
PetSmart Inc ,PETM,,863157,2013.0,Q1,2012-01-30,2012-04-29,2013-05-30 10:50:21+00:00,0.87,0.87,,0.85,48172000.0,94683000.0,94683000.0,94683000.0,1132519000.0,1629893000.0,2633000.0,343023000.0,1132519000.0,497374000.0,14129000.0,343023000.0,154351000.0,-14129000.0,140222000.0,1629893000.0,108800000.0,108930000.0,111030000.0
PetSmart Inc ,PETM,,863157,2014.0,Q4,2013-11-04,2014-02-02,,1.28,1.28,0.72,1.27,78350000.0,131516000.0,131516000.0,131516000.0,1238868000.0,1804866000.0,6138000.0,349417000.0,1238868000.0,565998000.0,12853000.0,349417000.0,216581000.0,-12853000.0,203728000.0,1804866000.0,103300000.0,103203000.0,104316000.0
PetSmart Inc ,PETM,,863157,2014.0,FY,2013-02-04,2014-02-02,2014-03-27 13:33:05+00:00,4.06,4.06,0.72,4.02,239444000.0,419520000.0,419520000.0,419520000.0,4800690000.0,6916627000.0,17425000.0,1422619000.0,4800690000.0,2115937000.0,51779000.0,1422619000.0,693318000.0,-51779000.0,641539000.0,6916627000.0,103300000.0,103203000.0,104316000.0
PetSmart Inc ,PETM,,863157,2014.0,Q3YTD,2013-02-04,2013-11-03,,2.78,2.78,,2.75,161094000.0,288004000.0,288004000.0,288004000.0,3561822000.0,5111761000.0,11287000.0,1073202000.0,3561822000.0,1549939000.0,38926000.0,1073202000.0,476737000.0,-38926000.0,437811000.0,5111761000.0,103600000.0,103957000.0,104753000.0
PetSmart Inc ,PETM,,863157,2014.0,Q3TTM,2012-10-29,2013-11-03,,4.03,4.03,0.64,3.99,239583000.0,422014000.0,422014000.0,422014000.0,4847550000.0,6990927000.0,15809000.0,1445388000.0,4847550000.0,2143377000.0,52201000.0,1445388000.0,697989000.0,-52201000.0,645788000.0,6990927000.0,103600000.0,103957000.0,104753000.0
PetSmart Inc ,PETM,,863157,2014.0,Q3,2013-08-05,2013-11-03,2014-11-26 10:42:20+00:00,0.89,0.89,,0.88,51054000.0,92221000.0,92221000.0,92221000.0,1190195000.0,1695168000.0,3536000.0,352304000.0,1190195000.0,504973000.0,12930000.0,352304000.0,152669000.0,-12930000.0,139739000.0,1695168000.0,103600000.0,103957000.0,104753000.0
PetSmart Inc ,PETM,,863157,2014.0,Q2YTD,2013-02-04,2013-08-04,,1.89,1.89,,1.87,110040000.0,195783000.0,195783000.0,195783000.0,2371627000.0,3416593000.0,7751000.0,720898000.0,2371627000.0,1044966000.0,25996000.0,720898000.0,324068000.0,-25996000.0,298072000.0,3416593000.0,103700000.0,103474000.0,104512000.0
PetSmart Inc ,PETM,,863157,2014.0,Q2TTM,2012-07-30,2013-08-04,,3.9,3.9,0.64,3.86,236864000.0,412109000.0,412109000.0,412109000.0,4804354000.0,6925270000.0,16745000.0,1436042000.0,4804354000.0,2120916000.0,52646000.0,1436042000.0,684874000.0,-52646000.0,632228000.0,6925270000.0,103700000.0,103474000.0,104512000.0
PetSmart Inc ,PETM,,863157,2014.0,Q2,2013-05-06,2013-08-04,2014-08-28 12:06:38+00:00,0.9,0.9,,0.89,54493000.0,93368000.0,93368000.0,93368000.0,1190777000.0,1705997000.0,4139000.0,358670000.0,1190777000.0,515220000.0,12828000.0,358670000.0,156550000.0,-12828000.0,143722000.0,1705997000.0,103700000.0,103474000.0,104512000.0
PetSmart Inc ,PETM,,863157,2014.0,Q1TTM,2012-04-30,2013-05-05,,3.73,3.73,0.64,3.68,230704000.0,397261000.0,397261000.0,397261000.0,4744429000.0,6838940000.0,16949000.0,1430127000.0,4744429000.0,2094511000.0,53368000.0,1430127000.0,664384000.0,-53368000.0,611016000.0,6838940000.0,103400000.0,103305000.0,104583000.0
PetSmart Inc ,PETM,,863157,2014.0,Q1,2013-02-04,2013-05-05,2014-05-29 11:39:19+00:00,0.99,0.99,,0.98,55547000.0,102415000.0,102415000.0,102415000.0,1180850000.0,1710596000.0,3612000.0,362228000.0,1180850000.0,529746000.0,13168000.0,362228000.0,167518000.0,-13168000.0,154350000.0,1710596000.0,103400000.0,103305000.0,104583000.0
PetSmart Inc ,PETM,,863157,2015.0,Q3YTD,2014-02-03,2014-11-02,,2.97,2.97,,2.94,169164000.0,294038000.0,294038000.0,294038000.0,3640070000.0,5198188000.0,16112000.0,1072394000.0,3640070000.0,1558118000.0,38634000.0,1072394000.0,485724000.0,-38634000.0,447090000.0,5198188000.0,99100000.0,99356000.0,99874000.0
PetSmart Inc ,PETM,,863157,2015.0,Q3TTM,2013-11-04,2014-11-02,,4.25,4.25,0.72,4.21,247514000.0,425554000.0,425554000.0,425554000.0,4878938000.0,7003054000.0,22250000.0,1421811000.0,4878938000.0,2124116000.0,51487000.0,1421811000.0,702305000.0,-51487000.0,650818000.0,7003054000.0,99100000.0,99356000.0,99874000.0
PetSmart Inc ,PETM,,863157,2015.0,Q3,2014-08-04,2014-11-02,2014-11-26 10:42:20+00:00,0.93,0.93,,0.92,52535000.0,92156000.0,92156000.0,92156000.0,1226954000.0,1739117000.0,6238000.0,361149000.0,1226954000.0,512163000.0,12561000.0,361149000.0,151014000.0,-12561000.0,138453000.0,1739117000.0,99100000.0,99356000.0,99874000.0
PetSmart Inc ,PETM,,863157,2015.0,Q2YTD,2014-02-03,2014-08-03,,2.04,2.04,,2.02,116629000.0,201882000.0,201882000.0,201882000.0,2413116000.0,3459071000.0,9874000.0,711245000.0,2413116000.0,1045955000.0,26073000.0,711245000.0,334710000.0,-26073000.0,308637000.0,3459071000.0,99100000.0,99226000.0,99689000.0
PetSmart Inc ,PETM,,863157,2015.0,Q2TTM,2013-08-05,2014-08-03,,4.21,4.21,0.72,4.17,246033000.0,425619000.0,425619000.0,425619000.0,4842179000.0,6959105000.0,19548000.0,1412966000.0,4842179000.0,2116926000.0,51856000.0,1412966000.0,703960000.0,-51856000.0,652104000.0,6959105000.0,99100000.0,99226000.0,99689000.0
PetSmart Inc ,PETM,,863157,2015.0,Q2,2014-05-05,2014-08-03,2014-08-28 12:06:38+00:00,0.99,0.99,,0.98,58037000.0,98116000.0,98116000.0,98116000.0,1214822000.0,1729939000.0,6091000.0,352165000.0,1214822000.0,515117000.0,12890000.0,352165000.0,162952000.0,-12890000.0,150062000.0,1729939000.0,99100000.0,99226000.0,99689000.0
PetSmart Inc ,PETM,,863157,2015.0,Q1TTM,2013-05-06,2014-05-04,,4.12,4.12,0.72,4.08,242489000.0,420871000.0,420871000.0,420871000.0,4818134000.0,6935163000.0,17596000.0,1419471000.0,4818134000.0,2117029000.0,51794000.0,1419471000.0,697558000.0,-51794000.0,645764000.0,6935163000.0,98800000.0,99205000.0,99844000.0
PetSmart Inc ,PETM,,863157,2015.0,Q1,2014-02-03,2014-05-04,2014-05-29 11:39:19+00:00,1.05,1.05,,1.04,58592000.0,103766000.0,103766000.0,103766000.0,1198294000.0,1729132000.0,3783000.0,359080000.0,1198294000.0,530838000.0,13183000.0,359080000.0,171758000.0,-13183000.0,158575000.0,1729132000.0,98800000.0,99205000.0,99844000.0
