company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 11:53:12+00:00,,,,659000000.0,6000000.0,144000000.0,-45000000.0,538000000.0,-961000000.0,-700000000.0,3269000000.0,-961000000.0,-700000000.0,3269000000.0,1752000000.0,2317000000.0,2317000000.0,338000000.0,,43000000.0,-1284000000.0,-749000000.0,-215000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2009.0,Q2TTM,2008-07-01,2009-06-30,,,964000000.0,968000000.0,911000000.0,27000000.0,-26000000.0,492000000.0,635000000.0,-2329000000.0,-1134000000.0,4512000000.0,-2329000000.0,-1134000000.0,4512000000.0,1023000000.0,3036000000.0,3036000000.0,73000000.0,,90000000.0,-1692000000.0,-1251000000.0,-1145000000.0,-127000000.0,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2009.0,Q2,2009-04-01,2009-06-30,,,,,217000000.0,6000000.0,110000000.0,138000000.0,-134000000.0,-603000000.0,-257000000.0,1297000000.0,-603000000.0,-257000000.0,1297000000.0,547000000.0,829000000.0,829000000.0,113000000.0,,4000000.0,-429000000.0,-267000000.0,-40000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-19 16:34:45+00:00,,,,432000000.0,6000000.0,95000000.0,-460000000.0,11000000.0,-897000000.0,-431000000.0,1720000000.0,-897000000.0,-431000000.0,1720000000.0,487000000.0,1491000000.0,1491000000.0,257000000.0,,37000000.0,-855000000.0,-474000000.0,-53000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 12:11:46+00:00,,,,215000000.0,,-15000000.0,-598000000.0,145000000.0,-294000000.0,-174000000.0,423000000.0,-294000000.0,-174000000.0,423000000.0,-60000000.0,662000000.0,662000000.0,144000000.0,,33000000.0,-426000000.0,-207000000.0,-13000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q4,2010-10-01,2010-12-31,,-5000000.0,2232000000.0,1593000000.0,421000000.0,,20000000.0,1128000000.0,-5000000.0,-1700000000.0,-651000000.0,2524000000.0,-1700000000.0,-651000000.0,2524000000.0,193000000.0,547000000.0,547000000.0,428000000.0,89000000.0,-13000000.0,-511000000.0,-641000000.0,-1273000000.0,,,8000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,FY,2010-01-01,2010-12-31,2013-02-25 11:38:27+00:00,-9848000000.0,2232000000.0,1593000000.0,1440000000.0,4039000000.0,-94000000.0,-799000000.0,9433000000.0,4188000000.0,-7462000000.0,3748000000.0,4188000000.0,-7462000000.0,3748000000.0,380000000.0,4139000000.0,4139000000.0,-1032000000.0,,,-2175000000.0,-1661000000.0,-3070000000.0,,,8000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q3TTM,2009-10-01,2010-09-30,,-9843000000.0,1025000000.0,1308000000.0,1291000000.0,4074000000.0,-113000000.0,-1213000000.0,8903000000.0,3716000000.0,-7350000000.0,3039000000.0,3716000000.0,-7350000000.0,3039000000.0,-708000000.0,4303000000.0,4303000000.0,-1342000000.0,-99000000.0,-30000000.0,-2092000000.0,-1601000000.0,-2996000000.0,,,50000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q3,2010-07-01,2010-09-30,,1000000.0,,,340000000.0,342000000.0,126000000.0,-1070000000.0,16000000.0,-1105000000.0,-32000000.0,445000000.0,-1105000000.0,-32000000.0,445000000.0,-566000000.0,760000000.0,760000000.0,415000000.0,-135000000.0,37000000.0,-508000000.0,-412000000.0,-478000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 10:46:54+00:00,-9843000000.0,,,1019000000.0,4039000000.0,-114000000.0,-1927000000.0,9438000000.0,5888000000.0,-6811000000.0,1224000000.0,5888000000.0,-6811000000.0,1224000000.0,187000000.0,3592000000.0,3592000000.0,-1460000000.0,-89000000.0,13000000.0,-1664000000.0,-1020000000.0,-1797000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q2TTM,2009-07-01,2010-06-30,,-9844000000.0,1025000000.0,1308000000.0,1178000000.0,3732000000.0,-190000000.0,272000000.0,9414000000.0,4757000000.0,-7587000000.0,4143000000.0,4757000000.0,-7587000000.0,4143000000.0,1123000000.0,4369000000.0,4369000000.0,-1676000000.0,36000000.0,-61000000.0,-2013000000.0,-1464000000.0,-2680000000.0,,,50000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q2,2010-04-01,2010-06-30,,-253000000.0,,,366000000.0,-3000000.0,-159000000.0,-368000000.0,-10000000.0,-1000000000.0,-649000000.0,784000000.0,-1000000000.0,-649000000.0,784000000.0,-1024000000.0,939000000.0,939000000.0,-153000000.0,46000000.0,-26000000.0,-503000000.0,-367000000.0,-533000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 11:34:05+00:00,-9844000000.0,,,679000000.0,3697000000.0,-240000000.0,-857000000.0,9422000000.0,6993000000.0,-6779000000.0,779000000.0,6993000000.0,-6779000000.0,779000000.0,753000000.0,2832000000.0,2832000000.0,-1875000000.0,46000000.0,-24000000.0,-1156000000.0,-608000000.0,-1319000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q1TTM,2009-04-01,2010-03-31,,-9591000000.0,1025000000.0,1308000000.0,1029000000.0,3741000000.0,79000000.0,778000000.0,9290000000.0,5154000000.0,-7195000000.0,4656000000.0,5154000000.0,-7195000000.0,4656000000.0,2694000000.0,4259000000.0,4259000000.0,-1410000000.0,-10000000.0,-31000000.0,-1939000000.0,-1364000000.0,-2187000000.0,,,50000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 10:16:53+00:00,-9591000000.0,,,313000000.0,3700000000.0,-81000000.0,-489000000.0,9432000000.0,7993000000.0,-6130000000.0,-5000000.0,7993000000.0,-6130000000.0,-5000000.0,1777000000.0,1893000000.0,1893000000.0,-1722000000.0,,2000000.0,-653000000.0,-241000000.0,-786000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q4,2011-10-01,2011-12-31,,,932000000.0,2031000000.0,368000000.0,-37000000.0,-41000000.0,1498000000.0,970000000.0,-2332000000.0,-484000000.0,2855000000.0,-2332000000.0,-484000000.0,2855000000.0,-2000000.0,869000000.0,869000000.0,120000000.0,,,-508000000.0,-490000000.0,-2794000000.0,,,43000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 09:54:31+00:00,,932000000.0,2031000000.0,1485000000.0,,-124000000.0,-802000000.0,1672000000.0,-3175000000.0,-1728000000.0,4520000000.0,-3175000000.0,-1728000000.0,4520000000.0,-507000000.0,3574000000.0,3574000000.0,263000000.0,,,-2043000000.0,-1771000000.0,-2804000000.0,,,43000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q3TTM,2010-10-01,2011-09-30,,-5000000.0,2232000000.0,1593000000.0,1538000000.0,37000000.0,-63000000.0,-1172000000.0,697000000.0,-2543000000.0,-1895000000.0,4189000000.0,-2543000000.0,-1895000000.0,4189000000.0,-312000000.0,3252000000.0,3252000000.0,571000000.0,89000000.0,-13000000.0,-2046000000.0,-1922000000.0,-1283000000.0,,,8000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q3,2011-07-01,2011-09-30,,,,,375000000.0,7000000.0,-158000000.0,21000000.0,-362000000.0,-883000000.0,-619000000.0,1369000000.0,-883000000.0,-619000000.0,1369000000.0,-291000000.0,927000000.0,927000000.0,46000000.0,,,-518000000.0,-626000000.0,-3000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 11:09:08+00:00,,,,1117000000.0,37000000.0,-83000000.0,-2300000000.0,702000000.0,-843000000.0,-1244000000.0,1665000000.0,-843000000.0,-1244000000.0,1665000000.0,-505000000.0,2705000000.0,2705000000.0,143000000.0,,,-1535000000.0,-1281000000.0,-10000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q2TTM,2010-07-01,2011-06-30,,-4000000.0,2232000000.0,1593000000.0,1503000000.0,372000000.0,221000000.0,-2263000000.0,1075000000.0,-2765000000.0,-1308000000.0,3265000000.0,-2765000000.0,-1308000000.0,3265000000.0,-587000000.0,3085000000.0,3085000000.0,940000000.0,-46000000.0,24000000.0,-2036000000.0,-1708000000.0,-1758000000.0,,,8000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q2,2011-04-01,2011-06-30,,7000000.0,,,370000000.0,30000000.0,33000000.0,-87000000.0,-241000000.0,-755000000.0,-381000000.0,1282000000.0,-755000000.0,-381000000.0,1282000000.0,179000000.0,976000000.0,976000000.0,23000000.0,,,-510000000.0,-418000000.0,-4000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 11:21:51+00:00,,,,742000000.0,30000000.0,75000000.0,-2321000000.0,1064000000.0,40000000.0,-625000000.0,296000000.0,40000000.0,-625000000.0,296000000.0,-214000000.0,1778000000.0,1778000000.0,97000000.0,,,-1017000000.0,-655000000.0,-7000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q1TTM,2010-04-01,2011-03-31,,-264000000.0,2232000000.0,1593000000.0,1499000000.0,339000000.0,29000000.0,-2544000000.0,1306000000.0,-3010000000.0,-1576000000.0,2767000000.0,-3010000000.0,-1576000000.0,2767000000.0,-1790000000.0,3048000000.0,3048000000.0,764000000.0,,-2000000.0,-2029000000.0,-1657000000.0,-2287000000.0,,,8000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 11:08:59+00:00,-7000000.0,,,372000000.0,,42000000.0,-2234000000.0,1305000000.0,795000000.0,-244000000.0,-986000000.0,795000000.0,-244000000.0,-986000000.0,-393000000.0,802000000.0,802000000.0,74000000.0,,,-507000000.0,-237000000.0,-3000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q4,2012-10-01,2012-12-31,,,1057000000.0,2406000000.0,280000000.0,200000000.0,36000000.0,988000000.0,20000000.0,-624000000.0,-558000000.0,1748000000.0,-624000000.0,-558000000.0,1748000000.0,602000000.0,582000000.0,582000000.0,-102000000.0,,-510000000.0,-516000000.0,-381000000.0,-128000000.0,,,133000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 10:47:09+00:00,,1057000000.0,2406000000.0,1345000000.0,200000000.0,61000000.0,-741000000.0,8449000000.0,204000000.0,-1687000000.0,3923000000.0,204000000.0,-1687000000.0,3923000000.0,2501000000.0,3094000000.0,3094000000.0,225000000.0,,-410000000.0,-2058000000.0,-1610000000.0,-6187000000.0,,,133000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q3TTM,2011-10-01,2012-09-30,,,932000000.0,2031000000.0,1433000000.0,-37000000.0,-16000000.0,-231000000.0,9399000000.0,-1504000000.0,-1613000000.0,5030000000.0,-1504000000.0,-1613000000.0,5030000000.0,1897000000.0,3381000000.0,3381000000.0,447000000.0,,100000000.0,-2050000000.0,-1719000000.0,-8853000000.0,,,43000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q3,2012-07-01,2012-09-30,,,,,356000000.0,,46000000.0,-193000000.0,1591000000.0,-1298000000.0,-485000000.0,967000000.0,-1298000000.0,-485000000.0,967000000.0,-770000000.0,659000000.0,659000000.0,145000000.0,,4000000.0,-517000000.0,-489000000.0,-2372000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 10:40:33+00:00,,,,1065000000.0,,25000000.0,-1729000000.0,8429000000.0,828000000.0,-1129000000.0,2175000000.0,828000000.0,-1129000000.0,2175000000.0,1899000000.0,2512000000.0,2512000000.0,327000000.0,,100000000.0,-1542000000.0,-1229000000.0,-6059000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q2TTM,2011-07-01,2012-06-30,,,932000000.0,2031000000.0,1452000000.0,-30000000.0,-220000000.0,-17000000.0,7446000000.0,-1089000000.0,-1747000000.0,5432000000.0,-1089000000.0,-1747000000.0,5432000000.0,2376000000.0,3649000000.0,3649000000.0,348000000.0,,96000000.0,-2051000000.0,-1856000000.0,-6484000000.0,,,43000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q2,2012-04-01,2012-06-30,,,,,352000000.0,,-77000000.0,597000000.0,2768000000.0,1209000000.0,-400000000.0,2059000000.0,1209000000.0,-400000000.0,2059000000.0,2791000000.0,1034000000.0,1034000000.0,76000000.0,,5000000.0,-511000000.0,-405000000.0,-1048000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 10:47:09+00:00,,,,709000000.0,,-21000000.0,-1536000000.0,6838000000.0,2126000000.0,-644000000.0,1208000000.0,2126000000.0,-644000000.0,1208000000.0,2669000000.0,1853000000.0,1853000000.0,182000000.0,,96000000.0,-1025000000.0,-740000000.0,-3687000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q1TTM,2011-04-01,2012-03-31,,7000000.0,932000000.0,2031000000.0,1470000000.0,,-110000000.0,-701000000.0,4437000000.0,-3053000000.0,-1728000000.0,4655000000.0,-3053000000.0,-1728000000.0,4655000000.0,-236000000.0,3591000000.0,3591000000.0,295000000.0,,91000000.0,-2050000000.0,-1869000000.0,-5440000000.0,,,43000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:48:28+00:00,,,,357000000.0,,56000000.0,-2133000000.0,4070000000.0,917000000.0,-244000000.0,-851000000.0,917000000.0,-244000000.0,-851000000.0,-122000000.0,819000000.0,819000000.0,106000000.0,,91000000.0,-514000000.0,-335000000.0,-2639000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q4,2013-10-01,2013-12-31,,,760000000.0,1150000000.0,269000000.0,12000000.0,-8000000.0,2544000000.0,2894000000.0,-5806000000.0,-468000000.0,5212000000.0,-5806000000.0,-468000000.0,5212000000.0,-1070000000.0,1773000000.0,1773000000.0,626000000.0,,-29000000.0,-247000000.0,-594000000.0,-6346000000.0,-2107000000.0,,143000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 11:41:16+00:00,-119000000.0,760000000.0,1150000000.0,1077000000.0,60000000.0,-93000000.0,999000000.0,5322000000.0,-6687000000.0,-1483000000.0,6410000000.0,-6687000000.0,-1483000000.0,6410000000.0,-1853000000.0,3935000000.0,3935000000.0,399000000.0,,55000000.0,-943000000.0,-1622000000.0,-8166000000.0,-2900000000.0,,143000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q3TTM,2012-10-01,2013-09-30,,-119000000.0,1057000000.0,2406000000.0,1088000000.0,248000000.0,-49000000.0,-557000000.0,2448000000.0,-1505000000.0,-1573000000.0,2946000000.0,-1505000000.0,-1573000000.0,2946000000.0,-181000000.0,2744000000.0,2744000000.0,-329000000.0,,-426000000.0,-1212000000.0,-1409000000.0,-1948000000.0,-793000000.0,,133000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q3,2013-07-01,2013-09-30,,,,,276000000.0,,22000000.0,-118000000.0,1851000000.0,847000000.0,-433000000.0,780000000.0,847000000.0,-433000000.0,780000000.0,1216000000.0,1018000000.0,1018000000.0,-396000000.0,,27000000.0,-232000000.0,-460000000.0,-71000000.0,-701000000.0,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 12:08:12+00:00,-119000000.0,,,808000000.0,48000000.0,-85000000.0,-1545000000.0,2428000000.0,-881000000.0,-1015000000.0,1198000000.0,-881000000.0,-1015000000.0,1198000000.0,-783000000.0,2162000000.0,2162000000.0,-227000000.0,,84000000.0,-696000000.0,-1028000000.0,-1820000000.0,-793000000.0,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q2TTM,2012-07-01,2013-06-30,,-119000000.0,1057000000.0,2406000000.0,1168000000.0,248000000.0,-25000000.0,-632000000.0,2188000000.0,-3650000000.0,-1625000000.0,3133000000.0,-3650000000.0,-1625000000.0,3133000000.0,-2167000000.0,2385000000.0,2385000000.0,212000000.0,,-449000000.0,-1497000000.0,-1438000000.0,-4249000000.0,-92000000.0,,133000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q2,2013-04-01,2013-06-30,,,,,266000000.0,48000000.0,-67000000.0,-164000000.0,520000000.0,-735000000.0,-284000000.0,803000000.0,-735000000.0,-284000000.0,803000000.0,-283000000.0,602000000.0,602000000.0,99000000.0,,1000000.0,-232000000.0,-333000000.0,-931000000.0,-92000000.0,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 10:40:14+00:00,-119000000.0,,,532000000.0,48000000.0,-107000000.0,-1427000000.0,577000000.0,-1728000000.0,-582000000.0,418000000.0,-1728000000.0,-582000000.0,418000000.0,-1999000000.0,1144000000.0,1144000000.0,169000000.0,,57000000.0,-464000000.0,-568000000.0,-1749000000.0,-92000000.0,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q1TTM,2012-04-01,2013-03-31,,-119000000.0,1057000000.0,2406000000.0,1254000000.0,200000000.0,-35000000.0,129000000.0,4436000000.0,-1706000000.0,-1741000000.0,4389000000.0,-1706000000.0,-1741000000.0,4389000000.0,907000000.0,2817000000.0,2817000000.0,189000000.0,,-445000000.0,-1776000000.0,-1510000000.0,-4366000000.0,,,133000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 10:27:02+00:00,-119000000.0,,,266000000.0,,-40000000.0,-1263000000.0,57000000.0,-993000000.0,-298000000.0,-385000000.0,-993000000.0,-298000000.0,-385000000.0,-1716000000.0,542000000.0,542000000.0,70000000.0,,56000000.0,-232000000.0,-235000000.0,-818000000.0,,,
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q4,2014-10-01,2014-12-31,,-7000000.0,1238000000.0,827000000.0,262000000.0,,-83000000.0,1815000000.0,289000000.0,-1776000000.0,-542000000.0,2413000000.0,-1776000000.0,-542000000.0,2413000000.0,12000000.0,507000000.0,507000000.0,-171000000.0,,,-251000000.0,-513000000.0,-1134000000.0,-680000000.0,,-22000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:04:38+00:00,-7000000.0,1238000000.0,827000000.0,1059000000.0,,-223000000.0,240000000.0,5706000000.0,-2688000000.0,-1642000000.0,3562000000.0,-2688000000.0,-1642000000.0,3562000000.0,-991000000.0,2201000000.0,2201000000.0,62000000.0,,,-964000000.0,-1642000000.0,-5730000000.0,-1700000000.0,,7000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q3TTM,2013-10-01,2014-09-30,,,760000000.0,1150000000.0,1066000000.0,12000000.0,-148000000.0,969000000.0,8311000000.0,-6718000000.0,-1568000000.0,6361000000.0,-6718000000.0,-1568000000.0,6361000000.0,-2073000000.0,3467000000.0,3467000000.0,859000000.0,,-29000000.0,-960000000.0,-1723000000.0,-10942000000.0,-3127000000.0,,172000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q3,2014-07-01,2014-09-30,,,,,264000000.0,,-101000000.0,102000000.0,320000000.0,-739000000.0,-402000000.0,781000000.0,-739000000.0,-402000000.0,781000000.0,-461000000.0,902000000.0,902000000.0,-487000000.0,,,-237000000.0,-405000000.0,-522000000.0,-300000000.0,,3000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 11:27:05+00:00,,,,797000000.0,,-140000000.0,-1575000000.0,5417000000.0,-912000000.0,-1100000000.0,1149000000.0,-912000000.0,-1100000000.0,1149000000.0,-1003000000.0,1694000000.0,1694000000.0,233000000.0,,,-713000000.0,-1129000000.0,-4596000000.0,-1020000000.0,,29000000.0
