company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q2,,2011-06-30,2011-08-05 11:34:05+00:00,5308000000.0,6830000000.0,2738000000.0,-2004000000.0,2267000000.0,0.0,31240000000.0,919000000.0,1215000000.0,153000000.0,39063000000.0,26509000000.0,23420000000.0,,6414000000.0,14216000000.0,120000000.0,,7993000000.0,4837000000.0,1066000000.0,4859000000.0,1590000000.0,3386000000.0,17300000000.0,6160000000.0,99027000000.0,38991000000.0,17496000000.0,20280000000.0,38991000000.0,39111000000.0,59916000000.0,99027000000.0,67315000000.0,39636000000.0,-7545000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2011.0,Q1,,2011-03-31,2011-05-06 10:16:53+00:00,5535000000.0,7131000000.0,2893000000.0,-2744000000.0,2088000000.0,0.0,31182000000.0,969000000.0,1194000000.0,117000000.0,38592000000.0,26351000000.0,24288000000.0,,6116000000.0,14003000000.0,118000000.0,,8252000000.0,4933000000.0,1225000000.0,4400000000.0,1677000000.0,3518000000.0,16876000000.0,5757000000.0,98269000000.0,37381000000.0,17529000000.0,19779000000.0,37381000000.0,37499000000.0,60770000000.0,98269000000.0,66737000000.0,40991000000.0,-7933000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,FY,,2012-12-31,2014-03-03 09:54:31+00:00,4642000000.0,6129000000.0,2484000000.0,-2666000000.0,4475000000.0,0.0,31548000000.0,593000000.0,1038000000.0,18000000.0,25740000000.0,22552000000.0,15574000000.0,,3741000000.0,10010000000.0,140000000.0,,6235000000.0,3336000000.0,735000000.0,2855000000.0,1484000000.0,3046000000.0,10551000000.0,3851000000.0,75477000000.0,32276000000.0,15673000000.0,14870000000.0,32276000000.0,32416000000.0,43061000000.0,75477000000.0,49794000000.0,28191000000.0,-7157000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q3,,2012-09-30,2012-11-08 11:09:08+00:00,5499000000.0,7110000000.0,2716000000.0,-6559000000.0,3873000000.0,0.0,31381000000.0,1074000000.0,1212000000.0,33000000.0,37531000000.0,25196000000.0,27323000000.0,,6429000000.0,14049000000.0,127000000.0,,6749000000.0,7858000000.0,1031000000.0,4235000000.0,1453000000.0,3326000000.0,18921000000.0,2183000000.0,97779000000.0,36551000000.0,19517000000.0,15845000000.0,36551000000.0,36678000000.0,61101000000.0,97779000000.0,64213000000.0,45256000000.0,-7192000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q2,,2012-06-30,2012-08-03 11:21:51+00:00,5161000000.0,6642000000.0,2641000000.0,-6684000000.0,4643000000.0,0.0,31300000000.0,1245000000.0,1085000000.0,32000000.0,37147000000.0,24981000000.0,28081000000.0,,6165000000.0,13757000000.0,115000000.0,,6807000000.0,6606000000.0,1136000000.0,4999000000.0,1366000000.0,3318000000.0,18800000000.0,2168000000.0,97114000000.0,36133000000.0,19831000000.0,16054000000.0,36133000000.0,36248000000.0,60866000000.0,97114000000.0,63526000000.0,44812000000.0,-7283000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2012.0,Q1,,2012-03-31,2012-05-04 11:08:59+00:00,5545000000.0,7314000000.0,2925000000.0,-5242000000.0,1852000000.0,0.0,31246000000.0,980000000.0,1025000000.0,33000000.0,37940000000.0,25602000000.0,23198000000.0,,6286000000.0,14084000000.0,126000000.0,,6901000000.0,6799000000.0,1261000000.0,4660000000.0,1295000000.0,3360000000.0,18298000000.0,5143000000.0,96647000000.0,36965000000.0,17693000000.0,19298000000.0,36965000000.0,37091000000.0,59556000000.0,96647000000.0,64870000000.0,40258000000.0,-7337000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,FY,,2013-12-31,2015-02-20 10:47:09+00:00,5345000000.0,5403000000.0,2318000000.0,-2889000000.0,2622000000.0,0.0,31396000000.0,517000000.0,1043000000.0,54000000.0,25597000000.0,21994000000.0,14482000000.0,,3743000000.0,10247000000.0,159000000.0,,6282000000.0,2374000000.0,889000000.0,3051000000.0,1449000000.0,2491000000.0,13419000000.0,2597000000.0,72515000000.0,32373000000.0,13174000000.0,14354000000.0,32373000000.0,32532000000.0,39983000000.0,72515000000.0,49094000000.0,25629000000.0,-9553000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q3,,2013-09-30,2013-11-07 10:40:33+00:00,4533000000.0,6245000000.0,2191000000.0,-3318000000.0,3692000000.0,0.0,31505000000.0,527000000.0,1079000000.0,29000000.0,25679000000.0,22111000000.0,15089000000.0,,4161000000.0,10085000000.0,149000000.0,,6218000000.0,3277000000.0,838000000.0,2636000000.0,1492000000.0,2514000000.0,11878000000.0,4830000000.0,74859000000.0,32343000000.0,15463000000.0,15269000000.0,32343000000.0,32492000000.0,42367000000.0,74859000000.0,49311000000.0,27098000000.0,-7722000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q2,,2013-06-30,2013-08-08 10:47:09+00:00,4316000000.0,5989000000.0,2104000000.0,-4182000000.0,2476000000.0,0.0,31472000000.0,478000000.0,981000000.0,27000000.0,25181000000.0,21869000000.0,14986000000.0,,3937000000.0,9703000000.0,142000000.0,,6084000000.0,3178000000.0,858000000.0,2657000000.0,1305000000.0,2893000000.0,11117000000.0,3075000000.0,71823000000.0,31407000000.0,13738000000.0,13133000000.0,31407000000.0,31549000000.0,40274000000.0,71823000000.0,48382000000.0,27141000000.0,-7000000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2013.0,Q1,,2013-03-31,2013-05-08 16:48:28+00:00,4378000000.0,6265000000.0,2347000000.0,-3354000000.0,2759000000.0,0.0,31426000000.0,545000000.0,965000000.0,30000000.0,25552000000.0,22230000000.0,14970000000.0,,3849000000.0,9845000000.0,144000000.0,,6293000000.0,3185000000.0,877000000.0,2626000000.0,1346000000.0,2985000000.0,10756000000.0,3531000000.0,73298000000.0,31874000000.0,14295000000.0,13847000000.0,31874000000.0,32018000000.0,41280000000.0,73298000000.0,49158000000.0,27433000000.0,-6954000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,FY,,2014-12-31,2016-02-19 11:41:16+00:00,5299000000.0,4751000000.0,2047000000.0,-7318000000.0,1631000000.0,0.0,31651000000.0,480000000.0,946000000.0,53000000.0,23389000000.0,20335000000.0,13821000000.0,662000000.0,3480000000.0,9827000000.0,103000000.0,,5512000000.0,3438000000.0,1408000000.0,2880000000.0,755000000.0,2140000000.0,14529000000.0,2835000000.0,66771000000.0,27750000000.0,11750000000.0,14007000000.0,27750000000.0,27853000000.0,38918000000.0,66771000000.0,45194000000.0,24911000000.0,-11112000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q3,,2014-09-30,2014-11-06 12:08:12+00:00,5184000000.0,5352000000.0,1920000000.0,-4584000000.0,1704000000.0,0.0,31612000000.0,433000000.0,990000000.0,65000000.0,24399000000.0,21110000000.0,13988000000.0,,4122000000.0,10152000000.0,112000000.0,,5753000000.0,2265000000.0,1235000000.0,2630000000.0,1395000000.0,2390000000.0,14298000000.0,3891000000.0,69967000000.0,30844000000.0,12846000000.0,14615000000.0,30844000000.0,30956000000.0,39011000000.0,69967000000.0,46969000000.0,24396000000.0,-10482000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q2,,2014-06-30,2014-08-08 10:40:14+00:00,5303000000.0,5533000000.0,1938000000.0,-2760000000.0,2132000000.0,0.0,31583000000.0,570000000.0,948000000.0,58000000.0,25527000000.0,22066000000.0,14255000000.0,,4088000000.0,10483000000.0,139000000.0,,6086000000.0,2295000000.0,777000000.0,2440000000.0,1446000000.0,2722000000.0,13666000000.0,4286000000.0,72680000000.0,32268000000.0,13100000000.0,14915000000.0,32268000000.0,32407000000.0,40273000000.0,72680000000.0,49097000000.0,25358000000.0,-10221000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2014.0,Q1,,2014-03-31,2014-05-08 10:27:02+00:00,5372000000.0,5900000000.0,2274000000.0,-3116000000.0,2422000000.0,0.0,31342000000.0,517000000.0,917000000.0,55000000.0,25408000000.0,21992000000.0,14772000000.0,,4027000000.0,10242000000.0,127000000.0,,6202000000.0,2278000000.0,836000000.0,2585000000.0,1561000000.0,2607000000.0,13315000000.0,4177000000.0,72960000000.0,31649000000.0,13702000000.0,15325000000.0,31649000000.0,31776000000.0,41184000000.0,72960000000.0,49016000000.0,25859000000.0,-9892000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,FY,,2015-12-31,2017-02-24 13:04:38+00:00,4890000000.0,3846000000.0,1634000000.0,-9986000000.0,1870000000.0,0.0,31760000000.0,,844000000.0,69000000.0,20664000000.0,18768000000.0,14557000000.0,5387000000.0,2609000000.0,8362000000.0,88000000.0,277000000.0,4750000000.0,2682000000.0,633000000.0,2713000000.0,358000000.0,1832000000.0,20700000000.0,841000000.0,62843000000.0,28012000000.0,8958000000.0,10922000000.0,28012000000.0,28100000000.0,34743000000.0,62843000000.0,45523000000.0,23821000000.0,-14462000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q3,,2015-09-30,2015-10-29 11:27:05+00:00,4875000000.0,5918000000.0,1563000000.0,-9609000000.0,2039000000.0,0.0,31727000000.0,550000000.0,932000000.0,42000000.0,20963000000.0,19115000000.0,13029000000.0,4895000000.0,3029000000.0,8564000000.0,84000000.0,,5137000000.0,2673000000.0,638000000.0,2937000000.0,637000000.0,1962000000.0,21707000000.0,3330000000.0,66390000000.0,29868000000.0,12174000000.0,13637000000.0,29868000000.0,29952000000.0,36438000000.0,66390000000.0,45652000000.0,22801000000.0,-13957000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q2,,2015-06-30,2015-07-31 11:28:20+00:00,4499000000.0,4249000000.0,1483000000.0,-8692000000.0,1958000000.0,0.0,31690000000.0,569000000.0,819000000.0,50000000.0,21055000000.0,19677000000.0,13090000000.0,,3000000000.0,8728000000.0,89000000.0,,5289000000.0,2847000000.0,2112000000.0,3740000000.0,3720000000.0,2370000000.0,14725000000.0,6247000000.0,65118000000.0,24645000000.0,11888000000.0,16788000000.0,24645000000.0,24734000000.0,40384000000.0,65118000000.0,44502000000.0,23596000000.0,-13078000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2015.0,Q1,,2015-03-31,2015-04-30 11:44:11+00:00,5199000000.0,4913000000.0,1872000000.0,-9208000000.0,1835000000.0,0.0,31645000000.0,557000000.0,803000000.0,51000000.0,22356000000.0,19434000000.0,12822000000.0,,3421000000.0,9261000000.0,66000000.0,,5373000000.0,2930000000.0,1138000000.0,2709000000.0,1240000000.0,2003000000.0,14582000000.0,5883000000.0,64206000000.0,24546000000.0,11864000000.0,16466000000.0,24546000000.0,24612000000.0,39594000000.0,64206000000.0,43081000000.0,23128000000.0,-12473000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,FY,,2016-12-31,2018-02-09 10:33:19+00:00,5318000000.0,3470000000.0,1745000000.0,-11122000000.0,1741000000.0,0.0,31847000000.0,,736000000.0,159000000.0,20276000000.0,18101000000.0,13217000000.0,5585000000.0,2469000000.0,8229000000.0,54000000.0,358000000.0,4721000000.0,2396000000.0,800000000.0,2636000000.0,350000000.0,1572000000.0,21149000000.0,3982000000.0,61538000000.0,25161000000.0,8480000000.0,14417000000.0,25161000000.0,25215000000.0,36323000000.0,61538000000.0,44829000000.0,21906000000.0,-16713000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q3,,2016-09-30,2016-10-26 14:42:49+00:00,4884000000.0,3914000000.0,1624000000.0,-9699000000.0,1686000000.0,0.0,31805000000.0,,779000000.0,83000000.0,20751000000.0,18721000000.0,13105000000.0,5717000000.0,2776000000.0,8465000000.0,68000000.0,289000000.0,4762000000.0,2155000000.0,479000000.0,2669000000.0,384000000.0,1709000000.0,21366000000.0,4001000000.0,63265000000.0,27509000000.0,8855000000.0,13957000000.0,27509000000.0,27577000000.0,35688000000.0,63265000000.0,45945000000.0,21731000000.0,-15963000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q2,,2016-06-30,2016-07-27 16:22:42+00:00,4562000000.0,3919000000.0,1489000000.0,-9768000000.0,1755000000.0,0.0,31771000000.0,,698000000.0,72000000.0,20741000000.0,18781000000.0,13578000000.0,5618000000.0,2713000000.0,8425000000.0,84000000.0,270000000.0,4801000000.0,2212000000.0,592000000.0,2545000000.0,385000000.0,2008000000.0,21127000000.0,3702000000.0,63271000000.0,27592000000.0,8979000000.0,12996000000.0,27592000000.0,27676000000.0,35595000000.0,63271000000.0,45867000000.0,22599000000.0,-15538000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2016.0,Q1,,2016-03-31,2016-04-28 10:46:09+00:00,4779000000.0,4325000000.0,1630000000.0,-9381000000.0,1338000000.0,0.0,31714000000.0,,702000000.0,73000000.0,20977000000.0,19094000000.0,13800000000.0,5630000000.0,2756000000.0,8534000000.0,92000000.0,281000000.0,4738000000.0,2463000000.0,590000000.0,2468000000.0,377000000.0,1934000000.0,20970000000.0,3599000000.0,63975000000.0,27770000000.0,9009000000.0,13178000000.0,27770000000.0,27862000000.0,36113000000.0,63975000000.0,46432000000.0,22935000000.0,-15533000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,FY,,2017-12-31,2019-02-08 10:34:04+00:00,5705000000.0,3526000000.0,1728000000.0,-9997000000.0,761000000.0,0.0,31915000000.0,,721000000.0,158000000.0,21085000000.0,18639000000.0,12972000000.0,6193000000.0,2557000000.0,8677000000.0,80000000.0,319000000.0,3341000000.0,2088000000.0,676000000.0,2959000000.0,366000000.0,2689000000.0,22631000000.0,4680000000.0,62957000000.0,25994000000.0,7520000000.0,15793000000.0,25994000000.0,26074000000.0,36883000000.0,62957000000.0,46760000000.0,21090000000.0,-18555000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q3,,2017-09-30,2017-10-31 10:18:32+00:00,5139000000.0,3913000000.0,1651000000.0,-9917000000.0,844000000.0,0.0,31886000000.0,,699000000.0,148000000.0,21071000000.0,18638000000.0,12918000000.0,6060000000.0,2781000000.0,8538000000.0,68000000.0,332000000.0,4664000000.0,2079000000.0,617000000.0,2831000000.0,349000000.0,1496000000.0,22296000000.0,5715000000.0,63291000000.0,26031000000.0,8155000000.0,16035000000.0,26031000000.0,26099000000.0,37192000000.0,63291000000.0,46598000000.0,21157000000.0,-18234000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q2,,2017-06-30,2017-08-02 12:53:57+00:00,5012000000.0,3308000000.0,1574000000.0,-10217000000.0,1397000000.0,0.0,31860000000.0,,603000000.0,144000000.0,20915000000.0,18514000000.0,13226000000.0,5853000000.0,2710000000.0,8444000000.0,72000000.0,347000000.0,4587000000.0,2101000000.0,778000000.0,2819000000.0,347000000.0,1488000000.0,21648000000.0,5555000000.0,62757000000.0,25720000000.0,8193000000.0,15563000000.0,25720000000.0,25792000000.0,36965000000.0,62757000000.0,46120000000.0,21402000000.0,-17571000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2017.0,Q1,,2017-03-31,2017-05-03 09:49:13+00:00,4897000000.0,3864000000.0,1679000000.0,-10564000000.0,1307000000.0,0.0,31826000000.0,,616000000.0,162000000.0,20515000000.0,18297000000.0,12906000000.0,5594000000.0,2603000000.0,8377000000.0,61000000.0,359000000.0,4676000000.0,2103000000.0,641000000.0,2397000000.0,357000000.0,1615000000.0,21468000000.0,5468000000.0,62076000000.0,25658000000.0,8415000000.0,15057000000.0,25658000000.0,25719000000.0,36357000000.0,62076000000.0,45284000000.0,21300000000.0,-17072000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,FY,,2018-12-31,2020-02-07 11:22:43+00:00,5794000000.0,3006000000.0,1756000000.0,-10630000000.0,1100000000.0,0.0,31961000000.0,,701000000.0,132000000.0,20725000000.0,18002000000.0,12532000000.0,7123000000.0,2592000000.0,8482000000.0,76000000.0,255000000.0,3552000000.0,1572000000.0,906000000.0,2646000000.0,406000000.0,2623000000.0,24491000000.0,5840000000.0,62729000000.0,25637000000.0,7604000000.0,16737000000.0,25637000000.0,25713000000.0,37016000000.0,62729000000.0,46643000000.0,20279000000.0,-20185000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q3,,2018-09-30,2018-10-29 18:16:57+00:00,5374000000.0,3577000000.0,1647000000.0,-10642000000.0,1373000000.0,0.0,31932000000.0,,671000000.0,171000000.0,20900000000.0,18136000000.0,14852000000.0,7006000000.0,2842000000.0,8403000000.0,75000000.0,236000000.0,3558000000.0,1703000000.0,930000000.0,2604000000.0,344000000.0,2765000000.0,24075000000.0,5212000000.0,63918000000.0,25457000000.0,8722000000.0,15508000000.0,25457000000.0,25532000000.0,38386000000.0,63918000000.0,46793000000.0,22878000000.0,-19908000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q2,,2018-06-30,2018-07-25 18:01:55+00:00,5248000000.0,3234000000.0,1587000000.0,-10526000000.0,1246000000.0,0.0,31913000000.0,,614000000.0,169000000.0,21002000000.0,18362000000.0,14857000000.0,6223000000.0,2683000000.0,8384000000.0,84000000.0,259000000.0,3395000000.0,1784000000.0,1039000000.0,2529000000.0,373000000.0,2819000000.0,23305000000.0,4854000000.0,62974000000.0,25203000000.0,8202000000.0,14832000000.0,25203000000.0,25287000000.0,37687000000.0,62974000000.0,46388000000.0,22855000000.0,-19489000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2018.0,Q1,,2018-03-31,2018-05-02 09:43:53+00:00,5727000000.0,3954000000.0,1847000000.0,-9858000000.0,1130000000.0,0.0,31876000000.0,,617000000.0,160000000.0,21301000000.0,18810000000.0,13180000000.0,6347000000.0,2620000000.0,8792000000.0,98000000.0,301000000.0,3419000000.0,1967000000.0,666000000.0,2999000000.0,422000000.0,2589000000.0,23315000000.0,5608000000.0,64503000000.0,26452000000.0,8370000000.0,16798000000.0,26452000000.0,26550000000.0,37953000000.0,64503000000.0,47341000000.0,21155000000.0,-18881000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,FY,,2019-12-31,2020-04-28 18:34:52+00:00,5853000000.0,2927000000.0,1836000000.0,-10258000000.0,1291000000.0,0.0,32019000000.0,,769000000.0,516000000.0,20848000000.0,17957000000.0,14207000000.0,7212000000.0,2546000000.0,,76000000.0,726000000.0,3338000000.0,1577000000.0,866000000.0,2645000000.0,9660000000.0,2754000000.0,26653000000.0,4219000000.0,64549000000.0,27275000000.0,7630000000.0,15322000000.0,27275000000.0,27351000000.0,37198000000.0,64549000000.0,56919000000.0,21876000000.0,-21139000000.0
Mondelez International Inc,MDLZ,549300DV9GIB88LZ5P30,1103982,2019.0,Q3,,2019-09-30,2019-10-29 19:11:46+00:00,5322000000.0,3175000000.0,1745000000.0,-10717000000.0,1537000000.0,0.0,31998000000.0,,646000000.0,136000000.0,20465000000.0,17642000000.0,12593000000.0,7040000000.0,2742000000.0,8316000000.0,68000000.0,696000000.0,3232000000.0,1302000000.0,1176000000.0,2480000000.0,970000000.0,2774000000.0,26345000000.0,6927000000.0,63895000000.0,26806000000.0,8630000000.0,17120000000.0,26806000000.0,26874000000.0,37021000000.0,63895000000.0,46949000000.0,19901000000.0,-20820000000.0
